sample,universe,target,horizon,outcome,n,net_breadth_beta,conflict_beta,conflict_nw_t
YTD_2026,KOSPI_ALL,VALUE,20,top,25,-0.007218358468766343,-0.04372068661050825,-1.4963940561853506
YTD_2026,KOSPI_ALL,VALUE,20,spread,25,-0.042954700141851154,0.05944706739682043,1.5756198643670458
YTD_2026,KOSPI_EX_K200,FLOW,5,top,28,-0.0032884919713299862,-0.012392153036859994,-0.5949167888009113
YTD_2026,KOSPI_EX_K200,FLOW,5,spread,28,-4.927119682429041e-05,0.015235697036729818,1.1237000332478533
YTD_2026,KOSPI_EX_K200,FLOW,20,top,25,-0.08093598509464954,-0.06895527562693622,-1.8049789321904424
YTD_2026,KOSPI_EX_K200,FLOW,20,spread,25,-0.02825473838325166,-0.016382069984857257,-1.7262188585861644
YTD_2026,KOSPI_EX_K200,MOMENTUM,5,top,28,0.007199826415870704,-0.025922540843727374,-1.08614982230943
YTD_2026,KOSPI_EX_K200,MOMENTUM,5,spread,28,0.012148975995643956,-0.01048163924226526,-1.1375490504177201
YTD_2026,KOSPI_EX_K200,MOMENTUM,20,top,25,-0.06639749598076977,-0.07858551845808563,-1.6842881613485075
YTD_2026,KOSPI_EX_K200,MOMENTUM,20,spread,25,-0.01704824553084234,-0.060503207655247894,-2.022510922015609
YTD_2026,KOSPI_EX_K200,REVISION,5,top,28,-0.005656278025813135,-0.01075717612511348,-0.5858336173177872
YTD_2026,KOSPI_EX_K200,REVISION,5,spread,28,-0.0005433028826276736,-0.006711490714719099,-0.3264897125660351
YTD_2026,KOSPI_EX_K200,REVISION,20,top,25,-0.06301423526345735,-0.05791242855027526,-1.381755195202529
YTD_2026,KOSPI_EX_K200,REVISION,20,spread,25,-0.016850383075200454,-0.03166718019219513,-1.27442063066491
YTD_2026,KOSPI_EX_K200,VALUE,5,top,28,-0.012075928560777828,0.02725800960009129,2.298504198546138
YTD_2026,KOSPI_EX_K200,VALUE,5,spread,28,-0.019856833777716527,-0.021681269116345544,-1.8379619268709717
YTD_2026,KOSPI_EX_K200,VALUE,20,top,25,-0.05805145406029805,-0.024646012295708918,-0.6086452472774967
YTD_2026,KOSPI_EX_K200,VALUE,20,spread,25,-0.09709952341617474,-0.12410128445814177,-2.189238891973374
YTD_2026,KOSPI_KOSDAQ_ALL,FLOW,5,top,28,0.02249753779769964,0.018772120991242834,0.8834346174241341
YTD_2026,KOSPI_KOSDAQ_ALL,FLOW,5,spread,28,0.0010770727575896604,-0.010366471370434815,-0.9633106774254024
YTD_2026,KOSPI_KOSDAQ_ALL,FLOW,20,top,25,0.022106114433121174,0.14587724487145975,2.9256251554569537
YTD_2026,KOSPI_KOSDAQ_ALL,FLOW,20,spread,25,-0.01087396990460892,-0.0243862838230997,-3.0074476320438834
YTD_2026,KOSPI_KOSDAQ_ALL,MOMENTUM,5,top,28,0.03449657999479852,0.060591782080494844,2.0023868503488944
YTD_2026,KOSPI_KOSDAQ_ALL,MOMENTUM,5,spread,28,0.036405078023676665,0.0394330224018294,2.445103889921824
YTD_2026,KOSPI_KOSDAQ_ALL,MOMENTUM,20,top,25,0.014179267864664637,0.23837452665514508,3.4544791005412843
YTD_2026,KOSPI_KOSDAQ_ALL,MOMENTUM,20,spread,25,0.04882422717633009,0.06846597657199506,2.2147672627095827
YTD_2026,KOSPI_KOSDAQ_ALL,REVISION,5,top,28,0.06525648116042507,0.012696979509304155,0.5109704032244516
YTD_2026,KOSPI_KOSDAQ_ALL,REVISION,5,spread,28,0.02907881530473902,-0.004293290149966886,-0.5743601626175567
YTD_2026,KOSPI_KOSDAQ_ALL,REVISION,20,top,25,0.0537020452244722,0.13424720331551732,2.4857546578176035
YTD_2026,KOSPI_KOSDAQ_ALL,REVISION,20,spread,25,0.031350492202169275,0.022699015592224054,1.051737862409991
