sample,universe,target,horizon,outcome,metric,n,spearman
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,spread,FH_A_HEALTHY_BREADTH,97,0.10443976315369638
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,spread,FH_B_NET_BREADTH,97,0.09914675109049115
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,spread,FH_C_CONTINUOUS,97,0.04623395750052598
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,top,FH_A_HEALTHY_BREADTH,97,0.0006331830975111131
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,top,FH_B_NET_BREADTH,97,-0.05033797740375776
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,top,FH_C_CONTINUOUS,97,0.01489848516726278
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,spread,FH_A_HEALTHY_BREADTH,97,0.11351314601690299
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,spread,FH_B_NET_BREADTH,97,0.10352788642059972
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,spread,FH_C_CONTINUOUS,97,0.08595886808331579
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,top,FH_A_HEALTHY_BREADTH,97,0.056451288300722914
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,top,FH_B_NET_BREADTH,97,0.03193194303678968
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,top,FH_C_CONTINUOUS,97,-0.005167788764990532
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,spread,FH_A_HEALTHY_BREADTH,97,0.3857743400526636
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,spread,FH_B_NET_BREADTH,97,0.24012987295604465
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,spread,FH_C_CONTINUOUS,97,0.23093309488743952
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,top,FH_A_HEALTHY_BREADTH,97,0.09637499235671573
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,top,FH_B_NET_BREADTH,97,0.016665638910751738
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,top,FH_C_CONTINUOUS,97,-0.002195981485377656
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,spread,FH_A_HEALTHY_BREADTH,97,0.010418328609472968
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,spread,FH_B_NET_BREADTH,97,0.025994883878626945
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,spread,FH_C_CONTINUOUS,97,0.05395276667367977
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,top,FH_A_HEALTHY_BREADTH,97,0.007604725558624371
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,top,FH_B_NET_BREADTH,97,-0.02046218899905432
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,top,FH_C_CONTINUOUS,97,-0.061158741847254366
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,spread,FH_A_HEALTHY_BREADTH,97,0.06316429794773284
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,spread,FH_B_NET_BREADTH,97,0.08251078786214905
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,spread,FH_C_CONTINUOUS,97,0.13466494845360824
POST_2023_2024,KOSPI_ALL,FLOW,5,top,FH_A_HEALTHY_BREADTH,97,-0.033521594217124195
POST_2023_2024,KOSPI_ALL,FLOW,5,top,FH_B_NET_BREADTH,97,-0.1082724972421888
POST_2023_2024,KOSPI_ALL,FLOW,5,top,FH_C_CONTINUOUS,97,-0.10077845571218177
POST_2023_2024,KOSPI_ALL,FLOW,5,spread,FH_A_HEALTHY_BREADTH,97,0.019821154967025665
POST_2023_2024,KOSPI_ALL,FLOW,5,spread,FH_B_NET_BREADTH,97,0.039810404798246636
POST_2023_2024,KOSPI_ALL,FLOW,5,spread,FH_C_CONTINUOUS,97,0.0353066484325689
POST_2023_2024,KOSPI_ALL,FLOW,20,top,FH_A_HEALTHY_BREADTH,97,-0.15536653965176672
POST_2023_2024,KOSPI_ALL,FLOW,20,top,FH_B_NET_BREADTH,97,-0.1556730257616664
POST_2023_2024,KOSPI_ALL,FLOW,20,top,FH_C_CONTINUOUS,97,-0.24876393856511675
POST_2023_2024,KOSPI_ALL,FLOW,20,spread,FH_A_HEALTHY_BREADTH,97,0.08369722887332921
POST_2023_2024,KOSPI_ALL,FLOW,20,spread,FH_B_NET_BREADTH,97,0.16077199676064885
POST_2023_2024,KOSPI_ALL,FLOW,20,spread,FH_C_CONTINUOUS,97,0.16302861350725853
POST_2023_2024,KOSPI_ALL,MOMENTUM,5,top,FH_A_HEALTHY_BREADTH,97,0.038146637134036016
POST_2023_2024,KOSPI_ALL,MOMENTUM,5,top,FH_B_NET_BREADTH,97,-0.0017145885367508466
POST_2023_2024,KOSPI_ALL,MOMENTUM,5,top,FH_C_CONTINUOUS,97,-0.06911424363559857
POST_2023_2024,KOSPI_ALL,MOMENTUM,5,spread,FH_A_HEALTHY_BREADTH,97,0.07191496631205471
POST_2023_2024,KOSPI_ALL,MOMENTUM,5,spread,FH_B_NET_BREADTH,97,0.10590720656881754
POST_2023_2024,KOSPI_ALL,MOMENTUM,5,spread,FH_C_CONTINUOUS,97,0.022512097622554173
POST_2023_2024,KOSPI_ALL,MOMENTUM,20,top,FH_A_HEALTHY_BREADTH,97,-0.02742014210878503
POST_2023_2024,KOSPI_ALL,MOMENTUM,20,top,FH_B_NET_BREADTH,97,-0.018714106590146436
POST_2023_2024,KOSPI_ALL,MOMENTUM,20,top,FH_C_CONTINUOUS,97,-0.13634809593940667
POST_2023_2024,KOSPI_ALL,MOMENTUM,20,spread,FH_A_HEALTHY_BREADTH,97,0.1101334968443833
POST_2023_2024,KOSPI_ALL,MOMENTUM,20,spread,FH_B_NET_BREADTH,97,0.15702424855471472
POST_2023_2024,KOSPI_ALL,MOMENTUM,20,spread,FH_C_CONTINUOUS,97,0.08676099305701661
POST_2023_2024,KOSPI_ALL,REVISION,5,top,FH_A_HEALTHY_BREADTH,97,0.01674802220470526
POST_2023_2024,KOSPI_ALL,REVISION,5,top,FH_B_NET_BREADTH,97,0.024688755884105327
POST_2023_2024,KOSPI_ALL,REVISION,5,top,FH_C_CONTINUOUS,97,-0.04871922996002524
POST_2023_2024,KOSPI_ALL,REVISION,5,spread,FH_A_HEALTHY_BREADTH,97,0.06584648271037916
POST_2023_2024,KOSPI_ALL,REVISION,5,spread,FH_B_NET_BREADTH,97,0.12632390349449968
POST_2023_2024,KOSPI_ALL,REVISION,5,spread,FH_C_CONTINUOUS,97,0.1287870818430465
POST_2023_2024,KOSPI_ALL,REVISION,20,top,FH_A_HEALTHY_BREADTH,97,0.08319317649433469
POST_2023_2024,KOSPI_ALL,REVISION,20,top,FH_B_NET_BREADTH,97,0.05175222945420284
POST_2023_2024,KOSPI_ALL,REVISION,20,top,FH_C_CONTINUOUS,97,-0.1523248474647591
POST_2023_2024,KOSPI_ALL,REVISION,20,spread,FH_A_HEALTHY_BREADTH,97,0.20025194775564178
POST_2023_2024,KOSPI_ALL,REVISION,20,spread,FH_B_NET_BREADTH,97,0.21193143756824123
POST_2023_2024,KOSPI_ALL,REVISION,20,spread,FH_C_CONTINUOUS,97,0.10033136966126655
POST_2023_2024,KOSPI_ALL,VALUE,5,top,FH_A_HEALTHY_BREADTH,97,-0.042853050967308765
POST_2023_2024,KOSPI_ALL,VALUE,5,top,FH_B_NET_BREADTH,97,-0.08896749451616455
POST_2023_2024,KOSPI_ALL,VALUE,5,top,FH_C_CONTINUOUS,97,-0.11399379339364611
POST_2023_2024,KOSPI_ALL,VALUE,5,spread,FH_A_HEALTHY_BREADTH,97,-0.08742858413797891
POST_2023_2024,KOSPI_ALL,VALUE,5,spread,FH_B_NET_BREADTH,97,-0.08147208926561718
POST_2023_2024,KOSPI_ALL,VALUE,5,spread,FH_C_CONTINUOUS,97,-0.004497159688617715
POST_2023_2024,KOSPI_ALL,VALUE,20,top,FH_A_HEALTHY_BREADTH,97,-0.16466641582594527
POST_2023_2024,KOSPI_ALL,VALUE,20,top,FH_B_NET_BREADTH,97,-0.21780488296846923
POST_2023_2024,KOSPI_ALL,VALUE,20,top,FH_C_CONTINUOUS,97,-0.30165158847043966
POST_2023_2024,KOSPI_ALL,VALUE,20,spread,FH_A_HEALTHY_BREADTH,97,-0.024114750847059385
POST_2023_2024,KOSPI_ALL,VALUE,20,spread,FH_B_NET_BREADTH,97,-0.10734876260810945
POST_2023_2024,KOSPI_ALL,VALUE,20,spread,FH_C_CONTINUOUS,97,-0.06324952661476961
POST_2023_2024,KOSPI_EX_K200,FLOW,5,top,FH_A_HEALTHY_BREADTH,97,-0.1142511677792607
POST_2023_2024,KOSPI_EX_K200,FLOW,5,top,FH_B_NET_BREADTH,97,-0.014537963949535975
POST_2023_2024,KOSPI_EX_K200,FLOW,5,top,FH_C_CONTINUOUS,97,-0.07496581106669471
POST_2023_2024,KOSPI_EX_K200,FLOW,5,spread,FH_A_HEALTHY_BREADTH,97,0.011462757804172732
POST_2023_2024,KOSPI_EX_K200,FLOW,5,spread,FH_B_NET_BREADTH,97,0.06798436088281602
POST_2023_2024,KOSPI_EX_K200,FLOW,5,spread,FH_C_CONTINUOUS,97,0.046588996423311595
POST_2023_2024,KOSPI_EX_K200,FLOW,20,top,FH_A_HEALTHY_BREADTH,97,-0.12667980852108365
POST_2023_2024,KOSPI_EX_K200,FLOW,20,top,FH_B_NET_BREADTH,97,-0.06154495402584196
POST_2023_2024,KOSPI_EX_K200,FLOW,20,top,FH_C_CONTINUOUS,97,-0.16756522196507465
POST_2023_2024,KOSPI_EX_K200,FLOW,20,spread,FH_A_HEALTHY_BREADTH,97,-0.044224654799618096
POST_2023_2024,KOSPI_EX_K200,FLOW,20,spread,FH_B_NET_BREADTH,97,0.01813505605865877
POST_2023_2024,KOSPI_EX_K200,FLOW,20,spread,FH_C_CONTINUOUS,97,-0.04398537765621713
POST_2023_2024,KOSPI_EX_K200,MOMENTUM,5,top,FH_A_HEALTHY_BREADTH,97,0.11877646335769394
POST_2023_2024,KOSPI_EX_K200,MOMENTUM,5,top,FH_B_NET_BREADTH,97,0.0949399219748528
POST_2023_2024,KOSPI_EX_K200,MOMENTUM,5,top,FH_C_CONTINUOUS,97,0.06779928466231853
POST_2023_2024,KOSPI_EX_K200,MOMENTUM,5,spread,FH_A_HEALTHY_BREADTH,97,0.12289579672671189
POST_2023_2024,KOSPI_EX_K200,MOMENTUM,5,spread,FH_B_NET_BREADTH,97,0.14166832500862062
POST_2023_2024,KOSPI_EX_K200,MOMENTUM,5,spread,FH_C_CONTINUOUS,97,0.11509835893120134
POST_2023_2024,KOSPI_EX_K200,MOMENTUM,20,top,FH_A_HEALTHY_BREADTH,97,0.017274396268364654
POST_2023_2024,KOSPI_EX_K200,MOMENTUM,20,top,FH_B_NET_BREADTH,97,0.053877431785167705
POST_2023_2024,KOSPI_EX_K200,MOMENTUM,20,top,FH_C_CONTINUOUS,97,0.015555964653902797
POST_2023_2024,KOSPI_EX_K200,MOMENTUM,20,spread,FH_A_HEALTHY_BREADTH,97,0.06890008278864271
POST_2023_2024,KOSPI_EX_K200,MOMENTUM,20,spread,FH_B_NET_BREADTH,97,0.05724690709533994
POST_2023_2024,KOSPI_EX_K200,MOMENTUM,20,spread,FH_C_CONTINUOUS,97,0.03358405217757206
POST_2023_2024,KOSPI_EX_K200,REVISION,5,top,FH_A_HEALTHY_BREADTH,97,-0.04610442694467816
POST_2023_2024,KOSPI_EX_K200,REVISION,5,top,FH_B_NET_BREADTH,97,0.02964632492600688
POST_2023_2024,KOSPI_EX_K200,REVISION,5,top,FH_C_CONTINUOUS,97,0.09110035766884071
POST_2023_2024,KOSPI_EX_K200,REVISION,5,spread,FH_A_HEALTHY_BREADTH,97,0.05476557807677744
POST_2023_2024,KOSPI_EX_K200,REVISION,5,spread,FH_B_NET_BREADTH,97,0.08029184830587406
POST_2023_2024,KOSPI_EX_K200,REVISION,5,spread,FH_C_CONTINUOUS,97,0.19560014727540498
POST_2023_2024,KOSPI_EX_K200,REVISION,20,top,FH_A_HEALTHY_BREADTH,97,0.025055472917858642
POST_2023_2024,KOSPI_EX_K200,REVISION,20,top,FH_B_NET_BREADTH,97,0.09451667559078136
POST_2023_2024,KOSPI_EX_K200,REVISION,20,top,FH_C_CONTINUOUS,97,0.10054176309699137
POST_2023_2024,KOSPI_EX_K200,REVISION,20,spread,FH_A_HEALTHY_BREADTH,97,0.16014291685065207
POST_2023_2024,KOSPI_EX_K200,REVISION,20,spread,FH_B_NET_BREADTH,97,0.18069046293556673
POST_2023_2024,KOSPI_EX_K200,REVISION,20,spread,FH_C_CONTINUOUS,97,0.25695613296865133
POST_2023_2024,KOSPI_EX_K200,VALUE,5,top,FH_A_HEALTHY_BREADTH,97,-0.023891364242113577
POST_2023_2024,KOSPI_EX_K200,VALUE,5,top,FH_B_NET_BREADTH,97,-0.0123907545649335
POST_2023_2024,KOSPI_EX_K200,VALUE,5,top,FH_C_CONTINUOUS,97,-0.013465179886387542
POST_2023_2024,KOSPI_EX_K200,VALUE,5,spread,FH_A_HEALTHY_BREADTH,97,-0.10020785475957592
POST_2023_2024,KOSPI_EX_K200,VALUE,5,spread,FH_B_NET_BREADTH,97,-0.005031437966269694
POST_2023_2024,KOSPI_EX_K200,VALUE,5,spread,FH_C_CONTINUOUS,97,0.05148064380391332
POST_2023_2024,KOSPI_EX_K200,VALUE,20,top,FH_A_HEALTHY_BREADTH,97,-0.014231496887112083
POST_2023_2024,KOSPI_EX_K200,VALUE,20,top,FH_B_NET_BREADTH,97,-0.06094077664745853
POST_2023_2024,KOSPI_EX_K200,VALUE,20,top,FH_C_CONTINUOUS,97,-0.10861561119293076
POST_2023_2024,KOSPI_EX_K200,VALUE,20,spread,FH_A_HEALTHY_BREADTH,97,-0.19453486719533772
POST_2023_2024,KOSPI_EX_K200,VALUE,20,spread,FH_B_NET_BREADTH,97,-0.1809305092670582
POST_2023_2024,KOSPI_EX_K200,VALUE,20,spread,FH_C_CONTINUOUS,97,-0.1683410477593099
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,5,top,FH_A_HEALTHY_BREADTH,97,0.010362833403620979
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,5,top,FH_B_NET_BREADTH,97,0.011873709433919152
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,5,top,FH_C_CONTINUOUS,97,-0.036529560277719336
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,5,spread,FH_A_HEALTHY_BREADTH,97,0.009791820134441864
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,5,spread,FH_B_NET_BREADTH,97,0.104782919390626
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,5,spread,FH_C_CONTINUOUS,97,0.02432674100568062
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,20,top,FH_A_HEALTHY_BREADTH,97,-0.010503824334282487
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,20,top,FH_B_NET_BREADTH,97,-0.021044182426110312
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,20,top,FH_C_CONTINUOUS,97,-0.1488796549547654
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,20,spread,FH_A_HEALTHY_BREADTH,97,0.13455469467681197
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,20,spread,FH_B_NET_BREADTH,97,0.2504360363255547
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,20,spread,FH_C_CONTINUOUS,97,0.27147328003366294
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,5,top,FH_A_HEALTHY_BREADTH,97,0.11341653391724824
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,5,top,FH_B_NET_BREADTH,97,0.10214697496598067
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,5,top,FH_C_CONTINUOUS,97,0.030362402693035973
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,5,spread,FH_A_HEALTHY_BREADTH,97,0.10225217173617943
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,5,spread,FH_B_NET_BREADTH,97,0.1802045071004738
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,5,spread,FH_C_CONTINUOUS,97,0.027127603618767093
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,20,top,FH_A_HEALTHY_BREADTH,97,0.029334931241073687
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,20,top,FH_B_NET_BREADTH,97,0.08434413751925186
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,20,top,FH_C_CONTINUOUS,97,-0.11711024616031979
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,20,spread,FH_A_HEALTHY_BREADTH,97,0.17286961058301653
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,20,spread,FH_B_NET_BREADTH,97,0.22213823752408415
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,20,spread,FH_C_CONTINUOUS,97,-0.0352803492531033
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,5,top,FH_A_HEALTHY_BREADTH,97,0.08485664497082522
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,5,top,FH_B_NET_BREADTH,97,0.08636119466397331
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,5,top,FH_C_CONTINUOUS,97,-0.0016699978960656424
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,5,spread,FH_A_HEALTHY_BREADTH,97,0.1322023012417267
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,5,spread,FH_B_NET_BREADTH,97,0.13671643581734005
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,5,spread,FH_C_CONTINUOUS,97,0.11104828529349883
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,20,top,FH_A_HEALTHY_BREADTH,97,0.019408237772814384
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,20,top,FH_B_NET_BREADTH,97,0.04255884144094203
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,20,top,FH_C_CONTINUOUS,97,-0.13958289501367557
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,20,spread,FH_A_HEALTHY_BREADTH,97,0.30530985698221014
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,20,spread,FH_B_NET_BREADTH,97,0.272231275980077
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,20,spread,FH_C_CONTINUOUS,97,0.08960130443930148
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,5,top,FH_A_HEALTHY_BREADTH,97,0.09390625799404775
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,5,top,FH_B_NET_BREADTH,97,0.01862228703415015
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,5,top,FH_C_CONTINUOUS,97,-0.04174994740164106
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,5,spread,FH_A_HEALTHY_BREADTH,97,0.012582234737792327
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,5,spread,FH_B_NET_BREADTH,97,0.024584656370690797
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,5,spread,FH_C_CONTINUOUS,97,0.056096149800126234
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,20,top,FH_A_HEALTHY_BREADTH,97,0.02789122466948086
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,20,top,FH_B_NET_BREADTH,97,-0.021097614575451524
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,20,top,FH_C_CONTINUOUS,97,-0.11504576057227013
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,20,spread,FH_A_HEALTHY_BREADTH,97,0.047000267052237504
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,20,spread,FH_B_NET_BREADTH,97,0.046316278545276736
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,20,spread,FH_C_CONTINUOUS,97,0.10943088575636441
BULL_2025,K200,FLOW,5,top,FH_A_HEALTHY_BREADTH,49,0.17201372494929046
BULL_2025,K200,FLOW,5,top,FH_B_NET_BREADTH,49,0.17376179009799986
BULL_2025,K200,FLOW,5,top,FH_C_CONTINUOUS,49,0.25479591836734694
BULL_2025,K200,FLOW,5,spread,FH_A_HEALTHY_BREADTH,49,0.15654582410113718
BULL_2025,K200,FLOW,5,spread,FH_B_NET_BREADTH,49,0.2050829823348676
BULL_2025,K200,FLOW,5,spread,FH_C_CONTINUOUS,49,0.21489795918367346
BULL_2025,K200,FLOW,20,top,FH_A_HEALTHY_BREADTH,49,0.20636313235001696
BULL_2025,K200,FLOW,20,top,FH_B_NET_BREADTH,49,0.2960036291464116
BULL_2025,K200,FLOW,20,top,FH_C_CONTINUOUS,49,0.22959183673469385
BULL_2025,K200,FLOW,20,spread,FH_A_HEALTHY_BREADTH,49,0.13435738702240702
BULL_2025,K200,FLOW,20,spread,FH_B_NET_BREADTH,49,0.22528174114758798
BULL_2025,K200,FLOW,20,spread,FH_C_CONTINUOUS,49,0.1363265306122449
BULL_2025,K200,MOMENTUM,5,top,FH_A_HEALTHY_BREADTH,49,0.01594044269579867
BULL_2025,K200,MOMENTUM,5,top,FH_B_NET_BREADTH,49,-0.0415082080564699
BULL_2025,K200,MOMENTUM,5,top,FH_C_CONTINUOUS,49,0.04785714285714285
BULL_2025,K200,MOMENTUM,5,spread,FH_A_HEALTHY_BREADTH,49,0.08949114305393012
BULL_2025,K200,MOMENTUM,5,spread,FH_B_NET_BREADTH,49,0.0828049093202954
BULL_2025,K200,MOMENTUM,5,spread,FH_C_CONTINUOUS,49,0.07387755102040815
BULL_2025,K200,MOMENTUM,20,top,FH_A_HEALTHY_BREADTH,49,0.08237678440110723
BULL_2025,K200,MOMENTUM,20,top,FH_B_NET_BREADTH,49,0.04621423419280853
BULL_2025,K200,MOMENTUM,20,top,FH_C_CONTINUOUS,49,-0.08744897959183671
BULL_2025,K200,MOMENTUM,20,spread,FH_A_HEALTHY_BREADTH,49,0.0357857589378836
BULL_2025,K200,MOMENTUM,20,spread,FH_B_NET_BREADTH,49,-0.00861890180026063
BULL_2025,K200,MOMENTUM,20,spread,FH_C_CONTINUOUS,49,-0.23479591836734692
BULL_2025,K200,REVISION,5,top,FH_A_HEALTHY_BREADTH,49,0.06199420388081632
BULL_2025,K200,REVISION,5,top,FH_B_NET_BREADTH,49,0.006773928374121781
BULL_2025,K200,REVISION,5,top,FH_C_CONTINUOUS,49,0.07816326530612244
BULL_2025,K200,REVISION,5,spread,FH_A_HEALTHY_BREADTH,49,0.0005945390084472358
BULL_2025,K200,REVISION,5,spread,FH_B_NET_BREADTH,49,-0.042271413497426615
BULL_2025,K200,REVISION,5,spread,FH_C_CONTINUOUS,49,-0.017448979591836732
BULL_2025,K200,REVISION,20,top,FH_A_HEALTHY_BREADTH,49,0.035077801498386914
BULL_2025,K200,REVISION,20,top,FH_B_NET_BREADTH,49,0.08223233979747836
BULL_2025,K200,REVISION,20,top,FH_C_CONTINUOUS,49,0.01693877551020408
BULL_2025,K200,REVISION,20,spread,FH_A_HEALTHY_BREADTH,49,-0.2267896072222365
BULL_2025,K200,REVISION,20,spread,FH_B_NET_BREADTH,49,-0.19355581385281304
BULL_2025,K200,REVISION,20,spread,FH_C_CONTINUOUS,49,-0.19938775510204076
BULL_2025,K200,VALUE,5,top,FH_A_HEALTHY_BREADTH,49,0.20019767484951703
BULL_2025,K200,VALUE,5,top,FH_B_NET_BREADTH,49,0.1776865395198562
BULL_2025,K200,VALUE,5,top,FH_C_CONTINUOUS,49,0.2943877551020408
BULL_2025,K200,VALUE,5,spread,FH_A_HEALTHY_BREADTH,49,0.10618860077611991
BULL_2025,K200,VALUE,5,spread,FH_B_NET_BREADTH,49,0.08821944340702047
BULL_2025,K200,VALUE,5,spread,FH_C_CONTINUOUS,49,0.22346938775510203
BULL_2025,K200,VALUE,20,top,FH_A_HEALTHY_BREADTH,49,0.35631706258441825
BULL_2025,K200,VALUE,20,top,FH_B_NET_BREADTH,49,0.40928207303681324
BULL_2025,K200,VALUE,20,top,FH_C_CONTINUOUS,49,0.4203061224489796
BULL_2025,K200,VALUE,20,spread,FH_A_HEALTHY_BREADTH,49,0.052619773373668154
BULL_2025,K200,VALUE,20,spread,FH_B_NET_BREADTH,49,0.06435808540830368
BULL_2025,K200,VALUE,20,spread,FH_C_CONTINUOUS,49,0.2246938775510204
BULL_2025,KOSDAQ,FLOW,5,top,FH_A_HEALTHY_BREADTH,49,-0.044097714752310134
BULL_2025,KOSDAQ,FLOW,5,top,FH_B_NET_BREADTH,49,0.13159651634707936
BULL_2025,KOSDAQ,FLOW,5,top,FH_C_CONTINUOUS,49,-0.003979591836734694
BULL_2025,KOSDAQ,FLOW,5,spread,FH_A_HEALTHY_BREADTH,49,-0.08051916064032924
BULL_2025,KOSDAQ,FLOW,5,spread,FH_B_NET_BREADTH,49,-0.029553901389396127
BULL_2025,KOSDAQ,FLOW,5,spread,FH_C_CONTINUOUS,49,-0.03306122448979592
BULL_2025,KOSDAQ,FLOW,20,top,FH_A_HEALTHY_BREADTH,49,-0.0658199223895592
BULL_2025,KOSDAQ,FLOW,20,top,FH_B_NET_BREADTH,49,0.01174780750416281
BULL_2025,KOSDAQ,FLOW,20,top,FH_C_CONTINUOUS,49,-0.1536734693877551
BULL_2025,KOSDAQ,FLOW,20,spread,FH_A_HEALTHY_BREADTH,49,-0.15771738226844748
BULL_2025,KOSDAQ,FLOW,20,spread,FH_B_NET_BREADTH,49,-0.22004749751070876
BULL_2025,KOSDAQ,FLOW,20,spread,FH_C_CONTINUOUS,49,-0.34989795918367345
BULL_2025,KOSDAQ,MOMENTUM,5,top,FH_A_HEALTHY_BREADTH,49,-0.014850920917463204
BULL_2025,KOSDAQ,MOMENTUM,5,top,FH_B_NET_BREADTH,49,0.15661805346428936
BULL_2025,KOSDAQ,MOMENTUM,5,top,FH_C_CONTINUOUS,49,0.05020408163265306
BULL_2025,KOSDAQ,MOMENTUM,5,spread,FH_A_HEALTHY_BREADTH,49,-0.05695572967246877
BULL_2025,KOSDAQ,MOMENTUM,5,spread,FH_B_NET_BREADTH,49,0.02973626555639548
BULL_2025,KOSDAQ,MOMENTUM,5,spread,FH_C_CONTINUOUS,49,0.06520408163265307
BULL_2025,KOSDAQ,MOMENTUM,20,top,FH_A_HEALTHY_BREADTH,49,0.02583951441683158
BULL_2025,KOSDAQ,MOMENTUM,20,top,FH_B_NET_BREADTH,49,0.09291260198759868
BULL_2025,KOSDAQ,MOMENTUM,20,top,FH_C_CONTINUOUS,49,-0.03551020408163265
BULL_2025,KOSDAQ,MOMENTUM,20,spread,FH_A_HEALTHY_BREADTH,49,0.19654350650107894
BULL_2025,KOSDAQ,MOMENTUM,20,spread,FH_B_NET_BREADTH,49,0.15455450478688823
BULL_2025,KOSDAQ,MOMENTUM,20,spread,FH_C_CONTINUOUS,49,-0.001020408163265306
