sample,spec,universe,lag_steps,approx_trading_days,from_state,to_state,n_from,count,probability
OOS,ROBUST_F10_L5_20,KOSDAQ,1,5,B_FHIGH_LLOW,A_FHIGH_LHIGH,65,9,0.13846153846153847
OOS,ROBUST_F10_L5_20,KOSDAQ,1,5,B_FHIGH_LLOW,B_FHIGH_LLOW,65,36,0.5538461538461539
OOS,ROBUST_F10_L5_20,KOSDAQ,1,5,B_FHIGH_LLOW,C_FLOW_LHIGH,65,5,0.07692307692307693
OOS,ROBUST_F10_L5_20,KOSDAQ,1,5,B_FHIGH_LLOW,D_FLOW_LLOW,65,15,0.23076923076923078
OOS,ROBUST_F10_L5_20,KOSDAQ,1,5,C_FLOW_LHIGH,A_FHIGH_LHIGH,30,9,0.3
OOS,ROBUST_F10_L5_20,KOSDAQ,1,5,C_FLOW_LHIGH,B_FHIGH_LLOW,30,3,0.1
OOS,ROBUST_F10_L5_20,KOSDAQ,1,5,C_FLOW_LHIGH,C_FLOW_LHIGH,30,12,0.4
OOS,ROBUST_F10_L5_20,KOSDAQ,1,5,C_FLOW_LHIGH,D_FLOW_LLOW,30,6,0.2
OOS,ROBUST_F10_L5_20,KOSDAQ,1,5,D_FLOW_LLOW,A_FHIGH_LHIGH,33,5,0.15151515151515152
OOS,ROBUST_F10_L5_20,KOSDAQ,1,5,D_FLOW_LLOW,B_FHIGH_LLOW,33,12,0.36363636363636365
OOS,ROBUST_F10_L5_20,KOSDAQ,1,5,D_FLOW_LLOW,C_FLOW_LHIGH,33,7,0.21212121212121213
OOS,ROBUST_F10_L5_20,KOSDAQ,1,5,D_FLOW_LLOW,D_FLOW_LLOW,33,9,0.2727272727272727
OOS,ROBUST_F10_L5_20,KOSDAQ,4,20,A_FHIGH_LHIGH,A_FHIGH_LHIGH,46,10,0.21739130434782608
OOS,ROBUST_F10_L5_20,KOSDAQ,4,20,A_FHIGH_LHIGH,B_FHIGH_LLOW,46,17,0.3695652173913043
OOS,ROBUST_F10_L5_20,KOSDAQ,4,20,A_FHIGH_LHIGH,C_FLOW_LHIGH,46,8,0.17391304347826086
OOS,ROBUST_F10_L5_20,KOSDAQ,4,20,A_FHIGH_LHIGH,D_FLOW_LLOW,46,11,0.2391304347826087
OOS,ROBUST_F10_L5_20,KOSDAQ,4,20,B_FHIGH_LLOW,A_FHIGH_LHIGH,62,16,0.25806451612903225
OOS,ROBUST_F10_L5_20,KOSDAQ,4,20,B_FHIGH_LLOW,B_FHIGH_LLOW,62,23,0.3709677419354839
OOS,ROBUST_F10_L5_20,KOSDAQ,4,20,B_FHIGH_LLOW,C_FLOW_LHIGH,62,12,0.1935483870967742
OOS,ROBUST_F10_L5_20,KOSDAQ,4,20,B_FHIGH_LLOW,D_FLOW_LLOW,62,11,0.1774193548387097
OOS,ROBUST_F10_L5_20,KOSDAQ,4,20,C_FLOW_LHIGH,A_FHIGH_LHIGH,30,7,0.23333333333333334
OOS,ROBUST_F10_L5_20,KOSDAQ,4,20,C_FLOW_LHIGH,B_FHIGH_LLOW,30,11,0.36666666666666664
OOS,ROBUST_F10_L5_20,KOSDAQ,4,20,C_FLOW_LHIGH,C_FLOW_LHIGH,30,6,0.2
OOS,ROBUST_F10_L5_20,KOSDAQ,4,20,C_FLOW_LHIGH,D_FLOW_LLOW,30,6,0.2
OOS,ROBUST_F10_L5_20,KOSDAQ,4,20,D_FLOW_LLOW,A_FHIGH_LHIGH,33,11,0.3333333333333333
OOS,ROBUST_F10_L5_20,KOSDAQ,4,20,D_FLOW_LLOW,B_FHIGH_LLOW,33,14,0.42424242424242425
OOS,ROBUST_F10_L5_20,KOSDAQ,4,20,D_FLOW_LLOW,C_FLOW_LHIGH,33,4,0.12121212121212122
OOS,ROBUST_F10_L5_20,KOSDAQ,4,20,D_FLOW_LLOW,D_FLOW_LLOW,33,4,0.12121212121212122
TRAIN,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,A_FHIGH_LHIGH,A_FHIGH_LHIGH,111,54,0.4864864864864865
TRAIN,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,A_FHIGH_LHIGH,B_FHIGH_LLOW,111,29,0.26126126126126126
TRAIN,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,A_FHIGH_LHIGH,C_FLOW_LHIGH,111,18,0.16216216216216217
TRAIN,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,A_FHIGH_LHIGH,D_FLOW_LLOW,111,10,0.09009009009009009
TRAIN,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,B_FHIGH_LLOW,A_FHIGH_LHIGH,116,27,0.23275862068965517
TRAIN,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,B_FHIGH_LLOW,B_FHIGH_LLOW,116,63,0.5431034482758621
TRAIN,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,B_FHIGH_LLOW,C_FLOW_LHIGH,116,10,0.08620689655172414
TRAIN,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,B_FHIGH_LLOW,D_FLOW_LLOW,116,16,0.13793103448275862
TRAIN,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,C_FLOW_LHIGH,A_FHIGH_LHIGH,59,23,0.3898305084745763
TRAIN,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,C_FLOW_LHIGH,B_FHIGH_LLOW,59,9,0.15254237288135594
TRAIN,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,C_FLOW_LHIGH,C_FLOW_LHIGH,59,20,0.3389830508474576
TRAIN,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,C_FLOW_LHIGH,D_FLOW_LLOW,59,7,0.11864406779661017
TRAIN,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,D_FLOW_LLOW,A_FHIGH_LHIGH,54,8,0.14814814814814814
TRAIN,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,D_FLOW_LLOW,B_FHIGH_LLOW,54,15,0.2777777777777778
TRAIN,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,D_FLOW_LLOW,C_FLOW_LHIGH,54,11,0.2037037037037037
TRAIN,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,D_FLOW_LLOW,D_FLOW_LLOW,54,20,0.37037037037037035
TRAIN,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,A_FHIGH_LHIGH,A_FHIGH_LHIGH,111,27,0.24324324324324326
TRAIN,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,A_FHIGH_LHIGH,B_FHIGH_LLOW,111,46,0.4144144144144144
TRAIN,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,A_FHIGH_LHIGH,C_FLOW_LHIGH,111,15,0.13513513513513514
TRAIN,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,A_FHIGH_LHIGH,D_FLOW_LLOW,111,23,0.2072072072072072
TRAIN,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,B_FHIGH_LLOW,A_FHIGH_LHIGH,113,40,0.35398230088495575
TRAIN,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,B_FHIGH_LLOW,B_FHIGH_LLOW,113,34,0.3008849557522124
TRAIN,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,B_FHIGH_LLOW,C_FLOW_LHIGH,113,19,0.168141592920354
TRAIN,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,B_FHIGH_LLOW,D_FLOW_LLOW,113,20,0.17699115044247787
TRAIN,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,C_FLOW_LHIGH,A_FHIGH_LHIGH,59,23,0.3898305084745763
TRAIN,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,C_FLOW_LHIGH,B_FHIGH_LLOW,59,20,0.3389830508474576
TRAIN,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,C_FLOW_LHIGH,C_FLOW_LHIGH,59,11,0.1864406779661017
TRAIN,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,C_FLOW_LHIGH,D_FLOW_LLOW,59,5,0.0847457627118644
TRAIN,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,D_FLOW_LLOW,A_FHIGH_LHIGH,54,21,0.3888888888888889
TRAIN,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,D_FLOW_LLOW,B_FHIGH_LLOW,54,14,0.25925925925925924
TRAIN,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,D_FLOW_LLOW,C_FLOW_LHIGH,54,14,0.25925925925925924
TRAIN,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,D_FLOW_LLOW,D_FLOW_LLOW,54,5,0.09259259259259259
OOS,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,A_FHIGH_LHIGH,A_FHIGH_LHIGH,53,29,0.5471698113207547
OOS,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,A_FHIGH_LHIGH,B_FHIGH_LLOW,53,16,0.3018867924528302
OOS,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,A_FHIGH_LHIGH,C_FLOW_LHIGH,53,6,0.11320754716981132
OOS,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,A_FHIGH_LHIGH,D_FLOW_LLOW,53,2,0.03773584905660377
OOS,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,B_FHIGH_LLOW,A_FHIGH_LHIGH,65,14,0.2153846153846154
OOS,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,B_FHIGH_LLOW,B_FHIGH_LLOW,65,36,0.5538461538461539
OOS,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,B_FHIGH_LLOW,C_FLOW_LHIGH,65,4,0.06153846153846154
OOS,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,B_FHIGH_LLOW,D_FLOW_LLOW,65,11,0.16923076923076924
OOS,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,C_FLOW_LHIGH,A_FHIGH_LHIGH,19,5,0.2631578947368421
OOS,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,C_FLOW_LHIGH,B_FHIGH_LLOW,19,4,0.21052631578947367
OOS,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,C_FLOW_LHIGH,C_FLOW_LHIGH,19,7,0.3684210526315789
OOS,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,C_FLOW_LHIGH,D_FLOW_LLOW,19,3,0.15789473684210525
OOS,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,D_FLOW_LLOW,A_FHIGH_LHIGH,37,5,0.13513513513513514
OOS,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,D_FLOW_LLOW,B_FHIGH_LLOW,37,9,0.24324324324324326
OOS,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,D_FLOW_LLOW,C_FLOW_LHIGH,37,3,0.08108108108108109
OOS,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,1,5,D_FLOW_LLOW,D_FLOW_LLOW,37,20,0.5405405405405406
OOS,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,A_FHIGH_LHIGH,A_FHIGH_LHIGH,53,18,0.33962264150943394
OOS,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,A_FHIGH_LHIGH,B_FHIGH_LLOW,53,21,0.39622641509433965
OOS,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,A_FHIGH_LHIGH,C_FLOW_LHIGH,53,5,0.09433962264150944
OOS,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,A_FHIGH_LHIGH,D_FLOW_LLOW,53,9,0.16981132075471697
OOS,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,B_FHIGH_LLOW,A_FHIGH_LHIGH,62,18,0.2903225806451613
OOS,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,B_FHIGH_LLOW,B_FHIGH_LLOW,62,19,0.3064516129032258
OOS,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,B_FHIGH_LLOW,C_FLOW_LHIGH,62,7,0.11290322580645161
OOS,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,B_FHIGH_LLOW,D_FLOW_LLOW,62,18,0.2903225806451613
OOS,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,C_FLOW_LHIGH,A_FHIGH_LHIGH,19,6,0.3157894736842105
OOS,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,C_FLOW_LHIGH,B_FHIGH_LLOW,19,7,0.3684210526315789
OOS,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,C_FLOW_LHIGH,C_FLOW_LHIGH,19,3,0.15789473684210525
OOS,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,C_FLOW_LHIGH,D_FLOW_LLOW,19,3,0.15789473684210525
OOS,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,D_FLOW_LLOW,A_FHIGH_LHIGH,37,10,0.2702702702702703
OOS,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,D_FLOW_LLOW,B_FHIGH_LLOW,37,17,0.4594594594594595
OOS,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,D_FLOW_LLOW,C_FLOW_LHIGH,37,4,0.10810810810810811
OOS,ROBUST_F10_L5_20,KOSDAQ_PLUS_KOSPI_EX_K200,4,20,D_FLOW_LLOW,D_FLOW_LLOW,37,6,0.16216216216216217
TRAIN,ROBUST_F10_L5_20,KOSPI_ALL,1,5,A_FHIGH_LHIGH,A_FHIGH_LHIGH,105,50,0.47619047619047616
TRAIN,ROBUST_F10_L5_20,KOSPI_ALL,1,5,A_FHIGH_LHIGH,B_FHIGH_LLOW,105,28,0.26666666666666666
TRAIN,ROBUST_F10_L5_20,KOSPI_ALL,1,5,A_FHIGH_LHIGH,C_FLOW_LHIGH,105,19,0.18095238095238095
TRAIN,ROBUST_F10_L5_20,KOSPI_ALL,1,5,A_FHIGH_LHIGH,D_FLOW_LLOW,105,8,0.0761904761904762
TRAIN,ROBUST_F10_L5_20,KOSPI_ALL,1,5,B_FHIGH_LLOW,A_FHIGH_LHIGH,113,25,0.22123893805309736
TRAIN,ROBUST_F10_L5_20,KOSPI_ALL,1,5,B_FHIGH_LLOW,B_FHIGH_LLOW,113,58,0.5132743362831859
TRAIN,ROBUST_F10_L5_20,KOSPI_ALL,1,5,B_FHIGH_LLOW,C_FLOW_LHIGH,113,8,0.07079646017699115
TRAIN,ROBUST_F10_L5_20,KOSPI_ALL,1,5,B_FHIGH_LLOW,D_FLOW_LLOW,113,22,0.19469026548672566
TRAIN,ROBUST_F10_L5_20,KOSPI_ALL,1,5,C_FLOW_LHIGH,A_FHIGH_LHIGH,65,21,0.3230769230769231
TRAIN,ROBUST_F10_L5_20,KOSPI_ALL,1,5,C_FLOW_LHIGH,B_FHIGH_LLOW,65,8,0.12307692307692308
TRAIN,ROBUST_F10_L5_20,KOSPI_ALL,1,5,C_FLOW_LHIGH,C_FLOW_LHIGH,65,29,0.4461538461538462
TRAIN,ROBUST_F10_L5_20,KOSPI_ALL,1,5,C_FLOW_LHIGH,D_FLOW_LLOW,65,7,0.1076923076923077
TRAIN,ROBUST_F10_L5_20,KOSPI_ALL,1,5,D_FLOW_LLOW,A_FHIGH_LHIGH,57,10,0.17543859649122806
TRAIN,ROBUST_F10_L5_20,KOSPI_ALL,1,5,D_FLOW_LLOW,B_FHIGH_LLOW,57,19,0.3333333333333333
TRAIN,ROBUST_F10_L5_20,KOSPI_ALL,1,5,D_FLOW_LLOW,C_FLOW_LHIGH,57,9,0.15789473684210525
TRAIN,ROBUST_F10_L5_20,KOSPI_ALL,1,5,D_FLOW_LLOW,D_FLOW_LLOW,57,19,0.3333333333333333
TRAIN,ROBUST_F10_L5_20,KOSPI_ALL,4,20,A_FHIGH_LHIGH,A_FHIGH_LHIGH,105,30,0.2857142857142857
TRAIN,ROBUST_F10_L5_20,KOSPI_ALL,4,20,A_FHIGH_LHIGH,B_FHIGH_LLOW,105,42,0.4
TRAIN,ROBUST_F10_L5_20,KOSPI_ALL,4,20,A_FHIGH_LHIGH,C_FLOW_LHIGH,105,12,0.11428571428571428
TRAIN,ROBUST_F10_L5_20,KOSPI_ALL,4,20,A_FHIGH_LHIGH,D_FLOW_LLOW,105,21,0.2
TRAIN,ROBUST_F10_L5_20,KOSPI_ALL,4,20,B_FHIGH_LLOW,A_FHIGH_LHIGH,111,38,0.34234234234234234
TRAIN,ROBUST_F10_L5_20,KOSPI_ALL,4,20,B_FHIGH_LLOW,B_FHIGH_LLOW,111,35,0.3153153153153153
TRAIN,ROBUST_F10_L5_20,KOSPI_ALL,4,20,B_FHIGH_LLOW,C_FLOW_LHIGH,111,24,0.21621621621621623
TRAIN,ROBUST_F10_L5_20,KOSPI_ALL,4,20,B_FHIGH_LLOW,D_FLOW_LLOW,111,14,0.12612612612612611
TRAIN,ROBUST_F10_L5_20,KOSPI_ALL,4,20,C_FLOW_LHIGH,A_FHIGH_LHIGH,65,22,0.3384615384615385
TRAIN,ROBUST_F10_L5_20,KOSPI_ALL,4,20,C_FLOW_LHIGH,B_FHIGH_LLOW,65,22,0.3384615384615385
TRAIN,ROBUST_F10_L5_20,KOSPI_ALL,4,20,C_FLOW_LHIGH,C_FLOW_LHIGH,65,12,0.18461538461538463
TRAIN,ROBUST_F10_L5_20,KOSPI_ALL,4,20,C_FLOW_LHIGH,D_FLOW_LLOW,65,9,0.13846153846153847
TRAIN,ROBUST_F10_L5_20,KOSPI_ALL,4,20,D_FLOW_LLOW,A_FHIGH_LHIGH,56,16,0.2857142857142857
TRAIN,ROBUST_F10_L5_20,KOSPI_ALL,4,20,D_FLOW_LLOW,B_FHIGH_LLOW,56,14,0.25
TRAIN,ROBUST_F10_L5_20,KOSPI_ALL,4,20,D_FLOW_LLOW,C_FLOW_LHIGH,56,15,0.26785714285714285
TRAIN,ROBUST_F10_L5_20,KOSPI_ALL,4,20,D_FLOW_LLOW,D_FLOW_LLOW,56,11,0.19642857142857142
OOS,ROBUST_F10_L5_20,KOSPI_ALL,1,5,A_FHIGH_LHIGH,A_FHIGH_LHIGH,51,27,0.5294117647058824
OOS,ROBUST_F10_L5_20,KOSPI_ALL,1,5,A_FHIGH_LHIGH,B_FHIGH_LLOW,51,14,0.27450980392156865
OOS,ROBUST_F10_L5_20,KOSPI_ALL,1,5,A_FHIGH_LHIGH,C_FLOW_LHIGH,51,9,0.17647058823529413
OOS,ROBUST_F10_L5_20,KOSPI_ALL,1,5,A_FHIGH_LHIGH,D_FLOW_LLOW,51,1,0.0196078431372549
OOS,ROBUST_F10_L5_20,KOSPI_ALL,1,5,B_FHIGH_LLOW,A_FHIGH_LHIGH,71,13,0.18309859154929578
OOS,ROBUST_F10_L5_20,KOSPI_ALL,1,5,B_FHIGH_LLOW,B_FHIGH_LLOW,71,43,0.6056338028169014
OOS,ROBUST_F10_L5_20,KOSPI_ALL,1,5,B_FHIGH_LLOW,C_FLOW_LHIGH,71,7,0.09859154929577464
OOS,ROBUST_F10_L5_20,KOSPI_ALL,1,5,B_FHIGH_LLOW,D_FLOW_LLOW,71,8,0.11267605633802817
OOS,ROBUST_F10_L5_20,KOSPI_ALL,1,5,C_FLOW_LHIGH,A_FHIGH_LHIGH,22,7,0.3181818181818182
OOS,ROBUST_F10_L5_20,KOSPI_ALL,1,5,C_FLOW_LHIGH,B_FHIGH_LLOW,22,1,0.045454545454545456
OOS,ROBUST_F10_L5_20,KOSPI_ALL,1,5,C_FLOW_LHIGH,C_FLOW_LHIGH,22,5,0.22727272727272727
OOS,ROBUST_F10_L5_20,KOSPI_ALL,1,5,C_FLOW_LHIGH,D_FLOW_LLOW,22,9,0.4090909090909091
OOS,ROBUST_F10_L5_20,KOSPI_ALL,1,5,D_FLOW_LLOW,A_FHIGH_LHIGH,30,4,0.13333333333333333
OOS,ROBUST_F10_L5_20,KOSPI_ALL,1,5,D_FLOW_LLOW,B_FHIGH_LLOW,30,13,0.43333333333333335
OOS,ROBUST_F10_L5_20,KOSPI_ALL,1,5,D_FLOW_LLOW,C_FLOW_LHIGH,30,2,0.06666666666666667
OOS,ROBUST_F10_L5_20,KOSPI_ALL,1,5,D_FLOW_LLOW,D_FLOW_LLOW,30,11,0.36666666666666664
OOS,ROBUST_F10_L5_20,KOSPI_ALL,4,20,A_FHIGH_LHIGH,A_FHIGH_LHIGH,51,18,0.35294117647058826
OOS,ROBUST_F10_L5_20,KOSPI_ALL,4,20,A_FHIGH_LHIGH,B_FHIGH_LLOW,51,20,0.39215686274509803
OOS,ROBUST_F10_L5_20,KOSPI_ALL,4,20,A_FHIGH_LHIGH,C_FLOW_LHIGH,51,3,0.058823529411764705
OOS,ROBUST_F10_L5_20,KOSPI_ALL,4,20,A_FHIGH_LHIGH,D_FLOW_LLOW,51,10,0.19607843137254902
OOS,ROBUST_F10_L5_20,KOSPI_ALL,4,20,B_FHIGH_LLOW,A_FHIGH_LHIGH,68,21,0.3088235294117647
OOS,ROBUST_F10_L5_20,KOSPI_ALL,4,20,B_FHIGH_LLOW,B_FHIGH_LLOW,68,27,0.39705882352941174
OOS,ROBUST_F10_L5_20,KOSPI_ALL,4,20,B_FHIGH_LLOW,C_FLOW_LHIGH,68,9,0.1323529411764706
OOS,ROBUST_F10_L5_20,KOSPI_ALL,4,20,B_FHIGH_LLOW,D_FLOW_LLOW,68,11,0.16176470588235295
OOS,ROBUST_F10_L5_20,KOSPI_ALL,4,20,C_FLOW_LHIGH,A_FHIGH_LHIGH,22,4,0.18181818181818182
OOS,ROBUST_F10_L5_20,KOSPI_ALL,4,20,C_FLOW_LHIGH,B_FHIGH_LLOW,22,11,0.5
OOS,ROBUST_F10_L5_20,KOSPI_ALL,4,20,C_FLOW_LHIGH,C_FLOW_LHIGH,22,3,0.13636363636363635
OOS,ROBUST_F10_L5_20,KOSPI_ALL,4,20,C_FLOW_LHIGH,D_FLOW_LLOW,22,4,0.18181818181818182
OOS,ROBUST_F10_L5_20,KOSPI_ALL,4,20,D_FLOW_LLOW,A_FHIGH_LHIGH,30,7,0.23333333333333334
OOS,ROBUST_F10_L5_20,KOSPI_ALL,4,20,D_FLOW_LLOW,B_FHIGH_LLOW,30,12,0.4
OOS,ROBUST_F10_L5_20,KOSPI_ALL,4,20,D_FLOW_LLOW,C_FLOW_LHIGH,30,7,0.23333333333333334
OOS,ROBUST_F10_L5_20,KOSPI_ALL,4,20,D_FLOW_LLOW,D_FLOW_LLOW,30,4,0.13333333333333333
TRAIN,ROBUST_F10_L5_20,KOSPI_EX_K200,1,5,A_FHIGH_LHIGH,A_FHIGH_LHIGH,123,65,0.5284552845528455
TRAIN,ROBUST_F10_L5_20,KOSPI_EX_K200,1,5,A_FHIGH_LHIGH,B_FHIGH_LLOW,123,30,0.24390243902439024
TRAIN,ROBUST_F10_L5_20,KOSPI_EX_K200,1,5,A_FHIGH_LHIGH,C_FLOW_LHIGH,123,19,0.15447154471544716
TRAIN,ROBUST_F10_L5_20,KOSPI_EX_K200,1,5,A_FHIGH_LHIGH,D_FLOW_LLOW,123,9,0.07317073170731707
TRAIN,ROBUST_F10_L5_20,KOSPI_EX_K200,1,5,B_FHIGH_LLOW,A_FHIGH_LHIGH,111,28,0.25225225225225223
TRAIN,ROBUST_F10_L5_20,KOSPI_EX_K200,1,5,B_FHIGH_LLOW,B_FHIGH_LLOW,111,53,0.4774774774774775
TRAIN,ROBUST_F10_L5_20,KOSPI_EX_K200,1,5,B_FHIGH_LLOW,C_FLOW_LHIGH,111,9,0.08108108108108109
TRAIN,ROBUST_F10_L5_20,KOSPI_EX_K200,1,5,B_FHIGH_LLOW,D_FLOW_LLOW,111,21,0.1891891891891892
TRAIN,ROBUST_F10_L5_20,KOSPI_EX_K200,1,5,C_FLOW_LHIGH,A_FHIGH_LHIGH,46,18,0.391304347826087
TRAIN,ROBUST_F10_L5_20,KOSPI_EX_K200,1,5,C_FLOW_LHIGH,B_FHIGH_LLOW,46,8,0.17391304347826086
TRAIN,ROBUST_F10_L5_20,KOSPI_EX_K200,1,5,C_FLOW_LHIGH,C_FLOW_LHIGH,46,12,0.2608695652173913
TRAIN,ROBUST_F10_L5_20,KOSPI_EX_K200,1,5,C_FLOW_LHIGH,D_FLOW_LLOW,46,8,0.17391304347826086
TRAIN,ROBUST_F10_L5_20,KOSPI_EX_K200,1,5,D_FLOW_LLOW,A_FHIGH_LHIGH,58,13,0.22413793103448276
TRAIN,ROBUST_F10_L5_20,KOSPI_EX_K200,1,5,D_FLOW_LLOW,B_FHIGH_LLOW,58,20,0.3448275862068966
TRAIN,ROBUST_F10_L5_20,KOSPI_EX_K200,1,5,D_FLOW_LLOW,C_FLOW_LHIGH,58,6,0.10344827586206896
TRAIN,ROBUST_F10_L5_20,KOSPI_EX_K200,1,5,D_FLOW_LLOW,D_FLOW_LLOW,58,19,0.3275862068965517
TRAIN,ROBUST_F10_L5_20,KOSPI_EX_K200,4,20,A_FHIGH_LHIGH,A_FHIGH_LHIGH,123,39,0.3170731707317073
TRAIN,ROBUST_F10_L5_20,KOSPI_EX_K200,4,20,A_FHIGH_LHIGH,B_FHIGH_LLOW,123,45,0.36585365853658536
TRAIN,ROBUST_F10_L5_20,KOSPI_EX_K200,4,20,A_FHIGH_LHIGH,C_FLOW_LHIGH,123,11,0.08943089430894309
TRAIN,ROBUST_F10_L5_20,KOSPI_EX_K200,4,20,A_FHIGH_LHIGH,D_FLOW_LLOW,123,28,0.22764227642276422
TRAIN,ROBUST_F10_L5_20,KOSPI_EX_K200,4,20,B_FHIGH_LLOW,A_FHIGH_LHIGH,109,42,0.3853211009174312
TRAIN,ROBUST_F10_L5_20,KOSPI_EX_K200,4,20,B_FHIGH_LLOW,B_FHIGH_LLOW,109,33,0.30275229357798167
TRAIN,ROBUST_F10_L5_20,KOSPI_EX_K200,4,20,B_FHIGH_LLOW,C_FLOW_LHIGH,109,20,0.1834862385321101
TRAIN,ROBUST_F10_L5_20,KOSPI_EX_K200,4,20,B_FHIGH_LLOW,D_FLOW_LLOW,109,14,0.12844036697247707
TRAIN,ROBUST_F10_L5_20,KOSPI_EX_K200,4,20,C_FLOW_LHIGH,A_FHIGH_LHIGH,46,16,0.34782608695652173
