sample,spec,split_rule,universe,forward_horizon,contrast,value,min_state_n
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_EX_K200,1,C_MINUS_B,-0.0032616728618018475,23
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_EX_K200,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.0025235043899556713,23
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_EX_K200,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,-0.002446601879435681,23
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_EX_K200,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.0007381684718461765,23
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_EX_K200,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.0008150709823661663,23
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_EX_K200,1,INTERACTION_DID,-7.690251051999022e-05,23
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_EX_K200,5,A_MINUS_D,0.00429226729705922,23
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_EX_K200,5,C_MINUS_B,0.011242907945143177,23
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_EX_K200,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0036768164252448787,23
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_EX_K200,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.011858358816957518,23
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_EX_K200,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.0075660915198982985,23
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_EX_K200,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.0006154508718143417,23
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_EX_K200,5,INTERACTION_DID,-0.00818154239171264,23
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_EX_K200,20,A_MINUS_D,0.003868739728987592,23
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_EX_K200,20,C_MINUS_B,0.007225577331710287,23
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_EX_K200,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.011980050476439682,23
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_EX_K200,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,-0.0008857334157418035,23
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_EX_K200,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.0047544731447293955,23
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_EX_K200,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.00811131074745209,23
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_EX_K200,20,INTERACTION_DID,0.012865783892181485,23
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_KOSDAQ_ALL,1,A_MINUS_D,-0.0022305582327914824,26
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_KOSDAQ_ALL,1,C_MINUS_B,-0.0013702588800246285,26
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_KOSDAQ_ALL,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.0010093079349258517,26
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_KOSDAQ_ALL,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,-0.0025915091778902595,26
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_KOSDAQ_ALL,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.000360950945098777,26
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_KOSDAQ_ALL,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.0012212502978656307,26
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_KOSDAQ_ALL,1,INTERACTION_DID,0.0015822012429644078,26
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_KOSDAQ_ALL,5,A_MINUS_D,0.010382458259839761,26
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_KOSDAQ_ALL,5,C_MINUS_B,0.015619722757527862,26
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_KOSDAQ_ALL,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.01819714795021925,26
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_KOSDAQ_ALL,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.007805033067148372,26
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_KOSDAQ_ALL,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.0025774251926913884,26
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_KOSDAQ_ALL,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.007814689690379491,26
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_KOSDAQ_ALL,5,INTERACTION_DID,0.010392114883070878,26
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_KOSDAQ_ALL,20,A_MINUS_D,0.025507789700199464,26
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_KOSDAQ_ALL,20,C_MINUS_B,0.03275129738798807,26
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_KOSDAQ_ALL,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.03792045950365779,26
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_KOSDAQ_ALL,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.020338627584529742,26
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_KOSDAQ_ALL,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.005169162115669722,26
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_KOSDAQ_ALL,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.012412669803458329,26
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_KOSDAQ_ALL,20,INTERACTION_DID,0.01758183191912805,26
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,K200,1,A_MINUS_D,0.0006021715309477242,36
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,K200,1,C_MINUS_B,-0.0008457791377659344,36
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,K200,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.0001474978064812143,36
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,K200,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,-9.610980033699578e-05,36
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,K200,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.0006982813312847201,36
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,K200,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.0007496693374289385,36
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,K200,1,INTERACTION_DID,-5.1388006144218506e-05,36
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,K200,5,A_MINUS_D,-0.0050285649655896665,36
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,K200,5,C_MINUS_B,-8.499538177193572e-05,36
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,K200,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.001687299132426598,36
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,K200,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,-0.003426261214935004,36
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,K200,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.0016023037506546624,36
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,K200,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.0033412658331630684,36
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,K200,5,INTERACTION_DID,0.001738962082508406,36
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,K200,20,A_MINUS_D,-0.005056090630860993,36
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,K200,20,C_MINUS_B,-0.012317124857220887,36
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,K200,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.014246882041536416,36
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,K200,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,-0.003126333446545463,36
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,K200,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.0019297571843155301,36
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,K200,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.009190791410675423,36
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,K200,20,INTERACTION_DID,-0.011120548594990953,36
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ,1,A_MINUS_D,0.0025461034267341715,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ,1,C_MINUS_B,0.001209634361812796,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,2.1109146766783382e-05,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.0037346286417801844,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.0011885252150460129,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.0025249942799673883,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ,1,INTERACTION_DID,-0.003713519495013401,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ,5,A_MINUS_D,0.003895130156528494,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ,5,C_MINUS_B,0.011834380768454129,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.007150767651630878,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.008578743273351744,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.00468361311682325,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.003255637495102385,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ,5,INTERACTION_DID,-0.0014279756217208655,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ,20,A_MINUS_D,-0.01978608612854133,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ,20,C_MINUS_B,0.01658229678408625,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.009811717891299697,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.006607928546844614,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.026394014675385945,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.009974368237241635,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ,20,INTERACTION_DID,-0.01641964643814431,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,A_MINUS_D,0.002312377988951706,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,C_MINUS_B,0.002341867238064119,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0022275304214070596,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.0024267148056087654,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.00011433681665705929,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,8.48475675446469e-05,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,INTERACTION_DID,-0.00019918438420170586,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,A_MINUS_D,0.001535071253841285,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,C_MINUS_B,0.014065655730331094,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.011514681914938527,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.004086045069233853,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.0025509738153925675,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.009979610661097243,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,INTERACTION_DID,0.007428636845704674,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,A_MINUS_D,-0.013596819424115263,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,C_MINUS_B,0.02921785508091444,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.010319300756271368,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.0053017349005278075,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.01889855432464307,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.023916120180386632,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,INTERACTION_DID,0.005017565855743561,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_ALL,1,A_MINUS_D,0.00410567798879119,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_ALL,1,C_MINUS_B,0.0006308625528324054,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_ALL,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0009301978161147284,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_ALL,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.0038063427255088664,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_ALL,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.000299335263282323,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_ALL,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.003175480172676461,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_ALL,1,INTERACTION_DID,-0.002876144909394138,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_ALL,5,A_MINUS_D,0.00877742915818654,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_ALL,5,C_MINUS_B,-0.0023796148325614668,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_ALL,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.003000333546458334,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_ALL,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.0033974807791667403,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_ALL,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.005379948379019801,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_ALL,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.0057770956117282075,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_ALL,5,INTERACTION_DID,-0.0003971472327084064,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_ALL,20,A_MINUS_D,0.007873349328368938,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_ALL,20,C_MINUS_B,-0.007317403053846106,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_ALL,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.010305836941535244,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_ALL,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.010861783216058078,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_ALL,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.0029884338876891383,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_ALL,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.018179186269904182,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_ALL,20,INTERACTION_DID,-0.021167620157593322,46
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,1,A_MINUS_D,0.004497276748791479,35
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,1,C_MINUS_B,0.001340927289533911,35
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0028194166986056633,35
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.003018787339719727,35
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.001478489409071752,35
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.0016778600501858158,35
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,1,INTERACTION_DID,-0.00019937064111406368,35
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,5,A_MINUS_D,0.010779130246847452,35
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,5,C_MINUS_B,0.0020451130689137,35
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.009927558538999392,35
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.0028966847767617596,35
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.007882445470085691,35
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.0008515717078480596,35
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,5,INTERACTION_DID,0.007030873762237632,35
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,20,A_MINUS_D,0.008066549493343527,35
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,20,C_MINUS_B,0.016292062070530272,35
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.02042478944285271,35
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.003933822121021087,35
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.00413272737232244,35
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.012358239949509187,35
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,20,INTERACTION_DID,0.016490967321831626,35
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,1,A_MINUS_D,0.0029945888736255216,47
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,1,C_MINUS_B,0.0004858603903589593,47
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0005549287987759282,47
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.0029255204652085527,47
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,6.90684084169689e-05,47
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.0024396600748495933,47
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,1,INTERACTION_DID,-0.0023705916664326244,47
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,5,A_MINUS_D,-0.0002003156806578703,47
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,5,C_MINUS_B,0.005443413745184736,47
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.005202146758179217,47
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,4.095130634764951e-05,47
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.0002412669870055198,47
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.005402462438837087,47
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,5,INTERACTION_DID,0.005161195451831567,47
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,20,A_MINUS_D,-0.0017486050892741058,47
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,20,C_MINUS_B,0.0036248125860154153,47
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.004558025015693987,47
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,-0.002681817518952678,47
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.0009332124296785723,47
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.006306630104968093,47
TRAIN,MAIN_F20_L5_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,20,INTERACTION_DID,0.007239842534646665,47
TRAIN,MAIN_F20_L5_20,MEDIAN,K200,1,A_MINUS_D,0.0019199147727852399,56
TRAIN,MAIN_F20_L5_20,MEDIAN,K200,1,C_MINUS_B,0.0015559006774712397,56
TRAIN,MAIN_F20_L5_20,MEDIAN,K200,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0010403760755826022,56
TRAIN,MAIN_F20_L5_20,MEDIAN,K200,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.002435439374673877,56
TRAIN,MAIN_F20_L5_20,MEDIAN,K200,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.0005155246018886374,56
TRAIN,MAIN_F20_L5_20,MEDIAN,K200,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.0008795386972026374,56
