sample,spec,split_rule,universe,forward_horizon,state,n,mean_fwd_return,median_fwd_return,positive_share,mean_trailing20_return,median_trailing20_return,mean_factor_breadth,mean_liquidity_breadth,factor_low_cut,factor_high_cut,liq_low_cut,liq_high_cut
TRAIN,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,5,B_FHIGH_LLOW,129,-0.002562724336005058,0.0006495879971118925,0.5116279069767442,-0.01824152090415562,-0.012716640156746301,0.6647286821705426,0.22924242854635019,,0.5,,0.2933937823834197
TRAIN,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,5,C_FLOW_LHIGH,50,0.006457906495621808,0.00923323069030706,0.68,0.050833713407190395,0.053708199917582564,0.31,0.36620665133304314,,0.5,,0.2933937823834197
TRAIN,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,5,D_FLOW_LLOW,41,0.0020203575244702333,0.005651640789168981,0.5853658536585366,0.008976834356455904,-0.0038510382438969974,0.31097560975609756,0.23731742399982883,,0.5,,0.2933937823834197
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,5,A_FHIGH_LHIGH,45,0.0038026694518849212,0.003969397813944582,0.5777777777777777,0.03448280241392229,0.02865255505941308,0.6722222222222223,0.3714667978739506,,0.5,,0.2933937823834197
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,5,B_FHIGH_LLOW,74,-0.005127029945052001,-0.002584470582263426,0.47297297297297297,-0.0240899448773866,-0.014346534156932437,0.643581081081081,0.21700968704143297,,0.5,,0.2933937823834197
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,5,C_FLOW_LHIGH,22,0.012793228027518207,0.007225424277936434,0.6363636363636364,0.035525804029581075,0.05109858025816346,0.3125,0.3640168529205253,,0.5,,0.2933937823834197
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,5,D_FLOW_LLOW,33,0.007721303746476755,0.0034523249850537947,0.6060606060606061,0.020065297489678287,0.024701000154758658,0.2916666666666667,0.25006552115210684,,0.5,,0.2933937823834197
TRAIN,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,20,A_FHIGH_LHIGH,121,0.0022749504179487017,0.0013430275044217718,0.512396694214876,0.003699048362193258,0.014306646959935724,0.6342975206611571,0.36380013959139784,,0.5,,0.2933937823834197
TRAIN,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,20,B_FHIGH_LLOW,129,-0.005210714724331313,-0.0037456724437550104,0.46511627906976744,-0.01824152090415562,-0.012716640156746301,0.6647286821705426,0.22924242854635019,,0.5,,0.2933937823834197
TRAIN,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,20,C_FLOW_LHIGH,50,0.026118377005666354,0.021814926700744777,0.68,0.050833713407190395,0.053708199917582564,0.31,0.36620665133304314,,0.5,,0.2933937823834197
TRAIN,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,20,D_FLOW_LLOW,41,0.00611888138556169,0.01518160386490027,0.6097560975609756,0.008976834356455904,-0.0038510382438969974,0.31097560975609756,0.23731742399982883,,0.5,,0.2933937823834197
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,20,A_FHIGH_LHIGH,44,0.011558826788373404,0.012144041638311433,0.5909090909090909,0.03997140120035175,0.030486160340899647,0.6704545454545454,0.3722924620688756,,0.5,,0.2933937823834197
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,20,B_FHIGH_LLOW,72,-0.0007805488222438815,0.008355826660177583,0.5277777777777778,-0.01923978507740133,-0.01221605843428154,0.6440972222222222,0.21747368409015613,,0.5,,0.2933937823834197
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,20,C_FLOW_LHIGH,22,0.01289364295625438,0.010624305613516405,0.5,0.035525804029581075,0.05109858025816346,0.3125,0.3640168529205253,,0.5,,0.2933937823834197
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,20,D_FLOW_LLOW,33,0.010600853821069782,0.012236880475525402,0.6666666666666666,0.020065297489678287,0.024701000154758658,0.2916666666666667,0.25006552115210684,,0.5,,0.2933937823834197
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,A_FHIGH_LHIGH,51,0.0015253025651343999,0.0028557010288124,0.6078431372549019,0.0020053237985377193,0.016195084683324205,0.7205882352941176,0.4027194802413159,0.5,0.625,0.253946331752178,0.3255681366179629
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,B_FHIGH_LLOW,67,-0.0006450231479576252,0.0015446973758554,0.6268656716417911,-0.033159422527785476,-0.02586347002325737,0.7406716417910447,0.20917530481681293,0.5,0.625,0.253946331752178,0.3255681366179629
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,C_FLOW_LHIGH,63,-0.0012526324774269953,-0.0001314513878261,0.49206349206349204,0.02706113118938803,0.035158855248415874,0.39087301587301587,0.38309567382177884,0.5,0.625,0.253946331752178,0.3255681366179629
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,D_FLOW_LLOW,47,0.0006293829112015912,8.809128294936816e-06,0.5106382978723404,-0.010082396073644952,-0.013590908700237613,0.40425531914893614,0.21353153971342,0.5,0.625,0.253946331752178,0.3255681366179629
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,A_FHIGH_LHIGH,24,-0.004731421136487343,0.0058007180867818,0.625,0.030138246164377058,0.030486160340899647,0.7135416666666666,0.39809934181773565,0.5,0.625,0.253946331752178,0.3255681366179629
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,B_FHIGH_LLOW,36,0.002305546116456019,0.00114945099651355,0.5277777777777778,-0.04545369433210657,-0.01977950524125791,0.7083333333333334,0.19792445750030518,0.5,0.625,0.253946331752178,0.3255681366179629
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,C_FLOW_LHIGH,22,0.00317189799215891,0.0049888579583119,0.5909090909090909,0.0468945724549816,0.05718852331568675,0.3522727272727273,0.3985998344078055,0.5,0.625,0.253946331752178,0.3255681366179629
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,D_FLOW_LLOW,34,-0.0019485484108270913,0.00058375914579045,0.5,-0.017194193798195638,-0.013441015977407725,0.41911764705882354,0.21135173929996087,0.5,0.625,0.253946331752178,0.3255681366179629
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,A_FHIGH_LHIGH,51,0.004345519986025541,0.002195384452624342,0.5686274509803921,0.0020053237985377193,0.016195084683324205,0.7205882352941176,0.4027194802413159,0.5,0.625,0.253946331752178,0.3255681366179629
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,B_FHIGH_LLOW,67,-0.006731299700246699,-0.0016829493449654152,0.47761194029850745,-0.033159422527785476,-0.02586347002325737,0.7406716417910447,0.20917530481681293,0.5,0.625,0.253946331752178,0.3255681366179629
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,C_FLOW_LHIGH,63,0.0034978820197872477,0.009137379034943851,0.6031746031746031,0.02706113118938803,0.035158855248415874,0.39087301587301587,0.38309567382177884,0.5,0.625,0.253946331752178,0.3255681366179629
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,D_FLOW_LLOW,47,0.007858281974396919,0.008936036747947247,0.5957446808510638,-0.010082396073644952,-0.013590908700237613,0.40425531914893614,0.21353153971342,0.5,0.625,0.253946331752178,0.3255681366179629
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,A_FHIGH_LHIGH,23,0.00908445254684337,0.003969397813944582,0.6086956521739131,0.03518177126998386,0.03231976562238622,0.7119565217391305,0.4012298876018391,0.5,0.625,0.253946331752178,0.3255681366179629
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,B_FHIGH_LLOW,36,-0.009667807769446262,-0.0099267951908304,0.4166666666666667,-0.04545369433210657,-0.01977950524125791,0.7083333333333334,0.19792445750030518,0.5,0.625,0.253946331752178,0.3255681366179629
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,C_FLOW_LHIGH,22,0.013665111631335264,0.007225424277936434,0.6818181818181818,0.0468945724549816,0.05718852331568675,0.3522727272727273,0.3985998344078055,0.5,0.625,0.253946331752178,0.3255681366179629
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,D_FLOW_LLOW,34,0.0023062289217577886,0.003688021450679425,0.5588235294117647,-0.017194193798195638,-0.013441015977407725,0.41911764705882354,0.21135173929996087,0.5,0.625,0.253946331752178,0.3255681366179629
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,A_FHIGH_LHIGH,51,0.006428863240601973,-0.003305649935060909,0.47058823529411764,0.0020053237985377193,0.016195084683324205,0.7205882352941176,0.4027194802413159,0.5,0.625,0.253946331752178,0.3255681366179629
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,B_FHIGH_LLOW,67,-0.014988692016841006,-0.007432195053251474,0.43283582089552236,-0.033159422527785476,-0.02586347002325737,0.7406716417910447,0.20917530481681293,0.5,0.625,0.253946331752178,0.3255681366179629
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,C_FLOW_LHIGH,63,0.024732091315149116,0.021842176791026364,0.6031746031746031,0.02706113118938803,0.035158855248415874,0.39087301587301587,0.38309567382177884,0.5,0.625,0.253946331752178,0.3255681366179629
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,D_FLOW_LLOW,47,0.025858463202249066,0.015684633035958986,0.5531914893617021,-0.010082396073644952,-0.013590908700237613,0.40425531914893614,0.21353153971342,0.5,0.625,0.253946331752178,0.3255681366179629
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,A_FHIGH_LHIGH,22,-0.01463961760960551,0.00015863976621267764,0.5,0.04619074015448194,0.03703687538368043,0.7102272727272727,0.4042340837065932,0.5,0.625,0.253946331752178,0.3255681366179629
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,B_FHIGH_LLOW,34,-0.019766694709840188,-0.007332103577499748,0.4117647058823529,-0.036439458841238934,-0.019367706766035622,0.7132352941176471,0.19778437892459375,0.5,0.625,0.253946331752178,0.3255681366179629
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,C_FLOW_LHIGH,22,0.038171970785989606,0.029303040762581833,0.5909090909090909,0.0468945724549816,0.05718852331568675,0.3522727272727273,0.3985998344078055,0.5,0.625,0.253946331752178,0.3255681366179629
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,D_FLOW_LLOW,34,0.013531288724539682,0.024465955840502256,0.6470588235294118,-0.017194193798195638,-0.013441015977407725,0.41911764705882354,0.21135173929996087,0.5,0.625,0.253946331752178,0.3255681366179629
TRAIN,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,1,A_FHIGH_LHIGH,83,-0.0005835048116768938,-0.0004062211093747,0.46987951807228917,0.008009940012795234,0.013666777834512759,0.7183734939759037,0.40964917155676844,,0.625,,0.3111111111111111
TRAIN,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,1,B_FHIGH_LLOW,100,0.0009122514683382432,0.0006796868969708,0.53,-0.013144788475899888,-0.015299948540422794,0.71625,0.24258566579829313,,0.625,,0.3111111111111111
TRAIN,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,1,C_FLOW_LHIGH,89,-0.0002577001042109327,0.0001370119051047,0.550561797752809,0.016432418535712007,0.016171276844529393,0.3553370786516854,0.3974367632524979,,0.625,,0.3111111111111111
TRAIN,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,1,D_FLOW_LLOW,69,-0.00036076273572477433,0.0004890152757304,0.5362318840579711,0.006340104692231864,0.006972839950002199,0.3677536231884058,0.2509284115095396,,0.625,,0.3111111111111111
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,1,A_FHIGH_LHIGH,45,0.003614737950917791,0.0045754092659613,0.6444444444444445,0.07066978990662855,0.045196390634349166,0.7611111111111111,0.4204112746716481,,0.625,,0.3111111111111111
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,1,B_FHIGH_LLOW,47,0.0024988783685653553,0.0032963127578966,0.574468085106383,-0.006669700509211739,-0.009533912772040897,0.7393617021276596,0.24219516495192836,,0.625,,0.3111111111111111
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,1,C_FLOW_LHIGH,33,-0.005154760560359198,-0.0021898934351098,0.42424242424242425,0.035688575466952734,0.04155240064224478,0.3939393939393939,0.40692940275835393,,0.625,,0.3111111111111111
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,1,D_FLOW_LLOW,50,0.0029934000712922588,0.002215183227494,0.6,0.0152150480427437,0.014680109881321794,0.3775,0.23187326299903155,,0.625,,0.3111111111111111
TRAIN,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,5,A_FHIGH_LHIGH,83,0.0013471973859672819,0.0025312878935319877,0.6024096385542169,0.008009940012795234,0.013666777834512759,0.7183734939759037,0.40964917155676844,,0.625,,0.3111111111111111
TRAIN,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,5,B_FHIGH_LLOW,100,0.0013664227571881613,0.003368221815350161,0.55,-0.013144788475899888,-0.015299948540422794,0.71625,0.24258566579829313,,0.625,,0.3111111111111111
TRAIN,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,5,C_FLOW_LHIGH,89,0.000675989500053254,0.003535985286370689,0.5617977528089888,0.016432418535712007,0.016171276844529393,0.3553370786516854,0.3974367632524979,,0.625,,0.3111111111111111
TRAIN,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,5,D_FLOW_LLOW,69,-0.000592894631784717,-0.0002809593835936682,0.4927536231884058,0.006340104692231864,0.006972839950002199,0.3677536231884058,0.2509284115095396,,0.625,,0.3111111111111111
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,5,A_FHIGH_LHIGH,45,0.01637404079398451,0.013395953753047222,0.6444444444444445,0.07066978990662855,0.045196390634349166,0.7611111111111111,0.4204112746716481,,0.625,,0.3111111111111111
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,5,B_FHIGH_LLOW,47,0.0016040680890968822,0.005372020902434296,0.5319148936170213,-0.006669700509211739,-0.009533912772040897,0.7393617021276596,0.24219516495192836,,0.625,,0.3111111111111111
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,5,C_FLOW_LHIGH,33,0.010771614197524313,0.009786233564514041,0.6060606060606061,0.035688575466952734,0.04155240064224478,0.3939393939393939,0.40692940275835393,,0.625,,0.3111111111111111
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,5,D_FLOW_LLOW,49,-0.00015497639026777868,0.003371250472890326,0.5510204081632653,0.019818560648144457,0.016120695662373122,0.375,0.23139141385681297,,0.625,,0.3111111111111111
TRAIN,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,20,A_FHIGH_LHIGH,83,0.006352294804397495,0.007341252839176228,0.5783132530120482,0.008009940012795234,0.013666777834512759,0.7183734939759037,0.40964917155676844,,0.625,,0.3111111111111111
TRAIN,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,20,B_FHIGH_LLOW,100,0.003854213026086353,0.0046608480084517935,0.56,-0.013144788475899888,-0.015299948540422794,0.71625,0.24258566579829313,,0.625,,0.3111111111111111
TRAIN,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,20,C_FLOW_LHIGH,89,0.00959521488520816,0.01489073692787873,0.6404494382022472,0.016432418535712007,0.016171276844529393,0.3553370786516854,0.3974367632524979,,0.625,,0.3111111111111111
TRAIN,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,20,D_FLOW_LLOW,69,-0.006591621616878653,-0.006514509320239055,0.4927536231884058,0.006340104692231864,0.006972839950002199,0.3677536231884058,0.2509284115095396,,0.625,,0.3111111111111111
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,20,A_FHIGH_LHIGH,45,0.06289221659162861,0.04014452750523536,0.7333333333333333,0.07066978990662855,0.045196390634349166,0.7611111111111111,0.4204112746716481,,0.625,,0.3111111111111111
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,20,B_FHIGH_LLOW,45,0.021533880237745457,0.016481235253876382,0.6444444444444445,0.0033416643454051414,-0.007969688936809566,0.7388888888888889,0.2442599974338573,,0.625,,0.3111111111111111
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,20,C_FLOW_LHIGH,32,0.022415807533628745,0.006811279083354293,0.59375,0.04564701661768344,0.04585409993378857,0.390625,0.40877287958424324,,0.625,,0.3111111111111111
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,20,D_FLOW_LLOW,49,0.004306407649849745,0.01096312964443458,0.5714285714285714,0.019818560648144457,0.016120695662373122,0.375,0.23139141385681297,,0.625,,0.3111111111111111
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,1,A_FHIGH_LHIGH,51,-0.0007937330563663334,-0.0002331021651013,0.49019607843137253,0.010059098648136673,0.014890736927878734,0.7279411764705882,0.45605777783516216,0.5,0.625,0.2719644648765953,0.35664681447375
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,1,B_FHIGH_LLOW,69,0.0022423798454195665,0.0021764472811235,0.5797101449275363,-0.016081848456707192,-0.023012627785438864,0.7210144927536232,0.21912019933997026,0.5,0.625,0.2719644648765953,0.35664681447375
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,1,C_FLOW_LHIGH,63,7.824420350381386e-05,0.0001370119051047,0.5714285714285714,0.016937094635646414,0.017565287693015602,0.3412698412698413,0.424634309207413,0.5,0.625,0.2719644648765953,0.35664681447375
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,1,D_FLOW_LLOW,45,-0.0014834594681081273,0.0006475216239881,0.5333333333333333,0.0006625009700571966,0.002915879138541559,0.3611111111111111,0.22896268248711016,0.5,0.625,0.2719644648765953,0.35664681447375
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,1,A_FHIGH_LHIGH,32,0.0023508621897731004,0.0028947871374059497,0.625,0.09553922095934334,0.07437159371498021,0.75390625,0.4552702611260566,0.5,0.625,0.2719644648765953,0.35664681447375
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,1,B_FHIGH_LLOW,33,0.004402338999498173,0.0047177539772686,0.6363636363636364,-0.021063239922473914,-0.016605447350962865,0.7386363636363636,0.22350021100965917,0.5,0.625,0.2719644648765953,0.35664681447375
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,1,C_FLOW_LHIGH,22,-0.006337372515851481,-0.0028306379113946,0.36363636363636365,0.04857587179561285,0.051574773843530305,0.3977272727272727,0.44373669285645556,0.5,0.625,0.2719644648765953,0.35664681447375
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,1,D_FLOW_LLOW,36,0.0038970475323784177,0.0043556741389517,0.6666666666666666,0.0036488671093083285,0.008196669282057265,0.3715277777777778,0.2090129380493336,0.5,0.625,0.2719644648765953,0.35664681447375
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,5,A_FHIGH_LHIGH,51,0.0005547650715215112,0.0025312878935319877,0.5882352941176471,0.010059098648136673,0.014890736927878734,0.7279411764705882,0.45605777783516216,0.5,0.625,0.2719644648765953,0.35664681447375
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,5,B_FHIGH_LLOW,69,0.0032450609622739403,0.004934533199156473,0.5942028985507246,-0.016081848456707192,-0.023012627785438864,0.7210144927536232,0.21912019933997026,0.5,0.625,0.2719644648765953,0.35664681447375
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,5,C_FLOW_LHIGH,63,0.0006591436781502699,0.002332545547742782,0.5396825396825397,0.016937094635646414,0.017565287693015602,0.3412698412698413,0.424634309207413,0.5,0.625,0.2719644648765953,0.35664681447375
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,5,D_FLOW_LLOW,45,-0.001193335891300309,0.0007336369128375083,0.5111111111111111,0.0006625009700571966,0.002915879138541559,0.3611111111111111,0.22896268248711016,0.5,0.625,0.2719644648765953,0.35664681447375
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,5,A_FHIGH_LHIGH,32,0.02031698704075304,0.019576729041395853,0.6875,0.09553922095934334,0.07437159371498021,0.75390625,0.4552702611260566,0.5,0.625,0.2719644648765953,0.35664681447375
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,5,B_FHIGH_LLOW,33,0.004949134157664024,0.014825906645324322,0.6060606060606061,-0.021063239922473914,-0.016605447350962865,0.7386363636363636,0.22350021100965917,0.5,0.625,0.2719644648765953,0.35664681447375
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,5,C_FLOW_LHIGH,22,0.0065768498837311335,0.009673060002077152,0.5454545454545454,0.04857587179561285,0.051574773843530305,0.3977272727272727,0.44373669285645556,0.5,0.625,0.2719644648765953,0.35664681447375
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,5,D_FLOW_LLOW,35,0.0033656530719090366,0.0034114485518896382,0.5714285714285714,0.00976332244448552,0.010074703580284255,0.3678571428571429,0.20768519710880762,0.5,0.625,0.2719644648765953,0.35664681447375
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,20,A_FHIGH_LHIGH,51,0.0034579229832670854,0.0065879801179030174,0.5490196078431373,0.010059098648136673,0.014890736927878734,0.7279411764705882,0.45605777783516216,0.5,0.625,0.2719644648765953,0.35664681447375
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,20,B_FHIGH_LLOW,69,0.008802811602234796,0.013075068759987783,0.6521739130434783,-0.016081848456707192,-0.023012627785438864,0.7210144927536232,0.21912019933997026,0.5,0.625,0.2719644648765953,0.35664681447375
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,20,C_FLOW_LHIGH,63,0.008163054544310202,0.012806678031900044,0.6190476190476191,0.016937094635646414,0.017565287693015602,0.3412698412698413,0.424634309207413,0.5,0.625,0.2719644648765953,0.35664681447375
TRAIN,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,20,D_FLOW_LLOW,45,-0.00037199561741705847,0.006886242314832748,0.5333333333333333,0.0006625009700571966,0.002915879138541559,0.3611111111111111,0.22896268248711016,0.5,0.625,0.2719644648765953,0.35664681447375
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,20,A_FHIGH_LHIGH,32,0.07321712242730789,0.0673231851842446,0.75,0.09553922095934334,0.07437159371498021,0.75390625,0.4552702611260566,0.5,0.625,0.2719644648765953,0.35664681447375
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,20,B_FHIGH_LLOW,31,0.03268019905504974,0.0218152782778561,0.6774193548387096,-0.007459228966627612,-0.016340773949703645,0.7379032258064516,0.22529142242263547,0.5,0.625,0.2719644648765953,0.35664681447375
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,20,C_FLOW_LHIGH,22,0.014630638181497225,0.0027320998479066945,0.5454545454545454,0.04857587179561285,0.051574773843530305,0.3977272727272727,0.44373669285645556,0.5,0.625,0.2719644648765953,0.35664681447375
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,20,D_FLOW_LLOW,35,0.010440502228131096,0.02658709501546087,0.6571428571428571,0.00976332244448552,0.010074703580284255,0.3678571428571429,0.20768519710880762,0.5,0.625,0.2719644648765953,0.35664681447375
TRAIN,ROBUST_F20_L1_20,MEDIAN,KOSPI_EX_K200,1,A_FHIGH_LHIGH,106,0.0007335799824026535,0.0020801172666181002,0.5754716981132075,0.011686853227395835,0.01584954603329442,0.6391509433962265,0.3860853057135332,,0.5,,0.2979127134724857
TRAIN,ROBUST_F20_L1_20,MEDIAN,KOSPI_EX_K200,1,B_FHIGH_LLOW,117,0.0004748942835828506,0.0010016509868038,0.5299145299145299,-0.013707658405019384,-0.010146316508601476,0.664072039072039,0.2344469844233832,,0.5,,0.2979127134724857
TRAIN,ROBUST_F20_L1_20,MEDIAN,KOSPI_EX_K200,1,C_FLOW_LHIGH,63,-0.000574224969537965,0.0002881797662799,0.5238095238095238,0.014563133379340126,0.02095210104364071,0.2916666666666667,0.3801955953739584,,0.5,,0.2979127134724857
TRAIN,ROBUST_F20_L1_20,MEDIAN,KOSPI_EX_K200,1,D_FLOW_LLOW,51,-5.281100507844702e-05,-3.099925567049273e-05,0.49019607843137253,-0.0025233705784483583,-0.006368442401221621,0.3112745098039216,0.22989975054812453,,0.5,,0.2979127134724857
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_EX_K200,1,A_FHIGH_LHIGH,52,-0.0008891166482560156,0.0040267386863007005,0.6153846153846154,0.03055723028988589,0.02961190883691638,0.6610576923076923,0.40786845037060715,,0.5,,0.2979127134724857
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_EX_K200,1,B_FHIGH_LLOW,72,0.0016343877416996554,0.00279213081954545,0.5694444444444444,-0.01057937399848107,-0.0043134413358100554,0.6649305555555556,0.225927829105269,,0.5,,0.2979127134724857
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_EX_K200,1,C_FLOW_LHIGH,23,-0.001627285120102192,-0.004567827796961,0.43478260869565216,0.03185080605893655,0.032090147261448716,0.31521739130434784,0.37690812674566826,,0.5,,0.2979127134724857
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_EX_K200,1,D_FLOW_LLOW,28,0.0008193167593334892,0.0026844322215376,0.5714285714285714,0.007468444053444002,0.012932701089849565,0.29464285714285715,0.2294857029712834,,0.5,,0.2979127134724857
