factor,source,destination,period,n,source_local_to_destination_local_next5_ic
PRIVATE_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,STRESS_2025,49,0.2507142857142857
PRIVATE_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,STRESS_2026,29,-0.027093596059113295
PRIVATE_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,DISC_2016_2019,194,-0.052726473355713246
PRIVATE_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,VAL_2020_2022,149,-0.20035189551968077
PRIVATE_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,CONF_2023_2024,97,0.05989638123290553
PRIVATE_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,STRESS_2025,49,0.10163265306122449
PRIVATE_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,STRESS_2026,29,-0.13497536945812805
PRIVATE_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,DISC_2016_2019,194,-0.008530938107349624
PRIVATE_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,VAL_2020_2022,149,-0.08178849990930528
PRIVATE_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,CONF_2023_2024,97,0.0073637702503681875
PRIVATE_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,STRESS_2025,49,-0.19571428571428567
PRIVATE_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,STRESS_2026,29,0.14137931034482754
PRIVATE_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,DISC_2016_2019,194,0.11877817177747736
PRIVATE_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,VAL_2020_2022,149,0.16743333937964813
PRIVATE_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,CONF_2023_2024,97,-0.08940406059330948
PRIVATE_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,STRESS_2025,49,-0.20622448979591834
PRIVATE_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,STRESS_2026,29,0.04137931034482758
FOREIGN_FLOW,K200,KOSDAQ,DISC_2016_2019,194,0.029818426859183223
FOREIGN_FLOW,K200,KOSDAQ,VAL_2020_2022,149,-0.03512062397968438
FOREIGN_FLOW,K200,KOSDAQ,CONF_2023_2024,97,0.07276982958131706
FOREIGN_FLOW,K200,KOSDAQ,STRESS_2025,49,0.05581632653061224
FOREIGN_FLOW,K200,KOSDAQ,STRESS_2026,29,0.011330049261083741
FOREIGN_FLOW,K200,KOSPI_EX_K200,DISC_2016_2019,194,-0.022866135520374073
FOREIGN_FLOW,K200,KOSPI_EX_K200,VAL_2020_2022,149,0.03519680754580084
FOREIGN_FLOW,K200,KOSPI_EX_K200,CONF_2023_2024,97,-0.11858300021039343
FOREIGN_FLOW,K200,KOSPI_EX_K200,STRESS_2025,49,0.15081632653061225
FOREIGN_FLOW,K200,KOSPI_EX_K200,STRESS_2026,29,-0.0881773399014778
FOREIGN_FLOW,K200,KOSPI_ALL,DISC_2016_2019,194,-0.05309627608650096
FOREIGN_FLOW,K200,KOSPI_ALL,VAL_2020_2022,149,0.045938690368220576
FOREIGN_FLOW,K200,KOSPI_ALL,CONF_2023_2024,97,-0.12008205343993267
FOREIGN_FLOW,K200,KOSPI_ALL,STRESS_2025,49,-0.0723469387755102
FOREIGN_FLOW,K200,KOSPI_ALL,STRESS_2026,29,-0.1275862068965517
FOREIGN_FLOW,K200,KOSPI_KOSDAQ_ALL,DISC_2016_2019,194,0.09637634413020342
FOREIGN_FLOW,K200,KOSPI_KOSDAQ_ALL,VAL_2020_2022,149,0.02449483040087067
FOREIGN_FLOW,K200,KOSPI_KOSDAQ_ALL,CONF_2023_2024,97,0.07466337050284029
FOREIGN_FLOW,K200,KOSPI_KOSDAQ_ALL,STRESS_2025,49,-0.16571428571428568
FOREIGN_FLOW,K200,KOSPI_KOSDAQ_ALL,STRESS_2026,29,0.2448275862068965
FOREIGN_FLOW,K200,KOSDAQ_PLUS_KOSPI_EX_K200,DISC_2016_2019,194,0.07547345021838907
FOREIGN_FLOW,K200,KOSDAQ_PLUS_KOSPI_EX_K200,VAL_2020_2022,149,-0.0935860692907673
FOREIGN_FLOW,K200,KOSDAQ_PLUS_KOSPI_EX_K200,CONF_2023_2024,97,0.07909478224279402
FOREIGN_FLOW,K200,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,49,0.0032653061224489793
FOREIGN_FLOW,K200,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,29,0.10443349753694578
FOREIGN_FLOW,KOSDAQ,K200,DISC_2016_2019,194,-0.08976427130371897
FOREIGN_FLOW,KOSDAQ,K200,VAL_2020_2022,149,-0.08984944676219846
FOREIGN_FLOW,KOSDAQ,K200,CONF_2023_2024,97,-0.26783084367767723
FOREIGN_FLOW,KOSDAQ,K200,STRESS_2025,49,0.21387755102040812
FOREIGN_FLOW,KOSDAQ,K200,STRESS_2026,29,0.2009852216748768
FOREIGN_FLOW,KOSDAQ,KOSPI_EX_K200,DISC_2016_2019,194,0.05194906583721284
FOREIGN_FLOW,KOSDAQ,KOSPI_EX_K200,VAL_2020_2022,149,-0.06657355341919101
FOREIGN_FLOW,KOSDAQ,KOSPI_EX_K200,CONF_2023_2024,97,0.19949242583631388
FOREIGN_FLOW,KOSDAQ,KOSPI_EX_K200,STRESS_2025,49,0.11948979591836732
FOREIGN_FLOW,KOSDAQ,KOSPI_EX_K200,STRESS_2026,29,0.07931034482758618
FOREIGN_FLOW,KOSDAQ,KOSPI_ALL,DISC_2016_2019,194,0.015621289132319525
FOREIGN_FLOW,KOSDAQ,KOSPI_ALL,VAL_2020_2022,149,-0.11534917467803374
FOREIGN_FLOW,KOSDAQ,KOSPI_ALL,CONF_2023_2024,97,-0.14492162844519252
FOREIGN_FLOW,KOSDAQ,KOSPI_ALL,STRESS_2025,49,0.2824489795918367
FOREIGN_FLOW,KOSDAQ,KOSPI_ALL,STRESS_2026,29,0.09802955665024629
FOREIGN_FLOW,KOSDAQ,KOSPI_KOSDAQ_ALL,DISC_2016_2019,194,-0.09859680408262214
FOREIGN_FLOW,KOSDAQ,KOSPI_KOSDAQ_ALL,VAL_2020_2022,149,0.04309087611101034
FOREIGN_FLOW,KOSDAQ,KOSPI_KOSDAQ_ALL,CONF_2023_2024,97,0.04507679360403955
FOREIGN_FLOW,KOSDAQ,KOSPI_KOSDAQ_ALL,STRESS_2025,49,-0.04326530612244898
FOREIGN_FLOW,KOSDAQ,KOSPI_KOSDAQ_ALL,STRESS_2026,29,-0.24581280788177334
FOREIGN_FLOW,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,DISC_2016_2019,194,0.055328241012766406
FOREIGN_FLOW,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,VAL_2020_2022,149,0.173542535824415
FOREIGN_FLOW,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,CONF_2023_2024,97,0.18302913949084787
FOREIGN_FLOW,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,49,-0.31316326530612243
FOREIGN_FLOW,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,29,-0.09113300492610836
FOREIGN_FLOW,KOSPI_EX_K200,K200,DISC_2016_2019,194,0.1323852687027731
FOREIGN_FLOW,KOSPI_EX_K200,K200,VAL_2020_2022,149,-0.033190640304734266
FOREIGN_FLOW,KOSPI_EX_K200,K200,CONF_2023_2024,97,0.11977961287607825
FOREIGN_FLOW,KOSPI_EX_K200,K200,STRESS_2025,49,0.04795918367346939
FOREIGN_FLOW,KOSPI_EX_K200,K200,STRESS_2026,29,0.20935960591133002
FOREIGN_FLOW,KOSPI_EX_K200,KOSDAQ,DISC_2016_2019,194,-0.007437965591910359
FOREIGN_FLOW,KOSPI_EX_K200,KOSDAQ,VAL_2020_2022,149,-0.08057681842916742
FOREIGN_FLOW,KOSPI_EX_K200,KOSDAQ,CONF_2023_2024,97,-0.1333236903008626
FOREIGN_FLOW,KOSPI_EX_K200,KOSDAQ,STRESS_2025,49,0.02959183673469387
FOREIGN_FLOW,KOSPI_EX_K200,KOSDAQ,STRESS_2026,29,-0.10689655172413792
FOREIGN_FLOW,KOSPI_EX_K200,KOSPI_ALL,DISC_2016_2019,194,-0.02157264774646325
FOREIGN_FLOW,KOSPI_EX_K200,KOSPI_ALL,VAL_2020_2022,149,0.09234173771086522
FOREIGN_FLOW,KOSPI_EX_K200,KOSPI_ALL,CONF_2023_2024,97,0.17659899011150848
FOREIGN_FLOW,KOSPI_EX_K200,KOSPI_ALL,STRESS_2025,49,0.007142857142857142
FOREIGN_FLOW,KOSPI_EX_K200,KOSPI_ALL,STRESS_2026,29,0.031034482758620686
FOREIGN_FLOW,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,DISC_2016_2019,194,0.042365422622887505
FOREIGN_FLOW,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,VAL_2020_2022,149,-0.045594050426265194
FOREIGN_FLOW,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,CONF_2023_2024,97,-0.011111403324216281
FOREIGN_FLOW,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,STRESS_2025,49,-0.024999999999999994
FOREIGN_FLOW,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,STRESS_2026,29,-0.07290640394088668
FOREIGN_FLOW,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,DISC_2016_2019,194,-0.08496669720963293
FOREIGN_FLOW,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,VAL_2020_2022,149,-0.03697079629965536
FOREIGN_FLOW,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,CONF_2023_2024,97,-0.12063433620871028
FOREIGN_FLOW,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,49,0.017346938775510204
FOREIGN_FLOW,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,29,-0.07931034482758618
FOREIGN_FLOW,KOSPI_ALL,K200,DISC_2016_2019,194,0.04406651518451102
FOREIGN_FLOW,KOSPI_ALL,K200,VAL_2020_2022,149,0.08613821875566842
FOREIGN_FLOW,KOSPI_ALL,K200,CONF_2023_2024,97,0.3026772564695981
FOREIGN_FLOW,KOSPI_ALL,K200,STRESS_2025,49,-0.09173469387755101
FOREIGN_FLOW,KOSPI_ALL,K200,STRESS_2026,29,-0.1694581280788177
FOREIGN_FLOW,KOSPI_ALL,KOSDAQ,DISC_2016_2019,194,0.01618667641850164
FOREIGN_FLOW,KOSPI_ALL,KOSDAQ,VAL_2020_2022,149,-0.10769816796662435
FOREIGN_FLOW,KOSPI_ALL,KOSDAQ,CONF_2023_2024,97,-0.05198032821375972
FOREIGN_FLOW,KOSPI_ALL,KOSDAQ,STRESS_2025,49,0.2872448979591837
FOREIGN_FLOW,KOSPI_ALL,KOSDAQ,STRESS_2026,29,-0.06453201970443348
FOREIGN_FLOW,KOSPI_ALL,KOSPI_EX_K200,DISC_2016_2019,194,-0.055410419397385904
FOREIGN_FLOW,KOSPI_ALL,KOSPI_EX_K200,VAL_2020_2022,149,0.10994739706149101
FOREIGN_FLOW,KOSPI_ALL,KOSPI_EX_K200,CONF_2023_2024,97,-0.22579160530191456
FOREIGN_FLOW,KOSPI_ALL,KOSPI_EX_K200,STRESS_2025,49,-0.17214285714285713
FOREIGN_FLOW,KOSPI_ALL,KOSPI_EX_K200,STRESS_2026,29,-0.04039408866995073
FOREIGN_FLOW,KOSPI_ALL,KOSPI_KOSDAQ_ALL,DISC_2016_2019,194,0.1363594153829718
FOREIGN_FLOW,KOSPI_ALL,KOSPI_KOSDAQ_ALL,VAL_2020_2022,149,-0.07050607654634501
FOREIGN_FLOW,KOSPI_ALL,KOSPI_KOSDAQ_ALL,CONF_2023_2024,97,-0.06570849989480328
FOREIGN_FLOW,KOSPI_ALL,KOSPI_KOSDAQ_ALL,STRESS_2025,49,0.1046938775510204
FOREIGN_FLOW,KOSPI_ALL,KOSPI_KOSDAQ_ALL,STRESS_2026,29,0.16650246305418717
FOREIGN_FLOW,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,DISC_2016_2019,194,-0.01989949583561036
FOREIGN_FLOW,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,VAL_2020_2022,149,-0.15990204970070743
FOREIGN_FLOW,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,CONF_2023_2024,97,-0.20542289080580683
FOREIGN_FLOW,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,49,0.22724489795918365
FOREIGN_FLOW,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,29,0.05911330049261083
FOREIGN_FLOW,KOSPI_KOSDAQ_ALL,K200,DISC_2016_2019,194,0.07336310930136045
FOREIGN_FLOW,KOSPI_KOSDAQ_ALL,K200,VAL_2020_2022,149,0.0771775802648286
FOREIGN_FLOW,KOSPI_KOSDAQ_ALL,K200,CONF_2023_2024,97,-0.01489848516726278
FOREIGN_FLOW,KOSPI_KOSDAQ_ALL,K200,STRESS_2025,49,-0.17255102040816322
FOREIGN_FLOW,KOSPI_KOSDAQ_ALL,K200,STRESS_2026,29,-0.09310344827586205
FOREIGN_FLOW,KOSPI_KOSDAQ_ALL,KOSDAQ,DISC_2016_2019,194,-0.08411039844189781
FOREIGN_FLOW,KOSPI_KOSDAQ_ALL,KOSDAQ,VAL_2020_2022,149,0.04195175040812625
FOREIGN_FLOW,KOSPI_KOSDAQ_ALL,KOSDAQ,CONF_2023_2024,97,-0.01684462444771723
FOREIGN_FLOW,KOSPI_KOSDAQ_ALL,KOSDAQ,STRESS_2025,49,-0.054897959183673455
FOREIGN_FLOW,KOSPI_KOSDAQ_ALL,KOSDAQ,STRESS_2026,29,0.3300492610837438
FOREIGN_FLOW,KOSPI_KOSDAQ_ALL,KOSPI_EX_K200,DISC_2016_2019,194,0.011540310552115476
FOREIGN_FLOW,KOSPI_KOSDAQ_ALL,KOSPI_EX_K200,VAL_2020_2022,149,-0.06567386178124435
FOREIGN_FLOW,KOSPI_KOSDAQ_ALL,KOSPI_EX_K200,CONF_2023_2024,97,0.11517725646959813
FOREIGN_FLOW,KOSPI_KOSDAQ_ALL,KOSPI_EX_K200,STRESS_2025,49,0.00510204081632653
FOREIGN_FLOW,KOSPI_KOSDAQ_ALL,KOSPI_EX_K200,STRESS_2026,29,-0.09162561576354677
FOREIGN_FLOW,KOSPI_KOSDAQ_ALL,KOSPI_ALL,DISC_2016_2019,194,0.09773228747642507
FOREIGN_FLOW,KOSPI_KOSDAQ_ALL,KOSPI_ALL,VAL_2020_2022,149,-0.030723743878106297
FOREIGN_FLOW,KOSPI_KOSDAQ_ALL,KOSPI_ALL,CONF_2023_2024,97,0.03609562381653692
FOREIGN_FLOW,KOSPI_KOSDAQ_ALL,KOSPI_ALL,STRESS_2025,49,0.05479591836734694
FOREIGN_FLOW,KOSPI_KOSDAQ_ALL,KOSPI_ALL,STRESS_2026,29,-0.1532019704433497
FOREIGN_FLOW,KOSPI_KOSDAQ_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,DISC_2016_2019,194,-0.0852986978834957
FOREIGN_FLOW,KOSPI_KOSDAQ_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,VAL_2020_2022,149,-0.05161980772719028
FOREIGN_FLOW,KOSPI_KOSDAQ_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,CONF_2023_2024,97,-0.04431411739953713
FOREIGN_FLOW,KOSPI_KOSDAQ_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,49,0.08469387755102038
FOREIGN_FLOW,KOSPI_KOSDAQ_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,29,0.11576354679802954
FOREIGN_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,K200,DISC_2016_2019,194,0.0028031046993709243
FOREIGN_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,K200,VAL_2020_2022,149,-0.09031017594775984
FOREIGN_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,K200,CONF_2023_2024,97,-0.07296707342730906
FOREIGN_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,K200,STRESS_2025,49,0.05306122448979591
FOREIGN_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,K200,STRESS_2026,29,0.16650246305418717
FOREIGN_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,DISC_2016_2019,194,-0.015603209887703234
FOREIGN_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,VAL_2020_2022,149,0.07013604208235082
FOREIGN_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,CONF_2023_2024,97,-0.022867136545339783
FOREIGN_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,STRESS_2025,49,-0.09887755102040816
FOREIGN_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,STRESS_2026,29,0.0004926108374384235
FOREIGN_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,DISC_2016_2019,194,0.02696026264211724
FOREIGN_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,VAL_2020_2022,149,-0.13403228732087794
FOREIGN_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,CONF_2023_2024,97,0.17417946560067324
FOREIGN_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,STRESS_2025,49,-0.03714285714285714
FOREIGN_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,STRESS_2026,29,0.0566502463054187
FOREIGN_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,DISC_2016_2019,194,0.05911337740834028
FOREIGN_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,VAL_2020_2022,149,-0.08847088699437693
FOREIGN_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,CONF_2023_2024,97,0.04750946770460761
FOREIGN_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,STRESS_2025,49,0.10693877551020406
FOREIGN_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,STRESS_2026,29,0.09556650246305416
FOREIGN_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,DISC_2016_2019,194,-0.14283835922637267
FOREIGN_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,VAL_2020_2022,149,0.1030727371666969
FOREIGN_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,CONF_2023_2024,97,-0.07065274563433621
FOREIGN_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,STRESS_2025,49,0.06714285714285713
FOREIGN_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,STRESS_2026,29,-0.15812807881773394
