factor,source,destination,period,n,source_coef_discovery,baseline_mse,augmented_mse,incremental_oos_r2,baseline_prediction_ic,augmented_prediction_ic
MOM1M,KOSDAQ_PLUS_KOSPI_EX_K200,K200,VAL_2020_2022,149,0.037407680469159404,2.2434501152329,2.2363109541714996,0.0031822241167412946,,
MOM1M,KOSDAQ_PLUS_KOSPI_EX_K200,K200,CONF_2023_2024,97,0.037407680469159404,2.2348438801492416,2.2209223106464036,0.00622932529045761,,
MOM1M,KOSDAQ_PLUS_KOSPI_EX_K200,K200,STRESS_2025,49,0.037407680469159404,2.3517567664335597,2.3473837667392115,0.0018594608748505603,,
MOM1M,KOSDAQ_PLUS_KOSPI_EX_K200,K200,STRESS_2026,29,0.037407680469159404,6.2566160404097415,6.314993677817323,-0.009330544983188416,,
MOM1M,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,DISC_2016_2019,194,-0.3260638562585062,0.9989275678289092,0.978568320665845,0.020381104515228787,,
MOM1M,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,VAL_2020_2022,149,-0.3260638562585062,1.0984187115416841,1.10332643879015,-0.004467993122201586,,
MOM1M,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,CONF_2023_2024,97,-0.3260638562585062,1.0810520539857447,1.1311777506275518,-0.04636751436436204,,
MOM1M,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,STRESS_2025,49,-0.3260638562585062,1.204286325502134,1.2109764898926945,-0.005555293827463226,,
MOM1M,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,STRESS_2026,29,-0.3260638562585062,2.10639257442609,2.1629618629291936,-0.02685600452162462,,
MOM1M,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,DISC_2016_2019,194,0.044628525123081755,0.9881099769634303,0.9871664716350357,0.0009548586193756092,,
MOM1M,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,VAL_2020_2022,149,0.044628525123081755,1.8744851452714368,1.873682902594672,0.0004279802796990362,,
MOM1M,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,CONF_2023_2024,97,0.044628525123081755,1.6905027152395673,1.686642831542543,0.002283275656541739,,
MOM1M,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,STRESS_2025,49,0.044628525123081755,0.9521136300379235,0.9581590248244537,-0.006349446742285769,,
MOM1M,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,STRESS_2026,29,0.044628525123081755,2.281963203138829,2.286114065481013,-0.0018189874124501237,,
MOM1M,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,DISC_2016_2019,194,0.10778691306510488,0.9649402976127428,0.959292919167358,0.005852567728134472,,
MOM1M,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,VAL_2020_2022,149,0.10778691306510488,2.1661250611456206,2.1639210894470313,0.00101747204633873,,
