signal_date,date,universe,factor,ls_return,top_abs_return,n_side
2018-06-18,2018-06-25,K200,FOREIGN_FLOW,0.0298736218289617,0.0060539105095426,38
2018-06-25,2018-07-02,K200,FOREIGN_FLOW,0.0246799626272068,-0.0368538712232755,38
2018-07-02,2018-07-09,K200,FOREIGN_FLOW,-0.000200922527758,-0.0021275113870601,38
2018-07-09,2018-07-16,K200,FOREIGN_FLOW,0.0005518974686079,0.0011075465540862,38
2018-07-16,2018-07-23,K200,FOREIGN_FLOW,-0.0223835316418954,-0.0370486464134106,38
2018-07-23,2018-07-30,K200,FOREIGN_FLOW,-0.0020911420210385,0.0296823557644812,38
2018-07-30,2018-08-06,K200,FOREIGN_FLOW,-0.0202505903159938,-0.006791992592261,38
2018-08-06,2018-08-13,K200,FOREIGN_FLOW,-0.0015254981920647,-0.0214317435732041,38
2018-08-13,2018-08-21,K200,FOREIGN_FLOW,1.5677838853237272e-05,0.0125432744467661,38
2018-08-21,2018-08-28,K200,FOREIGN_FLOW,0.0078707206467002,0.0121104741108699,38
2018-08-28,2018-09-04,K200,FOREIGN_FLOW,-0.0121960045915345,-0.0046461350861377,38
2018-09-04,2018-09-11,K200,FOREIGN_FLOW,0.0208367974439388,0.0148052038332696,38
2018-09-11,2018-09-18,K200,FOREIGN_FLOW,-0.0098185765683488,0.0049378210744581,38
2018-09-18,2018-09-28,K200,FOREIGN_FLOW,9.718431804487662e-05,-0.0025634589609791,38
2018-09-28,2018-10-08,K200,FOREIGN_FLOW,0.0176279103075517,-0.0399287707292066,38
2018-10-08,2018-10-16,K200,FOREIGN_FLOW,0.0034459401819154,-0.0535945704605332,38
2018-10-16,2018-10-23,K200,FOREIGN_FLOW,-0.0126425235795196,-0.0294560700029628,38
2018-10-23,2018-10-30,K200,FOREIGN_FLOW,-0.0163735810639713,-0.0685552417948026,38
2018-10-30,2018-11-06,K200,FOREIGN_FLOW,0.0089967007534888,0.0477009358692073,38
2018-11-06,2018-11-13,K200,FOREIGN_FLOW,0.0303157203852739,0.0009297751575708,38
2018-11-13,2018-11-20,K200,FOREIGN_FLOW,-0.0024421137320072,0.0335669830300584,38
2018-11-20,2018-11-27,K200,FOREIGN_FLOW,-0.0018418013447695,0.0112210680830829,38
2018-11-27,2018-12-04,K200,FOREIGN_FLOW,-0.0198899547688604,0.0010933666076854,38
2018-12-04,2018-12-11,K200,FOREIGN_FLOW,-0.0122031478177254,-0.0351462007355159,38
2018-12-11,2018-12-18,K200,FOREIGN_FLOW,0.0061295346221881,0.0282360508667944,38
2018-12-18,2018-12-26,K200,FOREIGN_FLOW,-0.018083341423022,-0.0286155332392777,38
2018-12-26,2019-01-04,K200,FOREIGN_FLOW,0.0318717725564908,0.0057902009408962,38
2019-01-04,2019-01-11,K200,FOREIGN_FLOW,-0.0039274502413132,0.0267029654492705,38
2019-01-11,2019-01-18,K200,FOREIGN_FLOW,-0.0122382568267124,0.0069693441526144,38
2019-01-18,2019-01-25,K200,FOREIGN_FLOW,-0.001443531514922,0.0150476277891584,38
2019-01-25,2019-02-01,K200,FOREIGN_FLOW,-0.0006112097553265,0.0096832231485755,38
2019-02-01,2019-02-13,K200,FOREIGN_FLOW,0.0082251410641666,0.0048377389490167,38
2019-02-13,2019-02-20,K200,FOREIGN_FLOW,-0.0167613149249669,0.0144304953230119,38
2019-02-20,2019-02-27,K200,FOREIGN_FLOW,-0.0053609968782819,0.0064093690503661,38
2019-02-27,2019-03-07,K200,FOREIGN_FLOW,0.0073164687614373,-0.0203771159894021,38
