period,factor,shift,shifted_unique_kq_r2,observed_unique_kq_r2
VAL_2020_2022,FOREIGN_FLOW,16,0.0002281973486837341,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,17,0.001023454669999313,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,18,0.00025171490967790255,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,19,0.001056588928101898,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,20,0.002794177454488178,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,21,0.001689725180531787,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,22,-0.004285987522109069,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,23,-0.005069069057133557,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,24,-0.0034973175908501464,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,25,-0.0044526939181401826,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,26,-0.006400473420395292,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,27,0.0031211147361639435,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,28,-0.0034135646788497898,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,29,-0.001016957298047183,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,30,-0.0075677083930638656,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,31,-0.0049028146154508345,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,32,-0.0035904796246761794,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,33,0.0018714895568398004,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,34,-0.0049483867963089345,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,35,-0.006671507230351814,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,36,-0.00452962752266739,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,37,-0.0014450584651932719,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,38,0.003433698240725147,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,39,0.005618366371799577,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,40,-0.0030119666022436764,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,41,0.0027712512922797305,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,42,-0.006886340870713825,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,43,0.004074021155416774,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,44,0.0011546392441637021,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,45,0.0016216253887537668,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,46,0.006157153984044927,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,47,-0.01026103349069074,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,48,0.0072633001186309665,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,49,-0.00680497646168976,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,50,-0.0007643966880279685,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,51,-0.013393812926451698,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,52,-0.006836055558005816,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,53,-0.012100031686185009,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,54,-0.0010585668236833268,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,55,-0.004116933148273327,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,56,-0.0036809049839900965,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,57,0.005824391941517071,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,58,-0.008922906392349939,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,59,0.0017614747807396247,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,60,-0.010094267016822034,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,61,0.0037166703842738125,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,62,0.00043329947400205793,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,63,0.005489499482473015,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,64,0.0014935172794537932,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,65,0.002948427513475904,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,66,0.0057671722197121245,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,67,-0.0011728386566174365,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,68,0.0036398827911702236,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,69,-0.0011770725128268378,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,70,-0.0042211357630899116,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,71,-0.008321618314262258,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,72,0.00217098592995435,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,73,-0.011013785630620498,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,74,0.0005381678486769959,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,75,0.000372868857335229,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,76,0.000918387879978666,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,77,0.00797468052411976,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,78,-0.0024736260856317305,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,79,-0.012581776717386361,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,80,-0.004477130282244168,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,81,-0.0057081737318693815,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,82,-0.0030720760206168762,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,83,-0.006077903562371922,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,84,-0.004046075323913323,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,85,-0.01250139956179086,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,86,0.0016238543028653796,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,87,-0.0017200123812224355,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,88,0.002870026934496006,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,89,-0.008764759031602676,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,90,-0.0016828813036908752,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,91,0.0008555890358759033,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,92,-0.00034349928435650767,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,93,0.003348038136645859,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,94,0.00229091107891366,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,95,-0.004617939876519372,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,96,-0.0008370540289865946,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,97,-0.0033500933840198144,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,98,-0.00885685274191772,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,99,-0.001281536632993241,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,100,-0.008952869997324031,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,101,-0.015448420117526451,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,102,-0.007234001836656567,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,103,-0.011396356242583838,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,104,-0.007493738691560559,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,105,-0.0018188390495346152,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,106,-0.008278575617708617,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,107,0.0023089908041478147,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,108,-0.009347451691700037,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,109,0.0038365432249373166,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,110,-0.007733116150873576,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,111,-0.00038362674978920097,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,112,-0.00783854386309768,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,113,0.005605932981406547,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,114,-0.004130157698573722,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,115,0.004956883944650103,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,116,-0.0065287789563548415,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,117,-0.0004477875797765929,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,118,0.007904467795976644,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,119,-0.006993098476008042,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,120,0.004210507767665406,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,121,-0.0036107148635657893,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,122,0.002230300888540815,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,123,2.8471110010919176e-05,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,124,-0.0061489012744193605,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,125,-0.011668780328772721,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,126,-0.011217727607974792,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,127,0.00019825092499803354,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,128,-0.007289026332601756,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,129,0.0038363160259207163,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,130,-0.012391617182126557,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,131,-0.0020194887484830115,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,132,-0.007077505417989682,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,133,-0.0007356701009810784,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,134,-0.0009210714025622568,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,135,0.0033489913521842496,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,136,-0.0089538439258956,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,137,-0.005890247736240362,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,138,0.001971892415049803,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,139,0.005862435945186428,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,140,0.004550153281165925,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,141,0.01203841599672184,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,142,-3.3613468205961894e-05,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,143,0.010059885625712695,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,144,0.0007669480951035812,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,145,0.00837389554261092,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,146,0.009819341024889794,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,147,0.010741198674704577,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,148,-0.01710398865567231,0.003968497505127733
CONF_2023_2024,MOM1M,1,0.0015712527259398312,0.006231473858213543
CONF_2023_2024,MOM1M,2,0.0068996823470007795,0.006231473858213543
CONF_2023_2024,MOM1M,3,-0.0055639902501229965,0.006231473858213543
CONF_2023_2024,MOM1M,4,-0.010414469244466984,0.006231473858213543
CONF_2023_2024,MOM1M,5,-0.0004751597320855616,0.006231473858213543
CONF_2023_2024,MOM1M,6,-0.011030598348829912,0.006231473858213543
CONF_2023_2024,MOM1M,7,-0.008578938545135806,0.006231473858213543
CONF_2023_2024,MOM1M,8,-0.005982855231173589,0.006231473858213543
CONF_2023_2024,MOM1M,9,0.00841591615047721,0.006231473858213543
CONF_2023_2024,MOM1M,10,-0.005216343948943436,0.006231473858213543
CONF_2023_2024,MOM1M,11,0.002068812689271615,0.006231473858213543
CONF_2023_2024,MOM1M,12,0.008450018051504804,0.006231473858213543
CONF_2023_2024,MOM1M,13,0.005353293637826995,0.006231473858213543
CONF_2023_2024,MOM1M,14,0.013681523711077781,0.006231473858213543
CONF_2023_2024,MOM1M,15,0.009376685792486739,0.006231473858213543
CONF_2023_2024,MOM1M,16,-0.008156134560814099,0.006231473858213543
CONF_2023_2024,MOM1M,17,0.010907163821214483,0.006231473858213543
CONF_2023_2024,MOM1M,18,-0.003885111070186298,0.006231473858213543
CONF_2023_2024,MOM1M,19,-0.008730026454212725,0.006231473858213543
CONF_2023_2024,MOM1M,20,-0.0045222573705172575,0.006231473858213543
CONF_2023_2024,MOM1M,21,-0.0166932536756228,0.006231473858213543
CONF_2023_2024,MOM1M,22,-0.0017889184151027582,0.006231473858213543
CONF_2023_2024,MOM1M,23,0.0037909366111686937,0.006231473858213543
CONF_2023_2024,MOM1M,24,-0.005624067381412523,0.006231473858213543
CONF_2023_2024,MOM1M,25,-0.01206246799962174,0.006231473858213543
CONF_2023_2024,MOM1M,26,-0.005110729112541179,0.006231473858213543
CONF_2023_2024,MOM1M,27,0.0009834160258471725,0.006231473858213543
CONF_2023_2024,MOM1M,28,-0.0036916333180128102,0.006231473858213543
CONF_2023_2024,MOM1M,29,-0.015753488017244743,0.006231473858213543
CONF_2023_2024,MOM1M,30,0.00757926111138485,0.006231473858213543
CONF_2023_2024,MOM1M,31,-0.006587307772369266,0.006231473858213543
CONF_2023_2024,MOM1M,32,0.0035104782475038343,0.006231473858213543
CONF_2023_2024,MOM1M,33,0.000529918901545301,0.006231473858213543
CONF_2023_2024,MOM1M,34,-0.00458902917899584,0.006231473858213543
CONF_2023_2024,MOM1M,35,-0.005368208617705594,0.006231473858213543
CONF_2023_2024,MOM1M,36,0.002209269176459583,0.006231473858213543
CONF_2023_2024,MOM1M,37,-0.008294710167782382,0.006231473858213543
CONF_2023_2024,MOM1M,38,-0.005609019969838203,0.006231473858213543
CONF_2023_2024,MOM1M,39,0.0054445461319373445,0.006231473858213543
CONF_2023_2024,MOM1M,40,-0.007697982293018546,0.006231473858213543
CONF_2023_2024,MOM1M,41,-0.011906646173995172,0.006231473858213543
CONF_2023_2024,MOM1M,42,-0.005761753208533893,0.006231473858213543
CONF_2023_2024,MOM1M,43,-0.006256698657227444,0.006231473858213543
CONF_2023_2024,MOM1M,44,-0.01651247452523963,0.006231473858213543
CONF_2023_2024,MOM1M,45,0.009318001917402507,0.006231473858213543
CONF_2023_2024,MOM1M,46,-0.019215925418772706,0.006231473858213543
CONF_2023_2024,MOM1M,47,0.0007600243982842647,0.006231473858213543
CONF_2023_2024,MOM1M,48,-0.007758796418073199,0.006231473858213543
CONF_2023_2024,MOM1M,49,-0.0026452588288197187,0.006231473858213543
CONF_2023_2024,MOM1M,50,0.011767646603175308,0.006231473858213543
CONF_2023_2024,MOM1M,51,0.009725798117686701,0.006231473858213543
CONF_2023_2024,MOM1M,52,-0.009991639617780379,0.006231473858213543
CONF_2023_2024,MOM1M,53,0.012851201295580927,0.006231473858213543
CONF_2023_2024,MOM1M,54,0.014473881690673318,0.006231473858213543
CONF_2023_2024,MOM1M,55,0.0057610286257935295,0.006231473858213543
CONF_2023_2024,MOM1M,56,0.007035807643978376,0.006231473858213543
CONF_2023_2024,MOM1M,57,-0.005722565549174163,0.006231473858213543
CONF_2023_2024,MOM1M,58,0.005112333209578379,0.006231473858213543
CONF_2023_2024,MOM1M,59,-0.0118622167799729,0.006231473858213543
CONF_2023_2024,MOM1M,60,0.0005934568531331674,0.006231473858213543
CONF_2023_2024,MOM1M,61,-0.015270160615304285,0.006231473858213543
CONF_2023_2024,MOM1M,62,-0.011997732145469397,0.006231473858213543
CONF_2023_2024,MOM1M,63,0.01566801908544113,0.006231473858213543
CONF_2023_2024,MOM1M,64,-0.004017080029377285,0.006231473858213543
CONF_2023_2024,MOM1M,65,0.001595360060056561,0.006231473858213543
CONF_2023_2024,MOM1M,66,0.01636411576530039,0.006231473858213543
CONF_2023_2024,MOM1M,67,0.0018945248385097146,0.006231473858213543
CONF_2023_2024,MOM1M,68,-0.005115499764811515,0.006231473858213543
CONF_2023_2024,MOM1M,69,-0.001152149825890847,0.006231473858213543
CONF_2023_2024,MOM1M,70,-0.007625023096302419,0.006231473858213543
CONF_2023_2024,MOM1M,71,8.151814682744174e-05,0.006231473858213543
CONF_2023_2024,MOM1M,72,-0.01777084033832277,0.006231473858213543
CONF_2023_2024,MOM1M,73,-0.004355871284477564,0.006231473858213543
CONF_2023_2024,MOM1M,74,-0.018306683890055186,0.006231473858213543
CONF_2023_2024,MOM1M,75,-0.00219919218033926,0.006231473858213543
CONF_2023_2024,MOM1M,76,-0.010288629897637014,0.006231473858213543
CONF_2023_2024,MOM1M,77,0.00150312616814674,0.006231473858213543
CONF_2023_2024,MOM1M,78,-0.002833389997677127,0.006231473858213543
CONF_2023_2024,MOM1M,79,0.004168359832666058,0.006231473858213543
CONF_2023_2024,MOM1M,80,-0.010428200257618814,0.006231473858213543
CONF_2023_2024,MOM1M,81,0.013451664097799854,0.006231473858213543
CONF_2023_2024,MOM1M,82,0.0011277893098778913,0.006231473858213543
CONF_2023_2024,MOM1M,83,-0.004705295320440506,0.006231473858213543
CONF_2023_2024,MOM1M,84,-0.0049970139635813204,0.006231473858213543
CONF_2023_2024,MOM1M,85,-0.008814656765850915,0.006231473858213543
CONF_2023_2024,MOM1M,86,-0.012082438560391928,0.006231473858213543
CONF_2023_2024,MOM1M,87,-0.00727771293475743,0.006231473858213543
CONF_2023_2024,MOM1M,88,-0.003114743668126918,0.006231473858213543
CONF_2023_2024,MOM1M,89,-0.022763213024483697,0.006231473858213543
CONF_2023_2024,MOM1M,90,0.0010776741921514343,0.006231473858213543
CONF_2023_2024,MOM1M,91,-0.0029199657177094718,0.006231473858213543
CONF_2023_2024,MOM1M,92,-0.019167051554815906,0.006231473858213543
CONF_2023_2024,MOM1M,93,0.008356250549995337,0.006231473858213543
CONF_2023_2024,MOM1M,94,-0.0008902452672476802,0.006231473858213543
CONF_2023_2024,MOM1M,95,-0.014033197725070501,0.006231473858213543
CONF_2023_2024,MOM1M,96,0.030027441331792692,0.006231473858213543
CONF_2023_2024,MOM12_1,1,0.010426202563590947,0.0044896766616300265
CONF_2023_2024,MOM12_1,2,0.007816082580004768,0.0044896766616300265
CONF_2023_2024,MOM12_1,3,0.012119694026021754,0.0044896766616300265
CONF_2023_2024,MOM12_1,4,-8.31913842676002e-05,0.0044896766616300265
CONF_2023_2024,MOM12_1,5,0.019824888951974096,0.0044896766616300265
CONF_2023_2024,MOM12_1,6,0.008495516448118745,0.0044896766616300265
CONF_2023_2024,MOM12_1,7,0.016869299218690514,0.0044896766616300265
CONF_2023_2024,MOM12_1,8,0.016099695943549097,0.0044896766616300265
CONF_2023_2024,MOM12_1,9,0.004736501460562148,0.0044896766616300265
CONF_2023_2024,MOM12_1,10,0.005951592515554438,0.0044896766616300265
CONF_2023_2024,MOM12_1,11,0.00020813785771611748,0.0044896766616300265
CONF_2023_2024,MOM12_1,12,0.030465722719690058,0.0044896766616300265
CONF_2023_2024,MOM12_1,13,-0.0011142048818906236,0.0044896766616300265
CONF_2023_2024,MOM12_1,14,0.018383103115442556,0.0044896766616300265
CONF_2023_2024,MOM12_1,15,0.026020497709750234,0.0044896766616300265
CONF_2023_2024,MOM12_1,16,0.01037299581330986,0.0044896766616300265
CONF_2023_2024,MOM12_1,17,0.013511165908138945,0.0044896766616300265
CONF_2023_2024,MOM12_1,18,0.010300569679713378,0.0044896766616300265
CONF_2023_2024,MOM12_1,19,0.014589750042308891,0.0044896766616300265
CONF_2023_2024,MOM12_1,20,-0.005836585293180985,0.0044896766616300265
CONF_2023_2024,MOM12_1,21,0.014297595248499939,0.0044896766616300265
CONF_2023_2024,MOM12_1,22,0.005806797115293971,0.0044896766616300265
CONF_2023_2024,MOM12_1,23,0.01186049555877311,0.0044896766616300265
CONF_2023_2024,MOM12_1,24,0.013179552858300636,0.0044896766616300265
CONF_2023_2024,MOM12_1,25,0.016543833949592246,0.0044896766616300265
CONF_2023_2024,MOM12_1,26,-0.024521289422184456,0.0044896766616300265
CONF_2023_2024,MOM12_1,27,0.013772892717069163,0.0044896766616300265
CONF_2023_2024,MOM12_1,28,0.0008803467247268104,0.0044896766616300265
CONF_2023_2024,MOM12_1,29,0.012899861925546374,0.0044896766616300265
CONF_2023_2024,MOM12_1,30,-0.0006396119909166664,0.0044896766616300265
CONF_2023_2024,MOM12_1,31,-0.003441338045933273,0.0044896766616300265
CONF_2023_2024,MOM12_1,32,-0.0034901746079925022,0.0044896766616300265
CONF_2023_2024,MOM12_1,33,0.009322996175918807,0.0044896766616300265
CONF_2023_2024,MOM12_1,34,0.0013407348249423467,0.0044896766616300265
CONF_2023_2024,MOM12_1,35,0.019105548024849428,0.0044896766616300265
CONF_2023_2024,MOM12_1,36,0.01650570612215463,0.0044896766616300265
CONF_2023_2024,MOM12_1,37,0.011912885618269642,0.0044896766616300265
CONF_2023_2024,MOM12_1,38,0.01407178789909469,0.0044896766616300265
CONF_2023_2024,MOM12_1,39,-0.01279554053444154,0.0044896766616300265
CONF_2023_2024,MOM12_1,40,0.00428711880971655,0.0044896766616300265
CONF_2023_2024,MOM12_1,41,-0.004194614540696362,0.0044896766616300265
CONF_2023_2024,MOM12_1,42,0.01593304896884451,0.0044896766616300265
CONF_2023_2024,MOM12_1,43,5.896343628153389e-05,0.0044896766616300265
CONF_2023_2024,MOM12_1,44,0.02310700367009466,0.0044896766616300265
CONF_2023_2024,MOM12_1,45,0.017322776196844414,0.0044896766616300265
CONF_2023_2024,MOM12_1,46,0.01062613225239939,0.0044896766616300265
CONF_2023_2024,MOM12_1,47,0.02103385869244112,0.0044896766616300265
CONF_2023_2024,MOM12_1,48,0.009359151328945159,0.0044896766616300265
CONF_2023_2024,MOM12_1,49,0.02539154308131375,0.0044896766616300265
CONF_2023_2024,MOM12_1,50,-0.0018738530163702194,0.0044896766616300265
CONF_2023_2024,MOM12_1,51,0.013070337222382045,0.0044896766616300265
CONF_2023_2024,MOM12_1,52,-0.0026127783942528904,0.0044896766616300265
CONF_2023_2024,MOM12_1,53,0.020843461022756915,0.0044896766616300265
CONF_2023_2024,MOM12_1,54,0.009028523514040487,0.0044896766616300265
CONF_2023_2024,MOM12_1,55,0.017183817657095424,0.0044896766616300265
CONF_2023_2024,MOM12_1,56,-0.013349172379949481,0.0044896766616300265
CONF_2023_2024,MOM12_1,57,0.026661944178559494,0.0044896766616300265
CONF_2023_2024,MOM12_1,58,0.0026053921469137986,0.0044896766616300265
CONF_2023_2024,MOM12_1,59,0.025783856431699448,0.0044896766616300265
CONF_2023_2024,MOM12_1,60,0.01929923402532341,0.0044896766616300265
CONF_2023_2024,MOM12_1,61,0.007340425944086459,0.0044896766616300265
CONF_2023_2024,MOM12_1,62,0.023851229060607215,0.0044896766616300265
CONF_2023_2024,MOM12_1,63,0.008723006398069888,0.0044896766616300265
CONF_2023_2024,MOM12_1,64,0.025319942304775855,0.0044896766616300265
CONF_2023_2024,MOM12_1,65,0.009455780576354322,0.0044896766616300265
CONF_2023_2024,MOM12_1,66,0.014701466469093538,0.0044896766616300265
CONF_2023_2024,MOM12_1,67,0.003004317551529967,0.0044896766616300265
CONF_2023_2024,MOM12_1,68,0.014405674191692475,0.0044896766616300265
CONF_2023_2024,MOM12_1,69,0.0023911873060064037,0.0044896766616300265
CONF_2023_2024,MOM12_1,70,0.0014096838262829259,0.0044896766616300265
CONF_2023_2024,MOM12_1,71,-0.013783820442585304,0.0044896766616300265
CONF_2023_2024,MOM12_1,72,0.02078378301735928,0.0044896766616300265
CONF_2023_2024,MOM12_1,73,0.005971438167735155,0.0044896766616300265
CONF_2023_2024,MOM12_1,74,0.00172093979188781,0.0044896766616300265
CONF_2023_2024,MOM12_1,75,-0.019745503087115646,0.0044896766616300265
CONF_2023_2024,MOM12_1,76,-0.012111695965829616,0.0044896766616300265
CONF_2023_2024,MOM12_1,77,0.013946395848645876,0.0044896766616300265
CONF_2023_2024,MOM12_1,78,0.008778828029651464,0.0044896766616300265
CONF_2023_2024,MOM12_1,79,0.013930329316125922,0.0044896766616300265
CONF_2023_2024,MOM12_1,80,0.0038575393797454227,0.0044896766616300265
CONF_2023_2024,MOM12_1,81,0.024430199707151323,0.0044896766616300265
CONF_2023_2024,MOM12_1,82,0.013504921305692252,0.0044896766616300265
CONF_2023_2024,MOM12_1,83,0.012449910440832435,0.0044896766616300265
CONF_2023_2024,MOM12_1,84,0.000833928818351426,0.0044896766616300265
CONF_2023_2024,MOM12_1,85,0.01439260362300554,0.0044896766616300265
CONF_2023_2024,MOM12_1,86,-0.003343941297158981,0.0044896766616300265
CONF_2023_2024,MOM12_1,87,0.005176710722822442,0.0044896766616300265
CONF_2023_2024,MOM12_1,88,0.007857709229235121,0.0044896766616300265
CONF_2023_2024,MOM12_1,89,0.008596146281825923,0.0044896766616300265
CONF_2023_2024,MOM12_1,90,0.022747172873374244,0.0044896766616300265
CONF_2023_2024,MOM12_1,91,-0.0028862560139200077,0.0044896766616300265
CONF_2023_2024,MOM12_1,92,0.009458772172025509,0.0044896766616300265
CONF_2023_2024,MOM12_1,93,-0.00013900715001202713,0.0044896766616300265
CONF_2023_2024,MOM12_1,94,0.011682553759141512,0.0044896766616300265
CONF_2023_2024,MOM12_1,95,0.00015722468073808837,0.0044896766616300265
CONF_2023_2024,MOM12_1,96,0.05690655230434283,0.0044896766616300265
CONF_2023_2024,OP12_REV,1,-0.004679615118199809,-0.003237948907054866
CONF_2023_2024,OP12_REV,2,-0.00946532849647519,-0.003237948907054866
CONF_2023_2024,OP12_REV,3,-0.00029251394861273816,-0.003237948907054866
CONF_2023_2024,OP12_REV,4,-0.012799668449782642,-0.003237948907054866
CONF_2023_2024,OP12_REV,5,0.00015719574359340793,-0.003237948907054866
CONF_2023_2024,OP12_REV,6,0.00021107284443300234,-0.003237948907054866
CONF_2023_2024,OP12_REV,7,-0.0068854457430878035,-0.003237948907054866
CONF_2023_2024,OP12_REV,8,0.004584690188370821,-0.003237948907054866
CONF_2023_2024,OP12_REV,9,0.0013498774553850623,-0.003237948907054866
CONF_2023_2024,OP12_REV,10,-0.007025224744215297,-0.003237948907054866
CONF_2023_2024,OP12_REV,11,0.009123163212192642,-0.003237948907054866
CONF_2023_2024,OP12_REV,12,-0.005748767800901611,-0.003237948907054866
CONF_2023_2024,OP12_REV,13,-0.00018192459683952222,-0.003237948907054866
CONF_2023_2024,OP12_REV,14,-0.0040205594660049915,-0.003237948907054866
CONF_2023_2024,OP12_REV,15,0.004599587204869637,-0.003237948907054866
CONF_2023_2024,OP12_REV,16,-0.013184698930796657,-0.003237948907054866
CONF_2023_2024,OP12_REV,17,-0.0017414755054343534,-0.003237948907054866
CONF_2023_2024,OP12_REV,18,-0.014086923746579494,-0.003237948907054866
CONF_2023_2024,OP12_REV,19,-0.006594637794549829,-0.003237948907054866
CONF_2023_2024,OP12_REV,20,-0.007907882279766021,-0.003237948907054866
CONF_2023_2024,OP12_REV,21,-0.009030365719430167,-0.003237948907054866
CONF_2023_2024,OP12_REV,22,-0.010473508337294435,-0.003237948907054866
CONF_2023_2024,OP12_REV,23,-0.004368175937345287,-0.003237948907054866
CONF_2023_2024,OP12_REV,24,0.004926386847711961,-0.003237948907054866
CONF_2023_2024,OP12_REV,25,0.003877913657073684,-0.003237948907054866
CONF_2023_2024,OP12_REV,26,-0.00391456409248514,-0.003237948907054866
