factor,horizon,period,n,mse_m0,mse_mex,mse_mkq,mse_mboth,simple_kq_r2,simple_ex_r2,unique_kq_r2,unique_ex_r2
PRIVATE_FLOW,NEXT20,STRESS_2026,26,29.69600029823622,29.648920492988324,29.292289302480956,29.282391317210923,0.013594793632166091,0.0015853921327814158,0.012362310994226022,0.000337904121040955
FOREIGN_FLOW,NEXT5,DISC_2016_2019,194,0.9011229695669876,0.8958245685782332,0.8983276870519187,0.8933066314370463,0.0031019989607101728,0.005879775755023076,0.002810748029810406,0.005589336371619846
FOREIGN_FLOW,NEXT5,VAL_2020_2022,149,1.4431496392621421,1.4780049152886099,1.4393936739286919,1.4721394564697206,0.0026026166873246437,-0.024152225852537734,0.003968497505127733,-0.022749705750513716
FOREIGN_FLOW,NEXT5,CONF_2023_2024,97,1.3766951250574508,1.366011721031545,1.353611941031519,1.3422259119997166,0.016767099414962017,0.007760181489318452,0.01741259512317106,0.008411590269457703
FOREIGN_FLOW,NEXT5,STRESS_2025,49,2.1311954405783644,2.10534190683086,2.1878722900202696,2.1586029375131863,-0.02659392393713289,0.012131000871740016,-0.025298043281957616,0.013377998633920307
FOREIGN_FLOW,NEXT5,STRESS_2026,29,3.836850862508682,3.751128206072432,3.8192643850312686,3.739481583109827,0.004583570773953549,0.02234193079378677,0.003104832019271142,0.02088957293297944
FOREIGN_FLOW,GAP5,DISC_2016_2019,193,0.9051893197585226,0.9049384438732638,0.9027018791772116,0.9025062373433945,0.002747978270418172,0.0002771529444532961,0.0026877038392347785,0.0002167291753013556
FOREIGN_FLOW,GAP5,VAL_2020_2022,149,1.430059799089743,1.4343508881141709,1.431931174887841,1.435435501395407,-0.0013085996818378298,-0.003000636076309071,-0.0007561701186395986,-0.0024472730037743418
FOREIGN_FLOW,GAP5,CONF_2023_2024,97,1.3920394561863938,1.3903327008549111,1.4061177359511805,1.4040638578530853,-0.010113420063074363,0.0012260825825716193,-0.009876166323162128,0.0014606729191889434
FOREIGN_FLOW,GAP5,STRESS_2025,49,2.1224009330716664,2.1296841357319014,2.122131291655475,2.12830013065644,0.00012704546628772295,-0.0034315866275531626,0.00064986401139977,-0.0029069073271865697
FOREIGN_FLOW,GAP5,STRESS_2026,29,3.908432714865184,3.89251833407393,3.9026869825791737,3.8888482816597763,0.0014700860178958886,0.004071806258996169,0.000942847817061665,0.003545941803985486
FOREIGN_FLOW,NEXT10,DISC_2016_2019,193,1.8263338138945167,1.82315555978259,1.8263252134462926,1.8231548726436824,4.709132667146676e-06,0.001740237237983,3.7689538001650646e-07,0.0017359125194509328
FOREIGN_FLOW,NEXT10,VAL_2020_2022,148,2.6733006408964615,2.684646781939464,2.6729558239744238,2.6845247381726063,0.00012898546342399175,-0.00424424431335102,4.545989724935584e-05,-0.004328135203140349
FOREIGN_FLOW,NEXT10,CONF_2023_2024,96,3.1027998232585645,3.1009452953836836,3.1006197257775447,3.100302564649684,0.0007026226650774792,0.0005976949788959462,0.00020726929138559225,0.00010228959237534863
FOREIGN_FLOW,NEXT10,STRESS_2025,48,4.6570616887656024,4.6149180116947175,4.660138050089427,4.615794847561561,-0.0006605798955263698,0.009049413533118944,-0.00019000031303284537,0.009515426807370053
FOREIGN_FLOW,NEXT10,STRESS_2026,28,7.807235018519597,7.803711470470953,7.80728019677504,7.803737813577189,-5.786716466893438e-06,0.00045131830158640085,-3.3757150472712993e-06,0.0004537282009315913
FOREIGN_FLOW,NEXT20,DISC_2016_2019,191,3.5513421479273735,3.5470570534902595,3.5441768234120046,3.5401558332508256,0.002017638463686411,0.0012066126716668846,0.0019456186171696865,0.0011345342971087469
FOREIGN_FLOW,NEXT20,VAL_2020_2022,146,5.958667394360675,6.004289845188611,5.981728583967919,6.023592442207137,-0.003870192457640753,-0.007656485554322634,-0.0032148010033183905,-0.00699862216273428
FOREIGN_FLOW,NEXT20,CONF_2023_2024,94,5.303731432257106,5.254529881985765,5.368313422453473,5.31670332802898,-0.01217670823292094,0.009276780112224103,-0.011832351787810058,0.00961383778537006
FOREIGN_FLOW,NEXT20,STRESS_2025,46,11.64337075793995,11.732568102509704,11.351304211063342,11.441381734879537,0.02508436370777245,-0.00766078367030687,0.024818638603758103,-0.007935433862163777
FOREIGN_FLOW,NEXT20,STRESS_2026,26,7.328946563574931,7.298552315564782,7.562028248492682,7.53001781622542,-0.03180289048308449,0.0041471509918231675,-0.03171389210529019,0.004233048491143032
