universe,eval_year,period,feature,target,train_n,test_n,train_spearman,direction,oos_spearman,directed_oos_spearman,raw_high_minus_low,directed_high_minus_low
K200,2021,DEV_2020_2022,MKT_ACT5_BREADTH,TARGET_TOP2_RELATIVE_LOSS_20,234,49,0.10914249003076987,1,0.0012247397683198525,0.0012247397683198525,-0.0007312512915639839,-0.0007312512915639839
K200,2021,DEV_2020_2022,MKT_ACT1_BREADTH,TARGET_TOP2_RELATIVE_LOSS_20,234,49,0.03239327493966965,1,-0.03831828159485469,-0.03831828159485469,0.0007132143451266428,0.0007132143451266428
K200,2021,DEV_2020_2022,KOSDAQ_TA_SHARE,TARGET_TOP2_RELATIVE_LOSS_20,234,49,0.013081582527295249,1,-0.08346938775510203,-0.08346938775510203,-0.0022317789418884863,-0.0022317789418884863
K200,2021,DEV_2020_2022,FACTOR_TOP_ACT5_BREADTH_MEAN,TARGET_TOP2_RELATIVE_LOSS_20,234,49,0.12414313166067589,1,-0.07350127022075253,-0.07350127022075253,-0.0007364289019667816,-0.0007364289019667816
K200,2021,DEV_2020_2022,FACTOR_TOP_MINUS_MKT_ACT5,TARGET_TOP2_RELATIVE_LOSS_20,234,49,0.03854722638220139,1,-0.01949029312606462,-0.01949029312606462,-0.0036953599703962972,-0.0036953599703962972
K200,2021,DEV_2020_2022,MKT_ACT5_CHANGE_4,TARGET_TOP2_RELATIVE_LOSS_20,234,49,0.112998363802319,1,-0.013367346938775507,-0.013367346938775507,0.0036023801078868796,0.0036023801078868796
K200,2021,DEV_2020_2022,MKT_ACT1_CHANGE_4,TARGET_TOP2_RELATIVE_LOSS_20,234,49,0.0668304428991453,1,0.029081632653061223,0.029081632653061223,0.004167325091181358,0.004167325091181358
K200,2021,DEV_2020_2022,KOSDAQ_TA_SHARE_CHANGE_4,TARGET_TOP2_RELATIVE_LOSS_20,234,49,0.04926701460351356,1,-0.058979591836734686,-0.058979591836734686,-0.005378940945917128,-0.005378940945917128
K200,2021,DEV_2020_2022,FACTOR_TOP_ACT5_CHANGE_4,TARGET_TOP2_RELATIVE_LOSS_20,234,49,0.09999637073154694,1,-0.03183998383760126,-0.03183998383760126,-0.0017139853812953246,-0.0017139853812953246
K200,2021,DEV_2020_2022,FACTOR_TOP_MINUS_MKT_ACT5_CHANGE_4,TARGET_TOP2_RELATIVE_LOSS_20,234,49,-0.016902819907361,-1,0.0823469387755102,-0.0823469387755102,0.005756358544988314,-0.005756358544988314
K200,2022,DEV_2020_2022,MKT_ACT5_BREADTH,TARGET_TOP2_ALPHA_VS_EW8_20,283,50,-0.07888557814574883,-1,0.04543380704392722,-0.04543380704392722,0.00016957750980053704,-0.00016957750980053704
K200,2022,DEV_2020_2022,MKT_ACT1_BREADTH,TARGET_TOP2_ALPHA_VS_EW8_20,283,50,-0.02567393721660877,-1,-0.21103960466000343,0.21103960466000343,-0.012486085182668612,0.012486085182668612
K200,2022,DEV_2020_2022,KOSDAQ_TA_SHARE,TARGET_TOP2_ALPHA_VS_EW8_20,283,50,0.007438284318345225,1,0.42549819927971183,0.42549819927971183,0.02751002107134436,0.02751002107134436
K200,2022,DEV_2020_2022,FACTOR_TOP_ACT5_BREADTH_MEAN,TARGET_TOP2_ALPHA_VS_EW8_20,283,50,-0.0856804244740868,-1,0.07036841639080509,-0.07036841639080509,0.0013240497496760763,-0.0013240497496760763
K200,2022,DEV_2020_2022,FACTOR_TOP_MINUS_MKT_ACT5,TARGET_TOP2_ALPHA_VS_EW8_20,283,50,-0.036321390687264705,-1,0.11903961584633853,-0.11903961584633853,0.007287796788750377,-0.007287796788750377
