metric,strategy,universe,horizon,sample,n_dates,gross_delta,turnover_delta,net_delta_0,net_delta_30,net_delta_60
AMIHUD20,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,6,-2.4094779965408198e-05,0.00104166666666667,-2.4094779965408198e-05,-2.7219779965408254e-05,-3.034477996540817e-05
AMIHUD20,TOP05,KOSPI_ALL,5,BULL_2025,49,2.392612724342672e-05,-0.00025510204081632704,2.392612724342672e-05,2.4691433365875704e-05,2.5456739488324685e-05
AMIHUD20,TOP05,KOSPI_ALL,5,EARLY_2016_2019,193,7.380996750578919e-05,0.003983160621761658,7.380996750578919e-05,6.186048564050422e-05,4.9911003775219236e-05
AMIHUD20,TOP05,KOSPI_ALL,5,LATE_2020_2022,149,5.1592543437784305e-05,-8.389261744966413e-05,5.1592543437784305e-05,5.18442212901333e-05,5.209589914248229e-05
AMIHUD20,TOP05,KOSPI_ALL,5,NORMAL_2023_2024,97,6.0140005995857656e-05,0.00019329896907216526,6.0140005995857656e-05,5.956010908864114e-05,5.8980212181424673e-05
AMIHUD20,TOP05,KOSPI_ALL,5,YTD_2026,28,0.00016060959372424344,1.4869058365515489e-18,0.00016060959372424344,0.00016060959372424344,0.00016060959372424344
AMIHUD20,TOP05,KOSPI_ALL,20,BULL_2025,12,0.0,0.0,0.0,0.0,0.0
AMIHUD20,TOP05,KOSPI_ALL,20,EARLY_2016_2019,48,0.0005598806887844366,0.010937500000000003,0.0005598806887844366,0.0005270681887844367,0.0004942556887844366
AMIHUD20,TOP05,KOSPI_ALL,20,LATE_2020_2022,38,0.00022052295587306477,0.00032894736842105257,0.00022052295587306477,0.0002195361137678016,0.0002185492716625384
AMIHUD20,TOP05,KOSPI_ALL,20,NORMAL_2023_2024,24,8.15149213632693e-05,-0.00026041666666666574,8.15149213632693e-05,8.229617136326925e-05,8.307742136326929e-05
AMIHUD20,TOP05,KOSPI_ALL,20,YTD_2026,6,0.0009840082304834231,0.0,0.0009840082304834231,0.0009840082304834231,0.0009840082304834231
AMIHUD20,TOP05,KOSPI_EX_K200,5,BULL_2025,49,4.852949631042377e-05,0.0001275510204081631,4.852949631042377e-05,4.814684324919928e-05,4.77641901879748e-05
AMIHUD20,TOP05,KOSPI_EX_K200,5,EARLY_2016_2019,193,8.430550631952319e-05,0.004630829015544041,8.430550631952319e-05,7.041301927289107e-05,5.652053222625895e-05
AMIHUD20,TOP05,KOSPI_EX_K200,5,LATE_2020_2022,149,4.5892224799777284e-05,-0.0001677852348993289,4.5892224799777284e-05,4.639558050447527e-05,4.689893620917325e-05
AMIHUD20,TOP05,KOSPI_EX_K200,5,NORMAL_2023_2024,97,0.00020321315400661607,-6.443298969072185e-05,0.00020321315400661607,0.00020340645297568823,0.00020359975194476036
AMIHUD20,TOP05,KOSPI_EX_K200,5,YTD_2026,28,0.0001498328524612852,0.00022321428571428343,0.0001498328524612852,0.0001491632096041425,0.0001484935667469996
AMIHUD20,TOP05,KOSPI_EX_K200,20,BULL_2025,12,0.00022663405065125657,0.0005208333333333338,0.00022663405065125657,0.00022507155065125655,0.00022350905065125654
AMIHUD20,TOP05,KOSPI_EX_K200,20,EARLY_2016_2019,48,0.0002008185193927974,0.011458333333333334,0.0002008185193927974,0.00016644351939279739,0.00013206851939279735
AMIHUD20,TOP05,KOSPI_EX_K200,20,LATE_2020_2022,38,-6.470925566032707e-07,-0.00016447368421052683,-6.470925566032707e-07,-1.5367150397169478e-07,3.3974954865989257e-07
AMIHUD20,TOP05,KOSPI_EX_K200,20,NORMAL_2023_2024,24,0.00042847678283948167,-0.00026041666666666574,0.00042847678283948167,0.0004292580328394817,0.0004300392828394816
AMIHUD20,TOP05,KOSPI_EX_K200,20,YTD_2026,6,0.0024044144925030896,2.3129646346357427e-18,0.0024044144925030896,0.0024044144925030896,0.0024044144925030896
AMIHUD20,TOP05,KOSPI_KOSDAQ_ALL,5,BULL_2025,49,2.9677016261420654e-05,2.8322015934315216e-19,2.9677016261420654e-05,2.9677016261420654e-05,2.9677016261420654e-05
AMIHUD20,TOP05,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,193,0.0001606188571249212,0.0038536269430051798,0.0001606188571249212,0.00014905797629590566,0.0001374970954668901
AMIHUD20,TOP05,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,149,1.6963733011751117e-05,0.0003775167785234901,1.6963733011751117e-05,1.5831182676180658e-05,1.4698632340610196e-05
AMIHUD20,TOP05,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,97,4.9692500043690744e-05,0.0005154639175257732,4.9692500043690744e-05,4.814610829111343e-05,4.659971653853608e-05
AMIHUD20,TOP05,KOSPI_KOSDAQ_ALL,5,YTD_2026,28,-0.00027497318286751423,0.0006696428571428573,-0.00027497318286751423,-0.00027698211143894287,-0.00027899104001037134
AMIHUD20,TOP05,KOSPI_KOSDAQ_ALL,20,BULL_2025,12,0.00018080350613052212,0.0,0.00018080350613052212,0.00018080350613052212,0.00018080350613052212
AMIHUD20,TOP05,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,48,0.0007625649152682911,0.008854166666666668,0.0007625649152682911,0.0007360024152682911,0.0007094399152682912
AMIHUD20,TOP05,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,38,0.00014134984740045726,-0.00032894736842105295,0.00014134984740045726,0.0001423366895057204,0.0001433235316109836
AMIHUD20,TOP05,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,24,0.00025326901118606534,0.0005208333333333327,0.00025326901118606534,0.0002517065111860653,0.0002501440111860653
AMIHUD20,TOP05,KOSPI_KOSDAQ_ALL,20,YTD_2026,6,-0.000403043381556971,0.0,-0.000403043381556971,-0.000403043381556971,-0.000403043381556971
TURNOVER20,LOW05,K200,5,BULL_2025,49,2.9181649250776138e-05,0.0005102040816326538,2.9181649250776138e-05,2.765103700587817e-05,2.6120424760980228e-05
TURNOVER20,LOW05,K200,5,EARLY_2016_2019,193,5.6246769401203275e-05,0.004566062176165803,5.6246769401203275e-05,4.254858287270588e-05,2.885039634420845e-05
TURNOVER20,LOW05,K200,5,LATE_2020_2022,149,3.40799678670963e-05,-0.0004614093959731539,3.40799678670963e-05,3.546419605501574e-05,3.68484242429352e-05
TURNOVER20,LOW05,K200,5,NORMAL_2023_2024,97,-0.0001707059511287313,0.0003865979381443294,-0.0001707059511287313,-0.0001718657449431643,-0.00017302553875759728
TURNOVER20,LOW05,K200,5,YTD_2026,28,5.849804681474414e-05,0.00022321428571428492,5.849804681474414e-05,5.78284039576013e-05,5.715876110045843e-05
TURNOVER20,LOW05,K200,20,BULL_2025,12,0.0002962039520405299,-0.002083333333333333,0.0002962039520405299,0.00030245395204052996,0.0003087039520405299
TURNOVER20,LOW05,K200,20,EARLY_2016_2019,48,0.0001184846882233673,0.015755208333333336,0.0001184846882233673,7.121906322336723e-05,2.3953438223367322e-05
TURNOVER20,LOW05,K200,20,LATE_2020_2022,38,0.00021835650740950505,-0.0018092105263157897,0.00021835650740950505,0.0002237841389884524,0.00022921177056739987
TURNOVER20,LOW05,K200,20,NORMAL_2023_2024,24,-0.0008995281233190293,0.0018229166666666682,-0.0008995281233190293,-0.0009049968733190291,-0.0009104656233190294
TURNOVER20,LOW05,K200,20,YTD_2026,6,3.5330645086147635e-05,0.003124999999999998,3.5330645086147635e-05,2.5955645086147617e-05,1.6580645086147637e-05
TURNOVER20,LOW05,KOSDAQ,5,BULL_2025,49,8.562467596348495e-05,0.0033163265306122443,8.562467596348495e-05,7.567569637164822e-05,6.572671677981149e-05
TURNOVER20,LOW05,KOSDAQ,5,EARLY_2016_2019,193,0.00028450006633494554,0.0051165803108808305,0.00028450006633494554,0.0002691503254023031,0.00025380058446966054
TURNOVER20,LOW05,KOSDAQ,5,LATE_2020_2022,149,-1.764910975772076e-05,0.0011744966442953015,-1.764910975772076e-05,-2.1172599690606655e-05,-2.4696089623492545e-05
TURNOVER20,LOW05,KOSDAQ,5,NORMAL_2023_2024,97,0.00016804185316887248,0.0005798969072164952,0.00016804185316887248,0.000166302162447223,0.00016456247172557352
TURNOVER20,LOW05,KOSDAQ,5,YTD_2026,28,4.6189401208587716e-05,-0.001339285714285713,4.6189401208587716e-05,5.020725835144487e-05,5.4225115494302e-05
TURNOVER20,LOW05,KOSDAQ,20,BULL_2025,12,0.0003824506283269283,0.005729166666666671,0.0003824506283269283,0.0003652631283269283,0.00034807562832692824
TURNOVER20,LOW05,KOSDAQ,20,EARLY_2016_2019,48,0.0010730183677113891,0.0072916666666666624,0.0010730183677113891,0.0010511433677113892,0.0010292683677113892
TURNOVER20,LOW05,KOSDAQ,20,LATE_2020_2022,38,-7.992107843669416e-05,-0.0006578947368421055,-7.992107843669416e-05,-7.79473942261678e-05,-7.59737100156415e-05
TURNOVER20,LOW05,KOSDAQ,20,NORMAL_2023_2024,24,0.00036857695675252873,0.002604166666666668,0.00036857695675252873,0.0003607644567525286,0.0003529519567525286
TURNOVER20,LOW05,KOSDAQ,20,YTD_2026,6,-0.001072526950704811,-0.004166666666666668,-0.001072526950704811,-0.001060026950704811,-0.001047526950704811
TURNOVER20,LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,49,-0.00011040077332326725,0.0012755102040816315,-0.00011040077332326725,-0.00011422730393551219,-0.00011805383454775703
TURNOVER20,LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,193,0.00023618254172730818,0.0062176165803108805,0.00023618254172730818,0.00021752969198637553,0.00019887684224544286
TURNOVER20,LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,149,4.926305379525727e-05,0.003942953020134226,4.926305379525727e-05,3.743419473485457e-05,2.5605335674451932e-05
TURNOVER20,LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,97,3.703229922851636e-05,0.0038659793814432974,3.703229922851636e-05,2.5434361084186454e-05,1.3836422939856564e-05
TURNOVER20,LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,28,-0.0002460103439807628,0.004464285714285713,-0.0002460103439807628,-0.0002594032011236199,-0.00027279605826647705
TURNOVER20,LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,12,-0.0007659792082885592,0.004687500000000004,-0.0007659792082885592,-0.0007800417082885593,-0.0007941042082885592
TURNOVER20,LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,48,0.0007289214687122763,0.010286458333333337,0.0007289214687122763,0.0006980620937122763,0.0006672027187122763
TURNOVER20,LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,38,0.00046638583563041517,0.007730263157894736,0.00046638583563041517,0.00044319504615673096,0.00042000425668304686
TURNOVER20,LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,24,-0.0003453734945374375,0.004166666666666667,-0.0003453734945374375,-0.00035787349453743757,-0.0003703734945374375
TURNOVER20,LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,6,0.0008453923559504775,-0.0010416666666666606,0.0008453923559504775,0.0008485173559504773,0.0008516423559504774
TURNOVER20,LOW05,KOSPI_ALL,5,BULL_2025,49,-3.496260416284138e-05,-0.0007653061224489794,-3.496260416284138e-05,-3.266668579549443e-05,-3.0370767428147498e-05
TURNOVER20,LOW05,KOSPI_ALL,5,EARLY_2016_2019,193,6.695937467431773e-05,0.004987046632124352,6.695937467431773e-05,5.1998234777944664e-05,3.703709488157162e-05
TURNOVER20,LOW05,KOSPI_ALL,5,LATE_2020_2022,149,5.720165008435893e-05,4.1946308724832063e-05,5.720165008435893e-05,5.707581115818443e-05,5.694997223200993e-05
TURNOVER20,LOW05,KOSPI_ALL,5,NORMAL_2023_2024,97,-2.7385052340937336e-05,0.0005154639175257728,-2.7385052340937336e-05,-2.8931444093514666e-05,-3.0477835846091965e-05
TURNOVER20,LOW05,KOSPI_ALL,5,YTD_2026,28,-1.5885648943781068e-05,0.002901785714285717,-1.5885648943781068e-05,-2.4591006086638025e-05,-3.3296363229495284e-05
TURNOVER20,LOW05,KOSPI_ALL,20,BULL_2025,12,0.00019181520516704483,0.0010416666666666664,0.00019181520516704483,0.00018869020516704482,0.00018556520516704487
TURNOVER20,LOW05,KOSPI_ALL,20,EARLY_2016_2019,48,0.0005734993596093989,0.011458333333333334,0.0005734993596093989,0.000539124359609399,0.0005047493596093989
TURNOVER20,LOW05,KOSPI_ALL,20,LATE_2020_2022,38,0.0005895346928174912,-0.0018092105263157888,0.0005895346928174912,0.0005949623243964385,0.0006003899559753858
TURNOVER20,LOW05,KOSPI_ALL,20,NORMAL_2023_2024,24,0.0004120975010304631,0.0010416666666666682,0.0004120975010304631,0.000408972501030463,0.00040584750103046303
TURNOVER20,LOW05,KOSPI_ALL,20,YTD_2026,6,0.00014009130589758378,0.0020833333333333307,0.00014009130589758378,0.00013384130589758387,0.00012759130589758377
TURNOVER20,LOW05,KOSPI_EX_K200,5,BULL_2025,49,2.703971456437042e-05,0.0005102040816326518,2.703971456437042e-05,2.5509102319472464e-05,2.3978490074574516e-05
TURNOVER20,LOW05,KOSPI_EX_K200,5,EARLY_2016_2019,193,7.903450785747674e-05,0.004727979274611399,7.903450785747674e-05,6.485057003364254e-05,5.066663220980832e-05
TURNOVER20,LOW05,KOSPI_EX_K200,5,LATE_2020_2022,149,2.6335071589541655e-05,0.001384228187919463,2.6335071589541655e-05,2.2182387025783253e-05,1.802970246202486e-05
TURNOVER20,LOW05,KOSPI_EX_K200,5,NORMAL_2023_2024,97,0.0001243246875087849,0.0003865979381443295,0.0001243246875087849,0.0001231648936943519,0.0001220050998799189
TURNOVER20,LOW05,KOSPI_EX_K200,5,YTD_2026,28,0.00019507097143565342,0.00022321428571428492,0.00019507097143565342,0.00019440132857851075,0.00019373168572136784
TURNOVER20,LOW05,KOSPI_EX_K200,20,BULL_2025,12,0.0005131799780611997,0.0010416666666666688,0.0005131799780611997,0.0005100549780611996,0.0005069299780611998
TURNOVER20,LOW05,KOSPI_EX_K200,20,EARLY_2016_2019,48,0.00014431165905362718,0.012890624999999998,0.00014431165905362718,0.00010563978405362718,6.696790905362716e-05
TURNOVER20,LOW05,KOSPI_EX_K200,20,LATE_2020_2022,38,-0.0001355082669157351,0.002960526315789474,-0.0001355082669157351,-0.0001443898458631036,-0.00015327142481047195
TURNOVER20,LOW05,KOSPI_EX_K200,20,NORMAL_2023_2024,24,0.000651682823491828,0.00104166666666667,0.000651682823491828,0.000648557823491828,0.0006454328234918278
TURNOVER20,LOW05,KOSPI_EX_K200,20,YTD_2026,6,0.002692729496579988,-0.002083333333333333,0.002692729496579988,0.0026989794965799883,0.0027052294965799876
TURNOVER20,LOW05,KOSPI_KOSDAQ_ALL,5,BULL_2025,49,2.6762213657588724e-05,0.0007653061224489791,2.6762213657588724e-05,2.4466295290241775e-05,2.217037692289485e-05
TURNOVER20,LOW05,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,193,0.0001892823979996288,0.004080310880829016,0.0001892823979996288,0.00017704146535714175,0.0001648005327146547
TURNOVER20,LOW05,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,149,0.00014759467566066037,0.0007550335570469805,0.00014759467566066037,0.00014532957498951943,0.00014306447431837853
TURNOVER20,LOW05,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,97,-6.903183123788278e-05,0.001610824742268041,-6.903183123788278e-05,-7.386430546468685e-05,-7.869677969149102e-05
TURNOVER20,LOW05,KOSPI_KOSDAQ_ALL,5,YTD_2026,28,-0.0004005947397697752,4.956352788505163e-19,-0.0004005947397697752,-0.0004005947397697752,-0.0004005947397697753
TURNOVER20,LOW05,KOSPI_KOSDAQ_ALL,20,BULL_2025,12,-0.0008868870671706277,0.0026041666666666665,-0.0008868870671706277,-0.0008946995671706277,-0.0009025120671706275
TURNOVER20,LOW05,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,48,0.0009017666859245897,0.008333333333333333,0.0009017666859245897,0.0008767666859245895,0.0008517666859245896
TURNOVER20,LOW05,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,38,0.00043873451295281594,-0.0014802631578947373,0.00043873451295281594,0.0004431753024265002,0.00044761609190018437
TURNOVER20,LOW05,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,24,0.00012116797024525919,0.0036458333333333343,0.00012116797024525919,0.00011023047024525917,9.929297024525927e-05
TURNOVER20,LOW05,KOSPI_KOSDAQ_ALL,20,YTD_2026,6,-0.0001429399244469613,0.001041666666666663,-0.0001429399244469613,-0.00014606492444696118,-0.00014918992444696138
TURNOVER20,LOW10,K200,5,BULL_2025,49,-4.3724025244134376e-05,0.0010204081632653053,-4.3724025244134376e-05,-4.678524973393035e-05,-4.9846474223726284e-05
TURNOVER20,LOW10,K200,5,EARLY_2016_2019,193,0.00010164129238841575,0.004987046632124351,0.00010164129238841575,8.668015249204268e-05,7.171901259566963e-05
TURNOVER20,LOW10,K200,5,LATE_2020_2022,149,0.00017384111969888133,1.2108137013529392e-18,0.00017384111969888133,0.00017384111969888133,0.00017384111969888125
TURNOVER20,LOW10,K200,5,NORMAL_2023_2024,97,-0.00016482576060766537,0.0021262886597938125,-0.00016482576060766537,-0.00017120462658704687,-0.00017758349256642825
TURNOVER20,LOW10,K200,5,YTD_2026,28,7.078905455352605e-05,0.0008928571428571422,7.078905455352605e-05,6.811048312495464e-05,6.54319116963832e-05
TURNOVER20,LOW10,K200,20,BULL_2025,12,0.00036922161643665723,-0.0046875,0.00036922161643665723,0.00038328411643665737,0.0003973466164366572
TURNOVER20,LOW10,K200,20,EARLY_2016_2019,48,0.0004897955208121079,0.015885416666666666,0.0004897955208121079,0.00044213927081210796,0.00039448302081210784
TURNOVER20,LOW10,K200,20,LATE_2020_2022,38,0.0005448336152866707,-0.0024671052631578946,0.0005448336152866707,0.0005522349310761443,0.0005596362468656179
TURNOVER20,LOW10,K200,20,NORMAL_2023_2024,24,-0.0018299006819856034,0.005208333333333336,-0.0018299006819856034,-0.0018455256819856034,-0.001861150681985603
TURNOVER20,LOW10,K200,20,YTD_2026,6,0.0018025861209351797,0.0020833333333333307,0.0018025861209351797,0.0017963361209351796,0.0017900861209351798
TURNOVER20,LOW10,KOSDAQ,5,BULL_2025,49,5.132850655257931e-06,0.004719387755102038,5.132850655257931e-06,-9.025312610048173e-06,-2.318347587535431e-05
TURNOVER20,LOW10,KOSDAQ,5,EARLY_2016_2019,193,0.00033680755591898267,0.006930051813471502,0.00033680755591898267,0.00031601740047856815,0.0002952272450381536
TURNOVER20,LOW10,KOSDAQ,5,LATE_2020_2022,149,3.59623451364902e-05,0.0011744966442953021,3.59623451364902e-05,3.2438855203604293e-05,2.8915365270718373e-05
TURNOVER20,LOW10,KOSDAQ,5,NORMAL_2023_2024,97,0.00013968063029380472,6.443298969072356e-05,0.00013968063029380472,0.00013948733132473253,0.0001392940323556604
TURNOVER20,LOW10,KOSDAQ,5,YTD_2026,28,-0.00020619682364439847,0.0008928571428571441,-0.00020619682364439847,-0.00020887539507297,-0.00021155396650154144
TURNOVER20,LOW10,KOSDAQ,20,BULL_2025,12,-0.00011774797172377775,0.0036458333333333356,-0.00011774797172377775,-0.00012868547172377782,-0.00013962297172377775
TURNOVER20,LOW10,KOSDAQ,20,EARLY_2016_2019,48,0.0016760716612475863,0.010937500000000001,0.0016760716612475863,0.0016432591612475865,0.0016104466612475862
TURNOVER20,LOW10,KOSDAQ,20,LATE_2020_2022,38,0.00012034044677233423,-0.00032894736842105295,0.00012034044677233423,0.00012132728887759739,0.00012231413098286048
TURNOVER20,LOW10,KOSDAQ,20,NORMAL_2023_2024,24,0.0004969773709714005,0.0013020833333333328,0.0004969773709714005,0.0004930711209714004,0.0004891648709714004
TURNOVER20,LOW10,KOSDAQ,20,YTD_2026,6,-0.002288558497211267,0.0010416666666666654,-0.002288558497211267,-0.0022916834972112666,-0.0022948084972112663
TURNOVER20,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,49,-0.00023874860122216773,0.0010204081632653062,-0.00023874860122216773,-0.00024180982571196362,-0.00024487105020175955
TURNOVER20,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,193,0.00030190695646855703,0.008322538860103626,0.00030190695646855703,0.00027693933988824616,0.0002519717233079354
TURNOVER20,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,149,-3.1936165557355254e-05,0.0060822147651006684,-3.1936165557355254e-05,-5.0182809852657274e-05,-6.842945414795923e-05
TURNOVER20,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,97,-0.0001274036717516147,0.005283505154639174,-0.0001274036717516147,-0.00014325418721553227,-0.00015910470267944973
TURNOVER20,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,28,-0.0007227102967454132,0.006026785714285711,-0.0007227102967454132,-0.0007407906538882705,-0.0007588710110311276
TURNOVER20,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,12,-0.000802900646121423,-0.0010416666666666654,-0.000802900646121423,-0.0007997756461214233,-0.0007966506461214232
TURNOVER20,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,48,0.0007118883119214635,0.011458333333333334,0.0007118883119214635,0.0006775133119214634,0.0006431383119214635
TURNOVER20,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,38,0.0009030238510719038,0.012664473684210526,0.0009030238510719038,0.0008650304300192724,0.0008270370089666406
TURNOVER20,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,24,-0.000576520302449128,0.0067708333333333336,-0.000576520302449128,-0.000596832802449128,-0.0006171453024491279
TURNOVER20,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,6,0.000802047497595724,-0.005208333333333331,0.000802047497595724,0.000817672497595724,0.0008332974975957244
TURNOVER20,LOW10,KOSPI_ALL,5,BULL_2025,49,-1.11548176599932e-06,0.00038265306122449157,-1.11548176599932e-06,-2.2634409496727428e-06,-3.4114001333462446e-06
TURNOVER20,LOW10,KOSPI_ALL,5,EARLY_2016_2019,193,7.484955092760043e-05,0.005699481865284972,7.484955092760043e-05,5.775110533174551e-05,4.065265973589059e-05
TURNOVER20,LOW10,KOSPI_ALL,5,LATE_2020_2022,149,0.0001831983374367761,-0.0003775167785234886,0.0001831983374367761,0.00018433088777234662,0.00018546343810791705
TURNOVER20,LOW10,KOSPI_ALL,5,NORMAL_2023_2024,97,1.817111200749171e-05,0.0012886597938144323,1.817111200749171e-05,1.4305132626048423e-05,1.0439153244605112e-05
TURNOVER20,LOW10,KOSPI_ALL,5,YTD_2026,28,6.650901426126545e-05,0.0029017857142857166,6.650901426126545e-05,5.780365711840833e-05,4.9098299975551245e-05
TURNOVER20,LOW10,KOSPI_ALL,20,BULL_2025,12,-0.00033883354391570477,0.0031250000000000006,-0.00033883354391570477,-0.0003482085439157051,-0.0003575835439157049
TURNOVER20,LOW10,KOSPI_ALL,20,EARLY_2016_2019,48,0.0006328672013747283,0.011979166666666666,0.0006328672013747283,0.0005969297013747282,0.0005609922013747282
TURNOVER20,LOW10,KOSPI_ALL,20,LATE_2020_2022,38,0.0007250720367132694,-0.0013157894736842092,0.0007250720367132694,0.0007290194051343222,0.0007329667735553747
TURNOVER20,LOW10,KOSPI_ALL,20,NORMAL_2023_2024,24,0.000287824006788942,0.0007812500000000019,0.000287824006788942,0.0002854802567889421,0.00028313650678894205
TURNOVER20,LOW10,KOSPI_ALL,20,YTD_2026,6,0.0007477938409844185,0.0010416666666666675,0.0007477938409844185,0.0007446688409844185,0.0007415438409844186
TURNOVER20,LOW10,KOSPI_EX_K200,5,BULL_2025,49,-0.00024064922465530709,0.002551020408163265,-0.00024064922465530709,-0.00024830228587979694,-0.0002559553471042867
TURNOVER20,LOW10,KOSPI_EX_K200,5,EARLY_2016_2019,193,0.00010686117186417043,0.006735751295336784,0.00010686117186417043,8.665391797816006e-05,6.64466640921497e-05
TURNOVER20,LOW10,KOSPI_EX_K200,5,LATE_2020_2022,149,6.139943559712059e-05,0.002894295302013422,6.139943559712059e-05,5.2716549691080355e-05,4.403366378504004e-05
TURNOVER20,LOW10,KOSPI_EX_K200,5,NORMAL_2023_2024,97,0.00017752290825052012,0.0021262886597938147,0.00017752290825052012,0.00017114404227113866,0.00016476517629175722
TURNOVER20,LOW10,KOSPI_EX_K200,5,YTD_2026,28,-0.0002057952100122331,0.0008928571428571422,-0.0002057952100122331,-0.0002084737814408045,-0.00021115235286937596
TURNOVER20,LOW10,KOSPI_EX_K200,20,BULL_2025,12,-0.0009937638558903485,0.006770833333333334,-0.0009937638558903485,-0.0010140763558903487,-0.0010343888558903486
TURNOVER20,LOW10,KOSPI_EX_K200,20,EARLY_2016_2019,48,-0.00023949254295160536,0.012890625000000001,-0.00023949254295160536,-0.00027816441795160547,-0.00031683629295160544
TURNOVER20,LOW10,KOSPI_EX_K200,20,LATE_2020_2022,38,0.0005539405251895441,0.005098684210526317,0.0005539405251895441,0.0005386444725579653,0.0005233484199263863
TURNOVER20,LOW10,KOSPI_EX_K200,20,NORMAL_2023_2024,24,0.0009019247702732009,0.004427083333333337,0.0009019247702732009,0.0008886435202732013,0.0008753622702732011
TURNOVER20,LOW10,KOSPI_EX_K200,20,YTD_2026,6,0.0037112945419926664,-0.003124999999999996,0.0037112945419926664,0.003720669541992666,0.003730044541992666
TURNOVER20,LOW10,KOSPI_KOSDAQ_ALL,5,BULL_2025,49,-3.9539624424967925e-05,0.0006377551020408169,-3.9539624424967925e-05,-4.1452889731090373e-05,-4.3366155037212856e-05
TURNOVER20,LOW10,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,193,0.0002217048655206378,0.0045660621761658025,0.0002217048655206378,0.00020800667899214043,0.00019430849246364302
TURNOVER20,LOW10,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,149,4.727938009371159e-05,0.0009228187919463094,4.727938009371159e-05,4.451092371787268e-05,4.1742467342033766e-05
TURNOVER20,LOW10,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,97,-6.040338820604155e-05,0.002963917525773195,-6.040338820604155e-05,-6.92951407833612e-05,-7.818689336068077e-05
TURNOVER20,LOW10,KOSPI_KOSDAQ_ALL,5,YTD_2026,28,-0.0006413822760312991,-0.0013392857142857134,-0.0006413822760312991,-0.0006373644188884418,-0.0006333465617455849
TURNOVER20,LOW10,KOSPI_KOSDAQ_ALL,20,BULL_2025,12,-0.000989388293489149,0.0026041666666666657,-0.000989388293489149,-0.0009972007934891487,-0.0010050132934891487
TURNOVER20,LOW10,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,48,0.0007910296619547879,0.009114583333333334,0.0007910296619547879,0.0007636859119547878,0.0007363421619547879
TURNOVER20,LOW10,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,38,0.0005858530129291102,0.002796052631578946,0.0005858530129291102,0.0005774648550343734,0.0005690766971396363
TURNOVER20,LOW10,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,24,-9.905651841694096e-05,0.0010416666666666658,-9.905651841694096e-05,-0.00010218151841694097,-0.00010530651841694087
TURNOVER20,LOW10,KOSPI_KOSDAQ_ALL,20,YTD_2026,6,-0.00030858152552147474,-4.625929269271485e-18,-0.00030858152552147474,-0.00030858152552147485,-0.00030858152552147485
TURNOVER20,LOW20,K200,5,BULL_2025,49,0.0002812498844138483,0.0010204081632653066,0.0002812498844138483,0.00027818865992405243,0.0002751274354342565
