metric,strategy,universe,horizon,sample,family,n_dates,gross_delta
ACT1,LOW10,K200,20,NORMAL_2023_2024,FLOW,24,-0.003823098826736157
ACT1,LOW10,K200,20,NORMAL_2023_2024,MOMENTUM,24,-0.0011448230149256912
ACT1,LOW10,K200,20,NORMAL_2023_2024,REVISION,24,0.00023799155757649038
ACT1,LOW10,K200,20,NORMAL_2023_2024,VALUE,24,0.0001426275232826773
ACT1,LOW10,K200,20,YTD_2026,FLOW,6,0.0008627212213112844
ACT1,LOW10,K200,20,YTD_2026,MOMENTUM,6,-0.007551676760511145
ACT1,LOW10,K200,20,YTD_2026,REVISION,6,0.006621155513469905
ACT1,LOW10,K200,20,YTD_2026,VALUE,6,0.007866526997443756
ACT1,LOW10,KOSDAQ,5,BULL_2025,FLOW,49,-0.00010378012075375262
ACT1,LOW10,KOSDAQ,5,BULL_2025,MOMENTUM,49,-0.00019884118793847978
ACT1,LOW10,KOSDAQ,5,BULL_2025,REVISION,49,-2.7348839786610938e-05
ACT1,LOW10,KOSDAQ,5,BULL_2025,VALUE,49,0.00014861036658509225
ACT1,LOW10,KOSDAQ,5,EARLY_2016_2019,FLOW,193,-1.6163483779507843e-07
ACT1,LOW10,KOSDAQ,5,EARLY_2016_2019,MOMENTUM,193,0.00018432263854021796
ACT1,LOW10,KOSDAQ,5,EARLY_2016_2019,REVISION,193,0.00011158006686124565
ACT1,LOW10,KOSDAQ,5,EARLY_2016_2019,VALUE,193,0.00019875433682854386
ACT1,LOW10,KOSDAQ,5,LATE_2020_2022,FLOW,149,-0.0006048940335690291
ACT1,LOW10,KOSDAQ,5,LATE_2020_2022,MOMENTUM,149,-0.0006748135515101661
ACT1,LOW10,KOSDAQ,5,LATE_2020_2022,REVISION,149,0.0001440650805063163
ACT1,LOW10,KOSDAQ,5,LATE_2020_2022,VALUE,149,-6.710762657680726e-05
ACT1,LOW10,KOSDAQ,5,NORMAL_2023_2024,FLOW,97,0.00038595086591413464
ACT1,LOW10,KOSDAQ,5,NORMAL_2023_2024,MOMENTUM,97,0.0006930569829016929
ACT1,LOW10,KOSDAQ,5,NORMAL_2023_2024,REVISION,97,0.0006718362461250031
ACT1,LOW10,KOSDAQ,5,NORMAL_2023_2024,VALUE,97,0.00016073851254514682
ACT1,LOW10,KOSDAQ,5,YTD_2026,FLOW,28,-0.0012590815594774997
ACT1,LOW10,KOSDAQ,5,YTD_2026,MOMENTUM,28,0.0005535825917696161
ACT1,LOW10,KOSDAQ,5,YTD_2026,REVISION,28,8.869441452859343e-05
ACT1,LOW10,KOSDAQ,5,YTD_2026,VALUE,28,-0.0008697135765242315
ACT1,LOW10,KOSDAQ,20,BULL_2025,FLOW,12,0.0036162946562705786
ACT1,LOW10,KOSDAQ,20,BULL_2025,MOMENTUM,12,-0.0030252323331795834
ACT1,LOW10,KOSDAQ,20,BULL_2025,REVISION,12,0.0006360620877941265
ACT1,LOW10,KOSDAQ,20,BULL_2025,VALUE,12,0.00012363368020574332
ACT1,LOW10,KOSDAQ,20,EARLY_2016_2019,FLOW,48,0.00021256199169913782
ACT1,LOW10,KOSDAQ,20,EARLY_2016_2019,MOMENTUM,48,0.0004364707191062121
ACT1,LOW10,KOSDAQ,20,EARLY_2016_2019,REVISION,48,0.0005208607911946414
ACT1,LOW10,KOSDAQ,20,EARLY_2016_2019,VALUE,48,0.0011958281524642239
ACT1,LOW10,KOSDAQ,20,LATE_2020_2022,FLOW,38,-8.934070924724799e-05
ACT1,LOW10,KOSDAQ,20,LATE_2020_2022,MOMENTUM,38,0.0017705408587779488
ACT1,LOW10,KOSDAQ,20,LATE_2020_2022,REVISION,38,0.0011731878883798393
ACT1,LOW10,KOSDAQ,20,LATE_2020_2022,VALUE,38,0.0005833908535406156
ACT1,LOW10,KOSDAQ,20,NORMAL_2023_2024,FLOW,24,5.8168649627287954e-05
ACT1,LOW10,KOSDAQ,20,NORMAL_2023_2024,MOMENTUM,24,0.0011235474677309617
ACT1,LOW10,KOSDAQ,20,NORMAL_2023_2024,REVISION,24,0.0025277521442829284
ACT1,LOW10,KOSDAQ,20,NORMAL_2023_2024,VALUE,24,0.00015887298047878446
ACT1,LOW10,KOSDAQ,20,YTD_2026,FLOW,6,0.0006084840157785121
ACT1,LOW10,KOSDAQ,20,YTD_2026,MOMENTUM,6,0.0015054393401567091
ACT1,LOW10,KOSDAQ,20,YTD_2026,REVISION,6,0.005697185944654989
ACT1,LOW10,KOSDAQ,20,YTD_2026,VALUE,6,-0.001021289987809007
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,FLOW,49,-0.0002769285469500928
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,MOMENTUM,49,0.001461455531034128
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,REVISION,49,0.0003555683298224866
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,VALUE,49,-0.0002139196577010572
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,FLOW,193,0.00011407873707609543
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,MOMENTUM,193,0.0009547849815178162
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,REVISION,193,0.00015789274178309556
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,VALUE,193,0.00022738901206444402
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,FLOW,149,-0.00036782562055947746
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,MOMENTUM,149,-0.0002979177662682674
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,REVISION,149,0.0001700229081295361
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,VALUE,149,-3.804628410378894e-05
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,FLOW,97,0.0010584245735352248
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,MOMENTUM,97,0.0014642275630863415
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,REVISION,97,0.0005921210750493777
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,VALUE,97,-3.54655998874389e-05
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,FLOW,28,-0.0017795672901494556
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,MOMENTUM,28,0.0001989275078066648
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,REVISION,28,-0.0010505651180777874
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,VALUE,28,-0.0003213237742194413
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,FLOW,12,0.0018351989734304056
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,MOMENTUM,12,-0.002933240790113372
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,REVISION,12,0.002315440949425811
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,VALUE,12,-0.0016281858483373562
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,FLOW,48,0.0007847475235895522
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,MOMENTUM,48,0.002488899802546038
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,REVISION,48,0.00016736981210231815
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,VALUE,48,0.0005910728479969408
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,FLOW,38,0.0007085331198160892
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,MOMENTUM,38,-2.9074018129460518e-05
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,REVISION,38,0.0010317380199650877
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,VALUE,38,0.0006968638990930519
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,FLOW,24,0.004204303954643599
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,MOMENTUM,24,0.004000268025065693
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,REVISION,24,0.003021441691592009
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,VALUE,24,0.0005366119744123373
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,FLOW,6,0.0031753607956850898
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,MOMENTUM,6,0.007668009457224948
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,REVISION,6,0.0008914509369572152
ACT1,LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,VALUE,6,0.0023071897592900213
ACT1,LOW10,KOSPI_ALL,5,BULL_2025,FLOW,49,-0.001091729986531987
ACT1,LOW10,KOSPI_ALL,5,BULL_2025,MOMENTUM,49,5.344538067861572e-05
ACT1,LOW10,KOSPI_ALL,5,BULL_2025,REVISION,49,0.0009082743437379664
ACT1,LOW10,KOSPI_ALL,5,BULL_2025,VALUE,49,-0.00024067756211754965
ACT1,LOW10,KOSPI_ALL,5,EARLY_2016_2019,FLOW,193,0.0001010954939893924
ACT1,LOW10,KOSPI_ALL,5,EARLY_2016_2019,MOMENTUM,193,-1.2721242138465446e-05
ACT1,LOW10,KOSPI_ALL,5,EARLY_2016_2019,REVISION,193,3.534596119652614e-05
ACT1,LOW10,KOSPI_ALL,5,EARLY_2016_2019,VALUE,193,3.6585904972109555e-05
ACT1,LOW10,KOSPI_ALL,5,LATE_2020_2022,FLOW,149,-0.00021156030098763078
ACT1,LOW10,KOSPI_ALL,5,LATE_2020_2022,MOMENTUM,149,-0.00025373916109123096
ACT1,LOW10,KOSPI_ALL,5,LATE_2020_2022,REVISION,149,-0.00031749448906341485
ACT1,LOW10,KOSPI_ALL,5,LATE_2020_2022,VALUE,149,0.00034474277430413756
ACT1,LOW10,KOSPI_ALL,5,NORMAL_2023_2024,FLOW,97,0.0007633641176406317
ACT1,LOW10,KOSPI_ALL,5,NORMAL_2023_2024,MOMENTUM,97,0.0011547819547841215
ACT1,LOW10,KOSPI_ALL,5,NORMAL_2023_2024,REVISION,97,5.1100645901832895e-06
ACT1,LOW10,KOSPI_ALL,5,NORMAL_2023_2024,VALUE,97,-4.5306002632753414e-05
ACT1,LOW10,KOSPI_ALL,5,YTD_2026,FLOW,28,-0.00011920131470691549
ACT1,LOW10,KOSPI_ALL,5,YTD_2026,MOMENTUM,28,0.0018323570348106493
ACT1,LOW10,KOSPI_ALL,5,YTD_2026,REVISION,28,-0.0008047711777050732
ACT1,LOW10,KOSPI_ALL,5,YTD_2026,VALUE,28,-5.811816312134399e-06
ACT1,LOW10,KOSPI_ALL,20,BULL_2025,FLOW,12,0.0020200240481175
ACT1,LOW10,KOSPI_ALL,20,BULL_2025,MOMENTUM,12,0.00031158635231461805
ACT1,LOW10,KOSPI_ALL,20,BULL_2025,REVISION,12,-0.00042776348143656174
ACT1,LOW10,KOSPI_ALL,20,BULL_2025,VALUE,12,-0.0010884967626194884
ACT1,LOW10,KOSPI_ALL,20,EARLY_2016_2019,FLOW,48,0.00022921283465752456
ACT1,LOW10,KOSPI_ALL,20,EARLY_2016_2019,MOMENTUM,48,0.0013397100528720707
ACT1,LOW10,KOSPI_ALL,20,EARLY_2016_2019,REVISION,48,-0.0007129680897781628
ACT1,LOW10,KOSPI_ALL,20,EARLY_2016_2019,VALUE,48,0.0013740176273957024
ACT1,LOW10,KOSPI_ALL,20,LATE_2020_2022,FLOW,38,-0.0019715742910121153
ACT1,LOW10,KOSPI_ALL,20,LATE_2020_2022,MOMENTUM,38,-0.0006851741391377475
ACT1,LOW10,KOSPI_ALL,20,LATE_2020_2022,REVISION,38,-0.00045918087685374457
ACT1,LOW10,KOSPI_ALL,20,LATE_2020_2022,VALUE,38,0.0007355087145780284
ACT1,LOW10,KOSPI_ALL,20,NORMAL_2023_2024,FLOW,24,-0.0011458834456482807
ACT1,LOW10,KOSPI_ALL,20,NORMAL_2023_2024,MOMENTUM,24,0.004355454948638087
ACT1,LOW10,KOSPI_ALL,20,NORMAL_2023_2024,REVISION,24,-0.00010076380151893644
ACT1,LOW10,KOSPI_ALL,20,NORMAL_2023_2024,VALUE,24,-0.0004829157366113737
ACT1,LOW10,KOSPI_ALL,20,YTD_2026,FLOW,6,0.004234511326797772
ACT1,LOW10,KOSPI_ALL,20,YTD_2026,MOMENTUM,6,0.008752541868948223
ACT1,LOW10,KOSPI_ALL,20,YTD_2026,REVISION,6,-0.004324660908112093
ACT1,LOW10,KOSPI_ALL,20,YTD_2026,VALUE,6,0.0016634389514352769
ACT1,LOW10,KOSPI_EX_K200,5,BULL_2025,FLOW,49,0.00018405968534904006
ACT1,LOW10,KOSPI_EX_K200,5,BULL_2025,MOMENTUM,49,0.0009043405111948187
ACT1,LOW10,KOSPI_EX_K200,5,BULL_2025,REVISION,49,0.00013803279417732976
ACT1,LOW10,KOSPI_EX_K200,5,BULL_2025,VALUE,49,4.0338205501825544e-05
ACT1,LOW10,KOSPI_EX_K200,5,EARLY_2016_2019,FLOW,193,0.00015112389951582958
ACT1,LOW10,KOSPI_EX_K200,5,EARLY_2016_2019,MOMENTUM,193,0.0001499887542751674
ACT1,LOW10,KOSPI_EX_K200,5,EARLY_2016_2019,REVISION,193,0.00020739304737145702
ACT1,LOW10,KOSPI_EX_K200,5,EARLY_2016_2019,VALUE,193,0.00029387846056185105
ACT1,LOW10,KOSPI_EX_K200,5,LATE_2020_2022,FLOW,149,-1.8366093774159546e-05
ACT1,LOW10,KOSPI_EX_K200,5,LATE_2020_2022,MOMENTUM,149,0.00015533348388010418
ACT1,LOW10,KOSPI_EX_K200,5,LATE_2020_2022,REVISION,149,5.586692580936406e-05
ACT1,LOW10,KOSPI_EX_K200,5,LATE_2020_2022,VALUE,149,0.00011529265657764638
ACT1,LOW10,KOSPI_EX_K200,5,NORMAL_2023_2024,FLOW,97,0.00031048751066116697
ACT1,LOW10,KOSPI_EX_K200,5,NORMAL_2023_2024,MOMENTUM,97,0.0014810935546759572
ACT1,LOW10,KOSPI_EX_K200,5,NORMAL_2023_2024,REVISION,97,0.0005106180211975266
ACT1,LOW10,KOSPI_EX_K200,5,NORMAL_2023_2024,VALUE,97,-0.00018355247373690514
ACT1,LOW10,KOSPI_EX_K200,5,YTD_2026,FLOW,28,0.001345492881109123
ACT1,LOW10,KOSPI_EX_K200,5,YTD_2026,MOMENTUM,28,0.002216464460668554
ACT1,LOW10,KOSPI_EX_K200,5,YTD_2026,REVISION,28,-0.0016930983941323592
ACT1,LOW10,KOSPI_EX_K200,5,YTD_2026,VALUE,28,-3.3002236167399175e-05
ACT1,LOW10,KOSPI_EX_K200,20,BULL_2025,FLOW,12,0.002285228718919801
ACT1,LOW10,KOSPI_EX_K200,20,BULL_2025,MOMENTUM,12,0.0010416069455847423
ACT1,LOW10,KOSPI_EX_K200,20,BULL_2025,REVISION,12,-0.0016412953291985097
ACT1,LOW10,KOSPI_EX_K200,20,BULL_2025,VALUE,12,-0.0003938208105740081
ACT1,LOW10,KOSPI_EX_K200,20,EARLY_2016_2019,FLOW,48,0.0003106500465255092
ACT1,LOW10,KOSPI_EX_K200,20,EARLY_2016_2019,MOMENTUM,48,0.0015643589660504942
ACT1,LOW10,KOSPI_EX_K200,20,EARLY_2016_2019,REVISION,48,0.0004934275818522692
ACT1,LOW10,KOSPI_EX_K200,20,EARLY_2016_2019,VALUE,48,0.0003555674372237348
ACT1,LOW10,KOSPI_EX_K200,20,LATE_2020_2022,FLOW,38,0.0011342778931216326
ACT1,LOW10,KOSPI_EX_K200,20,LATE_2020_2022,MOMENTUM,38,0.00010989868314907093
ACT1,LOW10,KOSPI_EX_K200,20,LATE_2020_2022,REVISION,38,-0.001276716556433348
ACT1,LOW10,KOSPI_EX_K200,20,LATE_2020_2022,VALUE,38,0.0013314935462929369
ACT1,LOW10,KOSPI_EX_K200,20,NORMAL_2023_2024,FLOW,24,0.0019557435681707503
ACT1,LOW10,KOSPI_EX_K200,20,NORMAL_2023_2024,MOMENTUM,24,0.002490269024375289
ACT1,LOW10,KOSPI_EX_K200,20,NORMAL_2023_2024,REVISION,24,0.0015373227555729298
ACT1,LOW10,KOSPI_EX_K200,20,NORMAL_2023_2024,VALUE,24,0.000971065146848432
ACT1,LOW10,KOSPI_EX_K200,20,YTD_2026,FLOW,6,0.006885264917410629
ACT1,LOW10,KOSPI_EX_K200,20,YTD_2026,MOMENTUM,6,0.014272703962793544
ACT1,LOW10,KOSPI_EX_K200,20,YTD_2026,REVISION,6,-0.0016979354175544713
ACT1,LOW10,KOSPI_EX_K200,20,YTD_2026,VALUE,6,0.0011359564314868305
ACT1,LOW10,KOSPI_KOSDAQ_ALL,5,BULL_2025,FLOW,49,3.937348625609796e-05
ACT1,LOW10,KOSPI_KOSDAQ_ALL,5,BULL_2025,MOMENTUM,49,0.00018486785236818357
ACT1,LOW10,KOSPI_KOSDAQ_ALL,5,BULL_2025,REVISION,49,0.0005717536504170271
ACT1,LOW10,KOSPI_KOSDAQ_ALL,5,BULL_2025,VALUE,49,-3.052379542218057e-05
ACT1,LOW10,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,FLOW,193,0.0002734486222058102
ACT1,LOW10,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,MOMENTUM,193,0.0007507727219304397
ACT1,LOW10,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,REVISION,193,0.00022733962321468747
ACT1,LOW10,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,VALUE,193,0.00033012261409668585
ACT1,LOW10,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,FLOW,149,-0.0005439601840074083
ACT1,LOW10,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,MOMENTUM,149,-7.488090863275248e-05
ACT1,LOW10,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,REVISION,149,-7.859636608104687e-05
ACT1,LOW10,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,VALUE,149,8.554866987236656e-05
ACT1,LOW10,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,FLOW,97,0.00037320350668131817
ACT1,LOW10,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,MOMENTUM,97,0.0017158751882115771
ACT1,LOW10,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,REVISION,97,0.00018931153598047152
ACT1,LOW10,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,VALUE,97,-0.00021398571139193183
ACT1,LOW10,KOSPI_KOSDAQ_ALL,5,YTD_2026,FLOW,28,-0.0013634864399351444
ACT1,LOW10,KOSPI_KOSDAQ_ALL,5,YTD_2026,MOMENTUM,28,0.0018859314743276412
ACT1,LOW10,KOSPI_KOSDAQ_ALL,5,YTD_2026,REVISION,28,-0.0019698628751355237
ACT1,LOW10,KOSPI_KOSDAQ_ALL,5,YTD_2026,VALUE,28,0.00014209968141233722
ACT1,LOW10,KOSPI_KOSDAQ_ALL,20,BULL_2025,FLOW,12,0.0006543965227376287
ACT1,LOW10,KOSPI_KOSDAQ_ALL,20,BULL_2025,MOMENTUM,12,-0.003373616641229224
ACT1,LOW10,KOSPI_KOSDAQ_ALL,20,BULL_2025,REVISION,12,0.001388746350367279
ACT1,LOW10,KOSPI_KOSDAQ_ALL,20,BULL_2025,VALUE,12,-0.000570087842156833
ACT1,LOW10,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,FLOW,48,0.0008217150261805926
ACT1,LOW10,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,MOMENTUM,48,0.0025546878419569247
ACT1,LOW10,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,REVISION,48,0.0010158674796287804
ACT1,LOW10,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,VALUE,48,0.0011338567519592578
ACT1,LOW10,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,FLOW,38,0.0011684683344116813
ACT1,LOW10,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,MOMENTUM,38,0.0028861115553323094
ACT1,LOW10,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,REVISION,38,0.0009652803892740676
ACT1,LOW10,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,VALUE,38,8.35182792076064e-05
ACT1,LOW10,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,FLOW,24,0.0007303741628875196
ACT1,LOW10,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,MOMENTUM,24,0.0038567567713082493
ACT1,LOW10,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,REVISION,24,0.0016569360950208212
ACT1,LOW10,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,VALUE,24,0.000666062769204843
ACT1,LOW10,KOSPI_KOSDAQ_ALL,20,YTD_2026,FLOW,6,-0.004193932765764841
ACT1,LOW10,KOSPI_KOSDAQ_ALL,20,YTD_2026,MOMENTUM,6,0.01498919363988589
ACT1,LOW10,KOSPI_KOSDAQ_ALL,20,YTD_2026,REVISION,6,-0.0035460431965017142
ACT1,LOW10,KOSPI_KOSDAQ_ALL,20,YTD_2026,VALUE,6,0.0016428647995489828
ACT1,LOW20,K200,5,BULL_2025,FLOW,49,-0.00054753645284613
ACT1,LOW20,K200,5,BULL_2025,MOMENTUM,49,0.0002495594312099875
ACT1,LOW20,K200,5,BULL_2025,REVISION,49,0.0007771616030791236
ACT1,LOW20,K200,5,BULL_2025,VALUE,49,0.0006125843611142292
ACT1,LOW20,K200,5,EARLY_2016_2019,FLOW,193,-1.66278462314975e-05
ACT1,LOW20,K200,5,EARLY_2016_2019,MOMENTUM,193,0.00042548127226020734
ACT1,LOW20,K200,5,EARLY_2016_2019,REVISION,193,7.461494276796514e-05
ACT1,LOW20,K200,5,EARLY_2016_2019,VALUE,193,0.0003848873498293343
ACT1,LOW20,K200,5,LATE_2020_2022,FLOW,149,0.0006652662462207337
ACT1,LOW20,K200,5,LATE_2020_2022,MOMENTUM,149,-5.260574896065322e-05
ACT1,LOW20,K200,5,LATE_2020_2022,REVISION,149,0.00035503459089263474
ACT1,LOW20,K200,5,LATE_2020_2022,VALUE,149,0.0008525336253568297
ACT1,LOW20,K200,5,NORMAL_2023_2024,FLOW,97,-0.00031614186344999475
ACT1,LOW20,K200,5,NORMAL_2023_2024,MOMENTUM,97,-6.711898053469255e-05
ACT1,LOW20,K200,5,NORMAL_2023_2024,REVISION,97,0.00011716485234559001
ACT1,LOW20,K200,5,NORMAL_2023_2024,VALUE,97,-8.268941594837825e-05
ACT1,LOW20,K200,5,YTD_2026,FLOW,28,-0.00017384925720401246
ACT1,LOW20,K200,5,YTD_2026,MOMENTUM,28,-0.0003043709687223156
ACT1,LOW20,K200,5,YTD_2026,REVISION,28,0.0007764711029400071
ACT1,LOW20,K200,5,YTD_2026,VALUE,28,0.002208072238333491
ACT1,LOW20,K200,20,BULL_2025,FLOW,12,0.00039812392635329264
ACT1,LOW20,K200,20,BULL_2025,MOMENTUM,12,0.004080992922004552
ACT1,LOW20,K200,20,BULL_2025,REVISION,12,-0.005974237548070448
ACT1,LOW20,K200,20,BULL_2025,VALUE,12,-0.0038609801729451794
ACT1,LOW20,K200,20,EARLY_2016_2019,FLOW,48,-0.0013701055445571205
ACT1,LOW20,K200,20,EARLY_2016_2019,MOMENTUM,48,0.0005737451018489556
ACT1,LOW20,K200,20,EARLY_2016_2019,REVISION,48,-0.0024351490032692314
ACT1,LOW20,K200,20,EARLY_2016_2019,VALUE,48,-0.0004934886416476087
ACT1,LOW20,K200,20,LATE_2020_2022,FLOW,38,0.000874230082199342
ACT1,LOW20,K200,20,LATE_2020_2022,MOMENTUM,38,0.00012541511691109138
ACT1,LOW20,K200,20,LATE_2020_2022,REVISION,38,-0.001383385781066005
ACT1,LOW20,K200,20,LATE_2020_2022,VALUE,38,0.0014207360542402854
ACT1,LOW20,K200,20,NORMAL_2023_2024,FLOW,24,-0.0026511806717004274
ACT1,LOW20,K200,20,NORMAL_2023_2024,MOMENTUM,24,-0.0015715374678005462
ACT1,LOW20,K200,20,NORMAL_2023_2024,REVISION,24,0.0021215199837391974
ACT1,LOW20,K200,20,NORMAL_2023_2024,VALUE,24,-0.0008569601431585786
ACT1,LOW20,K200,20,YTD_2026,FLOW,6,0.003781764810041364
ACT1,LOW20,K200,20,YTD_2026,MOMENTUM,6,-0.0043595399391979095
ACT1,LOW20,K200,20,YTD_2026,REVISION,6,0.006422466565374846
ACT1,LOW20,K200,20,YTD_2026,VALUE,6,0.012534719050282153
ACT1,LOW20,KOSDAQ,5,BULL_2025,FLOW,49,0.0007250946711041063
ACT1,LOW20,KOSDAQ,5,BULL_2025,MOMENTUM,49,0.0006861403327016626
ACT1,LOW20,KOSDAQ,5,BULL_2025,REVISION,49,0.000244515990142613
ACT1,LOW20,KOSDAQ,5,BULL_2025,VALUE,49,-9.766412585783413e-05
ACT1,LOW20,KOSDAQ,5,EARLY_2016_2019,FLOW,193,-0.0001258300612924068
ACT1,LOW20,KOSDAQ,5,EARLY_2016_2019,MOMENTUM,193,0.0006214057330840402
ACT1,LOW20,KOSDAQ,5,EARLY_2016_2019,REVISION,193,0.0005822994404645502
ACT1,LOW20,KOSDAQ,5,EARLY_2016_2019,VALUE,193,0.00022424530036781597
ACT1,LOW20,KOSDAQ,5,LATE_2020_2022,FLOW,149,-0.0008650190115162351
ACT1,LOW20,KOSDAQ,5,LATE_2020_2022,MOMENTUM,149,-0.0007079915194568594
ACT1,LOW20,KOSDAQ,5,LATE_2020_2022,REVISION,149,-0.00039641131331593813
ACT1,LOW20,KOSDAQ,5,LATE_2020_2022,VALUE,149,0.0003269732698566186
ACT1,LOW20,KOSDAQ,5,NORMAL_2023_2024,FLOW,97,0.0006223214502581508
ACT1,LOW20,KOSDAQ,5,NORMAL_2023_2024,MOMENTUM,97,0.0017076321261626332
ACT1,LOW20,KOSDAQ,5,NORMAL_2023_2024,REVISION,97,0.0014951736562890429
ACT1,LOW20,KOSDAQ,5,NORMAL_2023_2024,VALUE,97,7.471956126487776e-05
ACT1,LOW20,KOSDAQ,5,YTD_2026,FLOW,28,-0.00030470786893417763
ACT1,LOW20,KOSDAQ,5,YTD_2026,MOMENTUM,28,0.0014807580572526815
ACT1,LOW20,KOSDAQ,5,YTD_2026,REVISION,28,0.0009257594194508899
ACT1,LOW20,KOSDAQ,5,YTD_2026,VALUE,28,-0.0010640220625965494
ACT1,LOW20,KOSDAQ,20,BULL_2025,FLOW,12,0.006182547672269077
ACT1,LOW20,KOSDAQ,20,BULL_2025,MOMENTUM,12,0.003762756842551963
ACT1,LOW20,KOSDAQ,20,BULL_2025,REVISION,12,-0.0009625902312969682
