universe,strategy,factor,family,phase,period,zero_fill_cagr,zero_fill_sharpe,legacy_cagr,legacy_sharpe,mean_legacy_minus_zero,mean_complete_names,n_periods
K200,CF20,FOREIGN_FLOW,FLOW,2,YTD_2026,-0.03198594923595244,0.15730205083852106,-0.031985949235952216,0.1573020508385213,8.921435019309294e-18,20.0,14
K200,CF20,FOREIGN_FLOW,FLOW,3,FULL_2016_2026,0.0924617596666304,0.4857889419027635,0.09246175966663017,0.4857889419027622,-1.1629062500740877e-17,20.0,259
K200,CF20,FOREIGN_FLOW,FLOW,3,PRE_STRESS_2016_2024,0.040442667948257016,0.2963737592120091,0.040442667948257016,0.29637375921200704,-1.6025648729268347e-17,20.0,221
K200,CF20,FOREIGN_FLOW,FLOW,3,EARLY_2016_2019,-0.0011585061672616526,0.06483818793937303,-0.0011585061672618746,0.06483818793937082,-1.3692892615899518e-17,20.0,98
K200,CF20,FOREIGN_FLOW,FLOW,3,LATE_2020_2022,0.02713979220268281,0.2399906945508117,0.027139792202683033,0.23999069455081026,-1.7068858526292062e-17,20.0,74
K200,CF20,FOREIGN_FLOW,FLOW,3,NORMAL_2023_2024,0.1510686798484604,0.8412824282287591,0.15106867984846017,0.8412824282287565,-1.911570126254162e-17,20.0,49
K200,CF20,FOREIGN_FLOW,FLOW,3,BULL_2025,0.8395405114991243,2.3218474120298516,0.8395405114991237,2.321847412029851,4.436193889086522e-18,20.0,24
K200,CF20,FOREIGN_FLOW,FLOW,3,YTD_2026,-0.03411108010137498,0.16815685700318267,-0.03411108010137398,0.16815685700318464,3.023375200988149e-17,20.0,14
K200,CF20,FOREIGN_FLOW,FLOW,4,FULL_2016_2026,0.10875403391276373,0.5310881531948808,0.1087540339127635,0.5310881531948798,-9.995433551657989e-18,20.0,259
K200,CF20,FOREIGN_FLOW,FLOW,4,PRE_STRESS_2016_2024,0.04657408067492996,0.312376891964703,0.04657408067492974,0.3123768919647016,-1.1056715831521999e-17,20.0,221
K200,CF20,FOREIGN_FLOW,FLOW,4,EARLY_2016_2019,0.01140151016866886,0.1501892331067135,0.011401510168668638,0.15018923310671167,-1.051911202169769e-17,20.0,98
K200,CF20,FOREIGN_FLOW,FLOW,4,LATE_2020_2022,0.04371120987539312,0.29103819659024877,0.04371120987539201,0.29103819659024777,-1.418693194077992e-17,20.0,74
K200,CF20,FOREIGN_FLOW,FLOW,4,NORMAL_2023_2024,0.1252766531764622,0.7064532761801748,0.12527665317646175,0.7064532761801734,-7.404658306577022e-18,20.0,49
K200,CF20,FOREIGN_FLOW,FLOW,4,BULL_2025,0.9694854958936041,2.5206005556258737,0.9694854958936032,2.520600555625872,-8.221866474681741e-18,20.0,24
K200,CF20,FOREIGN_FLOW,FLOW,4,YTD_2026,0.02982513374625051,0.2833700422309249,0.02982513374625051,0.28337004223092477,3.717264591378872e-18,20.0,14
K200,CF20,FOREIGN_FLOW,FLOW,5,FULL_2016_2026,0.11012178319999322,0.5599096600612778,0.110121783199993,0.5599096600612767,-9.516490381544099e-18,20.0,259
K200,CF20,FOREIGN_FLOW,FLOW,5,PRE_STRESS_2016_2024,0.037474359080023056,0.28017447014626334,0.037474359080022834,0.28017447014626184,-1.0842757608682523e-17,20.0,221
K200,CF20,FOREIGN_FLOW,FLOW,5,EARLY_2016_2019,0.011906424894072787,0.15412963674412988,0.01190642489407212,0.15412963674412725,-1.5232625650141048e-17,20.0,98
K200,CF20,FOREIGN_FLOW,FLOW,5,LATE_2020_2022,-0.0007891318814763348,0.13949723212703435,-0.0007891318814767789,0.13949723212703372,-6.880288381070174e-18,20.0,74
K200,CF20,FOREIGN_FLOW,FLOW,5,NORMAL_2023_2024,0.1542457301624891,0.8100758161630749,0.1542457301624891,0.8100758161630737,-8.047158726649427e-18,20.0,49
K200,CF20,FOREIGN_FLOW,FLOW,5,BULL_2025,1.0087625583077755,2.8486908912376325,1.008762558307776,2.8486908912376316,-2.421384851884293e-18,20.0,24
K200,CF20,FOREIGN_FLOW,FLOW,5,YTD_2026,0.1690582352859049,0.5584125518860832,0.1690582352859049,0.5584125518860834,-7.434529182757744e-19,20.0,14
K200,CF20,FOREIGN_FLOW,FLOW,6,FULL_2016_2026,0.13913519966621823,0.7051023534477052,0.139135199666218,0.7051023534477039,-1.2086551863387633e-17,20.0,259
K200,CF20,FOREIGN_FLOW,FLOW,6,PRE_STRESS_2016_2024,0.06779506902756527,0.4390443733471522,0.06779506902756505,0.43904437334715024,-1.3014841372790927e-17,20.0,221
K200,CF20,FOREIGN_FLOW,FLOW,6,EARLY_2016_2019,0.042826498945787383,0.3672462882993103,0.04282649894578716,0.3672462882993072,-1.6541827431635983e-17,20.0,98
K200,CF20,FOREIGN_FLOW,FLOW,6,LATE_2020_2022,0.06617135023338538,0.38130593073642527,0.06617135023338516,0.38130593073642394,-1.1411960434445397e-17,20.0,74
K200,CF20,FOREIGN_FLOW,FLOW,6,NORMAL_2023_2024,0.1221158954556989,0.7311737609033804,0.1221158954556989,0.731173760903379,-8.38154659056141e-18,20.0,49
K200,CF20,FOREIGN_FLOW,FLOW,6,BULL_2025,0.9286437939628784,2.7279250467667273,0.9286437939628782,2.7279250467667264,-1.0263780566196109e-17,20.0,24
K200,CF20,FOREIGN_FLOW,FLOW,6,YTD_2026,0.2821446865383781,0.7731247233300914,0.28214468653837765,0.7731247233300915,-5.575896887068309e-19,20.0,14
K200,CF20,FOREIGN_FLOW,FLOW,7,FULL_2016_2026,0.0938103054493713,0.5244294546232483,0.09381030544937063,0.5244294546232466,-1.38885670379077e-17,20.0,259
K200,CF20,FOREIGN_FLOW,FLOW,7,PRE_STRESS_2016_2024,0.011683487570035567,0.15535913066842413,0.011683487570035123,0.15535913066842233,-1.3533271529249776e-17,20.0,221
K200,CF20,FOREIGN_FLOW,FLOW,7,EARLY_2016_2019,0.019695041804032254,0.20698404664383716,0.01969504180403181,0.2069840466438341,-1.7260941117468205e-17,20.0,98
K200,CF20,FOREIGN_FLOW,FLOW,7,LATE_2020_2022,-0.0365897868685644,-0.04102882620657792,-0.036589786868565066,-0.04102882620657925,-1.3311878227919151e-17,20.0,74
K200,CF20,FOREIGN_FLOW,FLOW,7,NORMAL_2023_2024,0.07216138263429284,0.49835107180137245,0.07216138263429306,0.4983510718013713,-6.412281420128555e-18,20.0,49
K200,CF20,FOREIGN_FLOW,FLOW,7,BULL_2025,0.9553848314953846,2.68031870747131,0.955384831495385,2.6803187074713084,-1.235990476633475e-17,20.0,24
K200,CF20,FOREIGN_FLOW,FLOW,7,YTD_2026,0.385282478777464,0.9625440459342034,0.3852824787774636,0.9625440459342023,-2.211772431870429e-17,20.0,14
K200,CF20,FOREIGN_FLOW,FLOW,8,FULL_2016_2026,0.095177475139679,0.5389725092672506,0.09517747513967856,0.5389725092672494,-1.0027300304700638e-17,20.0,259
K200,CF20,FOREIGN_FLOW,FLOW,8,PRE_STRESS_2016_2024,0.02145699420386915,0.20809888997793927,0.02145699420386893,0.208098889977938,-1.0150413574329507e-17,20.0,221
K200,CF20,FOREIGN_FLOW,FLOW,8,EARLY_2016_2019,0.003695424507617062,0.09637415711077288,0.00369542450761684,0.09637415711077013,-1.6152676294726007e-17,20.0,98
K200,CF20,FOREIGN_FLOW,FLOW,8,LATE_2020_2022,0.021527529964764147,0.2069798368681516,0.021527529964763925,0.2069798368681501,-1.2383346975469572e-17,20.0,74
K200,CF20,FOREIGN_FLOW,FLOW,8,NORMAL_2023_2024,0.05781831393659753,0.40324218302871784,0.057818313936597976,0.4032421830287185,5.2262970028791054e-18,20.0,49
K200,CF20,FOREIGN_FLOW,FLOW,8,BULL_2025,0.9959784927141735,2.699204033613713,0.9959784927141719,2.6992040336137113,-1.11288835496585e-17,20.0,24
K200,CF20,FOREIGN_FLOW,FLOW,8,YTD_2026,0.17588474142625343,0.5993082721629941,0.17588474142625254,0.599308272162994,-6.195440985631454e-18,20.0,14
K200,CF20,FOREIGN_FLOW,FLOW,9,FULL_2016_2026,0.12770730940697672,0.6601740024053607,0.1277073094069765,0.6601740024053594,-1.2256025039652295e-17,20.0,258
K200,CF20,FOREIGN_FLOW,FLOW,9,PRE_STRESS_2016_2024,0.054194395102251436,0.3838027614924377,0.054194395102251214,0.3838027614924362,-1.1250586725508262e-17,20.0,221
K200,CF20,FOREIGN_FLOW,FLOW,9,EARLY_2016_2019,0.013717364171925706,0.16606335570878042,0.013717364171925484,0.16606335570877767,-1.6291875368981338e-17,20.0,97
K200,CF20,FOREIGN_FLOW,FLOW,9,LATE_2020_2022,0.0798494002087844,0.4570703158659831,0.07984940020878462,0.4570703158659824,-5.88938620094126e-18,20.0,75
K200,CF20,FOREIGN_FLOW,FLOW,9,NORMAL_2023_2024,0.09798882410829779,0.7197830925524773,0.09798882410829757,0.7197830925524754,-9.476812050521257e-18,20.0,49
K200,CF20,FOREIGN_FLOW,FLOW,9,BULL_2025,1.1573845613888656,2.6793402084059124,1.1573845613888656,2.679340208405912,-2.305736620152506e-17,20.0,24
K200,CF20,FOREIGN_FLOW,FLOW,9,YTD_2026,0.07093739478664696,0.3614308214375384,0.07093739478664696,0.36143082143753813,-9.407538850489608e-18,20.0,13
K200,CF20,MOM12_1,MOMENTUM,0,FULL_2016_2026,0.08106772437200238,0.42322599214821777,0.08106772437200194,0.42322599214821566,-1.804484978696772e-17,20.0,259
K200,CF20,MOM12_1,MOMENTUM,0,PRE_STRESS_2016_2024,-0.0040980945780609845,0.09324226933929819,-0.004098094578061429,0.09324226933929589,-1.9004690433859598e-17,20.0,221
K200,CF20,MOM12_1,MOMENTUM,0,EARLY_2016_2019,-0.08710516360354303,-0.43665505881717526,-0.08710516360354359,-0.4366550588171778,-1.808183704806437e-17,20.0,98
K200,CF20,MOM12_1,MOMENTUM,0,LATE_2020_2022,0.04420331239122621,0.29626066559571934,0.04420331239122599,0.2962606655957175,-1.9776570427583925e-17,20.0,75
K200,CF20,MOM12_1,MOMENTUM,0,NORMAL_2023_2024,0.10470095109145627,0.5876185963276032,0.10470095109145583,0.5876185963276006,-1.9682786939663927e-17,20.0,48
K200,CF20,MOM12_1,MOMENTUM,0,BULL_2025,1.2427849659364512,2.5766496655982585,1.2427849659364507,2.5766496655982567,-2.0122792321330962e-17,20.0,25
K200,CF20,MOM12_1,MOMENTUM,0,YTD_2026,0.07196542357331204,0.398942507172868,0.07196542357331115,0.3989425071728676,2.2684845455081324e-18,20.0,13
K200,CF20,MOM12_1,MOMENTUM,1,FULL_2016_2026,0.08243249298282707,0.42302525348233766,0.08243249298282684,0.4230252534823366,-1.3519391488804016e-17,20.0,259
K200,CF20,MOM12_1,MOMENTUM,1,PRE_STRESS_2016_2024,0.01766378621489828,0.19445116590061476,0.01766378621489806,0.1944511659006134,-1.335008244894676e-17,20.0,221
K200,CF20,MOM12_1,MOMENTUM,1,EARLY_2016_2019,-0.09146694368036201,-0.4697349161886165,-0.09146694368036246,-0.46973491618861873,-1.6608587456988963e-17,20.0,98
K200,CF20,MOM12_1,MOMENTUM,1,LATE_2020_2022,0.08559370295042412,0.42695318805939114,0.08559370295042412,0.42695318805939025,-1.2037574390730952e-17,20.0,74
K200,CF20,MOM12_1,MOMENTUM,1,NORMAL_2023_2024,0.15811222031568395,0.8180472649271339,0.1581122203156844,0.8180472649271326,-8.815227459555612e-18,20.0,49
K200,CF20,MOM12_1,MOMENTUM,1,BULL_2025,1.268448688026092,2.521271305983443,1.268448688026091,2.5212713059834426,-1.0028870095490916e-17,20.0,25
K200,CF20,MOM12_1,MOMENTUM,1,YTD_2026,-0.2552635736585751,-0.1194341610291865,-0.255263573658576,-0.11943416102918714,-2.31101863073641e-17,20.0,13
K200,CF20,MOM12_1,MOMENTUM,2,FULL_2016_2026,0.08486488582999874,0.4237129910109956,0.08486488582999874,0.42371299101099463,-1.2205437352571372e-17,20.0,259
K200,CF20,MOM12_1,MOMENTUM,2,PRE_STRESS_2016_2024,0.02938082866130065,0.24799727137982217,0.02938082866130065,0.247997271379821,-1.1588207925918597e-17,20.0,221
K200,CF20,MOM12_1,MOMENTUM,2,EARLY_2016_2019,-0.06563283997675295,-0.3219916915940174,-0.06563283997675284,-0.32199169159401964,-1.5007349458944762e-17,20.0,98
K200,CF20,MOM12_1,MOMENTUM,2,LATE_2020_2022,0.07853278000028774,0.4017163615851488,0.0785327800002873,0.401716361585148,-1.00391260619874e-17,20.0,74
K200,CF20,MOM12_1,MOMENTUM,2,NORMAL_2023_2024,0.16439539079537235,0.7652229898564891,0.16439539079537258,0.7652229898564882,-7.089354613558278e-18,20.0,49
K200,CF20,MOM12_1,MOMENTUM,2,BULL_2025,0.8837244786371519,1.8842859435937442,0.8837244786371499,1.8842859435937431,-1.8431436932253575e-17,20.0,24
K200,CF20,MOM12_1,MOMENTUM,2,YTD_2026,-0.03512986078229974,0.303663477917016,-0.03512986078230018,0.30366347791701565,-1.1275702593849246e-17,20.0,14
K200,CF20,MOM12_1,MOMENTUM,3,FULL_2016_2026,0.09661666212432651,0.4725427393514648,0.09661666212432585,0.4725427393514637,-1.2738538304949862e-17,20.0,259
K200,CF20,MOM12_1,MOMENTUM,3,PRE_STRESS_2016_2024,0.024565629064067895,0.22427101968436303,0.02456562906406745,0.2242710196843617,-1.3200038802706436e-17,20.0,221
K200,CF20,MOM12_1,MOMENTUM,3,EARLY_2016_2019,-0.08430475030627771,-0.4523061256542762,-0.08430475030627838,-0.4523061256542785,-1.567446569364758e-17,20.0,98
K200,CF20,MOM12_1,MOMENTUM,3,LATE_2020_2022,0.05116872891617219,0.32201607956050665,0.05116872891617197,0.32201607956050576,-1.2399463494249763e-17,20.0,74
K200,CF20,MOM12_1,MOMENTUM,3,NORMAL_2023_2024,0.23397071138777026,1.0156470502053374,0.23397071138777026,1.0156470502053367,-9.460217119309743e-18,20.0,49
K200,CF20,MOM12_1,MOMENTUM,3,BULL_2025,0.944875780775803,2.18290810486866,0.9448757807758039,2.182908104868659,-1.297428599740987e-17,20.0,24
K200,CF20,MOM12_1,MOMENTUM,3,YTD_2026,0.20058619955839396,0.5812893792860405,0.20058619955839396,0.5812893792860402,-5.049284403289635e-18,20.0,14
K200,CF20,MOM12_1,MOMENTUM,4,FULL_2016_2026,0.10846289068659631,0.4925171516046175,0.10846289068659565,0.49251715160461645,-1.0269571350000246e-17,20.0,259
K200,CF20,MOM12_1,MOMENTUM,4,PRE_STRESS_2016_2024,0.025050331193614106,0.2271402697785526,0.025050331193613662,0.22714026977855156,-9.87924038390355e-18,20.0,221
K200,CF20,MOM12_1,MOMENTUM,4,EARLY_2016_2019,-0.05232084309544849,-0.21656656263041574,-0.05232084309544871,-0.21656656263041785,-1.3361685447136408e-17,20.0,98
K200,CF20,MOM12_1,MOMENTUM,4,LATE_2020_2022,0.04320357559403476,0.2986012809884992,0.043203575594034094,0.2986012809884987,-5.766783447166142e-18,20.0,74
K200,CF20,MOM12_1,MOMENTUM,4,NORMAL_2023_2024,0.1678829101839212,0.7588593038584229,0.16788291018392054,0.7588593038584218,-9.124999508837185e-18,20.0,49
K200,CF20,MOM12_1,MOMENTUM,4,BULL_2025,1.1465900138580514,2.5751911867135586,1.14659001385805,2.5751911867135573,-1.1361535265837682e-17,20.0,24
K200,CF20,MOM12_1,MOMENTUM,4,YTD_2026,0.2274623333162329,0.6150149766933328,0.22746233331623156,0.6150149766933322,-1.4559286316233916e-17,20.0,14
K200,CF20,MOM12_1,MOMENTUM,5,FULL_2016_2026,0.10547978119764578,0.49921696477423416,0.10547978119764578,0.4992169647742332,-1.0092969886093944e-17,20.0,259
K200,CF20,MOM12_1,MOMENTUM,5,PRE_STRESS_2016_2024,0.029359744038122138,0.24181955885472955,0.029359744038122138,0.24181955885472836,-1.0693189220747447e-17,20.0,221
K200,CF20,MOM12_1,MOMENTUM,5,EARLY_2016_2019,-0.07119518918409029,-0.3533977226549025,-0.0711951891840904,-0.3533977226549045,-1.3698562550730119e-17,20.0,98
K200,CF20,MOM12_1,MOMENTUM,5,LATE_2020_2022,0.059492172885509564,0.34472703087638557,0.059492172885509564,0.34472703087638507,-4.635147429634397e-18,20.0,74
K200,CF20,MOM12_1,MOMENTUM,5,NORMAL_2023_2024,0.21039997331234006,0.8696892209891217,0.21039997331233962,0.8696892209891199,-1.383132200042222e-17,20.0,49
K200,CF20,MOM12_1,MOMENTUM,5,BULL_2025,0.9572832618930582,2.6909232966442524,0.9572832618930582,2.6909232966442524,-4.092863201132779e-18,20.0,24
K200,CF20,MOM12_1,MOMENTUM,5,YTD_2026,0.2803544617633664,0.6773210143963677,0.2803544617633664,0.6773210143963675,-1.0903976134711359e-17,20.0,14
K200,CF20,MOM12_1,MOMENTUM,6,FULL_2016_2026,0.1007155226518337,0.5068786973960645,0.10071552265183348,0.5068786973960635,-1.0412448475095404e-17,20.0,259
K200,CF20,MOM12_1,MOMENTUM,6,PRE_STRESS_2016_2024,0.013628390964101067,0.17167571667437576,0.013628390964100845,0.17167571667437445,-1.1068581958240096e-17,20.0,221
K200,CF20,MOM12_1,MOMENTUM,6,EARLY_2016_2019,-0.061370079679526124,-0.26669211966592016,-0.061370079679526346,-0.2666921196659222,-1.3574653731017489e-17,20.0,98
K200,CF20,MOM12_1,MOMENTUM,6,LATE_2020_2022,0.04608142656895531,0.30135910790628706,0.046081426568955086,0.3013591079062862,-9.439609877590222e-18,20.0,74
K200,CF20,MOM12_1,MOMENTUM,6,NORMAL_2023_2024,0.12713974308573195,0.6582748436128025,0.1271397430857315,0.6582748436128014,-8.516518697748381e-18,20.0,49
K200,CF20,MOM12_1,MOMENTUM,6,BULL_2025,1.0184781857265723,2.581554201012536,1.0184781857265714,2.581554201012536,-7.119594265988146e-18,20.0,24
K200,CF20,MOM12_1,MOMENTUM,6,YTD_2026,0.4298493122277207,0.9498975242055422,0.4298493122277207,0.9498975242055422,-5.699805706780937e-18,20.0,14
K200,CF20,MOM12_1,MOMENTUM,7,FULL_2016_2026,0.110348559036759,0.5289555987031651,0.11034855903675878,0.5289555987031637,-1.4283055463504623e-17,20.0,259
K200,CF20,MOM12_1,MOMENTUM,7,PRE_STRESS_2016_2024,0.03532275893016168,0.26933386475752463,0.03532275893016146,0.2693338647575232,-1.278285399617822e-17,20.0,221
K200,CF20,MOM12_1,MOMENTUM,7,EARLY_2016_2019,-0.027591815794333674,-0.08629481869942879,-0.027591815794333674,-0.08629481869943066,-1.2250516511432195e-17,20.0,98
K200,CF20,MOM12_1,MOMENTUM,7,LATE_2020_2022,0.03947475068213202,0.2769309932304417,0.039474750682131576,0.27693099323044,-1.760070364603833e-17,20.0,74
K200,CF20,MOM12_1,MOMENTUM,7,NORMAL_2023_2024,0.1665545720697954,0.829586327581984,0.1665545720697954,0.8295863275819834,-6.571592759759078e-18,20.0,49
K200,CF20,MOM12_1,MOMENTUM,7,BULL_2025,1.101974800563986,2.4349792088946187,1.1019748005639864,2.434979208894618,-2.1756323594542455e-17,20.0,24
K200,CF20,MOM12_1,MOMENTUM,7,YTD_2026,0.12186419481864075,0.4681441548826122,0.12186419481863942,0.46814415488261063,-2.5153490401663703e-17,20.0,14
K200,CF20,MOM12_1,MOMENTUM,8,FULL_2016_2026,0.09056442592208946,0.46654301318901054,0.09056442592208924,0.4665430131890097,-9.345173879965067e-18,20.0,259
K200,CF20,MOM12_1,MOMENTUM,8,PRE_STRESS_2016_2024,0.01355734337016945,0.16952810245479633,0.01355734337016945,0.16952810245479538,-8.066390574909405e-18,20.0,221
K200,CF20,MOM12_1,MOMENTUM,8,EARLY_2016_2019,-0.07534616487039991,-0.3965128236542949,-0.07534616487039991,-0.3965128236542958,-7.829765127778608e-18,20.0,98
K200,CF20,MOM12_1,MOMENTUM,8,LATE_2020_2022,0.04906160472588361,0.3140162262565692,0.04906160472588361,0.3140162262565681,-1.2033178976518173e-17,20.0,74
K200,CF20,MOM12_1,MOMENTUM,8,NORMAL_2023_2024,0.15612566708212317,0.7482330963301724,0.1561256670821236,0.7482330963301722,-2.5489814340883697e-18,20.0,49
K200,CF20,MOM12_1,MOMENTUM,8,BULL_2025,1.0818795915784691,2.4302076644370714,1.0818795915784682,2.4302076644370696,-1.4826464708739273e-17,20.0,24
K200,CF20,MOM12_1,MOMENTUM,8,YTD_2026,0.14368300989526905,0.5054546717606465,0.1436830098952666,0.5054546717606452,-2.0135183203302226e-17,20.0,14
K200,CF20,MOM12_1,MOMENTUM,9,FULL_2016_2026,0.1106530861574806,0.536288051097202,0.11065308615748037,0.5362880510972011,-9.453675628983344e-18,20.0,258
K200,CF20,MOM12_1,MOMENTUM,9,PRE_STRESS_2016_2024,0.01765023757431594,0.19076461896155608,0.01765023757431572,0.19076461896155494,-9.125450049956049e-18,20.0,221
K200,CF20,MOM12_1,MOMENTUM,9,EARLY_2016_2019,-0.08470618406172092,-0.3802422517720394,-0.08470618406172092,-0.38024225177204124,-1.2547684111672445e-17,20.0,97
K200,CF20,MOM12_1,MOMENTUM,9,LATE_2020_2022,0.05960593394370339,0.3562890837189906,0.05960593394370317,0.35628908371899015,-4.145989107584569e-18,20.0,75
K200,CF20,MOM12_1,MOMENTUM,9,NORMAL_2023_2024,0.1799921678848786,0.9215660689031131,0.17999216788487726,0.9215660689031118,-9.972447329371773e-18,20.0,49
K200,CF20,MOM12_1,MOMENTUM,9,BULL_2025,1.2131733765778727,2.5793114883084645,1.2131733765778718,2.5793114883084622,-1.990979176952808e-17,20.0,24
K200,CF20,MOM12_1,MOMENTUM,9,YTD_2026,0.3754023453045816,0.8274538998937228,0.3754023453045825,0.8274538998937225,4.270088556250602e-18,20.0,13
K200,CF20,MOM1M,MOMENTUM,0,FULL_2016_2026,0.0821181326608087,0.46846353286476705,0.08211813266080803,0.46846353286476555,-1.1942863679717498e-17,20.0,259
K200,CF20,MOM1M,MOMENTUM,0,PRE_STRESS_2016_2024,-0.008084305647837131,0.05173669809665041,-0.008084305647837797,0.05173669809664868,-1.2878825512011919e-17,20.0,221
K200,CF20,MOM1M,MOMENTUM,0,EARLY_2016_2019,0.007932861291289672,0.12881383190338666,0.007932861291288784,0.12881383190338377,-1.696112602691354e-17,20.0,98
K200,CF20,MOM1M,MOMENTUM,0,LATE_2020_2022,-0.0387541897763416,-0.05613431093262661,-0.038754189776342374,-0.056134310932628245,-1.3559032369103719e-17,20.0,75
K200,CF20,MOM1M,MOMENTUM,0,NORMAL_2023_2024,0.008287027713584472,0.13389494074377126,0.008287027713584472,0.13389494074377079,-3.4813054132151744e-18,20.0,48
K200,CF20,MOM1M,MOMENTUM,0,BULL_2025,0.7281506568287437,1.957580728635798,0.7281506568287437,1.957580728635798,-2.914335439641036e-18,20.0,25
K200,CF20,MOM1M,MOMENTUM,0,YTD_2026,0.9315160882201576,1.8406585632212182,0.9315160882201559,1.8406585632212171,-1.3394066838551693e-17,20.0,13
K200,CF20,MOM1M,MOMENTUM,1,FULL_2016_2026,0.06490236821716833,0.3731799018415485,0.0649023682171681,0.3731799018415477,-7.682556127621707e-18,20.0,259
K200,CF20,MOM1M,MOMENTUM,1,PRE_STRESS_2016_2024,-0.012369734515202957,0.041165285419456764,-0.012369734515203179,0.041165285419455834,-7.841823360223776e-18,20.0,221
K200,CF20,MOM1M,MOMENTUM,1,EARLY_2016_2019,-0.014496623414342213,-0.017763433132380994,-0.014496623414342324,-0.01776343313238185,-5.896732223824223e-18,20.0,98
K200,CF20,MOM1M,MOMENTUM,1,LATE_2020_2022,-0.006935812574739186,0.10606519234983522,-0.00693581257473963,0.10606519234983383,-1.6769970359823086e-17,20.0,74
K200,CF20,MOM1M,MOMENTUM,1,NORMAL_2023_2024,-0.016287416998940096,0.005587397741599591,-0.016287416998939874,0.005587397741599779,1.75131840718832e-18,20.0,49
K200,CF20,MOM1M,MOMENTUM,1,BULL_2025,0.6520539854350611,1.6245053964484715,0.6520539854350618,1.6245053964484717,2.220446049250313e-18,20.0,25
K200,CF20,MOM1M,MOMENTUM,1,YTD_2026,0.6470739370581315,1.1302403398130638,0.6470739370581327,1.130240339813062,-2.4019248128909638e-17,20.0,13
K200,CF20,MOM1M,MOMENTUM,2,FULL_2016_2026,0.04523748341056266,0.2983391234765922,0.04523748341056244,0.2983391234765911,-1.1699964718101778e-17,20.0,259
K200,CF20,MOM1M,MOMENTUM,2,PRE_STRESS_2016_2024,-0.02702982829745504,0.0028609791499057367,-0.02702982829745526,0.002860979149904654,-1.1812161904081327e-17,20.0,221
K200,CF20,MOM1M,MOMENTUM,2,EARLY_2016_2019,-0.009127040830784638,0.022356893229296584,-0.009127040830784638,0.02235689322929503,-9.657696800726746e-18,20.0,98
K200,CF20,MOM1M,MOMENTUM,2,LATE_2020_2022,-0.055776562771267524,-0.012574336095407741,-0.055776562771267635,-0.012574336095409047,-1.6222008721296628e-17,20.0,74
K200,CF20,MOM1M,MOMENTUM,2,NORMAL_2023_2024,-0.018404279246427846,0.009515530380706743,-0.018404279246427957,0.00951553038070551,-9.461323448057177e-18,20.0,49
K200,CF20,MOM1M,MOMENTUM,2,BULL_2025,0.3012834535400255,0.9066633353372021,0.30128345354002395,0.9066633353372012,-1.6624433311444402e-17,20.0,24
K200,CF20,MOM1M,MOMENTUM,2,YTD_2026,1.224684347421149,1.752425347158661,1.2246843474211495,1.752425347158662,-1.4869058365515489e-18,20.0,14
K200,CF20,MOM1M,MOMENTUM,3,FULL_2016_2026,0.07557950616490783,0.40879972411055426,0.07557950616490738,0.40879972411055326,-1.1111031539949059e-17,20.0,259
K200,CF20,MOM1M,MOMENTUM,3,PRE_STRESS_2016_2024,-0.00842448290946185,0.06151276905224122,-0.008424482909462183,0.06151276905223986,-1.1148639986304564e-17,20.0,221
K200,CF20,MOM1M,MOMENTUM,3,EARLY_2016_2019,-0.0034681154187662377,0.0497681175363101,-0.0034681154187663488,0.049768117536308644,-8.752166720951863e-18,20.0,98
K200,CF20,MOM1M,MOMENTUM,3,LATE_2020_2022,-0.024905734161900894,0.04192340805583844,-0.024905734161901227,0.04192340805583649,-2.0286301730046343e-17,20.0,74
K200,CF20,MOM1M,MOMENTUM,3,NORMAL_2023_2024,0.006903972207454645,0.1296670589257042,0.006903972207453979,0.12966705892570393,-2.1418524550325882e-18,20.0,49
K200,CF20,MOM1M,MOMENTUM,3,BULL_2025,0.4117943715306267,1.1729596758290686,0.41179437153062626,1.1729596758290681,5.34760134033215e-19,20.0,24
K200,CF20,MOM1M,MOMENTUM,3,YTD_2026,1.4357656071820846,1.8020393475319658,1.435765607182082,1.8020393475319645,-3.0481569649306756e-17,20.0,14
K200,CF20,MOM1M,MOMENTUM,4,FULL_2016_2026,0.030888571076623572,0.2459575404006558,0.03088857107662335,0.245957540400655,-9.366209076554794e-18,20.0,259
K200,CF20,MOM1M,MOMENTUM,4,PRE_STRESS_2016_2024,-0.037503316915129314,-0.07084634281559013,-0.037503316915129536,-0.0708463428155916,-1.2352300633450802e-17,20.0,221
K200,CF20,MOM1M,MOMENTUM,4,EARLY_2016_2019,-0.02459913937169833,-0.0864774056477914,-0.024599139371698442,-0.0864774056477937,-1.4492906591387864e-17,20.0,98
K200,CF20,MOM1M,MOMENTUM,4,LATE_2020_2022,-0.059023183552591396,-0.060355006424214465,-0.05902318355259206,-0.06035500642421553,-1.5586871367550053e-17,20.0,74
K200,CF20,MOM1M,MOMENTUM,4,NORMAL_2023_2024,-0.030244748597317184,-0.0859476002074845,-0.030244748597317517,-0.085947600207485,-3.186226792610462e-18,20.0,49
K200,CF20,MOM1M,MOMENTUM,4,BULL_2025,0.42589044409120214,1.2447570591561532,0.4258904440912028,1.244757059156154,1.3371826793987888e-17,20.0,24
K200,CF20,MOM1M,MOMENTUM,4,YTD_2026,0.747125246935445,1.2340295313716168,0.747125246935445,1.234029531371617,-1.2081109921981335e-18,20.0,14
