date,period,universe,confidence_quintile,rank_ic,top3_minus_ew8,bottom2_veto_minus_ew8
2024-11-11,CONF_2023_2024,KOSPI_KOSDAQ_ALL,2,-0.261904761904762,-0.0022912824634359723,-0.003468729563317098
2024-11-18,CONF_2023_2024,KOSPI_KOSDAQ_ALL,1,-0.5000000000000001,-0.024913137446437014,-0.0028604312459111977
2024-11-25,CONF_2023_2024,KOSPI_KOSDAQ_ALL,1,0.023809523809523815,0.00028573326431974647,-0.0021131860433088543
2024-12-02,CONF_2023_2024,KOSPI_KOSDAQ_ALL,2,-0.07142857142857144,-0.004270915896844885,-0.0016113453010983998
2024-12-09,CONF_2023_2024,KOSPI_KOSDAQ_ALL,2,-0.2380952380952381,0.008427174825146974,-0.003921854352958059
2024-12-16,CONF_2023_2024,KOSPI_KOSDAQ_ALL,4,-0.7857142857142858,-0.008519725460773956,-0.009414524654515644
2024-12-23,CONF_2023_2024,KOSPI_KOSDAQ_ALL,1,0.4523809523809524,0.005520313997934108,0.0030101691475371084
2025-01-02,STRESS_2025,KOSPI_KOSDAQ_ALL,3,0.38095238095238104,-0.001094513890995471,-0.0018013582602168865
2025-01-09,STRESS_2025,KOSPI_KOSDAQ_ALL,4,-0.2380952380952381,-0.008493876454097911,0.005715245705142724
2025-01-16,STRESS_2025,KOSPI_KOSDAQ_ALL,1,-0.07142857142857144,0.0010328118957252169,0.0005763059365388507
2025-01-23,STRESS_2025,KOSPI_KOSDAQ_ALL,2,0.5714285714285715,0.002334132589255292,0.003538674735413109
2025-02-05,STRESS_2025,KOSPI_KOSDAQ_ALL,2,0.14285714285714288,0.0016787617207313585,0.003998031557043575
2025-02-12,STRESS_2025,KOSPI_KOSDAQ_ALL,4,0.3571428571428572,0.0034052887605466784,0.003986563661571362
2025-02-19,STRESS_2025,KOSPI_KOSDAQ_ALL,5,-0.6428571428571429,-0.010978580391470974,-0.004331291968002807
2025-02-26,STRESS_2025,KOSPI_KOSDAQ_ALL,1,-0.5714285714285715,-0.010406739694494852,-0.008927786564894735
2025-03-06,STRESS_2025,KOSPI_KOSDAQ_ALL,1,-0.38095238095238104,-0.005833324963774939,-0.0023914391381322266
2025-03-13,STRESS_2025,KOSPI_KOSDAQ_ALL,1,0.7142857142857144,0.006974899028216021,0.002095761031271089
2025-03-20,STRESS_2025,KOSPI_KOSDAQ_ALL,4,0.7142857142857144,0.017981522461144588,0.003944266612589089
2025-03-27,STRESS_2025,KOSPI_KOSDAQ_ALL,5,0.523809523809524,0.013035582566478394,0.0015579598393694622
2025-04-03,STRESS_2025,KOSPI_KOSDAQ_ALL,5,-0.3571428571428572,-0.02265378603393852,0.0005054510476792985
2025-04-10,STRESS_2025,KOSPI_KOSDAQ_ALL,2,-0.6904761904761906,-0.007729184389019558,-0.003199728779322408
2025-04-17,STRESS_2025,KOSPI_KOSDAQ_ALL,1,0.2142857142857143,0.014698291913444683,0.004478927542996533
2025-04-24,STRESS_2025,KOSPI_KOSDAQ_ALL,2,0.09523809523809526,0.0010026093968724923,-0.0012426320041429252
2025-05-02,STRESS_2025,KOSPI_KOSDAQ_ALL,3,0.6904761904761906,0.006150332239874639,0.0013640319095702038
2025-05-13,STRESS_2025,KOSPI_KOSDAQ_ALL,5,-0.2142857142857143,-0.002795989531461639,0.0014898987652302619
2025-05-20,STRESS_2025,KOSPI_KOSDAQ_ALL,4,0.0,-0.006003741141803354,0.0009504659701571085
2025-05-27,STRESS_2025,KOSPI_KOSDAQ_ALL,1,0.3571428571428572,0.002073913099415743,0.006782694037849708
2025-06-04,STRESS_2025,KOSPI_KOSDAQ_ALL,4,-0.6904761904761906,-0.019838058346012093,-0.009445601485395874
2025-06-12,STRESS_2025,KOSPI_KOSDAQ_ALL,1,0.30952380952380953,-0.004761488791238722,0.002987183493725663
2025-06-19,STRESS_2025,KOSPI_KOSDAQ_ALL,2,0.6190476190476191,0.008814032370378873,0.010176265648397194
2025-06-26,STRESS_2025,KOSPI_KOSDAQ_ALL,1,0.04761904761904763,0.009874247293569258,-0.0038491021608694897
2025-07-03,STRESS_2025,KOSPI_KOSDAQ_ALL,1,-0.4761904761904762,-0.010485625266523028,-0.01418442748269431
2025-07-10,STRESS_2025,KOSPI_KOSDAQ_ALL,1,-0.6904761904761906,-0.026700131779384455,-0.004148684894508939
2025-07-17,STRESS_2025,KOSPI_KOSDAQ_ALL,1,0.6190476190476191,0.005192881834296325,0.004161181160795691
2025-07-24,STRESS_2025,KOSPI_KOSDAQ_ALL,4,0.4047619047619048,0.0001269667893949982,0.005390332221268431
2025-07-31,STRESS_2025,KOSPI_KOSDAQ_ALL,1,0.4761904761904762,0.011232872304172341,0.0028719208836014243
2025-08-07,STRESS_2025,KOSPI_KOSDAQ_ALL,3,0.6666666666666669,0.013103508891158496,0.0030907317697441454
2025-08-14,STRESS_2025,KOSPI_KOSDAQ_ALL,5,-0.523809523809524,-0.00814673938863695,-0.00498991573952807
2025-08-22,STRESS_2025,KOSPI_KOSDAQ_ALL,2,0.8333333333333335,0.01026162675220433,0.004379715305049414
2025-08-29,STRESS_2025,KOSPI_KOSDAQ_ALL,5,0.5000000000000001,0.01895818217590158,0.006494648622433499
2025-09-05,STRESS_2025,KOSPI_KOSDAQ_ALL,1,-0.4285714285714286,-0.0006142360823364829,0.0013716343032390502
2025-09-12,STRESS_2025,KOSPI_KOSDAQ_ALL,2,0.4285714285714286,0.005741081300885732,0.0020619214202945314
2025-09-19,STRESS_2025,KOSPI_KOSDAQ_ALL,5,0.04761904761904763,0.0020888345419963917,0.0012715109892716576
2025-09-26,STRESS_2025,KOSPI_KOSDAQ_ALL,3,0.14285714285714288,-0.002322332514559817,0.0024597335819472833
2025-10-10,STRESS_2025,KOSPI_KOSDAQ_ALL,4,0.6904761904761906,0.04214048130170463,0.012722471333279771
2025-10-17,STRESS_2025,KOSPI_KOSDAQ_ALL,1,0.2142857142857143,0.018354016242809846,-0.0035980137714967386
2025-10-24,STRESS_2025,KOSPI_KOSDAQ_ALL,1,0.6666666666666669,0.007135363743584447,0.007774367738517051
2025-10-31,STRESS_2025,KOSPI_KOSDAQ_ALL,1,0.2380952380952381,0.014433273550622908,2.322495821342231e-06
2025-11-07,STRESS_2025,KOSPI_KOSDAQ_ALL,1,-0.09523809523809526,-0.0005144684925707122,0.0004923627592920733
2025-11-14,STRESS_2025,KOSPI_KOSDAQ_ALL,3,-0.523809523809524,-0.005343611514956058,-0.008734756972948492
2025-11-21,STRESS_2025,KOSPI_KOSDAQ_ALL,1,-0.04761904761904763,0.002007327240384403,-0.0028706819228439297
2025-11-28,STRESS_2025,KOSPI_KOSDAQ_ALL,2,0.3333333333333334,0.012223280496043503,0.003016807900352787
2025-12-05,STRESS_2025,KOSPI_KOSDAQ_ALL,1,0.4761904761904762,0.0043805636131916785,0.00158957391683698
2025-12-12,STRESS_2025,KOSPI_KOSDAQ_ALL,3,-0.523809523809524,-0.006664455624951554,-0.0048177526040540705
2025-12-19,STRESS_2025,KOSPI_KOSDAQ_ALL,4,-0.7619047619047621,-0.01118499288565759,-0.0023781761712977742
2025-12-29,STRESS_2025,KOSPI_KOSDAQ_ALL,1,0.3571428571428572,0.011914711392362984,0.005783870993431583
2026-01-07,STRESS_2026,KOSPI_KOSDAQ_ALL,1,0.5476190476190477,0.018722068756724747,0.015271564768146262
2026-01-14,STRESS_2026,KOSPI_KOSDAQ_ALL,2,0.19047619047619052,0.0032960363323647716,-0.0010886056442487955
2026-01-21,STRESS_2026,KOSPI_KOSDAQ_ALL,4,0.19047619047619052,0.01153770084608699,-0.0017909736967373947
2026-01-28,STRESS_2026,KOSPI_KOSDAQ_ALL,5,0.5000000000000001,0.0013786294803147664,0.02093422854541932
2026-02-04,STRESS_2026,KOSPI_KOSDAQ_ALL,1,-0.2380952380952381,0.005539428364548793,-0.006829383616840771
