sample,universe,cost_bp,strategy,base_cagr,strategy_cagr,delta_cagr,base_sharpe,strategy_sharpe,delta_sharpe,base_mdd,strategy_mdd,delta_mdd,base_ann_turnover,strategy_ann_turnover,delta_ann_turnover,revision_exposure,rminus_decision_n
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,0,RMINUS_TO_REV_ANY,0.07043728017332263,0.15731889140303834,0.08688161122971572,0.37058420541855,0.6029215615633298,0.2323373561447798,-0.47260821982449597,-0.4558824460924551,0.01672577373204087,13.804086419387357,19.32494998132134,5.520863561933982,0.24571428571428572,43
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,0,RMINUS_TO_REV_POS,0.07043728017332263,0.1242718135079175,0.05383453333459487,0.37058420541855,0.5140780293887363,0.14349382397018628,-0.47260821982449597,-0.4726082198244962,-2.220446049250313e-16,13.804086419387357,16.589742982188966,2.7856565628016092,0.08571428571428572,43
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,30,RMINUS_TO_REV_ANY,0.02699533142693178,0.0920826044152887,0.06508727298835693,0.2504837956104528,0.43049022215887733,0.18000642654842453,-0.47957302632248855,-0.4620147748356951,0.017558251486793464,13.804086419387357,19.32494998132134,5.520863561933982,0.24571428571428572,43
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,30,RMINUS_TO_REV_POS,0.02699533142693178,0.06965356132899614,0.04265822990206436,0.2504837956104528,0.36866413131269166,0.11818033570223885,-0.47957302632248855,-0.476565405967015,0.003007620355473528,13.804086419387357,16.589742982188966,2.7856565628016092,0.08571428571428572,43
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,60,RMINUS_TO_REV_ANY,-0.01471830740028579,0.03043130129936511,0.0451496086996509,0.1303215016021797,0.258148494501034,0.1278269928988543,-0.5127116057476973,-0.46808751074395794,0.04462409500373932,13.804086419387357,19.32494998132134,5.520863561933982,0.24571428571428572,43
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,60,RMINUS_TO_REV_POS,-0.01471830740028579,0.017624462919042294,0.032342770319328085,0.1303215016021797,0.22321850881969726,0.09289700721751756,-0.5127116057476973,-0.5118817009848214,0.0008299047628758105,13.804086419387357,16.589742982188966,2.7856565628016092,0.08571428571428572,43
POST_2023_PLUS,KOSPI_ALL,0,RMINUS_TO_REV_ANY,0.10196632620413149,0.14669182707305906,0.04472550086892757,0.4898469391034764,0.6324308397213533,0.1425839006178769,-0.36628358007591566,-0.3788651904969812,-0.012581610421065537,13.98057245865982,18.570454205421353,4.589881746761533,0.24571428571428572,43
POST_2023_PLUS,KOSPI_ALL,0,RMINUS_TO_REV_POS,0.10196632620413149,0.12849114194555633,0.026524815741424845,0.4898469391034764,0.57801062516556,0.08816368606208363,-0.36628358007591566,-0.35579714280419505,0.010486437271720606,13.98057245865982,16.647381795508526,2.666809336848706,0.09714285714285714,43
POST_2023_PLUS,KOSPI_ALL,30,RMINUS_TO_REV_ANY,0.05668451372699912,0.08451134423092133,0.027826830503922206,0.3385460271938263,0.4318718818062135,0.09332585461238718,-0.410508801745765,-0.3876281506510051,0.022880651094759896,13.98057245865982,18.570454205421353,4.589881746761533,0.24571428571428572,43
POST_2023_PLUS,KOSPI_ALL,30,RMINUS_TO_REV_POS,0.05668451372699912,0.07348293971920228,0.01679842599220316,0.3385460271938263,0.39628906886465937,0.05774304167083305,-0.410508801745765,-0.4127354308590987,-0.0022266291133337113,13.98057245865982,16.647381795508526,2.666809336848706,0.09714285714285714,43
POST_2023_PLUS,KOSPI_ALL,60,RMINUS_TO_REV_ANY,0.013226391949862526,0.025619891525153315,0.01239349957529079,0.18704805367515356,0.23126951347852667,0.04422145980337311,-0.45168401043983253,-0.41206634114080587,0.03961766929902666,13.98057245865982,18.570454205421353,4.589881746761533,0.24571428571428572,43
POST_2023_PLUS,KOSPI_ALL,60,RMINUS_TO_REV_POS,0.013226391949862526,0.02109291711431016,0.007866525164447635,0.18704805367515356,0.21458931329937736,0.027541259624223796,-0.45168401043983253,-0.46471179431137255,-0.013027783871540022,13.98057245865982,16.647381795508526,2.666809336848706,0.09714285714285714,43
POST_2023_PLUS,KOSPI_EX_K200,0,RMINUS_TO_REV_ANY,0.025593734065222806,0.0738424745773465,0.04824874051212369,0.23252253318038005,0.39411348311482325,0.1615909499344432,-0.4726996905856782,-0.4236274787696158,0.04907221181606236,14.311053611626834,19.18727987320313,4.8762262615762975,0.24,42
POST_2023_PLUS,KOSPI_EX_K200,0,RMINUS_TO_REV_POS,0.025593734065222806,0.047829569401909966,0.02223583533668716,0.23252253318038005,0.30736215336519007,0.07483962018481002,-0.4726996905856782,-0.443727028137469,0.028972662448209174,14.311053611626834,18.49996530915088,4.188911697524047,0.11428571428571428,42
POST_2023_PLUS,KOSPI_EX_K200,30,RMINUS_TO_REV_ANY,-0.01752538810818871,0.013730210271350574,0.031255598379539284,0.08321989973833628,0.1909551002927594,0.10773520055442311,-0.5035064786307216,-0.4306636008940128,0.07284287773670883,14.311053611626834,19.18727987320313,4.8762262615762975,0.24,42
POST_2023_PLUS,KOSPI_EX_K200,30,RMINUS_TO_REV_POS,-0.01752538810818871,-0.008780792414050276,0.008744595694138435,0.08321989973833628,0.11230325538794703,0.029083355649610745,-0.5035064786307216,-0.49375397516475916,0.009752503465962459,14.311053611626834,18.49996530915088,4.188911697524047,0.11428571428571428,42
POST_2023_PLUS,KOSPI_EX_K200,60,RMINUS_TO_REV_ANY,-0.058868047501583476,-0.04310276948814307,0.01576527801344041,-0.065987981981019,-0.011878739820295678,0.054109242160723325,-0.538345043583468,-0.4849965001675003,0.05334854341596773,14.311053611626834,19.18727987320313,4.8762262615762975,0.24,42
POST_2023_PLUS,KOSPI_EX_K200,60,RMINUS_TO_REV_POS,-0.058868047501583476,-0.062409078078889735,-0.003541030577306259,-0.065987981981019,-0.08248755233651249,-0.016499570355493487,-0.538345043583468,-0.5450830453412889,-0.006738001757820911,14.311053611626834,18.49996530915088,4.188911697524047,0.11428571428571428,42
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,0,RMINUS_TO_REV_ANY,0.07731960268393245,0.18029074345663876,0.1029711407727063,0.39421046466365856,0.6883752516409961,0.29416478697733756,-0.4326636027422297,-0.41195158725940795,0.020712015482821755,13.77818556863401,18.58930307683966,4.811117508205649,0.26857142857142857,47
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,0,RMINUS_TO_REV_POS,0.07731960268393245,0.14896300820802266,0.07164340552409021,0.39421046466365856,0.5987546540849535,0.204544189421295,-0.4326636027422297,-0.4326636027422297,0.0,13.77818556863401,16.848902453297573,3.070716884663563,0.09142857142857143,47
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,30,RMINUS_TO_REV_ANY,0.03367874448911645,0.11622494657657878,0.08254620208746233,0.26408525662195803,0.5092883748518496,0.2452031182298916,-0.4385613904707141,-0.4187589772385232,0.019802413232190896,13.77818556863401,18.58930307683966,4.811117508205649,0.26857142857142857,47
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,30,RMINUS_TO_REV_POS,0.03367874448911645,0.0922946204948567,0.05861587600574025,0.26408525662195803,0.4384841294581415,0.1743988728361835,-0.4385613904707141,-0.43745437241444174,0.0011070180562723353,13.77818556863401,16.848902453297573,3.070716884663563,0.09142857142857143,47
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,60,RMINUS_TO_REV_ANY,-0.008229059154456486,0.0555509418858664,0.06378000104032289,0.13384787844663754,0.33015949584113263,0.1963116173944951,-0.4777123955914193,-0.4254971824765842,0.052215213114835124,13.77818556863401,18.58930307683966,4.811117508205649,0.26857142857142857,47
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,60,RMINUS_TO_REV_POS,-0.008229059154456486,0.03835363670671299,0.046582695861169476,0.13384787844663754,0.27810410502988125,0.14425622658324372,-0.4777123955914193,-0.4458461618891474,0.03186623370227193,13.77818556863401,16.848902453297573,3.070716884663563,0.09142857142857143,47
TRAIN_2017_2022,K200,0,RMINUS_TO_REV_ANY,-0.034760610824095095,0.001142508253595853,0.03590311907769095,-0.07875267303733992,0.10485629466774717,0.18360896770508708,-0.520727605255866,-0.495381461716786,0.025346143539080046,14.436299570412874,18.505816325487196,4.069516755074321,0.23367697594501718,68
TRAIN_2017_2022,K200,0,RMINUS_TO_REV_POS,-0.034760610824095095,-0.0264364087503538,0.008324202073741294,-0.07875267303733992,-0.03664136193831083,0.04211131109902909,-0.520727605255866,-0.5150561072647766,0.005671497991089458,14.436299570412874,16.681814482159094,2.24551491174622,0.09965635738831616,68
TRAIN_2017_2022,K200,30,RMINUS_TO_REV_ANY,-0.07569033997352292,-0.052960353405032135,0.02272998656849079,-0.2968488583373628,-0.17537503351174938,0.12147382482561342,-0.5622162663806909,-0.551523155630973,0.010693110749717905,14.436299570412874,18.505816325487196,4.069516755074321,0.23367697594501718,68
TRAIN_2017_2022,K200,30,RMINUS_TO_REV_POS,-0.07569033997352292,-0.07398776160966503,0.0017025783638578984,-0.2968488583373628,-0.2897769374272742,0.007071920910088625,-0.5622162663806909,-0.5614681603014857,0.0007481060792051686,14.436299570412874,16.681814482159094,2.24551491174622,0.09965635738831616,68
TRAIN_2017_2022,K200,60,RMINUS_TO_REV_ANY,-0.114920123670878,-0.1042089815385272,0.010711142132350804,-0.5144833629662529,-0.45434269516179376,0.06014066780445909,-0.6001465157922086,-0.6014865320421896,-0.0013400162499810353,14.436299570412874,18.505816325487196,4.069516755074321,0.23367697594501718,68
TRAIN_2017_2022,K200,60,RMINUS_TO_REV_POS,-0.114920123670878,-0.11926997710780718,-0.004349853436929174,-0.5144833629662529,-0.5420350261224448,-0.027551663156191952,-0.6001465157922086,-0.6034844879556425,-0.0033379721634339,14.436299570412874,16.681814482159094,2.24551491174622,0.09965635738831616,68
TRAIN_2017_2022,KOSDAQ,0,RMINUS_TO_REV_ANY,0.0002793252488535458,0.044250490166346745,0.0439711649174932,0.14351658873413814,0.2949439830952693,0.15142739436113117,-0.5513434567240592,-0.5315224084994157,0.019821048224643478,14.874245205448194,19.376621576336934,4.50237637088874,0.23367697594501718,68
TRAIN_2017_2022,KOSDAQ,0,RMINUS_TO_REV_POS,0.0002793252488535458,-0.001551952979232829,-0.0018312782280863749,0.14351658873413814,0.13580265955372142,-0.007713929180416718,-0.5513434567240592,-0.5696390211676727,-0.018295564443613577,14.874245205448194,18.73180141484271,3.8575562093945166,0.10652920962199312,68
TRAIN_2017_2022,KOSDAQ,30,RMINUS_TO_REV_ANY,-0.04339472910994502,-0.014765037494494204,0.028629691615450814,-0.01337641299785929,0.08830715719195657,0.10168357018981586,-0.5951741383964779,-0.5784082382455166,0.016765900150961355,14.874245205448194,19.376621576336934,4.50237637088874,0.23367697594501718,68
TRAIN_2017_2022,KOSDAQ,30,RMINUS_TO_REV_POS,-0.04339472910994502,-0.05615147024609457,-0.012756741136149552,-0.01337641299785929,-0.06345661872379894,-0.05008020572593965,-0.5951741383964779,-0.6305029840597438,-0.035328845663265884,14.874245205448194,18.73180141484271,3.8575562093945166,0.10652920962199312,68
TRAIN_2017_2022,KOSDAQ,60,RMINUS_TO_REV_ANY,-0.08520034729712567,-0.07052855240750777,0.014671794889617895,-0.17018096516446612,-0.11803142401565445,0.05214954114881168,-0.6709638375157917,-0.6562375793634077,0.014726258152384042,14.874245205448194,19.376621576336934,4.50237637088874,0.23367697594501718,68
TRAIN_2017_2022,KOSDAQ,60,RMINUS_TO_REV_POS,-0.08520034729712567,-0.10783862517396259,-0.02263827787683692,-0.17018096516446612,-0.26229109663700995,-0.09211013147254382,-0.6709638375157917,-0.7171495035524116,-0.04618566603661989,14.874245205448194,18.73180141484271,3.8575562093945166,0.10652920962199312,68
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,0,RMINUS_TO_REV_ANY,-0.05980080488724704,-0.0011472522453765954,0.05865355264187044,-0.11592772101204271,0.1202075580822924,0.23613527909433513,-0.6195830055970387,-0.5698425085453879,0.049740497051650845,14.91678006365978,20.301698721936855,5.3849186582770745,0.24398625429553264,71
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,0,RMINUS_TO_REV_POS,-0.05980080488724704,-0.0489630684432143,0.010837736444032742,-0.11592772101204271,-0.07305972175470729,0.04286799925733542,-0.6195830055970387,-0.6280058216961824,-0.008422816099143637,14.91678006365978,18.821541061266498,3.904760997606717,0.09965635738831616,71
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,30,RMINUS_TO_REV_ANY,-0.10096624413421573,-0.06021264574898888,0.04075359838522685,-0.2923140565544802,-0.12427843409113239,0.1680356224633478,-0.6504525719918351,-0.6178727641113964,0.032579807880438794,14.91678006365978,20.301698721936855,5.3849186582770745,0.24398625429553264,71
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,30,RMINUS_TO_REV_POS,-0.10096624413421573,-0.10121185538142785,-0.0002456112472121186,-0.2923140565544802,-0.2971939898096664,-0.0048799332551862085,-0.6504525719918351,-0.6661588663150765,-0.015706294323241332,14.91678006365978,18.821541061266498,3.904760997606717,0.09965635738831616,71
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,60,RMINUS_TO_REV_ANY,-0.14036518583392832,-0.11587155760503387,0.02449362822889445,-0.46842217847382583,-0.36775406425964163,0.1006681142141842,-0.6978974815163095,-0.662302350178614,0.03559513133769543,14.91678006365978,20.301698721936855,5.3849186582770745,0.24398625429553264,71
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,60,RMINUS_TO_REV_POS,-0.14036518583392832,-0.15065985081756716,-0.010294664983638846,-0.46842217847382583,-0.5206350551776064,-0.05221287670378061,-0.6978974815163095,-0.7190211385891079,-0.021123657072798396,14.91678006365978,18.821541061266498,3.904760997606717,0.09965635738831616,71
TRAIN_2017_2022,KOSPI_ALL,0,RMINUS_TO_REV_ANY,-0.05211229194927136,-0.02287998828261939,0.02923230366665197,-0.16244005670621184,-0.014058929048115986,0.14838112765809586,-0.5922751360711036,-0.5713501723651414,0.020924963705962196,14.594171301166202,19.466061223201887,4.871889922035685,0.25773195876288657,75
TRAIN_2017_2022,KOSPI_ALL,0,RMINUS_TO_REV_POS,-0.05211229194927136,-0.04636660651469471,0.005745685434576653,-0.16244005670621184,-0.13528996294169224,0.0271500937645196,-0.5922751360711036,-0.613483132619544,-0.02120799654844041,14.594171301166202,17.563519268670287,2.969347967504085,0.12027491408934708,75
TRAIN_2017_2022,KOSPI_ALL,30,RMINUS_TO_REV_ANY,-0.09273603604739933,-0.07834823722625273,0.014387798821146602,-0.37837796779738603,-0.30354208945834765,0.07483587833903838,-0.6239160551702778,-0.6153703042543619,0.008545750915915917,14.594171301166202,19.466061223201887,4.871889922035685,0.25773195876288657,75
TRAIN_2017_2022,KOSPI_ALL,30,RMINUS_TO_REV_POS,-0.09273603604739933,-0.09534439285143959,-0.002608356804040257,-0.37837796779738603,-0.3966760815040129,-0.018298113706626873,-0.6239160551702778,-0.6487136728659493,-0.02479761769567146,14.594171301166202,17.563519268670287,2.969347967504085,0.12027491408934708,75
TRAIN_2017_2022,KOSPI_ALL,60,RMINUS_TO_REV_ANY,-0.13165370521892839,-0.1307441309106071,0.0009095743083212815,-0.5937585244159856,-0.5910431909532329,0.002715333462752767,-0.6531274340799096,-0.6549269867566899,-0.001799552676780336,14.594171301166202,19.466061223201887,4.871889922035685,0.25773195876288657,75
TRAIN_2017_2022,KOSPI_ALL,60,RMINUS_TO_REV_POS,-0.13165370521892839,-0.14186594600918723,-0.010212240790258842,-0.5937585244159856,-0.6564694316566118,-0.06271090724062611,-0.6531274340799096,-0.6807718435047864,-0.02764440942487678,14.594171301166202,17.563519268670287,2.969347967504085,0.12027491408934708,75
TRAIN_2017_2022,KOSPI_EX_K200,0,RMINUS_TO_REV_ANY,-0.08613989927366572,-0.004901156474963142,0.08123874279870258,-0.25635580155402776,0.09498854257676678,0.3513443441307945,-0.7023039087113319,-0.5742953912615494,0.12800851744978248,15.102503774735577,21.56323610898764,6.460732334252061,0.32989690721649484,96
TRAIN_2017_2022,KOSPI_EX_K200,0,RMINUS_TO_REV_POS,-0.08613989927366572,-0.03411337439780093,0.05202652487586479,-0.25635580155402776,-0.033196522470588415,0.22315927908343935,-0.7023039087113319,-0.6358932716561627,0.06641063705516914,15.102503774735577,20.04579931173351,4.943295536997933,0.17869415807560138,96
TRAIN_2017_2022,KOSPI_EX_K200,30,RMINUS_TO_REV_ANY,-0.1266397072180404,-0.06728770388686489,0.05935200333117552,-0.44526232002839383,-0.18329670891740968,0.26196561111098415,-0.7264057298639859,-0.623369159331091,0.10303657053289483,15.102503774735577,21.56323610898764,6.460732334252061,0.32989690721649484,96
TRAIN_2017_2022,KOSPI_EX_K200,30,RMINUS_TO_REV_POS,-0.1266397072180404,-0.09053030188443423,0.03610940533360618,-0.44526232002839383,-0.29098016487941625,0.15428215514897758,-0.7264057298639859,-0.6751624638935914,0.051243265970394525,15.102503774735577,20.04579931173351,4.943295536997933,0.17869415807560138,96
TRAIN_2017_2022,KOSPI_EX_K200,60,RMINUS_TO_REV_ANY,-0.1653811292228392,-0.12586044265209673,0.03952068657074248,-0.6335860388409352,-0.45995631464233555,0.17362972419859968,-0.7485773125600196,-0.6671369992419915,0.08144031331802803,15.102503774735577,21.56323610898764,6.460732334252061,0.32989690721649484,96
TRAIN_2017_2022,KOSPI_EX_K200,60,RMINUS_TO_REV_POS,-0.1653811292228392,-0.14373331355531016,0.021647815667529047,-0.6335860388409352,-0.5467123974674157,0.0868736413735195,-0.7485773125600196,-0.710491667618556,0.0380856449414636,15.102503774735577,20.04579931173351,4.943295536997933,0.17869415807560138,96
TRAIN_2017_2022,KOSPI_KOSDAQ_ALL,0,RMINUS_TO_REV_ANY,-0.05273569796561517,-0.02628400872361558,0.026451689241999587,-0.12349486409059003,-0.00813814371961177,0.11535672037097826,-0.5884239079560067,-0.5661086655141285,0.022315242441878214,14.644826912964126,19.41472881130692,4.769901898342793,0.23367697594501718,68
TRAIN_2017_2022,KOSPI_KOSDAQ_ALL,0,RMINUS_TO_REV_POS,-0.05273569796561517,-0.04253659216264705,0.010199105802968123,-0.12349486409059003,-0.07883051530631104,0.044664348784278995,-0.5884239079560067,-0.6012988365370653,-0.012874928581058542,14.644826912964126,17.77107057038973,3.1262436574256025,0.09278350515463918,68
TRAIN_2017_2022,KOSPI_KOSDAQ_ALL,30,RMINUS_TO_REV_ANY,-0.09347045135795573,-0.08141767107250886,0.012052780285446874,-0.31635847397107814,-0.2698519542412054,0.04650651972987274,-0.6210426568224559,-0.6103716735281268,0.010670983294329028,14.644826912964126,19.41472881130692,4.769901898342793,0.23367697594501718,68
TRAIN_2017_2022,KOSPI_KOSDAQ_ALL,30,RMINUS_TO_REV_POS,-0.09347045135795573,-0.09227748610629449,0.0011929652516612377,-0.31635847397107814,-0.31474748558129845,0.0016109883897796884,-0.6210426568224559,-0.6387610994984263,-0.017718442675970447,14.644826912964126,17.77107057038973,3.1262436574256025,0.09278350515463918,68
TRAIN_2017_2022,KOSPI_KOSDAQ_ALL,60,RMINUS_TO_REV_ANY,-0.13248832693073942,-0.13350592185036347,-0.0010175949196240541,-0.5089164604494113,-0.5304550249577955,-0.021538564508384206,-0.6515328862433191,-0.6523132689343882,-0.0007803826910691702,14.644826912964126,19.41472881130692,4.769901898342793,0.23367697594501718,68
TRAIN_2017_2022,KOSPI_KOSDAQ_ALL,60,RMINUS_TO_REV_POS,-0.13248832693073942,-0.13949565073866477,-0.0070073238079253475,-0.5089164604494113,-0.5500404568382894,-0.04112399638887809,-0.6515328862433191,-0.6731486540724448,-0.021615767829125776,14.644826912964126,17.77107057038973,3.1262436574256025,0.09278350515463918,68
YTD_2026,K200,0,RMINUS_TO_REV_ANY,0.6563981002237942,0.681772273302595,0.025374173078800855,1.2104921160797404,1.2205398368521634,0.010047720772422997,-0.33971943655192005,-0.36858206523427595,-0.028862628682355895,12.440851654754285,14.45685761155147,2.0160059567971853,0.2413793103448276,7
YTD_2026,K200,0,RMINUS_TO_REV_POS,0.6563981002237942,0.6551469494375852,-0.0012511507862089655,1.2104921160797404,1.2102406536909336,-0.00025146238880680016,-0.33971943655192005,-0.3400104135088564,-0.00029097695693636183,12.440851654754285,13.49000844697597,1.0491567922216856,0.034482758620689655,7
YTD_2026,K200,30,RMINUS_TO_REV_ANY,0.5956922086628522,0.6103555609044184,0.01466335224156623,1.1408156826075437,1.1417774047713714,0.0009617221638276163,-0.34404519873057093,-0.37337499214074,-0.02932979341016906,12.440851654754285,14.45685761155147,2.0160059567971853,0.2413793103448276,7
YTD_2026,K200,30,RMINUS_TO_REV_POS,0.5956922086628522,0.5894690455503371,-0.00622316311251514,1.1408156826075437,1.1343683033413279,-0.006447379266215858,-0.34404519873057093,-0.3455387018660784,-0.0014935031355074457,12.440851654754285,13.49000844697597,1.0491567922216856,0.034482758620689655,7
YTD_2026,K200,60,RMINUS_TO_REV_ANY,0.537164232965065,0.5419017905710388,0.00473755760597383,1.0710495829441276,1.0628715340785204,-0.008178048865607135,-0.3483464236668087,-0.3781370757105552,-0.029790652043746535,12.440851654754285,14.45685761155147,2.0160059567971853,0.2413793103448276,7
YTD_2026,K200,60,RMINUS_TO_REV_POS,0.537164232965065,0.5263369390537642,-0.010827293911300773,1.0710495829441276,1.058426920649894,-0.012622662294233589,-0.3483464236668087,-0.35102788901590176,-0.0026814653490930818,12.440851654754285,13.49000844697597,1.0491567922216856,0.034482758620689655,7
YTD_2026,KOSDAQ,0,RMINUS_TO_REV_ANY,-0.039805466155731994,-0.028407594755061827,0.011397871400670168,0.27052265008591275,0.28894578668186416,0.018423136595951406,-0.5130656910290214,-0.505849049982052,0.0072166410469693965,13.352636389080795,16.356568956314742,3.0039325672339476,0.2413793103448276,7
YTD_2026,KOSDAQ,0,RMINUS_TO_REV_POS,-0.039805466155731994,-0.039805466155731994,0.0,0.27052265008591275,0.27052265008591275,0.0,-0.5130656910290214,-0.5130656910290214,0.0,13.352636389080795,13.352636389080795,0.0,0.0,7
YTD_2026,KOSDAQ,30,RMINUS_TO_REV_ANY,-0.0775242492513264,-0.07496075747038566,0.00256349178094073,0.21058259922491532,0.2158615523069879,0.005278953082072574,-0.5163755307148854,-0.5111871834478974,0.005188347266988025,13.352636389080795,16.356568956314742,3.0039325672339476,0.2413793103448276,7
YTD_2026,KOSDAQ,30,RMINUS_TO_REV_POS,-0.0775242492513264,-0.0775242492513264,0.0,0.21058259922491532,0.21058259922491532,0.0,-0.5163755307148854,-0.5163755307148854,0.0,13.352636389080795,13.352636389080795,0.0,0.0,7
YTD_2026,KOSDAQ,60,RMINUS_TO_REV_ANY,-0.11379134511351374,-0.11933721915091411,-0.005545874037400367,0.1506747759280538,0.14284442216811866,-0.007830353759935155,-0.5196654673283292,-0.5164757291119484,0.0031897382163807997,13.352636389080795,16.356568956314742,3.0039325672339476,0.2413793103448276,7
YTD_2026,KOSDAQ,60,RMINUS_TO_REV_POS,-0.11379134511351374,-0.11379134511351374,0.0,0.1506747759280538,0.1506747759280538,0.0,-0.5196654673283292,-0.5196654673283292,0.0,13.352636389080795,13.352636389080795,0.0,0.0,7
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,0,RMINUS_TO_REV_ANY,-0.0684142688821221,-0.07805135422682585,-0.009637085344703755,0.1891026956042802,0.16146200190785356,-0.027640693696426633,-0.4726082198244963,-0.4558824460924551,0.016725773732041205,13.429877639160852,18.384465030412294,4.954587391251442,0.2413793103448276,7
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,0,RMINUS_TO_REV_POS,-0.0684142688821221,-0.0684142688821221,0.0,0.1891026956042802,0.1891026956042802,0.0,-0.4726082198244963,-0.4726082198244963,0.0,13.429877639160852,13.429877639160852,0.0,0.0,7
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,30,RMINUS_TO_REV_ANY,-0.10521651266453291,-0.1275587314544232,-0.02234221878989029,0.12350739383960042,0.06934437185958808,-0.05416302198001234,-0.4765654059670147,-0.462014774835695,0.014550631131319713,13.429877639160852,18.384465030412294,4.954587391251442,0.2413793103448276,7
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,30,RMINUS_TO_REV_POS,-0.10521651266453291,-0.10521651266453291,0.0,0.12350739383960042,0.12350739383960042,0.0,-0.4765654059670147,-0.4765654059670147,0.0,13.429877639160852,13.429877639160852,0.0,0.0,7
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,60,RMINUS_TO_REV_ANY,-0.14059381780670288,-0.17447515252720924,-0.03388133472050636,0.057984971225880665,-0.022726593243067396,-0.08071156446894806,-0.48049625883944613,-0.4680875107439577,0.01240874809548842,13.429877639160852,18.384465030412294,4.954587391251442,0.2413793103448276,7
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,60,RMINUS_TO_REV_POS,-0.14059381780670288,-0.14059381780670288,0.0,0.057984971225880665,0.057984971225880665,0.0,-0.48049625883944613,-0.48049625883944613,0.0,13.429877639160852,13.429877639160852,0.0,0.0,7
YTD_2026,KOSPI_ALL,0,RMINUS_TO_REV_ANY,0.27659625631704476,0.19236083581362706,-0.0842354205034177,0.747277091816232,0.6043667186269199,-0.1429103731893121,-0.3497114508792619,-0.37886519049698053,-0.02915373961771861,13.142970085155149,21.21993848784289,8.07696840268774,0.27586206896551724,8
YTD_2026,KOSPI_ALL,0,RMINUS_TO_REV_POS,0.27659625631704476,0.27659625631704476,0.0,0.747277091816232,0.747277091816232,0.0,-0.3497114508792619,-0.3497114508792619,0.0,13.142970085155149,13.142970085155149,0.0,0.0,8
YTD_2026,KOSPI_ALL,30,RMINUS_TO_REV_ANY,0.22722083010510907,0.11876029814814548,-0.10846053195696359,0.6659076513296749,0.47564110027900464,-0.19026655105067025,-0.3548436616947066,-0.3876281506510054,-0.03278448895629882,13.142970085155149,21.21993848784289,8.07696840268774,0.27586206896551724,8
YTD_2026,KOSPI_ALL,30,RMINUS_TO_REV_POS,0.22722083010510907,0.22722083010510907,0.0,0.6659076513296749,0.6659076513296749,0.0,-0.3548436616947066,-0.3548436616947066,0.0,13.142970085155149,13.142970085155149,0.0,0.0,8
YTD_2026,KOSPI_ALL,60,RMINUS_TO_REV_ANY,0.1797165521511057,0.049588731585167745,-0.13012782056593797,0.5844998114707758,0.3469471356890786,-0.2375526757816972,-0.3599394573479452,-0.39628343553165923,-0.03634397818371404,13.142970085155149,21.21993848784289,8.07696840268774,0.27586206896551724,8
YTD_2026,KOSPI_ALL,60,RMINUS_TO_REV_POS,0.1797165521511057,0.1797165521511057,0.0,0.5844998114707758,0.5844998114707758,0.0,-0.3599394573479452,-0.3599394573479452,0.0,13.142970085155149,13.142970085155149,0.0,0.0,8
YTD_2026,KOSPI_EX_K200,0,RMINUS_TO_REV_ANY,-0.07977044049459125,-0.15244728589646062,-0.07267684540186936,0.05701930112423773,-0.12831699222330392,-0.18533629334754165,-0.40856353499619913,-0.4236274787696157,-0.015063943773416577,15.456143112573363,21.159448462979775,5.703305350406412,0.27586206896551724,8
YTD_2026,KOSPI_EX_K200,0,RMINUS_TO_REV_POS,-0.07977044049459125,-0.07977044049459125,0.0,0.05701930112423773,0.05701930112423773,0.0,-0.40856353499619913,-0.40856353499619913,0.0,15.456143112573363,15.456143112573363,0.0,0.0,8
YTD_2026,KOSPI_EX_K200,30,RMINUS_TO_REV_ANY,-0.12148573321277367,-0.20461865355862774,-0.08313292034585407,-0.041518057532217795,-0.26520024114069696,-0.22368218360847916,-0.4143891726271536,-0.43066360089401245,-0.016274428266858876,15.456143112573363,21.159448462979775,5.703305350406412,0.27586206896551724,8
