date,universe,eligible_n,mom_n,rev_n,mom_rev_overlap_n,mom_rev_overlap_share_mom
2022-04-18,KOSDAQ_PLUS_KOSPI_EX_K200,631,122,50,24,0.19672131147540983
2022-04-25,K200,196,37,33,11,0.2972972972972973
2022-04-25,KOSPI_EX_K200,265,51,19,8,0.1568627450980392
2022-04-25,KOSPI_ALL,461,89,53,17,0.19101123595505617
2022-04-25,KOSDAQ,361,69,29,11,0.15942028985507245
2022-04-25,KOSPI_KOSDAQ_ALL,822,158,83,30,0.189873417721519
2022-04-25,KOSDAQ_PLUS_KOSPI_EX_K200,626,121,49,21,0.17355371900826447
2022-05-02,K200,196,37,34,12,0.32432432432432434
2022-05-02,KOSPI_EX_K200,267,52,20,8,0.15384615384615385
2022-05-02,KOSPI_ALL,463,89,54,16,0.1797752808988764
2022-05-02,KOSDAQ,364,70,31,8,0.11428571428571428
2022-05-02,KOSPI_KOSDAQ_ALL,827,159,85,26,0.16352201257861634
2022-05-02,KOSDAQ_PLUS_KOSPI_EX_K200,631,122,51,15,0.12295081967213115
2022-05-10,K200,196,37,34,13,0.35135135135135137
2022-05-10,KOSPI_EX_K200,260,50,20,8,0.16
2022-05-10,KOSPI_ALL,456,88,54,21,0.23863636363636365
2022-05-10,KOSDAQ,347,66,29,14,0.21212121212121213
2022-05-10,KOSPI_KOSDAQ_ALL,803,155,84,34,0.21935483870967742
2022-05-10,KOSDAQ_PLUS_KOSPI_EX_K200,607,117,50,20,0.17094017094017094
2022-05-17,K200,196,38,34,17,0.4473684210526316
2022-05-17,KOSPI_EX_K200,260,50,20,10,0.2
2022-05-17,KOSPI_ALL,456,88,54,27,0.3068181818181818
2022-05-17,KOSDAQ,351,67,31,12,0.1791044776119403
2022-05-17,KOSPI_KOSDAQ_ALL,807,156,85,40,0.2564102564102564
2022-05-17,KOSDAQ_PLUS_KOSPI_EX_K200,611,118,51,21,0.17796610169491525
2022-05-24,K200,196,38,34,14,0.3684210526315789
2022-05-24,KOSPI_EX_K200,250,48,20,9,0.1875
2022-05-24,KOSPI_ALL,446,86,54,23,0.26744186046511625
2022-05-24,KOSDAQ,347,66,29,11,0.16666666666666666
2022-05-24,KOSPI_KOSDAQ_ALL,793,153,84,35,0.22875816993464052
2022-05-24,KOSDAQ_PLUS_KOSPI_EX_K200,597,115,50,20,0.17391304347826086
2022-05-31,K200,196,38,34,18,0.47368421052631576
2022-05-31,KOSPI_EX_K200,260,51,21,11,0.21568627450980393
2022-05-31,KOSPI_ALL,456,89,55,29,0.3258426966292135
2022-05-31,KOSDAQ,355,68,29,14,0.20588235294117646
2022-05-31,KOSPI_KOSDAQ_ALL,811,157,84,42,0.267515923566879
2022-05-31,KOSDAQ_PLUS_KOSPI_EX_K200,615,119,50,24,0.20168067226890757
2022-06-09,K200,196,38,34,13,0.34210526315789475
2022-06-09,KOSPI_EX_K200,254,49,20,10,0.20408163265306123
2022-06-09,KOSPI_ALL,450,87,54,24,0.27586206896551724
2022-06-09,KOSDAQ,345,66,29,12,0.18181818181818182
2022-06-09,KOSPI_KOSDAQ_ALL,795,154,83,34,0.22077922077922077
2022-06-09,KOSDAQ_PLUS_KOSPI_EX_K200,599,116,49,22,0.1896551724137931
2022-06-16,K200,195,37,35,16,0.43243243243243246
2022-06-16,KOSPI_EX_K200,222,44,18,6,0.13636363636363635
2022-06-16,KOSPI_ALL,417,81,53,22,0.2716049382716049
2022-06-16,KOSDAQ,314,60,27,11,0.18333333333333332
2022-06-16,KOSPI_KOSDAQ_ALL,731,141,81,34,0.24113475177304963
2022-06-16,KOSDAQ_PLUS_KOSPI_EX_K200,536,104,46,19,0.18269230769230768
2022-06-23,K200,195,37,35,11,0.2972972972972973
2022-06-23,KOSPI_EX_K200,193,38,18,3,0.07894736842105263
2022-06-23,KOSPI_ALL,388,75,53,15,0.2
2022-06-23,KOSDAQ,268,51,25,6,0.11764705882352941
2022-06-23,KOSPI_KOSDAQ_ALL,656,127,79,23,0.18110236220472442
2022-06-23,KOSDAQ_PLUS_KOSPI_EX_K200,461,89,43,10,0.11235955056179775
2022-06-30,K200,195,37,35,9,0.24324324324324326
2022-06-30,KOSPI_EX_K200,208,41,19,4,0.0975609756097561
2022-06-30,KOSPI_ALL,403,78,55,13,0.16666666666666666
2022-06-30,KOSDAQ,288,55,26,6,0.10909090909090909
2022-06-30,KOSPI_KOSDAQ_ALL,691,133,81,20,0.15037593984962405
2022-06-30,KOSDAQ_PLUS_KOSPI_EX_K200,496,96,46,11,0.11458333333333333
2022-07-07,K200,195,37,35,11,0.2972972972972973
2022-07-07,KOSPI_EX_K200,207,41,19,6,0.14634146341463414
2022-07-07,KOSPI_ALL,402,78,54,18,0.23076923076923078
2022-07-07,KOSDAQ,296,56,26,7,0.125
2022-07-07,KOSPI_KOSDAQ_ALL,698,134,81,23,0.17164179104477612
2022-07-07,KOSDAQ_PLUS_KOSPI_EX_K200,503,97,45,12,0.12371134020618557
2022-07-14,K200,195,37,35,12,0.32432432432432434
2022-07-14,KOSPI_EX_K200,205,40,18,8,0.2
2022-07-14,KOSPI_ALL,400,77,54,20,0.2597402597402597
2022-07-14,KOSDAQ,296,57,27,3,0.05263157894736842
2022-07-14,KOSPI_KOSDAQ_ALL,696,135,81,25,0.18518518518518517
2022-07-14,KOSDAQ_PLUS_KOSPI_EX_K200,501,97,46,12,0.12371134020618557
2022-07-21,K200,195,37,35,11,0.2972972972972973
2022-07-21,KOSPI_EX_K200,215,42,18,7,0.16666666666666666
2022-07-21,KOSPI_ALL,410,80,54,17,0.2125
2022-07-21,KOSDAQ,314,60,27,6,0.1
2022-07-21,KOSPI_KOSDAQ_ALL,724,140,81,23,0.16428571428571428
2022-07-21,KOSDAQ_PLUS_KOSPI_EX_K200,529,102,46,13,0.12745098039215685
2022-07-28,K200,195,37,35,16,0.43243243243243246
2022-07-28,KOSPI_EX_K200,219,43,18,5,0.11627906976744186
2022-07-28,KOSPI_ALL,414,80,54,21,0.2625
2022-07-28,KOSDAQ,319,61,27,6,0.09836065573770492
2022-07-28,KOSPI_KOSDAQ_ALL,733,142,82,25,0.176056338028169
2022-07-28,KOSDAQ_PLUS_KOSPI_EX_K200,538,104,46,11,0.10576923076923077
2022-08-04,K200,195,37,36,17,0.4594594594594595
2022-08-04,KOSPI_EX_K200,225,44,18,9,0.20454545454545456
2022-08-04,KOSPI_ALL,420,81,54,23,0.2839506172839506
2022-08-04,KOSDAQ,332,63,29,9,0.14285714285714285
2022-08-04,KOSPI_KOSDAQ_ALL,752,145,84,26,0.1793103448275862
2022-08-04,KOSDAQ_PLUS_KOSPI_EX_K200,557,107,48,16,0.14953271028037382
2022-08-11,K200,195,37,35,15,0.40540540540540543
2022-08-11,KOSPI_EX_K200,228,45,19,12,0.26666666666666666
2022-08-11,KOSPI_ALL,423,82,55,27,0.32926829268292684
2022-08-11,KOSDAQ,331,63,30,12,0.19047619047619047
2022-08-11,KOSPI_KOSDAQ_ALL,754,146,85,36,0.2465753424657534
2022-08-11,KOSDAQ_PLUS_KOSPI_EX_K200,559,108,50,22,0.2037037037037037
2022-08-19,K200,195,37,36,15,0.40540540540540543
2022-08-19,KOSPI_EX_K200,226,44,18,8,0.18181818181818182
2022-08-19,KOSPI_ALL,421,82,54,21,0.25609756097560976
2022-08-19,KOSDAQ,324,61,30,15,0.2459016393442623
2022-08-19,KOSPI_KOSDAQ_ALL,745,144,85,38,0.2638888888888889
2022-08-19,KOSDAQ_PLUS_KOSPI_EX_K200,550,106,49,23,0.2169811320754717
2022-08-26,K200,195,37,35,16,0.43243243243243246
2022-08-26,KOSPI_EX_K200,225,44,18,5,0.11363636363636363
2022-08-26,KOSPI_ALL,420,82,54,22,0.2682926829268293
2022-08-26,KOSDAQ,322,61,29,12,0.19672131147540983
2022-08-26,KOSPI_KOSDAQ_ALL,742,144,83,35,0.24305555555555555
2022-08-26,KOSDAQ_PLUS_KOSPI_EX_K200,547,106,47,19,0.1792452830188679
2022-09-02,K200,195,38,35,15,0.39473684210526316
2022-09-02,KOSPI_EX_K200,216,42,17,8,0.19047619047619047
2022-09-02,KOSPI_ALL,411,80,53,25,0.3125
2022-09-02,KOSDAQ,319,61,28,10,0.16393442622950818
2022-09-02,KOSPI_KOSDAQ_ALL,730,141,81,34,0.24113475177304963
2022-09-02,KOSDAQ_PLUS_KOSPI_EX_K200,535,103,46,20,0.1941747572815534
2022-09-13,K200,195,38,35,16,0.42105263157894735
2022-09-13,KOSPI_EX_K200,219,43,18,6,0.13953488372093023
2022-09-13,KOSPI_ALL,414,81,53,21,0.25925925925925924
2022-09-13,KOSDAQ,317,60,29,10,0.16666666666666666
2022-09-13,KOSPI_KOSDAQ_ALL,731,142,82,32,0.22535211267605634
2022-09-13,KOSDAQ_PLUS_KOSPI_EX_K200,536,104,47,19,0.18269230769230768
2022-09-20,K200,195,38,35,14,0.3684210526315789
2022-09-20,KOSPI_EX_K200,215,42,17,6,0.14285714285714285
2022-09-20,KOSPI_ALL,410,80,53,20,0.25
2022-09-20,KOSDAQ,302,57,28,10,0.17543859649122806
2022-09-20,KOSPI_KOSDAQ_ALL,712,138,81,30,0.21739130434782608
2022-09-20,KOSDAQ_PLUS_KOSPI_EX_K200,517,100,46,16,0.16
2022-09-27,K200,195,38,35,14,0.3684210526315789
2022-09-27,KOSPI_EX_K200,193,38,16,8,0.21052631578947367
2022-09-27,KOSPI_ALL,388,76,52,21,0.27631578947368424
2022-09-27,KOSDAQ,262,49,27,13,0.2653061224489796
2022-09-27,KOSPI_KOSDAQ_ALL,650,126,79,34,0.2698412698412698
2022-09-27,KOSDAQ_PLUS_KOSPI_EX_K200,455,88,43,21,0.23863636363636365
2022-10-05,K200,195,38,35,14,0.3684210526315789
2022-10-05,KOSPI_EX_K200,191,37,17,3,0.08108108108108109
2022-10-05,KOSPI_ALL,386,76,52,17,0.2236842105263158
2022-10-05,KOSDAQ,261,49,25,9,0.1836734693877551
2022-10-05,KOSPI_KOSDAQ_ALL,647,125,78,23,0.184
2022-10-05,KOSDAQ_PLUS_KOSPI_EX_K200,452,87,43,12,0.13793103448275862
2022-10-13,K200,195,38,34,11,0.2894736842105263
2022-10-13,KOSPI_EX_K200,177,35,16,3,0.08571428571428572
2022-10-13,KOSPI_ALL,372,73,51,16,0.2191780821917808
2022-10-13,KOSDAQ,228,43,25,7,0.16279069767441862
2022-10-13,KOSPI_KOSDAQ_ALL,600,117,76,20,0.17094017094017094
2022-10-13,KOSDAQ_PLUS_KOSPI_EX_K200,405,78,41,8,0.10256410256410256
2022-10-20,K200,195,38,35,6,0.15789473684210525
2022-10-20,KOSPI_EX_K200,193,38,17,2,0.05263157894736842
2022-10-20,KOSPI_ALL,388,76,52,7,0.09210526315789473
2022-10-20,KOSDAQ,253,48,26,5,0.10416666666666667
2022-10-20,KOSPI_KOSDAQ_ALL,641,124,78,11,0.08870967741935484
2022-10-20,KOSDAQ_PLUS_KOSPI_EX_K200,446,86,43,6,0.06976744186046512
2022-10-27,K200,195,38,34,13,0.34210526315789475
2022-10-27,KOSPI_EX_K200,191,37,17,5,0.13513513513513514
2022-10-27,KOSPI_ALL,386,76,52,19,0.25
2022-10-27,KOSDAQ,255,48,26,8,0.16666666666666666
2022-10-27,KOSPI_KOSDAQ_ALL,641,125,78,26,0.208
2022-10-27,KOSDAQ_PLUS_KOSPI_EX_K200,446,86,43,12,0.13953488372093023
2022-11-03,K200,195,38,34,15,0.39473684210526316
2022-11-03,KOSPI_EX_K200,198,39,17,7,0.1794871794871795
2022-11-03,KOSPI_ALL,393,77,52,22,0.2857142857142857
2022-11-03,KOSDAQ,262,50,26,8,0.16
2022-11-03,KOSPI_KOSDAQ_ALL,655,128,79,31,0.2421875
2022-11-03,KOSDAQ_PLUS_KOSPI_EX_K200,460,89,44,16,0.1797752808988764
2022-11-10,K200,195,38,34,12,0.3157894736842105
2022-11-10,KOSPI_EX_K200,200,39,18,9,0.23076923076923078
2022-11-10,KOSPI_ALL,395,78,53,24,0.3076923076923077
2022-11-10,KOSDAQ,270,52,26,7,0.1346153846153846
2022-11-10,KOSPI_KOSDAQ_ALL,665,130,80,29,0.2230769230769231
2022-11-10,KOSDAQ_PLUS_KOSPI_EX_K200,470,91,45,15,0.16483516483516483
2022-11-17,K200,195,38,34,11,0.2894736842105263
2022-11-17,KOSPI_EX_K200,211,41,18,7,0.17073170731707318
2022-11-17,KOSPI_ALL,406,80,52,22,0.275
2022-11-17,KOSDAQ,292,56,27,7,0.125
2022-11-17,KOSPI_KOSDAQ_ALL,698,136,79,30,0.22058823529411764
2022-11-17,KOSDAQ_PLUS_KOSPI_EX_K200,503,98,45,17,0.17346938775510204
2022-11-24,K200,195,38,34,14,0.3684210526315789
2022-11-24,KOSPI_EX_K200,214,42,17,5,0.11904761904761904
2022-11-24,KOSPI_ALL,409,81,52,20,0.24691358024691357
2022-11-24,KOSDAQ,286,55,25,6,0.10909090909090909
2022-11-24,KOSPI_KOSDAQ_ALL,695,136,78,26,0.19117647058823528
2022-11-24,KOSDAQ_PLUS_KOSPI_EX_K200,500,97,43,12,0.12371134020618557
2022-12-01,K200,195,38,34,9,0.23684210526315788
2022-12-01,KOSPI_EX_K200,217,43,17,5,0.11627906976744186
2022-12-01,KOSPI_ALL,412,81,52,14,0.1728395061728395
2022-12-01,KOSDAQ,293,56,27,10,0.17857142857142858
2022-12-01,KOSPI_KOSDAQ_ALL,705,138,79,23,0.16666666666666666
2022-12-01,KOSDAQ_PLUS_KOSPI_EX_K200,510,99,44,14,0.1414141414141414
2022-12-08,K200,195,38,34,9,0.23684210526315788
2022-12-08,KOSPI_EX_K200,211,41,17,5,0.12195121951219512
2022-12-08,KOSPI_ALL,406,80,52,15,0.1875
2022-12-08,KOSDAQ,273,52,27,11,0.21153846153846154
2022-12-08,KOSPI_KOSDAQ_ALL,679,133,79,28,0.21052631578947367
2022-12-08,KOSDAQ_PLUS_KOSPI_EX_K200,484,94,44,16,0.1702127659574468
2022-12-15,K200,195,38,34,9,0.23684210526315788
2022-12-15,KOSPI_EX_K200,216,42,17,5,0.11904761904761904
2022-12-15,KOSPI_ALL,411,81,52,13,0.16049382716049382
2022-12-15,KOSDAQ,285,55,28,10,0.18181818181818182
2022-12-15,KOSPI_KOSDAQ_ALL,696,136,80,25,0.18382352941176472
2022-12-15,KOSDAQ_PLUS_KOSPI_EX_K200,501,97,45,14,0.14432989690721648
2022-12-22,K200,195,38,34,10,0.2631578947368421
2022-12-22,KOSPI_EX_K200,206,40,17,5,0.125
2022-12-22,KOSPI_ALL,401,79,52,16,0.20253164556962025
2022-12-22,KOSDAQ,276,53,28,8,0.1509433962264151
2022-12-22,KOSPI_KOSDAQ_ALL,677,132,80,23,0.17424242424242425
2022-12-22,KOSDAQ_PLUS_KOSPI_EX_K200,482,93,45,13,0.13978494623655913
2022-12-29,K200,195,38,35,13,0.34210526315789475
2022-12-29,KOSPI_EX_K200,196,38,18,5,0.13157894736842105
2022-12-29,KOSPI_ALL,391,77,54,18,0.23376623376623376
2022-12-29,KOSDAQ,257,49,28,10,0.20408163265306123
2022-12-29,KOSPI_KOSDAQ_ALL,648,126,82,28,0.2222222222222222
2022-12-29,KOSDAQ_PLUS_KOSPI_EX_K200,453,88,46,15,0.17045454545454544
2023-01-06,K200,195,38,35,10,0.2631578947368421
2023-01-06,KOSPI_EX_K200,197,38,18,6,0.15789473684210525
2023-01-06,KOSPI_ALL,392,77,53,16,0.2077922077922078
2023-01-06,KOSDAQ,272,52,27,10,0.19230769230769232
2023-01-06,KOSPI_KOSDAQ_ALL,664,129,81,25,0.1937984496124031
2023-01-06,KOSDAQ_PLUS_KOSPI_EX_K200,469,90,45,15,0.16666666666666666
2023-01-13,K200,195,38,35,16,0.42105263157894735
2023-01-13,KOSPI_EX_K200,203,40,18,4,0.1
2023-01-13,KOSPI_ALL,398,78,54,23,0.2948717948717949
2023-01-13,KOSDAQ,279,53,27,9,0.16981132075471697
2023-01-13,KOSPI_KOSDAQ_ALL,677,132,82,33,0.25
2023-01-13,KOSDAQ_PLUS_KOSPI_EX_K200,482,93,46,15,0.16129032258064516
2023-01-20,K200,195,38,35,9,0.23684210526315788
2023-01-20,KOSPI_EX_K200,207,40,18,2,0.05
2023-01-20,KOSPI_ALL,402,79,54,14,0.17721518987341772
2023-01-20,KOSDAQ,287,54,27,9,0.16666666666666666
2023-01-20,KOSPI_KOSDAQ_ALL,689,133,81,22,0.16541353383458646
2023-01-20,KOSDAQ_PLUS_KOSPI_EX_K200,494,95,46,12,0.12631578947368421
2023-01-31,K200,196,39,35,10,0.2564102564102564
2023-01-31,KOSPI_EX_K200,208,41,18,5,0.12195121951219512
2023-01-31,KOSPI_ALL,404,80,53,18,0.225
2023-01-31,KOSDAQ,299,56,27,7,0.125
2023-01-31,KOSPI_KOSDAQ_ALL,703,136,81,22,0.16176470588235295
2023-01-31,KOSDAQ_PLUS_KOSPI_EX_K200,507,97,45,12,0.12371134020618557
2023-02-07,K200,196,39,35,13,0.3333333333333333
2023-02-07,KOSPI_EX_K200,214,42,17,4,0.09523809523809523
2023-02-07,KOSPI_ALL,410,81,53,21,0.25925925925925924
2023-02-07,KOSDAQ,315,58,28,10,0.1724137931034483
2023-02-07,KOSPI_KOSDAQ_ALL,725,140,82,24,0.17142857142857143
2023-02-07,KOSDAQ_PLUS_KOSPI_EX_K200,529,100,46,13,0.13
2023-02-14,K200,196,39,35,16,0.41025641025641024
2023-02-14,KOSPI_EX_K200,215,42,17,1,0.023809523809523808
2023-02-14,KOSPI_ALL,411,81,53,14,0.1728395061728395
2023-02-14,KOSDAQ,316,59,26,6,0.1016949152542373
2023-02-14,KOSPI_KOSDAQ_ALL,727,140,80,14,0.1
2023-02-14,KOSDAQ_PLUS_KOSPI_EX_K200,531,101,44,6,0.0594059405940594
2023-02-21,K200,196,39,35,11,0.28205128205128205
2023-02-21,KOSPI_EX_K200,221,43,17,2,0.046511627906976744
2023-02-21,KOSPI_ALL,417,82,52,15,0.18292682926829268
2023-02-21,KOSDAQ,317,59,25,4,0.06779661016949153
2023-02-21,KOSPI_KOSDAQ_ALL,734,141,77,14,0.09929078014184398
2023-02-21,KOSDAQ_PLUS_KOSPI_EX_K200,538,102,42,7,0.06862745098039216
2023-02-28,K200,196,39,34,12,0.3076923076923077
2023-02-28,KOSPI_EX_K200,215,42,15,3,0.07142857142857142
2023-02-28,KOSPI_ALL,411,81,49,19,0.2345679012345679
2023-02-28,KOSDAQ,321,59,23,6,0.1016949152542373
2023-02-28,KOSPI_KOSDAQ_ALL,732,141,73,20,0.14184397163120568
2023-02-28,KOSDAQ_PLUS_KOSPI_EX_K200,536,102,39,10,0.09803921568627451
2023-03-08,K200,196,39,34,14,0.358974358974359
2023-03-08,KOSPI_EX_K200,219,43,15,6,0.13953488372093023
2023-03-08,KOSPI_ALL,415,82,49,16,0.1951219512195122
2023-03-08,KOSDAQ,325,60,25,3,0.05
2023-03-08,KOSPI_KOSDAQ_ALL,740,142,75,17,0.11971830985915492
2023-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,544,103,41,8,0.07766990291262135
2023-03-15,K200,196,39,34,11,0.28205128205128205
2023-03-15,KOSPI_EX_K200,204,40,15,3,0.075
2023-03-15,KOSPI_ALL,400,79,49,16,0.20253164556962025
2023-03-15,KOSDAQ,298,55,23,3,0.05454545454545454
2023-03-15,KOSPI_KOSDAQ_ALL,698,135,72,19,0.14074074074074075
2023-03-15,KOSDAQ_PLUS_KOSPI_EX_K200,502,95,38,7,0.07368421052631578
2023-03-22,K200,196,39,34,16,0.41025641025641024
2023-03-22,KOSPI_EX_K200,208,41,15,3,0.07317073170731707
2023-03-22,KOSPI_ALL,404,80,50,16,0.2
2023-03-22,KOSDAQ,319,59,23,0,0.0
2023-03-22,KOSPI_KOSDAQ_ALL,723,139,73,14,0.10071942446043165
2023-03-22,KOSDAQ_PLUS_KOSPI_EX_K200,527,100,39,3,0.03
2023-03-29,K200,196,39,34,10,0.2564102564102564
2023-03-29,KOSPI_EX_K200,210,41,16,4,0.0975609756097561
2023-03-29,KOSPI_ALL,406,80,50,14,0.175
2023-03-29,KOSDAQ,332,61,25,2,0.03278688524590164
2023-03-29,KOSPI_KOSDAQ_ALL,738,141,75,11,0.07801418439716312
2023-03-29,KOSDAQ_PLUS_KOSPI_EX_K200,542,102,41,5,0.049019607843137254
2023-04-05,K200,197,39,34,8,0.20512820512820512
2023-04-05,KOSPI_EX_K200,218,42,16,1,0.023809523809523808
2023-04-05,KOSPI_ALL,415,82,50,8,0.0975609756097561
2023-04-05,KOSDAQ,346,64,25,2,0.03125
2023-04-05,KOSPI_KOSDAQ_ALL,761,146,76,7,0.04794520547945205
2023-04-05,KOSDAQ_PLUS_KOSPI_EX_K200,564,106,41,3,0.02830188679245283
2023-04-12,K200,197,39,34,14,0.358974358974359
2023-04-12,KOSPI_EX_K200,218,42,16,1,0.023809523809523808
2023-04-12,KOSPI_ALL,415,82,50,14,0.17073170731707318
2023-04-12,KOSDAQ,349,64,26,5,0.078125
2023-04-12,KOSPI_KOSDAQ_ALL,764,146,76,14,0.0958904109589041
2023-04-12,KOSDAQ_PLUS_KOSPI_EX_K200,567,107,42,5,0.04672897196261682
2023-04-19,K200,197,39,34,11,0.28205128205128205
2023-04-19,KOSPI_EX_K200,229,44,17,2,0.045454545454545456
2023-04-19,KOSPI_ALL,426,84,51,15,0.17857142857142858
2023-04-19,KOSDAQ,357,66,25,3,0.045454545454545456
2023-04-19,KOSPI_KOSDAQ_ALL,783,150,77,13,0.08666666666666667
2023-04-19,KOSDAQ_PLUS_KOSPI_EX_K200,586,110,42,6,0.05454545454545454
2023-04-26,K200,197,39,35,12,0.3076923076923077
2023-04-26,KOSPI_EX_K200,219,42,16,3,0.07142857142857142
2023-04-26,KOSPI_ALL,416,82,51,15,0.18292682926829268
2023-04-26,KOSDAQ,325,60,24,5,0.08333333333333333
2023-04-26,KOSPI_KOSDAQ_ALL,741,142,76,20,0.14084507042253522
2023-04-26,KOSDAQ_PLUS_KOSPI_EX_K200,544,103,41,8,0.07766990291262135
2023-05-04,K200,197,39,35,15,0.38461538461538464
2023-05-04,KOSPI_EX_K200,225,44,16,7,0.1590909090909091
2023-05-04,KOSPI_ALL,422,83,51,20,0.24096385542168675
2023-05-04,KOSDAQ,319,59,26,5,0.0847457627118644
2023-05-04,KOSPI_KOSDAQ_ALL,741,142,78,25,0.176056338028169
2023-05-04,KOSDAQ_PLUS_KOSPI_EX_K200,544,103,42,11,0.10679611650485436
2023-05-12,K200,197,39,35,15,0.38461538461538464
2023-05-12,KOSPI_EX_K200,222,43,16,4,0.09302325581395349
2023-05-12,KOSPI_ALL,419,82,51,19,0.23170731707317074
2023-05-12,KOSDAQ,320,59,27,9,0.15254237288135594
2023-05-12,KOSPI_KOSDAQ_ALL,739,141,78,26,0.18439716312056736
2023-05-12,KOSDAQ_PLUS_KOSPI_EX_K200,542,102,43,14,0.13725490196078433
2023-05-19,K200,197,39,34,13,0.3333333333333333
2023-05-19,KOSPI_EX_K200,223,43,16,8,0.18604651162790697
2023-05-19,KOSPI_ALL,420,83,51,20,0.24096385542168675
2023-05-19,KOSDAQ,331,61,27,12,0.19672131147540983
2023-05-19,KOSPI_KOSDAQ_ALL,751,144,79,29,0.2013888888888889
2023-05-19,KOSDAQ_PLUS_KOSPI_EX_K200,554,105,44,16,0.1523809523809524
2023-05-26,K200,197,39,35,11,0.28205128205128205
2023-05-26,KOSPI_EX_K200,219,42,17,6,0.14285714285714285
2023-05-26,KOSPI_ALL,416,82,52,17,0.2073170731707317
2023-05-26,KOSDAQ,335,62,28,12,0.1935483870967742
2023-05-26,KOSPI_KOSDAQ_ALL,751,144,80,20,0.1388888888888889
2023-05-26,KOSDAQ_PLUS_KOSPI_EX_K200,554,105,45,15,0.14285714285714285
2023-06-05,K200,197,39,35,14,0.358974358974359
2023-06-05,KOSPI_EX_K200,225,43,16,4,0.09302325581395349
2023-06-05,KOSPI_ALL,422,83,51,16,0.1927710843373494
2023-06-05,KOSDAQ,349,65,29,10,0.15384615384615385
2023-06-05,KOSPI_KOSDAQ_ALL,771,148,80,23,0.1554054054054054
2023-06-05,KOSDAQ_PLUS_KOSPI_EX_K200,574,108,45,11,0.10185185185185185
2023-06-13,K200,197,39,35,12,0.3076923076923077
2023-06-13,KOSPI_EX_K200,225,43,16,2,0.046511627906976744
2023-06-13,KOSPI_ALL,422,83,51,15,0.18072289156626506
2023-06-13,KOSDAQ,357,66,29,5,0.07575757575757576
2023-06-13,KOSPI_KOSDAQ_ALL,779,149,81,16,0.10738255033557047
2023-06-13,KOSDAQ_PLUS_KOSPI_EX_K200,582,109,45,7,0.06422018348623854
2023-06-20,K200,197,39,35,12,0.3076923076923077
2023-06-20,KOSPI_EX_K200,224,43,16,3,0.06976744186046512
2023-06-20,KOSPI_ALL,421,82,51,16,0.1951219512195122
2023-06-20,KOSDAQ,355,65,32,5,0.07692307692307693
2023-06-20,KOSPI_KOSDAQ_ALL,776,148,83,17,0.11486486486486487
2023-06-20,KOSDAQ_PLUS_KOSPI_EX_K200,579,108,48,7,0.06481481481481481
2023-06-27,K200,197,39,35,16,0.41025641025641024
2023-06-27,KOSPI_EX_K200,217,41,17,3,0.07317073170731707
2023-06-27,KOSPI_ALL,414,81,53,18,0.2222222222222222
2023-06-27,KOSDAQ,344,64,32,7,0.109375
2023-06-27,KOSPI_KOSDAQ_ALL,758,145,85,18,0.12413793103448276
2023-06-27,KOSDAQ_PLUS_KOSPI_EX_K200,561,105,49,8,0.0761904761904762
2023-07-04,K200,197,39,35,11,0.28205128205128205
2023-07-04,KOSPI_EX_K200,219,42,17,8,0.19047619047619047
2023-07-04,KOSPI_ALL,416,81,53,15,0.18518518518518517
2023-07-04,KOSDAQ,354,66,32,7,0.10606060606060606
2023-07-04,KOSPI_KOSDAQ_ALL,770,148,86,22,0.14864864864864866
2023-07-04,KOSDAQ_PLUS_KOSPI_EX_K200,573,108,50,13,0.12037037037037036
2023-07-11,K200,197,39,35,15,0.38461538461538464
2023-07-11,KOSPI_EX_K200,214,41,17,6,0.14634146341463414
2023-07-11,KOSPI_ALL,411,80,53,18,0.225
2023-07-11,KOSDAQ,338,63,31,5,0.07936507936507936
2023-07-11,KOSPI_KOSDAQ_ALL,749,144,85,24,0.16666666666666666
2023-07-11,KOSDAQ_PLUS_KOSPI_EX_K200,552,104,49,14,0.1346153846153846
2023-07-18,K200,197,39,36,20,0.5128205128205128
2023-07-18,KOSPI_EX_K200,211,40,17,9,0.225
2023-07-18,KOSPI_ALL,408,79,53,21,0.26582278481012656
2023-07-18,KOSDAQ,341,64,31,7,0.109375
2023-07-18,KOSPI_KOSDAQ_ALL,749,144,84,26,0.18055555555555555
2023-07-18,KOSDAQ_PLUS_KOSPI_EX_K200,552,104,48,15,0.14423076923076922
2023-07-25,K200,197,39,36,16,0.41025641025641024
2023-07-25,KOSPI_EX_K200,202,38,16,5,0.13157894736842105
2023-07-25,KOSPI_ALL,399,78,52,18,0.23076923076923078
2023-07-25,KOSDAQ,326,61,31,7,0.11475409836065574
2023-07-25,KOSPI_KOSDAQ_ALL,725,139,83,24,0.17266187050359713
2023-07-25,KOSDAQ_PLUS_KOSPI_EX_K200,528,100,47,15,0.15
2023-08-01,K200,197,39,36,15,0.38461538461538464
2023-08-01,KOSPI_EX_K200,211,40,16,6,0.15
2023-08-01,KOSPI_ALL,408,79,52,21,0.26582278481012656
2023-08-01,KOSDAQ,337,63,31,6,0.09523809523809523
2023-08-01,KOSPI_KOSDAQ_ALL,745,143,84,25,0.17482517482517482
2023-08-01,KOSDAQ_PLUS_KOSPI_EX_K200,548,103,48,10,0.0970873786407767
2023-08-08,K200,197,39,36,16,0.41025641025641024
