sample,factor_universe,market_target,horizon,support_state,leader_strength_cut,support_cut,n_high,n_low,high_support_mean,low_support_mean,high_minus_low,diff_tstat,high_positive_share,low_positive_share
TRAIN,KOSDAQ,KOSPI_ALL,20,ABS_BREADTH_1P,0.14144502542260542,0.625,16,13,0.008595402569245517,-0.006081824610665171,0.014677227179910688,0.9772193631894555,0.6875,0.46153846153846156
OOS,KOSDAQ,KOSPI_ALL,20,ABS_BREADTH_1P,0.14144502542260542,0.625,7,8,0.03599106338694135,0.012634258538820092,0.02335680484812126,0.9846680938160687,0.7142857142857143,0.625
TRAIN,KOSDAQ,KOSDAQ,1,ABS_BREADTH_1P,0.14144502542260542,0.625,16,13,0.0012451359395751899,-0.0104927116247979,0.011737847564373089,2.3284015742943094,0.5625,0.15384615384615385
OOS,KOSDAQ,KOSDAQ,1,ABS_BREADTH_1P,0.14144502542260542,0.625,8,8,0.007545437822364998,-0.0006750996295731668,0.008220537451938164,1.1564611821966302,0.75,0.625
TRAIN,KOSDAQ,KOSDAQ,5,ABS_BREADTH_1P,0.14144502542260542,0.625,16,13,-0.000771307481058141,-0.012321569474480083,0.011550261993421941,0.771879175992247,0.6875,0.3076923076923077
OOS,KOSDAQ,KOSDAQ,5,ABS_BREADTH_1P,0.14144502542260542,0.625,7,8,0.009443799683810008,-0.017271192416209627,0.026714992100019635,1.1704773275925606,0.7142857142857143,0.625
TRAIN,KOSDAQ,KOSDAQ,20,ABS_BREADTH_1P,0.14144502542260542,0.625,16,13,0.007365556270542423,0.012573099295983953,-0.00520754302544153,-0.213676159391645,0.625,0.46153846153846156
OOS,KOSDAQ,KOSDAQ,20,ABS_BREADTH_1P,0.14144502542260542,0.625,7,8,0.012908142584119871,-0.000496684582096737,0.013404827166216608,0.44507713106657937,0.5714285714285714,0.75
TRAIN,KOSDAQ,KOSPI_KOSDAQ_ALL,1,ABS_BREADTH_1P,0.14144502542260542,0.625,16,13,7.333473229414182e-05,-0.005980787855055388,0.00605412258734953,1.542219865648214,0.6875,0.38461538461538464
OOS,KOSDAQ,KOSPI_KOSDAQ_ALL,1,ABS_BREADTH_1P,0.14144502542260542,0.625,8,8,0.007638988789987856,0.008548572847650867,-0.0009095840576630113,-0.1139982293964746,0.875,0.75
TRAIN,KOSDAQ,KOSPI_KOSDAQ_ALL,5,ABS_BREADTH_1P,0.14144502542260542,0.625,16,13,-0.0015835245078477719,-0.007228419378136157,0.005644894870288385,0.5427269358298549,0.625,0.38461538461538464
OOS,KOSDAQ,KOSPI_KOSDAQ_ALL,5,ABS_BREADTH_1P,0.14144502542260542,0.625,7,8,0.018204117103036536,-0.015154455774353565,0.0333585728773901,1.7125902671837199,0.7142857142857143,0.625
TRAIN,KOSDAQ,KOSPI_KOSDAQ_ALL,20,ABS_BREADTH_1P,0.14144502542260542,0.625,16,13,0.008505969045007018,-0.0036199025726835594,0.012125871617690577,0.7829597072761524,0.6875,0.46153846153846156
OOS,KOSDAQ,KOSPI_KOSDAQ_ALL,20,ABS_BREADTH_1P,0.14144502542260542,0.625,7,8,0.03257413855937828,0.011527733483984063,0.02104640507539422,0.9098904797781977,0.7142857142857143,0.625
TRAIN,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,1,ABS_BREADTH_1P,0.14144502542260542,0.625,16,13,0.0019344564009469364,-0.008937005151017658,0.010871461551964594,2.2386032737719246,0.625,0.3076923076923077
OOS,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,1,ABS_BREADTH_1P,0.14144502542260542,0.625,8,8,0.006856180432579635,-0.0004758717959449381,0.007332052228524573,1.118764304257484,0.75,0.625
TRAIN,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,5,ABS_BREADTH_1P,0.14144502542260542,0.625,16,13,-0.00026669580918790153,-0.012332670305711512,0.01206597449652361,0.9292072259993049,0.625,0.3076923076923077
OOS,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,5,ABS_BREADTH_1P,0.14144502542260542,0.625,7,8,0.010684583149160948,-0.013617090752807804,0.024301673901968752,1.1384486236643567,0.7142857142857143,0.625
TRAIN,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,20,ABS_BREADTH_1P,0.14144502542260542,0.625,16,13,0.009205869588972609,0.003929872753996349,0.00527599683497626,0.2553534898561767,0.6875,0.38461538461538464
OOS,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,20,ABS_BREADTH_1P,0.14144502542260542,0.625,7,8,0.019929922247795554,-0.0013650032907771264,0.02129492553857268,0.7690799661836444,0.5714285714285714,0.75
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,K200,1,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,17,10,0.0019519091100376612,0.0015015030002756412,0.00045040610976202,0.15048307876649739,0.6470588235294118,0.6
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,K200,1,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,9,10,0.007223440617821736,0.008308217907814509,-0.0010847772899927732,-0.06688388482237975,0.6666666666666666,0.8
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,K200,5,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,17,10,0.0009510120655281069,-0.0038872219455655414,0.004838234011093648,0.4767172533252065,0.5294117647058824,0.4
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,K200,5,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,8,10,0.0039644057368564654,-0.00161373929127651,0.005578145028132976,0.2130824449100415,0.5,0.7
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,K200,20,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,17,10,0.02621209885235298,0.011930018220743683,0.014282080631609297,0.7929963671213235,0.5882352941176471,0.7
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,K200,20,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,8,10,0.018202746465526415,0.03745624904296769,-0.019253502577441274,-0.37009011028915184,0.5,0.7
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,1,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,17,10,0.003646221302920115,0.002868720965106142,0.000777500337813973,0.20154221831198849,0.7647058823529411,0.5
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,1,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,9,10,0.005171029056679381,0.001835589152159551,0.0033354399045198305,0.35527392371057925,0.6666666666666666,0.6
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,5,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,17,10,0.0028587185111752624,-0.020407908304339712,0.023266626815514974,2.4951065425906136,0.6470588235294118,0.1
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,5,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,8,10,3.090988805952259e-05,-0.0008781084234940638,0.0009090183115535864,0.04721769520521099,0.375,0.7
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,20,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,17,10,0.02833536097074856,-0.009071772489982505,0.03740713346073106,1.9100190309034972,0.7647058823529411,0.3
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,20,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,8,10,0.0037725515563858014,0.019524798194558726,-0.015752246638172925,-0.5046815649107996,0.625,0.7
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,1,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,17,10,0.002116849408813932,0.001643363407148924,0.00047348600166500793,0.15923859741135488,0.7058823529411765,0.6
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,1,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,9,10,0.007130935849568036,0.007895798815847175,-0.000764862966279139,-0.0482229168590069,0.6666666666666666,0.8
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,5,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,17,10,0.0010527809626011257,-0.005625895929952767,0.006678676892553893,0.6754576698528335,0.5294117647058824,0.3
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,5,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,8,10,0.003672920721745008,-0.0017522257929788385,0.0054251465147238465,0.2111141096405038,0.5,0.7
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,20,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,17,10,0.026204489368748012,0.009798482457722028,0.016406006911025985,0.9195856263027841,0.7058823529411765,0.7
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,20,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,8,10,0.0170946171283465,0.036271956556410224,-0.019177339428063725,-0.37934659397601206,0.5,0.7
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,1,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,17,10,0.0026575231174308534,0.0019717766072456853,0.0006857465101851681,0.14181545624087452,0.6470588235294118,0.5
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,1,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,9,10,0.004871276087293648,0.003961945979099539,0.0009093301081941089,0.06929216517420636,0.7777777777777778,0.6
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,5,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,17,10,-0.0024419230597089877,-0.021059587946358944,0.018617664886649957,1.5724610779808708,0.5882352941176471,0.3
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,5,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,8,10,-0.007953590514719054,-0.010157991644149083,0.002204401129430029,0.10026200381351748,0.375,0.6
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,20,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,17,10,0.017251378301465246,0.0033863850525979954,0.01386499324886725,0.6172591299895008,0.7058823529411765,0.7
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,20,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,8,10,0.006795850186497601,-0.002353016659510565,0.009148866846008167,0.2341735518674629,0.625,0.7
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,1,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,17,10,0.0021603926368342036,0.0017339852479622566,0.00042640738887194697,0.1409718791443908,0.7058823529411765,0.7
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,1,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,9,10,0.006881595408156423,0.007659136665332149,-0.0007775412571757265,-0.050416423283218846,0.7777777777777778,0.7
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,5,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,17,10,0.00044355046835296353,-0.007686758178995723,0.008130308647348686,0.8309948094920805,0.5882352941176471,0.4
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,5,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,8,10,0.0018231696672276095,-0.0026097217211738686,0.004432891388401478,0.17867865862261767,0.375,0.7
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,20,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,17,10,0.024851416898018366,0.008731409849960289,0.016120007048058077,0.9234950984622814,0.7058823529411765,0.6
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,20,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,8,10,0.015411301159744104,0.03182395307930991,-0.016412651919565806,-0.33876724743473724,0.5,0.7
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,1,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,17,10,0.002976996970681815,0.002374060774522041,0.0006029361961597739,0.14016002913288503,0.6470588235294118,0.6
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,1,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,9,10,0.004898356738202334,0.0032968831964914833,0.0016014735417108506,0.13448704514511117,0.7777777777777778,0.6
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,5,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,17,10,-0.0008258640000264283,-0.020646442238254438,0.01982057823822801,1.8874710631019058,0.6470588235294118,0.1
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,5,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,8,10,-0.005518226348145919,-0.007702422410864854,0.0021841960627189344,0.10563240984711467,0.375,0.6
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,20,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,17,10,0.02091640174558058,-0.0015628019641719816,0.022479203709752562,1.10188517320558,0.7058823529411765,0.6
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,20,OTHERS_ABS_BREADTH_1P,0.12404833843089601,0.7142857142857143,8,10,0.00566492991532386,0.0037509470897067855,0.0019139828256170745,0.05323295030618841,0.625,0.7
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,K200,1,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,16,11,0.0018284626640477021,0.0017220074771484926,0.00010645518689920952,0.03393294653184182,0.6875,0.5454545454545454
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,K200,1,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,8,11,0.004891765717293231,0.009905365354563172,-0.0050135996372699405,-0.32886561149065935,0.625,0.8181818181818182
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,K200,5,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,16,11,-0.007306514629180672,0.008563565429564834,-0.015870080058745507,-1.4537471871315515,0.375,0.6363636363636364
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,K200,5,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,8,10,0.019806003882424483,-0.014287017807730926,0.034093021690155406,1.3170169661712625,0.625,0.6
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,K200,20,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,16,11,0.00798019550587319,0.03974752132758786,-0.03176732582171467,-1.6746257855177549,0.5625,0.7272727272727273
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,K200,20,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,8,10,0.019381440796774507,0.036513293577969216,-0.01713185278119471,-0.3295847905191747,0.5,0.7
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,1,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,16,11,0.0016974980389358619,0.005773909379793599,-0.004076411340857737,-1.1165332974588724,0.625,0.7272727272727273
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,1,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,8,11,0.002393662153177646,0.004158714164208072,-0.0017650520110304257,-0.20324017112839177,0.625,0.6363636363636364
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,5,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,16,11,-0.008419336688318483,-0.0018883164854838158,-0.006531020202834668,-0.5665809625120347,0.4375,0.45454545454545453
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,5,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,8,10,0.017844887065509005,-0.015129290165453654,0.03297417723096266,1.761493669738803,0.75,0.4
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,20,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,16,11,0.005033313582654819,0.028222763116402125,-0.023189449533747308,-1.2008237155109946,0.5625,0.6363636363636364
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,20,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,8,10,0.009414223309960935,0.015011460791698619,-0.005597237481737684,-0.18104106458246075,0.75,0.6
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,1,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,16,11,0.0018148001061498269,0.0021257520293571693,-0.00031095192320734245,-0.0998929043143355,0.6875,0.6363636363636364
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,1,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,8,11,0.004802557285582932,0.009519632047265513,-0.004717074761682581,-0.3169303646742355,0.625,0.8181818181818182
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,5,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,16,11,-0.007503831738678987,0.007427238625777751,-0.014931070364456737,-1.3827598649303312,0.375,0.5454545454545454
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,5,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,8,10,0.019731373468134052,-0.014598987990090073,0.03433036145822413,1.3529605605159503,0.625,0.6
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,20,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,16,11,0.007471899076898277,0.03853734169232401,-0.031065442615425737,-1.6613463244724016,0.6875,0.7272727272727273
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,20,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,8,10,0.018864898271483962,0.03485573164190024,-0.01599083337041628,-0.31663474166478434,0.5,0.7
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,1,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,16,11,0.0014675535350239968,0.0037649820462179475,-0.0022974285111939507,-0.474828458805511,0.5625,0.6363636363636364
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,1,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,8,11,0.0020776467175202965,0.006076342803315987,-0.00399869608579569,-0.3257291372207734,0.75,0.6363636363636364
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,5,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,16,11,-0.01385248009736667,-0.0027698990837068615,-0.011082581013659809,-0.8821999737818313,0.5,0.45454545454545453
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,5,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,8,10,0.006730640918307841,-0.021905376790570596,0.028636017708878435,1.3413970795491215,0.625,0.4
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,20,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,16,11,-0.003227206692211412,0.034433871702388326,-0.037661078394599735,-2.037636539465632,0.5625,0.9090909090909091
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,20,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,8,10,0.011036889609585926,-0.005745848197981229,0.016782737807567154,0.4408128628847466,0.625,0.7
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,1,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,16,11,0.0017715571928681255,0.0023383283836285467,-0.0005667711907604211,-0.17798198891006708,0.75,0.6363636363636364
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,1,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,8,11,0.004442184097885965,0.009362568413058324,-0.004920384315172359,-0.34066636751785656,0.75,0.7272727272727273
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,5,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,16,11,-0.008401789922447138,0.005918310448290668,-0.014320100370737806,-1.3381509509627612,0.4375,0.6363636363636364
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,5,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,8,10,0.017965394979872918,-0.015523501971290116,0.033488896951163034,1.3718013597914807,0.625,0.5
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,20,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,16,11,0.005871823312707112,0.037803546614781934,-0.03193172330207482,-1.8010200630684856,0.625,0.7272727272727273
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,20,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,8,10,0.01785785151660886,0.029866712793818105,-0.012008861277209244,-0.2485477047335684,0.5,0.7
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,1,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,16,11,0.0015435231774580138,0.004513925946134823,-0.002970402768676809,-0.7018768814621719,0.625,0.6363636363636364
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,1,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,8,11,0.0020799828006960942,0.005492198200287918,-0.003412215399591824,-0.308152763345309,0.75,0.6363636363636364
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,5,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,16,11,-0.012134724290403145,-0.0023953201578675743,-0.009739404132535571,-0.825560556859625,0.4375,0.45454545454545453
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,5,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,8,10,0.009899619420685192,-0.020036699025929743,0.029936318446614936,1.4994370236188093,0.625,0.4
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,20,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,16,11,-0.0004717270108713593,0.03159076747337198,-0.03206249448424334,-1.8127283442654427,0.5625,0.8181818181818182
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,20,OTHERS_ABS_BREADTH_4P,0.12404833843089601,0.5714285714285714,8,10,0.010470664514293198,-9.364058946867982e-05,0.010564305103761877,0.3010162038878727,0.625,0.7
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,K200,1,ORTHOGONAL_ABS_BREADTH_1P,0.12404833843089601,0.6666666666666666,18,9,0.0015571083458643636,0.0022410594053153456,-0.000683951059450982,-0.2329274724720847,0.6111111111111112,0.6666666666666666
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,K200,1,ORTHOGONAL_ABS_BREADTH_1P,0.12404833843089601,0.6666666666666666,9,10,0.007223440617821736,0.008308217907814509,-0.0010847772899927732,-0.06688388482237975,0.6666666666666666,0.8
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,K200,5,ORTHOGONAL_ABS_BREADTH_1P,0.12404833843089601,0.6666666666666666,18,9,0.006472434554089283,-0.01546764847947608,0.02194008303356536,1.9838960545479243,0.6111111111111112,0.2222222222222222
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,K200,5,ORTHOGONAL_ABS_BREADTH_1P,0.12404833843089601,0.6666666666666666,8,10,0.0039644057368564654,-0.00161373929127651,0.005578145028132976,0.2130824449100415,0.5,0.7
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,K200,20,ORTHOGONAL_ABS_BREADTH_1P,0.12404833843089601,0.6666666666666666,18,9,0.025345265196836886,0.012076787683819288,0.013268477513017598,0.7186987225556162,0.6111111111111112,0.6666666666666666
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,K200,20,ORTHOGONAL_ABS_BREADTH_1P,0.12404833843089601,0.6666666666666666,8,10,0.018202746465526415,0.03745624904296769,-0.019253502577441274,-0.37009011028915184,0.5,0.7
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,1,ORTHOGONAL_ABS_BREADTH_1P,0.12404833843089601,0.6666666666666666,18,9,0.0026158172393147216,0.004843140165893154,-0.002227322926578433,-0.5623613363862454,0.6666666666666666,0.6666666666666666
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,1,ORTHOGONAL_ABS_BREADTH_1P,0.12404833843089601,0.6666666666666666,9,10,0.005171029056679381,0.001835589152159551,0.0033354399045198305,0.35527392371057925,0.6666666666666666,0.6
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,5,ORTHOGONAL_ABS_BREADTH_1P,0.12404833843089601,0.6666666666666666,18,9,0.005025748457874449,-0.02732714895501753,0.032352897412891976,3.4348782229970376,0.6111111111111112,0.1111111111111111
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,5,ORTHOGONAL_ABS_BREADTH_1P,0.12404833843089601,0.6666666666666666,8,10,3.090988805952259e-05,-0.0008781084234940638,0.0009090183115535864,0.04721769520521099,0.375,0.7
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,20,ORTHOGONAL_ABS_BREADTH_1P,0.12404833843089601,0.6666666666666666,18,9,0.025555330271770777,-0.007668059254330395,0.03322338952610117,1.5757429134853957,0.7222222222222222,0.3333333333333333
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,20,ORTHOGONAL_ABS_BREADTH_1P,0.12404833843089601,0.6666666666666666,8,10,0.0037725515563858014,0.019524798194558726,-0.015752246638172925,-0.5046815649107996,0.625,0.7
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,1,ORTHOGONAL_ABS_BREADTH_1P,0.12404833843089601,0.6666666666666666,18,9,0.001659261252443647,0.002505930164148939,-0.0008466689117052923,-0.29047989562743426,0.6666666666666666,0.6666666666666666
OOS,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,1,ORTHOGONAL_ABS_BREADTH_1P,0.12404833843089601,0.6666666666666666,9,10,0.007130935849568036,0.007895798815847175,-0.000764862966279139,-0.0482229168590069,0.6666666666666666,0.8
