date,universe,leader_factor,LS_BREADTH_1P,LS_BREADTH_4P,ABS_BREADTH_1P,ABS_BREADTH_4P,AVG_CORR_12P,AVG_CORR_24P,DISPERSION_LS_4P,LEADER_STRENGTH_12P,LEADER_CORRECTION_1P,OTHERS_LS_BREADTH_4P,OTHERS_ABS_BREADTH_1P,OTHERS_ABS_BREADTH_4P,ORTHOGONAL_ABS_BREADTH_1P,n_orthogonal,MKT_ACT5_BREADTH,MKT_ACT1_BREADTH,KOSDAQ_TA_SHARE,FACTOR_TOP_ACT5_BREADTH_MEAN
2017-07-12,KOSPI_EX_K200,PER12MF,0.75,0.875,0.0,0.125,0.16621927667528266,0.11086404052342516,0.03572754476986329,0.0911273783813229,0.023166733455199574,0.8571428571428571,0.0,0.0,0.0,2,0.20833333333333334,0.20634920634920634,0.34131334937504554,0.19375
2017-07-19,KOSPI_EX_K200,PER12MF,0.5,0.75,1.0,0.5,0.09723501641624303,0.1096921800764249,0.03182545235242448,0.08956571435216232,-0.0038193621280190986,0.7142857142857143,1.0,0.42857142857142855,1.0,4,0.2891089108910891,0.3188118811881188,0.37364780358751304,0.3125
2017-07-26,KOSPI_EX_K200,PER12MF,0.5,1.0,0.375,0.25,0.08198338002320374,0.10389499066390544,0.011025864966948025,0.09182408552321564,-0.010941122404936991,1.0,0.42857142857142855,0.14285714285714285,0.3333333333333333,3,0.3782178217821782,0.40594059405940597,0.321999466584689,0.65625
2017-08-02,KOSPI_EX_K200,PER12MF,0.625,0.875,1.0,1.0,0.015927390873635764,0.10813927210841102,0.01740717707320104,0.09706185339951745,0.015308943332405211,0.8571428571428571,1.0,1.0,1.0,5,0.3465346534653465,0.25742574257425743,0.31850373856284386,0.45
2017-08-09,KOSPI_EX_K200,PER12MF,0.125,0.375,0.0,0.25,0.10984851281428291,0.1382156778282392,0.011168720406538726,0.0964069343848386,-0.013505102410410256,0.42857142857142855,0.0,0.2857142857142857,0.0,3,0.2891089108910891,0.3306930693069307,0.3782429901925159,0.3125
2017-08-17,KOSPI_EX_K200,OPFY1_REV,0.5,0.25,0.25,0.0,0.13907502190948537,0.1298432419897778,0.013397491132142725,0.04197906042864452,0.006505730959106833,0.2857142857142857,0.2857142857142857,0.0,0.5,4,0.45544554455445546,0.30495049504950494,0.33514077719205365,0.38749999999999996
2017-08-24,KOSPI_EX_K200,OPFY1_REV,0.75,0.5,0.5,0.0,0.0986656586907871,0.1256290859125919,0.0239853041991819,0.04959737943977749,0.012342762491529661,0.42857142857142855,0.42857142857142855,0.0,0.5,4,0.27920792079207923,0.33663366336633666,0.346472960054884,0.3875
2017-08-31,KOSPI_EX_K200,MOM12_1,0.5,0.375,1.0,0.0,0.1279940988352348,0.1452432479589009,0.025609465298867706,0.07267119827359558,0.010420994961152383,0.2857142857142857,1.0,0.0,1.0,4,0.28316831683168314,0.29504950495049503,0.33593142416044436,0.3
2017-09-07,KOSPI_EX_K200,MOM12_1,0.75,0.625,0.0,0.375,0.0527399552546079,0.13664302908141196,0.035274654935735617,0.05492141197504807,0.0006060416649270352,0.5714285714285714,0.0,0.2857142857142857,0.0,7,0.3445544554455445,0.26534653465346536,0.380570179364069,0.3625
2017-09-14,KOSPI_EX_K200,MOM12_1,0.5,0.75,0.125,0.5,0.08756258292586591,0.1439054263302951,0.04556589535842904,0.0992185824090982,0.01350219899410138,0.7142857142857143,0.0,0.42857142857142855,0.0,6,0.36435643564356435,0.36435643564356435,0.3474296547613371,0.375
2017-09-21,KOSPI_EX_K200,MOM12_1,0.25,0.5,0.0,0.0,0.12883506997412408,0.15987266443174225,0.02056216025450736,0.081029052533105,-0.006844585313450283,0.42857142857142855,0.0,0.0,0.0,5,0.4308300395256917,0.3893280632411067,0.39357781948012094,0.41874999999999996
2017-09-28,KOSPI_EX_K200,OP12_REV,0.625,0.5,0.0,0.0,0.10729789523995702,0.15238653035352415,0.03424276271688337,0.09378693072507571,0.01630565103947909,0.42857142857142855,0.0,0.0,0.0,3,0.3814229249011858,0.15217391304347827,0.3655932293605435,0.26875
2017-10-13,KOSPI_EX_K200,OP12_REV,0.375,0.5,0.625,0.0,0.06945171195326935,0.15271644711379231,0.045077436012114426,0.08340133706615122,-0.008191535662067099,0.42857142857142855,0.5714285714285714,0.0,0.6666666666666666,3,0.21541501976284586,0.2865612648221344,0.4029093518851578,0.33125
2017-10-20,KOSPI_EX_K200,OP12_REV,0.25,0.25,1.0,0.125,0.08323141126554282,0.13345219305915382,0.04467857537416048,0.04911047905342503,-0.02457337698635405,0.2857142857142857,1.0,0.14285714285714285,1.0,3,0.2964426877470356,0.2648221343873518,0.37956130173056923,0.45
2017-10-27,KOSPI_EX_K200,OP12_REV,0.125,0.25,1.0,0.875,0.114653942006002,0.15763723590093556,0.031116814007907667,0.06296157735566288,-0.0024487143269536008,0.2857142857142857,1.0,0.8571428571428571,1.0,3,0.3221343873517787,0.33201581027667987,0.358993814010025,0.5
2017-11-03,KOSPI_EX_K200,OP12_REV,0.5,0.125,0.5,1.0,0.0933468838432867,0.14522792120877673,0.024994352314662262,0.06679088951217266,0.00031121491798638806,0.14285714285714285,0.5714285714285714,1.0,0.6666666666666666,3,0.41929133858267714,0.3700787401574803,0.4476421334285451,0.55
2017-11-10,KOSPI_EX_K200,OP12_REV,0.625,0.375,1.0,1.0,0.08659148322587322,0.13551109760552718,0.035779736793329166,0.11015476826007403,0.036027115262479675,0.2857142857142857,1.0,1.0,1.0,4,0.41929133858267714,0.3720472440944882,0.43415351196667384,0.54375
2017-11-17,KOSPI_EX_K200,OP12_REV,0.625,0.5,0.75,0.875,0.0769011071218433,0.11297647041804118,0.05890556559480789,0.1484750903181245,0.033648913147984655,0.42857142857142855,0.7142857142857143,0.8571428571428571,0.3333333333333333,3,0.7165354330708661,0.45866141732283466,0.5074108964358193,0.65625
2017-11-24,KOSPI_EX_K200,OP12_REV,0.625,0.75,1.0,1.0,0.06236242139985111,0.10146551664908701,0.05622459303049186,0.09765702153418127,-0.002209869375154286,0.7142857142857143,1.0,1.0,1.0,5,0.6003937007874016,0.33858267716535434,0.5979859261543755,0.61875
2017-12-01,KOSPI_EX_K200,OP12_REV,0.5,0.625,0.25,1.0,0.043892110349575,0.10192746414492657,0.05576191513089613,0.17168790143652518,0.025289972050087137,0.5714285714285714,0.14285714285714285,1.0,0.2,5,0.3713163064833006,0.2770137524557957,0.5431612169412371,0.4
2017-12-08,KOSPI_EX_K200,OP12_REV,0.25,0.125,0.0,0.25,0.02297713708235704,0.0674441668071627,0.018827279730412167,0.09021375530694076,-0.029227887875229966,0.0,0.0,0.14285714285714285,0.0,4,0.3216374269005848,0.2378167641325536,0.5363278155089106,0.22499999999999998
2017-12-15,KOSPI_EX_K200,OP12_REV,0.5,0.25,0.875,0.125,0.016860455615499655,0.06418967871370354,0.0295302517946126,0.06713721317189814,-0.014167268726098275,0.2857142857142857,1.0,0.14285714285714285,1.0,5,0.18908382066276802,0.3001949317738791,0.49967002983472825,0.24375000000000002
2017-12-22,KOSPI_EX_K200,OP12_REV,0.625,0.375,0.125,0.0,0.0444396368383149,0.075034209597478,0.03811065316547826,0.05343932258993639,-0.013158963835222092,0.42857142857142855,0.14285714285714285,0.0,0.2,5,0.26120857699805067,0.22417153996101363,0.5472329814782613,0.24375000000000002
2018-01-03,KOSPI_EX_K200,PRIVATE_FLOW,0.5,0.375,1.0,0.375,0.05536077655980983,0.07663410934037426,0.05384750216713561,0.06029034208810269,0.0035767307892513207,0.2857142857142857,1.0,0.2857142857142857,1.0,5,0.31189083820662766,0.4093567251461988,0.5598645802645895,0.39999999999999997
2018-01-10,KOSPI_EX_K200,PRIVATE_FLOW,0.5,0.25,0.75,1.0,0.04513981236453786,0.05217190922114336,0.047691335481436926,0.07942257330305147,-0.00294405934416438,0.14285714285714285,0.7142857142857143,1.0,0.8,5,0.5048732943469786,0.44639376218323584,0.46045290811076905,0.55625
2018-01-17,KOSPI_EX_K200,PRIVATE_FLOW,0.5,0.25,1.0,1.0,0.028975966352903306,0.04787623649186262,0.04738264531270373,0.07648110766686333,0.012637350093348227,0.14285714285714285,1.0,1.0,1.0,5,0.48638132295719844,0.37937743190661477,0.6070749509482893,0.58125
2018-01-24,KOSPI_EX_K200,PRIVATE_FLOW,0.375,0.25,1.0,1.0,0.006372903364779257,0.04159207537172003,0.036876803742505675,0.12132980575511393,0.023056136068485663,0.14285714285714285,1.0,1.0,1.0,5,0.5116731517509727,0.490272373540856,0.548391979915528,0.575
2018-01-31,KOSPI_EX_K200,PRIVATE_FLOW,0.375,0.5,1.0,1.0,0.007211096012437059,0.03801461713924397,0.03425430824616006,0.11852068094397966,-0.0002631556374600788,0.42857142857142855,1.0,1.0,1.0,5,0.7140077821011673,0.4669260700389105,0.3895552643549717,0.78125
2018-02-07,KOSPI_EX_K200,PRIVATE_FLOW,0.75,0.375,0.0,0.75,-0.014597063866905373,0.028346470768932323,0.03199144529401358,0.11871267323864182,0.006589935411601064,0.2857142857142857,0.0,0.7142857142857143,0.0,5,0.5428015564202334,0.29766536964980544,0.48166081081372253,0.5625
2018-02-14,KOSPI_EX_K200,PRIVATE_FLOW,0.5,0.5,0.25,0.125,-0.0055096247879177435,0.026879615485678642,0.027767771605155152,0.1210773347018107,-0.007663834519428914,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.2,5,0.20970873786407768,0.14757281553398058,0.4494171920392961,0.24999999999999997
2018-02-23,KOSPI_EX_K200,PRIVATE_FLOW,0.625,0.625,1.0,0.125,-0.015313271603885297,0.020821423074007556,0.018154885355252056,0.08844193605559503,-0.006024584883287304,0.7142857142857143,1.0,0.14285714285714285,1.0,5,0.1669902912621359,0.1786407766990291,0.45778930315573846,0.17500000000000002
2018-03-05,KOSPI_EX_K200,PRIVATE_FLOW,0.5,0.375,0.0,0.0,-0.015319065427850557,0.011939202308093363,0.04001403903739879,0.0894213021529418,-0.015025797731376363,0.42857142857142855,0.0,0.0,0.0,7,0.21553398058252426,0.21359223300970873,0.41679954571599076,0.225
2018-03-12,KOSPI_EX_K200,MOM12_1,0.5,0.5,1.0,0.875,-0.05786061722047587,0.0010684031662754373,0.04551888005884563,0.11835653236045329,0.04538643983935355,0.42857142857142855,1.0,0.8571428571428571,1.0,7,0.29320388349514565,0.4116504854368932,0.4152792466152595,0.375
2018-03-19,KOSPI_EX_K200,MOM12_1,0.625,0.5,0.5,1.0,-0.05092315485861432,-0.003946647848159107,0.0419870125286318,0.08118026548743806,0.018796445482022417,0.42857142857142855,0.42857142857142855,1.0,0.42857142857142855,7,0.3592233009708738,0.3145631067961165,0.4452316820575628,0.325
2018-03-26,KOSPI_EX_K200,MOM12_1,0.5,0.625,0.125,0.5,-0.08600399190684829,-0.014328910506465314,0.046967914212209,0.06515275599489012,-0.004725651483600754,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.16666666666666666,6,0.4689922480620155,0.31976744186046513,0.4977302694399386,0.525
2018-04-02,KOSPI_EX_K200,OP12_REV,0.25,0.625,0.875,0.625,-0.10844844673148958,-0.016499508360247002,0.05586483463366865,0.11433795545445713,0.02799430678200203,0.5714285714285714,0.8571428571428571,0.5714285714285714,0.8333333333333334,6,0.3003875968992248,0.31976744186046513,0.4612210513924979,0.38750000000000007
2018-04-09,KOSPI_EX_K200,OP12_REV,0.5,0.625,0.25,0.375,-0.09871390457628758,-0.017707047996339875,0.06939791843279496,0.09639490658767014,0.030016838907664215,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.3333333333333333,6,0.3178294573643411,0.25387596899224807,0.45328988578857704,0.49375
2018-04-16,KOSPI_EX_K200,OP12_REV,0.5,0.625,1.0,0.625,-0.11094568167644706,-0.02408511904754823,0.060444696478728334,0.09442067624241757,0.016837375356582147,0.5714285714285714,1.0,0.5714285714285714,1.0,6,0.3236434108527132,0.2926356589147287,0.5225523295428313,0.50625
2018-04-23,KOSPI_EX_K200,OP12_REV,0.5,0.625,0.625,1.0,-0.10964665769253054,-0.0505552238660638,0.03858728306623094,0.17063728104806064,0.011556221221413813,0.5714285714285714,0.5714285714285714,1.0,0.5,6,0.6434108527131783,0.6027131782945736,0.42294809651622334,0.63125
2018-04-30,KOSPI_EX_K200,OP12_REV,0.875,0.875,0.875,1.0,-0.05733006505549502,-0.03144388255249771,0.04933163682618055,0.21051800094150785,0.03344587361632293,0.8571428571428571,0.8571428571428571,1.0,0.8,5,0.5426356589147286,0.5775193798449613,0.4035828520898784,0.5125
2018-05-09,KOSPI_EX_K200,OP12_REV,0.75,0.625,0.0,1.0,-0.05753968900652335,-0.036696122311327906,0.046473532775163286,0.1639245391856965,0.003833237955410792,0.5714285714285714,0.0,1.0,0.0,6,0.627906976744186,0.39341085271317827,0.3800324813737343,0.625
2018-05-16,KOSPI_EX_K200,OP12_REV,0.625,0.625,1.0,0.625,-0.05256340422626995,-0.027780842189300072,0.07837407703466988,0.2518420188077175,0.06702858398106835,0.5714285714285714,1.0,0.5714285714285714,1.0,6,0.5542635658914729,0.5193798449612403,0.37376389095027784,0.675
2018-05-24,KOSPI_EX_K200,OP12_REV,0.625,0.875,0.75,0.875,-0.05773883634856425,-0.024670418609084106,0.05654802116315577,0.2778002158498496,0.029214686911468984,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.6666666666666666,6,0.29457364341085274,0.19573643410852712,0.4538823273242801,0.36874999999999997
2018-05-31,KOSPI_EX_K200,OP12_REV,0.875,0.75,1.0,0.875,-0.04408831970817669,-0.021933532891436965,0.05186014713422878,0.2542215546463438,0.020047273408196467,0.7142857142857143,1.0,0.8571428571428571,1.0,6,0.3178294573643411,0.23837209302325582,0.33810636626451074,0.42500000000000004
2018-06-08,KOSPI_EX_K200,OP12_REV,0.25,0.625,0.25,0.875,-0.01344823602764354,-0.025833642812547044,0.05598268288304974,0.2542000113426359,0.005490655214232628,0.5714285714285714,0.14285714285714285,0.8571428571428571,0.2,5,0.24806201550387597,0.20348837209302326,0.3912165492923679,0.33125000000000004
2018-06-18,KOSPI_EX_K200,OP12_REV,0.75,0.375,0.0,0.25,-0.0059511535220840035,-0.023775343552910926,0.03584110481706052,0.27647790027655794,0.023358676646389007,0.2857142857142857,0.0,0.14285714285714285,0.0,5,0.30947775628626695,0.38104448742746616,0.3624852465715022,0.50625
2018-06-25,KOSPI_EX_K200,OP12_REV,0.75,0.75,0.25,0.0,-0.015736059645864792,-0.025400109206550055,0.05090137388866981,0.2934325329665689,0.014687858568781546,0.7142857142857143,0.2857142857142857,0.0,0.2,5,0.26692456479690524,0.15473887814313347,0.36793872555249163,0.4125
2018-07-02,KOSPI_EX_K200,OP12_REV,0.625,0.625,0.0,0.0,-0.02483781465828092,-0.040948837958455754,0.07867949145872523,0.2638759238309041,0.02530300406996815,0.5714285714285714,0.0,0.0,0.0,5,0.19922630560928434,0.24564796905222436,0.35179912912827754,0.32499999999999996
2018-07-09,KOSPI_EX_K200,OP12_REV,0.5,0.625,0.5,0.0,-0.0210340152074581,-0.03768217748919046,0.07205585177605878,0.2506996372296223,-0.005215574538758098,0.5714285714285714,0.5714285714285714,0.0,0.6,5,0.195357833655706,0.19342359767891681,0.3263535238502232,0.29374999999999996
2018-07-16,KOSPI_EX_K200,OP12_REV,0.375,0.75,1.0,0.125,-0.01304914180886038,-0.03942275745543998,0.06717808403878642,0.24524771722718763,0.013956028912466775,0.7142857142857143,1.0,0.14285714285714285,1.0,5,0.18076923076923077,0.1346153846153846,0.356718210703717,0.2
2018-07-23,KOSPI_EX_K200,OP12_REV,0.625,0.625,0.0,0.0,-0.006474119536767237,-0.04229257323239271,0.03725309344313399,0.2062491135597212,-0.0026117305907422464,0.5714285714285714,0.0,0.0,0.0,5,0.2153846153846154,0.2903846153846154,0.3795489247667111,0.21875
2018-07-30,KOSPI_EX_K200,OP12_REV,0.75,0.625,1.0,0.5,-0.03737589765930181,-0.04379158029320175,0.04962099843033372,0.2325359346418593,0.029381746121155447,0.5714285714285714,1.0,0.42857142857142855,1.0,6,0.21880998080614203,0.18234165067178504,0.38048318366007955,0.34375
2018-08-06,KOSPI_EX_K200,OP12_REV,0.375,0.75,1.0,0.5,-0.04310486237857647,-0.046562502785266066,0.04964286128700926,0.20600630205513681,-0.004765318225202858,0.7142857142857143,1.0,0.42857142857142855,1.0,6,0.21223709369024857,0.22179732313575526,0.37405974438161743,0.40625
2018-08-13,KOSPI_EX_K200,OPFY1_REV,0.875,0.75,0.0,0.0,-0.05186693629613832,-0.050197164244120705,0.0592785179925309,0.11457802959388375,0.00839625780905338,0.7142857142857143,0.0,0.0,0.0,5,0.3154875717017208,0.4818355640535373,0.37880124426681955,0.28125
2018-08-21,KOSPI_EX_K200,OPFY1_REV,0.5,0.625,1.0,1.0,-0.05953810907974572,-0.05615031094225481,0.04834126791276901,0.1339185212579196,0.02941351303101821,0.5714285714285714,1.0,1.0,1.0,5,0.4608030592734226,0.35372848948374763,0.3774464289199507,0.53125
2018-08-28,KOSPI_EX_K200,OP12_REV,0.5,0.5,0.625,0.875,-0.07188207458458819,-0.05238085770379913,0.0431117413024185,0.12996734375436148,0.03154176565856003,0.42857142857142855,0.5714285714285714,0.8571428571428571,0.4,5,0.5047801147227533,0.372848948374761,0.4108418582403939,0.575
2018-09-04,KOSPI_EX_K200,OP12_REV,0.625,0.375,0.875,0.625,-0.08632316944301703,-0.05128703176010953,0.06238874066846815,0.12529880912664237,0.02192777907574285,0.2857142857142857,0.8571428571428571,0.5714285714285714,0.8,5,0.39961759082217974,0.34990439770554493,0.4631643851319127,0.45
2018-09-11,KOSPI_EX_K200,OPFY1_REV,0.625,0.5,1.0,1.0,-0.08495460231750054,-0.04726290410475086,0.07424044124029944,0.11485172073887229,0.016058000870245483,0.42857142857142855,1.0,1.0,1.0,6,0.44550669216061184,0.3632887189292543,0.3741220063872095,0.425
2018-09-18,KOSPI_EX_K200,OPFY1_REV,0.5,0.5,0.25,0.875,-0.09482466583794788,-0.043470708808059984,0.05390296864001057,0.14560437780516644,0.03245330076225008,0.42857142857142855,0.14285714285714285,0.8571428571428571,0.0,6,0.4255725190839695,0.3187022900763359,0.46517622913807477,0.3625
2018-09-28,KOSPI_EX_K200,OPFY1_REV,0.375,0.5,0.5,0.875,-0.058850419048499976,-0.03426467593742517,0.036383540907222185,0.1227898305644568,0.004985204240788674,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.5,6,0.3702290076335878,0.25763358778625955,0.3525178956354769,0.56875
2018-10-08,KOSPI_EX_K200,OPFY1_REV,0.625,0.75,0.0,0.125,-0.03800768472628319,-0.033181268391008024,0.0616996388154244,0.11283461695952246,0.014968330949097018,0.7142857142857143,0.0,0.0,0.0,6,0.2870722433460076,0.13688212927756654,0.3871025345008167,0.39375
2018-10-16,KOSPI_EX_K200,PBR12MF,0.625,0.5,0.0,0.0,-0.05488801501374467,-0.03729935385633769,0.0703856151532817,0.1092022255130396,0.030385855163180583,0.42857142857142855,0.0,0.0,0.0,4,0.4068441064638783,0.13307984790874525,0.4063089901051908,0.3875
2018-10-23,KOSPI_EX_K200,OPFY1_REV,0.625,0.625,0.0,0.0,-0.05712238980900217,-0.026340140681724522,0.07432873242767876,0.12459105798216397,-0.00796337069362963,0.5714285714285714,0.0,0.0,0.0,6,0.19961977186311788,0.25285171102661597,0.2847812273145984,0.24375
2018-10-30,KOSPI_EX_K200,PBR12MF,0.5,0.75,0.0,0.0,-0.0651811042505474,-0.054955332247411594,0.092951194934279,0.17948270238443886,0.0550450325264164,0.7142857142857143,0.0,0.0,0.0,3,0.5171102661596958,0.5779467680608364,0.342464191635434,0.42500000000000004
2018-11-06,KOSPI_EX_K200,OPFY1_REV,0.375,0.625,1.0,0.0,-0.06781945481299319,-0.056880252344652056,0.048555248271301005,0.16035747747568418,0.04131809862176335,0.5714285714285714,1.0,0.0,1.0,5,0.21863117870722434,0.15399239543726237,0.3494039169173957,0.32499999999999996
2018-11-13,KOSPI_EX_K200,OPFY1_REV,0.375,0.625,0.375,0.0,-0.07715529889045596,-0.06907095715173658,0.03868862494826716,0.15863888443034874,-0.002173221178994226,0.5714285714285714,0.42857142857142855,0.0,0.6,5,0.25285171102661597,0.24524714828897337,0.3189176618168188,0.475
2018-11-20,KOSPI_EX_K200,PBR12MF,0.25,0.625,0.875,0.0,-0.07184446786226792,-0.06264739876658587,0.03610624088848693,0.12930448673791795,-0.0024485622594213503,0.5714285714285714,0.8571428571428571,0.0,1.0,4,0.2965779467680608,0.1958174904942966,0.3815593578233197,0.4
2018-11-27,KOSPI_EX_K200,PBR12MF,0.0,0.25,1.0,1.0,-0.011085254483432505,-0.03226818311886514,0.034005609244532733,0.16019635470083526,-0.01955256771833558,0.2857142857142857,1.0,1.0,1.0,4,0.22770398481973433,0.222011385199241,0.34912071519786125,0.35624999999999996
2018-12-04,KOSPI_EX_K200,PBR12MF,0.375,0.125,1.0,1.0,-0.0019847398567534166,-0.03167537616071369,0.0253191560623319,0.23280286407615863,0.024612658388056954,0.0,1.0,1.0,1.0,4,0.45920303605313095,0.396584440227704,0.32970231963840296,0.48125
2018-12-11,KOSPI_EX_K200,PBR12MF,0.5,0.25,0.0,0.375,-0.0156111503262396,-0.03125537839783814,0.040295046007430065,0.18322368970819408,-0.010085112155288359,0.2857142857142857,0.0,0.42857142857142855,0.0,4,0.42125237191650855,0.25426944971537,0.3650535442869281,0.29375
2018-12-18,KOSPI_EX_K200,PBR12MF,0.5,0.25,0.75,0.0,-0.00010326337075968512,-0.035471769751836794,0.015687828705458276,0.17672604898939276,0.018560443643702938,0.14285714285714285,0.7142857142857143,0.0,0.5,4,0.3731060606060606,0.3465909090909091,0.39361397613353966,0.45
2018-12-26,KOSPI_EX_K200,PBR12MF,0.375,0.5,0.125,0.0,-0.013073146968318947,-0.028749105253250005,0.033763345158972065,0.18490255402997913,0.030141529323437506,0.42857142857142855,0.0,0.0,0.0,4,0.4071969696969697,0.42234848484848486,0.39195900564481984,0.5125
2019-01-04,KOSPI_EX_K200,PBR12MF,0.625,0.75,0.375,0.0,-0.030680218612770056,-0.030348921188161793,0.027832022744015063,0.1370943610355712,0.0022456525659850825,0.7142857142857143,0.42857142857142855,0.0,0.5,4,0.2570888468809074,0.277882797731569,0.3589706565190728,0.3375
2019-01-11,KOSPI_EX_K200,PBR12MF,0.25,0.625,0.875,0.625,-0.03090186674804454,-0.032146815966374045,0.05144400177066907,0.0997614400237572,-0.0024488412982373794,0.5714285714285714,0.8571428571428571,0.5714285714285714,1.0,4,0.3780718336483932,0.33459357277882795,0.4304730810360007,0.3375
2019-01-18,KOSPI_EX_K200,PBR12MF,0.875,0.5,0.875,0.625,-0.02346723618505042,-0.03521635274853078,0.04983935886128312,0.10271797035836983,0.025653111903211998,0.42857142857142855,0.8571428571428571,0.5714285714285714,0.75,4,0.5444234404536862,0.43667296786389415,0.4382942108700626,0.41874999999999996
2019-01-25,KOSPI_EX_K200,PBR12MF,0.5,0.75,1.0,1.0,0.0018278352344935178,-0.036448913157842114,0.03873556110833969,0.05469921322126836,0.007195586726687471,0.7142857142857143,1.0,1.0,1.0,5,0.5311909262759924,0.44234404536862004,0.335011732127852,0.51875
2019-02-01,KOSPI_EX_K200,PBR12MF,0.625,0.375,0.875,1.0,0.03192813109022124,-0.03220992822774409,0.03395463006373081,0.09666962776521698,0.00032380012235964624,0.2857142857142857,0.8571428571428571,1.0,0.8,5,0.5330812854442344,0.3742911153119093,0.34893631585202545,0.66875
2019-02-13,KOSPI_EX_K200,PRIVATE_FLOW,0.125,0.625,0.5,1.0,0.05326941377808504,-0.027331215187878417,0.024456502490003248,0.09159854145717405,0.015153263653331844,0.5714285714285714,0.42857142857142855,1.0,0.42857142857142855,7,0.47448015122873344,0.39697542533081287,0.40020668060709286,0.54375
2019-02-20,KOSPI_EX_K200,PRIVATE_FLOW,0.25,0.25,0.875,1.0,0.09091219864912739,-0.006864457599529088,0.03827253152196874,0.09403377379437722,0.016575297920401875,0.14285714285714285,0.8571428571428571,1.0,0.8571428571428571,7,0.389413988657845,0.2646502835538752,0.40148537984808186,0.51875
2019-02-27,KOSPI_EX_K200,PER12MF,0.375,0.125,1.0,1.0,0.02337482919864484,-0.0035954942620606634,0.04182317273627273,0.0825758086691285,0.015760394206466265,0.14285714285714285,1.0,1.0,1.0,6,0.2892249527410208,0.22684310018903592,0.43828687680611955,0.45625000000000004
2019-03-07,KOSPI_EX_K200,PRIVATE_FLOW,0.5,0.25,0.25,0.75,0.011751329935514334,-0.0008395160746518744,0.04758680781112728,0.08152712335041756,0.012367251682713902,0.14285714285714285,0.2857142857142857,0.7142857142857143,0.2857142857142857,7,0.3837429111531191,0.29678638941398866,0.46735981286462136,0.51875
2019-03-14,KOSPI_EX_K200,PRIVATE_FLOW,0.75,0.5,1.0,0.875,0.034324911391964016,0.007816283652474396,0.053445416677474544,0.07666491279932475,0.023650899281768573,0.42857142857142855,1.0,0.8571428571428571,1.0,6,0.224105461393597,0.2768361581920904,0.40678933629484626,0.35625
2019-03-21,KOSPI_EX_K200,PRIVATE_FLOW,0.5,0.5,0.25,0.75,0.027942358330043635,0.011551924922799908,0.046913978019471024,0.07770706696273233,0.004113680040038778,0.42857142857142855,0.2857142857142857,0.7142857142857143,0.16666666666666666,6,0.3540489642184557,0.3050847457627119,0.42507424785688536,0.525
2019-03-28,KOSPI_EX_K200,OP12_REV,0.625,0.625,0.0,0.25,0.04796060829427539,0.00689473957016148,0.07252670558199185,0.07932756053263079,0.050938373519421765,0.5714285714285714,0.0,0.14285714285714285,0.0,3,0.24060150375939848,0.22180451127819548,0.45490142360417357,0.21875
2019-04-04,KOSPI_EX_K200,OP12_REV,0.625,0.625,1.0,0.75,0.04832143277588349,0.005844224179521468,0.059021447182349016,0.06632907127641563,0.007964703580458185,0.5714285714285714,1.0,0.7142857142857143,1.0,3,0.2932330827067669,0.30639097744360905,0.45853488563525363,0.3375
2019-04-11,KOSPI_EX_K200,OP12_REV,0.375,0.5,1.0,0.5,0.04449789636511455,0.00622923910580083,0.050677385194530175,0.07994889015842283,-0.00965887603543034,0.42857142857142855,1.0,0.42857142857142855,1.0,3,0.39097744360902253,0.44548872180451127,0.40457987497817377,0.35
2019-04-18,KOSPI_EX_K200,PRIVATE_FLOW,0.375,0.5,0.375,0.75,0.030859920673053043,0.005861215593471382,0.046925743976286745,0.11252358436833176,0.043604372520535783,0.42857142857142855,0.2857142857142857,0.7142857142857143,0.2857142857142857,7,0.551594746716698,0.46716697936210133,0.41390212325875153,0.68125
2019-04-25,KOSPI_EX_K200,OPFY1_REV,0.5,0.25,0.25,0.875,0.03189683922238098,0.020852065519517255,0.04810781153703967,0.11878429023959897,0.02517368615843252,0.2857142857142857,0.14285714285714285,0.8571428571428571,0.0,4,0.36397748592870544,0.2870544090056285,0.4254122920404874,0.2625
2019-05-03,KOSPI_EX_K200,OPFY1_REV,0.625,0.375,0.875,0.875,0.022299419294289462,0.024936998327428943,0.05402045089616076,0.12806960156438052,0.017584863300322967,0.2857142857142857,0.8571428571428571,0.8571428571428571,1.0,4,0.2570356472795497,0.2101313320825516,0.4126253702197286,0.35624999999999996
2019-05-13,KOSPI_EX_K200,OPFY1_REV,0.375,0.25,0.0,0.0,-0.001093574883352302,0.025190229810146673,0.04292647617816966,0.058234348978973505,-0.012191973234187053,0.2857142857142857,0.0,0.0,0.0,4,0.35834896810506567,0.21200750469043153,0.4712742882341286,0.475
2019-05-20,KOSPI_EX_K200,MOM12_1,0.375,0.375,0.5,0.0,-0.06388380669359114,0.017206549912483656,0.04875091514758488,0.1098471419653877,0.04221832755344775,0.2857142857142857,0.42857142857142855,0.0,0.3333333333333333,6,0.3395872420262664,0.28893058161350843,0.40630508584200464,0.42499999999999993
