sample,factor_universe,market_target,horizon,state,high_minus_low,diff_tstat,low_mean,high_mean,low_positive_share,high_positive_share,n_low,n_high
OOS,K200,K200,1,AVG_CORR_12P,-0.005238462447939655,-0.9609829061186942,0.0072148585200262965,0.001976396072086642,0.6153846153846154,0.5764705882352941,39,85
TRAIN,K200,K200,5,AVG_CORR_12P,-0.0038111062494224947,-1.1672735891341688,0.0025778372501440022,-0.0012332689992784925,0.5945945945945946,0.4774774774774775,111,111
OOS,K200,K200,5,AVG_CORR_12P,0.0012442936626083523,0.1150160627079577,0.009116752313927324,0.010361045976535676,0.5526315789473685,0.6941176470588235,38,85
TRAIN,K200,K200,20,AVG_CORR_12P,-0.003919279426240424,-0.5149447714725286,0.0075224593307532716,0.003603179904512847,0.5585585585585585,0.5855855855855856,111,111
OOS,K200,K200,20,AVG_CORR_12P,-0.0061546114814995875,-0.2219400743994196,0.03799584661356052,0.031841235132060934,0.6,0.7176470588235294,35,85
TRAIN,K200,KOSPI_EX_K200,1,AVG_CORR_12P,-0.0018844919738924483,-1.1806639023071608,0.00144411207482547,-0.00044037989906697817,0.5765765765765766,0.4954954954954955,111,111
OOS,K200,KOSPI_EX_K200,1,AVG_CORR_12P,-0.000861515382134749,-0.2577142181785032,0.002429320367584948,0.0015678049854501992,0.5897435897435898,0.5882352941176471,39,85
TRAIN,K200,KOSPI_EX_K200,5,AVG_CORR_12P,-0.005559279902327708,-1.28811270231769,0.0030545036514051513,-0.002504776250922557,0.5675675675675675,0.4864864864864865,111,111
OOS,K200,KOSPI_EX_K200,5,AVG_CORR_12P,0.006568848227123537,0.8777866453462909,0.001514099765836982,0.00808294799296052,0.5,0.6705882352941176,38,85
TRAIN,K200,KOSPI_EX_K200,20,AVG_CORR_12P,-0.012657147769740409,-1.3099394950451513,0.010783668336316946,-0.001873479433423463,0.5855855855855856,0.5405405405405406,111,111
OOS,K200,KOSPI_EX_K200,20,AVG_CORR_12P,0.02481200171587022,1.7609357554222695,-0.003468374806578036,0.021343626909292184,0.45714285714285713,0.6823529411764706,35,85
TRAIN,K200,KOSPI_ALL,1,AVG_CORR_12P,-0.002099661701197672,-1.3401252302374578,0.0010718195704540472,-0.001027842130743625,0.6036036036036037,0.45045045045045046,111,111
OOS,K200,KOSPI_ALL,1,AVG_CORR_12P,-0.005015571682209872,-0.939031181448687,0.006954265551197715,0.0019386938689878433,0.6153846153846154,0.6,39,85
TRAIN,K200,KOSPI_ALL,5,AVG_CORR_12P,-0.003944744116104209,-1.2099734006814826,0.002573263887154759,-0.00137148022894945,0.5945945945945946,0.4774774774774775,111,111
OOS,K200,KOSPI_ALL,5,AVG_CORR_12P,0.001509433664553866,0.14280385409848667,0.008674009069829935,0.010183442734383801,0.5263157894736842,0.6705882352941176,38,85
TRAIN,K200,KOSPI_ALL,20,AVG_CORR_12P,-0.0045859529356214145,-0.5996980500745389,0.007628534040581543,0.003042581104960128,0.5855855855855856,0.5765765765765766,111,111
OOS,K200,KOSPI_ALL,20,AVG_CORR_12P,-0.004441453326312923,-0.16536026394503936,0.03541569393272834,0.030974240606415415,0.6,0.7176470588235294,35,85
TRAIN,K200,KOSDAQ,1,AVG_CORR_12P,-0.0025445800850577606,-1.3069515910149556,0.0016291954998816345,-0.0009153845851761263,0.5315315315315315,0.5045045045045045,111,111
OOS,K200,KOSDAQ,1,AVG_CORR_12P,0.0007360304551448937,0.1634771148091419,0.001677101915767289,0.0024131323709121826,0.5641025641025641,0.6352941176470588,39,85
TRAIN,K200,KOSDAQ,5,AVG_CORR_12P,-0.007343650973986889,-1.5157664715386707,0.004206965806936714,-0.003136685167050175,0.5495495495495496,0.5315315315315315,111,111
OOS,K200,KOSDAQ,5,AVG_CORR_12P,0.00926280744345749,0.9702411351910398,-0.0025659890004043812,0.006696818443053109,0.5,0.6470588235294118,38,85
TRAIN,K200,KOSDAQ,20,AVG_CORR_12P,-0.007996291072943968,-0.7673390816782331,0.009924938533876307,0.00192864746093234,0.5315315315315315,0.5585585585585585,111,111
OOS,K200,KOSDAQ,20,AVG_CORR_12P,0.034543014084873716,1.8632866422898005,-0.012923333124551193,0.021619680960322525,0.5714285714285714,0.6941176470588235,35,85
TRAIN,K200,KOSPI_KOSDAQ_ALL,1,AVG_CORR_12P,-0.002158952556022599,-1.3771231567837563,0.0011456649888186335,-0.0010132875672039655,0.5945945945945946,0.4594594594594595,111,111
OOS,K200,KOSPI_KOSDAQ_ALL,1,AVG_CORR_12P,-0.004466127559648824,-0.8563684084755269,0.0064646296290754805,0.001998502069426656,0.6410256410256411,0.5882352941176471,39,85
TRAIN,K200,KOSPI_KOSDAQ_ALL,5,AVG_CORR_12P,-0.0044151366063415855,-1.3128327080473776,0.0027778269021966253,-0.0016373097041449604,0.5945945945945946,0.5135135135135135,111,111
OOS,K200,KOSPI_KOSDAQ_ALL,5,AVG_CORR_12P,0.002314021234561631,0.22663924865435947,0.007347839805882223,0.009661861040443854,0.5,0.6941176470588235,38,85
TRAIN,K200,KOSPI_KOSDAQ_ALL,20,AVG_CORR_12P,-0.005074024271158807,-0.6500205979575222,0.00786791534692801,0.0027938910757692027,0.5945945945945946,0.5675675675675675,111,111
OOS,K200,KOSPI_KOSDAQ_ALL,20,AVG_CORR_12P,-0.00011869956746511645,-0.004689481715674276,0.02968934903174696,0.029570649464281843,0.6285714285714286,0.7058823529411765,35,85
TRAIN,K200,KOSDAQ_PLUS_KOSPI_EX_K200,1,AVG_CORR_12P,-0.0022510009691795894,-1.2677223130679378,0.0014999308108599833,-0.0007510701583196059,0.6036036036036037,0.5045045045045045,111,111
OOS,K200,KOSDAQ_PLUS_KOSPI_EX_K200,1,AVG_CORR_12P,0.0002596675845110538,0.06356213837635451,0.0018749944957804127,0.0021346620802914665,0.5897435897435898,0.5882352941176471,39,85
TRAIN,K200,KOSDAQ_PLUS_KOSPI_EX_K200,5,AVG_CORR_12P,-0.00656645325885275,-1.4462864214796496,0.0036325990415621867,-0.0029338542172905628,0.5585585585585585,0.5225225225225225,111,111
OOS,K200,KOSDAQ_PLUS_KOSPI_EX_K200,5,AVG_CORR_12P,0.008633941372452665,0.997402855297937,-0.0014842329339087403,0.007149708438543925,0.47368421052631576,0.6588235294117647,38,85
TRAIN,K200,KOSDAQ_PLUS_KOSPI_EX_K200,20,AVG_CORR_12P,-0.00931044600426368,-0.9403006220710173,0.009768766800852478,0.0004583207965887988,0.5405405405405406,0.5495495495495496,111,111
OOS,K200,KOSDAQ_PLUS_KOSPI_EX_K200,20,AVG_CORR_12P,0.03189129738695107,1.8963235046298594,-0.01036815042355451,0.021523146963396553,0.5428571428571428,0.6823529411764706,35,85
TRAIN,K200,K200,1,AVG_CORR_24P,-0.0014341898382113144,-0.9507329121368131,0.0008850800278855853,-0.0005491098103257289,0.5675675675675675,0.5225225225225225,111,111
OOS,K200,K200,1,AVG_CORR_24P,-0.006880709892544624,-0.6339907100149048,0.008725448729954755,0.001844738837410131,0.782608695652174,0.575,23,80
TRAIN,K200,K200,5,AVG_CORR_24P,-0.0006820667828028366,-0.22034187879742004,0.0004741119508120743,-0.00020795483199076233,0.5765765765765766,0.5495495495495496,111,111
OOS,K200,K200,5,AVG_CORR_24P,0.0011616101505704185,0.06300845486633187,0.006442820752129695,0.007604430902700113,0.5,0.6375,22,80
TRAIN,K200,K200,20,AVG_CORR_24P,0.0003270593033861306,0.046649783256962396,0.00021924069441147499,0.0005462999977976056,0.5045045045045045,0.5675675675675675,111,111
OOS,K200,K200,20,AVG_CORR_24P,-0.01697034985331351,-0.35239941273019904,0.045570533501582404,0.028600183648268895,0.5789473684210527,0.65,19,80
TRAIN,K200,KOSPI_EX_K200,1,AVG_CORR_24P,-0.0019616061008854236,-1.2425108293677982,0.001713249942872449,-0.00024835615801297443,0.5945945945945946,0.4954954954954955,111,111
OOS,K200,KOSPI_EX_K200,1,AVG_CORR_24P,-0.00027196266669647726,-0.03541248160593821,0.0011838389732676217,0.0009118763065711444,0.6956521739130435,0.625,23,80
TRAIN,K200,KOSPI_EX_K200,5,AVG_CORR_24P,-0.004852430907934647,-1.1350333523443532,0.0033286264113138136,-0.0015238044966208333,0.5765765765765766,0.4954954954954955,111,111
OOS,K200,KOSPI_EX_K200,5,AVG_CORR_24P,0.003804483997850597,0.3071170019874697,0.0005635388956678509,0.004368022893518448,0.5454545454545454,0.625,22,80
TRAIN,K200,KOSPI_EX_K200,20,AVG_CORR_24P,-0.012800098453487525,-1.3369852854588016,0.009069461156624239,-0.0037306372968632867,0.5585585585585585,0.5045045045045045,111,111
OOS,K200,KOSPI_EX_K200,20,AVG_CORR_24P,0.02020575807595345,0.8057125647889273,-0.0004057716514310874,0.01979998642452236,0.42105263157894735,0.625,19,80
TRAIN,K200,KOSPI_ALL,1,AVG_CORR_24P,-0.0014817509929160406,-1.0025792864402392,0.000952651424205717,-0.0005290995687103236,0.5585585585585585,0.5135135135135135,111,111
OOS,K200,KOSPI_ALL,1,AVG_CORR_24P,-0.006558833073332385,-0.6134327383640948,0.008325857119452404,0.0017670240461200182,0.782608695652174,0.5875,23,80
TRAIN,K200,KOSPI_ALL,5,AVG_CORR_24P,-0.0010512484180336024,-0.33921415233481345,0.0006966986574008394,-0.00035454976063276306,0.5855855855855856,0.5225225225225225,111,111
OOS,K200,KOSPI_ALL,5,AVG_CORR_24P,0.0013146107556246973,0.07282762661686407,0.006020852329394897,0.007335463085019594,0.5,0.6125,22,80
TRAIN,K200,KOSPI_ALL,20,AVG_CORR_24P,-0.0008362052920403274,-0.11787072793361265,0.0009104778722207966,7.427258018046922e-05,0.5315315315315315,0.5585585585585585,111,111
OOS,K200,KOSPI_ALL,20,AVG_CORR_24P,-0.01488886856785793,-0.31798629524416694,0.0427389388022751,0.027850070234417167,0.5789473684210527,0.65,19,80
TRAIN,K200,KOSDAQ,1,AVG_CORR_24P,-0.0018083633565325057,-0.9405180703275012,0.0014822770340343363,-0.0003260863224981694,0.5405405405405406,0.4864864864864865,111,111
OOS,K200,KOSDAQ,1,AVG_CORR_24P,0.003158703807494868,0.3185761541842898,-0.0017441584081427121,0.0014145453993521559,0.5217391304347826,0.6,23,80
TRAIN,K200,KOSDAQ,5,AVG_CORR_24P,-0.001988449158199424,-0.4114348051145145,0.0022546864201683048,0.00026623726196888116,0.5495495495495496,0.5405405405405406,111,111
OOS,K200,KOSDAQ,5,AVG_CORR_24P,0.01225670490444657,0.7940923106923927,-0.007205754499134755,0.005050950405311816,0.3181818181818182,0.6,22,80
TRAIN,K200,KOSDAQ,20,AVG_CORR_24P,-2.6510966128478856e-05,-0.0025629989859489947,0.003922905281203423,0.0038963943150749445,0.5045045045045045,0.5315315315315315,111,111
OOS,K200,KOSDAQ,20,AVG_CORR_24P,0.06678460698510405,2.3676812285496394,-0.04303920898214184,0.0237453980029622,0.3157894736842105,0.7,19,80
TRAIN,K200,KOSPI_KOSDAQ_ALL,1,AVG_CORR_24P,-0.0015384593418395023,-1.0296864719640404,0.0010300101132091545,-0.0005084492286303477,0.5765765765765766,0.4774774774774775,111,111
OOS,K200,KOSPI_KOSDAQ_ALL,1,AVG_CORR_24P,-0.005661842686096126,-0.5359036989492545,0.007353301833678106,0.00169145914758198,0.782608695652174,0.5875,23,80
TRAIN,K200,KOSPI_KOSDAQ_ALL,5,AVG_CORR_24P,-0.001196600759832861,-0.3701156734588104,0.0009079763224967639,-0.0002886244373360972,0.6036036036036037,0.5765765765765766,111,111
OOS,K200,KOSPI_KOSDAQ_ALL,5,AVG_CORR_24P,0.0024632142830114945,0.14153349082995323,0.004535269046083176,0.006998483329094671,0.5,0.6375,22,80
TRAIN,K200,KOSPI_KOSDAQ_ALL,20,AVG_CORR_24P,-0.0007798880724542468,-0.10601360306991243,0.0013198355151468298,0.000539947442692583,0.5405405405405406,0.5585585585585585,111,111
OOS,K200,KOSPI_KOSDAQ_ALL,20,AVG_CORR_24P,-0.005473483282042672,-0.12428813924895474,0.03274626878474609,0.027272785502703418,0.5789473684210527,0.6625,19,80
TRAIN,K200,KOSDAQ_PLUS_KOSPI_EX_K200,1,AVG_CORR_24P,-0.0018521526626955574,-1.0573368192588857,0.0015289824744690141,-0.0003231701882265432,0.6306306306306306,0.4864864864864865,111,111
OOS,K200,KOSDAQ_PLUS_KOSPI_EX_K200,1,AVG_CORR_24P,0.0021837757542998992,0.23725677910818224,-0.0009433654286759562,0.0012404103256239431,0.5652173913043478,0.575,23,80
TRAIN,K200,KOSDAQ_PLUS_KOSPI_EX_K200,5,AVG_CORR_24P,-0.002977686976749108,-0.6620101079879288,0.0025737738199607114,-0.0004039131567883967,0.5855855855855856,0.5315315315315315,111,111
OOS,K200,KOSDAQ_PLUS_KOSPI_EX_K200,5,AVG_CORR_24P,0.009984595629828268,0.7078932105385087,-0.005158136625679069,0.004826459004149199,0.36363636363636365,0.625,22,80
TRAIN,K200,KOSDAQ_PLUS_KOSPI_EX_K200,20,AVG_CORR_24P,-0.004564923491000555,-0.46451963844832445,0.005572115974985472,0.0010071924839849173,0.4954954954954955,0.5225225225225225,111,111
OOS,K200,KOSDAQ_PLUS_KOSPI_EX_K200,20,AVG_CORR_24P,0.05357333437504319,1.9878706018602434,-0.031104214982501273,0.022469119392541915,0.3684210526315789,0.675,19,80
TRAIN,K200,K200,1,DISPERSION_LS_4P,0.00011432760904714456,0.07370739356531476,7.586160005785213e-05,0.0001901892091049967,0.5495495495495496,0.5225225225225225,111,111
OOS,K200,K200,1,DISPERSION_LS_4P,0.0008507985163323365,0.21969911047754137,0.0014841658556936097,0.002334964372025946,0.5161290322580645,0.6,31,90
TRAIN,K200,K200,5,DISPERSION_LS_4P,0.007674973917605557,2.2915452377472896,-0.0031655816705800943,0.004509392247025463,0.5135135135135135,0.6126126126126126,111,111
OOS,K200,K200,5,DISPERSION_LS_4P,0.011638028400106418,1.6982429797190393,0.0013872808530232498,0.013025309253129669,0.5483870967741935,0.6629213483146067,31,89
TRAIN,K200,K200,20,DISPERSION_LS_4P,0.019357319010371604,2.958127822911587,-0.003200748209903279,0.016156570800468326,0.5585585585585585,0.6126126126126126,111,111
OOS,K200,K200,20,DISPERSION_LS_4P,0.024751609019158453,1.5829451197904172,0.013463765390944349,0.0382153744101028,0.5806451612903226,0.6976744186046512,31,86
TRAIN,K200,KOSPI_EX_K200,1,DISPERSION_LS_4P,0.0009494652789907915,0.6170765802859504,-9.55593069320048e-05,0.0008539059720587867,0.5225225225225225,0.5405405405405406,111,111
OOS,K200,KOSPI_EX_K200,1,DISPERSION_LS_4P,-8.50601884273234e-05,-0.02875211008161824,-4.535888032392066e-05,-0.00013041906875124406,0.4838709677419355,0.6,31,90
TRAIN,K200,KOSPI_EX_K200,5,DISPERSION_LS_4P,0.010802474458574806,2.400503957408904,-0.004934571334325743,0.005867903124249062,0.4594594594594595,0.5855855855855856,111,111
OOS,K200,KOSPI_EX_K200,5,DISPERSION_LS_4P,0.001251476339790209,0.2226290864669153,0.0028955348683607526,0.004147011208150962,0.6129032258064516,0.5842696629213483,31,89
TRAIN,K200,KOSPI_EX_K200,20,DISPERSION_LS_4P,0.029974225860483115,3.514313509434731,-0.008509789719467805,0.02146443614101531,0.5135135135135135,0.5855855855855856,111,111
OOS,K200,KOSPI_EX_K200,20,DISPERSION_LS_4P,-0.0025291087190090497,-0.2383262229681345,0.008949070564492725,0.006419961845483675,0.6129032258064516,0.5465116279069767,31,86
TRAIN,K200,KOSPI_ALL,1,DISPERSION_LS_4P,0.0002002627174532866,0.1321208289755629,5.7633788668087016e-05,0.0002578965061213736,0.5405405405405406,0.5315315315315315,111,111
OOS,K200,KOSPI_ALL,1,DISPERSION_LS_4P,0.0008095639043023189,0.21326317229631067,0.0013455489823620418,0.0021551128866643607,0.5483870967741935,0.6,31,90
TRAIN,K200,KOSPI_ALL,5,DISPERSION_LS_4P,0.007939667147435058,2.3578738761558187,-0.003352183254992438,0.0045874838924426205,0.5045045045045045,0.6036036036036037,111,111
OOS,K200,KOSPI_ALL,5,DISPERSION_LS_4P,0.010874822599124537,1.6241921834282516,0.0015465036687004011,0.01242132626782494,0.5161290322580645,0.6292134831460674,31,89
TRAIN,K200,KOSPI_ALL,20,DISPERSION_LS_4P,0.020203352919147568,3.076735784361802,-0.003772251962246939,0.01643110095690063,0.5495495495495496,0.6036036036036037,111,111
OOS,K200,KOSPI_ALL,20,DISPERSION_LS_4P,0.023039506720226775,1.5269281021258732,0.013150220017386749,0.036189726737613524,0.5806451612903226,0.686046511627907,31,86
TRAIN,K200,KOSDAQ,1,DISPERSION_LS_4P,0.0018804681843279203,1.0272097132498186,-0.0008053062768243206,0.0010751619075035997,0.4864864864864865,0.5585585585585585,111,111
OOS,K200,KOSDAQ,1,DISPERSION_LS_4P,-0.0018643560187076265,-0.46772925054641445,0.0020240680071740955,0.000159711988466469,0.5806451612903226,0.5888888888888889,31,90
TRAIN,K200,KOSDAQ,5,DISPERSION_LS_4P,0.012251386005461771,2.510688822849331,-0.005177929886256094,0.007073456119205677,0.4864864864864865,0.6396396396396397,111,111
OOS,K200,KOSDAQ,5,DISPERSION_LS_4P,0.0008211957289098906,0.11778405704281128,0.003181540043830111,0.004002735772740002,0.6129032258064516,0.5168539325842697,31,89
TRAIN,K200,KOSDAQ,20,DISPERSION_LS_4P,0.025224508724746356,2.693297254504283,-0.005128220797690344,0.020096287927056013,0.5405405405405406,0.5585585585585585,111,111
OOS,K200,KOSDAQ,20,DISPERSION_LS_4P,-0.014179250393816612,-1.0106768533258637,0.01089375633098628,-0.0032854940628303337,0.5806451612903226,0.5930232558139535,31,86
TRAIN,K200,KOSPI_KOSDAQ_ALL,1,DISPERSION_LS_4P,0.00042430544066887437,0.2823059785142285,-6.481612653033204e-05,0.00035948931413854233,0.5135135135135135,0.5585585585585585,111,111
OOS,K200,KOSPI_KOSDAQ_ALL,1,DISPERSION_LS_4P,0.0004642134074806855,0.12277035407497673,0.0014732948963605424,0.001937508303841228,0.5483870967741935,0.6111111111111112,31,90
TRAIN,K200,KOSPI_KOSDAQ_ALL,5,DISPERSION_LS_4P,0.008529614523750744,2.4580039530896785,-0.003611175592206374,0.00491843893154437,0.5225225225225225,0.6216216216216216,111,111
OOS,K200,KOSPI_KOSDAQ_ALL,5,DISPERSION_LS_4P,0.009550257069048714,1.4637460073923103,0.0018489558950772996,0.011399212964126014,0.4838709677419355,0.6292134831460674,31,89
TRAIN,K200,KOSPI_KOSDAQ_ALL,20,DISPERSION_LS_4P,0.020929173610741498,3.103411657090574,-0.004073628673462886,0.016855544937278612,0.5675675675675675,0.5945945945945946,111,111
OOS,K200,KOSPI_KOSDAQ_ALL,20,DISPERSION_LS_4P,0.01830986383896443,1.266893706570149,0.012954612585175563,0.03126447642413999,0.6129032258064516,0.686046511627907,31,86
TRAIN,K200,KOSDAQ_PLUS_KOSPI_EX_K200,1,DISPERSION_LS_4P,0.0015389127918910145,0.919772443177341,-0.0005687438532364182,0.0009701689386545962,0.5225225225225225,0.5945945945945946,111,111
OOS,K200,KOSDAQ_PLUS_KOSPI_EX_K200,1,DISPERSION_LS_4P,-0.001354622882155729,-0.37798936414816575,0.00139167676333938,3.70538811836509e-05,0.5483870967741935,0.5777777777777777,31,90
TRAIN,K200,KOSDAQ_PLUS_KOSPI_EX_K200,5,DISPERSION_LS_4P,0.011643011658610298,2.52202603461373,-0.005138870676016248,0.00650414098259405,0.4864864864864865,0.6306306306306306,111,111
OOS,K200,KOSDAQ_PLUS_KOSPI_EX_K200,5,DISPERSION_LS_4P,0.0008070754842738879,0.12781648549200236,0.0031322344790513748,0.003939309963325263,0.6129032258064516,0.550561797752809,31,89
TRAIN,K200,KOSDAQ_PLUS_KOSPI_EX_K200,20,DISPERSION_LS_4P,0.026750697600551213,3.0348730728157483,-0.006697496883420445,0.020053200717130768,0.5405405405405406,0.5315315315315315,111,111
OOS,K200,KOSDAQ_PLUS_KOSPI_EX_K200,20,DISPERSION_LS_4P,-0.01090209228655506,-0.8628211889964642,0.010316976852888854,-0.000585115433666206,0.5806451612903226,0.5813953488372093,31,86
TRAIN,K200,K200,1,LEADER_STRENGTH_12P,0.0009637795031866175,0.6546865536208883,-0.0005010490170729852,0.00046273048611363227,0.5225225225225225,0.5675675675675675,111,111
OOS,K200,K200,1,LEADER_STRENGTH_12P,0.002505203860919251,0.7153407795120273,0.00031318073291141497,0.002818384593830666,0.5454545454545454,0.5714285714285714,33,98
TRAIN,K200,K200,5,LEADER_STRENGTH_12P,0.004753366348113279,1.465748677740822,-0.0014397444063650301,0.003313621941748249,0.5585585585585585,0.5765765765765766,111,111
OOS,K200,K200,5,LEADER_STRENGTH_12P,0.007839991442858822,1.179910684505037,0.002397148299055753,0.010237139741914574,0.6666666666666666,0.6185567010309279,33,97
TRAIN,K200,K200,20,LEADER_STRENGTH_12P,0.009823405719659202,1.493236576528582,-0.001195352248075789,0.008628053471583413,0.5135135135135135,0.5765765765765766,111,111
OOS,K200,K200,20,LEADER_STRENGTH_12P,0.022618969752574967,1.638959865567586,0.015876488861796243,0.03849545861437121,0.6060606060606061,0.723404255319149,33,94
TRAIN,K200,KOSPI_EX_K200,1,LEADER_STRENGTH_12P,5.201739036229133e-05,0.035914839459921064,0.00035142303836070097,0.0004034404287229923,0.5585585585585585,0.5675675675675675,111,111
OOS,K200,KOSPI_EX_K200,1,LEADER_STRENGTH_12P,0.0010699890676120402,0.37988451912551896,-0.0005836215421346081,0.00048636752547743216,0.5151515151515151,0.6122448979591837,33,98
TRAIN,K200,KOSPI_EX_K200,5,LEADER_STRENGTH_12P,0.006772590902486941,1.6658395503216359,-0.0037446955219033818,0.0030278953805835595,0.5315315315315315,0.5585585585585585,111,111
OOS,K200,KOSPI_EX_K200,5,LEADER_STRENGTH_12P,0.00377145479615935,0.5996935981686254,0.0003827523205213381,0.004154207116680688,0.5757575757575758,0.5567010309278351,33,97
TRAIN,K200,KOSPI_EX_K200,20,LEADER_STRENGTH_12P,0.0020105616585964197,0.25993954761099747,0.0013672532699023764,0.0033778149284987963,0.5225225225225225,0.5495495495495496,111,111
OOS,K200,KOSPI_EX_K200,20,LEADER_STRENGTH_12P,0.00826487200588096,0.7407293088193738,0.0061337133252923615,0.014398585331173322,0.5151515151515151,0.6276595744680851,33,94
TRAIN,K200,KOSPI_ALL,1,LEADER_STRENGTH_12P,0.0008941944986531647,0.6225271828738087,-0.00042500869497411677,0.00046918580367904795,0.5315315315315315,0.5675675675675675,111,111
OOS,K200,KOSPI_ALL,1,LEADER_STRENGTH_12P,0.0024251323743415495,0.7055179976239172,0.00022546714244305597,0.0026505995167846056,0.5757575757575758,0.5816326530612245,33,98
TRAIN,K200,KOSPI_ALL,5,LEADER_STRENGTH_12P,0.004895694824749495,1.512850856107121,-0.0016646635258130331,0.0032310312989364625,0.5405405405405406,0.5855855855855856,111,111
OOS,K200,KOSPI_ALL,5,LEADER_STRENGTH_12P,0.007674945805083565,1.1711395239569946,0.002215082595627992,0.009890028400711556,0.6363636363636364,0.6082474226804123,33,97
