universe,eval_year,horizon,model,feature,coef,alpha
KOSPI_EX_K200,2025,5,FULL_INTERACTION,spread_60d,-0.0005660653975423898,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,z_top_20d,-0.0010910749434147014,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,z_spread_20d,0.001102145123972137,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,z_top_60d,0.0006210966064284194,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,z_spread_60d,-0.003814776837643339,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,rank_top_20d,0.0005011824494433859,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,rank_spread_20d,0.0009477328321828554,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,rank_top_60d,0.00040480146423688395,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,rank_spread_60d,0.00028826273649352487,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,spread_accel,0.0035628330690561268,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,top_accel,-0.0013476714988700754,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,member_positive_spread_share_20d,-8.807125989728393e-05,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,member_same_sign_20d,-0.00019022137436576763,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,FAM_REVISION,0.0018141525172081857,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,FAM_VALUE,0.0012259370340291088,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,FAM_FLOW,0.0006812822937126477,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,INT_z_top_20d__MKT_RET_60D,-0.00023768287624664677,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,INT_z_top_20d__MKT_VOL_20D,0.00014570195879346978,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,INT_z_top_20d__LIQ_5D_20D,-0.0008438222982365684,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,INT_z_top_20d__ABS_CONFIRMED_BREADTH,0.00023325444761050987,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,INT_z_top_20d__CONFLICT_PAIR_SHARE,-0.00026016159475416786,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,INT_z_spread_20d__MKT_RET_60D,0.0005003747138172549,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,INT_z_spread_20d__MKT_VOL_20D,0.0015737211725260977,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,INT_z_spread_20d__LIQ_5D_20D,-0.00034824445064952914,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,INT_z_spread_20d__ABS_CONFIRMED_BREADTH,0.0019634268562583636,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,INT_z_spread_20d__CONFLICT_PAIR_SHARE,-0.0004056307597967799,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,INT_spread_accel__MKT_RET_60D,0.0007320032784601132,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,INT_spread_accel__MKT_VOL_20D,-0.0027633500553851005,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,INT_spread_accel__LIQ_5D_20D,-0.004363634756454224,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,INT_spread_accel__ABS_CONFIRMED_BREADTH,-0.0009278295139029079,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,INT_spread_accel__CONFLICT_PAIR_SHARE,0.0010788072674531137,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,INT_top_accel__MKT_RET_60D,-0.0005231867136601194,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,INT_top_accel__MKT_VOL_20D,0.000786393050694948,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,INT_top_accel__LIQ_5D_20D,0.0019509981905979148,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,INT_top_accel__ABS_CONFIRMED_BREADTH,0.00037805893061777784,10.0
KOSPI_EX_K200,2025,5,FULL_INTERACTION,INT_top_accel__CONFLICT_PAIR_SHARE,-0.00092648689437194,10.0
KOSPI_EX_K200,2025,20,STATIC_FAMILY,FAM_REVISION,0.0055237242321141454,100.0
KOSPI_EX_K200,2025,20,STATIC_FAMILY,FAM_VALUE,0.0028516569552055676,100.0
KOSPI_EX_K200,2025,20,STATIC_FAMILY,FAM_FLOW,0.0014490351214120297,100.0
KOSPI_EX_K200,2025,20,FAMILY_STATE,top_20d,8.518754479806107e-06,100.0
KOSPI_EX_K200,2025,20,FAMILY_STATE,spread_20d,0.0012100504339558798,100.0
KOSPI_EX_K200,2025,20,FAMILY_STATE,top_60d,1.670447789835665e-05,100.0
KOSPI_EX_K200,2025,20,FAMILY_STATE,spread_60d,-0.0010520423674551236,100.0
KOSPI_EX_K200,2025,20,FAMILY_STATE,z_top_20d,0.0005368243998587503,100.0
KOSPI_EX_K200,2025,20,FAMILY_STATE,z_spread_20d,0.0005434553304084003,100.0
KOSPI_EX_K200,2025,20,FAMILY_STATE,z_top_60d,0.0008756298520908438,100.0
KOSPI_EX_K200,2025,20,FAMILY_STATE,z_spread_60d,-0.0009949619964050986,100.0
KOSPI_EX_K200,2025,20,FAMILY_STATE,rank_top_20d,6.825831733482039e-05,100.0
KOSPI_EX_K200,2025,20,FAMILY_STATE,rank_spread_20d,-0.0001628537220099359,100.0
KOSPI_EX_K200,2025,20,FAMILY_STATE,rank_top_60d,0.0002729289000133058,100.0
KOSPI_EX_K200,2025,20,FAMILY_STATE,rank_spread_60d,-0.00037618757477817584,100.0
KOSPI_EX_K200,2025,20,FAMILY_STATE,spread_accel,0.0006894807165375152,100.0
KOSPI_EX_K200,2025,20,FAMILY_STATE,top_accel,-0.00016723724278295974,100.0
KOSPI_EX_K200,2025,20,FAMILY_STATE,member_positive_spread_share_20d,-0.000783314620013421,100.0
KOSPI_EX_K200,2025,20,FAMILY_STATE,member_same_sign_20d,8.248622410750523e-07,100.0
KOSPI_EX_K200,2025,20,FAMILY_STATE,FAM_REVISION,0.0055880239915223045,100.0
KOSPI_EX_K200,2025,20,FAMILY_STATE,FAM_VALUE,0.002697709129147203,100.0
KOSPI_EX_K200,2025,20,FAMILY_STATE,FAM_FLOW,0.001387105318169791,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,top_20d,-6.935654014342198e-05,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,spread_20d,0.00027316819102983156,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,top_60d,-2.361765501478815e-06,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,spread_60d,-0.0016364329512267293,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,z_top_20d,-4.641847232665641e-05,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,z_spread_20d,-0.000249397855536548,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,z_top_60d,-3.964194500773524e-06,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,z_spread_60d,-0.002616560233161721,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,rank_top_20d,-0.0002087876197250267,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,rank_spread_20d,-0.000620740515319968,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,rank_top_60d,-3.788446821600391e-05,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,rank_spread_60d,-0.0009989585636053324,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,spread_accel,0.0015393449689385377,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,top_accel,0.00016994879072230215,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,member_positive_spread_share_20d,-0.00023503057393680325,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,member_same_sign_20d,-0.0006388808040926567,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,FAM_REVISION,0.005809568876180757,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,FAM_VALUE,0.003161621859420985,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,FAM_FLOW,0.0017868854123663108,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,INT_z_top_20d__MKT_RET_60D,0.0005046612523562036,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,INT_z_top_20d__MKT_VOL_20D,0.002350060215266565,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,INT_z_top_20d__LIQ_5D_20D,0.00014383058176922411,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,INT_z_top_20d__ABS_CONFIRMED_BREADTH,-5.792194283796813e-05,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,INT_z_top_20d__CONFLICT_PAIR_SHARE,-0.0010572691066263558,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,INT_z_spread_20d__MKT_RET_60D,0.0010417125099725331,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,INT_z_spread_20d__MKT_VOL_20D,0.0009764820656946224,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,INT_z_spread_20d__LIQ_5D_20D,0.0005336986848908758,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,INT_z_spread_20d__ABS_CONFIRMED_BREADTH,0.003612277595222471,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,INT_z_spread_20d__CONFLICT_PAIR_SHARE,-8.776866694796409e-05,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,INT_spread_accel__MKT_RET_60D,0.003044348301330724,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,INT_spread_accel__MKT_VOL_20D,-0.0002075443944790853,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,INT_spread_accel__LIQ_5D_20D,-0.0027292936432754336,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,INT_spread_accel__ABS_CONFIRMED_BREADTH,-0.001024336936494825,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,INT_spread_accel__CONFLICT_PAIR_SHARE,-0.0005530597628165989,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,INT_top_accel__MKT_RET_60D,-0.0012041245635377043,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,INT_top_accel__MKT_VOL_20D,-0.00014388546797254684,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,INT_top_accel__LIQ_5D_20D,-0.0013516778033011096,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,INT_top_accel__ABS_CONFIRMED_BREADTH,0.000356389806643204,100.0
KOSPI_EX_K200,2025,20,FULL_INTERACTION,INT_top_accel__CONFLICT_PAIR_SHARE,-0.0005465774423946846,100.0
KOSPI_EX_K200,2026,5,STATIC_FAMILY,FAM_REVISION,0.0016529082621999191,0.1
KOSPI_EX_K200,2026,5,STATIC_FAMILY,FAM_VALUE,0.0007816679398266893,0.1
KOSPI_EX_K200,2026,5,STATIC_FAMILY,FAM_FLOW,0.0005002553917925768,0.1
KOSPI_EX_K200,2026,5,FAMILY_STATE,top_20d,3.5200050064591024e-05,100.0
KOSPI_EX_K200,2026,5,FAMILY_STATE,spread_20d,0.0002373582867115356,100.0
KOSPI_EX_K200,2026,5,FAMILY_STATE,top_60d,-4.8042217214850434e-05,100.0
KOSPI_EX_K200,2026,5,FAMILY_STATE,spread_60d,6.512690065662528e-05,100.0
KOSPI_EX_K200,2026,5,FAMILY_STATE,z_top_20d,-0.00017174002589347582,100.0
KOSPI_EX_K200,2026,5,FAMILY_STATE,z_spread_20d,-4.420233010186741e-05,100.0
KOSPI_EX_K200,2026,5,FAMILY_STATE,z_top_60d,-0.0002729731266581754,100.0
KOSPI_EX_K200,2026,5,FAMILY_STATE,z_spread_60d,-0.0004724399821877329,100.0
KOSPI_EX_K200,2026,5,FAMILY_STATE,rank_top_20d,0.0004174326800077088,100.0
KOSPI_EX_K200,2026,5,FAMILY_STATE,rank_spread_20d,0.0003602016031808745,100.0
KOSPI_EX_K200,2026,5,FAMILY_STATE,rank_top_60d,0.00028438027736767726,100.0
KOSPI_EX_K200,2026,5,FAMILY_STATE,rank_spread_60d,0.0003851147440249856,100.0
KOSPI_EX_K200,2026,5,FAMILY_STATE,spread_accel,0.00023636535291131312,100.0
KOSPI_EX_K200,2026,5,FAMILY_STATE,top_accel,9.539642207331053e-05,100.0
KOSPI_EX_K200,2026,5,FAMILY_STATE,member_positive_spread_share_20d,-0.0003296559591374859,100.0
KOSPI_EX_K200,2026,5,FAMILY_STATE,member_same_sign_20d,0.00012519318448173523,100.0
KOSPI_EX_K200,2026,5,FAMILY_STATE,FAM_REVISION,0.001385105922392796,100.0
KOSPI_EX_K200,2026,5,FAMILY_STATE,FAM_VALUE,0.0005976342367682835,100.0
KOSPI_EX_K200,2026,5,FAMILY_STATE,FAM_FLOW,0.0003678059877511225,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,top_20d,3.827790034102344e-05,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,spread_20d,-4.429017592481963e-06,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,top_60d,-4.738364560194055e-05,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,spread_60d,-0.00011698038314377255,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,z_top_20d,3.641121072656909e-05,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,z_spread_20d,0.0004854873186288687,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,z_top_60d,-0.00027741091659403794,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,z_spread_60d,-0.0008536442188433216,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,rank_top_20d,0.0004431862028076638,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,rank_spread_20d,0.0005384938634410796,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,rank_top_60d,0.0003034470818782315,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,rank_spread_60d,0.00017882130276297643,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,spread_accel,0.0011754721310145953,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,top_accel,0.000331025466836765,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,member_positive_spread_share_20d,-0.00013076070824029513,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,member_same_sign_20d,-5.745472776445735e-05,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,FAM_REVISION,0.0014562495736105518,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,FAM_VALUE,0.0007036659686897612,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,FAM_FLOW,0.00045821874199915974,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,INT_z_top_20d__MKT_RET_60D,-0.00025829940994662095,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,INT_z_top_20d__MKT_VOL_20D,0.00020652344205680708,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,INT_z_top_20d__LIQ_5D_20D,-0.0006530293799823141,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,INT_z_top_20d__ABS_CONFIRMED_BREADTH,0.0003945262575443956,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,INT_z_top_20d__CONFLICT_PAIR_SHARE,-0.0004331373402737047,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,INT_z_spread_20d__MKT_RET_60D,0.0005701407839997204,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,INT_z_spread_20d__MKT_VOL_20D,0.00038691575838637826,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,INT_z_spread_20d__LIQ_5D_20D,-0.001128787942121125,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,INT_z_spread_20d__ABS_CONFIRMED_BREADTH,0.001002683478369011,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,INT_z_spread_20d__CONFLICT_PAIR_SHARE,-2.1323704338458392e-05,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,INT_spread_accel__MKT_RET_60D,0.000257778144138738,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,INT_spread_accel__MKT_VOL_20D,-0.0007449622105195365,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,INT_spread_accel__LIQ_5D_20D,-0.0011423059277922676,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,INT_spread_accel__ABS_CONFIRMED_BREADTH,-0.0003419285701674586,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,INT_spread_accel__CONFLICT_PAIR_SHARE,0.0008441025970537658,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,INT_top_accel__MKT_RET_60D,6.853137270161494e-05,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,INT_top_accel__MKT_VOL_20D,-0.0002088146779367782,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,INT_top_accel__LIQ_5D_20D,0.0002464698706396238,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,INT_top_accel__ABS_CONFIRMED_BREADTH,-5.833779878228391e-05,100.0
KOSPI_EX_K200,2026,5,FULL_INTERACTION,INT_top_accel__CONFLICT_PAIR_SHARE,-0.0006844906923440381,100.0
KOSPI_EX_K200,2026,20,STATIC_FAMILY,FAM_REVISION,0.006165658535969077,0.1
KOSPI_EX_K200,2026,20,STATIC_FAMILY,FAM_VALUE,0.0027957953926191453,0.1
KOSPI_EX_K200,2026,20,STATIC_FAMILY,FAM_FLOW,0.001902787322248824,0.1
KOSPI_EX_K200,2026,20,FAMILY_STATE,top_20d,0.00010133637937117656,100.0
KOSPI_EX_K200,2026,20,FAMILY_STATE,spread_20d,0.000941310085387277,100.0
KOSPI_EX_K200,2026,20,FAMILY_STATE,top_60d,-1.4072615393177806e-05,100.0
KOSPI_EX_K200,2026,20,FAMILY_STATE,spread_60d,-0.0006288078037683933,100.0
KOSPI_EX_K200,2026,20,FAMILY_STATE,z_top_20d,0.0007206369548005309,100.0
KOSPI_EX_K200,2026,20,FAMILY_STATE,z_spread_20d,0.00043539784038596364,100.0
KOSPI_EX_K200,2026,20,FAMILY_STATE,z_top_60d,0.0008503034963769321,100.0
KOSPI_EX_K200,2026,20,FAMILY_STATE,z_spread_60d,-0.0008915572661285162,100.0
KOSPI_EX_K200,2026,20,FAMILY_STATE,rank_top_20d,-0.00011287928647335705,100.0
KOSPI_EX_K200,2026,20,FAMILY_STATE,rank_spread_20d,-0.0008244173448108847,100.0
KOSPI_EX_K200,2026,20,FAMILY_STATE,rank_top_60d,0.0006825185424578469,100.0
KOSPI_EX_K200,2026,20,FAMILY_STATE,rank_spread_60d,-9.592885342912566e-05,100.0
KOSPI_EX_K200,2026,20,FAMILY_STATE,spread_accel,0.0008908964449232072,100.0
KOSPI_EX_K200,2026,20,FAMILY_STATE,top_accel,-7.159718583267353e-05,100.0
KOSPI_EX_K200,2026,20,FAMILY_STATE,member_positive_spread_share_20d,-0.0006353229464139284,100.0
KOSPI_EX_K200,2026,20,FAMILY_STATE,member_same_sign_20d,-6.224233515813248e-05,100.0
KOSPI_EX_K200,2026,20,FAMILY_STATE,FAM_REVISION,0.005447073674850234,100.0
KOSPI_EX_K200,2026,20,FAMILY_STATE,FAM_VALUE,0.002016923024132665,100.0
KOSPI_EX_K200,2026,20,FAMILY_STATE,FAM_FLOW,0.0012822700972513325,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,top_20d,8.772737125969368e-05,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,spread_20d,8.158926375764286e-05,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,top_60d,-8.314349048714671e-07,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,spread_60d,-0.0010643638616435237,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,z_top_20d,0.0005786379396524877,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,z_spread_20d,8.565445541551357e-05,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,z_top_60d,0.0001318963374245018,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,z_spread_60d,-0.0023086361088195087,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,rank_top_20d,-0.0002451279823097686,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,rank_spread_20d,-0.0010043868424266969,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,rank_top_60d,0.000455405231197829,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,rank_spread_60d,-0.0005332674021970864,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,spread_accel,0.002060237968693936,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,top_accel,0.00048360768116693844,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,member_positive_spread_share_20d,-7.555033267026131e-05,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,member_same_sign_20d,-0.0004380610841900109,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,FAM_REVISION,0.005632479197149986,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,FAM_VALUE,0.002313929692339607,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,FAM_FLOW,0.0015851924497335649,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,INT_z_top_20d__MKT_RET_60D,-0.0012591388714782003,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,INT_z_top_20d__MKT_VOL_20D,0.001687050118902131,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,INT_z_top_20d__LIQ_5D_20D,0.00029164515901539123,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,INT_z_top_20d__ABS_CONFIRMED_BREADTH,-0.0003171859344584388,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,INT_z_top_20d__CONFLICT_PAIR_SHARE,-0.0010391100699203822,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,INT_z_spread_20d__MKT_RET_60D,0.0027866941147251245,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,INT_z_spread_20d__MKT_VOL_20D,0.0006924113776395919,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,INT_z_spread_20d__LIQ_5D_20D,-0.00033004466278006503,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,INT_z_spread_20d__ABS_CONFIRMED_BREADTH,0.002802088343031311,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,INT_z_spread_20d__CONFLICT_PAIR_SHARE,0.00015037113026136664,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,INT_spread_accel__MKT_RET_60D,0.0009619525035360283,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,INT_spread_accel__MKT_VOL_20D,-0.0008706862236228445,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,INT_spread_accel__LIQ_5D_20D,-0.0024093290401171977,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,INT_spread_accel__ABS_CONFIRMED_BREADTH,-0.0006306088269884464,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,INT_spread_accel__CONFLICT_PAIR_SHARE,-0.00012077409702223837,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,INT_top_accel__MKT_RET_60D,0.0007493898909907001,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,INT_top_accel__MKT_VOL_20D,-0.00041666257920886613,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,INT_top_accel__LIQ_5D_20D,-0.0012771262023927683,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,INT_top_accel__ABS_CONFIRMED_BREADTH,0.00035624632845777937,100.0
KOSPI_EX_K200,2026,20,FULL_INTERACTION,INT_top_accel__CONFLICT_PAIR_SHARE,-0.0004262245620689113,100.0
KOSPI_KOSDAQ_ALL,2020,5,STATIC_FAMILY,FAM_REVISION,0.0008713566138680249,100.0
KOSPI_KOSDAQ_ALL,2020,5,STATIC_FAMILY,FAM_VALUE,0.0003929991099635103,100.0
KOSPI_KOSDAQ_ALL,2020,5,STATIC_FAMILY,FAM_FLOW,7.80798302036177e-05,100.0
KOSPI_KOSDAQ_ALL,2020,5,FAMILY_STATE,top_20d,-0.00010295269677096959,100.0
KOSPI_KOSDAQ_ALL,2020,5,FAMILY_STATE,spread_20d,-0.00010103905798824494,100.0
KOSPI_KOSDAQ_ALL,2020,5,FAMILY_STATE,top_60d,7.107748963046058e-05,100.0
KOSPI_KOSDAQ_ALL,2020,5,FAMILY_STATE,spread_60d,-7.635643289010416e-06,100.0
KOSPI_KOSDAQ_ALL,2020,5,FAMILY_STATE,z_top_20d,0.00011584324751274524,100.0
KOSPI_KOSDAQ_ALL,2020,5,FAMILY_STATE,z_spread_20d,-0.00030490785091399404,100.0
KOSPI_KOSDAQ_ALL,2020,5,FAMILY_STATE,z_top_60d,0.00013266526972339045,100.0
KOSPI_KOSDAQ_ALL,2020,5,FAMILY_STATE,z_spread_60d,-0.00011777411739961668,100.0
KOSPI_KOSDAQ_ALL,2020,5,FAMILY_STATE,rank_top_20d,8.79836472195383e-06,100.0
KOSPI_KOSDAQ_ALL,2020,5,FAMILY_STATE,rank_spread_20d,0.0004146075105315424,100.0
KOSPI_KOSDAQ_ALL,2020,5,FAMILY_STATE,rank_top_60d,-2.9273826934205914e-05,100.0
KOSPI_KOSDAQ_ALL,2020,5,FAMILY_STATE,rank_spread_60d,0.0005130680616672179,100.0
KOSPI_KOSDAQ_ALL,2020,5,FAMILY_STATE,spread_accel,-0.00010049143327811984,100.0
KOSPI_KOSDAQ_ALL,2020,5,FAMILY_STATE,top_accel,0.00019823563706654134,100.0
KOSPI_KOSDAQ_ALL,2020,5,FAMILY_STATE,member_positive_spread_share_20d,-0.00010512085294198906,100.0
KOSPI_KOSDAQ_ALL,2020,5,FAMILY_STATE,member_same_sign_20d,-0.00010505564122493426,100.0
KOSPI_KOSDAQ_ALL,2020,5,FAMILY_STATE,FAM_REVISION,0.0006553044610866034,100.0
KOSPI_KOSDAQ_ALL,2020,5,FAMILY_STATE,FAM_VALUE,0.0002736396943231642,100.0
KOSPI_KOSDAQ_ALL,2020,5,FAMILY_STATE,FAM_FLOW,3.131665586994803e-05,100.0
KOSPI_KOSDAQ_ALL,2020,5,FULL_INTERACTION,top_20d,-9.624395759038316e-05,100.0
KOSPI_KOSDAQ_ALL,2020,5,FULL_INTERACTION,spread_20d,-0.00011859358811829187,100.0
KOSPI_KOSDAQ_ALL,2020,5,FULL_INTERACTION,top_60d,8.583590709329363e-05,100.0
KOSPI_KOSDAQ_ALL,2020,5,FULL_INTERACTION,spread_60d,6.646800462003615e-05,100.0
KOSPI_KOSDAQ_ALL,2020,5,FULL_INTERACTION,z_top_20d,-7.858043214402019e-05,100.0
KOSPI_KOSDAQ_ALL,2020,5,FULL_INTERACTION,z_spread_20d,-0.00027705759504444356,100.0
KOSPI_KOSDAQ_ALL,2020,5,FULL_INTERACTION,z_top_60d,0.00023803751038931759,100.0
KOSPI_KOSDAQ_ALL,2020,5,FULL_INTERACTION,z_spread_60d,6.79745536659546e-05,100.0
KOSPI_KOSDAQ_ALL,2020,5,FULL_INTERACTION,rank_top_20d,-8.017791815336341e-05,100.0
KOSPI_KOSDAQ_ALL,2020,5,FULL_INTERACTION,rank_spread_20d,0.0004467128155978789,100.0
