date,universe,horizon,model,chosen_family,ret,ew4,edge_vs_ew4,correct_best,sample
2020-01-28,KOSPI_ALL,5,STATIC_FAMILY,REVISION,-0.0050631999666589,-0.012776541346693801,0.007713341380034901,1.0,DISCOVERY_2016_2022
2020-01-28,KOSPI_ALL,20,FAMILY_STATE,VALUE,-0.0767610286279372,-0.053539503455441534,-0.023221525172495663,0.0,DISCOVERY_2016_2022
2020-01-28,KOSPI_ALL,20,FULL_INTERACTION,REVISION,-0.0488883232102892,-0.053539503455441534,0.004651180245152334,0.0,DISCOVERY_2016_2022
2020-01-28,KOSPI_ALL,20,STATIC_FAMILY,REVISION,-0.0488883232102892,-0.053539503455441534,0.004651180245152334,0.0,DISCOVERY_2016_2022
2020-01-28,KOSPI_EX_K200,5,FAMILY_STATE,REVISION,0.0163417474366613,0.0022599106872053755,0.014081836749455925,1.0,DISCOVERY_2016_2022
2020-01-28,KOSPI_EX_K200,5,FULL_INTERACTION,REVISION,0.0163417474366613,0.0022599106872053755,0.014081836749455925,1.0,DISCOVERY_2016_2022
2020-01-28,KOSPI_EX_K200,5,STATIC_FAMILY,REVISION,0.0163417474366613,0.0022599106872053755,0.014081836749455925,1.0,DISCOVERY_2016_2022
2020-01-28,KOSPI_EX_K200,20,FAMILY_STATE,REVISION,-0.0263398780030187,-0.03468129785009295,0.008341419847074247,0.0,DISCOVERY_2016_2022
2020-01-28,KOSPI_EX_K200,20,FULL_INTERACTION,REVISION,-0.0263398780030187,-0.03468129785009295,0.008341419847074247,0.0,DISCOVERY_2016_2022
2020-01-28,KOSPI_EX_K200,20,STATIC_FAMILY,REVISION,-0.0263398780030187,-0.03468129785009295,0.008341419847074247,0.0,DISCOVERY_2016_2022
2020-01-28,KOSPI_KOSDAQ_ALL,5,FAMILY_STATE,REVISION,0.0009873410153791,-0.0070752207036987,0.0080625617190778,1.0,DISCOVERY_2016_2022
2020-01-28,KOSPI_KOSDAQ_ALL,5,FULL_INTERACTION,REVISION,0.0009873410153791,-0.0070752207036987,0.0080625617190778,1.0,DISCOVERY_2016_2022
2020-01-28,KOSPI_KOSDAQ_ALL,5,STATIC_FAMILY,REVISION,0.0009873410153791,-0.0070752207036987,0.0080625617190778,1.0,DISCOVERY_2016_2022
2020-01-28,KOSPI_KOSDAQ_ALL,20,FAMILY_STATE,REVISION,-0.0206842388582513,-0.030848515375894153,0.010164276517642852,0.0,DISCOVERY_2016_2022
2020-01-28,KOSPI_KOSDAQ_ALL,20,FULL_INTERACTION,VALUE,-0.0721376587039397,-0.030848515375894153,-0.04128914332804555,0.0,DISCOVERY_2016_2022
2020-01-28,KOSPI_KOSDAQ_ALL,20,STATIC_FAMILY,REVISION,-0.0206842388582513,-0.030848515375894153,0.010164276517642852,0.0,DISCOVERY_2016_2022
2020-02-04,K200,5,FAMILY_STATE,VALUE,0.0405293963034334,0.030911540319162472,0.009617855984270927,1.0,DISCOVERY_2016_2022
2020-02-04,K200,5,FULL_INTERACTION,VALUE,0.0405293963034334,0.030911540319162472,0.009617855984270927,1.0,DISCOVERY_2016_2022
2020-02-04,K200,5,STATIC_FAMILY,REVISION,0.0210907501205801,0.030911540319162472,-0.009820790198582372,0.0,DISCOVERY_2016_2022
2020-02-04,K200,20,FAMILY_STATE,VALUE,-0.1027584686249776,-0.08888037122224347,-0.01387809740273413,0.0,DISCOVERY_2016_2022
2020-02-04,K200,20,FULL_INTERACTION,VALUE,-0.1027584686249776,-0.08888037122224347,-0.01387809740273413,0.0,DISCOVERY_2016_2022
2020-02-04,K200,20,STATIC_FAMILY,REVISION,-0.094528230395167,-0.08888037122224347,-0.005647859172923528,0.0,DISCOVERY_2016_2022
2020-02-04,KOSDAQ,5,FAMILY_STATE,MOMENTUM,0.0174552516200703,0.018050887155573275,-0.0005956355355029759,0.0,DISCOVERY_2016_2022
2020-02-04,KOSDAQ,5,FULL_INTERACTION,MOMENTUM,0.0174552516200703,0.018050887155573275,-0.0005956355355029759,0.0,DISCOVERY_2016_2022
2020-02-04,KOSDAQ,5,STATIC_FAMILY,REVISION,0.0113346736019743,0.018050887155573275,-0.006716213553598974,0.0,DISCOVERY_2016_2022
2020-02-04,KOSDAQ,20,FAMILY_STATE,MOMENTUM,-0.0709229000229275,-0.06939566576759862,-0.0015272342553288853,0.0,DISCOVERY_2016_2022
2020-02-04,KOSDAQ,20,FULL_INTERACTION,MOMENTUM,-0.0709229000229275,-0.06939566576759862,-0.0015272342553288853,0.0,DISCOVERY_2016_2022
2020-02-04,KOSDAQ,20,STATIC_FAMILY,REVISION,-0.07079162781896,-0.06939566576759862,-0.001395962051361388,0.0,DISCOVERY_2016_2022
2020-02-04,KOSDAQ_PLUS_KOSPI_EX_K200,5,FAMILY_STATE,REVISION,0.0086060100079792,0.015142482167590773,-0.006536472159611574,0.0,DISCOVERY_2016_2022
2020-02-04,KOSDAQ_PLUS_KOSPI_EX_K200,5,FULL_INTERACTION,REVISION,0.0086060100079792,0.015142482167590773,-0.006536472159611574,0.0,DISCOVERY_2016_2022
2020-02-04,KOSDAQ_PLUS_KOSPI_EX_K200,5,STATIC_FAMILY,REVISION,0.0086060100079792,0.015142482167590773,-0.006536472159611574,0.0,DISCOVERY_2016_2022
2020-02-04,KOSDAQ_PLUS_KOSPI_EX_K200,20,FAMILY_STATE,REVISION,-0.0763116160092457,-0.07269505610197036,-0.0036165599072753435,0.0,DISCOVERY_2016_2022
2020-02-04,KOSDAQ_PLUS_KOSPI_EX_K200,20,FULL_INTERACTION,REVISION,-0.0763116160092457,-0.07269505610197036,-0.0036165599072753435,0.0,DISCOVERY_2016_2022
2020-02-04,KOSDAQ_PLUS_KOSPI_EX_K200,20,STATIC_FAMILY,REVISION,-0.0763116160092457,-0.07269505610197036,-0.0036165599072753435,0.0,DISCOVERY_2016_2022
