universe,feature,action,sample,n,low_n,high_n,high_minus_low_payoff,high_payoff,low_payoff,high_beat_wplus,low_beat_wplus
K200,ABS_CONFIRMED_BREADTH,FLOW,NORMAL_2023_2024,97,42,39,0.0017667134778054088,3.3498168805221e-05,-0.0017332153090001878,0.5641025641025641,0.30952380952380953
K200,ABS_CONFIRMED_BREADTH,FLOW,BULL_2025,49,21,17,0.0041577382951116255,0.0025413724970871944,-0.0016163657980244309,0.6470588235294118,0.23809523809523808
K200,DEFENSIVE_WORKING_BREADTH,MARKET,DISCOVERY_2016_2022,328,221,328,0.0013444257377704112,-0.0001275117633346755,-0.0014719375011050867,0.5365853658536586,0.49321266968325794
K200,DEFENSIVE_WORKING_BREADTH,MARKET,NORMAL_2023_2024,97,64,33,-0.004547171017032121,-0.004931790577570263,-0.00038461956053814097,0.45454545454545453,0.578125
K200,DEFENSIVE_WORKING_BREADTH,MARKET,BULL_2025,49,40,49,-0.00027528343291147693,0.0033791714204058636,0.0036544548533173405,0.5102040816326531,0.5
K200,DEFENSIVE_WORKING_BREADTH,EW4,DISCOVERY_2016_2022,328,221,328,9.278354294491557e-05,-0.00018754490700466397,-0.00028032844994957954,0.2682926829268293,0.3393665158371041
K200,DEFENSIVE_WORKING_BREADTH,EW4,NORMAL_2023_2024,97,64,33,-0.004320015650023033,-0.0036442870964806303,0.0006757285535424027,0.06060606060606061,0.421875
K200,DEFENSIVE_WORKING_BREADTH,EW4,BULL_2025,49,40,49,-0.00034187676759112615,0.000991394251438963,0.0013332710190300892,0.3877551020408163,0.475
K200,DEFENSIVE_WORKING_BREADTH,MOMENTUM,DISCOVERY_2016_2022,328,221,328,0.00010562757169054566,-0.0010552397398902813,-0.001160867311580827,0.45426829268292684,0.45701357466063347
K200,DEFENSIVE_WORKING_BREADTH,MOMENTUM,NORMAL_2023_2024,97,64,33,-0.006741241271959554,-0.005591878510380311,0.0011493627615792434,0.3333333333333333,0.578125
K200,DEFENSIVE_WORKING_BREADTH,MOMENTUM,BULL_2025,49,40,49,-0.00035982608001787177,0.000409194468139974,0.0007690205481578458,0.46938775510204084,0.5
K200,DEFENSIVE_WORKING_BREADTH,REVISION,DISCOVERY_2016_2022,328,221,328,1.5316159577489867e-05,0.0004304833375423736,0.00041516717796488375,0.45121951219512196,0.4434389140271493
K200,DEFENSIVE_WORKING_BREADTH,REVISION,NORMAL_2023_2024,97,64,33,-0.0062305931178386655,-0.004453513851513938,0.0017770792663247283,0.5454545454545454,0.484375
K200,DEFENSIVE_WORKING_BREADTH,REVISION,BULL_2025,49,40,49,-0.00033242450832213916,0.002994186510500997,0.0033266110188231363,0.5306122448979592,0.55
K200,DEFENSIVE_WORKING_BREADTH,VALUE,DISCOVERY_2016_2022,328,221,328,2.2915013345151017e-05,9.697846051238375e-06,-1.3217167293912643e-05,0.4024390243902439,0.3936651583710407
K200,DEFENSIVE_WORKING_BREADTH,VALUE,NORMAL_2023_2024,97,64,33,0.0016588126712363152,0.0009327446717607523,-0.0007260679994755629,0.45454545454545453,0.328125
K200,DEFENSIVE_WORKING_BREADTH,VALUE,BULL_2025,49,40,49,-0.0001026084411228756,0.00044855041669281456,0.0005511588578156902,0.4897959183673469,0.5
K200,DEFENSIVE_WORKING_BREADTH,FLOW,DISCOVERY_2016_2022,328,221,328,0.00022727542716647538,-0.00013512107172198692,-0.0003623964988884623,0.4878048780487805,0.45248868778280543
K200,DEFENSIVE_WORKING_BREADTH,FLOW,NORMAL_2023_2024,97,64,33,-0.005967040881530224,-0.0054645006957890225,0.0005025401857412008,0.42424242424242425,0.4375
K200,DEFENSIVE_WORKING_BREADTH,FLOW,BULL_2025,49,40,49,-0.0005726480409016181,0.00011364561042206786,0.0006862936513236859,0.46938775510204084,0.525
K200,REVERSE_BREADTH,MARKET,DISCOVERY_2016_2022,328,200,128,0.0006903512003710431,0.0002934340905501071,-0.000396917109820936,0.546875,0.53
K200,REVERSE_BREADTH,MARKET,NORMAL_2023_2024,97,43,38,-0.004361475306157421,-0.0035046557693737047,0.0008568195367837161,0.42105263157894735,0.6511627906976745
