universe,eval_year,model,action,feature,coef_std,alpha
K200,2020,FACTOR_ONLY,REVISION,MOMENTUM_member_positive_spread_share_20d,0.00035373144992795305,100.0
K200,2020,FACTOR_ONLY,REVISION,MOMENTUM_member_same_sign_20d,0.00016705929529227425,100.0
K200,2020,FACTOR_ONLY,REVISION,REVISION_top_20d,-0.0002961934688560321,100.0
K200,2020,FACTOR_ONLY,REVISION,REVISION_spread_20d,-0.0003524561809635637,100.0
K200,2020,FACTOR_ONLY,REVISION,REVISION_top_60d,-0.0002347432458711132,100.0
K200,2020,FACTOR_ONLY,REVISION,REVISION_spread_60d,-0.0006148103142079585,100.0
K200,2020,FACTOR_ONLY,REVISION,REVISION_member_positive_spread_share_20d,-0.00044577417437002175,100.0
K200,2020,FACTOR_ONLY,REVISION,REVISION_member_same_sign_20d,0.0003429479000410929,100.0
K200,2020,FACTOR_ONLY,REVISION,VALUE_top_20d,0.00012519892956158198,100.0
K200,2020,FACTOR_ONLY,REVISION,VALUE_spread_20d,0.0002499731429636283,100.0
K200,2020,FACTOR_ONLY,REVISION,VALUE_top_60d,9.899267660413076e-05,100.0
K200,2020,FACTOR_ONLY,REVISION,VALUE_spread_60d,0.00021762083287669355,100.0
K200,2020,FACTOR_ONLY,REVISION,VALUE_member_positive_spread_share_20d,-0.0004969121388264794,100.0
K200,2020,FACTOR_ONLY,REVISION,VALUE_member_same_sign_20d,0.00010815090981985384,100.0
K200,2020,FACTOR_ONLY,REVISION,FLOW_top_20d,0.0002441904760313679,100.0
K200,2020,FACTOR_ONLY,REVISION,FLOW_spread_20d,8.985882147683068e-05,100.0
K200,2020,FACTOR_ONLY,REVISION,FLOW_top_60d,8.874809227276301e-05,100.0
K200,2020,FACTOR_ONLY,REVISION,FLOW_spread_60d,2.2461602559498622e-05,100.0
K200,2020,FACTOR_ONLY,REVISION,FLOW_member_positive_spread_share_20d,2.8430958848995127e-05,100.0
K200,2020,FACTOR_ONLY,REVISION,FLOW_member_same_sign_20d,0.000347343741503119,100.0
K200,2020,FULL,REVISION,MKT_RET_20D,-0.00011063218050963078,100.0
K200,2020,FULL,REVISION,MKT_RET_60D,0.00011578010263404114,100.0
K200,2020,FULL,REVISION,MKT_VOL_20D,-0.00011373275296809487,100.0
K200,2020,FULL,REVISION,MKT_DD_60D,3.1939139403395776e-05,100.0
K200,2020,FULL,REVISION,LIQ_5D_20D,8.852049639932437e-05,100.0
K200,2020,FULL,REVISION,LIQ_1D_20D,-0.00010373855746212667,100.0
K200,2020,FULL,REVISION,RELATIVE_WORKING_BREADTH,-0.00036354348893482137,100.0
K200,2020,FULL,REVISION,ABS_CONFIRMED_BREADTH,-0.00036859226534027416,100.0
K200,2020,FULL,REVISION,DEFENSIVE_WORKING_BREADTH,-1.1236028352463227e-05,100.0
K200,2020,FULL,REVISION,REVERSE_BREADTH,0.0003359492193487306,100.0
K200,2020,FULL,REVISION,BEARISH_REVERSE_BREADTH,0.0002568712144577139,100.0
K200,2020,FULL,REVISION,POSITIVE_ABS_BREADTH,-0.00025682300697260076,100.0
K200,2020,FULL,REVISION,WPLUS_FAMILY_SHARE,2.069790157252003e-05,100.0
K200,2020,FULL,REVISION,WMINUS_FAMILY_SHARE,0.000123614318232423,100.0
K200,2020,FULL,REVISION,RMINUS_FAMILY_SHARE,-0.0007267216826234591,100.0
K200,2020,FULL,REVISION,WPLUS_PAIR_SHARE,-0.00044697688898674134,100.0
K200,2020,FULL,REVISION,CONFLICT_PAIR_SHARE,-0.0001346223359764891,100.0
K200,2020,FULL,REVISION,LEADER_STRENGTH_60D,0.00032686891503377907,100.0
K200,2020,FULL,REVISION,SPREAD_DISPERSION_20D,0.0006047792536715568,100.0
K200,2020,FULL,REVISION,FAMILY_MEMBER_AGREEMENT,0.0005208265963088353,100.0
K200,2020,FULL,REVISION,MOMENTUM_top_20d,0.0004269014145774424,100.0
K200,2020,FULL,REVISION,MOMENTUM_spread_20d,0.000665862799637679,100.0
K200,2020,FULL,REVISION,MOMENTUM_top_60d,0.00016533724008084392,100.0
K200,2020,FULL,REVISION,MOMENTUM_spread_60d,0.0001848517792355045,100.0
K200,2020,FULL,REVISION,MOMENTUM_member_positive_spread_share_20d,0.0003434335578021593,100.0
K200,2020,FULL,REVISION,MOMENTUM_member_same_sign_20d,0.00016086452818175827,100.0
K200,2020,FULL,REVISION,REVISION_top_20d,-0.00029025176871121485,100.0
K200,2020,FULL,REVISION,REVISION_spread_20d,-0.0003586678254068851,100.0
K200,2020,FULL,REVISION,REVISION_top_60d,-0.00026844484574627163,100.0
K200,2020,FULL,REVISION,REVISION_spread_60d,-0.0006291237586387934,100.0
K200,2020,FULL,REVISION,REVISION_member_positive_spread_share_20d,-0.0004516558323150134,100.0
K200,2020,FULL,REVISION,REVISION_member_same_sign_20d,0.00033574250009641484,100.0
K200,2020,FULL,REVISION,VALUE_top_20d,0.00013186985985023654,100.0
K200,2020,FULL,REVISION,VALUE_spread_20d,0.0002442308207879718,100.0
K200,2020,FULL,REVISION,VALUE_top_60d,7.343148329372275e-05,100.0
K200,2020,FULL,REVISION,VALUE_spread_60d,0.00021220786719348633,100.0
K200,2020,FULL,REVISION,VALUE_member_positive_spread_share_20d,-0.0004862492592448188,100.0
K200,2020,FULL,REVISION,VALUE_member_same_sign_20d,0.0001096665567689024,100.0
K200,2020,FULL,REVISION,FLOW_top_20d,0.00024213681993033264,100.0
K200,2020,FULL,REVISION,FLOW_spread_20d,9.168135775265208e-05,100.0
K200,2020,FULL,REVISION,FLOW_top_60d,5.7431560113381314e-05,100.0
K200,2020,FULL,REVISION,FLOW_spread_60d,2.001888818557937e-05,100.0
K200,2020,FULL,REVISION,FLOW_member_positive_spread_share_20d,1.7463629150267886e-05,100.0
K200,2020,FULL,REVISION,FLOW_member_same_sign_20d,0.00035624357609018896,100.0
K200,2020,MARKET_ONLY,VALUE,MKT_RET_20D,-8.740735458167561e-05,100.0
K200,2020,MARKET_ONLY,VALUE,MKT_RET_60D,0.00017355213121094277,100.0
K200,2020,MARKET_ONLY,VALUE,MKT_VOL_20D,0.00012602731012359788,100.0
K200,2020,MARKET_ONLY,VALUE,MKT_DD_60D,-9.740070891326688e-06,100.0
K200,2020,MARKET_ONLY,VALUE,LIQ_5D_20D,-0.0005662434284955525,100.0
K200,2020,MARKET_ONLY,VALUE,LIQ_1D_20D,-0.00019262674066709254,100.0
K200,2020,FACTOR_ONLY,VALUE,RELATIVE_WORKING_BREADTH,0.00015421329345421513,100.0
K200,2020,FACTOR_ONLY,VALUE,ABS_CONFIRMED_BREADTH,0.00020610121998044912,100.0
K200,2020,FACTOR_ONLY,VALUE,DEFENSIVE_WORKING_BREADTH,-8.898396190163111e-05,100.0
K200,2020,FACTOR_ONLY,VALUE,REVERSE_BREADTH,7.038380928031994e-05,100.0
K200,2020,FACTOR_ONLY,VALUE,BEARISH_REVERSE_BREADTH,-0.00018307175897553336,100.0
K200,2020,FACTOR_ONLY,VALUE,POSITIVE_ABS_BREADTH,0.0006170976747213872,100.0
K200,2020,FACTOR_ONLY,VALUE,WPLUS_FAMILY_SHARE,9.78994699578239e-05,100.0
K200,2020,FACTOR_ONLY,VALUE,WMINUS_FAMILY_SHARE,0.00019214458589322632,100.0
K200,2020,FACTOR_ONLY,VALUE,RMINUS_FAMILY_SHARE,-0.0002145864124129465,100.0
K200,2020,FACTOR_ONLY,VALUE,WPLUS_PAIR_SHARE,-0.00018381727074279333,100.0
K200,2020,FACTOR_ONLY,VALUE,CONFLICT_PAIR_SHARE,0.0008687720093772749,100.0
K200,2020,FACTOR_ONLY,VALUE,LEADER_STRENGTH_60D,0.00016640413417781362,100.0
K200,2020,FACTOR_ONLY,VALUE,SPREAD_DISPERSION_20D,0.00012275497350507694,100.0
K200,2020,FACTOR_ONLY,VALUE,FAMILY_MEMBER_AGREEMENT,-8.679578512722442e-05,100.0
K200,2020,FACTOR_ONLY,VALUE,MOMENTUM_top_20d,-2.5052626072250158e-05,100.0
K200,2020,FACTOR_ONLY,VALUE,MOMENTUM_spread_20d,0.00010797647636331389,100.0
K200,2020,FACTOR_ONLY,VALUE,MOMENTUM_top_60d,-0.00021142953951107756,100.0
K200,2020,FACTOR_ONLY,VALUE,MOMENTUM_spread_60d,-0.0002857829785367821,100.0
K200,2020,FACTOR_ONLY,VALUE,MOMENTUM_member_positive_spread_share_20d,0.0006301654130184622,100.0
K200,2020,FACTOR_ONLY,VALUE,MOMENTUM_member_same_sign_20d,-3.374086927339212e-05,100.0
K200,2020,FACTOR_ONLY,VALUE,REVISION_top_20d,0.0001782245660937611,100.0
K200,2020,FACTOR_ONLY,VALUE,REVISION_spread_20d,0.0004992142737342837,100.0
K200,2020,FACTOR_ONLY,VALUE,REVISION_top_60d,0.00013223453738832238,100.0
K200,2020,FACTOR_ONLY,VALUE,REVISION_spread_60d,-3.0329458452024557e-05,100.0
K200,2020,FACTOR_ONLY,VALUE,REVISION_member_positive_spread_share_20d,0.00056346923355998,100.0
K200,2020,FACTOR_ONLY,VALUE,REVISION_member_same_sign_20d,-0.0002428569142090959,100.0
K200,2020,FACTOR_ONLY,VALUE,VALUE_top_20d,-0.00021933725062084,100.0
K200,2020,FACTOR_ONLY,VALUE,VALUE_spread_20d,-0.0005646481618592838,100.0
K200,2020,FACTOR_ONLY,VALUE,VALUE_top_60d,0.00023269108263247114,100.0
K200,2020,FACTOR_ONLY,VALUE,VALUE_spread_60d,-0.00012019730078801961,100.0
K200,2020,FACTOR_ONLY,VALUE,VALUE_member_positive_spread_share_20d,-0.0006722874928667337,100.0
K200,2020,FACTOR_ONLY,VALUE,VALUE_member_same_sign_20d,-1.713143724445266e-05,100.0
K200,2020,FACTOR_ONLY,VALUE,FLOW_top_20d,-0.00025797881484232357,100.0
K200,2020,FACTOR_ONLY,VALUE,FLOW_spread_20d,-3.8814724206563016e-05,100.0
K200,2020,FACTOR_ONLY,VALUE,FLOW_top_60d,-0.00038191806516093207,100.0
K200,2020,FACTOR_ONLY,VALUE,FLOW_spread_60d,0.00023357013934842663,100.0
K200,2020,FACTOR_ONLY,VALUE,FLOW_member_positive_spread_share_20d,0.00018006486224497037,100.0
K200,2020,FACTOR_ONLY,VALUE,FLOW_member_same_sign_20d,4.000998298153786e-05,100.0
K200,2020,FULL,VALUE,MKT_RET_20D,-0.0001314424706153416,100.0
K200,2020,FULL,VALUE,MKT_RET_60D,-0.00013092280612620448,100.0
K200,2020,FULL,VALUE,MKT_VOL_20D,0.0005440992533489908,100.0
K200,2020,FULL,VALUE,MKT_DD_60D,-0.00024171011747778812,100.0
K200,2020,FULL,VALUE,LIQ_5D_20D,-0.0005795934460021132,100.0
K200,2020,FULL,VALUE,LIQ_1D_20D,-0.00022823416028115836,100.0
K200,2020,FULL,VALUE,RELATIVE_WORKING_BREADTH,0.00013837079430686005,100.0
K200,2020,FULL,VALUE,ABS_CONFIRMED_BREADTH,0.0002175615249023137,100.0
K200,2020,FULL,VALUE,DEFENSIVE_WORKING_BREADTH,-0.00012451457681895108,100.0
K200,2020,FULL,VALUE,REVERSE_BREADTH,8.290489764305173e-05,100.0
K200,2020,FULL,VALUE,BEARISH_REVERSE_BREADTH,-0.00019382027736385761,100.0
K200,2020,FULL,VALUE,POSITIVE_ABS_BREADTH,0.0006897006246795029,100.0
K200,2020,FULL,VALUE,WPLUS_FAMILY_SHARE,0.00014350375542998447,100.0
K200,2020,FULL,VALUE,WMINUS_FAMILY_SHARE,0.00014813514518075238,100.0
K200,2020,FULL,VALUE,RMINUS_FAMILY_SHARE,-0.00028295570063901576,100.0
K200,2020,FULL,VALUE,WPLUS_PAIR_SHARE,-0.0002129794475786107,100.0
K200,2020,FULL,VALUE,CONFLICT_PAIR_SHARE,0.0008747711257131985,100.0
K200,2020,FULL,VALUE,LEADER_STRENGTH_60D,0.0001524664120392561,100.0
K200,2020,FULL,VALUE,SPREAD_DISPERSION_20D,0.00012356003855838537,100.0
K200,2020,FULL,VALUE,FAMILY_MEMBER_AGREEMENT,-4.7739204597274186e-05,100.0
K200,2020,FULL,VALUE,MOMENTUM_top_20d,8.29715305487169e-05,100.0
K200,2020,FULL,VALUE,MOMENTUM_spread_20d,0.0001789214112703054,100.0
K200,2020,FULL,VALUE,MOMENTUM_top_60d,-0.0001179804110823087,100.0
K200,2020,FULL,VALUE,MOMENTUM_spread_60d,-0.00025608435984006823,100.0
K200,2020,FULL,VALUE,MOMENTUM_member_positive_spread_share_20d,0.0006122944445130775,100.0
K200,2020,FULL,VALUE,MOMENTUM_member_same_sign_20d,6.772706178805762e-05,100.0
K200,2020,FULL,VALUE,REVISION_top_20d,0.0002888905415175416,100.0
K200,2020,FULL,VALUE,REVISION_spread_20d,0.0004967186547697153,100.0
K200,2020,FULL,VALUE,REVISION_top_60d,0.00026906889037304593,100.0
K200,2020,FULL,VALUE,REVISION_spread_60d,3.803548951034297e-05,100.0
K200,2020,FULL,VALUE,REVISION_member_positive_spread_share_20d,0.0005558599287737169,100.0
K200,2020,FULL,VALUE,REVISION_member_same_sign_20d,-0.00020123380353785484,100.0
K200,2020,FULL,VALUE,VALUE_top_20d,-0.00011933337202210793,100.0
K200,2020,FULL,VALUE,VALUE_spread_20d,-0.0005137613098386822,100.0
K200,2020,FULL,VALUE,VALUE_top_60d,0.0003089219875068304,100.0
K200,2020,FULL,VALUE,VALUE_spread_60d,-0.00011671074561026846,100.0
K200,2020,FULL,VALUE,VALUE_member_positive_spread_share_20d,-0.0007517465000232427,100.0
K200,2020,FULL,VALUE,VALUE_member_same_sign_20d,-2.408085766088708e-05,100.0
K200,2020,FULL,VALUE,FLOW_top_20d,-0.000160161209973941,100.0
K200,2020,FULL,VALUE,FLOW_spread_20d,-5.2643284705085236e-05,100.0
K200,2020,FULL,VALUE,FLOW_top_60d,-0.00026930485314487657,100.0
K200,2020,FULL,VALUE,FLOW_spread_60d,0.00027164297583519867,100.0
K200,2020,FULL,VALUE,FLOW_member_positive_spread_share_20d,0.000144238570878442,100.0
K200,2020,FULL,VALUE,FLOW_member_same_sign_20d,-4.130602409951057e-05,100.0
K200,2020,MARKET_ONLY,FLOW,MKT_RET_20D,0.0002624240997543705,100.0
K200,2020,MARKET_ONLY,FLOW,MKT_RET_60D,6.531843922095258e-05,100.0
K200,2020,MARKET_ONLY,FLOW,MKT_VOL_20D,-0.00029009612229096164,100.0
K200,2020,MARKET_ONLY,FLOW,MKT_DD_60D,-0.0005139032756033592,100.0
K200,2020,MARKET_ONLY,FLOW,LIQ_5D_20D,-0.0004140801258207749,100.0
K200,2020,MARKET_ONLY,FLOW,LIQ_1D_20D,0.000261499747838517,100.0
K200,2020,FACTOR_ONLY,FLOW,RELATIVE_WORKING_BREADTH,-6.008101018721119e-05,100.0
K200,2020,FACTOR_ONLY,FLOW,ABS_CONFIRMED_BREADTH,-0.00016456934146615092,100.0
K200,2020,FACTOR_ONLY,FLOW,DEFENSIVE_WORKING_BREADTH,8.246790878301987e-05,100.0
K200,2020,FACTOR_ONLY,FLOW,REVERSE_BREADTH,0.0003460089943518389,100.0
K200,2020,FACTOR_ONLY,FLOW,BEARISH_REVERSE_BREADTH,-0.00029668682440571004,100.0
K200,2020,FACTOR_ONLY,FLOW,POSITIVE_ABS_BREADTH,-0.0001491524343904303,100.0
K200,2020,FACTOR_ONLY,FLOW,WPLUS_FAMILY_SHARE,9.89246331234465e-05,100.0
K200,2020,FACTOR_ONLY,FLOW,WMINUS_FAMILY_SHARE,6.011159957476108e-05,100.0
K200,2020,FACTOR_ONLY,FLOW,RMINUS_FAMILY_SHARE,-0.00018504448688825805,100.0
K200,2020,FACTOR_ONLY,FLOW,WPLUS_PAIR_SHARE,0.0003115949295830947,100.0
K200,2020,FACTOR_ONLY,FLOW,CONFLICT_PAIR_SHARE,-0.00020242993880828397,100.0
K200,2020,FACTOR_ONLY,FLOW,LEADER_STRENGTH_60D,0.00021461266516274307,100.0
K200,2020,FACTOR_ONLY,FLOW,SPREAD_DISPERSION_20D,5.977271943055374e-05,100.0
K200,2020,FACTOR_ONLY,FLOW,FAMILY_MEMBER_AGREEMENT,-0.0001233087384123008,100.0
K200,2020,FACTOR_ONLY,FLOW,MOMENTUM_top_20d,2.7176622343844986e-06,100.0
K200,2020,FACTOR_ONLY,FLOW,MOMENTUM_spread_20d,0.0005872536952547564,100.0
K200,2020,FACTOR_ONLY,FLOW,MOMENTUM_top_60d,7.241501146878349e-05,100.0
K200,2020,FACTOR_ONLY,FLOW,MOMENTUM_spread_60d,-0.00012225653910193885,100.0
K200,2020,FACTOR_ONLY,FLOW,MOMENTUM_member_positive_spread_share_20d,0.0002361223216308088,100.0
K200,2020,FACTOR_ONLY,FLOW,MOMENTUM_member_same_sign_20d,-0.00023035632975329116,100.0
K200,2020,FACTOR_ONLY,FLOW,REVISION_top_20d,-8.640976531054233e-06,100.0
K200,2020,FACTOR_ONLY,FLOW,REVISION_spread_20d,0.0004817278471056438,100.0
K200,2020,FACTOR_ONLY,FLOW,REVISION_top_60d,-1.5517346827473893e-05,100.0
K200,2020,FACTOR_ONLY,FLOW,REVISION_spread_60d,3.3942927341305303e-06,100.0
K200,2020,FACTOR_ONLY,FLOW,REVISION_member_positive_spread_share_20d,-0.0005434417528149126,100.0
K200,2020,FACTOR_ONLY,FLOW,REVISION_member_same_sign_20d,0.00019434346400854554,100.0
K200,2020,FACTOR_ONLY,FLOW,VALUE_top_20d,-8.641707445333596e-05,100.0
K200,2020,FACTOR_ONLY,FLOW,VALUE_spread_20d,-0.00015509335467467526,100.0
K200,2020,FACTOR_ONLY,FLOW,VALUE_top_60d,-0.0002847007456707326,100.0
K200,2020,FACTOR_ONLY,FLOW,VALUE_spread_60d,-0.00017522349472664814,100.0
K200,2020,FACTOR_ONLY,FLOW,VALUE_member_positive_spread_share_20d,-0.000375320100713233,100.0
K200,2020,FACTOR_ONLY,FLOW,VALUE_member_same_sign_20d,-0.0005159949228821784,100.0
K200,2020,FACTOR_ONLY,FLOW,FLOW_top_20d,-5.307874401610461e-06,100.0
K200,2020,FACTOR_ONLY,FLOW,FLOW_spread_20d,-0.0003578267224153953,100.0
K200,2020,FACTOR_ONLY,FLOW,FLOW_top_60d,0.00023437962206667516,100.0
K200,2020,FACTOR_ONLY,FLOW,FLOW_spread_60d,0.0004685516130583931,100.0
K200,2020,FACTOR_ONLY,FLOW,FLOW_member_positive_spread_share_20d,-0.0003340819121837728,100.0
K200,2020,FACTOR_ONLY,FLOW,FLOW_member_same_sign_20d,0.0002538636247588783,100.0
K200,2020,FULL,FLOW,MKT_RET_20D,0.00043837185982283214,100.0
K200,2020,FULL,FLOW,MKT_RET_60D,-5.1993518647559404e-05,100.0
K200,2020,FULL,FLOW,MKT_VOL_20D,-0.00023616198833771105,100.0
K200,2020,FULL,FLOW,MKT_DD_60D,-0.0004808048375860937,100.0
K200,2020,FULL,FLOW,LIQ_5D_20D,-0.00040681951307579533,100.0
K200,2020,FULL,FLOW,LIQ_1D_20D,0.0002918607568005447,100.0
K200,2020,FULL,FLOW,RELATIVE_WORKING_BREADTH,-4.202146120956977e-05,100.0
K200,2020,FULL,FLOW,ABS_CONFIRMED_BREADTH,-0.00015921242408748076,100.0
K200,2020,FULL,FLOW,DEFENSIVE_WORKING_BREADTH,9.902294806634617e-05,100.0
K200,2020,FULL,FLOW,REVERSE_BREADTH,0.0003563252279853014,100.0
K200,2020,FULL,FLOW,BEARISH_REVERSE_BREADTH,-0.0002565408885839363,100.0
K200,2020,FULL,FLOW,POSITIVE_ABS_BREADTH,-0.0001758809720189563,100.0
K200,2020,FULL,FLOW,WPLUS_FAMILY_SHARE,9.564461975847736e-05,100.0
K200,2020,FULL,FLOW,WMINUS_FAMILY_SHARE,7.072211284081568e-05,100.0
K200,2020,FULL,FLOW,RMINUS_FAMILY_SHARE,-0.00019811754205352616,100.0
K200,2020,FULL,FLOW,WPLUS_PAIR_SHARE,0.00031107948469165153,100.0
K200,2020,FULL,FLOW,CONFLICT_PAIR_SHARE,-0.00021728353113687385,100.0
K200,2020,FULL,FLOW,LEADER_STRENGTH_60D,0.00025996885407144005,100.0
K200,2020,FULL,FLOW,SPREAD_DISPERSION_20D,4.261484564782142e-05,100.0
K200,2020,FULL,FLOW,FAMILY_MEMBER_AGREEMENT,-0.0001359607244908734,100.0
K200,2020,FULL,FLOW,MOMENTUM_top_20d,-3.6190663699980084e-05,100.0
K200,2020,FULL,FLOW,MOMENTUM_spread_20d,0.0005777734052284718,100.0
K200,2020,FULL,FLOW,MOMENTUM_top_60d,0.0001179076619296404,100.0
K200,2020,FULL,FLOW,MOMENTUM_spread_60d,-0.00013417307415490532,100.0
K200,2020,FULL,FLOW,MOMENTUM_member_positive_spread_share_20d,0.00023600770272476623,100.0
K200,2020,FULL,FLOW,MOMENTUM_member_same_sign_20d,-0.0002567629568114564,100.0
K200,2020,FULL,FLOW,REVISION_top_20d,-5.097840679053007e-05,100.0
K200,2020,FULL,FLOW,REVISION_spread_20d,0.0004867049803042906,100.0
K200,2020,FULL,FLOW,REVISION_top_60d,2.5866340146163053e-05,100.0
K200,2020,FULL,FLOW,REVISION_spread_60d,1.9401824364119993e-05,100.0
K200,2020,FULL,FLOW,REVISION_member_positive_spread_share_20d,-0.0004887761511105022,100.0
K200,2020,FULL,FLOW,REVISION_member_same_sign_20d,0.00019879886349041424,100.0
K200,2020,FULL,FLOW,VALUE_top_20d,-0.00013382256210338548,100.0
K200,2020,FULL,FLOW,VALUE_spread_20d,-0.00014339117465561732,100.0
K200,2020,FULL,FLOW,VALUE_top_60d,-0.0002463142894945836,100.0
K200,2020,FULL,FLOW,VALUE_spread_60d,-0.00019634476521681758,100.0
K200,2020,FULL,FLOW,VALUE_member_positive_spread_share_20d,-0.00037880707108543793,100.0
K200,2020,FULL,FLOW,VALUE_member_same_sign_20d,-0.0005235068106609359,100.0
K200,2020,FULL,FLOW,FLOW_top_20d,-4.062338228331709e-05,100.0
K200,2020,FULL,FLOW,FLOW_spread_20d,-0.0003462196685950777,100.0
K200,2020,FULL,FLOW,FLOW_top_60d,0.0002744209223808468,100.0
K200,2020,FULL,FLOW,FLOW_spread_60d,0.0003984009564679063,100.0
K200,2020,FULL,FLOW,FLOW_member_positive_spread_share_20d,-0.000336650504717795,100.0
K200,2020,FULL,FLOW,FLOW_member_same_sign_20d,0.000238749049260637,100.0
K200,2021,MARKET_ONLY,MARKET,MKT_RET_20D,-0.0007305469696964515,100.0
K200,2021,MARKET_ONLY,MARKET,MKT_RET_60D,-0.0006070405258019012,100.0
K200,2021,MARKET_ONLY,MARKET,MKT_VOL_20D,-0.000620870002062175,100.0
K200,2021,MARKET_ONLY,MARKET,MKT_DD_60D,0.0007223543287533591,100.0
K200,2021,MARKET_ONLY,MARKET,LIQ_5D_20D,-0.00031518134234931783,100.0
K200,2021,MARKET_ONLY,MARKET,LIQ_1D_20D,0.00015920520479252115,100.0
K200,2021,FACTOR_ONLY,MARKET,RELATIVE_WORKING_BREADTH,-0.0005819122448205682,100.0
K200,2021,FACTOR_ONLY,MARKET,ABS_CONFIRMED_BREADTH,-0.0006057948950990835,100.0
K200,2021,FACTOR_ONLY,MARKET,DEFENSIVE_WORKING_BREADTH,0.00010305228073886774,100.0
K200,2021,FACTOR_ONLY,MARKET,REVERSE_BREADTH,-0.0004901731053568422,100.0
K200,2021,FACTOR_ONLY,MARKET,BEARISH_REVERSE_BREADTH,0.0005595943029250597,100.0
K200,2021,FACTOR_ONLY,MARKET,POSITIVE_ABS_BREADTH,-0.000364736702640196,100.0
K200,2021,FACTOR_ONLY,MARKET,WPLUS_FAMILY_SHARE,-0.0005259716793301122,100.0
K200,2021,FACTOR_ONLY,MARKET,WMINUS_FAMILY_SHARE,0.0004962087455492287,100.0
K200,2021,FACTOR_ONLY,MARKET,RMINUS_FAMILY_SHARE,-0.00031032063190190444,100.0
K200,2021,FACTOR_ONLY,MARKET,WPLUS_PAIR_SHARE,-0.00024190988260763526,100.0
K200,2021,FACTOR_ONLY,MARKET,CONFLICT_PAIR_SHARE,-0.0004575421161286013,100.0
K200,2021,FACTOR_ONLY,MARKET,LEADER_STRENGTH_60D,0.0002371686796847093,100.0
K200,2021,FACTOR_ONLY,MARKET,SPREAD_DISPERSION_20D,-0.000462132893165421,100.0
K200,2021,FACTOR_ONLY,MARKET,FAMILY_MEMBER_AGREEMENT,0.00013659809520148993,100.0
K200,2021,FACTOR_ONLY,MARKET,MOMENTUM_top_20d,0.0005025642623525477,100.0
K200,2021,FACTOR_ONLY,MARKET,MOMENTUM_spread_20d,0.0004779360443873922,100.0
K200,2021,FACTOR_ONLY,MARKET,MOMENTUM_top_60d,-1.6870267204268964e-05,100.0
K200,2021,FACTOR_ONLY,MARKET,MOMENTUM_spread_60d,-0.00041686777519051325,100.0
K200,2021,FACTOR_ONLY,MARKET,MOMENTUM_member_positive_spread_share_20d,0.00014829394058635663,100.0
K200,2021,FACTOR_ONLY,MARKET,MOMENTUM_member_same_sign_20d,0.0004069674617184434,100.0
K200,2021,FACTOR_ONLY,MARKET,REVISION_top_20d,-0.00022901698958254565,100.0
K200,2021,FACTOR_ONLY,MARKET,REVISION_spread_20d,0.00036757098617423625,100.0
K200,2021,FACTOR_ONLY,MARKET,REVISION_top_60d,-0.00025158905444034457,100.0
K200,2021,FACTOR_ONLY,MARKET,REVISION_spread_60d,-0.0003959937704859751,100.0
K200,2021,FACTOR_ONLY,MARKET,REVISION_member_positive_spread_share_20d,0.0006205464479764775,100.0
K200,2021,FACTOR_ONLY,MARKET,REVISION_member_same_sign_20d,-0.0006744786025875127,100.0
K200,2021,FACTOR_ONLY,MARKET,VALUE_top_20d,0.00011355484885476884,100.0
K200,2021,FACTOR_ONLY,MARKET,VALUE_spread_20d,-0.0003765869959878952,100.0
K200,2021,FACTOR_ONLY,MARKET,VALUE_top_60d,0.00026418369119601294,100.0
K200,2021,FACTOR_ONLY,MARKET,VALUE_spread_60d,0.0011005822976229286,100.0
K200,2021,FACTOR_ONLY,MARKET,VALUE_member_positive_spread_share_20d,-0.001339454535672675,100.0
K200,2021,FACTOR_ONLY,MARKET,VALUE_member_same_sign_20d,0.00044131741213615516,100.0
K200,2021,FACTOR_ONLY,MARKET,FLOW_top_20d,0.00044497383971730365,100.0
K200,2021,FACTOR_ONLY,MARKET,FLOW_spread_20d,-0.00022369691598437928,100.0
K200,2021,FACTOR_ONLY,MARKET,FLOW_top_60d,0.0002297845654349019,100.0
K200,2021,FACTOR_ONLY,MARKET,FLOW_spread_60d,0.0003026362666849726,100.0
K200,2021,FACTOR_ONLY,MARKET,FLOW_member_positive_spread_share_20d,0.0005065049507388588,100.0
K200,2021,FACTOR_ONLY,MARKET,FLOW_member_same_sign_20d,8.248728572594614e-05,100.0
K200,2021,FULL,MARKET,MKT_RET_20D,-0.0006936761843559047,100.0
K200,2021,FULL,MARKET,MKT_RET_60D,-0.0010554407665637597,100.0
K200,2021,FULL,MARKET,MKT_VOL_20D,-0.0007684194724115377,100.0
K200,2021,FULL,MARKET,MKT_DD_60D,0.0007584215133609523,100.0
K200,2021,FULL,MARKET,LIQ_5D_20D,-0.0004119228461788623,100.0
K200,2021,FULL,MARKET,LIQ_1D_20D,0.0002112367015299216,100.0
K200,2021,FULL,MARKET,RELATIVE_WORKING_BREADTH,-0.0006527332715923149,100.0
K200,2021,FULL,MARKET,ABS_CONFIRMED_BREADTH,-0.0006995584645714465,100.0
K200,2021,FULL,MARKET,DEFENSIVE_WORKING_BREADTH,0.00013997506211060743,100.0
K200,2021,FULL,MARKET,REVERSE_BREADTH,-0.00042826783503584556,100.0
K200,2021,FULL,MARKET,BEARISH_REVERSE_BREADTH,0.0005581672823763211,100.0
