signal_date,date,universe,family,top_abs_5d,bottom_abs_5d,spread_5d,n_side
2018-08-13,2018-08-21,KOSPI_KOSDAQ_ALL,FLOW,0.03763266510956389,0.04544209210832545,-0.007809426998761561,107
2018-08-13,2018-08-21,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,0.05548384144887064,0.059944120777479196,-0.004460279328608555,66
2018-08-13,2018-08-21,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,0.058809537570741595,0.0310369813107421,0.027772556259999494,41
2018-08-13,2018-08-21,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,0.03790202680002704,0.047071883157715384,-0.009169856357688341,42
2018-08-13,2018-08-21,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,0.04585575573263167,0.060899516887047256,-0.015043761154415587,68
2018-08-21,2018-08-28,K200,MOMENTUM,0.0043095456151611205,0.003142174754441177,0.0011673708607199437,38
2018-08-21,2018-08-28,K200,REVISION,0.010898611475950715,-0.00039508091260830204,0.011293692388559018,35
2018-08-21,2018-08-28,K200,VALUE,-0.005297830985111816,0.009839544394688723,-0.01513737537980054,34
2018-08-21,2018-08-28,K200,FLOW,0.011997683405629752,0.00603058802929046,0.005967095376339293,38
2018-08-21,2018-08-28,KOSPI_EX_K200,MOMENTUM,0.04425501708830519,0.002455382315017744,0.04179963477328744,29
2018-08-21,2018-08-28,KOSPI_EX_K200,REVISION,0.02136768296210558,-0.0028894253884345408,0.024257108350540124,17
2018-08-21,2018-08-28,KOSPI_EX_K200,VALUE,0.0019629507860390864,0.03777255064412753,-0.035809599858088445,19
2018-08-21,2018-08-28,KOSPI_EX_K200,FLOW,0.006790762918868968,0.019204050696857194,-0.012413287777988224,31
2018-08-21,2018-08-28,KOSPI_ALL,MOMENTUM,0.021633916051836146,0.003751787759096871,0.017882128292739274,67
2018-08-21,2018-08-28,KOSPI_ALL,REVISION,0.015608819848017954,-0.002014389738194028,0.017623209586211983,52
2018-08-21,2018-08-28,KOSPI_ALL,VALUE,-0.0017318755814653818,0.017260078491420406,-0.018991954072885786,53
2018-08-21,2018-08-28,KOSPI_ALL,FLOW,0.010097376661021592,0.011212326521385641,-0.0011149498603640496,70
2018-08-21,2018-08-28,KOSDAQ,MOMENTUM,0.030878792239369648,0.012578797275677085,0.018299994963692563,38
2018-08-21,2018-08-28,KOSDAQ,REVISION,0.0224665110021949,0.00202868122760629,0.02043782977458861,23
2018-08-21,2018-08-28,KOSDAQ,VALUE,0.015819292205953846,0.022699977646320396,-0.00688068544036655,23
2018-08-21,2018-08-28,KOSDAQ,FLOW,0.032282390446971634,0.02467354149231833,0.007608848954653306,38
2018-08-21,2018-08-28,KOSPI_KOSDAQ_ALL,MOMENTUM,0.02616726071200976,0.0065260344878868,0.01964122622412296,106
2018-08-21,2018-08-28,KOSPI_KOSDAQ_ALL,REVISION,0.017478794541413368,0.0009126856854205325,0.016566108855992835,76
2018-08-21,2018-08-28,KOSPI_KOSDAQ_ALL,VALUE,-0.0025258136328199666,0.020672420337267784,-0.023198233970087752,76
2018-08-21,2018-08-28,KOSPI_KOSDAQ_ALL,FLOW,0.018096998559681842,0.015951656077642564,0.002145342482039278,108
2018-08-21,2018-08-28,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,0.037734088864235155,0.007614205740583587,0.030119883123651568,68
2018-08-21,2018-08-28,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,0.023670517304659428,0.003963363247166812,0.019707154057492616,41
2018-08-21,2018-08-28,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,-0.00035477442396196414,0.0294003530241179,-0.029755127448079864,42
2018-08-21,2018-08-28,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,0.021018890293748906,0.019415468154524804,0.0016034221392241012,70
2018-08-28,2018-09-04,K200,MOMENTUM,0.005891046291373338,-0.011878515505673372,0.01776956179704671,38
2018-08-28,2018-09-04,K200,REVISION,0.00196315546134054,-0.012748556920936469,0.014711712382277009,34
2018-08-28,2018-09-04,K200,VALUE,-0.01492761882463112,0.013027869933935239,-0.02795548875856636,34
2018-08-28,2018-09-04,K200,FLOW,0.0014277643370905404,0.0015608011614920937,-0.00013303682440155332,38
