weight,universe,horizon,sample,family,n_dates,gross_delta
0.3,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,VALUE,98,0.0009682523831344465
0.3,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,FLOW,75,0.0036871256773533313
0.3,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,MOMENTUM,75,-0.0010927138487743279
0.3,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,REVISION,75,0.0029249629470049286
0.3,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,VALUE,75,0.0011704698502541483
0.3,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,FLOW,48,-2.6017254906630595e-05
0.3,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,MOMENTUM,48,0.0027080528500769262
0.3,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,REVISION,48,0.00022197429808807722
0.3,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,VALUE,48,0.0010043993791394848
0.3,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,FLOW,13,0.007345080086838548
0.3,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,MOMENTUM,13,0.011402002016262826
0.3,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,REVISION,13,0.011525741754473396
0.3,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,VALUE,13,-0.0029433750782736643
0.3,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,FLOW,12,0.005135292436025044
0.3,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,MOMENTUM,12,0.03037401900989339
0.3,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,REVISION,12,0.004093501305920142
0.3,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,VALUE,12,0.005061267645524704
0.3,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,FLOW,49,0.0033499712721626828
0.3,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,MOMENTUM,49,6.143995270168017e-05
0.3,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,REVISION,49,-0.004524380825118608
0.3,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,VALUE,49,0.001666161179972602
0.3,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,FLOW,38,0.006729839684439149
0.3,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,MOMENTUM,38,0.0028071379320237983
0.3,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,REVISION,38,0.006968367841968816
0.3,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,VALUE,38,0.001840533308357567
0.3,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,FLOW,24,0.005940037270160163
0.3,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,MOMENTUM,24,0.009975773406178428
0.3,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,REVISION,24,-0.0020692195546143446
0.3,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,VALUE,24,0.0003450998769819395
0.3,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,FLOW,6,0.016847461526036316
0.3,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,MOMENTUM,6,0.022768307957881068
0.3,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,REVISION,6,0.029850083064814164
0.3,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,VALUE,6,-0.009624949317315714
0.3,KOSPI_ALL,5,BULL_2025,FLOW,49,0.0012275424101274406
0.3,KOSPI_ALL,5,BULL_2025,MOMENTUM,49,0.0035145763676889285
0.3,KOSPI_ALL,5,BULL_2025,REVISION,49,0.0024462203765947496
0.3,KOSPI_ALL,5,BULL_2025,VALUE,49,0.0020728691313668577
0.3,KOSPI_ALL,5,EARLY_2016_2019,FLOW,196,0.0005018904793794193
0.3,KOSPI_ALL,5,EARLY_2016_2019,MOMENTUM,196,0.0020859765157074293
0.3,KOSPI_ALL,5,EARLY_2016_2019,REVISION,196,-0.000407316511799535
0.3,KOSPI_ALL,5,EARLY_2016_2019,VALUE,196,-0.0007272345386287808
0.3,KOSPI_ALL,5,LATE_2020_2022,FLOW,149,0.0011614169380002458
0.3,KOSPI_ALL,5,LATE_2020_2022,MOMENTUM,149,-0.0002032722721478829
0.3,KOSPI_ALL,5,LATE_2020_2022,REVISION,149,0.001271062206569031
0.3,KOSPI_ALL,5,LATE_2020_2022,VALUE,149,0.0004563730068436843
0.3,KOSPI_ALL,5,NORMAL_2023_2024,FLOW,97,0.0006469864361146865
0.3,KOSPI_ALL,5,NORMAL_2023_2024,MOMENTUM,97,0.00029484867206095496
0.3,KOSPI_ALL,5,NORMAL_2023_2024,REVISION,97,0.0002755208313841036
0.3,KOSPI_ALL,5,NORMAL_2023_2024,VALUE,97,0.0006707043406584549
0.3,KOSPI_ALL,5,YTD_2026,FLOW,28,-0.0022394996512202204
0.3,KOSPI_ALL,5,YTD_2026,MOMENTUM,28,0.004784024306880619
0.3,KOSPI_ALL,5,YTD_2026,REVISION,28,0.005086714815387991
0.3,KOSPI_ALL,5,YTD_2026,VALUE,28,0.0024529995553388964
0.3,KOSPI_ALL,10,BULL_2025,FLOW,25,0.002657535610690479
0.3,KOSPI_ALL,10,BULL_2025,MOMENTUM,25,0.0033674681653903687
0.3,KOSPI_ALL,10,BULL_2025,REVISION,25,0.007053553213631852
0.3,KOSPI_ALL,10,BULL_2025,VALUE,25,0.0049316643656807865
0.3,KOSPI_ALL,10,EARLY_2016_2019,FLOW,98,-0.00022256224019304532
0.3,KOSPI_ALL,10,EARLY_2016_2019,MOMENTUM,98,0.0017900860755339163
0.3,KOSPI_ALL,10,EARLY_2016_2019,REVISION,98,-0.0013955442169297698
0.3,KOSPI_ALL,10,EARLY_2016_2019,VALUE,98,-0.0005264627786671524
0.3,KOSPI_ALL,10,LATE_2020_2022,FLOW,75,0.00035946615501036985
0.3,KOSPI_ALL,10,LATE_2020_2022,MOMENTUM,75,0.0016582992497521842
0.3,KOSPI_ALL,10,LATE_2020_2022,REVISION,75,0.0013849732402815538
0.3,KOSPI_ALL,10,LATE_2020_2022,VALUE,75,0.00028120338348171025
0.3,KOSPI_ALL,10,NORMAL_2023_2024,FLOW,48,-0.0005101940366780195
0.3,KOSPI_ALL,10,NORMAL_2023_2024,MOMENTUM,48,0.0007268150076160164
0.3,KOSPI_ALL,10,NORMAL_2023_2024,REVISION,48,-0.002317649076077137
0.3,KOSPI_ALL,10,NORMAL_2023_2024,VALUE,48,0.001375880225296888
0.3,KOSPI_ALL,10,YTD_2026,FLOW,13,0.003372775673016653
0.3,KOSPI_ALL,10,YTD_2026,MOMENTUM,13,0.00014119847159223693
0.3,KOSPI_ALL,10,YTD_2026,REVISION,13,0.010712981842291457
0.3,KOSPI_ALL,10,YTD_2026,VALUE,13,0.002600299859705404
0.3,KOSPI_ALL,20,BULL_2025,FLOW,12,0.0026743173966315946
0.3,KOSPI_ALL,20,BULL_2025,MOMENTUM,12,0.004653663298632882
0.3,KOSPI_ALL,20,BULL_2025,REVISION,12,0.015206482589179691
0.3,KOSPI_ALL,20,BULL_2025,VALUE,12,0.01057645560184711
0.3,KOSPI_ALL,20,EARLY_2016_2019,FLOW,49,-0.00234293912474885
0.3,KOSPI_ALL,20,EARLY_2016_2019,MOMENTUM,49,0.0016354286408741265
0.3,KOSPI_ALL,20,EARLY_2016_2019,REVISION,49,-0.0024630404236414627
0.3,KOSPI_ALL,20,EARLY_2016_2019,VALUE,49,-0.0021779910631846175
0.3,KOSPI_ALL,20,LATE_2020_2022,FLOW,38,0.004476139171633177
0.3,KOSPI_ALL,20,LATE_2020_2022,MOMENTUM,38,0.007435834815945034
0.3,KOSPI_ALL,20,LATE_2020_2022,REVISION,38,0.0028875987617396764
0.3,KOSPI_ALL,20,LATE_2020_2022,VALUE,38,0.00014828894441519657
0.3,KOSPI_ALL,20,NORMAL_2023_2024,FLOW,24,-0.0004797098557238995
0.3,KOSPI_ALL,20,NORMAL_2023_2024,MOMENTUM,24,-0.004156975487114001
0.3,KOSPI_ALL,20,NORMAL_2023_2024,REVISION,24,-0.0006167667877635313
0.3,KOSPI_ALL,20,NORMAL_2023_2024,VALUE,24,0.0010852227976868541
0.3,KOSPI_ALL,20,YTD_2026,FLOW,6,0.008426748933030605
0.3,KOSPI_ALL,20,YTD_2026,MOMENTUM,6,0.007524588387559022
0.3,KOSPI_ALL,20,YTD_2026,REVISION,6,0.02263100489214817
0.3,KOSPI_ALL,20,YTD_2026,VALUE,6,0.0030473912709194913
0.3,KOSPI_EX_K200,5,BULL_2025,FLOW,49,0.0013751899932229086
0.3,KOSPI_EX_K200,5,BULL_2025,MOMENTUM,49,0.0047430787588375505
0.3,KOSPI_EX_K200,5,BULL_2025,REVISION,49,0.0003397837616554491
0.3,KOSPI_EX_K200,5,BULL_2025,VALUE,49,0.0009782995815176554
0.3,KOSPI_EX_K200,5,EARLY_2016_2019,FLOW,196,0.0002769972940712766
0.3,KOSPI_EX_K200,5,EARLY_2016_2019,MOMENTUM,196,0.001707112408387949
0.3,KOSPI_EX_K200,5,EARLY_2016_2019,REVISION,196,0.0002263149321484029
0.3,KOSPI_EX_K200,5,EARLY_2016_2019,VALUE,196,0.000348738662017402
0.3,KOSPI_EX_K200,5,LATE_2020_2022,FLOW,149,-0.00016302286026734992
0.3,KOSPI_EX_K200,5,LATE_2020_2022,MOMENTUM,149,0.0008249802569008783
0.3,KOSPI_EX_K200,5,LATE_2020_2022,REVISION,149,8.724409261514503e-05
0.3,KOSPI_EX_K200,5,LATE_2020_2022,VALUE,149,0.000491753257300467
0.3,KOSPI_EX_K200,5,NORMAL_2023_2024,FLOW,97,0.0006972982534326908
0.3,KOSPI_EX_K200,5,NORMAL_2023_2024,MOMENTUM,97,0.0017877551372365433
0.3,KOSPI_EX_K200,5,NORMAL_2023_2024,REVISION,97,-0.0007962580936675115
0.3,KOSPI_EX_K200,5,NORMAL_2023_2024,VALUE,97,-3.699389125365243e-05
0.3,KOSPI_EX_K200,5,YTD_2026,FLOW,28,0.00046472923968614657
0.3,KOSPI_EX_K200,5,YTD_2026,MOMENTUM,28,0.0077765012892673695
0.3,KOSPI_EX_K200,5,YTD_2026,REVISION,28,-0.0014632194939261
0.3,KOSPI_EX_K200,5,YTD_2026,VALUE,28,0.00018040806521507857
0.3,KOSPI_EX_K200,10,BULL_2025,FLOW,25,0.003378576150038717
0.3,KOSPI_EX_K200,10,BULL_2025,MOMENTUM,25,0.005075208297717149
0.3,KOSPI_EX_K200,10,BULL_2025,REVISION,25,0.0013204688484144385
0.3,KOSPI_EX_K200,10,BULL_2025,VALUE,25,0.0014294688191776475
0.3,KOSPI_EX_K200,10,EARLY_2016_2019,FLOW,98,0.000381840470443969
0.3,KOSPI_EX_K200,10,EARLY_2016_2019,MOMENTUM,98,0.0006612127784918282
0.3,KOSPI_EX_K200,10,EARLY_2016_2019,REVISION,98,3.9181710973608386e-05
0.3,KOSPI_EX_K200,10,EARLY_2016_2019,VALUE,98,0.00043691221842143596
0.3,KOSPI_EX_K200,10,LATE_2020_2022,FLOW,75,-0.0018383907888528095
0.3,KOSPI_EX_K200,10,LATE_2020_2022,MOMENTUM,75,-0.0002705206581593127
0.3,KOSPI_EX_K200,10,LATE_2020_2022,REVISION,75,-0.0005312536018715611
0.3,KOSPI_EX_K200,10,LATE_2020_2022,VALUE,75,0.000480449943076935
0.3,KOSPI_EX_K200,10,NORMAL_2023_2024,FLOW,48,-0.0009718645397132716
0.3,KOSPI_EX_K200,10,NORMAL_2023_2024,MOMENTUM,48,0.0027394917536706282
0.3,KOSPI_EX_K200,10,NORMAL_2023_2024,REVISION,48,0.00012826446974959307
0.3,KOSPI_EX_K200,10,NORMAL_2023_2024,VALUE,48,0.00043177134398411534
0.3,KOSPI_EX_K200,10,YTD_2026,FLOW,13,0.003340678823368147
0.3,KOSPI_EX_K200,10,YTD_2026,MOMENTUM,13,0.009496091030655913
0.3,KOSPI_EX_K200,10,YTD_2026,REVISION,13,-9.343532616240439e-06
0.3,KOSPI_EX_K200,10,YTD_2026,VALUE,13,0.0011345740592714636
0.3,KOSPI_EX_K200,20,BULL_2025,FLOW,12,-0.0054527391740300185
0.3,KOSPI_EX_K200,20,BULL_2025,MOMENTUM,12,0.014759205458289017
0.3,KOSPI_EX_K200,20,BULL_2025,REVISION,12,-0.004708602823095476
0.3,KOSPI_EX_K200,20,BULL_2025,VALUE,12,0.004399597974966705
0.3,KOSPI_EX_K200,20,EARLY_2016_2019,FLOW,49,0.0010055100319304316
0.3,KOSPI_EX_K200,20,EARLY_2016_2019,MOMENTUM,49,0.002056195784052347
0.3,KOSPI_EX_K200,20,EARLY_2016_2019,REVISION,49,0.0015755935144107565
0.3,KOSPI_EX_K200,20,EARLY_2016_2019,VALUE,49,0.0002995876920047794
0.3,KOSPI_EX_K200,20,LATE_2020_2022,FLOW,38,0.002076913335013794
0.3,KOSPI_EX_K200,20,LATE_2020_2022,MOMENTUM,38,-0.0009707108633874712
0.3,KOSPI_EX_K200,20,LATE_2020_2022,REVISION,38,-0.002069220724670167
0.3,KOSPI_EX_K200,20,LATE_2020_2022,VALUE,38,0.0005757551385111818
0.3,KOSPI_EX_K200,20,NORMAL_2023_2024,FLOW,24,0.0019702208990833615
0.3,KOSPI_EX_K200,20,NORMAL_2023_2024,MOMENTUM,24,0.004966100568360633
0.3,KOSPI_EX_K200,20,NORMAL_2023_2024,REVISION,24,0.001002116251210565
0.3,KOSPI_EX_K200,20,NORMAL_2023_2024,VALUE,24,0.0005689048400072223
0.3,KOSPI_EX_K200,20,YTD_2026,FLOW,6,0.005948869543222458
0.3,KOSPI_EX_K200,20,YTD_2026,MOMENTUM,6,0.023976860858477573
0.3,KOSPI_EX_K200,20,YTD_2026,REVISION,6,-0.0010640097254042413
0.3,KOSPI_EX_K200,20,YTD_2026,VALUE,6,0.00031175290967851415
0.3,KOSPI_KOSDAQ_ALL,5,BULL_2025,FLOW,49,0.0004211545694427644
0.3,KOSPI_KOSDAQ_ALL,5,BULL_2025,MOMENTUM,49,0.005314807254084157
0.3,KOSPI_KOSDAQ_ALL,5,BULL_2025,REVISION,49,0.004624688906942605
0.3,KOSPI_KOSDAQ_ALL,5,BULL_2025,VALUE,49,0.002279196452097074
0.3,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,FLOW,196,0.002641323295452507
0.3,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,MOMENTUM,196,0.002852564214951361
0.3,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,REVISION,196,-0.00026760002720565835
0.3,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,VALUE,196,-0.00012289992427604485
0.3,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,FLOW,149,0.0026494835809649474
0.3,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,MOMENTUM,149,0.0012158132029207232
0.3,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,REVISION,149,0.001977537864756001
0.3,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,VALUE,149,0.0017189467309380588
0.3,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,FLOW,97,0.0008688926902521431
0.3,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,MOMENTUM,97,0.003285812698288319
0.3,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,REVISION,97,-0.0012459589726291922
0.3,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,VALUE,97,0.0004391949315603721
0.3,KOSPI_KOSDAQ_ALL,5,YTD_2026,FLOW,28,0.004090031540177252
0.3,KOSPI_KOSDAQ_ALL,5,YTD_2026,MOMENTUM,28,0.0011168836259666973
0.3,KOSPI_KOSDAQ_ALL,5,YTD_2026,REVISION,28,0.0055276712833257175
0.3,KOSPI_KOSDAQ_ALL,5,YTD_2026,VALUE,28,0.0015289081905807828
0.3,KOSPI_KOSDAQ_ALL,10,BULL_2025,FLOW,25,-0.0024548348745546933
0.3,KOSPI_KOSDAQ_ALL,10,BULL_2025,MOMENTUM,25,0.014969707244122539
0.3,KOSPI_KOSDAQ_ALL,10,BULL_2025,REVISION,25,0.00642397121681069
0.3,KOSPI_KOSDAQ_ALL,10,BULL_2025,VALUE,25,0.0055438259614648665
0.3,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,FLOW,98,0.004175232327223941
0.3,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,MOMENTUM,98,0.0014391173364880852
0.3,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,REVISION,98,-0.0005873087308689519
0.3,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,VALUE,98,-6.454594543830441e-05
0.3,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,FLOW,75,0.003543118186507534
0.3,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,MOMENTUM,75,0.0018225626962796056
0.3,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,REVISION,75,0.0038326190830070537
0.3,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,VALUE,75,0.0026962240864736196
0.3,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,FLOW,48,0.0003391755504316986
0.3,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,MOMENTUM,48,0.0027997840395405805
0.3,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,REVISION,48,-0.0036681503716362814
0.3,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,VALUE,48,0.0013846147382469576
0.3,KOSPI_KOSDAQ_ALL,10,YTD_2026,FLOW,13,0.009163169533694886
0.3,KOSPI_KOSDAQ_ALL,10,YTD_2026,MOMENTUM,13,0.01085512521646061
0.3,KOSPI_KOSDAQ_ALL,10,YTD_2026,REVISION,13,0.019215953463324456
0.3,KOSPI_KOSDAQ_ALL,10,YTD_2026,VALUE,13,0.0024599301534228226
0.3,KOSPI_KOSDAQ_ALL,20,BULL_2025,FLOW,12,-0.004617889683323026
0.3,KOSPI_KOSDAQ_ALL,20,BULL_2025,MOMENTUM,12,0.04234794923436357
0.3,KOSPI_KOSDAQ_ALL,20,BULL_2025,REVISION,12,0.010293950553978313
0.3,KOSPI_KOSDAQ_ALL,20,BULL_2025,VALUE,12,0.013901285661780885
0.3,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,FLOW,49,0.004680505494250686
0.3,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,MOMENTUM,49,0.002079204097962206
0.3,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,REVISION,49,-0.0044088624780148624
0.3,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,VALUE,49,-0.001342597191429021
0.3,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,FLOW,38,0.010059758028105617
0.3,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,MOMENTUM,38,0.01082587105875796
0.3,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,REVISION,38,0.010237050049743077
0.3,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,VALUE,38,0.004580199623919847
0.3,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,FLOW,24,0.0010376433107508792
0.3,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,MOMENTUM,24,0.0048933712510618845
0.3,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,REVISION,24,-0.007828486902189477
0.3,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,VALUE,24,8.776028208111763e-05
0.3,KOSPI_KOSDAQ_ALL,20,YTD_2026,FLOW,6,0.02254477696306074
0.3,KOSPI_KOSDAQ_ALL,20,YTD_2026,MOMENTUM,6,0.0029969375230453365
0.3,KOSPI_KOSDAQ_ALL,20,YTD_2026,REVISION,6,0.04424231168446302
0.3,KOSPI_KOSDAQ_ALL,20,YTD_2026,VALUE,6,0.0027518978954167894
0.4,K200,10,BULL_2025,FLOW,25,0.00660519856659814
0.4,K200,10,BULL_2025,MOMENTUM,25,0.0007681476115533217
0.4,K200,10,BULL_2025,REVISION,25,0.007302910552360387
0.4,K200,10,BULL_2025,VALUE,25,0.0065298047171101995
0.4,K200,10,EARLY_2016_2019,FLOW,98,0.0007569427532010411
0.4,K200,10,EARLY_2016_2019,MOMENTUM,98,0.0012206338064146096
0.4,K200,10,EARLY_2016_2019,REVISION,98,-6.985825928051944e-05
0.4,K200,10,EARLY_2016_2019,VALUE,98,-0.0001972419660625363
0.4,K200,10,LATE_2020_2022,FLOW,75,-0.0011577375368747912
0.4,K200,10,LATE_2020_2022,MOMENTUM,75,0.002677777954640676
0.4,K200,10,LATE_2020_2022,REVISION,75,-0.00020423162024563787
0.4,K200,10,LATE_2020_2022,VALUE,75,0.0018185209993272081
0.4,K200,10,NORMAL_2023_2024,FLOW,48,0.0003903773248716016
0.4,K200,10,NORMAL_2023_2024,MOMENTUM,48,0.0004798108828788159
0.4,K200,10,NORMAL_2023_2024,REVISION,48,0.004573375922180745
0.4,K200,10,NORMAL_2023_2024,VALUE,48,0.00037134428040323884
0.4,K200,10,YTD_2026,FLOW,13,0.008232363902611726
0.4,K200,10,YTD_2026,MOMENTUM,13,0.0022326264555885367
0.4,K200,10,YTD_2026,REVISION,13,0.005951716540961176
0.4,K200,10,YTD_2026,VALUE,13,0.0033701372086137518
0.4,KOSDAQ,10,BULL_2025,FLOW,25,-0.0027171687078534623
0.4,KOSDAQ,10,BULL_2025,MOMENTUM,25,-0.0007636974256000356
0.4,KOSDAQ,10,BULL_2025,REVISION,25,-0.0009456008886255412
0.4,KOSDAQ,10,BULL_2025,VALUE,25,-0.0008056164320337047
0.4,KOSDAQ,10,EARLY_2016_2019,FLOW,98,0.0022546671746278557
0.4,KOSDAQ,10,EARLY_2016_2019,MOMENTUM,98,-0.00046637556664084573
0.4,KOSDAQ,10,EARLY_2016_2019,REVISION,98,-0.0004721957112044738
0.4,KOSDAQ,10,EARLY_2016_2019,VALUE,98,0.0018728882021166516
0.4,KOSDAQ,10,LATE_2020_2022,FLOW,75,0.0014575679219427592
0.4,KOSDAQ,10,LATE_2020_2022,MOMENTUM,75,0.0017458142028595222
0.4,KOSDAQ,10,LATE_2020_2022,REVISION,75,-0.0002317794173560772
0.4,KOSDAQ,10,LATE_2020_2022,VALUE,75,0.001755677422934511
0.4,KOSDAQ,10,NORMAL_2023_2024,FLOW,48,-0.0016859879893397817
0.4,KOSDAQ,10,NORMAL_2023_2024,MOMENTUM,48,0.0009429127491479811
0.4,KOSDAQ,10,NORMAL_2023_2024,REVISION,48,0.0012487259642310672
0.4,KOSDAQ,10,NORMAL_2023_2024,VALUE,48,0.0014960346255180489
0.4,KOSDAQ,10,YTD_2026,FLOW,13,0.011178884120282452
0.4,KOSDAQ,10,YTD_2026,MOMENTUM,13,0.01665043069173363
0.4,KOSDAQ,10,YTD_2026,REVISION,13,0.018587443069407128
0.4,KOSDAQ,10,YTD_2026,VALUE,13,0.0012306880724703548
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,FLOW,25,-0.003514401329749082
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,MOMENTUM,25,0.008267082460941716
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,REVISION,25,0.0012624767680144543
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,VALUE,25,0.0038283364910071654
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,FLOW,98,0.0037226144918660106
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,MOMENTUM,98,0.0004125438851413371
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,REVISION,98,-0.001390139432121845
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,VALUE,98,0.0006465584156974336
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,FLOW,75,0.0038620441357730515
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,MOMENTUM,75,0.00038440974547401346
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,REVISION,75,0.0026960427416608517
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,VALUE,75,0.0008702679155495293
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,FLOW,48,2.9449905531090655e-05
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,MOMENTUM,48,0.004999174106382605
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,REVISION,48,-0.0018061018800184052
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,VALUE,48,4.027923485096306e-05
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,FLOW,13,0.008181349009149203
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,MOMENTUM,13,0.011283126976779865
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,REVISION,13,0.022928666844476232
0.4,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,VALUE,13,-0.004287574719247602
0.4,KOSPI_ALL,10,BULL_2025,FLOW,25,0.004670999591915445
0.4,KOSPI_ALL,10,BULL_2025,MOMENTUM,25,0.004629783965638218
0.4,KOSPI_ALL,10,BULL_2025,REVISION,25,0.006885326353134094
0.4,KOSPI_ALL,10,BULL_2025,VALUE,25,0.005078237797124026
0.4,KOSPI_ALL,10,EARLY_2016_2019,FLOW,98,8.905890510533463e-05
0.4,KOSPI_ALL,10,EARLY_2016_2019,MOMENTUM,98,0.0019093485221662481
0.4,KOSPI_ALL,10,EARLY_2016_2019,REVISION,98,-0.0013139671096745924
0.4,KOSPI_ALL,10,EARLY_2016_2019,VALUE,98,-0.0006503555723873259
0.4,KOSPI_ALL,10,LATE_2020_2022,FLOW,75,-0.00048385810176574155
0.4,KOSPI_ALL,10,LATE_2020_2022,MOMENTUM,75,0.003499221515331546
0.4,KOSPI_ALL,10,LATE_2020_2022,REVISION,75,0.0004586789486535866
0.4,KOSPI_ALL,10,LATE_2020_2022,VALUE,75,0.0018695995392479122
0.4,KOSPI_ALL,10,NORMAL_2023_2024,FLOW,48,-0.0006216936736960207
0.4,KOSPI_ALL,10,NORMAL_2023_2024,MOMENTUM,48,-0.0011363590820810318
0.4,KOSPI_ALL,10,NORMAL_2023_2024,REVISION,48,-0.0002535127576740958
0.4,KOSPI_ALL,10,NORMAL_2023_2024,VALUE,48,0.002255683765128956
0.4,KOSPI_ALL,10,YTD_2026,FLOW,13,0.006503157433264498
0.4,KOSPI_ALL,10,YTD_2026,MOMENTUM,13,-0.006880971627268048
0.4,KOSPI_ALL,10,YTD_2026,REVISION,13,0.013350955206963545
0.4,KOSPI_ALL,10,YTD_2026,VALUE,13,0.003903835550043637
0.4,KOSPI_EX_K200,10,BULL_2025,FLOW,25,0.0032406173109295867
0.4,KOSPI_EX_K200,10,BULL_2025,MOMENTUM,25,0.006620680337414542
0.4,KOSPI_EX_K200,10,BULL_2025,REVISION,25,0.0036765259425932994
