strategy,universe,horizon,sample,n_dates,gross_delta,turnover_delta,net_delta_0,net_delta_30,net_delta_60,metric,mean,ci025,ci975,p_gt0
VETO_LOW05,KOSDAQ,20,LATE_2020_2022,38,-7.352684578451447e-05,0.0018092105263157801,-7.352684578451447e-05,-7.89544773634618e-05,-8.43821089424092e-05,gross_delta,-7.352684578451447e-05,-0.001129213870561615,0.0007379811536616886,0.4756666666666667
VETO_LOW05,KOSDAQ,20,LATE_2020_2022,38,-7.352684578451447e-05,0.0018092105263157801,-7.352684578451447e-05,-7.89544773634618e-05,-8.43821089424092e-05,net_delta_30,-7.89544773634618e-05,-0.001110567268150391,0.0007551297369802818,0.47333333333333333
VETO_LOW05,KOSDAQ,20,LATE_2020_2022,38,-7.352684578451447e-05,0.0018092105263157801,-7.352684578451447e-05,-7.89544773634618e-05,-8.43821089424092e-05,net_delta_60,-8.43821089424092e-05,-0.0011326661920767287,0.0007282529698834405,0.4513333333333333
VETO_LOW05,KOSDAQ,20,NORMAL_2023_2024,24,-4.777785437486571e-05,0.000260416666666675,-4.777785437486571e-05,-4.855910437486573e-05,-4.9340354374865754e-05,gross_delta,-4.777785437486571e-05,-0.0006154981992389892,0.0005712332356236255,0.42233333333333334
VETO_LOW05,KOSDAQ,20,NORMAL_2023_2024,24,-4.777785437486571e-05,0.000260416666666675,-4.777785437486571e-05,-4.855910437486573e-05,-4.9340354374865754e-05,net_delta_30,-4.855910437486573e-05,-0.0006357062549951657,0.0005607441258623701,0.4235
VETO_LOW05,KOSDAQ,20,NORMAL_2023_2024,24,-4.777785437486571e-05,0.000260416666666675,-4.777785437486571e-05,-4.855910437486573e-05,-4.9340354374865754e-05,net_delta_60,-4.9340354374865754e-05,-0.0006243260057889469,0.0005686900177625735,0.4256666666666667
VETO_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,49,0.00012816155730197007,0.00038265306122449184,0.00012816155730197007,0.00012701359811829657,0.0001258656389346231,gross_delta,0.00012816155730197007,2.5878878411080746e-05,0.0002489642229405428,0.995
VETO_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,49,0.00012816155730197007,0.00038265306122449184,0.00012816155730197007,0.00012701359811829657,0.0001258656389346231,net_delta_30,0.00012701359811829657,2.5629116577848278e-05,0.00024350314717208922,0.9945
VETO_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,49,0.00012816155730197007,0.00038265306122449184,0.00012816155730197007,0.00012701359811829657,0.0001258656389346231,net_delta_60,0.0001258656389346231,2.2662493891398306e-05,0.00024195124024652449,0.9943333333333333
VETO_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,192,0.0003345196361337988,0.0063802083333333315,0.0003345196361337988,0.0003153790111337988,0.00029623838613379886,gross_delta,0.0003345196361337988,0.0001783241229256085,0.0005127984943816845,1.0
VETO_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,192,0.0003345196361337988,0.0063802083333333315,0.0003345196361337988,0.0003153790111337988,0.00029623838613379886,net_delta_30,0.0003153790111337988,0.0001564394997074575,0.0004873367401043787,1.0
VETO_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,192,0.0003345196361337988,0.0063802083333333315,0.0003345196361337988,0.0003153790111337988,0.00029623838613379886,net_delta_60,0.00029623838613379886,0.00012155233485544408,0.0004740503752933051,0.9998333333333334
VETO_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,149,-1.3704685578996744e-05,0.003187919463087249,-1.3704685578996744e-05,-2.326844396825853e-05,-3.283220235752027e-05,gross_delta,-1.3704685578996744e-05,-0.0003131208465135663,0.00024202416482497246,0.4816666666666667
VETO_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,149,-1.3704685578996744e-05,0.003187919463087249,-1.3704685578996744e-05,-2.326844396825853e-05,-3.283220235752027e-05,net_delta_30,-2.326844396825853e-05,-0.00032318666078013676,0.00022768057574371262,0.446
