weight,universe,horizon,sample,n_dates,gross_delta,turnover_delta,net_delta_0,net_delta_30,net_delta_60,metric,mean,ci025,ci975,p_gt0
0.25,KOSPI_ALL,10,YTD_2026,13,0.0016928129949118581,0.07259615384615385,0.0016928129949118581,0.0014750245333733961,0.0012572360718349346,net_delta_30,0.0014750245333733961,-0.005554420018018841,0.008567897074081905,0.643
0.25,KOSPI_ALL,10,YTD_2026,13,0.0016928129949118581,0.07259615384615385,0.0016928129949118581,0.0014750245333733961,0.0012572360718349346,net_delta_60,0.0012572360718349346,-0.005775810696417922,0.008645833411580066,0.6191666666666666
0.25,KOSPI_EX_K200,10,BULL_2025,25,0.0016900846960838953,0.019499999999999997,0.0016900846960838953,0.0016315846960838951,0.0015730846960838954,gross_delta,0.0016900846960838953,-0.000568243321726778,0.003735216747957075,0.93
0.25,KOSPI_EX_K200,10,BULL_2025,25,0.0016900846960838953,0.019499999999999997,0.0016900846960838953,0.0016315846960838951,0.0015730846960838954,net_delta_30,0.0016315846960838951,-0.0006828648685464485,0.0036884017007429923,0.9215
0.25,KOSPI_EX_K200,10,BULL_2025,25,0.0016900846960838953,0.019499999999999997,0.0016900846960838953,0.0016315846960838951,0.0015730846960838954,net_delta_60,0.0015730846960838954,-0.0007261327049766323,0.0036328505437252818,0.9091666666666667
0.25,KOSPI_EX_K200,10,EARLY_2016_2019,98,0.0004332484049143634,0.009693877551020405,0.0004332484049143634,0.0004041667722613021,0.000375085139608241,gross_delta,0.0004332484049143634,-0.0003049900615728879,0.0012438497285150608,0.8653333333333333
0.25,KOSPI_EX_K200,10,EARLY_2016_2019,98,0.0004332484049143634,0.009693877551020405,0.0004332484049143634,0.0004041667722613021,0.000375085139608241,net_delta_30,0.0004041667722613021,-0.0003383021968297959,0.0011916037269368899,0.8375
0.25,KOSPI_EX_K200,10,EARLY_2016_2019,98,0.0004332484049143634,0.009693877551020405,0.0004332484049143634,0.0004041667722613021,0.000375085139608241,net_delta_60,0.000375085139608241,-0.00036882540498454105,0.0011706441399625572,0.8328333333333333
0.25,KOSPI_EX_K200,10,LATE_2020_2022,75,-0.00041402338319356923,0.02783333333333333,-0.00041402338319356923,-0.0004975233831935691,-0.0005810233831935691,gross_delta,-0.00041402338319356923,-0.001492256903613134,0.0006606753637412774,0.21983333333333333
0.25,KOSPI_EX_K200,10,LATE_2020_2022,75,-0.00041402338319356923,0.02783333333333333,-0.00041402338319356923,-0.0004975233831935691,-0.0005810233831935691,net_delta_30,-0.0004975233831935691,-0.0015809972466460348,0.0005832978893122096,0.17683333333333334
0.25,KOSPI_EX_K200,10,LATE_2020_2022,75,-0.00041402338319356923,0.02783333333333333,-0.00041402338319356923,-0.0004975233831935691,-0.0005810233831935691,net_delta_60,-0.0005810233831935691,-0.0016322324009093773,0.0005158372610086584,0.14066666666666666
0.25,KOSPI_EX_K200,10,NORMAL_2023_2024,48,0.0005120479547109051,0.03502604166666667,0.0005120479547109051,0.00040696982971090515,0.00030189170471090523,gross_delta,0.0005120479547109051,-0.0008553195305684953,0.001863671839937996,0.762
0.25,KOSPI_EX_K200,10,NORMAL_2023_2024,48,0.0005120479547109051,0.03502604166666667,0.0005120479547109051,0.00040696982971090515,0.00030189170471090523,net_delta_30,0.00040696982971090515,-0.0009488703046138837,0.001748337281373398,0.7253333333333334
0.25,KOSPI_EX_K200,10,NORMAL_2023_2024,48,0.0005120479547109051,0.03502604166666667,0.0005120479547109051,0.00040696982971090515,0.00030189170471090523,net_delta_60,0.00030189170471090523,-0.001040008957520994,0.0016871821426153535,0.6696666666666666
0.25,KOSPI_EX_K200,10,YTD_2026,13,0.0025990636573863394,0.043750000000000004,0.0025990636573863394,0.0024678136573863395,0.002336563657386339,gross_delta,0.0025990636573863394,-0.0019050149707806792,0.006356578684224367,0.8736666666666667
0.25,KOSPI_EX_K200,10,YTD_2026,13,0.0025990636573863394,0.043750000000000004,0.0025990636573863394,0.0024678136573863395,0.002336563657386339,net_delta_30,0.0024678136573863395,-0.002183287329001601,0.006158397547219428,0.8686666666666667
0.25,KOSPI_EX_K200,10,YTD_2026,13,0.0025990636573863394,0.043750000000000004,0.0025990636573863394,0.0024678136573863395,0.002336563657386339,net_delta_60,0.002336563657386339,-0.0021145458547209696,0.005878732651104073,0.8573333333333333
0.25,KOSPI_KOSDAQ_ALL,10,BULL_2025,25,0.006222839420048397,0.08675,0.006222839420048397,0.005962589420048398,0.005702339420048397,gross_delta,0.006222839420048397,-0.00022001174982802117,0.014091239762608431,0.969
0.25,KOSPI_KOSDAQ_ALL,10,BULL_2025,25,0.006222839420048397,0.08675,0.006222839420048397,0.005962589420048398,0.005702339420048397,net_delta_30,0.005962589420048398,-0.0005123368468152419,0.013635219691956326,0.9635
0.25,KOSPI_KOSDAQ_ALL,10,BULL_2025,25,0.006222839420048397,0.08675,0.006222839420048397,0.005962589420048398,0.005702339420048397,net_delta_60,0.005702339420048397,-0.0007152107753773344,0.013421970604179611,0.9555
0.25,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,98,0.001086824007615282,0.07474489795918367,0.001086824007615282,0.0008625893137377312,0.00063835461986018,gross_delta,0.001086824007615282,-0.00044926582884778816,0.002651742517926482,0.9161666666666667
0.25,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,98,0.001086824007615282,0.07474489795918367,0.001086824007615282,0.0008625893137377312,0.00063835461986018,net_delta_30,0.0008625893137377312,-0.0006862001283333179,0.002449322975892116,0.862
0.25,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,98,0.001086824007615282,0.07474489795918367,0.001086824007615282,0.0008625893137377312,0.00063835461986018,net_delta_60,0.00063835461986018,-0.0009784400684062764,0.0022352585382972526,0.7806666666666666
0.25,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,75,0.0023784552901950275,0.10133333333333333,0.0023784552901950275,0.0020744552901950275,0.0017704552901950273,gross_delta,0.0023784552901950275,-0.0010051494185384958,0.005694812444348262,0.9158333333333334
0.25,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,75,0.0023784552901950275,0.10133333333333333,0.0023784552901950275,0.0020744552901950275,0.0017704552901950273,net_delta_30,0.0020744552901950275,-0.0013339003325795588,0.005461235332057405,0.8813333333333333
0.25,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,75,0.0023784552901950275,0.10133333333333333,0.0023784552901950275,0.0020744552901950275,0.0017704552901950273,net_delta_60,0.0017704552901950273,-0.0015917102590453846,0.0051296373683899135,0.8385
0.25,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,48,0.00015928664511975906,0.10481770833333333,0.00015928664511975906,-0.00015516647988024143,-0.00046961960488024176,gross_delta,0.00015928664511975906,-0.003282321078985216,0.0032034019890591226,0.545
0.25,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,48,0.00015928664511975906,0.10481770833333333,0.00015928664511975906,-0.00015516647988024143,-0.00046961960488024176,net_delta_30,-0.00015516647988024143,-0.0034713386683967056,0.0028476475625455284,0.4726666666666667
0.25,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,48,0.00015928664511975906,0.10481770833333333,0.00015928664511975906,-0.00015516647988024143,-0.00046961960488024176,net_delta_60,-0.00046961960488024176,-0.00392168672323701,0.0024521948101467778,0.397
0.25,KOSPI_KOSDAQ_ALL,10,YTD_2026,13,0.012173638623268377,0.11057692307692311,0.012173638623268377,0.011841907854037607,0.011510177084806839,gross_delta,0.012173638623268377,0.0012446171676655997,0.02272140835598472,0.9861666666666666
0.25,KOSPI_KOSDAQ_ALL,10,YTD_2026,13,0.012173638623268377,0.11057692307692311,0.012173638623268377,0.011841907854037607,0.011510177084806839,net_delta_30,0.011841907854037607,0.0011908444452225333,0.02256996752659016,0.9875
0.25,KOSPI_KOSDAQ_ALL,10,YTD_2026,13,0.012173638623268377,0.11057692307692311,0.012173638623268377,0.011841907854037607,0.011510177084806839,net_delta_60,0.011510177084806839,0.0002824483459507641,0.02228583291120554,0.978
0.3,K200,5,BULL_2025,49,0.0019769870094507366,0.03686224489795919,0.0019769870094507366,0.0018664002747568588,0.001755813540062982,gross_delta,0.0019769870094507366,0.00032315799958235517,0.003711152131437439,0.9905
0.3,K200,5,BULL_2025,49,0.0019769870094507366,0.03686224489795919,0.0019769870094507366,0.0018664002747568588,0.001755813540062982,net_delta_30,0.0018664002747568588,0.00017198539168530196,0.003625000186928281,0.9851666666666666
0.3,K200,5,BULL_2025,49,0.0019769870094507366,0.03686224489795919,0.0019769870094507366,0.0018664002747568588,0.001755813540062982,net_delta_60,0.001755813540062982,3.7216571293347906e-05,0.0034880699087820616,0.9775
0.3,K200,5,EARLY_2016_2019,196,0.000167289412499217,0.020408163265306117,0.000167289412499217,0.00010606492270329869,4.484043290738038e-05,gross_delta,0.000167289412499217,-0.0003259135500274307,0.0006418547817876835,0.7443333333333333
0.3,K200,5,EARLY_2016_2019,196,0.000167289412499217,0.020408163265306117,0.000167289412499217,0.00010606492270329869,4.484043290738038e-05,net_delta_30,0.00010606492270329869,-0.0004063950649342596,0.0006209062173067329,0.6641666666666667
0.3,K200,5,EARLY_2016_2019,196,0.000167289412499217,0.020408163265306117,0.000167289412499217,0.00010606492270329869,4.484043290738038e-05,net_delta_60,4.484043290738038e-05,-0.0004778832829000899,0.0005548931490657908,0.5666666666666667
0.3,K200,5,LATE_2020_2022,149,0.00040224213240217356,0.030201342281879196,0.00040224213240217356,0.0003116381055565359,0.00022103407871089834,gross_delta,0.00040224213240217356,-0.0004312041344835649,0.0012855719698501814,0.8246666666666667
0.3,K200,5,LATE_2020_2022,149,0.00040224213240217356,0.030201342281879196,0.00040224213240217356,0.0003116381055565359,0.00022103407871089834,net_delta_30,0.0003116381055565359,-0.0005485295768904696,0.0011952674284399635,0.7621666666666667
0.3,K200,5,LATE_2020_2022,149,0.00040224213240217356,0.030201342281879196,0.00040224213240217356,0.0003116381055565359,0.00022103407871089834,net_delta_60,0.00022103407871089834,-0.000594425396859367,0.0011016275881178992,0.696
0.3,K200,5,NORMAL_2023_2024,97,0.0007691418057069588,0.03350515463917525,0.0007691418057069588,0.0006686263417894332,0.0005681108778719075,gross_delta,0.0007691418057069588,3.976082240331217e-05,0.0014806941874198388,0.9801666666666666
0.3,K200,5,NORMAL_2023_2024,97,0.0007691418057069588,0.03350515463917525,0.0007691418057069588,0.0006686263417894332,0.0005681108778719075,net_delta_30,0.0006686263417894332,-7.521662103278426e-05,0.0013973689584459892,0.963
0.3,K200,5,NORMAL_2023_2024,97,0.0007691418057069588,0.03350515463917525,0.0007691418057069588,0.0006686263417894332,0.0005681108778719075,net_delta_60,0.0005681108778719075,-0.00015560906353971924,0.0012745906461368859,0.935
0.3,K200,5,YTD_2026,28,0.0025446747937530804,0.03660714285714285,0.0025446747937530804,0.0024348533651816526,0.002325031936610224,gross_delta,0.0025446747937530804,0.00031169722999320747,0.004806734088388767,0.9865
0.3,K200,5,YTD_2026,28,0.0025446747937530804,0.03660714285714285,0.0025446747937530804,0.0024348533651816526,0.002325031936610224,net_delta_30,0.0024348533651816526,0.00020225526404714386,0.004672853072166696,0.9843333333333333
0.3,K200,5,YTD_2026,28,0.0025446747937530804,0.03660714285714285,0.0025446747937530804,0.0024348533651816526,0.002325031936610224,net_delta_60,0.002325031936610224,5.700783392751794e-05,0.004588757212963377,0.9781666666666666
0.3,K200,10,BULL_2025,25,0.004676695252723482,0.05050000000000001,0.004676695252723482,0.004525195252723482,0.004373695252723482,gross_delta,0.004676695252723482,0.0010217347995033928,0.009071091772654456,0.9956666666666667
0.3,K200,10,BULL_2025,25,0.004676695252723482,0.05050000000000001,0.004676695252723482,0.004525195252723482,0.004373695252723482,net_delta_30,0.004525195252723482,0.000903436348823473,0.00898443656993645,0.9963333333333333
0.3,K200,10,BULL_2025,25,0.004676695252723482,0.05050000000000001,0.004676695252723482,0.004525195252723482,0.004373695252723482,net_delta_60,0.004373695252723482,0.000635976050908867,0.008848622304365629,0.9916666666666667
0.3,K200,10,EARLY_2016_2019,98,0.00034174684182623923,0.02710459183673469,0.00034174684182623923,0.0002604330663160352,0.00017911929080583123,gross_delta,0.00034174684182623923,-0.0005517399414763848,0.0011846276187018436,0.7806666666666666
0.3,K200,10,EARLY_2016_2019,98,0.00034174684182623923,0.02710459183673469,0.00034174684182623923,0.0002604330663160352,0.00017911929080583123,net_delta_30,0.0002604330663160352,-0.0006207961780433889,0.0011418058328987594,0.7143333333333334
0.3,K200,10,EARLY_2016_2019,98,0.00034174684182623923,0.02710459183673469,0.00034174684182623923,0.0002604330663160352,0.00017911929080583123,net_delta_60,0.00017911929080583123,-0.0007302876035609176,0.001064984322899102,0.649
0.3,K200,10,LATE_2020_2022,75,0.0003872150517169825,0.034083333333333334,0.0003872150517169825,0.0002849650517169827,0.0001827150517169824,gross_delta,0.0003872150517169825,-0.0010263266099650344,0.0019379872388275634,0.6738333333333333
0.3,K200,10,LATE_2020_2022,75,0.0003872150517169825,0.034083333333333334,0.0003872150517169825,0.0002849650517169827,0.0001827150517169824,net_delta_30,0.0002849650517169827,-0.001145262032859882,0.00186526596025121,0.6278333333333334
0.3,K200,10,LATE_2020_2022,75,0.0003872150517169825,0.034083333333333334,0.0003872150517169825,0.0002849650517169827,0.0001827150517169824,net_delta_60,0.0001827150517169824,-0.0012439478561244984,0.0018173317467784255,0.5786666666666667
0.3,K200,10,NORMAL_2023_2024,48,0.000855190280423942,0.037890625,0.000855190280423942,0.0007415184054239422,0.0006278465304239422,gross_delta,0.000855190280423942,-0.0007952690310823341,0.002423657916849899,0.8436666666666667
0.3,K200,10,NORMAL_2023_2024,48,0.000855190280423942,0.037890625,0.000855190280423942,0.0007415184054239422,0.0006278465304239422,net_delta_30,0.0007415184054239422,-0.0009355522034866485,0.002361236886441773,0.807
0.3,K200,10,NORMAL_2023_2024,48,0.000855190280423942,0.037890625,0.000855190280423942,0.0007415184054239422,0.0006278465304239422,net_delta_60,0.0006278465304239422,-0.001014959066967852,0.0022659801222469156,0.776
0.3,K200,10,YTD_2026,13,0.003606184363258569,0.057692307692307696,0.003606184363258569,0.0034331074401816463,0.0032600305171047225,gross_delta,0.003606184363258569,-0.00021894444413847122,0.007627408122930435,0.9638333333333333
0.3,K200,10,YTD_2026,13,0.003606184363258569,0.057692307692307696,0.003606184363258569,0.0034331074401816463,0.0032600305171047225,net_delta_30,0.0034331074401816463,-0.00040737994820579836,0.00757162680651964,0.9586666666666667
0.3,K200,10,YTD_2026,13,0.003606184363258569,0.057692307692307696,0.003606184363258569,0.0034331074401816463,0.0032600305171047225,net_delta_60,0.0032600305171047225,-0.0006455923579482347,0.007222421234654071,0.9423333333333334
0.3,K200,20,BULL_2025,12,0.008959088570614596,0.04895833333333335,0.008959088570614596,0.008812213570614595,0.008665338570614594,gross_delta,0.008959088570614596,0.0028500383150102224,0.01496794141946295,0.9995
0.3,K200,20,BULL_2025,12,0.008959088570614596,0.04895833333333335,0.008959088570614596,0.008812213570614595,0.008665338570614594,net_delta_30,0.008812213570614595,0.002727515190762758,0.014861165361643466,0.9983333333333333
0.3,K200,20,BULL_2025,12,0.008959088570614596,0.04895833333333335,0.008959088570614596,0.008812213570614595,0.008665338570614594,net_delta_60,0.008665338570614594,0.0024694563694280676,0.014722102861643464,0.998
0.3,K200,20,EARLY_2016_2019,49,0.0005838023147292563,0.03176020408163266,0.0005838023147292563,0.0004885217024843583,0.0003932410902394603,gross_delta,0.0005838023147292563,-0.0011102692209220858,0.002407260665647449,0.7431666666666666
0.3,K200,20,EARLY_2016_2019,49,0.0005838023147292563,0.03176020408163266,0.0005838023147292563,0.0004885217024843583,0.0003932410902394603,net_delta_30,0.0004885217024843583,-0.0012371970705527592,0.0022735245853185084,0.7
0.3,K200,20,EARLY_2016_2019,49,0.0005838023147292563,0.03176020408163266,0.0005838023147292563,0.0004885217024843583,0.0003932410902394603,net_delta_60,0.0003932410902394603,-0.0013263655706395392,0.002159083605958844,0.6675
0.3,K200,20,LATE_2020_2022,38,0.0013727903504666891,0.04144736842105262,0.0013727903504666891,0.001248448245203531,0.001124106139940373,gross_delta,0.0013727903504666891,-0.0016905500086394792,0.004846552064297768,0.7926666666666666
0.3,K200,20,LATE_2020_2022,38,0.0013727903504666891,0.04144736842105262,0.0013727903504666891,0.001248448245203531,0.001124106139940373,net_delta_30,0.001248448245203531,-0.0018804363477660105,0.004694047310642071,0.7615
0.3,K200,20,LATE_2020_2022,38,0.0013727903504666891,0.04144736842105262,0.0013727903504666891,0.001248448245203531,0.001124106139940373,net_delta_60,0.001124106139940373,-0.0019657072102214927,0.004589436317233865,0.7398333333333333
0.3,K200,20,NORMAL_2023_2024,24,0.0006508700031383275,0.04895833333333335,0.0006508700031383275,0.0005039950031383277,0.00035712000313832754,gross_delta,0.0006508700031383275,-0.0014613239610294342,0.0025434475993481474,0.7355
0.3,K200,20,NORMAL_2023_2024,24,0.0006508700031383275,0.04895833333333335,0.0006508700031383275,0.0005039950031383277,0.00035712000313832754,net_delta_30,0.0005039950031383277,-0.0015436015866745413,0.0023788256753337514,0.6845
0.3,K200,20,NORMAL_2023_2024,24,0.0006508700031383275,0.04895833333333335,0.0006508700031383275,0.0005039950031383277,0.00035712000313832754,net_delta_60,0.00035712000313832754,-0.0016216910163032235,0.002246841691738584,0.6396666666666667
0.3,KOSDAQ,5,BULL_2025,49,2.4512823985940408e-05,0.05204081632653061,2.4512823985940408e-05,-0.00013160962499365119,-0.00028773207397324313,gross_delta,2.4512823985940408e-05,-0.0024080394785472655,0.0024765825158002087,0.5036666666666667
0.3,KOSDAQ,5,BULL_2025,49,2.4512823985940408e-05,0.05204081632653061,2.4512823985940408e-05,-0.00013160962499365119,-0.00028773207397324313,net_delta_30,-0.00013160962499365119,-0.0025621406733605297,0.0022598774188432045,0.46216666666666667
0.3,KOSDAQ,5,BULL_2025,49,2.4512823985940408e-05,0.05204081632653061,2.4512823985940408e-05,-0.00013160962499365119,-0.00028773207397324313,net_delta_60,-0.00028773207397324313,-0.002678735346538454,0.0021343057799074303,0.408
0.3,KOSDAQ,5,EARLY_2016_2019,196,0.0008708804017588976,0.02146045918367347,0.0008708804017588976,0.0008064990242078774,0.0007421176466568569,gross_delta,0.0008708804017588976,0.00031797811909677954,0.001458245094680563,0.9988333333333334
0.3,KOSDAQ,5,EARLY_2016_2019,196,0.0008708804017588976,0.02146045918367347,0.0008708804017588976,0.0008064990242078774,0.0007421176466568569,net_delta_30,0.0008064990242078774,0.00022858250651380127,0.0014084334449349179,0.9975
