strategy,universe,horizon,sample,family,n_dates,gross_delta,positive_date_rate
CF20_ACT5_W10,KOSPI_EX_K200,10,EARLY_2016_2019,VALUE,96,2.4562315557208926e-05,0.4479166666666667
CF20_ACT5_W10,KOSPI_EX_K200,10,LATE_2020_2022,FLOW,75,-0.0013315989677775515,0.4266666666666667
CF20_ACT5_W10,KOSPI_EX_K200,10,LATE_2020_2022,MOMENTUM,75,-0.001022706360029629,0.5066666666666667
CF20_ACT5_W10,KOSPI_EX_K200,10,LATE_2020_2022,REVISION,75,-0.00016005299866370313,0.4533333333333333
CF20_ACT5_W10,KOSPI_EX_K200,10,LATE_2020_2022,VALUE,75,0.0003545644015924568,0.5066666666666667
CF20_ACT5_W10,KOSPI_EX_K200,10,NORMAL_2023_2024,FLOW,48,-0.0010907854047627148,0.3958333333333333
CF20_ACT5_W10,KOSPI_EX_K200,10,NORMAL_2023_2024,MOMENTUM,48,0.0007885189213190446,0.5625
CF20_ACT5_W10,KOSPI_EX_K200,10,NORMAL_2023_2024,REVISION,48,-0.0013353991927773812,0.4166666666666667
CF20_ACT5_W10,KOSPI_EX_K200,10,NORMAL_2023_2024,VALUE,48,-0.00043215969012925457,0.4375
CF20_ACT5_W10,KOSPI_EX_K200,10,YTD_2026,FLOW,13,0.0033487724579958533,0.7692307692307693
CF20_ACT5_W10,KOSPI_EX_K200,10,YTD_2026,MOMENTUM,13,0.012164034680684792,0.7692307692307693
CF20_ACT5_W10,KOSPI_EX_K200,10,YTD_2026,REVISION,13,-0.0025501024284247447,0.3076923076923077
CF20_ACT5_W10,KOSPI_EX_K200,10,YTD_2026,VALUE,13,-0.00035147954845103716,0.6153846153846154
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,5,BULL_2025,FLOW,49,8.4788087070867e-05,0.42857142857142855
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,5,BULL_2025,MOMENTUM,49,0.0026126193256324707,0.5714285714285714
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,5,BULL_2025,REVISION,49,0.0006422434398400104,0.4897959183673469
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,5,BULL_2025,VALUE,49,-0.0005432580085680599,0.4897959183673469
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,FLOW,192,0.00019782496577557432,0.5
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,MOMENTUM,192,-0.0004266682154227316,0.46875
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,REVISION,192,0.000132202959098882,0.5208333333333334
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,VALUE,192,0.0008558559460975987,0.6041666666666666
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,FLOW,149,-0.0006286570734206683,0.46308724832214765
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,MOMENTUM,149,-0.0007705753855143002,0.4563758389261745
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,REVISION,149,-0.0004216291385672774,0.5167785234899329
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,VALUE,149,0.0003863792639303416,0.5570469798657718
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,FLOW,97,0.001578897759375323,0.5360824742268041
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,MOMENTUM,97,0.0021105046849242202,0.5567010309278351
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,REVISION,97,0.00013259388462555398,0.5051546391752577
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,VALUE,97,-0.0004502146027163169,0.4845360824742268
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,5,YTD_2026,FLOW,28,-0.0043797455816060775,0.39285714285714285
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,5,YTD_2026,MOMENTUM,28,-0.004747637520356924,0.4642857142857143
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,5,YTD_2026,REVISION,28,-0.0035555734838173037,0.35714285714285715
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,5,YTD_2026,VALUE,28,-0.0007420404173286301,0.5
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,10,BULL_2025,FLOW,25,0.002674241101880028,0.52
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,10,BULL_2025,MOMENTUM,25,0.0022715868642343815,0.52
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,10,BULL_2025,REVISION,25,0.0015104354872646556,0.56
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,10,BULL_2025,VALUE,25,-0.001063803545424675,0.48
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,FLOW,96,0.0011206757170953905,0.5520833333333334
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,MOMENTUM,96,-0.00036275235055138467,0.4791666666666667
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,REVISION,96,0.00023884976013928904,0.4583333333333333
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,VALUE,96,0.0014796217955545966,0.59375
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,FLOW,75,0.0005396577374381383,0.5466666666666666
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,MOMENTUM,75,-0.0003987596397175869,0.4533333333333333
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,REVISION,75,0.000797370174169321,0.5066666666666667
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,VALUE,75,0.001054937204608677,0.6133333333333333
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,FLOW,48,-0.0029364699258194456,0.3958333333333333
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,MOMENTUM,48,0.001729168149665644,0.5
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,REVISION,48,0.002228230994101528,0.5416666666666666
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,VALUE,48,-0.0006428293847988873,0.4791666666666667
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,10,YTD_2026,FLOW,13,-0.0053088609544763065,0.38461538461538464
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,10,YTD_2026,MOMENTUM,13,0.00017195078207998362,0.46153846153846156
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,10,YTD_2026,REVISION,13,-0.0029846632161538637,0.5384615384615384
CF20_ACT5_W10,KOSPI_KOSDAQ_ALL,10,YTD_2026,VALUE,13,0.003772128401990105,0.6153846153846154
