date,universe,eval_year,liquidity_score,persist_score,train_l67,permission,persist_action,liq_top2_gate_gross,liq_top2_gate_w_MOM1M,liq_top2_gate_w_MOM12_1,liq_top2_gate_w_OP12_REV,liq_top2_gate_w_OPFY1_REV,liq_top2_gate_w_PBR12MF,liq_top2_gate_w_PER12MF,liq_top2_gate_w_PRIVATE_FLOW,liq_top2_gate_w_FOREIGN_FLOW,persist_liq_gate_gross,persist_liq_gate_w_MOM1M,persist_liq_gate_w_MOM12_1,persist_liq_gate_w_OP12_REV,persist_liq_gate_w_OPFY1_REV,persist_liq_gate_w_PBR12MF,persist_liq_gate_w_PER12MF,persist_liq_gate_w_PRIVATE_FLOW,persist_liq_gate_w_FOREIGN_FLOW,persist_only_gross,persist_only_w_MOM1M,persist_only_w_MOM12_1,persist_only_w_OP12_REV,persist_only_w_OPFY1_REV,persist_only_w_PBR12MF,persist_only_w_PER12MF,persist_only_w_PRIVATE_FLOW,persist_only_w_FOREIGN_FLOW,top2_gross,top2_w_MOM1M,top2_w_MOM12_1,top2_w_OP12_REV,top2_w_OPFY1_REV,top2_w_PBR12MF,top2_w_PER12MF,top2_w_PRIVATE_FLOW,top2_w_FOREIGN_FLOW,ew8_gross,ew8_w_MOM1M,ew8_w_MOM12_1,ew8_w_OP12_REV,ew8_w_OPFY1_REV,ew8_w_PBR12MF,ew8_w_PER12MF,ew8_w_PRIVATE_FLOW,ew8_w_FOREIGN_FLOW
2023-05-04,KOSPI_EX_K200,2023,0.31312821736651836,0.002682166244277479,0.2511958910433579,True,EW8,-0.0860821563634726,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.01640160887647774,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.01640160887647774,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0860821563634726,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.01640160887647774,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-06-05,KOSPI_EX_K200,2023,0.24724471319624974,-0.04149417602465033,0.2511958910433579,False,EW8,0.045194319716713796,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.045194319716713796,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.045194319716713796,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.07474124310612444,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.045194319716713796,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-07-04,KOSPI_EX_K200,2023,-0.051565580092332,-0.33790114953000483,0.2511958910433579,False,BOTTOM2,-0.0012883067105631503,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0012883067105631503,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.04509879788361085,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0185458914025634,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.0012883067105631503,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-08-01,KOSPI_EX_K200,2023,0.9870517923034198,-0.17447541973428268,0.2511958910433579,True,EW8,-0.00962301671848515,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.03440011467021125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.03440011467021125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.00962301671848515,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.03440011467021125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-08-30,KOSPI_EX_K200,2023,-0.2821590361215229,0.7596455504864955,0.2511958910433579,False,TOP2,0.033007159581922976,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.033007159581922976,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.06155539158999859,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.06155539158999859,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.033007159581922976,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-09-27,KOSPI_EX_K200,2023,-0.08122268511364032,0.23794163061156018,0.2511958910433579,False,TOP2,0.0326690590159782,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0326690590159782,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.045129481444018,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.045129481444018,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0326690590159782,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-11-01,KOSPI_EX_K200,2023,0.21130640133636922,0.026027275618231975,0.2511958910433579,False,EW8,-0.03861994389420394,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.03861994389420394,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.03861994389420394,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.04364232398313845,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.03861994389420394,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-11-29,KOSPI_EX_K200,2023,-0.20852800669144259,0.861271564414153,0.2511958910433579,False,TOP2,-0.03033659707050889,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.03033659707050889,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.042668485356793254,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,-0.042668485356793254,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,-0.03033659707050889,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-12-28,KOSPI_EX_K200,2023,0.28051475416889815,0.6719933765774787,0.2511958910433579,True,TOP2,-0.01011915937130105,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.01011915937130105,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.01011915937130105,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.01011915937130105,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.018810328959363375,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-01-29,KOSPI_EX_K200,2024,-0.7909313105509715,-0.14370348446950082,0.43656720646887526,False,EW8,0.001995093644153737,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.001995093644153737,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.001995093644153737,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.01911742688348465,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.001995093644153737,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-02-28,KOSPI_EX_K200,2024,1.173437778538135,0.3003371760179921,0.43656720646887526,True,TOP2,-0.01757386138847945,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,-0.01757386138847945,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,-0.01757386138847945,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,-0.01757386138847945,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,-0.029394082591835274,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-03-28,KOSPI_EX_K200,2024,0.0017463795057741278,0.762056388431627,0.43656720646887526,False,TOP2,0.02018322110609109,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.02018322110609109,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0526278436098646,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0526278436098646,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.02018322110609109,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-04-26,KOSPI_EX_K200,2024,0.5909054788306043,0.3821900473386806,0.43656720646887526,True,TOP2,0.03750827991527335,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.03750827991527335,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.03750827991527335,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.03750827991527335,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00794916558121575,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-05-29,KOSPI_EX_K200,2024,-0.12891559330141755,-0.05080464979582454,0.43656720646887526,False,EW8,0.009596036330361749,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.009596036330361749,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.009596036330361749,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.00020967833698499984,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.009596036330361749,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-06-27,KOSPI_EX_K200,2024,0.3691106032954898,0.10674888780757345,0.43656720646887526,False,EW8,0.00018571760780269897,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.00018571760780269897,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.00018571760780269897,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0244699631917911,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.00018571760780269897,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-07-25,KOSPI_EX_K200,2024,0.003928719029632506,0.46266014116372517,0.43656720646887526,False,TOP2,0.026057720595831696,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.026057720595831696,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.04633152050327965,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.04633152050327965,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.026057720595831696,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-08-23,KOSPI_EX_K200,2024,1.1963784681924226,-0.08453159895577397,0.43656720646887526,True,EW8,0.01546273676079185,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,-0.004253834064850477,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.004253834064850477,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.01546273676079185,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,-0.004253834064850477,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-09-25,KOSPI_EX_K200,2024,-1.6485805416971349,0.05873613229122367,0.43656720646887526,False,EW8,-0.0032751858794780506,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0032751858794780506,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0032751858794780506,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.010785220773452349,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,-0.0032751858794780506,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-10-28,KOSPI_EX_K200,2024,0.8556062193856278,0.156339894471732,0.43656720646887526,True,EW8,0.0010859482731777493,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.037031863933856476,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.037031863933856476,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0010859482731777493,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.037031863933856476,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-11-25,KOSPI_EX_K200,2024,-0.22084315135390908,0.17489320045885384,0.43656720646887526,False,TOP2,-0.033973057020896535,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.033973057020896535,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0616238285513806,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.0616238285513806,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.033973057020896535,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2024-12-23,KOSPI_EX_K200,2024,0.3854702128559769,0.01608636324332265,0.43656720646887526,False,EW8,-0.014953766180559535,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.014953766180559535,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.014953766180559535,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.004935751655030749,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,-0.014953766180559535,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2025-01-23,KOSPI_EX_K200,2025,-0.8926529489962532,-0.07526993904105343,0.42800762776118606,False,EW8,-7.199374030916134e-05,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-7.199374030916134e-05,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-7.199374030916134e-05,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.03392735995398345,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-7.199374030916134e-05,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2025-02-26,KOSPI_EX_K200,2025,-0.22375920892173443,0.27170219032872217,0.42800762776118606,False,TOP2,0.01770656089899002,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.01770656089899002,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0478465123795951,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0478465123795951,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.01770656089899002,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2025-03-27,KOSPI_EX_K200,2025,0.42835758417365183,-0.2434483975788013,0.42800762776118606,True,BOTTOM2,-0.0661654282168047,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.076134766680003,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.076134766680003,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,-0.0661654282168047,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.021595715223026727,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2025-04-24,KOSPI_EX_K200,2025,0.8708759614468301,0.5572609875654476,0.42800762776118606,True,TOP2,0.0323763747721114,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0323763747721114,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0323763747721114,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0323763747721114,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.03359576190088809,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2025-05-27,KOSPI_EX_K200,2025,-0.7947619346949292,-0.5953235519079849,0.42800762776118606,False,BOTTOM2,-0.005121646006555849,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.005121646006555849,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.00865274672797295,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.00662171653235035,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.005121646006555849,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2025-06-26,KOSPI_EX_K200,2025,-0.23099406935744668,0.23237405090554675,0.42800762776118606,False,TOP2,-0.009208180665639738,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.009208180665639738,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.016675713393774903,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,-0.016675713393774903,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,-0.009208180665639738,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2025-07-24,KOSPI_EX_K200,2025,0.4599933465369119,-0.33396601158419903,0.42800762776118606,True,BOTTOM2,0.0156005044424759,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.01633723364195975,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.01633723364195975,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0156005044424759,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,-0.007626459318299538,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2025-08-22,KOSPI_EX_K200,2025,1.3951524225241358,0.10655318307163023,0.42800762776118606,True,EW8,0.0572901474457623,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.015194287321234973,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.015194287321234973,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0572901474457623,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.015194287321234973,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2025-09-19,KOSPI_EX_K200,2025,-1.2716228066047535,-0.12226870026144776,0.42800762776118606,False,EW8,-0.0006639388072925871,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0006639388072925871,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0006639388072925871,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.003096734682265248,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,-0.0006639388072925871,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2025-10-24,KOSPI_EX_K200,2025,-0.7275812645662123,0.34324737651290266,0.42800762776118606,False,TOP2,0.0416433399213913,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0416433399213913,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.050699559434049954,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.050699559434049954,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0416433399213913,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2025-11-21,KOSPI_EX_K200,2025,1.1869679484037228,0.07608137204449841,0.42800762776118606,True,EW8,-0.01046829023951435,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0013312890618771378,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0013312890618771378,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.01046829023951435,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0013312890618771378,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2025-12-19,KOSPI_EX_K200,2025,-0.09249764529899089,0.11120218662457446,0.42800762776118606,False,EW8,-0.00025343110735396115,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.00025343110735396115,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.00025343110735396115,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0553075035874789,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.00025343110735396115,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2026-01-21,KOSPI_EX_K200,2026,-2.00217361846018,-0.4724299266930738,0.4351841424803515,False,BOTTOM2,0.01971921924645771,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.01971921924645771,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0871177748360262,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.048843144496969304,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.01971921924645771,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2026-02-23,KOSPI_EX_K200,2026,-1.8058331798425968,-0.264094431726606,0.4351841424803515,False,BOTTOM2,-0.021161658592065938,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.021161658592065938,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.005011090756589201,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.0345803708166663,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,-0.021161658592065938,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2026-03-24,KOSPI_EX_K200,2026,1.7413694835704525,0.5641352967313925,0.4351841424803515,True,TOP2,-0.0162273561561267,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.0162273561561267,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.0162273561561267,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.0162273561561267,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.01775257290368458,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2026-04-21,KOSPI_EX_K200,2026,-1.3049503313074997,-0.07966377045824305,0.4351841424803515,False,EW8,0.05017524372623279,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.05017524372623279,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.05017524372623279,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.10490972387098915,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.05017524372623279,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-01-03,KOSPI_KOSDAQ_ALL,2020,-2.216774823048726,0.217239494694874,0.37444626847349544,False,TOP2,0.011523230906740949,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.011523230906740949,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.01872597385245495,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.01872597385245495,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.011523230906740949,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-02-04,KOSPI_KOSDAQ_ALL,2020,0.9303246505570901,-0.6969721871305133,0.37444626847349544,True,BOTTOM2,-0.0037049013362218993,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,-0.04056333077595935,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.04056333077595935,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.0037049013362218993,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,-0.01356758086795385,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-03-03,KOSPI_KOSDAQ_ALL,2020,0.07451872366056123,-0.12265343394462509,0.37444626847349544,False,EW8,-0.004964152510809188,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.004964152510809188,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.004964152510809188,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0027697161276107503,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.004964152510809188,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-03-31,KOSPI_KOSDAQ_ALL,2020,-2.1470666723119445,-0.7525498419515969,0.37444626847349544,False,BOTTOM2,-0.010555906961445562,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.010555906961445562,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0003046163080945019,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,-0.10979158419087076,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.010555906961445562,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-04-29,KOSPI_KOSDAQ_ALL,2020,0.7190700226817893,-0.9639689234982226,0.37444626847349544,True,BOTTOM2,-0.1147050208110557,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0439676861626703,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0439676861626703,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.1147050208110557,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.007350335241417804,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-01,KOSPI_KOSDAQ_ALL,2020,-0.05710862210571436,-0.45260053003786516,0.37444626847349544,False,BOTTOM2,-0.0013270392997976755,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0013270392997976755,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.06448681852918389,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.04078782831811365,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.0013270392997976755,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-29,KOSPI_KOSDAQ_ALL,2020,1.3788827169700895,-0.0771326967170434,0.37444626847349544,True,EW8,0.04511816982846725,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.006508534407947825,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.006508534407947825,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.04511816982846725,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.006508534407947825,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-07-27,KOSPI_KOSDAQ_ALL,2020,-0.9719787737795537,-0.6357108802038535,0.37444626847349544,False,BOTTOM2,-0.003018136806196888,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.003018136806196888,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.004766925648777502,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.028178263048174,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.003018136806196888,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-08-25,KOSPI_KOSDAQ_ALL,2020,0.9905582040570993,-0.39413470275108686,0.37444626847349544,True,BOTTOM2,-0.0071641583237362985,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.04557930955471485,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.04557930955471485,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.0071641583237362985,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.01426110125506585,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-09-22,KOSPI_KOSDAQ_ALL,2020,0.6975691749361935,-0.5459729520524862,0.37444626847349544,True,BOTTOM2,0.11404216427237206,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.03871465509527375,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.03871465509527375,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.11404216427237206,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0377110125461016,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-10-26,KOSPI_KOSDAQ_ALL,2020,0.07356964056372949,-0.8978877601388094,0.37444626847349544,False,BOTTOM2,-0.017462624588991636,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.017462624588991636,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.014124976385092601,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,-0.039108930510305,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.017462624588991636,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-11-23,KOSPI_KOSDAQ_ALL,2020,-1.2678039821376743,-0.5663947571804697,0.37444626847349544,False,BOTTOM2,-0.009414093990496987,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.009414093990496987,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0012810453262089485,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.041107371451399,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.009414093990496987,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
