date,universe,eval_year,liquidity_score,persist_score,train_l67,permission,persist_action,liq_top2_gate_gross,liq_top2_gate_w_MOM1M,liq_top2_gate_w_MOM12_1,liq_top2_gate_w_OP12_REV,liq_top2_gate_w_OPFY1_REV,liq_top2_gate_w_PBR12MF,liq_top2_gate_w_PER12MF,liq_top2_gate_w_PRIVATE_FLOW,liq_top2_gate_w_FOREIGN_FLOW,persist_liq_gate_gross,persist_liq_gate_w_MOM1M,persist_liq_gate_w_MOM12_1,persist_liq_gate_w_OP12_REV,persist_liq_gate_w_OPFY1_REV,persist_liq_gate_w_PBR12MF,persist_liq_gate_w_PER12MF,persist_liq_gate_w_PRIVATE_FLOW,persist_liq_gate_w_FOREIGN_FLOW,persist_only_gross,persist_only_w_MOM1M,persist_only_w_MOM12_1,persist_only_w_OP12_REV,persist_only_w_OPFY1_REV,persist_only_w_PBR12MF,persist_only_w_PER12MF,persist_only_w_PRIVATE_FLOW,persist_only_w_FOREIGN_FLOW,top2_gross,top2_w_MOM1M,top2_w_MOM12_1,top2_w_OP12_REV,top2_w_OPFY1_REV,top2_w_PBR12MF,top2_w_PER12MF,top2_w_PRIVATE_FLOW,top2_w_FOREIGN_FLOW,ew8_gross,ew8_w_MOM1M,ew8_w_MOM12_1,ew8_w_OP12_REV,ew8_w_OPFY1_REV,ew8_w_PBR12MF,ew8_w_PER12MF,ew8_w_PRIVATE_FLOW,ew8_w_FOREIGN_FLOW,cost_bps,liq_top2_gate_turnover,liq_top2_gate_ret,persist_liq_gate_turnover,persist_liq_gate_ret,persist_only_turnover,persist_only_ret,top2_turnover,top2_ret,ew8_turnover,ew8_ret
2021-08-12,KOSPI_KOSDAQ_ALL,2021,0.002636269401624184,0.05306490869291501,0.4092088468079551,False,EW8,0.02727310527254614,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.02727310527254614,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.02727310527254614,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.01146318201965285,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.02727310527254614,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.0,0.02727310527254614,0.0,0.02727310527254614,0.75,0.02727310527254614,0.5,0.01146318201965285,0.0,0.02727310527254614
2021-09-10,KOSPI_KOSDAQ_ALL,2021,0.46747288991120395,0.09440915717084322,0.4092088468079551,True,EW8,-0.014297195439298499,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.002771976410344738,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.002771976410344738,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.014297195439298499,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.002771976410344738,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,-0.014297195439298499,0.0,0.002771976410344738,0.0,0.002771976410344738,1.0,-0.014297195439298499,0.0,0.002771976410344738
2021-10-15,KOSPI_KOSDAQ_ALL,2021,0.46549877757910235,-0.08930202611501438,0.4092088468079551,True,EW8,0.019201359220000748,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,-0.004845075586464964,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.004845075586464964,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.019201359220000748,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,-0.004845075586464964,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,1.0,0.019201359220000748,0.0,-0.004845075586464964,0.0,-0.004845075586464964,1.0,0.019201359220000748,0.0,-0.004845075586464964
2021-11-12,KOSPI_KOSDAQ_ALL,2021,-0.028165290901097484,-0.31291841351030303,0.4092088468079551,False,BOTTOM2,-0.006815496663196924,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.006815496663196924,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.014814543606507202,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-7.92337227258997e-05,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.006815496663196924,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,-0.006815496663196924,0.0,-0.006815496663196924,0.75,-0.014814543606507202,0.5,-7.92337227258997e-05,0.0,-0.006815496663196924
2021-12-10,KOSPI_KOSDAQ_ALL,2021,1.02150238770811,-0.06164418179316129,0.4092088468079551,True,EW8,-0.03193245180683985,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0069558479026942234,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0069558479026942234,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.03193245180683985,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0069558479026942234,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,-0.03193245180683985,0.0,0.0069558479026942234,0.75,0.0069558479026942234,0.5,-0.03193245180683985,0.0,0.0069558479026942234
2022-01-10,KOSPI_KOSDAQ_ALL,2022,-0.6274519316401549,-0.9355529244546766,0.4306485647298072,False,BOTTOM2,0.016810101568951998,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.016810101568951998,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.019412295255691152,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0716901238889559,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.016810101568951998,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,0.016810101568951998,0.0,0.016810101568951998,0.75,-0.019412295255691152,1.0,0.0716901238889559,0.0,0.016810101568951998
2022-02-10,KOSPI_KOSDAQ_ALL,2022,0.7561181947562888,0.1805389400179401,0.4306485647298072,True,EW8,0.026391192226323402,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.006621949660517176,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.006621949660517176,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.026391192226323402,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.006621949660517176,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,0.026391192226323402,0.0,0.006621949660517176,0.75,0.006621949660517176,0.0,0.026391192226323402,0.0,0.006621949660517176
2022-03-14,KOSPI_KOSDAQ_ALL,2022,-0.7193321978317502,0.27252199353883555,0.4306485647298072,False,TOP2,-0.001904054532827151,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.001904054532827151,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.06359289188521836,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.06359289188521836,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-0.001904054532827151,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,-0.001904054532827151,0.0,-0.001904054532827151,0.75,-0.06359289188521836,0.5,-0.06359289188521836,0.0,-0.001904054532827151
2022-04-11,KOSPI_KOSDAQ_ALL,2022,0.9163313365788044,-0.6108198910312789,0.4306485647298072,True,BOTTOM2,0.021150186754703898,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0760698018795736,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0760698018795736,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.021150186754703898,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.03422598347586111,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,0.021150186754703898,0.75,0.0760698018795736,0.0,0.0760698018795736,1.0,0.021150186754703898,0.0,0.03422598347586111
2022-05-10,KOSPI_KOSDAQ_ALL,2022,-0.7791077957420107,-0.04765635023088667,0.4306485647298072,False,EW8,-0.0032847204304951505,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0032847204304951505,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0032847204304951505,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0008487207659965,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.0032847204304951505,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,-0.0032847204304951505,0.75,-0.0032847204304951505,0.75,-0.0032847204304951505,1.0,-0.0008487207659965,0.0,-0.0032847204304951505
2022-06-09,KOSPI_KOSDAQ_ALL,2022,0.8905145548552621,0.5125606408379253,0.4306485647298072,True,TOP2,0.009680373712826549,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.009680373712826549,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.009680373712826549,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.009680373712826549,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.001284907325238062,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,0.009680373712826549,0.75,0.009680373712826549,0.75,0.009680373712826549,1.0,0.009680373712826549,0.0,0.001284907325238062
2022-07-07,KOSPI_KOSDAQ_ALL,2022,1.3583669602515716,0.44270147722281633,0.4306485647298072,True,TOP2,-0.007430728846598901,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-0.007430728846598901,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-0.007430728846598901,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-0.007430728846598901,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-0.008898262262950825,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,1.0,-0.007430728846598901,1.0,-0.007430728846598901,1.0,-0.007430728846598901,1.0,-0.007430728846598901,0.0,-0.008898262262950825
2022-08-04,KOSPI_KOSDAQ_ALL,2022,-1.3845538366699082,0.20275438126161824,0.4306485647298072,False,TOP2,0.03804412228100314,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.03804412228100314,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0571084861134484,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0571084861134484,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.03804412228100314,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,0.03804412228100314,0.75,0.03804412228100314,1.0,0.0571084861134484,1.0,0.0571084861134484,0.0,0.03804412228100314
2022-09-02,KOSPI_KOSDAQ_ALL,2022,0.9043862736108603,-0.11478938783427231,0.4306485647298072,True,EW8,0.0496438457393525,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.026688146584907785,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.026688146584907785,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0496438457393525,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.026688146584907785,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,0.0496438457393525,0.0,0.026688146584907785,0.75,0.026688146584907785,0.5,0.0496438457393525,0.0,0.026688146584907785
2022-10-05,KOSPI_KOSDAQ_ALL,2022,0.5486464677807724,-0.37967659993188685,0.4306485647298072,True,BOTTOM2,-0.02102762643224125,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0016737449596131997,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0016737449596131997,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,-0.02102762643224125,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038298665557897245,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.5,-0.02102762643224125,0.75,0.0016737449596131997,0.75,0.0016737449596131997,0.5,-0.02102762643224125,0.0,-0.0038298665557897245
2022-11-03,KOSPI_KOSDAQ_ALL,2022,0.34869001209889,0.36956837391898284,0.4306485647298072,False,TOP2,-0.021463500994130563,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.021463500994130563,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.04448958941713585,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,-0.04448958941713585,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,-0.021463500994130563,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,-0.021463500994130563,0.75,-0.021463500994130563,1.0,-0.04448958941713585,0.5,-0.04448958941713585,0.0,-0.021463500994130563
2022-12-01,KOSPI_KOSDAQ_ALL,2022,-0.5907034950535749,0.5667603398986077,0.4306485647298072,False,TOP2,0.014589795406980986,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.014589795406980986,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.013888852797774399,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.013888852797774399,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.014589795406980986,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.0,0.014589795406980986,0.0,0.014589795406980986,1.0,-0.013888852797774399,1.0,-0.013888852797774399,0.0,0.014589795406980986
2022-12-29,KOSPI_KOSDAQ_ALL,2022,-0.14746304481831418,-0.26542677554462246,0.4306485647298072,False,BOTTOM2,-0.015437021442303451,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.015437021442303451,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0243036812395831,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,-0.01855678872942,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,-0.015437021442303451,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.0,-0.015437021442303451,0.0,-0.015437021442303451,0.5,-0.0243036812395831,1.0,-0.01855678872942,0.0,-0.015437021442303451
2023-01-31,KOSPI_KOSDAQ_ALL,2023,-0.9209364006182117,0.3396656896960025,0.42274059529356806,False,TOP2,-0.0009437160576022383,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0009437160576022383,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.00092015944060955,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.00092015944060955,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,-0.0009437160576022383,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.0,-0.0009437160576022383,0.0,-0.0009437160576022383,1.0,0.00092015944060955,1.0,0.00092015944060955,0.0,-0.0009437160576022383
2023-02-28,KOSPI_KOSDAQ_ALL,2023,0.4595765441882264,-0.023967914021347365,0.42274059529356806,True,EW8,0.1331195279403738,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.007808934600576458,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.007808934600576458,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.1331195279403738,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.007808934600576458,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,0.1331195279403738,0.0,0.007808934600576458,0.75,0.007808934600576458,1.0,0.1331195279403738,0.0,0.007808934600576458
2023-03-29,KOSPI_KOSDAQ_ALL,2023,-0.22776667107111404,-0.83978239455688,0.42274059529356806,False,BOTTOM2,0.010645524247229237,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.010645524247229237,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0390880776784949,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.02388291471885645,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.010645524247229237,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,0.010645524247229237,0.0,0.010645524247229237,0.75,0.0390880776784949,0.0,-0.02388291471885645,0.0,0.010645524247229237
2023-04-26,KOSPI_KOSDAQ_ALL,2023,1.1510407850109947,-0.2783432617932677,0.42274059529356806,True,BOTTOM2,-0.00644371408693675,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,-0.011987492918853699,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.011987492918853699,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.00644371408693675,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,-0.005660465172376899,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,-0.00644371408693675,0.75,-0.011987492918853699,1.0,-0.011987492918853699,1.0,-0.00644371408693675,0.0,-0.005660465172376899
2023-05-26,KOSPI_KOSDAQ_ALL,2023,0.2716450045095548,0.34522992899407035,0.42274059529356806,False,TOP2,0.015241612919412312,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.015241612919412312,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.01917813000349365,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.01917813000349365,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.015241612919412312,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,0.015241612919412312,0.75,0.015241612919412312,1.0,0.01917813000349365,1.0,0.01917813000349365,0.0,0.015241612919412312
2023-06-27,KOSPI_KOSDAQ_ALL,2023,0.4657837023483084,-0.3291106405053074,0.42274059529356806,True,BOTTOM2,0.1664931502632569,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.05059685757203645,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-0.05059685757203645,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.1664931502632569,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.03179468288146282,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,0.1664931502632569,0.75,-0.05059685757203645,1.0,-0.05059685757203645,1.0,0.1664931502632569,0.0,0.03179468288146282
2023-07-25,KOSPI_KOSDAQ_ALL,2023,-1.4144108978338334,-1.2299871241197047,0.42274059529356806,False,BOTTOM2,0.0011319151071076982,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0011319151071076982,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.061885344088581797,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.05874735794819555,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0011319151071076982,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,0.0011319151071076982,0.75,0.0011319151071076982,0.5,0.061885344088581797,0.0,-0.05874735794819555,0.0,0.0011319151071076982
2023-08-23,KOSPI_KOSDAQ_ALL,2023,1.6816236486397773,-0.6216592790003066,0.42274059529356806,True,BOTTOM2,0.0623796063367929,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.01263596104428355,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.01263596104428355,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0623796063367929,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.005269882182603127,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,0.0623796063367929,0.75,-0.01263596104428355,1.0,-0.01263596104428355,1.0,0.0623796063367929,0.0,0.005269882182603127
2023-09-20,KOSPI_KOSDAQ_ALL,2023,0.28459709282379764,-0.3780860424691626,0.42274059529356806,False,BOTTOM2,0.02292554130375221,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.02292554130375221,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.01051076774602765,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.06992274681509975,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.02292554130375221,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,0.02292554130375221,0.75,0.02292554130375221,0.5,0.01051076774602765,0.0,0.06992274681509975,0.0,0.02292554130375221
2023-10-25,KOSPI_KOSDAQ_ALL,2023,0.3190211306078393,-0.4645362532368877,0.42274059529356806,False,BOTTOM2,-0.021251450728347377,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.021251450728347377,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.003457446421207851,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.0250771450704066,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.021251450728347377,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.0,-0.021251450728347377,0.0,-0.021251450728347377,0.5,0.003457446421207851,0.0,-0.0250771450704066,0.0,-0.021251450728347377
2023-11-22,KOSPI_KOSDAQ_ALL,2023,0.5177027750801395,0.713617805051202,0.42274059529356806,True,TOP2,-0.0018182009353100497,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,-0.0018182009353100497,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,-0.0018182009353100497,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,-0.0018182009353100497,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,-0.010945925077654836,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,-0.0018182009353100497,0.75,-0.0018182009353100497,0.5,-0.0018182009353100497,1.0,-0.0018182009353100497,0.0,-0.010945925077654836
2023-12-20,KOSPI_KOSDAQ_ALL,2023,-1.027941276553541,1.1740152623379643,0.42274059529356806,False,TOP2,-0.0006715122816867604,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0006715122816867604,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0158943751858814,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,-0.0158943751858814,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,-0.0006715122816867604,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,-0.0006715122816867604,0.75,-0.0006715122816867604,0.5,-0.0158943751858814,0.5,-0.0158943751858814,0.0,-0.0006715122816867604
2024-01-22,KOSPI_KOSDAQ_ALL,2024,0.5659763411465876,0.08039920247890113,0.44906796880251226,True,EW8,-0.06511821824812054,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.01632811919865268,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.01632811919865268,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.06511821824812054,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.01632811919865268,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,-0.06511821824812054,0.0,-0.01632811919865268,0.75,-0.01632811919865268,1.0,-0.06511821824812054,0.0,-0.01632811919865268
2024-02-21,KOSPI_KOSDAQ_ALL,2024,0.04516338276183742,-0.8648574665570192,0.44906796880251226,False,BOTTOM2,-0.006845002736187099,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.006845002736187099,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.005832620283724501,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.0522843669839521,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.006845002736187099,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,-0.006845002736187099,0.0,-0.006845002736187099,0.75,-0.005832620283724501,1.0,-0.0522843669839521,0.0,-0.006845002736187099
2024-03-21,KOSPI_KOSDAQ_ALL,2024,-0.14932491759786395,0.33662545998837273,0.44906796880251226,False,TOP2,0.030798525453660006,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.030798525453660006,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0402205900761307,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0402205900761307,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.030798525453660006,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.0,0.030798525453660006,0.0,0.030798525453660006,1.0,0.0402205900761307,1.0,0.0402205900761307,0.0,0.030798525453660006
2024-04-19,KOSPI_KOSDAQ_ALL,2024,0.4477898121078126,0.19868715919268287,0.44906796880251226,False,EW8,0.022811652592610716,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.022811652592610716,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.022811652592610716,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.01566173383741295,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.022811652592610716,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.0,0.022811652592610716,0.0,0.022811652592610716,0.75,0.022811652592610716,0.5,0.01566173383741295,0.0,0.022811652592610716
2024-05-22,KOSPI_KOSDAQ_ALL,2024,-0.45732001938881534,0.27998789830196136,0.44906796880251226,False,TOP2,0.02563168795233815,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.02563168795233815,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0018026191188473487,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.0018026191188473487,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.02563168795233815,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.0,0.02563168795233815,0.0,0.02563168795233815,0.75,-0.0018026191188473487,1.0,-0.0018026191188473487,0.0,0.02563168795233815
2024-06-20,KOSPI_KOSDAQ_ALL,2024,0.5582036052290509,-0.5885161565230276,0.44906796880251226,True,BOTTOM2,0.00033235488120415043,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.005886600376378601,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.005886600376378601,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.00033235488120415043,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.006780506264594989,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,0.00033235488120415043,0.75,0.005886600376378601,0.5,0.005886600376378601,1.0,0.00033235488120415043,0.0,0.006780506264594989
2024-07-18,KOSPI_KOSDAQ_ALL,2024,-0.2728375126762658,-0.16878070439704337,0.44906796880251226,False,BOTTOM2,0.02845905931167445,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.02845905931167445,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0246397357118427,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.03011159843045015,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.02845905931167445,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,0.02845905931167445,0.75,0.02845905931167445,0.5,0.0246397357118427,1.0,0.03011159843045015,0.0,0.02845905931167445
2024-08-16,KOSPI_KOSDAQ_ALL,2024,0.011297206042657498,0.28811188476120086,0.44906796880251226,False,TOP2,0.002091668450779325,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.002091668450779325,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.01641429207113195,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.01641429207113195,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.002091668450779325,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.0,0.002091668450779325,0.0,0.002091668450779325,1.0,0.01641429207113195,0.5,0.01641429207113195,0.0,0.002091668450779325
