policy,phase,return_type,period,n_days,cagr,sharpe,mdd,annual_turnover,annual_allocation_turnover,avg_target_exposure,share_half_or_less,share_zero
FB20_HALF_PLUS_CRASH0,8,NET30,BULL_2025,242,0.20886477145197935,1.227432799050159,-0.136463865288994,20.210663070322582,8.47319072778668,0.7210743801652892,0.49586776859504134,0.06198347107438017
FB20_HALF_PLUS_CRASH0,8,NET30,YTD_2026,147,0.542708579481743,1.7143185111252197,-0.07965218285310527,15.17073372997915,8.57277088252651,0.445578231292517,0.7414965986394558,0.3673469387755102
FB20_HALF_PLUS_CRASH0,8,NET60,TRAIN_2016_2022,1713,0.017671948761068368,0.18768208425393076,-0.40168951295686417,18.577369254371803,9.12465108380343,0.6815528312901342,0.5288966725043783,0.10799766491535318
FB20_HALF_PLUS_CRASH0,8,NET60,OOS_2023_2024,489,-0.015247208301124915,0.007363185961283233,-0.23207874873354628,18.19263146041546,7.536260767159116,0.745398773006135,0.4274028629856851,0.081799591002045
FB20_HALF_PLUS_CRASH0,8,NET60,PRE_STRESS_2016_2024,2202,0.01026778030960851,0.14805995794089127,-0.4203453414616516,18.491930207485037,8.771915904494135,0.695731153496821,0.5063578564940963,0.10217983651226158
FB20_HALF_PLUS_CRASH0,8,NET60,BULL_2025,242,0.13750844044634247,0.8599356420139675,-0.1437947802512286,20.21136937600162,8.473897033465715,0.7210743801652892,0.49586776859504134,0.06198347107438017
FB20_HALF_PLUS_CRASH0,8,NET60,YTD_2026,147,0.4739525779574951,1.5558500347007127,-0.08049550537017669,15.172198194996776,8.574235347544139,0.445578231292517,0.7414965986394558,0.3673469387755102
FB20_HALF_PLUS_CRASH0,9,GROSS,TRAIN_2016_2022,1712,0.13437487939959047,0.7883265426745598,-0.3824526646109533,18.48782275499325,9.129527194369096,0.6813668224299065,0.5292056074766355,0.1080607476635514
FB20_HALF_PLUS_CRASH0,9,GROSS,OOS_2023_2024,489,0.12264082569333823,0.7351330476057076,-0.1570059024556174,18.419932017718647,7.529561696825891,0.745398773006135,0.4274028629856851,0.081799591002045
FB20_HALF_PLUS_CRASH0,9,GROSS,PRE_STRESS_2016_2024,2201,0.13175735176967862,0.7767378544454321,-0.3824526646109533,18.47273935175505,8.774060075650954,0.6955929123125852,0.5065879145842799,0.10222626079054975
FB20_HALF_PLUS_CRASH0,9,GROSS,BULL_2025,242,0.269210786549287,1.5207166916103583,-0.13224410460617464,20.175839188125366,8.46494458012163,0.7210743801652892,0.49586776859504134,0.06198347107438017
FB20_HALF_PLUS_CRASH0,9,GROSS,YTD_2026,147,0.44652587098498775,1.4910924816441433,-0.07872466571787728,14.971645683659109,8.577759015847274,0.445578231292517,0.7414965986394558,0.3673469387755102
FB20_HALF_PLUS_CRASH0,9,NET30,TRAIN_2016_2022,1712,0.07313968472960197,0.48070051823188215,-0.3860207538463165,18.488620802441805,9.130325241817648,0.6813668224299065,0.5292056074766355,0.1080607476635514
FB20_HALF_PLUS_CRASH0,9,NET30,OOS_2023_2024,489,0.06221368661583959,0.42703888852730226,-0.1608827055618136,18.420355888957275,7.529985568064519,0.745398773006135,0.4274028629856851,0.081799591002045
FB20_HALF_PLUS_CRASH0,9,NET30,PRE_STRESS_2016_2024,2201,0.07070256642495831,0.46895519021647813,-0.3860207538463165,18.473454267823932,8.774774991719838,0.6955929123125852,0.5065879145842799,0.10222626079054975
FB20_HALF_PLUS_CRASH0,9,NET30,BULL_2025,242,0.1946447517667642,1.154638789211005,-0.13924862647712322,20.17850321332086,8.46760860531712,0.7210743801652892,0.49586776859504134,0.06198347107438017
FB20_HALF_PLUS_CRASH0,9,NET30,YTD_2026,147,0.38301852689093163,1.326257429802824,-0.07952405025106801,14.974589218085045,8.58070255027321,0.445578231292517,0.7414965986394558,0.3673469387755102
FB20_HALF_PLUS_CRASH0,9,NET60,TRAIN_2016_2022,1712,0.015107671279880108,0.17373737969369318,-0.4566987971743959,18.489802456068283,9.131506895444128,0.6813668224299065,0.5292056074766355,0.1080607476635514
FB20_HALF_PLUS_CRASH0,9,NET60,OOS_2023_2024,489,0.004936862307481915,0.11866374517264601,-0.16475070001517178,18.421224799385286,7.53085447849253,0.745398773006135,0.4274028629856851,0.081799591002045
FB20_HALF_PLUS_CRASH0,9,NET60,PRE_STRESS_2016_2024,2201,0.012839147058790745,0.16162774591086893,-0.4566987971743959,18.474566438749797,8.775887162645704,0.6955929123125852,0.5065879145842799,0.10222626079054975
FB20_HALF_PLUS_CRASH0,9,NET60,BULL_2025,242,0.12431458421535901,0.7862555246912989,-0.1462118436471106,20.18150225365292,8.470607645649185,0.7210743801652892,0.49586776859504134,0.06198347107438017
FB20_HALF_PLUS_CRASH0,9,NET60,YTD_2026,147,0.32216773559031453,1.1601251057876405,-0.08032575182356816,14.977537818983132,8.583651151171297,0.445578231292517,0.7414965986394558,0.3673469387755102
FB20_HIGH_HALF,0,GROSS,TRAIN_2016_2022,1721,0.14701312276367995,0.8049282008198907,-0.3809503057664443,17.46440199226659,7.0691494052679,0.7585705984892505,0.48285880302149914,0.0
FB20_HIGH_HALF,0,GROSS,OOS_2023_2024,489,0.1417860546161236,0.8051422518945484,-0.1521950338802418,17.3106941414764,5.502074107628416,0.7965235173824131,0.4069529652351738,0.0
FB20_HIGH_HALF,0,GROSS,PRE_STRESS_2016_2024,2210,0.14585448746255203,0.8050495326790564,-0.3809503057664443,17.430391522114366,6.722407405020972,0.7669683257918553,0.4660633484162896,0.0
FB20_HIGH_HALF,0,GROSS,BULL_2025,242,0.5161306614177645,2.235221961385067,-0.15642183111804864,17.312556768515556,5.343203518356254,0.7727272727272727,0.45454545454545453,0.0
FB20_HIGH_HALF,0,GROSS,YTD_2026,147,0.14912524413367767,0.5732890242251074,-0.288007822012219,17.208619882837606,6.392778920360037,0.6632653061224489,0.673469387755102,0.0
FB20_HIGH_HALF,0,NET30,TRAIN_2016_2022,1721,0.08842767299337084,0.5336500842583092,-0.43069741619611834,17.466756482632523,7.071503895633831,0.7585705984892505,0.48285880302149914,0.0
FB20_HIGH_HALF,0,NET30,OOS_2023_2024,489,0.08395594471344725,0.5279225409089501,-0.16750402043346313,17.311395615212298,5.502775581364317,0.7965235173824131,0.4069529652351738,0.0
FB20_HIGH_HALF,0,NET30,PRE_STRESS_2016_2024,2210,0.08743664056566636,0.5324518787785703,-0.43069741619611834,17.432380254501982,6.724396137408584,0.7669683257918553,0.4660633484162896,0.0
FB20_HIGH_HALF,0,NET30,BULL_2025,242,0.43930838629647817,1.9743978809518232,-0.1633441550533169,17.313444244967986,5.344090994808687,0.7727272727272727,0.45454545454545453,0.0
FB20_HIGH_HALF,0,NET30,YTD_2026,147,0.09143355837364942,0.4247847020455887,-0.2950228198830376,17.21332116922988,6.397480206752308,0.6632653061224489,0.673469387755102,0.0
FB20_HIGH_HALF,0,NET60,TRAIN_2016_2022,1721,0.03273735943006506,0.2629848260174074,-0.49708726297947514,17.469401080419875,7.074148493421181,0.7585705984892505,0.48285880302149914,0.0
FB20_HIGH_HALF,0,NET60,OOS_2023_2024,489,0.028961648755085223,0.24777971828821974,-0.1850524590543121,17.312143421301442,5.503523387453456,0.7965235173824131,0.4069529652351738,0.0
FB20_HIGH_HALF,0,NET60,PRE_STRESS_2016_2024,2210,0.03190072751501982,0.2597509807139062,-0.49708726297947514,17.434605154940726,6.726621037847327,0.7669683257918553,0.4660633484162896,0.0
FB20_HIGH_HALF,0,NET60,BULL_2025,242,0.36625688486602415,1.707266859016392,-0.17129055735264942,17.314334052999815,5.344980802840512,0.7727272727272727,0.45454545454545453,0.0
FB20_HIGH_HALF,0,NET60,YTD_2026,147,0.036523329312684094,0.2755316668084632,-0.3019832123356898,17.218031098404136,6.402190135926567,0.6632653061224489,0.673469387755102,0.0
FB20_HIGH_HALF,1,GROSS,TRAIN_2016_2022,1720,0.11484056091017081,0.6611882938554493,-0.36163670396535796,17.540201876589638,7.075241798779996,0.7584302325581396,0.4831395348837209,0.0
FB20_HIGH_HALF,1,GROSS,OOS_2023_2024,489,0.07503677746432924,0.48273712098901994,-0.17762519845843094,17.241148280775658,5.511096525542889,0.7965235173824131,0.4069529652351738,0.0
FB20_HIGH_HALF,1,GROSS,PRE_STRESS_2016_2024,2209,0.10590417654978301,0.6227498123428531,-0.36163670396535796,17.474001239037335,6.728991441780021,0.7668628338614758,0.46627433227704845,0.0
FB20_HIGH_HALF,1,GROSS,BULL_2025,242,0.3814051509840921,1.7788372933472105,-0.19206547670850793,17.805111507958355,5.354619114019038,0.7727272727272727,0.45454545454545453,0.0
FB20_HIGH_HALF,1,GROSS,YTD_2026,147,0.2692739257486345,0.8529536381259457,-0.27275606126562557,15.261571629041345,6.380424535839835,0.6632653061224489,0.673469387755102,0.0
FB20_HIGH_HALF,1,NET30,TRAIN_2016_2022,1720,0.057598468489416854,0.38674623942058634,-0.3946367851069359,17.540195797477157,7.075235719667516,0.7584302325581396,0.4831395348837209,0.0
FB20_HIGH_HALF,1,NET30,OOS_2023_2024,489,0.020815097698702045,0.20498246225799863,-0.18915164392277162,17.242993755426113,5.512942000193345,0.7965235173824131,0.4069529652351738,0.0
FB20_HIGH_HALF,1,NET30,PRE_STRESS_2016_2024,2209,0.04934325423973451,0.3475989931891362,-0.3946367851069359,17.474405033075637,6.729395235818322,0.7668628338614758,0.46627433227704845,0.0
FB20_HIGH_HALF,1,NET30,BULL_2025,242,0.3093586364098655,1.5053933347013342,-0.20039336489729354,17.80235087295378,5.351858479014464,0.7727272727272727,0.45454545454545453,0.0
FB20_HIGH_HALF,1,NET30,YTD_2026,147,0.2126282016728418,0.7235221012717999,-0.27923854652224744,15.262071203614969,6.380924110413457,0.6632653061224489,0.673469387755102,0.0
FB20_HIGH_HALF,1,NET60,TRAIN_2016_2022,1720,0.003214967016906378,0.1138482534354747,-0.46688586154427236,17.540353879912942,7.0753938021033,0.7584302325581396,0.4831395348837209,0.0
FB20_HIGH_HALF,1,NET60,OOS_2023_2024,489,-0.030767456176226227,-0.07164651672894276,-0.24261044422299238,17.24538222555283,5.515330470320064,0.7965235173824131,0.4069529652351738,0.0
FB20_HIGH_HALF,1,NET60,PRE_STRESS_2016_2024,2209,-0.004408869361294809,0.07389793946624285,-0.46688586154427236,17.47505685004327,6.73004705278596,0.7668628338614758,0.46627433227704845,0.0
FB20_HIGH_HALF,1,NET60,BULL_2025,242,0.2409822770967316,1.2271054134625852,-0.20865312888973853,17.799583975618393,5.349091581679079,0.7727272727272727,0.45454545454545453,0.0
FB20_HIGH_HALF,1,NET60,YTD_2026,147,0.15842494103770854,0.5935125691828921,-0.2856785461208342,15.264449622380369,6.383302529178859,0.6632653061224489,0.673469387755102,0.0
FB20_HIGH_HALF,2,GROSS,TRAIN_2016_2022,1719,0.10047642495910303,0.5838529764538457,-0.4087514123977105,17.55035345446163,7.0725221282425235,0.7582897033158813,0.48342059336823734,0.0
FB20_HIGH_HALF,2,GROSS,OOS_2023_2024,489,0.07655230054070516,0.4933457745823719,-0.17995494608652007,17.464757959711996,5.512667046708534,0.7965235173824131,0.4069529652351738,0.0
FB20_HIGH_HALF,2,GROSS,PRE_STRESS_2016_2024,2208,0.09513258659530921,0.5647785936476875,-0.4087514123977105,17.531396843532022,6.727065092522359,0.7667572463768116,0.46648550724637683,0.0
FB20_HIGH_HALF,2,GROSS,BULL_2025,242,0.5943983899107375,2.585253316364272,-0.1601519092207888,17.07407693899777,5.337564345002859,0.7727272727272727,0.45454545454545453,0.0
FB20_HIGH_HALF,2,GROSS,YTD_2026,147,0.34080677371963697,1.0158179815503896,-0.24888941990748592,15.194381179919871,6.366990876210371,0.6632653061224489,0.673469387755102,0.0
FB20_HIGH_HALF,2,NET30,TRAIN_2016_2022,1719,0.043954902417413955,0.31732506003345334,-0.4310919606940218,17.551135423786377,7.073304097567272,0.7582897033158813,0.48342059336823734,0.0
FB20_HIGH_HALF,2,NET30,OOS_2023_2024,489,0.021557152816694236,0.20888240852093096,-0.1989370392745694,17.465629606563287,5.513538693559825,0.7965235173824131,0.4069529652351738,0.0
FB20_HIGH_HALF,2,NET30,PRE_STRESS_2016_2024,2208,0.038952569322984854,0.2945710762797028,-0.4310919606940218,17.532198673504627,6.727866922494969,0.7667572463768116,0.46648550724637683,0.0
FB20_HIGH_HALF,2,NET30,BULL_2025,242,0.5146394742702025,2.3122429047096924,-0.16630331311469504,17.072364892107238,5.335852298112327,0.7727272727272727,0.45454545454545453,0.0
FB20_HIGH_HALF,2,NET30,YTD_2026,147,0.2808272002744021,0.8850810783171891,-0.25450753866569054,15.196149712518451,6.3687594088089545,0.6632653061224489,0.673469387755102,0.0
FB20_HIGH_HALF,2,NET60,TRAIN_2016_2022,1719,-0.009746850150279096,0.05172442821009524,-0.49974776919189423,17.551918796284394,7.074087470065287,0.7582897033158813,0.48342059336823734,0.0
FB20_HIGH_HALF,2,NET60,OOS_2023_2024,489,-0.03072050566289397,-0.07498958320873313,-0.21751245727456536,17.467089409629637,5.514998496626176,0.7965235173824131,0.4069529652351738,0.0
FB20_HIGH_HALF,2,NET60,PRE_STRESS_2016_2024,2208,-0.014430615442017847,0.0252241150386047,-0.49974776919189423,17.533131853316014,6.728800102306353,0.7667572463768116,0.46648550724637683,0.0
FB20_HIGH_HALF,2,NET60,BULL_2025,242,0.438766774151774,2.0347655234908455,-0.17242126319348494,17.070648929978763,5.33413633598385,0.7727272727272727,0.45454545454545453,0.0
FB20_HIGH_HALF,2,NET60,YTD_2026,147,0.2234421437973686,0.7535759720648041,-0.26009678208927844,15.197919798184836,6.370529494475338,0.6632653061224489,0.673469387755102,0.0
FB20_HIGH_HALF,3,GROSS,TRAIN_2016_2022,1718,0.126221252357136,0.7017263433109378,-0.41663060617464787,17.640131548164067,7.0705317430865176,0.7581490104772992,0.48370197904540163,0.0
FB20_HIGH_HALF,3,GROSS,OOS_2023_2024,489,0.10531713930439457,0.6235075684476763,-0.19540569601958213,17.17592661126988,5.513069900804644,0.7965235173824131,0.4069529652351738,0.0
FB20_HIGH_HALF,3,GROSS,PRE_STRESS_2016_2024,2207,0.12155574143430403,0.6849844426396419,-0.41663060617464787,17.537278709858107,6.725448444094293,0.7666515632079747,0.46669687358405076,0.0
FB20_HIGH_HALF,3,GROSS,BULL_2025,242,0.44297693894328716,1.9738922159800711,-0.17589348409219363,17.097704241640304,5.341646434851744,0.7727272727272727,0.45454545454545453,0.0
FB20_HIGH_HALF,3,GROSS,YTD_2026,147,0.38185801784823714,1.0541680090618757,-0.24655516552836787,16.671271229882368,6.399536499848274,0.6632653061224489,0.673469387755102,0.0
FB20_HIGH_HALF,3,NET30,TRAIN_2016_2022,1718,0.06809612362145212,0.4331005686114389,-0.4205027232702091,17.640622328843218,7.071022523765667,0.7581490104772992,0.48370197904540163,0.0
FB20_HIGH_HALF,3,NET30,OOS_2023_2024,489,0.04975287966990383,0.3522117655283806,-0.21339935248052733,17.176893702064973,5.514036991599737,0.7965235173824131,0.4069529652351738,0.0
FB20_HIGH_HALF,3,NET30,PRE_STRESS_2016_2024,2207,0.06400440575890554,0.41581396013883853,-0.4205027232702091,17.537875025492713,6.726044759728903,0.7666515632079747,0.46669687358405076,0.0
FB20_HIGH_HALF,3,NET30,BULL_2025,242,0.37066057082434445,1.715103162139364,-0.18054510145898262,17.095917191751138,5.339859384962583,0.7727272727272727,0.45454545454545453,0.0
FB20_HIGH_HALF,3,NET30,YTD_2026,147,0.3143794043691335,0.9203013803214285,-0.25242671556018725,16.673436530038813,6.40170180000472,0.6632653061224489,0.673469387755102,0.0
FB20_HIGH_HALF,3,NET60,TRAIN_2016_2022,1718,0.012885558134090536,0.16500539744479328,-0.4737324720703532,17.641306174365692,7.071706369288143,0.7581490104772992,0.48370197904540163,0.0
FB20_HIGH_HALF,3,NET60,OOS_2023_2024,489,-0.003107185345188279,0.07904638890505744,-0.23102393321802728,17.177920211923933,5.515063501458698,0.7965235173824131,0.4069529652351738,0.0
FB20_HIGH_HALF,3,NET60,PRE_STRESS_2016_2024,2207,0.009320099790084857,0.14668018726366866,-0.4737324720703532,17.538634794377465,6.726804528613655,0.7666515632079747,0.46669687358405076,0.0
FB20_HIGH_HALF,3,NET60,BULL_2025,242,0.3018672016602002,1.452021153889644,-0.18517951044442826,17.094998807761332,5.338941000972778,0.7727272727272727,0.45454545454545453,0.0
FB20_HIGH_HALF,3,NET60,YTD_2026,147,0.25008623540470465,0.7857011630392297,-0.2582687308983863,16.675605031265803,6.403870301231708,0.6632653061224489,0.673469387755102,0.0
FB20_HIGH_HALF,4,GROSS,TRAIN_2016_2022,1717,0.14375566580822596,0.7885218111556282,-0.39496791496665984,17.63822265243617,7.07461575929084,0.7580081537565522,0.48398369248689577,0.0
FB20_HIGH_HALF,4,GROSS,OOS_2023_2024,489,0.12093033287924948,0.6922819543272546,-0.17173507589512782,17.22415210904456,5.515753684323319,0.7965235173824131,0.4069529652351738,0.0
FB20_HIGH_HALF,4,GROSS,PRE_STRESS_2016_2024,2206,0.13865624929264864,0.7675934394962864,-0.39496791496665984,17.546436389644466,6.72906564385153,0.7665457842248413,0.4669084315503173,0.0
FB20_HIGH_HALF,4,GROSS,BULL_2025,242,0.48793348575598894,2.1918962632464982,-0.1837409055498641,16.985311113291676,5.341018572349063,0.7727272727272727,0.45454545454545453,0.0
FB20_HIGH_HALF,4,GROSS,YTD_2026,147,0.17963732765589202,0.6333868839135783,-0.25845593160434677,16.82093672124321,6.407397840685034,0.6632653061224489,0.673469387755102,0.0
FB20_HIGH_HALF,4,NET30,TRAIN_2016_2022,1717,0.08474677968448008,0.5156617725898737,-0.4004061031887567,17.63830810697737,7.074701213832039,0.7580081537565522,0.48398369248689577,0.0
FB20_HIGH_HALF,4,NET30,OOS_2023_2024,489,0.06443318606963233,0.422373090950945,-0.1904622966760786,17.2253745074344,5.5169760827131595,0.7965235173824131,0.4069529652351738,0.0
FB20_HIGH_HALF,4,NET30,PRE_STRESS_2016_2024,2206,0.08021071749845898,0.4953494868886666,-0.4004061031887567,17.546773868456736,6.7294031226638005,0.7665457842248413,0.4669084315503173,0.0
FB20_HIGH_HALF,4,NET30,BULL_2025,242,0.41386070233159966,1.9278275115572396,-0.18835161236699094,16.98297836997015,5.338685829027539,0.7727272727272727,0.45454545454545453,0.0
FB20_HIGH_HALF,4,NET30,YTD_2026,147,0.12170580035878187,0.49588732736470614,-0.26503303001506295,16.82683991953164,6.413301038973463,0.6632653061224489,0.673469387755102,0.0
FB20_HIGH_HALF,4,NET60,TRAIN_2016_2022,1717,0.028699434730583562,0.2435605168642676,-0.45855861682769217,17.6384896838556,7.0748827907102685,0.7580081537565522,0.48398369248689577,0.0
FB20_HIGH_HALF,4,NET60,OOS_2023_2024,489,0.010691335999979179,0.15242882497641255,-0.20880126323911796,17.226598678187486,5.518200253466245,0.7965235173824131,0.4069529652351738,0.0
FB20_HIGH_HALF,4,NET60,PRE_STRESS_2016_2024,2206,0.024680131855743026,0.22368828981175168,-0.45855861682769217,17.547186555219284,6.7298158094263485,0.7665457842248413,0.4669084315503173,0.0
FB20_HIGH_HALF,4,NET60,BULL_2025,242,0.34338280531188503,1.6587157639999341,-0.19294525572278698,16.980641047597018,5.336348506654405,0.7727272727272727,0.45454545454545453,0.0
FB20_HIGH_HALF,4,NET60,YTD_2026,147,0.06650269342777371,0.35792895225698307,-0.2715708193488011,16.83275466081884,6.419215780260662,0.6632653061224489,0.673469387755102,0.0
FB20_HIGH_HALF,5,GROSS,TRAIN_2016_2022,1716,0.11746589883586966,0.6640126170262994,-0.409231450685152,17.683481700202236,7.080970635213866,0.7578671328671329,0.48426573426573427,0.0
FB20_HIGH_HALF,5,GROSS,OOS_2023_2024,489,0.14973559570368078,0.8326668761644659,-0.1432162130631367,16.898137227364067,5.508425364975695,0.7965235173824131,0.4069529652351738,0.0
FB20_HIGH_HALF,5,GROSS,PRE_STRESS_2016_2024,2205,0.12454324272142259,0.7003594713994525,-0.409231450685152,17.509316871532008,6.732229303174653,0.7664399092970522,0.4671201814058957,0.0
FB20_HIGH_HALF,5,GROSS,BULL_2025,242,0.4961530823609537,2.2171996063605306,-0.17430243017376068,16.994811482070592,5.334554741364366,0.7727272727272727,0.45454545454545453,0.0
FB20_HIGH_HALF,5,GROSS,YTD_2026,147,0.3994861593194685,1.1115759046681501,-0.22665703526254,16.87825657666926,6.432974861568588,0.6632653061224489,0.673469387755102,0.0
FB20_HIGH_HALF,5,NET30,TRAIN_2016_2022,1716,0.05968753413522965,0.3942992125942112,-0.41308784009733,17.683580421737737,7.0810693567493646,0.7578671328671329,0.48426573426573427,0.0
FB20_HIGH_HALF,5,NET30,OOS_2023_2024,489,0.09287159170044834,0.5653154755409394,-0.1474637794440773,16.89761507765029,5.507903215261918,0.7965235173824131,0.4069529652351738,0.0
FB20_HIGH_HALF,5,NET30,PRE_STRESS_2016_2024,2205,0.06695867613266437,0.43108757944889936,-0.41308784009733,17.50927790325304,6.732190334895685,0.7664399092970522,0.4671201814058957,0.0
FB20_HIGH_HALF,5,NET30,BULL_2025,242,0.42173127802955146,1.9513432456067632,-0.17884705466469908,16.99301862205496,5.332761881348736,0.7727272727272727,0.45454545454545453,0.0
FB20_HIGH_HALF,5,NET30,YTD_2026,147,0.33024113840987335,0.9709873122714643,-0.23271285274747733,16.882159684197518,6.436877969096849,0.6632653061224489,0.673469387755102,0.0
FB20_HIGH_HALF,5,NET60,TRAIN_2016_2022,1716,0.00481393767276006,0.12425010069278464,-0.4548172125651242,17.68394352997729,7.08143246498892,0.7578671328671329,0.48426573426573427,0.0
FB20_HIGH_HALF,5,NET60,OOS_2023_2024,489,0.03873682359316555,0.2964336198968296,-0.1683437873571888,16.89753060882606,5.50781874643769,0.7965235173824131,0.4069529652351738,0.0
FB20_HIGH_HALF,5,NET60,PRE_STRESS_2016_2024,2205,0.012240076935993827,0.16123070106231027,-0.4548172125651242,17.50954175290566,6.732454184548306,0.7664399092970522,0.4671201814058957,0.0
FB20_HIGH_HALF,5,NET60,BULL_2025,242,0.3509147363456959,1.6805563928805254,-0.1833755572275131,16.991221689194397,5.3309649484881705,0.7727272727272727,0.45454545454545453,0.0
FB20_HIGH_HALF,5,NET60,YTD_2026,147,0.26429740323132167,0.8297443147629149,-0.23873793499889373,16.88606977704501,6.440788061944336,0.6632653061224489,0.673469387755102,0.0
FB20_HIGH_HALF,6,GROSS,TRAIN_2016_2022,1715,0.13442795946155273,0.7405450391323124,-0.3984387105950521,17.604640107282346,7.08600105564695,0.7577259475218658,0.4845481049562682,0.0
FB20_HIGH_HALF,6,GROSS,OOS_2023_2024,489,0.13271043165797014,0.7462809174354548,-0.147227861061488,17.121184583043913,5.505813028191092,0.7965235173824131,0.4069529652351738,0.0
FB20_HIGH_HALF,6,GROSS,PRE_STRESS_2016_2024,2204,0.13404666805352994,0.7419185518163722,-0.3984387105950521,17.49737615476302,6.735405799101618,0.7663339382940109,0.4673321234119782,0.0
FB20_HIGH_HALF,6,GROSS,BULL_2025,242,0.5784110815026762,2.506485394920842,-0.15468516951687927,16.985462468407587,5.342050193780112,0.7727272727272727,0.45454545454545453,0.0
FB20_HIGH_HALF,6,GROSS,YTD_2026,147,0.3621435909933539,1.0478069033180848,-0.22568325691597524,18.14914381798019,6.39742892377224,0.6632653061224489,0.673469387755102,0.0
FB20_HIGH_HALF,6,NET30,TRAIN_2016_2022,1715,0.07604209958332553,0.4718727783939794,-0.4018930936225792,17.606697543687964,7.088058492052572,0.7577259475218658,0.4845481049562682,0.0
FB20_HIGH_HALF,6,NET30,OOS_2023_2024,489,0.07594932787648401,0.47922579834128143,-0.16051217264368234,17.12225715119948,5.506885596346657,0.7965235173824131,0.4069529652351738,0.0
FB20_HIGH_HALF,6,NET30,PRE_STRESS_2016_2024,2204,0.07602151569655669,0.47354217339322163,-0.4018930936225792,17.499215079111345,6.737244723449943,0.7663339382940109,0.4673321234119782,0.0
FB20_HIGH_HALF,6,NET30,BULL_2025,242,0.49979145405320136,2.24835594381326,-0.15898123779076356,16.986364717586422,5.3429524429589454,0.7727272727272727,0.45454545454545453,0.0
FB20_HIGH_HALF,6,NET30,YTD_2026,147,0.28992016389361686,0.8945674522965817,-0.23249958198815224,18.149979244352554,6.398264350144608,0.6632653061224489,0.673469387755102,0.0
FB20_HIGH_HALF,6,NET60,TRAIN_2016_2022,1715,0.020566444940529394,0.20300144627849478,-0.4309346803194004,17.60901108289752,7.090372031262127,0.7577259475218658,0.4845481049562682,0.0
FB20_HIGH_HALF,6,NET60,OOS_2023_2024,489,0.02194145971034689,0.2102782249892922,-0.19841198787172099,17.123331429076487,5.507959874223662,0.7965235173824131,0.4069529652351738,0.0
FB20_HIGH_HALF,6,NET60,PRE_STRESS_2016_2024,2204,0.02087135875527113,0.20460619004324349,-0.4309346803194004,17.501253664241222,6.739283308579818,0.7663339382940109,0.4673321234119782,0.0
FB20_HIGH_HALF,6,NET60,BULL_2025,242,0.4249620839001489,1.9830351265732689,-0.16326320353484258,16.98726927565081,5.343857001023336,0.7727272727272727,0.45454545454545453,0.0
FB20_HIGH_HALF,6,NET60,YTD_2026,147,0.22140827506775707,0.7405975383576044,-0.23926837877364338,18.150814672656068,6.399099778448119,0.6632653061224489,0.673469387755102,0.0
FB20_HIGH_HALF,7,GROSS,TRAIN_2016_2022,1714,0.1362698173068746,0.7533770072956666,-0.38432853797618827,17.635108087392876,7.095471491563517,0.7575845974329055,0.484830805134189,0.0
FB20_HIGH_HALF,7,GROSS,OOS_2023_2024,489,0.12074073142001907,0.6975950362155672,-0.14504797484848453,16.933844277316926,5.497476563568603,0.7965235173824131,0.4069529652351738,0.0
FB20_HIGH_HALF,7,GROSS,PRE_STRESS_2016_2024,2203,0.1328043494737161,0.7413822560140914,-0.38432853797618827,17.47944853082132,6.740764492112988,0.7662278710848842,0.4675442578302315,0.0
FB20_HIGH_HALF,7,GROSS,BULL_2025,242,0.5540596704324066,2.373227474917581,-0.13923028103565938,16.711004398298,5.354451184054425,0.7727272727272727,0.45454545454545453,0.0
FB20_HIGH_HALF,7,GROSS,YTD_2026,147,0.4073501207257313,1.1679863854323433,-0.22456579981977887,17.947453714293886,6.399689581571527,0.6632653061224489,0.673469387755102,0.0
FB20_HIGH_HALF,7,NET30,TRAIN_2016_2022,1714,0.07768174983975529,0.4811905628734325,-0.42305351239185707,17.636978124390108,7.09734152856075,0.7575845974329055,0.484830805134189,0.0
FB20_HIGH_HALF,7,NET30,OOS_2023_2024,489,0.06518342209236705,0.4284849710251702,-0.152081558878574,16.935481575952625,5.499113862204304,0.7965235173824131,0.4069529652351738,0.0
FB20_HIGH_HALF,7,NET30,PRE_STRESS_2016_2024,2203,0.07489489254663861,0.4698227992538424,-0.42305351239185707,17.481266906874932,6.742582868166605,0.7662278710848842,0.4675442578302315,0.0
FB20_HIGH_HALF,7,NET30,BULL_2025,242,0.4779349512426083,2.1142934729481704,-0.14361274025650572,16.712339039276223,5.355785825032653,0.7727272727272727,0.45454545454545453,0.0
FB20_HIGH_HALF,7,NET30,YTD_2026,147,0.3337521016999123,1.0116621015862588,-0.23187104906575617,17.950538380938134,6.402774248215777,0.6632653061224489,0.673469387755102,0.0
FB20_HIGH_HALF,7,NET60,TRAIN_2016_2022,1714,0.022020865410850243,0.20992411181773782,-0.4907616401822784,17.63897989004369,7.099343294214331,0.7575845974329055,0.484830805134189,0.0
FB20_HIGH_HALF,7,NET60,OOS_2023_2024,489,0.01228876418446112,0.1604588586403131,-0.18344589847268888,16.9371218198509,5.5007541061025815,0.7965235173824131,0.4069529652351738,0.0
FB20_HIGH_HALF,7,NET60,PRE_STRESS_2016_2024,2203,0.019852582752940773,0.19921729515217604,-0.4907616401822784,17.483188425529722,6.74450438682139,0.7662278710848842,0.4675442578302315,0.0
