sample,universe,factor,n_5d,mean_5d,median_5d,vol_5d,sharpe_5d_ann,positive_share,q10,q90,skew
2023_2024,KOSPI_EX_K200,OP12_REV,97,0.0022497875775420798,0.0006672788171034,0.02589883871635524,0.6167036112870997,0.5051546391752577,-0.025869635604311898,0.03285534511352873,-0.24658711520638432
2023_2024,KOSPI_EX_K200,OPFY1_REV,97,-0.0006993950413676634,-0.0027297758793076,0.027643147279398365,-0.17961819569159015,0.4742268041237113,-0.03003786813422726,0.03176058903090082,-0.2623301509437168
2023_2024,KOSPI_EX_K200,PBR12MF,97,-0.0020311080196119325,-0.0062981371832673,0.036981780334495,-0.389906499365888,0.44329896907216493,-0.05065560187002208,0.03714552750842202,0.3784403548990501
2023_2024,KOSPI_EX_K200,PER12MF,97,-0.0007018589588018463,-0.0024715503223526,0.032625855208824286,-0.15272256571402523,0.4639175257731959,-0.03893050272675172,0.043976262273346924,0.27323439756545653
2023_2024,KOSPI_EX_K200,PRIVATE_FLOW,97,0.00362526181343528,0.0043573853759047,0.01694686685214469,1.5186763412985642,0.6082474226804123,-0.016484161826681137,0.025757359797891725,0.205141611026114
2023_2024,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,97,0.0009756087978112764,0.0018002470128204,0.011952792080995658,0.5794575305084328,0.5979381443298969,-0.014158078665528435,0.01564593808247487,-0.41148697473497137
2023_2024,KOSPI_KOSDAQ_ALL,MOM12_1,97,0.004260014192998419,0.0040830358310099,0.025846789406656905,1.1700911914308885,0.6185567010309279,-0.03132554975343287,0.03481572792054137,-0.1872838926113028
2023_2024,KOSPI_KOSDAQ_ALL,MOM1M,97,-0.00021672807384309062,-0.0001454219856834,0.027501482789633297,-0.055946681241924076,0.4948453608247423,-0.03470671982435968,0.029876862051745022,-0.11901660926804421
2023_2024,KOSPI_KOSDAQ_ALL,OP12_REV,97,0.0023171452739480856,0.001207238411975,0.015353025754422068,1.0714565216509753,0.5257731958762887,-0.016258757316584136,0.02091459857727608,0.4444752506345438
2023_2024,KOSPI_KOSDAQ_ALL,OPFY1_REV,97,0.0018843874468908585,0.004531754797339,0.018955323617152752,0.7057554934903671,0.5979381443298969,-0.01905943208342498,0.022711869555693247,-1.1108264011194775
2023_2024,KOSPI_KOSDAQ_ALL,PBR12MF,97,0.0005489199384628793,-0.0030467698985731,0.032894346288670565,0.11846853396563203,0.4639175257731959,-0.03649019495186348,0.03974584149460806,0.45808472136189926
2023_2024,KOSPI_KOSDAQ_ALL,PER12MF,97,0.0029696870638002697,0.0008986876026624,0.028577678242956758,0.7377326646727683,0.5154639175257731,-0.022452579307703058,0.03669554746968273,0.38267319182349724
2023_2024,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,97,0.00043654003226960167,0.0008427621094792,0.015766504821881883,0.196563970665675,0.5360824742268041,-0.019381219496655458,0.01767902799865384,-0.1449778926335016
2025,K200,FOREIGN_FLOW,49,0.005560736379475026,0.0031112943829707,0.018733625612908315,2.107296948504664,0.6530612244897959,-0.013914992574654336,0.024501928767336586,0.5533964253493241
2025,K200,MOM12_1,49,0.005224904856734699,0.0027586982746734,0.04076532427150989,0.9099190415561166,0.5510204081632653,-0.044518601421695336,0.05277400244830004,-0.486149301211916
2025,K200,MOM1M,49,-0.0004494218626369945,-0.00644725512975,0.029181712908539704,-0.10933486751635979,0.42857142857142855,-0.029893581555152933,0.036769041092537286,0.5941994271079872
2025,K200,OP12_REV,49,0.008485079769504392,0.0096470676269485,0.01606809461964005,3.74892556241198,0.6938775510204082,-0.0147184417335079,0.028334309535659588,-0.023866252065328546
2025,K200,OPFY1_REV,49,0.008259209099868232,0.0096426605019836,0.02129200775218185,2.753829918652878,0.673469387755102,-0.01660775908032766,0.03569806354590902,0.0794321512757402
2025,K200,PBR12MF,49,-0.0009471571087011043,-0.0024156150949778,0.03400159488963441,-0.19775979475294328,0.4897959183673469,-0.04443594061319952,0.03494868363007898,0.2568202293651816
2025,K200,PER12MF,49,0.0022291227114331126,0.0060109513401678,0.02715179116481,0.5828418932854555,0.5306122448979592,-0.031623491696405215,0.03509905143372747,-0.3461352419280121
2025,K200,PRIVATE_FLOW,49,0.0012290989519087147,0.0009433250325339,0.015890191006229255,0.5491272540121536,0.5306122448979592,-0.01609974654895006,0.022682812601796925,0.41358874536607526
2025,KOSDAQ,FOREIGN_FLOW,49,0.006424659006536192,0.0033974180738328,0.023148788695823784,1.9703214243120046,0.6122448979591837,-0.028125476145752417,0.03507920342419532,-0.15493074597226386
2025,KOSDAQ,MOM12_1,49,0.004565771794111139,0.0017331111140654,0.03718702750606413,0.8716417100339385,0.5510204081632653,-0.0387450310027664,0.05541965012545761,0.34351436456061607
2025,KOSDAQ,MOM1M,49,0.002711222883079547,0.0016053310156596,0.03335632329686467,0.5770352113443495,0.5102040816326531,-0.03738525784431214,0.041360274656960856,0.6406814899688282
2025,KOSDAQ,OP12_REV,49,0.0055973060091583015,0.0057285321701337,0.022372729916522633,1.776132409991582,0.5918367346938775,-0.021064268387940836,0.033805153121396224,-0.22860629932674567
2025,KOSDAQ,OPFY1_REV,49,0.006748493596418565,0.0072698451711375,0.02258548296261461,2.1212542551285187,0.6530612244897959,-0.01786569059439136,0.02864259844317364,-0.08397627269563666
2025,KOSDAQ,PBR12MF,49,-0.007655711450172495,-0.0043451468373302,0.03134464456703694,-1.7339536126017554,0.46938775510204084,-0.055330784453838794,0.028312419022116182,-0.6285866446831935
2025,KOSDAQ,PER12MF,49,-0.0018014794808686434,-0.0002009820691906,0.027459134317907457,-0.46575523669668045,0.4897959183673469,-0.037375801544069415,0.03262640038980242,-0.3832087365419002
2025,KOSDAQ,PRIVATE_FLOW,49,-0.0018304357900711164,-0.0021478313597541,0.01735465797795817,-0.7487790899011959,0.4489795918367347,-0.024408347692599218,0.022029518363365964,-0.05202109774820435
2025,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,49,0.004222472919312253,0.0079334765078151,0.01759177580902732,1.7040112568835686,0.6326530612244898,-0.019009252831746412,0.023150766211110185,-0.2064881074431181
2025,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,49,0.005537964831730316,-0.0014276639746085,0.03055057845361493,1.2869036243065834,0.4897959183673469,-0.02794885472926582,0.04746117235730266,0.37732744912127525
2025,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,49,0.0015421638077740712,-0.0013782923779472,0.028021479604304535,0.39071016609695014,0.4489795918367347,-0.024771776695546796,0.03400850905807664,1.1956408612806824
2025,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,49,0.0067561992317561855,0.007478933118919,0.01767695478015756,2.7133777858923502,0.673469387755102,-0.014175676610876119,0.022855360014173837,-0.4327632852453695
2025,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,49,0.006237902426468186,0.0044386093345046,0.017752591423439365,2.4945492781713616,0.6122448979591837,-0.01673882422169016,0.028128455243748643,0.2839444280492483
2025,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,49,-0.005782030806432532,-0.0036576289530701,0.02826876497514697,-1.4520742843602137,0.42857142857142855,-0.04224128965853926,0.032933721585719326,-0.03903237309075826
2025,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,49,-0.0031967148763528143,-0.0040024550925392,0.0258259335246806,-0.8787455555518116,0.4489795918367347,-0.03503529474074861,0.0258698298092269,-0.3246322039473034
2025,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,49,-0.0005235412904194649,0.0013609029488317,0.014215382759925017,-0.26146144042777664,0.5510204081632653,-0.0182097242162843,0.017200309030742923,-0.21400337329468078
2025,KOSPI_ALL,FOREIGN_FLOW,49,0.005289228925509282,0.0039495091930344,0.014764776587833425,2.543201392441756,0.6326530612244898,-0.012529212966452858,0.022334482350837525,0.316428251304627
2025,KOSPI_ALL,MOM12_1,49,0.005503119116735867,0.0027656387801632,0.029836830246051365,1.3093974721320283,0.5714285714285714,-0.030130364693750616,0.04080807988501814,-0.11161830159428325
2025,KOSPI_ALL,MOM1M,49,4.02018615111894e-05,-0.0040939545327171,0.023127282086923707,0.012340615861495948,0.42857142857142855,-0.019853745859046656,0.029251068359453014,0.5833634243781233
2025,KOSPI_ALL,OP12_REV,49,0.007777161691631991,0.0105504840083445,0.013856757749154635,3.9845086321063357,0.7346938775510204,-0.014303456779377341,0.024202981782913233,-0.23215221456054547
2025,KOSPI_ALL,OPFY1_REV,49,0.00750712256361741,0.0055112953483069,0.016887089451810663,3.155978026025503,0.6530612244897959,-0.012220246702406358,0.02834562597307545,0.8255392458053967
2025,KOSPI_ALL,PBR12MF,49,-0.002862157864615977,-0.0026170854083631,0.032275616267735445,-0.6295559150944957,0.42857142857142855,-0.04287718257416866,0.04126801255524024,0.5488528141336062
2025,KOSPI_ALL,PER12MF,49,8.92502954443168e-05,0.0005433694951884,0.02543281952546208,0.024913252012117856,0.5306122448979592,-0.0353362551322745,0.03339877664300623,-0.17410043832738478
2025,KOSPI_ALL,PRIVATE_FLOW,49,0.0010755338349829554,9.339353451410724e-05,0.011795236771078613,0.6473403561801061,0.5102040816326531,-0.01430480155918898,0.013938032315969223,0.41088270363742896
2025,KOSPI_EX_K200,FOREIGN_FLOW,49,0.004284126257218267,0.0074999861022822,0.019051281677637966,1.5964426856377836,0.6326530612244898,-0.02038211596749108,0.032872887812914364,-0.17971185651364083
2025,KOSPI_EX_K200,MOM12_1,49,0.0050136437560260325,7.483771164599681e-05,0.024414440750296112,1.4578806093354968,0.5102040816326531,-0.01879259216255256,0.03377227859884459,0.7430997943146991
2025,KOSPI_EX_K200,MOM1M,49,0.000774223508256116,0.0001771270181056,0.02299140259432717,0.23906508666459245,0.5102040816326531,-0.026207199561798098,0.02825191828834509,0.1620719546511416
2025,KOSPI_EX_K200,OP12_REV,49,0.00809754277862622,0.0099958142264712,0.020554679961793536,2.796776746578044,0.6938775510204082,-0.01832671915474158,0.0331733358663714,0.12203872743733848
2025,KOSPI_EX_K200,OPFY1_REV,49,0.0057706772653538,0.0036114545017189,0.019195042338926407,2.1342877917045526,0.6122448979591837,-0.01620157763534554,0.031571930402797224,0.8932770797995753
2025,KOSPI_EX_K200,PBR12MF,49,-0.006086697881806365,-0.0069971573690494,0.03680248602049495,-1.1741399294929136,0.3877551020408163,-0.0519247896750432,0.03976906987104238,0.49813525603076864
2025,KOSPI_EX_K200,PER12MF,49,-0.004509502776842451,-0.0061986372773762,0.03186526238317676,-1.0046769258298331,0.42857142857142855,-0.04288546138492892,0.037276306785224804,0.5548178463735717
2025,KOSPI_EX_K200,PRIVATE_FLOW,49,0.000890423720667457,-0.0005282370450121,0.01622979987562965,0.3894922534548168,0.46938775510204084,-0.015371656784613958,0.016389519420119444,0.8788022290926419
2025,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,49,0.004819385322584111,0.0071869305914853,0.0158223995085028,2.1623927312859132,0.5918367346938775,-0.01433150488416938,0.027886068199011963,0.13600269534340084
2025,KOSPI_KOSDAQ_ALL,MOM12_1,49,0.005375357343353426,0.0070743693457716,0.03115500386455685,1.2248835420801487,0.5510204081632653,-0.02737205530193776,0.04557750500860273,0.09270678426365238
2025,KOSPI_KOSDAQ_ALL,MOM1M,49,0.0013920665908052983,-0.003082504525478,0.02696244464556086,0.3665354735976087,0.40816326530612246,-0.026493812883152536,0.03336700846603027,1.1420062127584645
2025,KOSPI_KOSDAQ_ALL,OP12_REV,49,0.006870694993748293,0.0082044103796119,0.013588220987947153,3.589660172681564,0.7346938775510204,-0.01156623640949196,0.02319063237996436,-0.3831016105832961
2025,KOSPI_KOSDAQ_ALL,OPFY1_REV,49,0.0069650129911486185,0.0056864789957606,0.01611632290372484,3.0681122083824968,0.6530612244897959,-0.013048166932048778,0.025814342260636666,0.8458131035608982
2025,KOSPI_KOSDAQ_ALL,PBR12MF,49,-0.003491860091236586,-0.0050488256752055,0.0291898638838376,-0.8492587553016523,0.46938775510204084,-0.03996742191296768,0.02815648824596205,0.03413132366950269
2025,KOSPI_KOSDAQ_ALL,PER12MF,49,2.6075078001022427e-05,-0.0022161455464881,0.022428271063039008,0.008253631750981271,0.46938775510204084,-0.025245562762104535,0.028004380293586803,-0.23574812003017445
2025,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,49,2.054515478783687e-05,0.0027703286571804,0.01160542992969952,0.012567921286906189,0.5510204081632653,-0.015230251529072219,0.010981920891764066,-0.2569179187164294
2026,K200,FOREIGN_FLOW,29,-0.004106066893908614,0.0056579287254751,0.02693011801268203,-1.0824380046608544,0.5862068965517241,-0.0366773606757868,0.020531605162430452,-1.1423706307763755
2026,K200,MOM12_1,29,0.008248755664867045,0.0181588974798126,0.06441002081176063,0.9091808263922421,0.5862068965517241,-0.08008402580750616,0.08576312925628633,-0.4451584568064237
2026,K200,MOM1M,29,0.01477637251841622,0.0165697998065688,0.044186342305290525,2.3740783462844135,0.6896551724137931,-0.04757688019771499,0.07524896909137394,-0.17094991285826355
2026,K200,OP12_REV,29,0.003956935989146083,0.006197482482701,0.0376911753542541,0.7453059912846974,0.5862068965517241,-0.04528031828381954,0.054084880679505794,0.020735146633217887
2026,K200,OPFY1_REV,29,0.008561158220234486,0.0068918983587518,0.027542686514211923,2.206690841454928,0.6206896551724138,-0.020843088704261478,0.03859646161580878,-0.16926133815455602
2026,K200,PBR12MF,29,0.004342123540712033,-0.0055401857161522,0.04567065559639994,0.6749633599816939,0.4482758620689655,-0.047411740085419776,0.06799575631188459,0.6270136598267207
2026,K200,PER12MF,29,0.009541776676243065,0.0166801001190329,0.04188004170164223,1.617474380507873,0.5862068965517241,-0.03732381430755802,0.06299796918676923,0.29504292519515474
2026,K200,PRIVATE_FLOW,29,0.010727801772686544,0.01053081112206,0.023457293520648008,3.246744444509359,0.6206896551724138,-0.020604780008407916,0.036835676592538016,0.21979508504014544
2026,KOSDAQ,FOREIGN_FLOW,29,0.0034907678001894343,-0.0022689093005269,0.02638545671789502,0.9392292594059013,0.4482758620689655,-0.02603836181837654,0.037623124698069395,0.06055285404642654
2026,KOSDAQ,MOM12_1,29,0.0023263411768877206,0.006929512689341,0.0505449479605061,0.32674648352823765,0.5517241379310345,-0.04985997422152055,0.05336542000629147,-1.3739905050276235
2026,KOSDAQ,MOM1M,29,0.011229999614396236,0.0124641841584036,0.04288311120142629,1.8591255668241633,0.7241379310344828,-0.04558316122018174,0.0492655510236759,-0.8841999878617147
2026,KOSDAQ,OP12_REV,29,-0.0033727114195603457,-0.0061680753044211,0.036471062871796085,-0.6565170830462568,0.4482758620689655,-0.04216321252854608,0.02995160045382495,0.24077184567012197
2026,KOSDAQ,OPFY1_REV,29,0.007553749558662242,0.0072245975433517,0.028045559551761017,1.9121138218599723,0.5172413793103449,-0.02635503384803956,0.03962327772114157,0.17021810738313742
2026,KOSDAQ,PBR12MF,29,0.009498536152183532,0.0121421429823193,0.038181954523860244,1.7660939069169217,0.6896551724137931,-0.03644056663014534,0.04472241691849173,0.720577207545048
2026,KOSDAQ,PER12MF,29,0.0035608392629230996,-0.0014405081673412,0.0367949830724676,0.6870352667185151,0.4827586206896552,-0.050429566300412176,0.05029801997020564,0.12073344072746395
2026,KOSDAQ,PRIVATE_FLOW,29,0.008639122221631206,0.0075251131253747,0.022869510327227775,2.6818100914877525,0.6206896551724138,-0.020612337382139957,0.03575953977234586,0.09953051888996264
2026,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,29,-0.0005666635101307382,0.0017586668305148,0.019394903420406777,-0.2074210815142742,0.5517241379310345,-0.02736783073417314,0.02395867855380272,-0.05411951051536615
2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,29,0.0015021733760776897,0.0102532520722473,0.049028875826759404,0.2175120858734429,0.5862068965517241,-0.057354906783788934,0.04878710616058682,-1.3671881407163309
2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,29,0.008133983388910856,0.0153698643889954,0.03551689406077748,1.6258615835334185,0.6206896551724138,-0.03430270894970303,0.040555656718162816,-0.5335277603946997
2026,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,29,-0.002785712488735594,-0.0030928454775958,0.028347890930881525,-0.6976390889743391,0.41379310344827586,-0.03627884655904972,0.03187082383610523,0.23946641667896149
2026,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,29,0.0059869285500154905,0.0017594752293864,0.0197436756289695,2.1527387882510833,0.5862068965517241,-0.01598706223980736,0.031706959385221,0.4629724439772883
2026,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,29,0.006737021634398021,0.0189880067127412,0.05321236157604846,0.8988157557925086,0.6206896551724138,-0.055394483648554434,0.07462935581219347,0.009328525440187935
2026,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,29,0.004007496086988801,0.0087533377459361,0.050605371335601744,0.5622011882617484,0.5862068965517241,-0.0515711825399397,0.06671968302320958,-0.19484825727134333
2026,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,29,0.00822433782715681,0.0029646714038211,0.01815867080026186,3.2153788755015387,0.6551724137931034,-0.01055295855335738,0.0299238705450059,-0.06694285880288163
2026,KOSPI_ALL,FOREIGN_FLOW,29,-0.0024064842959464284,-9.15136266176203e-05,0.019021807127955793,-0.8981451444119678,0.4827586206896552,-0.025742418956422118,0.02088542965200858,-0.25021581691773714
2026,KOSPI_ALL,MOM12_1,29,0.005141097326088408,0.00928354901813,0.0502830816172824,0.7258538890352825,0.5862068965517241,-0.06799725594626806,0.06028811012248754,-0.6433879342625731
2026,KOSPI_ALL,MOM1M,29,0.00963830362294492,0.0093367164881958,0.03541590632710051,1.9320462172144621,0.6896551724137931,-0.04252151405417446,0.04767143753470168,-0.2673910911694907
2026,KOSPI_ALL,OP12_REV,29,0.0016060639432857345,-0.0011996343570964,0.02554866089260907,0.44628260393811964,0.4827586206896552,-0.03111550995135512,0.031127803344974624,0.45257670728742005
2026,KOSPI_ALL,OPFY1_REV,29,0.005710123685887139,0.0056192474758253,0.018040885158745485,2.246999324023694,0.6551724137931034,-0.01431154507107054,0.024156727354669817,0.5218818092025068
2026,KOSPI_ALL,PBR12MF,29,0.0024127228035710716,-0.004465838474874,0.04347326979739873,0.39400378210201253,0.4482758620689655,-0.044863446988185555,0.06756764828853971,0.4779595953473408
2026,KOSPI_ALL,PER12MF,29,0.005258478705063759,0.0121285221454021,0.03928276806490199,0.9503275178212217,0.5517241379310345,-0.03700198071729334,0.05297258046398564,0.18429719070583617
2026,KOSPI_ALL,PRIVATE_FLOW,29,0.010008387385529253,0.0083704117947848,0.017770006986034304,3.998450984481422,0.6896551724137931,-0.01039586298739376,0.03067185409264132,-0.023340110199342973
2026,KOSPI_EX_K200,FOREIGN_FLOW,29,-0.001976487719369156,-0.0006652960039626,0.024881423489552666,-0.5639416431144756,0.4482758620689655,-0.03478111920375476,0.029025867700409817,-0.1353292802596589
2026,KOSPI_EX_K200,MOM12_1,29,0.003829209226304763,-0.0027887516735625,0.04627781720982119,0.5874237461016412,0.4827586206896552,-0.046135948518728875,0.06273139531581998,-0.17196725138688276
2026,KOSPI_EX_K200,MOM1M,29,0.0030649824191290487,0.0024716434399573,0.03597810440430282,0.6047905244234001,0.5172413793103449,-0.03447975331858372,0.0453134313523115,-0.20077227067593606
2026,KOSPI_EX_K200,OP12_REV,29,-0.005315249194912652,-0.0025678397524586,0.02775826327451932,-1.3593979418600548,0.4482758620689655,-0.04116842257423048,0.02113029089936816,0.5728096026450084
2026,KOSPI_EX_K200,OPFY1_REV,29,0.004017209894132606,0.0073225566383622,0.021183349256721055,1.3463102902826458,0.5862068965517241,-0.02818692984850114,0.03255197412634566,-0.4523571874340358
2026,KOSPI_EX_K200,PBR12MF,29,0.001194752845115705,-0.0010345354629234,0.048762682366238215,0.17394251857687656,0.4482758620689655,-0.05240266556512342,0.06680723060359915,0.17827881686610894
2026,KOSPI_EX_K200,PER12MF,29,0.0016674967140328236,0.0043798126363338,0.04426034220411755,0.2674640937780246,0.5517241379310345,-0.0468590261528214,0.06305231583364306,0.04459907270947567
2026,KOSPI_EX_K200,PRIVATE_FLOW,29,0.009403755279572929,0.0074685281847092,0.019438607658517234,3.4344044062428307,0.6551724137931034,-0.01334627337349278,0.03322216525661822,0.198327409732161
2026,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,29,-0.002760434880084607,-0.0040018569284212,0.01898297029642358,-1.0323539086846698,0.4482758620689655,-0.02841419283742008,0.021147847866395356,-0.012756182335917217
2026,KOSPI_KOSDAQ_ALL,MOM12_1,29,0.002101275066675204,0.0122750285116111,0.049730300334171425,0.2999694960333023,0.6551724137931034,-0.060701150402043075,0.045383212366733205,-1.2738866664815316
2026,KOSPI_KOSDAQ_ALL,MOM1M,29,0.009272328317684484,0.0152310387068062,0.03471986631440311,1.8959462668124034,0.7241379310344828,-0.03821498649911228,0.04144810534219356,-0.4720895222578442
2026,KOSPI_KOSDAQ_ALL,OP12_REV,29,0.00033185602377512374,-0.0049455519587841,0.027623404244419284,0.08528796939511792,0.4482758620689655,-0.031640174644782956,0.031615076488521916,-0.008804881236527538
2026,KOSPI_KOSDAQ_ALL,OPFY1_REV,29,0.007534261905608856,0.0055966684083086,0.019785527720733852,2.7033877591431907,0.6896551724137931,-0.01668037274105906,0.0237998522232817,1.5152651315923176
2026,KOSPI_KOSDAQ_ALL,PBR12MF,29,0.007020722303354064,0.0105093708268256,0.04601961623279015,1.0830638761920321,0.5862068965517241,-0.04781047276360231,0.0796759835425052,0.3050829244742686
2026,KOSPI_KOSDAQ_ALL,PER12MF,29,0.007521212213250044,0.0116126197173157,0.04420373471217727,1.2079366182682123,0.5517241379310345,-0.0467685643157076,0.0681586479815359,0.10751972170678525
2026,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,29,0.008420263026588803,0.0106782516192957,0.01563516572802108,3.823300531112813,0.7241379310344828,-0.008400877653853379,0.02804279321980744,-0.27440784386349504
FULL,K200,FOREIGN_FLOW,519,9.459158992010977e-05,0.0006141431624376,0.016352908215233306,0.04106509145006855,0.5221579961464354,-0.0197030642085216,0.01833787251570308,-0.035486589765409624
FULL,K200,MOM12_1,519,0.0008002074428002492,0.0013598958619932,0.03014802881897583,0.1884338549520023,0.5221579961464354,-0.030994662669916136,0.03408086377994396,-0.2504404059627701
FULL,K200,MOM1M,519,5.785900711782781e-05,-0.0002213317027859,0.027010881907671463,0.015207137780249097,0.4913294797687861,-0.029188490489275618,0.029541850642007914,0.10930039974587474
FULL,K200,OP12_REV,519,0.0030624728602649514,0.0036813012788983,0.01934606743597939,1.1238149873008043,0.5915221579961464,-0.0190567797387373,0.025365328114462116,0.038999698675642486
FULL,K200,OPFY1_REV,519,0.0023976541773508236,0.0029033923598308,0.019096507927413152,0.8913491488227945,0.5703275529865125,-0.020916104392746278,0.02544730430181886,-0.16909405946317232
FULL,K200,PBR12MF,519,0.0019244738954504537,-0.0002668155278456,0.028658452220549566,0.47673228205172336,0.4932562620423892,-0.029171420708620478,0.037202566605176846,0.655864204677955
FULL,K200,PER12MF,519,0.002458699462211766,0.0010367721898843,0.026397772790559104,0.6612313378033668,0.5183044315992292,-0.028735562405925678,0.03523857852035212,0.4629268167649808
FULL,K200,PRIVATE_FLOW,519,0.002652125215915122,0.0024888732585463,0.015833028587024324,1.1891737037586936,0.5626204238921002,-0.01609974654895006,0.02156648376258588,0.37721157094134616
FULL,KOSDAQ,FOREIGN_FLOW,519,0.0007872742682392163,6.170517856670602e-05,0.018780720903407457,0.29759735460886577,0.5028901734104047,-0.022615553202567754,0.02582958997494536,0.02041914409200794
FULL,KOSDAQ,MOM12_1,519,0.0008937573446100614,0.0022044545486876,0.03317774538699466,0.1912440895221425,0.5279383429672447,-0.03807100994484572,0.039750696848480524,-0.6077369809495091
FULL,KOSDAQ,MOM1M,519,0.000813229644843892,0.0009511224938472,0.03204608603809868,0.18015796831444864,0.5086705202312138,-0.037548438064016275,0.0401612196557607,-0.14111937153744838
FULL,KOSDAQ,OP12_REV,519,0.0031635271219946906,0.0029719838901728,0.02253166709351921,0.9967666629569525,0.5664739884393064,-0.02433780989693952,0.0316628253148058,0.048716467245518535
FULL,KOSDAQ,OPFY1_REV,519,0.003108226857940081,0.0028421451895675,0.022130823473659075,0.9970809137274039,0.5549132947976878,-0.023918168830021302,0.030575347630341247,0.10313680470315417
FULL,KOSDAQ,PBR12MF,519,-0.00023064910107955397,0.0009098100788249,0.0312185765963255,-0.052451019847488824,0.51252408477842,-0.03752554168977232,0.037992201236966304,-0.22733524359386253
FULL,KOSDAQ,PER12MF,519,0.0011751149659469842,0.0006167909573969,0.026850076796628337,0.31070632440335116,0.5144508670520231,-0.03250357834957994,0.035499107646396515,-0.11071303222567938
FULL,KOSDAQ,PRIVATE_FLOW,519,0.00030399013736170564,-0.0001689706917769,0.01900212327744259,0.11357235481419135,0.49710982658959535,-0.022849973104041178,0.02433189579838858,-0.10128212403754255
FULL,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,519,0.0003185110335241365,0.0010869163375346,0.014435602684873889,0.15664077716138136,0.5298651252408478,-0.01735810394623208,0.017760117137852596,0.2098183552149068
FULL,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,519,0.001338786694612934,0.0007619066801611,0.028726817211556552,0.33085609893584905,0.5067437379576107,-0.03134046627993156,0.036264279865425436,-0.5666015068475556
FULL,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,519,-0.00022541599855622932,-0.0007222465251011,0.027791394365465672,-0.05758238745312592,0.48554913294797686,-0.03331750735894658,0.03406461628559652,-0.06829263013212904
FULL,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,519,0.004265019660670957,0.0045853899858664,0.017625554514754574,1.7178827413046651,0.6358381502890174,-0.01586454520211924,0.025083851597296536,-0.22444497960534474
FULL,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,519,0.0035672556587266536,0.0032622035430197,0.01807981262678686,1.4007337035654503,0.581888246628131,-0.018621805842871198,0.026055178070786618,-0.18623816387651299
FULL,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,519,-0.0007512032428013684,-0.0003945881096274,0.03296781171239425,-0.1617642695792973,0.4932562620423892,-0.03950983582983964,0.03639857326030334,0.054312337191397185
FULL,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,519,0.0014329066933515876,0.0008251299094666,0.028075288586987067,0.36233388490409196,0.51252408477842,-0.031682709049223996,0.032948653016920314,0.06367530190271671
FULL,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,519,0.0011064573274316022,0.0006044602079377,0.014375256893644689,0.5464297333211048,0.5394990366088632,-0.01639047752010548,0.01955201394342538,-0.19628754677472435
FULL,KOSPI_ALL,FOREIGN_FLOW,519,0.0005522565717158882,0.0003544032584894,0.0138525381501182,0.28302630783812494,0.5221579961464354,-0.01631654100954294,0.01689362645536854,0.31570804639956784
FULL,KOSPI_ALL,MOM12_1,519,0.0012148633638159121,0.0017610212579061,0.02557791438266502,0.337192242262132,0.5260115606936416,-0.027275308623134018,0.032166776254233205,-0.3550688487448017
FULL,KOSPI_ALL,MOM1M,519,-0.00047764528172905454,-0.0008933008785221,0.025094091778316452,-0.1351292225927976,0.4797687861271676,-0.028912406616930456,0.031043923393921057,0.051304123111747306
FULL,KOSPI_ALL,OP12_REV,519,0.00368499124046483,0.0037946813201675,0.016720934676216267,1.5645562356957698,0.5973025048169557,-0.01605241846653258,0.02340920935774302,0.16271039294987547
FULL,KOSPI_ALL,OPFY1_REV,519,0.002667835834797554,0.0034092581018148,0.01655537858515536,1.144024310820172,0.5799614643545279,-0.01640650515399966,0.02115729189025164,0.0005468875342136879
