date,universe,n_factors,RELATIVE_WORKING_BREADTH,ABS_CONFIRMED_BREADTH,DEFENSIVE_WORKING_BREADTH,REVERSE_BREADTH,BULLISH_REVERSE_BREADTH,BEARISH_REVERSE_BREADTH,POSITIVE_ABS_BREADTH
2017-01-06,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.0,0.0,0.0,0.5,0.5,0.0,1.0
2017-01-06,KOSPI_ALL,8,0.125,0.125,0.0,0.5,0.5,0.0,1.0
2017-01-06,KOSPI_EX_K200,8,0.0,0.0,0.0,0.5,0.5,0.0,1.0
2017-01-06,KOSPI_KOSDAQ_ALL,8,0.125,0.125,0.0,0.5,0.5,0.0,1.0
2017-01-13,K200,8,0.5,0.5,0.0,0.125,0.125,0.0,0.875
2017-01-13,KOSDAQ,8,0.25,0.25,0.0,0.25,0.0,0.25,0.375
2017-01-13,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.125,0.125,0.0,0.125,0.0,0.125,0.5
2017-01-13,KOSPI_ALL,8,0.5,0.5,0.0,0.125,0.0,0.125,0.75
2017-01-13,KOSPI_EX_K200,8,0.375,0.25,0.125,0.125,0.0,0.125,0.5
2017-01-13,KOSPI_KOSDAQ_ALL,8,0.5,0.5,0.0,0.375,0.0,0.375,0.625
2017-01-20,K200,8,0.25,0.25,0.0,0.25,0.125,0.125,0.875
2017-01-20,KOSDAQ,8,0.125,0.0,0.125,0.375,0.0,0.375,0.125
2017-01-20,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.125,0.125,0.0,0.5,0.0,0.5,0.375
2017-01-20,KOSPI_ALL,8,0.375,0.375,0.0,0.25,0.125,0.125,0.875
2017-01-20,KOSPI_EX_K200,8,0.125,0.125,0.0,0.0,0.0,0.0,0.75
2017-01-20,KOSPI_KOSDAQ_ALL,8,0.125,0.125,0.0,0.25,0.0,0.25,0.625
2017-01-31,K200,8,0.625,0.625,0.0,0.125,0.0,0.125,0.875
2017-01-31,KOSDAQ,8,0.5,0.0,0.5,0.25,0.0,0.25,0.0
2017-01-31,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.0,0.375,0.25,0.0,0.25,0.0
2017-01-31,KOSPI_ALL,8,0.625,0.5,0.125,0.125,0.0,0.125,0.625
2017-01-31,KOSPI_EX_K200,8,0.375,0.125,0.25,0.125,0.0,0.125,0.125
2017-01-31,KOSPI_KOSDAQ_ALL,8,0.5,0.125,0.375,0.125,0.0,0.125,0.125
2017-02-07,K200,8,0.125,0.125,0.0,0.125,0.0,0.125,0.5
2017-02-07,KOSDAQ,8,0.125,0.0,0.125,0.375,0.0,0.375,0.0
2017-02-07,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.125,0.0,0.125,0.125,0.0,0.125,0.0
2017-02-07,KOSPI_ALL,8,0.5,0.375,0.125,0.25,0.0,0.25,0.5
2017-02-07,KOSPI_EX_K200,8,0.375,0.25,0.125,0.125,0.0,0.125,0.375
2017-02-07,KOSPI_KOSDAQ_ALL,8,0.125,0.0,0.125,0.125,0.0,0.125,0.0
2017-02-14,K200,8,0.125,0.125,0.0,0.5,0.125,0.375,0.625
2017-02-14,KOSDAQ,8,0.5,0.125,0.375,0.375,0.0,0.375,0.125
2017-02-14,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.25,0.25,0.0,0.375,0.0,0.375,0.375
2017-02-14,KOSPI_ALL,8,0.25,0.25,0.0,0.125,0.0,0.125,0.75
2017-02-14,KOSPI_EX_K200,8,0.25,0.25,0.0,0.25,0.0,0.25,0.75
2017-02-14,KOSPI_KOSDAQ_ALL,8,0.125,0.125,0.0,0.25,0.0,0.25,0.375
2017-02-21,K200,8,0.0,0.0,0.0,0.375,0.25,0.125,0.875
2017-02-21,KOSDAQ,8,0.5,0.5,0.0,0.25,0.0,0.25,0.625
2017-02-21,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.375,0.0,0.375,0.0,0.375,0.625
2017-02-21,KOSPI_ALL,8,0.25,0.25,0.0,0.25,0.125,0.125,0.875
2017-02-21,KOSPI_EX_K200,8,0.125,0.125,0.0,0.125,0.0,0.125,0.875
2017-02-21,KOSPI_KOSDAQ_ALL,8,0.125,0.125,0.0,0.375,0.125,0.25,0.75
2017-02-28,K200,8,0.125,0.125,0.0,0.75,0.75,0.0,1.0
2017-02-28,KOSDAQ,8,0.125,0.125,0.0,0.375,0.0,0.375,0.375
2017-02-28,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.0,0.0,0.0,0.25,0.0,0.25,0.75
2017-02-28,KOSPI_ALL,8,0.0,0.0,0.0,0.5,0.5,0.0,1.0
2017-02-28,KOSPI_EX_K200,8,0.5,0.5,0.0,0.375,0.25,0.125,0.875
2017-02-28,KOSPI_KOSDAQ_ALL,8,0.0,0.0,0.0,0.625,0.375,0.25,0.75
2017-03-08,K200,8,0.125,0.125,0.0,0.25,0.125,0.125,0.875
2017-03-08,KOSDAQ,8,0.5,0.5,0.0,0.25,0.125,0.125,0.875
2017-03-08,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.5,0.0,0.25,0.125,0.125,0.875
2017-03-08,KOSPI_ALL,8,0.125,0.125,0.0,0.125,0.0,0.125,0.875
2017-03-08,KOSPI_EX_K200,8,0.5,0.5,0.0,0.25,0.125,0.125,0.875
2017-03-08,KOSPI_KOSDAQ_ALL,8,0.25,0.25,0.0,0.125,0.0,0.125,0.875
2017-03-15,K200,8,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2017-03-15,KOSDAQ,8,0.625,0.5,0.125,0.375,0.125,0.25,0.625
2017-03-15,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.625,0.5,0.125,0.25,0.0,0.25,0.625
2017-03-15,KOSPI_ALL,8,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2017-03-15,KOSPI_EX_K200,8,0.625,0.5,0.125,0.25,0.0,0.25,0.5
2017-03-15,KOSPI_KOSDAQ_ALL,8,0.25,0.0,0.25,0.25,0.0,0.25,0.25
2017-03-22,K200,8,0.25,0.25,0.0,0.0,0.0,0.0,0.25
2017-03-22,KOSDAQ,8,0.375,0.0,0.375,0.125,0.0,0.125,0.0
2017-03-22,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.0,0.375,0.125,0.0,0.125,0.0
2017-03-22,KOSPI_ALL,8,0.0,0.0,0.0,0.125,0.0,0.125,0.25
2017-03-22,KOSPI_EX_K200,8,0.375,0.375,0.0,0.25,0.0,0.25,0.5
2017-03-22,KOSPI_KOSDAQ_ALL,8,0.125,0.0,0.125,0.125,0.0,0.125,0.0
2017-03-29,K200,8,0.5,0.5,0.0,0.25,0.0,0.25,0.75
2017-03-29,KOSDAQ,8,0.375,0.375,0.0,0.125,0.0,0.125,0.5
2017-03-29,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.25,0.125,0.125,0.0,0.125,0.375
2017-03-29,KOSPI_ALL,8,0.375,0.375,0.0,0.375,0.0,0.375,0.5
2017-03-29,KOSPI_EX_K200,8,0.25,0.25,0.0,0.375,0.125,0.25,0.625
2017-03-29,KOSPI_KOSDAQ_ALL,8,0.375,0.375,0.0,0.25,0.0,0.25,0.75
2017-04-05,K200,8,0.375,0.375,0.0,0.375,0.125,0.25,0.75
2017-04-05,KOSDAQ,8,0.125,0.125,0.0,0.5,0.5,0.0,1.0
2017-04-05,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.0,0.0,0.0,0.625,0.625,0.0,1.0
2017-04-05,KOSPI_ALL,8,0.0,0.0,0.0,0.5,0.375,0.125,0.875
2017-04-05,KOSPI_EX_K200,8,0.0,0.0,0.0,0.625,0.5,0.125,0.875
2017-04-05,KOSPI_KOSDAQ_ALL,8,0.0,0.0,0.0,0.625,0.625,0.0,1.0
2017-04-12,K200,8,0.375,0.375,0.0,0.5,0.375,0.125,0.875
2017-04-12,KOSDAQ,8,0.125,0.125,0.0,0.5,0.5,0.0,1.0
2017-04-12,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.0,0.0,0.0,0.5,0.375,0.125,0.875
2017-04-12,KOSPI_ALL,8,0.25,0.25,0.0,0.5,0.25,0.25,0.75
2017-04-12,KOSPI_EX_K200,8,0.25,0.25,0.0,0.5,0.375,0.125,0.875
2017-04-12,KOSPI_KOSDAQ_ALL,8,0.125,0.125,0.0,0.5,0.375,0.125,0.875
2017-04-19,K200,8,0.125,0.125,0.0,0.625,0.25,0.375,0.625
2017-04-19,KOSDAQ,8,0.25,0.25,0.0,0.5,0.5,0.0,1.0
2017-04-19,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.125,0.125,0.0,0.75,0.75,0.0,1.0
2017-04-19,KOSPI_ALL,8,0.125,0.125,0.0,0.625,0.5,0.125,0.875
2017-04-19,KOSPI_EX_K200,8,0.125,0.125,0.0,0.75,0.75,0.0,1.0
2017-04-19,KOSPI_KOSDAQ_ALL,8,0.125,0.125,0.0,0.625,0.625,0.0,1.0
2017-04-26,K200,8,0.125,0.125,0.0,0.375,0.25,0.125,0.875
2017-04-26,KOSDAQ,8,0.25,0.25,0.0,0.625,0.5,0.125,0.875
2017-04-26,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.0,0.0,0.0,0.75,0.625,0.125,0.875
2017-04-26,KOSPI_ALL,8,0.125,0.125,0.0,0.5,0.5,0.0,1.0
2017-04-26,KOSPI_EX_K200,8,0.0,0.0,0.0,0.5,0.5,0.0,1.0
2017-04-26,KOSPI_KOSDAQ_ALL,8,0.0,0.0,0.0,0.625,0.625,0.0,1.0
2017-05-08,K200,8,0.125,0.125,0.0,0.375,0.375,0.0,1.0
2017-05-08,KOSDAQ,8,0.375,0.375,0.0,0.375,0.375,0.0,0.875
2017-05-08,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.125,0.125,0.0,0.375,0.375,0.0,1.0
2017-05-08,KOSPI_ALL,8,0.0,0.0,0.0,0.5,0.5,0.0,1.0
2017-05-08,KOSPI_EX_K200,8,0.0,0.0,0.0,0.625,0.625,0.0,1.0
2017-05-08,KOSPI_KOSDAQ_ALL,8,0.125,0.125,0.0,0.375,0.375,0.0,1.0
2017-05-16,K200,8,0.125,0.125,0.0,0.5,0.5,0.0,1.0
2017-05-16,KOSDAQ,8,0.5,0.5,0.0,0.125,0.125,0.0,1.0
2017-05-16,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.5,0.0,0.125,0.125,0.0,1.0
2017-05-16,KOSPI_ALL,8,0.125,0.125,0.0,0.75,0.75,0.0,1.0
2017-05-16,KOSPI_EX_K200,8,0.125,0.125,0.0,0.25,0.25,0.0,1.0
2017-05-16,KOSPI_KOSDAQ_ALL,8,0.125,0.125,0.0,0.125,0.125,0.0,1.0
2017-05-23,K200,8,0.125,0.125,0.0,0.25,0.25,0.0,1.0
2017-05-23,KOSDAQ,8,0.875,0.875,0.0,0.0,0.0,0.0,1.0
2017-05-23,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.75,0.75,0.0,0.0,0.0,0.0,1.0
2017-05-23,KOSPI_ALL,8,0.25,0.25,0.0,0.125,0.125,0.0,1.0
2017-05-23,KOSPI_EX_K200,8,0.375,0.375,0.0,0.125,0.125,0.0,1.0
2017-05-23,KOSPI_KOSDAQ_ALL,8,0.625,0.625,0.0,0.0,0.0,0.0,1.0
2017-05-30,K200,8,0.25,0.25,0.0,0.25,0.25,0.0,1.0
2017-05-30,KOSDAQ,8,0.875,0.875,0.0,0.0,0.0,0.0,1.0
2017-05-30,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.75,0.75,0.0,0.0,0.0,0.0,1.0
2017-05-30,KOSPI_ALL,8,0.125,0.125,0.0,0.125,0.125,0.0,1.0
2017-05-30,KOSPI_EX_K200,8,0.5,0.5,0.0,0.25,0.25,0.0,1.0
2017-05-30,KOSPI_KOSDAQ_ALL,8,0.5,0.5,0.0,0.0,0.0,0.0,1.0
2017-06-07,K200,8,0.5,0.5,0.0,0.25,0.25,0.0,1.0
2017-06-07,KOSDAQ,8,0.375,0.375,0.0,0.0,0.0,0.0,1.0
2017-06-07,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.5,0.0,0.0,0.0,0.0,1.0
2017-06-07,KOSPI_ALL,8,0.5,0.5,0.0,0.125,0.125,0.0,1.0
2017-06-07,KOSPI_EX_K200,8,0.375,0.375,0.0,0.125,0.125,0.0,1.0
2017-06-07,KOSPI_KOSDAQ_ALL,8,0.375,0.375,0.0,0.0,0.0,0.0,1.0
2017-06-14,K200,8,0.5,0.5,0.0,0.25,0.25,0.0,1.0
2017-06-14,KOSDAQ,8,0.5,0.5,0.0,0.125,0.125,0.0,1.0
2017-06-14,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.375,0.0,0.125,0.125,0.0,1.0
2017-06-14,KOSPI_ALL,8,0.625,0.625,0.0,0.125,0.125,0.0,1.0
2017-06-14,KOSPI_EX_K200,8,0.375,0.375,0.0,0.125,0.125,0.0,1.0
2017-06-14,KOSPI_KOSDAQ_ALL,8,0.625,0.625,0.0,0.125,0.125,0.0,1.0
2017-06-21,K200,8,0.375,0.375,0.0,0.0,0.0,0.0,1.0
2017-06-21,KOSDAQ,8,0.125,0.125,0.0,0.25,0.125,0.125,0.875
2017-06-21,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.375,0.0,0.125,0.125,0.0,1.0
2017-06-21,KOSPI_ALL,8,0.5,0.5,0.0,0.125,0.125,0.0,1.0
2017-06-21,KOSPI_EX_K200,8,0.625,0.625,0.0,0.125,0.125,0.0,1.0
2017-06-21,KOSPI_KOSDAQ_ALL,8,0.375,0.375,0.0,0.125,0.125,0.0,1.0
2017-06-28,K200,8,0.5,0.5,0.0,0.0,0.0,0.0,0.75
2017-06-28,KOSDAQ,8,0.375,0.375,0.0,0.25,0.125,0.125,0.75
2017-06-28,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.5,0.0,0.125,0.125,0.0,1.0
2017-06-28,KOSPI_ALL,8,0.75,0.75,0.0,0.0,0.0,0.0,1.0
2017-06-28,KOSPI_EX_K200,8,0.75,0.75,0.0,0.125,0.125,0.0,1.0
2017-06-28,KOSPI_KOSDAQ_ALL,8,0.625,0.625,0.0,0.125,0.125,0.0,1.0
2017-07-05,K200,8,0.375,0.375,0.0,0.125,0.0,0.125,0.5
2017-07-05,KOSDAQ,8,0.5,0.5,0.0,0.125,0.0,0.125,0.5
2017-07-05,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.625,0.625,0.0,0.0,0.0,0.0,0.625
2017-07-05,KOSPI_ALL,8,0.375,0.375,0.0,0.125,0.0,0.125,0.375
2017-07-05,KOSPI_EX_K200,8,0.625,0.625,0.0,0.125,0.0,0.125,0.625
2017-07-05,KOSPI_KOSDAQ_ALL,8,0.625,0.5,0.125,0.125,0.0,0.125,0.5
2017-07-12,K200,8,0.75,0.25,0.5,0.0,0.0,0.0,0.25
2017-07-12,KOSDAQ,8,0.5,0.125,0.375,0.25,0.0,0.25,0.125
2017-07-12,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.625,0.125,0.5,0.125,0.0,0.125,0.125
2017-07-12,KOSPI_ALL,8,0.75,0.25,0.5,0.0,0.0,0.0,0.25
2017-07-12,KOSPI_EX_K200,8,0.5,0.125,0.375,0.125,0.0,0.125,0.125
2017-07-12,KOSPI_KOSDAQ_ALL,8,0.625,0.0,0.625,0.0,0.0,0.0,0.0
2017-07-19,K200,8,0.875,0.875,0.0,0.0,0.0,0.0,1.0
2017-07-19,KOSDAQ,8,0.375,0.375,0.0,0.375,0.0,0.375,0.5
2017-07-19,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.375,0.0,0.25,0.0,0.25,0.625
2017-07-19,KOSPI_ALL,8,0.75,0.75,0.0,0.0,0.0,0.0,1.0
2017-07-19,KOSPI_EX_K200,8,0.375,0.375,0.0,0.0,0.0,0.0,0.5
2017-07-19,KOSPI_KOSDAQ_ALL,8,0.5,0.5,0.0,0.125,0.125,0.0,1.0
2017-07-26,K200,8,0.625,0.625,0.0,0.0,0.0,0.0,1.0
2017-07-26,KOSDAQ,8,0.5,0.5,0.0,0.5,0.0,0.5,0.5
2017-07-26,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.5,0.0,0.125,0.0,0.125,0.75
2017-07-26,KOSPI_ALL,8,0.75,0.75,0.0,0.0,0.0,0.0,0.875
2017-07-26,KOSPI_EX_K200,8,0.5,0.125,0.375,0.0,0.0,0.0,0.25
2017-07-26,KOSPI_KOSDAQ_ALL,8,0.5,0.5,0.0,0.0,0.0,0.0,0.875
2017-08-02,K200,8,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-08-02,KOSDAQ,8,0.5,0.5,0.0,0.375,0.0,0.375,0.5
2017-08-02,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.5,0.0,0.25,0.125,0.125,0.875
2017-08-02,KOSPI_ALL,8,0.875,0.875,0.0,0.0,0.0,0.0,1.0
2017-08-02,KOSPI_EX_K200,8,0.625,0.625,0.0,0.0,0.0,0.0,1.0
2017-08-02,KOSPI_KOSDAQ_ALL,8,0.625,0.625,0.0,0.0,0.0,0.0,1.0
2017-08-09,K200,8,0.75,0.75,0.0,0.0,0.0,0.0,0.875
2017-08-09,KOSDAQ,8,0.125,0.125,0.0,0.375,0.0,0.375,0.5
2017-08-09,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.0,0.0,0.0,0.25,0.0,0.25,0.375
2017-08-09,KOSPI_ALL,8,0.375,0.375,0.0,0.0,0.0,0.0,0.875
2017-08-09,KOSPI_EX_K200,8,0.125,0.125,0.0,0.0,0.0,0.0,0.25
2017-08-09,KOSPI_KOSDAQ_ALL,8,0.0,0.0,0.0,0.0,0.0,0.0,0.875
2017-08-17,K200,8,0.25,0.125,0.125,0.0,0.0,0.0,0.125
2017-08-17,KOSDAQ,8,0.5,0.125,0.375,0.25,0.125,0.125,0.25
2017-08-17,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.0,0.0,0.0,0.125,0.0,0.125,0.0
2017-08-17,KOSPI_ALL,8,0.125,0.0,0.125,0.0,0.0,0.0,0.0
2017-08-17,KOSPI_EX_K200,8,0.125,0.0,0.125,0.125,0.0,0.125,0.0
2017-08-17,KOSPI_KOSDAQ_ALL,8,0.125,0.0,0.125,0.125,0.0,0.125,0.0
2017-08-24,K200,8,0.5,0.0,0.5,0.125,0.0,0.125,0.0
2017-08-24,KOSDAQ,8,0.5,0.375,0.125,0.25,0.0,0.25,0.375
2017-08-24,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.125,0.25,0.125,0.0,0.125,0.125
2017-08-24,KOSPI_ALL,8,0.25,0.0,0.25,0.125,0.0,0.125,0.0
2017-08-24,KOSPI_EX_K200,8,0.25,0.0,0.25,0.375,0.0,0.375,0.0
2017-08-24,KOSPI_KOSDAQ_ALL,8,0.25,0.125,0.125,0.125,0.0,0.125,0.125
2017-08-31,K200,8,0.125,0.0,0.125,0.25,0.0,0.25,0.0
2017-08-31,KOSDAQ,8,0.375,0.375,0.0,0.25,0.0,0.25,0.625
2017-08-31,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.25,0.125,0.375,0.0,0.375,0.5
2017-08-31,KOSPI_ALL,8,0.125,0.0,0.125,0.25,0.0,0.25,0.0
2017-08-31,KOSPI_EX_K200,8,0.25,0.0,0.25,0.25,0.0,0.25,0.0
2017-08-31,KOSPI_KOSDAQ_ALL,8,0.25,0.125,0.125,0.375,0.0,0.375,0.375
2017-09-07,K200,8,0.375,0.0,0.375,0.25,0.0,0.25,0.0
2017-09-07,KOSDAQ,8,0.5,0.5,0.0,0.375,0.25,0.125,0.875
2017-09-07,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.5,0.0,0.375,0.125,0.25,0.75
2017-09-07,KOSPI_ALL,8,0.5,0.125,0.375,0.25,0.0,0.25,0.125
2017-09-07,KOSPI_EX_K200,8,0.625,0.375,0.25,0.25,0.0,0.25,0.375
2017-09-07,KOSPI_KOSDAQ_ALL,8,0.625,0.625,0.0,0.25,0.0,0.25,0.625
2017-09-14,K200,8,0.625,0.375,0.25,0.125,0.0,0.125,0.375
2017-09-14,KOSDAQ,8,0.5,0.5,0.0,0.125,0.0,0.125,0.875
2017-09-14,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.5,0.0,0.25,0.0,0.25,0.75
2017-09-14,KOSPI_ALL,8,0.625,0.5,0.125,0.25,0.0,0.25,0.5
2017-09-14,KOSPI_EX_K200,8,0.625,0.5,0.125,0.25,0.0,0.25,0.5
2017-09-14,KOSPI_KOSDAQ_ALL,8,0.625,0.625,0.0,0.25,0.0,0.25,0.75
2017-09-21,K200,8,0.5,0.0,0.5,0.125,0.0,0.125,0.0
2017-09-21,KOSDAQ,8,0.375,0.375,0.0,0.125,0.0,0.125,0.5
2017-09-21,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.25,0.25,0.0,0.125,0.0,0.125,0.25
2017-09-21,KOSPI_ALL,8,0.25,0.0,0.25,0.0,0.0,0.0,0.0
2017-09-21,KOSPI_EX_K200,8,0.125,0.0,0.125,0.25,0.0,0.25,0.0
2017-09-21,KOSPI_KOSDAQ_ALL,8,0.5,0.125,0.375,0.125,0.0,0.125,0.125
2017-09-28,K200,8,0.25,0.0,0.25,0.25,0.0,0.25,0.0
2017-09-28,KOSDAQ,8,0.375,0.125,0.25,0.125,0.0,0.125,0.25
2017-09-28,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.25,0.0,0.25,0.25,0.0,0.25,0.0
2017-09-28,KOSPI_ALL,8,0.25,0.0,0.25,0.25,0.0,0.25,0.0
2017-09-28,KOSPI_EX_K200,8,0.25,0.0,0.25,0.25,0.0,0.25,0.0
2017-09-28,KOSPI_KOSDAQ_ALL,8,0.25,0.0,0.25,0.125,0.0,0.125,0.0
2017-10-13,K200,8,0.125,0.125,0.0,0.375,0.25,0.125,0.875
2017-10-13,KOSDAQ,8,0.5,0.25,0.25,0.25,0.0,0.25,0.25
2017-10-13,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.0,0.5,0.5,0.0,0.5,0.0
2017-10-13,KOSPI_ALL,8,0.125,0.0,0.125,0.5,0.0,0.5,0.0
2017-10-13,KOSPI_EX_K200,8,0.0,0.0,0.0,0.25,0.0,0.25,0.0
2017-10-13,KOSPI_KOSDAQ_ALL,8,0.25,0.125,0.125,0.375,0.0,0.375,0.125
2017-10-20,K200,8,0.0,0.0,0.0,0.75,0.5,0.25,0.75
2017-10-20,KOSDAQ,8,0.0,0.0,0.0,0.25,0.0,0.25,0.125
2017-10-20,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.125,0.125,0.0,0.625,0.0,0.625,0.125
2017-10-20,KOSPI_ALL,8,0.0,0.0,0.0,0.875,0.375,0.5,0.5
2017-10-20,KOSPI_EX_K200,8,0.25,0.125,0.125,0.625,0.0,0.625,0.125
2017-10-20,KOSPI_KOSDAQ_ALL,8,0.0,0.0,0.0,0.625,0.0,0.625,0.375
2017-10-27,K200,8,0.0,0.0,0.0,0.875,0.75,0.125,0.875
2017-10-27,KOSDAQ,8,0.125,0.125,0.0,0.375,0.25,0.125,0.875
2017-10-27,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.0,0.0,0.0,0.5,0.375,0.125,0.875
2017-10-27,KOSPI_ALL,8,0.0,0.0,0.0,1.0,0.875,0.125,0.875
2017-10-27,KOSPI_EX_K200,8,0.0,0.0,0.0,0.625,0.5,0.125,0.875
2017-10-27,KOSPI_KOSDAQ_ALL,8,0.0,0.0,0.0,1.0,0.875,0.125,0.875
2017-11-03,K200,8,0.125,0.125,0.0,0.625,0.625,0.0,1.0
2017-11-03,KOSDAQ,8,0.125,0.125,0.0,0.5,0.5,0.0,1.0
2017-11-03,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.125,0.125,0.0,0.75,0.75,0.0,1.0
2017-11-03,KOSPI_ALL,8,0.0,0.0,0.0,0.75,0.75,0.0,1.0
2017-11-03,KOSPI_EX_K200,8,0.0,0.0,0.0,0.625,0.625,0.0,1.0
2017-11-03,KOSPI_KOSDAQ_ALL,8,0.0,0.0,0.0,0.75,0.75,0.0,1.0
2017-11-10,K200,8,0.125,0.125,0.0,0.625,0.625,0.0,1.0
2017-11-10,KOSDAQ,8,0.25,0.25,0.0,0.75,0.75,0.0,1.0
2017-11-10,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.25,0.25,0.0,0.625,0.625,0.0,1.0
2017-11-10,KOSPI_ALL,8,0.125,0.125,0.0,0.625,0.625,0.0,1.0
2017-11-10,KOSPI_EX_K200,8,0.125,0.125,0.0,0.375,0.375,0.0,1.0
2017-11-10,KOSPI_KOSDAQ_ALL,8,0.0,0.0,0.0,0.625,0.625,0.0,1.0
2017-11-17,K200,8,0.25,0.25,0.0,0.375,0.125,0.25,0.75
2017-11-17,KOSDAQ,8,0.125,0.125,0.0,0.875,0.875,0.0,1.0
2017-11-17,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.25,0.25,0.0,0.5,0.5,0.0,1.0
2017-11-17,KOSPI_ALL,8,0.375,0.375,0.0,0.375,0.25,0.125,0.875
2017-11-17,KOSPI_EX_K200,8,0.375,0.375,0.0,0.375,0.25,0.125,0.875
2017-11-17,KOSPI_KOSDAQ_ALL,8,0.375,0.375,0.0,0.5,0.5,0.0,1.0
2017-11-24,K200,8,0.5,0.5,0.0,0.375,0.125,0.25,0.75
2017-11-24,KOSDAQ,8,0.25,0.25,0.0,0.5,0.5,0.0,1.0
2017-11-24,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.625,0.625,0.0,0.375,0.375,0.0,1.0
2017-11-24,KOSPI_ALL,8,0.625,0.625,0.0,0.25,0.125,0.125,0.875
2017-11-24,KOSPI_EX_K200,8,0.75,0.75,0.0,0.25,0.25,0.0,1.0
2017-11-24,KOSPI_KOSDAQ_ALL,8,0.625,0.625,0.0,0.375,0.25,0.125,0.875
2017-12-01,K200,8,0.375,0.375,0.0,0.375,0.125,0.25,0.625
2017-12-01,KOSDAQ,8,0.375,0.375,0.0,0.5,0.5,0.0,1.0
2017-12-01,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.5,0.0,0.375,0.375,0.0,1.0
2017-12-01,KOSPI_ALL,8,0.5,0.5,0.0,0.375,0.25,0.125,0.875
2017-12-01,KOSPI_EX_K200,8,0.375,0.375,0.0,0.375,0.375,0.0,1.0
2017-12-01,KOSPI_KOSDAQ_ALL,8,0.5,0.5,0.0,0.375,0.25,0.125,0.875
2017-12-08,K200,8,0.375,0.0,0.375,0.25,0.0,0.25,0.0
2017-12-08,KOSDAQ,8,0.125,0.125,0.0,0.5,0.0,0.5,0.25
2017-12-08,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.125,0.125,0.0,0.5,0.0,0.5,0.25
2017-12-08,KOSPI_ALL,8,0.375,0.0,0.375,0.25,0.0,0.25,0.0
2017-12-08,KOSPI_EX_K200,8,0.125,0.125,0.0,0.375,0.0,0.375,0.25
2017-12-08,KOSPI_KOSDAQ_ALL,8,0.125,0.0,0.125,0.375,0.0,0.375,0.125
2017-12-15,K200,8,0.5,0.5,0.0,0.25,0.125,0.125,0.875
2017-12-15,KOSDAQ,8,0.125,0.125,0.0,0.375,0.0,0.375,0.375
2017-12-15,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.125,0.125,0.0,0.375,0.0,0.375,0.25
2017-12-15,KOSPI_ALL,8,0.125,0.125,0.0,0.25,0.125,0.125,0.75
2017-12-15,KOSPI_EX_K200,8,0.125,0.125,0.0,0.375,0.0,0.375,0.125
