sample,universe,cut_name,factor_a,factor_b,family_pair,pair_regime,n,mean_mom_top20,mean_other_top20,mean_mom_spread20,mean_other_spread20,mkt_1d_mean,mkt_1d_median,mkt_1d_positive_share,mkt_1d_tstat,mkt_5d_mean,mkt_5d_median,mkt_5d_positive_share,mkt_5d_tstat,mkt_20d_mean,mkt_20d_median,mkt_20d_positive_share,mkt_20d_tstat,mom_top_fwd5_mean,mom_top_fwd5_positive_share,mom_top_fwd20_mean,mom_top_fwd20_positive_share,mom_spread_fwd5_mean,mom_spread_fwd5_positive_share,mom_spread_fwd20_mean,mom_spread_fwd20_positive_share,oth_top_fwd5_mean,oth_top_fwd5_positive_share,oth_top_fwd20_mean,oth_top_fwd20_positive_share,oth_spread_fwd5_mean,oth_spread_fwd5_positive_share,oth_spread_fwd20_mean,oth_spread_fwd20_positive_share
TRAIN,KOSPI_KOSDAQ_ALL,Q33,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,BROAD_BREAKDOWN,12,-0.08098660956475193,-0.057511223633338125,-0.0564468672598081,-0.03764022514495403,-0.001613294052224116,-0.0017281588992041999,0.4166666666666667,-0.6286832542522874,-0.0027710664220517447,0.004170385332027363,0.5833333333333334,-0.5367222328818723,-0.0041326183130399345,-0.003543253942181185,0.5,-0.32810899711207164,0.003601012467815259,0.6666666666666666,0.0220098556565424,0.5833333333333334,0.006302750425245166,0.6666666666666666,0.01459759162371844,0.5833333333333334,0.0025590879437481667,0.5833333333333334,0.013760531143724572,0.5833333333333334,0.0002926552713716753,0.5833333333333334,0.0046517127388851125,0.5833333333333334
TRAIN,KOSPI_KOSDAQ_ALL,Q33,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,BROAD_CONFIRMATION,57,0.07149840034107015,0.056983723667944464,0.05435293527325478,0.04024276008913628,0.0012433194935464154,0.0025681718711634,0.6140350877192983,1.075351553584949,0.0007085177992517386,0.001997767275745458,0.543859649122807,0.24040334519200207,-0.0069626267097821735,-0.008000074816472502,0.43859649122807015,-1.1400870365397902,-0.002719173375134166,0.5263157894736842,-0.012463528687605394,0.49122807017543857,-0.0012704999254885769,0.49122807017543857,0.003309327926680111,0.543859649122807,0.002010769020804886,0.543859649122807,-0.0020502400119148654,0.49122807017543857,0.0056261280685542415,0.6491228070175439,0.01894541902207697,0.7192982456140351
TRAIN,KOSPI_KOSDAQ_ALL,Q33,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,BULLISH_STYLE_SHIFT,17,0.03922007776505661,0.07291648728604949,-0.04429020136017939,0.029215437734815466,-0.0009385523603027942,-0.0015869419732915,0.35294117647058826,-0.29349000541042464,-0.00019519432733134987,0.002229765016454793,0.5882352941176471,-0.02642986070627578,0.025133839001829403,0.011757565664752547,0.7647058823529411,2.4113650511937674,0.0008871000915759214,0.4117647058823529,0.01790958634511408,0.5882352941176471,0.0052328023794024755,0.5294117647058824,-0.000203084212319228,0.47058823529411764,0.0046833874021366,0.5882352941176471,0.03975828567631264,0.8235294117647058,0.011643454106409924,0.8823529411764706,0.029458050115312114,0.8235294117647058
TRAIN,KOSPI_KOSDAQ_ALL,Q33,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,DEFENSIVE_CONFIRMATION,17,-0.0350086990784611,-0.04318296914714298,0.049125709958390065,0.02880340782664378,-0.004459785202056977,-0.001057384616858,0.4117647058823529,-1.6803989729705233,-0.010878541371679996,0.0018575582546581084,0.5294117647058824,-1.00387000122777,-5.4866701936784454e-05,0.020125186971106972,0.6470588235294118,-0.0042610943778871304,-0.013494403179780885,0.47058823529411764,-0.015422635972256113,0.5294117647058824,-0.0013728745015980307,0.5294117647058824,-0.007878819418637295,0.4117647058823529,-0.013349360900853565,0.47058823529411764,-0.01383064064561211,0.5882352941176471,0.0012933279235914786,0.47058823529411764,0.0004795785616550755,0.6470588235294118
TRAIN,KOSPI_KOSDAQ_ALL,Q33,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,DEFENSIVE_ROTATION,10,-0.07920975560857421,-0.0432872706953337,-0.038976321079528545,0.020463327168515077,-0.0025167254265675695,-0.00109787727343465,0.5,-0.7046242262266843,-0.008499376987652948,-0.00040986790620410043,0.5,-0.9743746907538386,0.004850572819093184,-3.124648031453247e-05,0.5,0.4042551736460828,-0.02070422239432342,0.3,-0.023971553165192505,0.3,-0.011580810708158543,0.3,-0.04589544416412541,0.1,-0.01059622425499547,0.5,-0.0019449087762532958,0.5,-0.0042194343895333095,0.4,-0.019059683856226528,0.3
TRAIN,KOSPI_KOSDAQ_ALL,Q33,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,GENUINE_ROTATION,13,-0.029922524616954105,0.052372852010398575,-0.0609137823053894,0.042226823312606014,0.0013631839459816004,-0.0024904373856005,0.46153846153846156,0.25496475589054146,0.002559007374515623,0.004723510466328022,0.6153846153846154,0.4464901313118463,0.008938226591869845,0.012968633590597913,0.6153846153846154,0.7828420955110819,0.005087119355841146,0.5384615384615384,-0.0011518217728591245,0.5384615384615384,-0.0020694047798581845,0.38461538461538464,-0.019806821129789622,0.38461538461538464,0.013264450892913586,0.6923076923076923,0.022086920437816408,0.6153846153846154,0.009360303345408922,0.6923076923076923,0.011066427433419183,0.5384615384615384
OOS,KOSPI_KOSDAQ_ALL,Q33,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,BROAD_BREAKDOWN,12,-0.1394964153193859,-0.10773524393612406,-0.10447365623242882,-0.056933018079918456,0.0026464294880402094,0.0058963960240511,0.6666666666666666,0.26207032038221806,-0.011158731073689858,-0.006198664397884922,0.45454545454545453,-0.5466395691189015,-0.01911998614865195,0.009081145186865147,0.625,-0.2926026806975203,0.004320190886192971,0.5454545454545454,-0.00714903191686922,0.625,-0.009020055085330691,0.45454545454545453,-0.005719956131519516,0.5,0.003001386569115625,0.5454545454545454,0.0010016140998488215,0.5,-0.004840365665730027,0.5454545454545454,0.0026545689665466304,0.625
OOS,KOSPI_KOSDAQ_ALL,Q33,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,BROAD_CONFIRMATION,49,0.08956503838821579,0.07207612535347567,0.08468013068845959,0.04572538620520764,0.0012056520599280324,0.0039919259868467,0.5918367346938775,0.571147891170087,0.01681093960028649,0.014371649017876235,0.7142857142857143,3.7791290466418754,0.054963722082033685,0.038191720679103106,0.7142857142857143,4.8047906221742895,0.014137525386746362,0.7346938775510204,0.03048926607528702,0.5918367346938775,0.012693235459893997,0.673469387755102,0.031930285630212454,0.6938775510204082,0.010585339376297532,0.6530612244897959,0.030617420551073506,0.6326530612244898,0.004763352651414786,0.5102040816326531,0.018363766134467285,0.673469387755102
TRAIN,KOSPI_KOSDAQ_ALL,Q50,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,BROAD_CONFIRMATION,36,0.0828149373150221,0.0658554119351152,0.06286207841267127,0.04665902999544287,0.001221652127612242,0.0031713888485941,0.6111111111111112,0.7443211931472216,0.001158325004756719,0.0035831656024464115,0.6111111111111112,0.3286183068110848,-0.00733919017362764,-0.009490772271511051,0.4166666666666667,-0.9690466265785789,-0.0017859831935494999,0.5555555555555556,-0.016341636002608833,0.4722222222222222,-0.0041326146437028555,0.4444444444444444,-0.0027738479353147816,0.5,0.0018865594586241227,0.5833333333333334,-0.0030030296118682288,0.5,0.003015422671012431,0.5833333333333334,0.019252717982455238,0.7777777777777778
TRAIN,KOSPI_KOSDAQ_ALL,Q50,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,BULLISH_STYLE_SHIFT,8,0.0567679906193109,0.10522131651684918,-0.06041630744696344,0.03555360692878275,-0.0018284354433162628,-0.0042308201154407,0.375,-0.2923091626784425,0.0035449827770853834,0.007233247121405001,0.875,0.30548678601296636,0.042980807946758334,0.023520571360160863,0.875,2.629794248506807,0.006138373489772224,0.625,0.03231220945602589,0.625,0.008408625051807037,0.5,-0.0074007537967982345,0.25,0.00767649152859859,0.875,0.05958362085845936,0.875,0.0121392073906107,0.875,0.02807533521637158,0.75
TRAIN,KOSPI_KOSDAQ_ALL,Q50,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,DEFENSIVE_CONFIRMATION,11,-0.038137523308164514,-0.05158608296731599,0.054643941100149314,0.033845875175263114,-0.006206495332307146,-0.00241548795076,0.36363636363636365,-1.5970057584745967,-0.021777130174481688,-0.006168654995018968,0.36363636363636365,-1.4347981474286644,-0.00646900183849217,0.020125186971106972,0.5454545454545454,-0.35348875384960543,-0.026318648738605396,0.45454545454545453,-0.01863026587881719,0.5454545454545454,0.0011141834566973452,0.5454545454545454,3.504147816915911e-05,0.45454545454545453,-0.02589722989693072,0.36363636363636365,-0.023386011657024617,0.5454545454545454,0.0023879139634386914,0.5454545454545454,0.0026347833072941336,0.7272727272727273
TRAIN,KOSPI_KOSDAQ_ALL,Q50,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,GENUINE_ROTATION,10,-0.035407439072585936,0.05476016484778108,-0.06715474697322282,0.04293775839103521,0.00210476344724301,-0.00258510153530485,0.4,0.3084905334078411,0.005298183128143274,0.005204611771032583,0.6,0.779479207591041,0.0011470987915992142,-0.003092921544566284,0.5,0.08742513161770897,0.009013448529106603,0.6,-0.007821445372668457,0.5,-0.0002167318697555303,0.4,-0.022324063614516176,0.4,0.01858257297938798,0.8,0.01975440359224665,0.5,0.011184288403598409,0.8,0.019461518379170706,0.7
OOS,KOSPI_KOSDAQ_ALL,Q50,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,BROAD_BREAKDOWN,9,-0.16854413074466304,-0.12982043385435782,-0.1312056857464696,-0.06818245731566516,0.0029588039467559673,0.0063838382228587,0.6666666666666666,0.2301220104372947,-0.014893242472598,0.002911607299737067,0.5,-0.5245239932003235,-0.018983210543250195,0.01766751767712577,0.6,-0.17543449750119344,0.005073401446601445,0.5,-0.00604366777109866,0.6,-0.010349964695331039,0.5,-0.015522897235001509,0.4,0.0009774418604359715,0.5,0.006631731710722755,0.6,-0.009314597492505525,0.375,-0.0004353605461018484,0.4
OOS,KOSPI_KOSDAQ_ALL,Q50,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,BROAD_CONFIRMATION,36,0.10251415949217517,0.08176657398363238,0.10076809273416272,0.05392190422971576,0.0013271091919665298,0.0041090039059853995,0.6388888888888888,0.4920930235022874,0.01708129432439231,0.014742026138947893,0.75,3.309500104779526,0.04832629643275208,0.03816565338786295,0.6666666666666666,3.6828303058524368,0.01254568752042876,0.75,0.015919991119729925,0.5277777777777778,0.010586826858441855,0.6666666666666666,0.017639406473745803,0.6111111111111112,0.010223197420116075,0.6388888888888888,0.023468919337428548,0.5555555555555556,0.004834641681346489,0.5277777777777778,0.013715696123745858,0.6388888888888888
TRAIN,KOSPI_KOSDAQ_ALL,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,BROAD_BREAKDOWN,17,-0.07096534682983459,-0.04816340275316315,-0.05191661298768009,-0.04220627752308942,-0.00010907033586411171,0.0002044061943232,0.5294117647058824,-0.047716057092351175,0.002344216780559159,0.007267776534927905,0.6470588235294118,0.504042376825887,0.0022992739654116917,0.01097264762570964,0.5882352941176471,0.23568238039167572,-0.000303133352672388,0.5882352941176471,0.012250831618350133,0.6470588235294118,-0.0008503520382449749,0.5294117647058824,-0.0028216249173817977,0.5294117647058824,0.002127121139403918,0.5294117647058824,0.0077201795288745325,0.6470588235294118,-0.0013920367552362751,0.4117647058823529,-0.009944521980777514,0.47058823529411764
TRAIN,KOSPI_KOSDAQ_ALL,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,BROAD_CONFIRMATION,52,0.07209159635722048,0.058923260162209404,0.052027408072938236,0.03735501078193066,0.0013571314242357827,0.0025732970814114496,0.5961538461538461,1.0878599984387156,0.0027238895334513787,0.004588355708609805,0.5961538461538461,0.9270118216515898,-0.007561924905769944,-0.00863202720606765,0.4807692307692308,-1.1569812311581513,-0.0012013458500123536,0.5576923076923077,-0.01160647202648284,0.4807692307692308,-0.0027009983237073526,0.5,0.007671273248064895,0.5961538461538461,0.0022346581603782177,0.5576923076923077,-0.004817590714854797,0.46153846153846156,0.0019859435544376074,0.6153846153846154,0.013758874093775842,0.75
TRAIN,KOSPI_KOSDAQ_ALL,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,BULLISH_STYLE_SHIFT,14,0.06002435884543884,0.0901486494716847,-0.05372713461026309,0.027553808641915385,-0.00431793318375865,-0.00347851369940145,0.35714285714285715,-1.6658440745360894,0.0024788564665576577,0.0036407527771598405,0.6428571428571429,0.5124406275542462,0.030216589529112593,0.025420665218074123,0.7142857142857143,2.428346232397878,0.006830102959890511,0.5714285714285714,0.04166455986385654,0.5714285714285714,0.003775167298676693,0.5714285714285714,0.015261647948600037,0.6428571428571429,0.012591520258120945,0.7142857142857143,0.05295541391437996,0.8571428571428571,0.014403433780062393,0.7857142857142857,0.03120958421902869,0.7857142857142857
TRAIN,KOSPI_KOSDAQ_ALL,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,DEFENSIVE_CONFIRMATION,17,-0.05571860499182835,-0.058882420859810526,0.0498404330579664,0.03211280548903833,-0.0010200863667891296,0.0004923133825198,0.5294117647058824,-0.33231870847346634,0.0025225657973207164,0.009501931152839751,0.5882352941176471,0.37850260995611534,0.024560402749748814,0.025983615199998786,0.7647058823529411,1.7729119940404432,0.00936191689079776,0.6470588235294118,0.01969597589086573,0.7058823529411765,0.009817186042556235,0.6470588235294118,0.003311741548536986,0.5294117647058824,0.003104664791774835,0.7058823529411765,0.015710581501652245,0.8235294117647058,0.0013782862153904761,0.5294117647058824,0.00403526029873975,0.6470588235294118
TRAIN,KOSPI_KOSDAQ_ALL,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,DEFENSIVE_ROTATION,20,-0.09975847859539433,-0.05985899835883932,-0.04623564010619993,0.022919240487098334,-0.0026313761839944745,-0.00363227275544915,0.4,-0.8847170228570505,-0.0010245371965811297,0.005874005986881377,0.55,-0.15823625787993809,0.014995554506035702,0.005767338364139769,0.5,1.138995723335387,0.0011895022165456042,0.55,0.012816560275379418,0.5,-0.0018440622602378081,0.35,-0.005937740682981862,0.4,0.0020325025710132612,0.5,0.021215843393759537,0.6,-0.0018256556437580306,0.4,0.007384151620532592,0.75
TRAIN,KOSPI_KOSDAQ_ALL,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,GENUINE_ROTATION,23,-0.029882686449831202,0.03497533593191351,-0.0517753397889119,0.04185525147624111,-0.002710563757005548,-0.0024904373856005,0.4782608695652174,-1.3235821344362537,-0.007346092687641126,-0.0002964346614417149,0.4782608695652174,-1.7804687060064128,-0.0130607328399855,-0.013561237944850361,0.43478260869565216,-1.7771440061732962,-0.011749664986721498,0.34782608695652173,-0.02523884436398423,0.391304347826087,-0.004895712143605014,0.30434782608695654,-0.016194035319656578,0.4782608695652174,-0.0030434220096712088,0.43478260869565216,-0.00770487059401081,0.34782608695652173,0.005562850903997225,0.7391304347826086,0.003843078926950282,0.6956521739130435
OOS,KOSPI_KOSDAQ_ALL,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,BROAD_CONFIRMATION,46,0.09366201662802615,0.08237856758355905,0.0782647336925795,0.043486612077194196,-0.00028179208061615666,0.00389254907703395,0.5869565217391305,-0.10694122638376069,0.012625130030470987,0.011079125634424987,0.6304347826086957,2.666034660644256,0.04085484176130964,0.03377379889022922,0.6739130434782609,3.826290121458158,0.006742634069253746,0.6304347826086957,0.011333172940614146,0.6304347826086957,0.010654976883196405,0.6086956521739131,0.03199219121675557,0.717391304347826,0.008184498109438988,0.6521739130434783,0.023232971505567003,0.6521739130434783,0.0051781567700470085,0.6521739130434783,0.030358984085612613,0.9130434782608695
OOS,KOSPI_KOSDAQ_ALL,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,BULLISH_STYLE_SHIFT,9,0.04408707209808776,0.0853283628590657,-0.04479791727899661,0.04834895069521772,0.011865578017733124,0.0120093733881484,0.7777777777777778,2.4507562085300245,0.008464635441978677,0.01566795315716378,0.8888888888888888,1.2525370411322767,0.00875797726588228,0.0016716835367611553,0.5555555555555556,0.6297313761152223,0.011022166915162434,0.7777777777777778,0.033737274978964296,0.7777777777777778,0.0002624587730868007,0.5555555555555556,0.04001385983840397,0.6666666666666666,0.007933186466254287,0.7777777777777778,0.013520076241003202,0.6666666666666666,-0.003001332314673989,0.5555555555555556,0.012212041226642496,0.8888888888888888
OOS,KOSPI_KOSDAQ_ALL,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,DEFENSIVE_ROTATION,17,-0.12979219663659533,-0.055114104980831906,-0.06895796787463446,0.03315682156576233,0.005140040875250794,0.0063838382228587,0.6470588235294118,0.783210500039241,-0.008915897519807684,-0.0053840770916599185,0.47058823529411764,-0.6468437982199889,-0.00297871910833641,0.0039153689514087086,0.5333333333333333,-0.08934108737512272,-0.01562672758177666,0.47058823529411764,0.0025408969812007022,0.6666666666666666,-0.010564208956206418,0.5882352941176471,-0.006374446913776681,0.5333333333333333,-0.009551541738602877,0.35294117647058826,0.010610460557265918,0.4666666666666667,-0.0032251212293643587,0.5294117647058824,-0.012437816133157234,0.2
TRAIN,KOSPI_KOSDAQ_ALL,Q33,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,BROAD_BREAKDOWN,12,-0.07378934712682726,-0.05146088089287392,-0.057088679313460323,-0.0505637739487066,0.00028762460808970863,0.0008012779555678,0.5833333333333334,0.10322275323741505,0.008123797949699899,0.009245487251241222,0.8333333333333334,1.6016894225480947,0.00394819181350724,0.007161356311402794,0.5833333333333334,0.3603318203291786,0.006556382487791618,0.6666666666666666,0.006685800569233143,0.6666666666666666,-0.008642003038355849,0.4166666666666667,-0.02061105314618339,0.3333333333333333,0.009863547794776226,0.6666666666666666,0.010956398413614205,0.6666666666666666,-0.008317164832011817,0.3333333333333333,-0.017318359622651668,0.4166666666666667
