pair,phase,period,return_type,base_cagr,cf20_cagr,delta_cagr,base_sharpe,cf20_sharpe,delta_sharpe,base_mdd,cf20_mdd,delta_mdd,base_turnover,cf20_turnover,delta_turnover
MIXED_PER,4,EARLY_2016_2019,NET60,-0.002988307587359018,0.009440755363591125,0.012429062950950143,0.06274242246905831,0.13982046771009224,0.07707804524103393,-0.34944044073031677,-0.34056695673773907,0.008873483992577702,4.686580268703184,6.174096800245645,1.487516531542461
MIXED_PER,4,LATE_2020_2022,GROSS,0.12562281386761098,0.1536744693720986,0.028051655504487627,0.5932566564172698,0.6870962920546343,0.09383963563736453,-0.42823224546032745,-0.4208627482059053,0.007369497254422153,4.336410216436103,5.998433797724081,1.6620235812879782
MIXED_PER,4,LATE_2020_2022,NET30,0.11106985146080817,0.1330914709627351,0.022021619501926937,0.5419034932119433,0.6165883178598364,0.07468482464789306,-0.4296400759942667,-0.4231310518272636,0.006509024167003052,4.336410216436103,5.998433797724081,1.6620235812879782
MIXED_PER,4,LATE_2020_2022,NET60,0.09669651725042105,0.11286004413478068,0.016163526884359625,0.4905582419542877,0.546046189610148,0.05548794765586024,-0.4310453645488055,-0.42539234826936545,0.005653016279440037,4.336410216436103,5.998433797724081,1.6620235812879782
MIXED_PER,4,NORMAL_2023_2024,GROSS,0.06908166874327737,0.16915507068615843,0.10007340194288106,0.46227048176083524,0.9778074926492137,0.5155370108883786,-0.17090279221459082,-0.13313932997597788,0.03776346223861293,4.310722697510815,5.666235121233606,1.3555124237227911
MIXED_PER,4,NORMAL_2023_2024,NET30,0.05534119774605473,0.14944181923258104,0.09410062148652631,0.39018987603592226,0.880924234974452,0.4907343589385298,-0.17574937633513454,-0.13894483744887853,0.03680453888625601,4.310722697510815,5.666235121233606,1.3555124237227911
MIXED_PER,4,NORMAL_2023_2024,NET60,0.04176954182669168,0.13004699391800445,0.08827745209131277,0.3180527460993578,0.7837698594608503,0.4657171133614925,-0.18057039823408283,-0.14471521288279188,0.03585518535129095,4.310722697510815,5.666235121233606,1.3555124237227911
MIXED_PER,4,BULL_2025,GROSS,0.4017189883294672,0.372272195737511,-0.02944679259195615,1.7477689404743129,1.6652656883585764,-0.0825032521157365,-0.14998486586024173,-0.12860054405538368,0.021384321804858053,4.792748122555172,5.596792075868599,0.8040439533134274
MIXED_PER,4,BULL_2025,NET30,0.3817027031764497,0.3494155900378515,-0.03228711313859822,1.6794331460109664,1.5836086502105884,-0.095824495800378,-0.15294081663875203,-0.1328920229367706,0.020048793701981427,4.792748122555172,5.596792075868599,0.8040439533134274
MIXED_PER,4,BULL_2025,NET60,0.36195996077939974,0.32692394679163583,-0.0350360139877639,1.6106147393147885,1.5013837237591074,-0.10923101555568104,-0.15588799728419822,-0.13795058413085592,0.017937413153342296,4.792748122555172,5.596792075868599,0.8040439533134274
MIXED_PER,4,YTD_2026,GROSS,0.16952953315654185,0.17920957314191877,0.00968003998537692,0.6152541653910248,0.6319981172994713,0.016743951908446464,-0.26459387415534386,-0.2727497390007524,-0.008155864845408534,5.018401737932855,6.859492981142521,1.8410912432096662
MIXED_PER,4,YTD_2026,NET30,0.1520479537291206,0.1551814212769418,0.003133467547821178,0.5731228110925001,0.575768501694594,0.002645690602093964,-0.26696242180304286,-0.2763942349452676,-0.009431813142224743,5.018401737932855,6.859492981142521,1.8410912432096662
MIXED_PER,4,YTD_2026,NET60,0.13481594211097692,0.13162367485613147,-0.003192267254845449,0.5310151643060176,0.5196087130751484,-0.011406451230869141,-0.269324706231846,-0.28026614694921437,-0.010941440717368356,5.018401737932855,6.859492981142521,1.8410912432096662
MIXED_PER,5,FULL_2016_2026,GROSS,0.09558242252313409,0.13353854644804297,0.03795612392490888,0.5348466839705537,0.6872599246996967,0.15241324072914297,-0.5308824542896903,-0.4982372384115952,0.0326452158780951,4.51786579656806,5.815761158963568,1.2978953623955078
MIXED_PER,5,FULL_2016_2026,NET30,0.08082879851729374,0.11392534356194894,0.0330965450446552,0.4714892396893157,0.606963431773706,0.13547419208439032,-0.5411706323607295,-0.5129300473014025,0.028240585059327028,4.51786579656806,5.815761158963568,1.2978953623955078
MIXED_PER,5,FULL_2016_2026,NET60,0.0662645355488467,0.09463661511600874,0.028372079567162034,0.4079919923035301,0.5264264439261462,0.11843445162261612,-0.5512387699763697,-0.5272034284919362,0.024035341484433426,4.51786579656806,5.815761158963568,1.2978953623955078
MIXED_PER,5,PRE_STRESS_2016_2024,GROSS,0.06918667397328204,0.11332040872327198,0.04413373474998994,0.43354587351793356,0.6299200460355477,0.1963741725176142,-0.5308824542896903,-0.4982372384115952,0.0326452158780951,4.4679400551459105,5.758648269593859,1.2907082144479487
MIXED_PER,5,PRE_STRESS_2016_2024,NET30,0.0549465259764379,0.09424455377231156,0.03929802779587366,0.36706218576062205,0.5452505684268075,0.17818838266618547,-0.5411706323607295,-0.5129300473014025,0.028240585059327028,4.4679400551459105,5.758648269593859,1.2907082144479487
MIXED_PER,5,PRE_STRESS_2016_2024,NET60,0.04088698728133289,0.07548102219396036,0.03459403491262747,0.3004330099049967,0.46030348816472144,0.15987047825972472,-0.5512387699763697,-0.5272034284919362,0.024035341484433426,4.4679400551459105,5.758648269593859,1.2907082144479487
MIXED_PER,5,EARLY_2016_2019,GROSS,0.04603019014014431,0.07947822733020904,0.03344803719006473,0.35822158896723605,0.547680611860723,0.18945902289348698,-0.3237038406859172,-0.2868089509317582,0.036894889754159,4.672210174645656,5.901896494499264,1.2296863198536077
MIXED_PER,5,EARLY_2016_2019,NET30,0.031465409840628844,0.06052553718414133,0.029060127343512487,0.2720504259528896,0.440009389075899,0.1679589631230094,-0.33271911800894605,-0.29735635489404155,0.035362763114904494,4.672210174645656,5.901896494499264,1.2296863198536077
MIXED_PER,5,EARLY_2016_2019,NET60,0.017093081327399506,0.041889874467750055,0.024796793140350548,0.1857681163222903,0.33209391910798525,0.14632580278569496,-0.34161886566828104,-0.3108178164122227,0.03080104925605831,4.672210174645656,5.901896494499264,1.2296863198536077
MIXED_PER,5,LATE_2020_2022,GROSS,0.11124722775121687,0.14584069847348258,0.03459347072226571,0.5440753023337035,0.6558238707508048,0.11174856841710135,-0.4341865855152791,-0.4362000397617518,-0.002013454246472701,4.466730901092041,5.8632179962125575,1.3964870951205164
MIXED_PER,5,LATE_2020_2022,NET30,0.09645117750287535,0.125854569541761,0.029403392038885645,0.49136137466653407,0.5882783366534902,0.0969169619869561,-0.43556682644172307,-0.43775185398073135,-0.0021850275390082885,4.466730901092041,5.8632179962125575,1.3964870951205164
MIXED_PER,5,LATE_2020_2022,NET60,0.08184334504563595,0.10620246441067249,0.02435911936503654,0.4384967043417955,0.5204853979376411,0.08198869359584565,-0.436944572188936,-0.43930047005321615,-0.002355897864280143,4.466730901092041,5.8632179962125575,1.3964870951205164
MIXED_PER,5,NORMAL_2023_2024,GROSS,0.05333709216342242,0.13331232794315984,0.07997523577973742,0.3773917343340993,0.7978300847878831,0.4204383504537838,-0.1877411227818091,-0.13634741178480614,0.05139371099700296,4.062905486465378,5.314651320291328,1.2517458338259502
MIXED_PER,5,NORMAL_2023_2024,NET30,0.04057275134117,0.11538010029542534,0.07480734895425534,0.3102956200330644,0.7077572331085114,0.397461613075447,-0.1919144384841529,-0.14216444940525386,0.04974998907889905,4.062905486465378,5.314651320291328,1.2517458338259502
MIXED_PER,5,NORMAL_2023_2024,NET60,0.027956284607321136,0.09771972111379257,0.06976343650647143,0.24310257900232082,0.6173723613140256,0.3742697823117048,-0.1960684634614378,-0.1479460830860655,0.04812238037537231,4.062905486465378,5.314651320291328,1.2517458338259502
MIXED_PER,5,BULL_2025,GROSS,0.4073009983884037,0.3761174474442117,-0.031183550944192007,1.786290538134511,1.685455891298405,-0.1008346468361061,-0.14210857912632235,-0.12593627771676275,0.01617230140955961,4.747447661567746,5.780762781708666,1.0333151201409203
MIXED_PER,5,BULL_2025,NET30,0.3873939573494656,0.35244962749273046,-0.034944329856735123,1.7153689479852496,1.5986326948595053,-0.11673625312574432,-0.14509579082524926,-0.13082143532234103,0.014274355502908231,4.747447661567746,5.780762781708666,1.0333151201409203
MIXED_PER,5,BULL_2025,NET60,0.3677570003534194,0.3291720661583548,-0.03858493419506459,1.6442002187046498,1.5114623658425492,-0.1327378528621006,-0.14807412078432813,-0.13568248995715448,0.01239163082717365,4.747447661567746,5.780762781708666,1.0333151201409203
MIXED_PER,5,YTD_2026,GROSS,0.04592487555337699,0.07902509741916997,0.03310022186579298,0.3043290204150963,0.38993300565191424,0.08560398523681795,-0.28657086365724516,-0.3072561853574285,-0.020685321700183334,4.888800820417822,6.730070875670314,1.8412700552524912
MIXED_PER,5,YTD_2026,NET30,0.030691751413252755,0.05744906547398876,0.026757314060736004,0.26352181972145644,0.33636014510483986,0.07283832538338342,-0.29040698002002097,-0.3119639821868947,-0.02155700216687373,4.888800820417822,6.730070875670314,1.8412700552524912
MIXED_PER,5,YTD_2026,NET60,0.01567040113179008,0.03628731018594822,0.02061690905415814,0.22265874140615127,0.2827274884944814,0.060068747088330154,-0.2942248844087,-0.31717239090504146,-0.022947506496341474,4.888800820417822,6.730070875670314,1.8412700552524912
MIXED_PER,6,FULL_2016_2026,GROSS,0.10591983394877724,0.13106213975705394,0.0251423058082767,0.579806606472944,0.6766563252452299,0.09684971877228588,-0.5021373983994037,-0.47443654458404594,0.027700853815357807,4.491105229242072,5.801573696267675,1.3104684670256033
MIXED_PER,6,FULL_2016_2026,NET30,0.09111458435021813,0.11153915025109873,0.020424565900880598,0.5166014736131557,0.5964716896997122,0.07987021608655653,-0.5143801978822071,-0.49016154506923537,0.024218652812971753,4.491105229242072,5.801573696267675,1.3104684670256033
MIXED_PER,6,FULL_2016_2026,NET60,0.076498108803158,0.09233839882966777,0.015840290026509773,0.4532793001065103,0.5161216481466919,0.06284234804018163,-0.5275160934191883,-0.5056861599831559,0.021829933436032345,4.491105229242072,5.801573696267675,1.3104684670256033
MIXED_PER,6,PRE_STRESS_2016_2024,GROSS,0.08279536379292574,0.1094650220197575,0.02666965822683176,0.49791647833221436,0.6126798326978361,0.11476335436562174,-0.5021373983994037,-0.47443654458404594,0.027700853815357807,4.466918551251342,5.721734758880204,1.2548162076288616
MIXED_PER,6,PRE_STRESS_2016_2024,NET30,0.06837722541282831,0.09057612404397286,0.022198898631144548,0.4310224071706696,0.5283198109745081,0.0972974038038385,-0.5143801978822071,-0.49016154506923537,0.024218652812971753,4.466918551251342,5.721734758880204,1.2548162076288616
MIXED_PER,6,PRE_STRESS_2016_2024,NET60,0.05414187917980451,0.07199459835138833,0.01785271917158382,0.3640332516567981,0.4438250484083715,0.07979179675157339,-0.5275160934191883,-0.5056861599831559,0.021829933436032345,4.466918551251342,5.721734758880204,1.2548162076288616
MIXED_PER,6,EARLY_2016_2019,GROSS,0.0452440756073158,0.07026872458693223,0.025024648979616426,0.3534534450751602,0.4947917717188804,0.1413383266437202,-0.30523897286158297,-0.28555343507369413,0.01968553778788884,4.730489407298357,5.883220663371272,1.152731256072915
MIXED_PER,6,EARLY_2016_2019,NET30,0.03050995442458504,0.05153673739718356,0.021026782972598523,0.2662073226280168,0.3874749554044358,0.121267632776419,-0.3162576054007593,-0.2912586043578327,0.024999001042926627,4.730489407298357,5.883220663371272,1.152731256072915
MIXED_PER,6,EARLY_2016_2019,NET60,0.01597300053165318,0.03311719131384527,0.017144190782192092,0.17897475479927677,0.2801524166468767,0.10117766184759991,-0.32879411674444947,-0.3031561759274072,0.025637940817042293,4.730489407298357,5.883220663371272,1.152731256072915
MIXED_PER,6,LATE_2020_2022,GROSS,0.1285044531918227,0.14612466467740992,0.017620211485587234,0.6086019010544815,0.658825088771279,0.05022318771679746,-0.4245593316168076,-0.4309294575458744,-0.006370125929066828,4.400625667021237,5.849771209642374,1.449145542621137
MIXED_PER,6,LATE_2020_2022,NET30,0.11369953931649279,0.12617905454835054,0.012479515231857752,0.5560507728701815,0.5908503097579625,0.034799536887781035,-0.42605012776897033,-0.43258860755243256,-0.0065384797834622255,4.400625667021237,5.849771209642374,1.449145542621137
MIXED_PER,6,LATE_2020_2022,NET60,0.09908006321879936,0.10656604875437603,0.007485985535576667,0.5033881412449727,0.5227214763414794,0.0193333350965067,-0.427538102457496,-0.43424416291308376,-0.006706060455587748,4.400625667021237,5.849771209642374,1.449145542621137
MIXED_PER,6,NORMAL_2023_2024,GROSS,0.09093664477310948,0.13441687596107066,0.04348023118796118,0.5708485095269321,0.794183516927103,0.22333500740017087,-0.16618563619391813,-0.14673438372072267,0.019451252473195457,4.043063494329035,5.206133876394842,1.1630703820658077
MIXED_PER,6,NORMAL_2023_2024,NET30,0.07778085952464564,0.11683104796992683,0.039050188445281186,0.5040280143768003,0.7068434774726576,0.2028154630958573,-0.1702693810644793,-0.15204663331330193,0.01822274775117738,4.043063494329035,5.206133876394842,1.1630703820658077
MIXED_PER,6,NORMAL_2023_2024,NET60,0.0647767393405505,0.09950661583899745,0.03472987649844694,0.4371012588539419,0.6193497837005396,0.1822485248465977,-0.17433530572366596,-0.1573292906728594,0.017006015050806567,4.043063494329035,5.206133876394842,1.1630703820658077
MIXED_PER,6,BULL_2025,GROSS,0.344740497500595,0.35033893211371514,0.005598434613120151,1.574454413781841,1.5795402925346205,0.005085878752779438,-0.13061459364434036,-0.12572652108583404,0.004888072558506318,4.524871979089015,6.108476024499092,1.5836040454100768
MIXED_PER,6,BULL_2025,NET30,0.3266040576464633,0.3258094511786307,-0.0007946064678325815,1.5070860356332976,1.4898981692051687,-0.017187866428128862,-0.13342062150009837,-0.128116762614217,0.005303858885881363,4.524871979089015,6.108476024499092,1.5836040454100768
MIXED_PER,6,BULL_2025,NET60,0.308701474226607,0.3017072783031747,-0.0069941959234323114,1.4394236429917624,1.3997326929458318,-0.039690950045930595,-0.13621903631962307,-0.13050265853725795,0.005716377782365112,4.524871979089015,6.108476024499092,1.5836040454100768
MIXED_PER,6,YTD_2026,GROSS,0.10034363073740238,0.12806016590404212,0.027716535166639744,0.4441194732371008,0.5078815693899807,0.06376209615287992,-0.2899928386716025,-0.2952260700986168,-0.005233231427014262,4.798152064810831,6.493374067492071,1.6952220026812395
MIXED_PER,6,YTD_2026,NET30,0.08461271757073763,0.10628915033501851,0.021676432764280884,0.40466691889603196,0.4562753782773483,0.05160845938131636,-0.2935421841345911,-0.29878874672806965,-0.005246562593478554,4.798152064810831,6.493374067492071,1.6952220026812395
MIXED_PER,6,YTD_2026,NET60,0.06909581309967305,0.08492079252022555,0.0158249794205525,0.3651178439737226,0.40455174032277935,0.03943389634905675,-0.2970758904334796,-0.30233647754518445,-0.005260587111704851,4.798152064810831,6.493374067492071,1.6952220026812395
MIXED_PER,7,FULL_2016_2026,GROSS,0.10022271146258421,0.12925169347945653,0.029028982016872318,0.5547801843814111,0.6686302812486513,0.11385009686724024,-0.5214687697322127,-0.5004740744861281,0.02099469524608455,4.573889796911157,5.8531853889873995,1.2792955920762425
MIXED_PER,7,FULL_2016_2026,NET30,0.08522407099119467,0.10958793766226704,0.024363866671072376,0.49038072937054955,0.58763753527017,0.09725680589962049,-0.5328414781514257,-0.5154890933963447,0.01735238475508094,4.573889796911157,5.8531853889873995,1.2792955920762425
MIXED_PER,7,FULL_2016_2026,NET60,0.07042031181504527,0.09025148019031826,0.01983116837527299,0.4259412353046522,0.5065654170547994,0.08062418175014718,-0.5439505386621366,-0.5300637136024895,0.013886825059647112,4.573889796911157,5.8531853889873995,1.2792955920762425
MIXED_PER,7,PRE_STRESS_2016_2024,GROSS,0.07922945621560018,0.11304696792359237,0.03381751170799219,0.48072245619335174,0.626676366739267,0.14595391054591522,-0.5214687697322127,-0.5004740744861281,0.02099469524608455,4.591983775843843,5.82964658701572,1.2376628111718766
MIXED_PER,7,PRE_STRESS_2016_2024,NET30,0.06445918266155459,0.09374261672070672,0.029283434059152125,0.412017986687295,0.5409559816179785,0.12893799493068353,-0.5328414781514257,-0.5154890933963447,0.01735238475508094,4.591983775843843,5.82964658701572,1.2376628111718766
MIXED_PER,7,PRE_STRESS_2016_2024,NET60,0.04988157640517743,0.07475817423836406,0.02487659783318663,0.3432848345880748,0.4551555289549254,0.1118706943668506,-0.5439505386621366,-0.5300637136024895,0.013886825059647112,4.591983775843843,5.82964658701572,1.2376628111718766
MIXED_PER,7,EARLY_2016_2019,GROSS,0.049922189197325606,0.06671454341893113,0.01679235422160552,0.3801515922825485,0.4735045958088318,0.09335300352628328,-0.2942865245314167,-0.27766757101451023,0.016618953516906454,4.995053221484925,5.977356450186807,0.9823032287018822
MIXED_PER,7,EARLY_2016_2019,NET30,0.03430044815993605,0.047748616330245186,0.013448168170309138,0.288294913651295,0.36478025991806506,0.07648534626677006,-0.30483847206498627,-0.2919086964947122,0.012929775570274082,4.995053221484925,5.977356450186807,0.9823032287018822
MIXED_PER,7,EARLY_2016_2019,NET60,0.018899726002827855,0.029104133042583857,0.010204407039756003,0.19648422815808925,0.256160899128778,0.05967667097068874,-0.3152387735856077,-0.3058796749847934,0.009359098600814297,4.995053221484925,5.977356450186807,0.9823032287018822
MIXED_PER,7,LATE_2020_2022,GROSS,0.12820668097796717,0.1800595170921513,0.05185283611418412,0.605444395659957,0.7680513232115687,0.16260692755161166,-0.43531969240507395,-0.43911160320576414,-0.0037919108006901903,4.36520010009088,5.823926561979365,1.4587264618884852
MIXED_PER,7,LATE_2020_2022,NET30,0.1135241597943204,0.1596131000563028,0.0460889402619824,0.5534043413355585,0.7007263348126277,0.1473219934770692,-0.43676736462979926,-0.4405453887532761,-0.003778024123476831,4.36520010009088,5.823926561979365,1.4587264618884852
MIXED_PER,7,LATE_2020_2022,NET60,0.09902422749638573,0.1395057075992563,0.04048148010287056,0.5013272171192489,0.6332867617447522,0.1319595446255033,-0.43821227770725213,-0.4419764490896272,-0.003764171382375059,4.36520010009088,5.823926561979365,1.4587264618884852
MIXED_PER,7,NORMAL_2023_2024,GROSS,0.06569536207316018,0.10838462896616474,0.04268926689300456,0.44414599593020443,0.6675468343336043,0.22340083840339986,-0.16734064832830997,-0.15028279067284767,0.017057857655462305,4.134908083094491,5.544718717025286,1.4098106339307952
MIXED_PER,7,NORMAL_2023_2024,NET30,0.05255384895704607,0.09009370603381517,0.0375398570767691,0.3751185074461519,0.5739846846457127,0.19886617719956085,-0.17191760034212467,-0.15640379371340407,0.015513806628720594,4.134908083094491,5.544718717025286,1.4098106339307952
MIXED_PER,7,NORMAL_2023_2024,NET60,0.039567448103751346,0.07209207290345776,0.032524624799706414,0.30604338598099695,0.48028508194936365,0.1742416959683667,-0.17647181746324636,-0.1624849033381719,0.013986914125074468,4.134908083094491,5.544718717025286,1.4098106339307952
MIXED_PER,7,BULL_2025,GROSS,0.30120310821209806,0.3325106214079272,0.03130751319582914,1.3991312412165522,1.5448043083726215,0.1456730671560693,-0.13839193442691633,-0.1294153923041178,0.008976542122798525,4.170046740239404,5.594708662939392,1.424661922699988
MIXED_PER,7,BULL_2025,NET30,0.28502160637104224,0.3103242437385825,0.025302637367540237,1.3368459159919748,1.4596378283531517,0.12279191236117692,-0.14090421417875165,-0.13045165169341288,0.010452562485338768,4.170046740239404,5.594708662939392,1.424661922699988
MIXED_PER,7,BULL_2025,NET60,0.2690321092414891,0.28849153135247274,0.019459422110983615,1.274417161217452,1.3741597806298542,0.09974261941240226,-0.14341033896898558,-0.13148731048832463,0.011923028480660958,4.170046740239404,5.594708662939392,1.424661922699988
MIXED_PER,7,YTD_2026,GROSS,0.11407703270471847,0.06790174349865175,-0.04617528920606673,0.47850155380169485,0.36272234744952075,-0.11577920635217409,-0.2827871743112327,-0.302408175805017,-0.019621001493784318,4.967556355590472,6.631466670941333,1.6639103153508614
MIXED_PER,7,YTD_2026,NET30,0.09759157715886757,0.04685780452120314,-0.05073377263766443,0.4374898888002316,0.30999227941706875,-0.12749760938316285,-0.28652189072814205,-0.3076461496694254,-0.021124258941283336,4.967556355590472,6.631466670941333,1.6639103153508614
MIXED_PER,7,YTD_2026,NET60,0.08133855384331778,0.026211652480082837,-0.05512690136323495,0.39645484512563683,0.2572708104677513,-0.13918403465788554,-0.29023928764761553,-0.3128488297181159,-0.022609542070500366,4.967556355590472,6.631466670941333,1.6639103153508614
MIXED_PER,8,FULL_2016_2026,GROSS,0.0918095848960343,0.12852177881138527,0.036712193915350966,0.5201613898269666,0.6695534133038189,0.14939202347685232,-0.5364860370670872,-0.5367606012371962,-0.0002745641701089596,4.400926162956417,5.716054254417258,1.3151280914608403
MIXED_PER,8,FULL_2016_2026,NET30,0.07748489423942329,0.10932739321307361,0.031842498973650324,0.4580224246286723,0.5899079723193313,0.13188554769065902,-0.5470666439846452,-0.550078431089988,-0.003011787105342778,4.400926162956417,5.716054254417258,1.3151280914608403
MIXED_PER,8,FULL_2016_2026,NET60,0.06333922995590457,0.09044511973323277,0.027105889777328196,0.39580364011413166,0.5101217251628953,0.11431808504876367,-0.557411536807495,-0.5630224356706298,-0.005610898863134817,4.400926162956417,5.716054254417258,1.3151280914608403
MIXED_PER,8,PRE_STRESS_2016_2024,GROSS,0.06031959752451255,0.10494792399997466,0.04462832647546211,0.3929157737257457,0.5930048631474761,0.20008908942173043,-0.5364860370670872,-0.5367606012371962,-0.0002745641701089596,4.4501049686208844,5.729888516338168,1.2797835477172832
MIXED_PER,8,PRE_STRESS_2016_2024,NET30,0.04625360654079391,0.08610931750897888,0.039855710968184965,0.32632413211825706,0.5084202608608359,0.18209612874257886,-0.5470666439846452,-0.550078431089988,-0.003011787105342778,4.4501049686208844,5.729888516338168,1.2797835477172832
MIXED_PER,8,PRE_STRESS_2016_2024,NET60,0.032365395468159086,0.06757765031870355,0.03521225485054447,0.2596700577038401,0.4237051058955808,0.1640350481917407,-0.557411536807495,-0.5630224356706298,-0.005610898863134817,4.4501049686208844,5.729888516338168,1.2797835477172832
MIXED_PER,8,EARLY_2016_2019,GROSS,0.01982099374028712,0.04089414503985567,0.02107315129956855,0.20270744598856888,0.3297018922571243,0.12699444626855544,-0.3105650753962381,-0.2911825558621236,0.019382519534114517,4.730494862425789,5.783006047608067,1.0525111851822784
MIXED_PER,8,EARLY_2016_2019,NET30,0.005445237940039593,0.022984098207472714,0.01753886026743312,0.11445155258646883,0.2219449524662959,0.10749339987982706,-0.321051478967154,-0.304994065156468,0.01605741381068604,4.730494862425789,5.783006047608067,1.0525111851822784
MIXED_PER,8,EARLY_2016_2019,NET60,-0.008738127617459623,0.005367844354437157,0.01410597197189678,0.02604965822576877,0.11386971594350777,0.087820057717739,-0.33138423381006865,-0.3185461781200165,0.012838055690052141,4.730494862425789,5.783006047608067,1.0525111851822784
MIXED_PER,8,LATE_2020_2022,GROSS,0.12832591310408548,0.1781070961155491,0.049781183011463614,0.6040726214355953,0.7599365521631177,0.15586393072752247,-0.424435608986545,-0.43930564670973105,-0.01487003772318607,4.343784472471634,5.711452214111918,1.3676677416402843
MIXED_PER,8,LATE_2020_2022,NET30,0.11371346236162494,0.15808542049640373,0.04437195813477879,0.5525347353950705,0.6939917291154934,0.14145699372042297,-0.4259182427903285,-0.44107743043832004,-0.015159187647991512,4.343784472471634,5.711452214111918,1.3676677416402843
MIXED_PER,8,LATE_2020_2022,NET60,0.09928190110082435,0.1383892027354221,0.039107301634597746,0.5009626983724356,0.6279814131586057,0.1270187147861701,-0.4273980421307393,-0.4428450343440059,-0.01544699221326662,4.343784472471634,5.711452214111918,1.3676677416402843
MIXED_PER,8,NORMAL_2023_2024,GROSS,0.042448037037591924,0.12873662733875735,0.08628859030116542,0.3213295279287515,0.7690911230409723,0.44776159511222074,-0.17007537788988314,-0.13382651787444422,0.03624886001543892,4.054667793279741,5.652388748217106,1.5977209549373654
MIXED_PER,8,NORMAL_2023_2024,NET30,0.029841218639026,0.10975118898977376,0.07990997035074776,0.25375495300037365,0.6735360173897831,0.41978106438940943,-0.17444095549777372,-0.14012810319427316,0.03431285230350056,4.054667793279741,5.652388748217106,1.5977209549373654
MIXED_PER,8,NORMAL_2023_2024,NET60,0.017380361062671268,0.09107203384078555,0.07369167277811428,0.1861656924912991,0.5779130725246907,0.3917473800333916,-0.178785742734471,-0.1463880785727043,0.032397664161766704,4.054667793279741,5.652388748217106,1.5977209549373654
MIXED_PER,8,BULL_2025,GROSS,0.33510931213826756,0.4068967785912332,0.07178746645296563,1.5267810974127003,1.8047978237127191,0.27801672630001883,-0.13499551550230238,-0.12721912658361845,0.00777638891868393,3.7810819777776534,5.469069682403662,1.6879877046260083
MIXED_PER,8,BULL_2025,NET30,0.3200466976513101,0.3839940498324754,0.06394735218116532,1.4723826472837196,1.7252729156740063,0.2528902683902867,-0.13799640207420172,-0.12938346289230007,0.008612939181901647,3.7810819777776534,5.469069682403662,1.6879877046260083
MIXED_PER,8,BULL_2025,NET60,0.3051466749613272,0.36144876481160937,0.05630208985028218,1.4176691543820628,1.6450638250328682,0.22739467065080543,-0.14098832335811118,-0.13357505077604181,0.0074132725820693635,3.7810819777776534,5.469069682403662,1.6879877046260083
MIXED_PER,8,YTD_2026,GROSS,0.21536226505437228,0.07699040563008785,-0.13837185942428443,0.7259830182144459,0.38533281424154203,-0.34065020397290385,-0.26319033114592216,-0.3149788831003141,-0.051788551954391915,4.684671487719041,5.915423109365895,1.2307516216468537
MIXED_PER,8,YTD_2026,NET30,0.19839467567698832,0.05803928749865728,-0.14035538817833104,0.6862847928812675,0.3367069730870612,-0.3495778197942063,-0.26535730992171225,-0.32036588470734606,-0.05500857478563381,4.684671487719041,5.915423109365895,1.2307516216468537
MIXED_PER,8,YTD_2026,NET60,0.18165145668782512,0.03940758444398074,-0.14224387224384438,0.646573065378655,0.28811510585758404,-0.35845795952107096,-0.2675192332163604,-0.32571480888857984,-0.058195575672219446,4.684671487719041,5.915423109365895,1.2307516216468537
MIXED_PER,9,FULL_2016_2026,GROSS,0.1011057755362379,0.12813114291840022,0.027025367382162324,0.5573664312555259,0.6699296299887405,0.11256319873321463,-0.5309698664282432,-0.5186483019875323,0.012321564440710864,4.456558063707677,5.845502513450499,1.388944449742822
MIXED_PER,9,FULL_2016_2026,NET30,0.08647762156155836,0.10851246854428998,0.022034846982731615,0.49482821132060933,0.587939806093168,0.09311159477255865,-0.5451468677021347,-0.5332455820462751,0.011901285655859573,4.456558063707677,5.845502513450499,1.388944449742822
MIXED_PER,9,FULL_2016_2026,NET60,0.0720345124509203,0.08921991622836867,0.01718540377744837,0.4322503762317705,0.5058861626093328,0.07363578637756235,-0.5610709230298343,-0.5474108663791046,0.013660056650729668,4.456558063707677,5.845502513450499,1.388944449742822
MIXED_PER,9,PRE_STRESS_2016_2024,GROSS,0.06503271691288393,0.10052129299065005,0.03548857607776612,0.4139279487656934,0.5748825264038109,0.1609545776381175,-0.5309698664282432,-0.5186483019875323,0.012321564440710864,4.452212987055967,5.88265677625462,1.4304437891986526
MIXED_PER,9,PRE_STRESS_2016_2024,NET30,0.05089749833792867,0.08126213291481532,0.03036463457688665,0.3476033833694097,0.4875474688876578,0.1399440855182481,-0.5451468677021347,-0.5332455820462751,0.011901285655859573,4.452212987055967,5.88265677625462,1.4304437891986526
MIXED_PER,9,PRE_STRESS_2016_2024,NET60,0.036940912554394245,0.062325117871822044,0.0253842053174278,0.28125985836986317,0.4001588976462923,0.11889903927642914,-0.5610709230298343,-0.5474108663791046,0.013660056650729668,4.452212987055967,5.88265677625462,1.4304437891986526
MIXED_PER,9,EARLY_2016_2019,GROSS,0.015328125996437736,0.047541607900723815,0.03221348190428608,0.17530435746023035,0.3701792779760279,0.19487492051579755,-0.30159991420330956,-0.28173933924442485,0.019860574958884714,4.655891549222275,5.887858050302113,1.231966501079838
