universe,period,base_state,factor_substate,state_cell,a,b,n,mean_diff,median_diff,win_vs_b
KOSDAQ,STRESS_2025,B4,F_HIGH,B4|F_HIGH,WPLUS,MARKET,11,0.006264936330814838,0.0037868511858584995,0.6363636363636364
KOSDAQ,STRESS_2025,B4,F_HIGH,B4|F_HIGH,WPLUS,EW4,11,0.0015968699304439457,0.001663723722225799,0.6363636363636364
KOSDAQ,STRESS_2025,B4,F_HIGH,B4|F_HIGH,MOMENTUM,WPLUS,11,0.00043582360436495387,0.0028709776979824984,0.7272727272727273
KOSDAQ,STRESS_2025,B4,F_HIGH,B4|F_HIGH,REVISION,WPLUS,11,0.0008892485801891902,-0.0019206278286575985,0.2727272727272727
KOSDAQ,STRESS_2025,B4,F_HIGH,B4|F_HIGH,VALUE,WPLUS,11,-0.008138238379233794,-0.008164214642902096,0.36363636363636365
KOSDAQ,STRESS_2025,B4,F_HIGH,B4|F_HIGH,FLOW,WPLUS,11,0.00042568647290398137,-0.0018726384812521972,0.36363636363636365
KOSDAQ,STRESS_2025,B4,F_LOW,B4|F_LOW,WPLUS,MARKET,9,-0.00035699991431475394,-0.002675934379326398,0.2222222222222222
KOSDAQ,STRESS_2025,B4,F_LOW,B4|F_LOW,WPLUS,EW4,9,0.0006455271433021453,-0.0013438168763821997,0.2222222222222222
KOSDAQ,STRESS_2025,B4,F_LOW,B4|F_LOW,MOMENTUM,WPLUS,9,0.0024271013950198325,0.0,0.4444444444444444
KOSDAQ,STRESS_2025,B4,F_LOW,B4|F_LOW,REVISION,WPLUS,9,-0.003990794198374357,0.0,0.3333333333333333
KOSDAQ,STRESS_2025,B4,F_LOW,B4|F_LOW,VALUE,WPLUS,9,-0.002122984877997433,0.0099091306910431,0.5555555555555556
KOSDAQ,STRESS_2025,B4,F_LOW,B4|F_LOW,FLOW,WPLUS,9,0.0011045691081434201,0.008210606380981398,0.6666666666666666
KOSDAQ,STRESS_2026,B3,F_LOW,B3|F_LOW,WPLUS,MARKET,1,0.0045124598871147045,0.0045124598871147045,1.0
KOSDAQ,STRESS_2026,B3,F_LOW,B3|F_LOW,WPLUS,EW4,1,-0.0032093556411709953,-0.0032093556411709953,0.0
KOSDAQ,STRESS_2026,B3,F_LOW,B3|F_LOW,MOMENTUM,WPLUS,1,0.0,0.0,0.0
KOSDAQ,STRESS_2026,B3,F_LOW,B3|F_LOW,REVISION,WPLUS,1,0.012124785976622192,0.012124785976622192,1.0
KOSDAQ,STRESS_2026,B3,F_LOW,B3|F_LOW,VALUE,WPLUS,1,-0.006634068270020305,-0.006634068270020305,0.0
KOSDAQ,STRESS_2026,B3,F_LOW,B3|F_LOW,FLOW,WPLUS,1,0.007346704858082191,0.007346704858082191,1.0
KOSDAQ,STRESS_2026,B4,F_HIGH,B4|F_HIGH,WPLUS,MARKET,8,0.0045456695516868,0.000680985772878851,0.5
KOSDAQ,STRESS_2026,B4,F_HIGH,B4|F_HIGH,WPLUS,EW4,8,0.006893074279693291,-0.0010752216644066455,0.375
KOSDAQ,STRESS_2026,B4,F_HIGH,B4|F_HIGH,MOMENTUM,WPLUS,8,0.000916164328610562,0.0019907224937561496,0.5
KOSDAQ,STRESS_2026,B4,F_HIGH,B4|F_HIGH,REVISION,WPLUS,8,-0.001095808825412214,0.0015708596618875014,0.5
KOSDAQ,STRESS_2026,B4,F_HIGH,B4|F_HIGH,VALUE,WPLUS,8,-0.01761797899282279,-0.006862227003060302,0.5
KOSDAQ,STRESS_2026,B4,F_HIGH,B4|F_HIGH,FLOW,WPLUS,8,-0.009774673629148764,-0.0037556750539316534,0.25
KOSDAQ,STRESS_2026,B4,F_LOW,B4|F_LOW,WPLUS,MARKET,4,0.01365356121346145,0.015760724389992903,0.75
KOSDAQ,STRESS_2026,B4,F_LOW,B4|F_LOW,WPLUS,EW4,4,-0.0035326534799772252,-0.0010091186200563498,0.25
KOSDAQ,STRESS_2026,B4,F_LOW,B4|F_LOW,MOMENTUM,WPLUS,4,0.003077428987532349,3.916876982144879e-05,0.5
KOSDAQ,STRESS_2026,B4,F_LOW,B4|F_LOW,REVISION,WPLUS,4,0.005842844163306474,0.0043055036924821,0.5
KOSDAQ,STRESS_2026,B4,F_LOW,B4|F_LOW,VALUE,WPLUS,4,-0.0008918303719500763,0.005551475538098299,0.5
KOSDAQ,STRESS_2026,B4,F_LOW,B4|F_LOW,FLOW,WPLUS,4,0.006102171141020258,0.011205935146318251,0.75
KOSDAQ,TRAIN_2016_2022,B3,F_HIGH,B3|F_HIGH,WPLUS,MARKET,68,0.002482784135963088,0.0024947257126401983,0.5441176470588235
KOSDAQ,TRAIN_2016_2022,B3,F_HIGH,B3|F_HIGH,WPLUS,EW4,68,0.0013069471682093403,0.0008104001445266002,0.5441176470588235
KOSDAQ,TRAIN_2016_2022,B3,F_HIGH,B3|F_HIGH,MOMENTUM,WPLUS,68,-0.002527754030572086,-0.002177956846966451,0.36764705882352944
