universe,eval_year,period,feature,target,train_n,test_n,train_spearman,direction,oos_spearman,directed_oos_spearman,train_q33,train_q67,low_n,high_n,raw_high_minus_low,directed_high_minus_low
KOSPI_ALL,2022,DEV_2020_2022,DISPERSION_CHANGE_20,TARGET_RANK_CORR_60,283,50,-0.006416546608994385,-1,-0.05911758689165444,0.05911758689165444,-0.00754395879247937,0.005297065549836236,14,15,-0.10691609977324265,0.10691609977324265
KOSPI_ALL,2022,DEV_2020_2022,AVG_PAIR_CORR_60,TARGET_RANK_CORR_60,283,50,0.1515445118964167,1,0.00961261575474056,0.00961261575474056,0.026740849991433453,0.12060894284966117,4,38,-0.048245614035087786,-0.048245614035087786
KOSPI_ALL,2022,DEV_2020_2022,PC1_SHARE_60,TARGET_RANK_CORR_60,283,50,0.10596621969239374,1,0.09016633577946644,0.09016633577946644,0.4143023199911087,0.4882683784149804,13,10,0.18681318681318684,0.18681318681318684
KOSPI_ALL,2022,DEV_2020_2022,FACTOR_VOL_MEDIAN_60,TARGET_RANK_CORR_60,283,50,-0.11037603993555631,-1,-0.20575804023022165,0.20575804023022165,0.013377456660215796,0.01779469118344997,1,17,,
KOSPI_ALL,2022,DEV_2020_2022,SIGN_ALIGNMENT_20_60,TARGET_RANK_CORR_60,283,50,-0.02703383117053646,-1,0.10652909970297028,-0.10652909970297028,0.625,0.75,24,26,0.01510989010989014,-0.01510989010989014
KOSPI_ALL,2022,DEV_2020_2022,BREADTH_20,TARGET_TOP2_SURVIVAL_20,283,50,0.04751722083084062,1,0.04536090847076395,0.04536090847076395,0.5,0.625,26,24,0.059294871794871806,0.059294871794871806
KOSPI_ALL,2022,DEV_2020_2022,BREADTH_60,TARGET_TOP2_SURVIVAL_20,283,50,0.04302399235225899,1,-0.20172894592181903,-0.20172894592181903,0.5,0.625,17,33,-0.015151515151515138,-0.015151515151515138
KOSPI_ALL,2022,DEV_2020_2022,DISPERSION_20,TARGET_TOP2_SURVIVAL_20,283,50,-0.14241356780027367,-1,0.006847376109704351,-0.006847376109704351,0.024596767570441467,0.035613797612943865,13,12,-0.0064102564102563875,0.0064102564102563875
KOSPI_ALL,2022,DEV_2020_2022,DISPERSION_60,TARGET_TOP2_SURVIVAL_20,283,50,-0.0033414743459807108,-1,-0.18779857888475965,0.18779857888475965,0.044034254088698835,0.06180178290542247,22,15,-0.12424242424242427,0.12424242424242427
KOSPI_ALL,2022,DEV_2020_2022,ABS_OPPORTUNITY_20,TARGET_TOP2_SURVIVAL_20,283,50,-0.08578630293117523,-1,-0.1432640939542019,0.1432640939542019,0.02162944346296479,0.031594222053606014,14,17,-0.08823529411764708,0.08823529411764708
KOSPI_ALL,2022,DEV_2020_2022,RANGE_20,TARGET_TOP2_SURVIVAL_20,283,50,-0.13796859248593268,-1,0.10578930687318429,-0.10578930687318429,0.07279274218252785,0.10181619553580534,12,15,0.11666666666666664,-0.11666666666666664
KOSPI_ALL,2022,DEV_2020_2022,LEADER_STRENGTH_20,TARGET_TOP2_SURVIVAL_20,283,50,-0.046764581578078133,-1,-0.14225556568998188,0.14225556568998188,0.03054029213929227,0.05063733002267046,16,17,-0.09007352941176472,0.09007352941176472
KOSPI_ALL,2022,DEV_2020_2022,LOSER_WEAKNESS_20,TARGET_TOP2_SURVIVAL_20,283,50,-0.12693702407354118,-1,0.33695460111940484,-0.33695460111940484,0.03558804399705706,0.05536084356185744,13,18,0.31410256410256415,-0.31410256410256415
KOSPI_ALL,2022,DEV_2020_2022,WINNER_GAP_20,TARGET_TOP2_SURVIVAL_20,283,50,-0.012121304295907371,-1,0.05414204365812743,-0.05414204365812743,0.00802349085907239,0.018601561654027376,17,14,0.09453781512605042,-0.09453781512605042
KOSPI_ALL,2022,DEV_2020_2022,CROSS_HORIZON_RANK_CORR,TARGET_TOP2_SURVIVAL_20,283,50,0.05863996676575764,1,-0.1361432525085775,-0.1361432525085775,0.38095238095238104,0.6904761904761906,18,15,-0.03888888888888886,-0.03888888888888886
KOSPI_ALL,2022,DEV_2020_2022,PREV_RANK_CORR_20,TARGET_TOP2_SURVIVAL_20,283,50,0.030514806525781417,1,-0.16347868129837437,-0.16347868129837437,-0.14285714285714288,0.30952380952380953,15,20,-0.1333333333333333,-0.1333333333333333
KOSPI_ALL,2022,DEV_2020_2022,RANK_TURNOVER_20,TARGET_TOP2_SURVIVAL_20,283,50,-0.030514806525781417,-1,0.16347868129837437,-0.16347868129837437,0.6904761904761905,1.1428571428571428,20,15,0.1333333333333333,-0.1333333333333333
KOSPI_ALL,2022,DEV_2020_2022,BREADTH_CHANGE_20,TARGET_TOP2_SURVIVAL_20,283,50,-0.02760653846916227,-1,0.3160508293936108,-0.3160508293936108,-0.125,0.125,23,20,0.23369565217391303,-0.23369565217391303
KOSPI_ALL,2022,DEV_2020_2022,DISPERSION_CHANGE_20,TARGET_TOP2_SURVIVAL_20,283,50,-0.13278259677080095,-1,-0.01449095874379293,0.01449095874379293,-0.00754395879247937,0.005297065549836236,14,15,-0.06190476190476191,0.06190476190476191
KOSPI_ALL,2022,DEV_2020_2022,AVG_PAIR_CORR_60,TARGET_TOP2_SURVIVAL_20,283,50,0.1927788661555689,1,-0.16237305053942333,-0.16237305053942333,0.026740849991433453,0.12060894284966117,4,38,-0.03947368421052633,-0.03947368421052633
KOSPI_ALL,2022,DEV_2020_2022,PC1_SHARE_60,TARGET_TOP2_SURVIVAL_20,283,50,0.06447451032081628,1,-0.1663010027263855,-0.1663010027263855,0.4143023199911087,0.4882683784149804,13,10,-0.16153846153846158,-0.16153846153846158
KOSPI_ALL,2022,DEV_2020_2022,FACTOR_VOL_MEDIAN_60,TARGET_TOP2_SURVIVAL_20,283,50,-0.08668103344606191,-1,0.238915037750227,-0.238915037750227,0.013377456660215796,0.01779469118344997,1,17,,
KOSPI_ALL,2022,DEV_2020_2022,SIGN_ALIGNMENT_20_60,TARGET_TOP2_SURVIVAL_20,283,50,-0.020542004117028275,-1,-0.2003078437769505,0.2003078437769505,0.625,0.75,24,26,-0.13942307692307693,0.13942307692307693
KOSPI_ALL,2022,DEV_2020_2022,BREADTH_20,TARGET_TOP2_SAME_20,283,50,-0.0003889317613599775,-1,-0.015445158155359982,0.015445158155359982,0.5,0.625,26,24,0.0,-0.0
KOSPI_ALL,2022,DEV_2020_2022,BREADTH_60,TARGET_TOP2_SAME_20,283,50,-0.03545984964856545,-1,-0.0028390222529557953,0.0028390222529557953,0.5,0.625,17,33,0.06684491978609625,-0.06684491978609625
KOSPI_ALL,2022,DEV_2020_2022,DISPERSION_20,TARGET_TOP2_SAME_20,283,50,-0.11027160241896063,-1,0.056822632151369436,-0.056822632151369436,0.024596767570441467,0.035613797612943865,13,12,0.019230769230769218,-0.019230769230769218
KOSPI_ALL,2022,DEV_2020_2022,DISPERSION_60,TARGET_TOP2_SAME_20,283,50,-0.012911505632558532,-1,-0.345093546480268,0.345093546480268,0.044034254088698835,0.06180178290542247,22,15,-0.14090909090909087,0.14090909090909087
KOSPI_ALL,2022,DEV_2020_2022,ABS_OPPORTUNITY_20,TARGET_TOP2_SAME_20,283,50,-0.09919249157416746,-1,0.134434032162996,-0.134434032162996,0.02162944346296479,0.031594222053606014,14,17,0.11554621848739496,-0.11554621848739496
KOSPI_ALL,2022,DEV_2020_2022,RANGE_20,TARGET_TOP2_SAME_20,283,50,-0.07501519680744556,-1,0.13166219644829505,-0.13166219644829505,0.07279274218252785,0.10181619553580534,12,15,0.09166666666666665,-0.09166666666666665
KOSPI_ALL,2022,DEV_2020_2022,LEADER_STRENGTH_20,TARGET_TOP2_SAME_20,283,50,-0.05142249984164613,-1,-0.20095808931581874,0.20095808931581874,0.03054029213929227,0.05063733002267046,16,17,-0.10661764705882354,0.10661764705882354
KOSPI_ALL,2022,DEV_2020_2022,LOSER_WEAKNESS_20,TARGET_TOP2_SAME_20,283,50,-0.04712767103949097,-1,0.400530260774287,-0.400530260774287,0.03558804399705706,0.05536084356185744,13,18,0.24572649572649571,-0.24572649572649571
KOSPI_ALL,2022,DEV_2020_2022,WINNER_GAP_20,TARGET_TOP2_SAME_20,283,50,0.007812240780814688,1,-0.07622548215427608,-0.07622548215427608,0.00802349085907239,0.018601561654027376,17,14,0.01470588235294118,0.01470588235294118
KOSPI_ALL,2022,DEV_2020_2022,CROSS_HORIZON_RANK_CORR,TARGET_TOP2_SAME_20,283,50,-0.013219574701471662,-1,-0.24409742673547286,0.24409742673547286,0.38095238095238104,0.6904761904761906,18,15,-0.04999999999999999,0.04999999999999999
KOSPI_ALL,2022,DEV_2020_2022,PREV_RANK_CORR_20,TARGET_TOP2_SAME_20,283,50,-0.0028289448659238846,-1,-0.26360935895557686,0.26360935895557686,-0.14285714285714288,0.30952380952380953,15,20,-0.09999999999999998,0.09999999999999998
KOSPI_ALL,2022,DEV_2020_2022,RANK_TURNOVER_20,TARGET_TOP2_SAME_20,283,50,0.0028289448659238846,1,0.26360935895557686,0.26360935895557686,0.6904761904761905,1.1428571428571428,20,15,0.09999999999999998,0.09999999999999998
KOSPI_ALL,2022,DEV_2020_2022,BREADTH_CHANGE_20,TARGET_TOP2_SAME_20,283,50,-0.02400589125390376,-1,0.19265402153407746,-0.19265402153407746,-0.125,0.125,23,20,0.1043478260869565,-0.1043478260869565
KOSPI_ALL,2022,DEV_2020_2022,DISPERSION_CHANGE_20,TARGET_TOP2_SAME_20,283,50,-0.10635504278210822,-1,-0.00970142500145332,0.00970142500145332,-0.00754395879247937,0.005297065549836236,14,15,-0.011904761904761918,0.011904761904761918
KOSPI_ALL,2022,DEV_2020_2022,AVG_PAIR_CORR_60,TARGET_TOP2_SAME_20,283,50,0.09418656586710872,1,-0.13166219644829505,-0.13166219644829505,0.026740849991433453,0.12060894284966117,4,38,-0.13815789473684212,-0.13815789473684212
KOSPI_ALL,2022,DEV_2020_2022,PC1_SHARE_60,TARGET_TOP2_SAME_20,283,50,0.0756968181929749,1,-0.026332439289659008,-0.026332439289659008,0.4143023199911087,0.4882683784149804,13,10,-0.05384615384615385,-0.05384615384615385
KOSPI_ALL,2022,DEV_2020_2022,FACTOR_VOL_MEDIAN_60,TARGET_TOP2_SAME_20,283,50,-0.05456901153484645,-1,0.17878340359821115,-0.17878340359821115,0.013377456660215796,0.01779469118344997,1,17,,
KOSPI_ALL,2022,DEV_2020_2022,SIGN_ALIGNMENT_20_60,TARGET_TOP2_SAME_20,283,50,-0.025386483683272842,-1,-0.3081080429863964,0.3081080429863964,0.625,0.75,24,26,-0.12019230769230768,0.12019230769230768
KOSPI_ALL,2022,DEV_2020_2022,BREADTH_20,TARGET_FACTOR_MOM_20,283,50,-0.0027707092722823704,-1,0.2316196256517452,-0.2316196256517452,0.5,0.625,26,24,0.015504345313635544,-0.015504345313635544
KOSPI_ALL,2022,DEV_2020_2022,BREADTH_60,TARGET_FACTOR_MOM_20,283,50,0.013459074239293482,1,-0.021788133444244465,-0.021788133444244465,0.5,0.625,17,33,0.013033858603051219,0.013033858603051219
KOSPI_ALL,2022,DEV_2020_2022,DISPERSION_20,TARGET_FACTOR_MOM_20,283,50,-0.013201379542573837,-1,-0.03567827130852341,0.03567827130852341,0.024596767570441467,0.035613797612943865,13,12,-0.00213629809784999,0.00213629809784999
KOSPI_ALL,2022,DEV_2020_2022,DISPERSION_60,TARGET_FACTOR_MOM_20,283,50,0.08752810071465557,1,-0.31995198079231685,-0.31995198079231685,0.044034254088698835,0.06180178290542247,22,15,-0.028297663107687516,-0.028297663107687516
KOSPI_ALL,2022,DEV_2020_2022,ABS_OPPORTUNITY_20,TARGET_FACTOR_MOM_20,283,50,-0.012522091423815428,-1,0.07937575030012005,-0.07937575030012005,0.02162944346296479,0.031594222053606014,14,17,0.011822679033522068,-0.011822679033522068
KOSPI_ALL,2022,DEV_2020_2022,RANGE_20,TARGET_FACTOR_MOM_20,283,50,-0.012860411850850987,-1,0.13536614645858341,-0.13536614645858341,0.07279274218252785,0.10181619553580534,12,15,0.012288024239176906,-0.012288024239176906
KOSPI_ALL,2022,DEV_2020_2022,LEADER_STRENGTH_20,TARGET_FACTOR_MOM_20,283,50,0.04456775991638879,1,-0.20489795918367346,-0.20489795918367346,0.03054029213929227,0.05063733002267046,16,17,-0.01924919921294589,-0.01924919921294589
KOSPI_ALL,2022,DEV_2020_2022,LOSER_WEAKNESS_20,TARGET_FACTOR_MOM_20,283,50,-0.02560434405546125,-1,0.3730612244897959,-0.3730612244897959,0.03558804399705706,0.05536084356185744,13,18,0.03630661356857468,-0.03630661356857468
KOSPI_ALL,2022,DEV_2020_2022,WINNER_GAP_20,TARGET_FACTOR_MOM_20,283,50,-0.026837439946800566,-1,0.09301320528211285,-0.09301320528211285,0.00802349085907239,0.018601561654027376,17,14,0.015584152339668665,-0.015584152339668665
KOSPI_ALL,2022,DEV_2020_2022,CROSS_HORIZON_RANK_CORR,TARGET_FACTOR_MOM_20,283,50,0.024147232298395698,1,-0.3848150927598147,-0.3848150927598147,0.38095238095238104,0.6904761904761906,18,15,-0.028913133813407127,-0.028913133813407127
KOSPI_ALL,2022,DEV_2020_2022,PREV_RANK_CORR_20,TARGET_FACTOR_MOM_20,283,50,0.023059557258274004,1,-0.2298763512625045,-0.2298763512625045,-0.14285714285714288,0.30952380952380953,15,20,-0.012877107155396462,-0.012877107155396462
KOSPI_ALL,2022,DEV_2020_2022,RANK_TURNOVER_20,TARGET_FACTOR_MOM_20,283,50,-0.023059557258274004,-1,0.2298763512625045,-0.2298763512625045,0.6904761904761905,1.1428571428571428,20,15,0.012877107155396462,-0.012877107155396462
KOSPI_ALL,2022,DEV_2020_2022,BREADTH_CHANGE_20,TARGET_FACTOR_MOM_20,283,50,-0.09453476677717532,-1,0.3953283782802079,-0.3953283782802079,-0.125,0.125,23,20,0.03529916739975485,-0.03529916739975485
KOSPI_ALL,2022,DEV_2020_2022,DISPERSION_CHANGE_20,TARGET_FACTOR_MOM_20,283,50,-0.13663380175799553,-1,-0.12681872749099637,0.12681872749099637,-0.00754395879247937,0.005297065549836236,14,15,-0.008276812397576407,0.008276812397576407
KOSPI_ALL,2022,DEV_2020_2022,AVG_PAIR_CORR_60,TARGET_FACTOR_MOM_20,283,50,0.11357294961408176,1,-0.24782713085234095,-0.24782713085234095,0.026740849991433453,0.12060894284966117,4,38,-0.03833596429055068,-0.03833596429055068
KOSPI_ALL,2022,DEV_2020_2022,PC1_SHARE_60,TARGET_FACTOR_MOM_20,283,50,0.1414364693536756,1,-0.03807923169267707,-0.03807923169267707,0.4143023199911087,0.4882683784149804,13,10,-0.006907289555422878,-0.006907289555422878
KOSPI_ALL,2022,DEV_2020_2022,FACTOR_VOL_MEDIAN_60,TARGET_FACTOR_MOM_20,283,50,0.0763201114816105,1,0.2339015606242497,0.2339015606242497,0.013377456660215796,0.01779469118344997,1,17,,
KOSPI_ALL,2022,DEV_2020_2022,SIGN_ALIGNMENT_20_60,TARGET_FACTOR_MOM_20,283,50,-0.008798686052439188,-1,-0.4198461420527165,0.4198461420527165,0.625,0.75,24,26,-0.0263234434711127,0.0263234434711127
KOSPI_ALL,2023,CONFIRM_2023_2024,BREADTH_20,TARGET_RANK_CORR_20,333,49,0.026742895334092177,1,0.14870627867338676,0.14870627867338676,0.5,0.625,30,19,0.048788638262322465,0.048788638262322465
KOSPI_ALL,2023,CONFIRM_2023_2024,BREADTH_60,TARGET_RANK_CORR_20,333,49,-0.007866210159132511,-1,0.12566281079557348,-0.12566281079557348,0.5,0.75,25,13,0.056703296703296706,-0.056703296703296706
KOSPI_ALL,2023,CONFIRM_2023_2024,DISPERSION_20,TARGET_RANK_CORR_20,333,49,-0.07354866771148003,-1,-0.02680075975155934,0.02680075975155934,0.024839435401153433,0.03509361631672004,15,20,-0.026190476190476188,0.026190476190476188
KOSPI_ALL,2023,CONFIRM_2023_2024,DISPERSION_60,TARGET_RANK_CORR_20,333,49,-0.033020663435303174,-1,-0.40767784262086265,0.40767784262086265,0.04357045651798349,0.06100846623642397,7,30,-0.2579365079365079,0.2579365079365079
KOSPI_ALL,2023,CONFIRM_2023_2024,ABS_OPPORTUNITY_20,TARGET_RANK_CORR_20,333,49,-0.06573189324370625,-1,-0.03818470151269787,0.03818470151269787,0.021906036083753164,0.03160687061293279,13,21,0.011773940345368897,-0.011773940345368897
KOSPI_ALL,2023,CONFIRM_2023_2024,RANGE_20,TARGET_RANK_CORR_20,333,49,-0.0335478707281939,-1,-0.057634395732400936,0.057634395732400936,0.07385104691392674,0.10140321261855315,17,21,-0.10057356275843674,0.10057356275843674
KOSPI_ALL,2023,CONFIRM_2023_2024,LEADER_STRENGTH_20,TARGET_RANK_CORR_20,333,49,-0.011887029292202951,-1,-0.036704278593087926,0.036704278593087926,0.0305419094340858,0.050670382703930386,11,20,-0.011796536796536777,0.011796536796536777
KOSPI_ALL,2023,CONFIRM_2023_2024,LOSER_WEAKNESS_20,TARGET_RANK_CORR_20,333,49,-0.0012169322469684823,-1,-0.08162745684332073,0.08162745684332073,0.03638473294148429,0.05546727540836516,17,16,-0.19642857142857148,0.19642857142857148
KOSPI_ALL,2023,CONFIRM_2023_2024,WINNER_GAP_20,TARGET_RANK_CORR_20,333,49,0.007275753173682157,1,0.0559497765480172,0.0559497765480172,0.008006489401258438,0.018258626627837726,20,13,0.03479853479853477,0.03479853479853477
KOSPI_ALL,2023,CONFIRM_2023_2024,CROSS_HORIZON_RANK_CORR,TARGET_RANK_CORR_20,333,49,-0.04325665086275312,-1,-0.17352205902733556,0.17352205902733556,0.38095238095238104,0.6904761904761906,20,20,-0.15952380952380957,0.15952380952380957
KOSPI_ALL,2023,CONFIRM_2023_2024,PREV_RANK_CORR_20,TARGET_RANK_CORR_20,333,49,-0.04891799850814466,-1,-0.27308016455517503,0.27308016455517503,-0.14285714285714288,0.3333333333333334,16,17,-0.25945378151260506,0.25945378151260506
KOSPI_ALL,2023,CONFIRM_2023_2024,RANK_TURNOVER_20,TARGET_RANK_CORR_20,333,49,0.04891799850814466,1,0.27308016455517503,0.27308016455517503,0.6666666666666665,1.1428571428571428,17,16,0.25945378151260506,0.25945378151260506
KOSPI_ALL,2023,CONFIRM_2023_2024,BREADTH_CHANGE_20,TARGET_RANK_CORR_20,333,49,-0.0022600556077597717,-1,0.24101516018399713,-0.24101516018399713,-0.125,0.125,23,21,0.24726412304052056,-0.24726412304052056
KOSPI_ALL,2023,CONFIRM_2023_2024,DISPERSION_CHANGE_20,TARGET_RANK_CORR_20,333,49,-0.1736715733096185,-1,0.13487163288308526,-0.13487163288308526,-0.007250990287327211,0.0051265791206833765,20,17,0.14152661064425773,-0.14152661064425773
KOSPI_ALL,2023,CONFIRM_2023_2024,AVG_PAIR_CORR_60,TARGET_RANK_CORR_20,333,49,0.1027951835010368,1,-0.2803614715344074,-0.2803614715344074,0.03367363152135436,0.14340462608653443,1,37,,
KOSPI_ALL,2023,CONFIRM_2023_2024,PC1_SHARE_60,TARGET_RANK_CORR_20,333,49,0.0950274893669415,1,0.27546076117983653,0.27546076117983653,0.41541711928784764,0.48344334585529214,25,9,0.4912169312169313,0.4912169312169313
KOSPI_ALL,2023,CONFIRM_2023_2024,FACTOR_VOL_MEDIAN_60,TARGET_RANK_CORR_20,333,49,0.046621766500045736,1,0.09857574681954492,0.09857574681954492,0.013923299669813911,0.017846001694407226,0,27,,
KOSPI_ALL,2023,CONFIRM_2023_2024,SIGN_ALIGNMENT_20_60,TARGET_RANK_CORR_20,333,49,-0.09268415212236775,-1,-0.12855847095402767,0.12855847095402767,0.625,0.75,28,21,-0.09778911564625856,0.09778911564625856
KOSPI_ALL,2023,CONFIRM_2023_2024,BREADTH_20,TARGET_RANK_CORR_60,333,49,-0.060019314505099494,-1,-0.06075195569939491,0.06075195569939491,0.5,0.625,30,19,-0.1912698412698413,0.1912698412698413
KOSPI_ALL,2023,CONFIRM_2023_2024,BREADTH_60,TARGET_RANK_CORR_60,333,49,-0.04807473139843692,-1,0.03168231735809062,-0.03168231735809062,0.5,0.75,25,13,-0.0932600732600733,0.0932600732600733
KOSPI_ALL,2023,CONFIRM_2023_2024,DISPERSION_20,TARGET_RANK_CORR_60,333,49,-0.06639573282735768,-1,-0.18517291135972463,0.18517291135972463,0.024839435401153433,0.03509361631672004,15,20,-0.22420634920634924,0.22420634920634924
KOSPI_ALL,2023,CONFIRM_2023_2024,DISPERSION_60,TARGET_RANK_CORR_60,333,49,-0.04114015744684794,-1,0.1441878375389256,-0.1441878375389256,0.04357045651798349,0.06100846623642397,7,30,-0.07142857142857145,0.07142857142857145
KOSPI_ALL,2023,CONFIRM_2023_2024,ABS_OPPORTUNITY_20,TARGET_RANK_CORR_60,333,49,-0.08018691094857104,-1,-0.15939774040143884,0.15939774040143884,0.021906036083753164,0.03160687061293279,13,21,-0.24088609802895516,0.24088609802895516
KOSPI_ALL,2023,CONFIRM_2023_2024,RANGE_20,TARGET_RANK_CORR_60,333,49,-0.044039004288645316,-1,-0.17710860044604312,0.17710860044604312,0.07385104691392674,0.10140321261855315,17,21,-0.24936641323195946,0.24936641323195946
KOSPI_ALL,2023,CONFIRM_2023_2024,LEADER_STRENGTH_20,TARGET_RANK_CORR_60,333,49,-0.06304817173259163,-1,-0.20165881278452924,0.20165881278452924,0.0305419094340858,0.050670382703930386,11,20,-0.22110389610389614,0.22110389610389614
KOSPI_ALL,2023,CONFIRM_2023_2024,LOSER_WEAKNESS_20,TARGET_RANK_CORR_60,333,49,0.05020756574669659,1,-0.13367360938564468,-0.13367360938564468,0.03638473294148429,0.05546727540836516,17,16,-0.24912464985994404,-0.24912464985994404
KOSPI_ALL,2023,CONFIRM_2023_2024,WINNER_GAP_20,TARGET_RANK_CORR_60,333,49,-0.016032149086148254,-1,-0.06951640167363422,0.06951640167363422,0.008006489401258438,0.018258626627837726,20,13,-0.09102564102564105,0.09102564102564105
KOSPI_ALL,2023,CONFIRM_2023_2024,CROSS_HORIZON_RANK_CORR,TARGET_RANK_CORR_60,333,49,0.02565686739517786,1,-0.19303177826300355,-0.19303177826300355,0.38095238095238104,0.6904761904761906,20,20,-0.2071428571428572,-0.2071428571428572
KOSPI_ALL,2023,CONFIRM_2023_2024,PREV_RANK_CORR_20,TARGET_RANK_CORR_60,333,49,0.02315495860767315,1,-0.07011541293599856,-0.07011541293599856,-0.14285714285714288,0.3333333333333334,16,17,-0.13252801120448188,-0.13252801120448188
KOSPI_ALL,2023,CONFIRM_2023_2024,RANK_TURNOVER_20,TARGET_RANK_CORR_60,333,49,-0.02315495860767315,-1,0.07011541293599856,-0.07011541293599856,0.6666666666666665,1.1428571428571428,17,16,0.13252801120448188,-0.13252801120448188
KOSPI_ALL,2023,CONFIRM_2023_2024,BREADTH_CHANGE_20,TARGET_RANK_CORR_60,333,49,-0.04871744277177523,-1,-0.0989267314706152,0.0989267314706152,-0.125,0.125,23,21,-0.00867593414177266,0.00867593414177266
KOSPI_ALL,2023,CONFIRM_2023_2024,DISPERSION_CHANGE_20,TARGET_RANK_CORR_60,333,49,-0.013300696550963621,-1,-0.10958275652958346,0.10958275652958346,-0.007250990287327211,0.0051265791206833765,20,17,-0.12836134453781517,0.12836134453781517
KOSPI_ALL,2023,CONFIRM_2023_2024,AVG_PAIR_CORR_60,TARGET_RANK_CORR_60,333,49,0.06340376274508547,1,-0.05032538329677191,-0.05032538329677191,0.03367363152135436,0.14340462608653443,1,37,,
KOSPI_ALL,2023,CONFIRM_2023_2024,PC1_SHARE_60,TARGET_RANK_CORR_60,333,49,0.11359085113000227,1,-0.4706393097155515,-0.4706393097155515,0.41541711928784764,0.48344334585529214,25,9,-0.4215873015873016,-0.4215873015873016
KOSPI_ALL,2023,CONFIRM_2023_2024,FACTOR_VOL_MEDIAN_60,TARGET_RANK_CORR_60,333,49,-0.13683233171259784,-1,-0.0431797913479402,0.0431797913479402,0.013923299669813911,0.017846001694407226,0,27,,
KOSPI_ALL,2023,CONFIRM_2023_2024,SIGN_ALIGNMENT_20_60,TARGET_RANK_CORR_60,333,49,-0.008715806176348425,-1,-0.009635579946434488,0.009635579946434488,0.625,0.75,28,21,0.023242630385487476,-0.023242630385487476
KOSPI_ALL,2023,CONFIRM_2023_2024,BREADTH_20,TARGET_TOP2_SURVIVAL_20,333,49,0.04670840889713835,1,0.19559530248036378,0.19559530248036378,0.5,0.625,30,19,0.07192982456140351,0.07192982456140351
KOSPI_ALL,2023,CONFIRM_2023_2024,BREADTH_60,TARGET_TOP2_SURVIVAL_20,333,49,0.010990807873094212,1,0.16979836990505723,0.16979836990505723,0.5,0.75,25,13,0.0953846153846154,0.0953846153846154
KOSPI_ALL,2023,CONFIRM_2023_2024,DISPERSION_20,TARGET_TOP2_SURVIVAL_20,333,49,-0.12130313642184973,-1,-0.042043840421826226,0.042043840421826226,0.024839435401153433,0.03509361631672004,15,20,0.04166666666666663,-0.04166666666666663
KOSPI_ALL,2023,CONFIRM_2023_2024,DISPERSION_60,TARGET_TOP2_SURVIVAL_20,333,49,-0.023445630411746597,-1,-0.36646024451003223,0.36646024451003223,0.04357045651798349,0.06100846623642397,7,30,-0.2142857142857143,0.2142857142857143
KOSPI_ALL,2023,CONFIRM_2023_2024,ABS_OPPORTUNITY_20,TARGET_TOP2_SURVIVAL_20,333,49,-0.09143462337263734,-1,-0.03273726116178657,0.03273726116178657,0.021906036083753164,0.03160687061293279,13,21,-0.005494505494505475,0.005494505494505475
KOSPI_ALL,2023,CONFIRM_2023_2024,RANGE_20,TARGET_TOP2_SURVIVAL_20,333,49,-0.1070645142450439,-1,-0.060875977277435885,0.060875977277435885,0.07385104691392674,0.10140321261855315,17,21,-0.01680672268907568,0.01680672268907568
KOSPI_ALL,2023,CONFIRM_2023_2024,LEADER_STRENGTH_20,TARGET_TOP2_SURVIVAL_20,333,49,-0.06014748918644698,-1,0.007773730911327244,-0.007773730911327244,0.0305419094340858,0.050670382703930386,11,20,0.009090909090909038,-0.009090909090909038
KOSPI_ALL,2023,CONFIRM_2023_2024,LOSER_WEAKNESS_20,TARGET_TOP2_SURVIVAL_20,333,49,-0.06314337562039089,-1,-0.12854028295631248,0.12854028295631248,0.03638473294148429,0.05546727540836516,17,16,-0.09007352941176472,0.09007352941176472
KOSPI_ALL,2023,CONFIRM_2023_2024,WINNER_GAP_20,TARGET_TOP2_SURVIVAL_20,333,49,-0.003937163352048218,-1,0.030437988638717942,-0.030437988638717942,0.008006489401258438,0.018258626627837726,20,13,0.06538461538461537,-0.06538461538461537
KOSPI_ALL,2023,CONFIRM_2023_2024,CROSS_HORIZON_RANK_CORR,TARGET_TOP2_SURVIVAL_20,333,49,0.03488274660477133,1,-0.09452125232538162,-0.09452125232538162,0.38095238095238104,0.6904761904761906,20,20,-0.02499999999999991,-0.02499999999999991
KOSPI_ALL,2023,CONFIRM_2023_2024,PREV_RANK_CORR_20,TARGET_TOP2_SURVIVAL_20,333,49,0.005088998549169588,1,-0.24675657684165025,-0.24675657684165025,-0.14285714285714288,0.3333333333333334,16,17,-0.15625,-0.15625
KOSPI_ALL,2023,CONFIRM_2023_2024,RANK_TURNOVER_20,TARGET_TOP2_SURVIVAL_20,333,49,-0.005088998549169588,-1,0.24675657684165025,-0.24675657684165025,0.6666666666666665,1.1428571428571428,17,16,0.15625,-0.15625
KOSPI_ALL,2023,CONFIRM_2023_2024,BREADTH_CHANGE_20,TARGET_TOP2_SURVIVAL_20,333,49,0.027095603586458097,1,0.35733830003255695,0.35733830003255695,-0.125,0.125,23,21,0.2556935817805383,0.2556935817805383
KOSPI_ALL,2023,CONFIRM_2023_2024,DISPERSION_CHANGE_20,TARGET_TOP2_SURVIVAL_20,333,49,-0.11598988056748101,-1,0.12427020541347075,-0.12427020541347075,-0.007250990287327211,0.0051265791206833765,20,17,0.1470588235294118,-0.1470588235294118
