strategy,universe,horizon,sample,family,n_dates,gross_delta,positive_date_rate
VETO_LOW10,K200,20,LATE_2020_2022,FLOW,38,0.0003341766460475747,0.42105263157894735
VETO_LOW10,K200,20,LATE_2020_2022,MOMENTUM,38,-0.0007984457368281363,0.47368421052631576
VETO_LOW10,K200,20,LATE_2020_2022,REVISION,38,-0.004255641893222022,0.42105263157894735
VETO_LOW10,K200,20,LATE_2020_2022,VALUE,38,-0.0006358183396386876,0.5
VETO_LOW10,K200,20,NORMAL_2023_2024,FLOW,24,-0.002010800770401501,0.3333333333333333
VETO_LOW10,K200,20,NORMAL_2023_2024,MOMENTUM,24,-0.00309755418681997,0.3333333333333333
VETO_LOW10,K200,20,NORMAL_2023_2024,REVISION,24,0.0001767332325096649,0.5416666666666666
VETO_LOW10,K200,20,NORMAL_2023_2024,VALUE,24,0.0006936168622779602,0.5833333333333334
VETO_LOW10,K200,20,YTD_2026,FLOW,6,0.008233109852377964,0.8333333333333334
VETO_LOW10,K200,20,YTD_2026,MOMENTUM,6,0.0010020513400963377,0.5
VETO_LOW10,K200,20,YTD_2026,REVISION,6,0.011535041653303177,0.5
VETO_LOW10,K200,20,YTD_2026,VALUE,6,0.009447525980677444,0.8333333333333334
VETO_LOW10,KOSDAQ,5,BULL_2025,FLOW,49,0.0002449053567116654,0.12244897959183673
VETO_LOW10,KOSDAQ,5,BULL_2025,MOMENTUM,49,0.0007544440437581798,0.3469387755102041
VETO_LOW10,KOSDAQ,5,BULL_2025,REVISION,49,0.00027455468325849393,0.22448979591836735
VETO_LOW10,KOSDAQ,5,BULL_2025,VALUE,49,0.00028333816314407237,0.16326530612244897
VETO_LOW10,KOSDAQ,5,EARLY_2016_2019,FLOW,192,-0.00013075045852129218,0.21354166666666666
VETO_LOW10,KOSDAQ,5,EARLY_2016_2019,MOMENTUM,192,9.240748409225052e-05,0.3333333333333333
VETO_LOW10,KOSDAQ,5,EARLY_2016_2019,REVISION,192,9.02931421716357e-05,0.265625
VETO_LOW10,KOSDAQ,5,EARLY_2016_2019,VALUE,192,0.00025413750710096217,0.296875
VETO_LOW10,KOSDAQ,5,LATE_2020_2022,FLOW,149,-0.00032999333527694666,0.2684563758389262
VETO_LOW10,KOSDAQ,5,LATE_2020_2022,MOMENTUM,149,-0.0006935526606536255,0.37583892617449666
VETO_LOW10,KOSDAQ,5,LATE_2020_2022,REVISION,149,6.56466319341986e-05,0.22818791946308725
VETO_LOW10,KOSDAQ,5,LATE_2020_2022,VALUE,149,-0.0003613569007992236,0.2953020134228188
VETO_LOW10,KOSDAQ,5,NORMAL_2023_2024,FLOW,97,0.00030225498642260154,0.27835051546391754
VETO_LOW10,KOSDAQ,5,NORMAL_2023_2024,MOMENTUM,97,0.0006515768157358584,0.31958762886597936
VETO_LOW10,KOSDAQ,5,NORMAL_2023_2024,REVISION,97,0.000494208415065311,0.28865979381443296
VETO_LOW10,KOSDAQ,5,NORMAL_2023_2024,VALUE,97,9.109734839442106e-06,0.23711340206185566
VETO_LOW10,KOSDAQ,5,YTD_2026,FLOW,28,-0.00022685143242669404,0.42857142857142855
VETO_LOW10,KOSDAQ,5,YTD_2026,MOMENTUM,28,0.00012194485783200138,0.39285714285714285
VETO_LOW10,KOSDAQ,5,YTD_2026,REVISION,28,0.0003293658092759634,0.21428571428571427
VETO_LOW10,KOSDAQ,5,YTD_2026,VALUE,28,-0.0009023487622648865,0.10714285714285714
VETO_LOW10,KOSDAQ,10,BULL_2025,FLOW,25,0.0003359374860999271,0.2
VETO_LOW10,KOSDAQ,10,BULL_2025,MOMENTUM,25,0.0007531866542585713,0.36
VETO_LOW10,KOSDAQ,10,BULL_2025,REVISION,25,0.0007637107030292003,0.16
VETO_LOW10,KOSDAQ,10,BULL_2025,VALUE,25,0.000738291643495097,0.28
VETO_LOW10,KOSDAQ,10,EARLY_2016_2019,FLOW,96,-9.49230732400399e-05,0.16666666666666666
VETO_LOW10,KOSDAQ,10,EARLY_2016_2019,MOMENTUM,96,0.0011894039363252113,0.40625
VETO_LOW10,KOSDAQ,10,EARLY_2016_2019,REVISION,96,0.00036156171778067413,0.25
VETO_LOW10,KOSDAQ,10,EARLY_2016_2019,VALUE,96,0.0006502045616261736,0.3333333333333333
VETO_LOW10,KOSDAQ,10,LATE_2020_2022,FLOW,75,7.737437474555862e-05,0.28
VETO_LOW10,KOSDAQ,10,LATE_2020_2022,MOMENTUM,75,0.0006055629039119602,0.48
VETO_LOW10,KOSDAQ,10,LATE_2020_2022,REVISION,75,-0.00038242983188983755,0.21333333333333335
VETO_LOW10,KOSDAQ,10,LATE_2020_2022,VALUE,75,-0.0006771602230373983,0.3466666666666667
VETO_LOW10,KOSDAQ,10,NORMAL_2023_2024,FLOW,48,0.000662909786268484,0.3333333333333333
VETO_LOW10,KOSDAQ,10,NORMAL_2023_2024,MOMENTUM,48,0.0005549288035366773,0.3333333333333333
VETO_LOW10,KOSDAQ,10,NORMAL_2023_2024,REVISION,48,0.0006973070515506746,0.3333333333333333
VETO_LOW10,KOSDAQ,10,NORMAL_2023_2024,VALUE,48,-0.0001770685264849293,0.20833333333333334
VETO_LOW10,KOSDAQ,10,YTD_2026,FLOW,13,0.0010488795497778864,0.38461538461538464
VETO_LOW10,KOSDAQ,10,YTD_2026,MOMENTUM,13,0.0023793496426478275,0.6153846153846154
VETO_LOW10,KOSDAQ,10,YTD_2026,REVISION,13,0.0016996475320401954,0.15384615384615385
VETO_LOW10,KOSDAQ,10,YTD_2026,VALUE,13,-0.0011120589762701003,0.23076923076923078
VETO_LOW10,KOSDAQ,20,BULL_2025,FLOW,12,-5.6467487160033235e-06,0.0
VETO_LOW10,KOSDAQ,20,BULL_2025,MOMENTUM,12,-0.0013667901607694363,0.16666666666666666
VETO_LOW10,KOSDAQ,20,BULL_2025,REVISION,12,-9.141010790239344e-05,0.4166666666666667
VETO_LOW10,KOSDAQ,20,BULL_2025,VALUE,12,0.00307137441238518,0.3333333333333333
VETO_LOW10,KOSDAQ,20,EARLY_2016_2019,FLOW,48,0.0003824386434086522,0.2708333333333333
VETO_LOW10,KOSDAQ,20,EARLY_2016_2019,MOMENTUM,48,0.0015543651228711712,0.375
VETO_LOW10,KOSDAQ,20,EARLY_2016_2019,REVISION,48,0.0010486490971749593,0.3333333333333333
VETO_LOW10,KOSDAQ,20,EARLY_2016_2019,VALUE,48,0.0010284138556450543,0.2916666666666667
VETO_LOW10,KOSDAQ,20,LATE_2020_2022,FLOW,38,-0.0002290353876377458,0.3157894736842105
VETO_LOW10,KOSDAQ,20,LATE_2020_2022,MOMENTUM,38,-0.0001661956337155784,0.42105263157894735
VETO_LOW10,KOSDAQ,20,LATE_2020_2022,REVISION,38,0.00016958189427732353,0.3157894736842105
VETO_LOW10,KOSDAQ,20,LATE_2020_2022,VALUE,38,0.0003039002799241493,0.39473684210526316
VETO_LOW10,KOSDAQ,20,NORMAL_2023_2024,FLOW,24,-0.0001508699716616077,0.25
VETO_LOW10,KOSDAQ,20,NORMAL_2023_2024,MOMENTUM,24,0.0010774169532638972,0.3333333333333333
VETO_LOW10,KOSDAQ,20,NORMAL_2023_2024,REVISION,24,0.0013684272838763584,0.3333333333333333
VETO_LOW10,KOSDAQ,20,NORMAL_2023_2024,VALUE,24,0.0002831534363772994,0.2916666666666667
VETO_LOW10,KOSDAQ,20,YTD_2026,FLOW,6,0.004899032470669963,0.6666666666666666
VETO_LOW10,KOSDAQ,20,YTD_2026,MOMENTUM,6,0.006747176254682717,1.0
VETO_LOW10,KOSDAQ,20,YTD_2026,REVISION,6,0.011425877638197522,0.6666666666666666
VETO_LOW10,KOSDAQ,20,YTD_2026,VALUE,6,-0.009254545536145036,0.5
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,FLOW,49,7.483957112784068e-05,0.1836734693877551
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,MOMENTUM,49,0.0011475738941867507,0.3877551020408163
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,REVISION,49,0.0003776125133988795,0.1836734693877551
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,VALUE,49,-0.0001444053526622892,0.20408163265306123
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,FLOW,192,2.0712376195916592e-05,0.24479166666666666
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,MOMENTUM,192,0.0010353969923170869,0.4479166666666667
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,REVISION,192,0.000167815321006759,0.28125
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,VALUE,192,0.0002775562905827105,0.265625
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,FLOW,149,-0.00011592010216318944,0.28859060402684567
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,MOMENTUM,149,-0.00020700895123029143,0.4429530201342282
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,REVISION,149,-8.662721598703988e-05,0.2483221476510067
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,VALUE,149,4.231233291138628e-05,0.28859060402684567
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,FLOW,97,0.00047717594229816656,0.35051546391752575
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,MOMENTUM,97,0.0020375017425611104,0.4536082474226804
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,REVISION,97,0.0007541021338489822,0.30927835051546393
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,VALUE,97,5.2781206759314586e-05,0.30927835051546393
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,FLOW,28,4.026853276029036e-05,0.42857142857142855
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,MOMENTUM,28,0.0008136857953199954,0.5
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,REVISION,28,-0.00040973085655126234,0.2857142857142857
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,VALUE,28,0.000400994904293833,0.4642857142857143
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,FLOW,25,-0.0005726360104036601,0.12
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,MOMENTUM,25,-3.912441824862365e-05,0.24
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,REVISION,25,-9.200062747743251e-05,0.16
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,VALUE,25,-0.00022705743473453937,0.2
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,FLOW,96,0.0003438029836966415,0.2916666666666667
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,MOMENTUM,96,0.0020853307263176174,0.4583333333333333
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,REVISION,96,0.0003746445939223548,0.3020833333333333
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,VALUE,96,0.0005647552526236317,0.3541666666666667
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,FLOW,75,-0.0001707746090101453,0.28
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,MOMENTUM,75,-0.0006790527125221337,0.4266666666666667
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,REVISION,75,-0.000393496237564526,0.22666666666666666
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,VALUE,75,0.00035223810584019343,0.29333333333333333
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,FLOW,48,8.740409867599068e-05,0.2916666666666667
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,MOMENTUM,48,0.003031002980430669,0.4375
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,REVISION,48,0.0002837722112041463,0.3125
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,VALUE,48,3.528780792023663e-05,0.3541666666666667
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,FLOW,13,0.001451140718558063,0.38461538461538464
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,MOMENTUM,13,0.0026193787418607515,0.46153846153846156
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,REVISION,13,-0.0025772366340799935,0.15384615384615385
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,VALUE,13,0.0006703085531248796,0.46153846153846156
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,FLOW,12,-0.00011005934631728332,0.0
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,MOMENTUM,12,-0.004288873171833651,0.0
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,REVISION,12,-0.0013684605570586236,0.25
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,VALUE,12,0.0006995025500936943,0.4166666666666667
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,FLOW,48,0.0012873248046658765,0.3333333333333333
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,MOMENTUM,48,0.003679814251187506,0.5
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,REVISION,48,0.0009199626777497355,0.2916666666666667
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,VALUE,48,0.0005133690982417512,0.3333333333333333
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,FLOW,38,0.0005659553260530268,0.3157894736842105
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,MOMENTUM,38,-0.0017816463960362288,0.39473684210526316
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,REVISION,38,0.0004609234233000622,0.2631578947368421
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,VALUE,38,0.001241768783817385,0.34210526315789475
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,FLOW,24,0.0005036875794876609,0.4166666666666667
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,MOMENTUM,24,0.005003796694817052,0.5
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,REVISION,24,-0.000634033487740302,0.2916666666666667
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,VALUE,24,0.001017547074145436,0.4166666666666667
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,FLOW,6,0.007136381903925358,0.5
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,MOMENTUM,6,0.013765811067292718,0.8333333333333334
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,REVISION,6,0.0013742696182016208,0.16666666666666666
VETO_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,VALUE,6,0.00290125146857486,0.6666666666666666
VETO_LOW10,KOSPI_ALL,5,BULL_2025,FLOW,49,-0.0004891564529800472,0.3469387755102041
VETO_LOW10,KOSPI_ALL,5,BULL_2025,MOMENTUM,49,5.2366370498097174e-05,0.3469387755102041
VETO_LOW10,KOSPI_ALL,5,BULL_2025,REVISION,49,-1.048615933553813e-05,0.2653061224489796
VETO_LOW10,KOSPI_ALL,5,BULL_2025,VALUE,49,-0.00022325537397012394,0.22448979591836735
VETO_LOW10,KOSPI_ALL,5,EARLY_2016_2019,FLOW,192,0.0001762282004381495,0.3958333333333333
VETO_LOW10,KOSPI_ALL,5,EARLY_2016_2019,MOMENTUM,192,6.381060065625993e-05,0.421875
VETO_LOW10,KOSPI_ALL,5,EARLY_2016_2019,REVISION,192,-2.3633653794955158e-05,0.28125
VETO_LOW10,KOSPI_ALL,5,EARLY_2016_2019,VALUE,192,0.00022418657015262005,0.4010416666666667
VETO_LOW10,KOSPI_ALL,5,LATE_2020_2022,FLOW,149,-0.000783817001500112,0.26174496644295303
VETO_LOW10,KOSPI_ALL,5,LATE_2020_2022,MOMENTUM,149,0.00018938695001199338,0.47651006711409394
VETO_LOW10,KOSPI_ALL,5,LATE_2020_2022,REVISION,149,-0.0002624854088993757,0.2684563758389262
VETO_LOW10,KOSPI_ALL,5,LATE_2020_2022,VALUE,149,0.00015103936986404445,0.2684563758389262
VETO_LOW10,KOSPI_ALL,5,NORMAL_2023_2024,FLOW,97,0.0005222840521701264,0.41237113402061853
VETO_LOW10,KOSPI_ALL,5,NORMAL_2023_2024,MOMENTUM,97,0.00019569330834230483,0.38144329896907214
VETO_LOW10,KOSPI_ALL,5,NORMAL_2023_2024,REVISION,97,0.0005669613380648661,0.3917525773195876
VETO_LOW10,KOSPI_ALL,5,NORMAL_2023_2024,VALUE,97,-7.305837819211929e-06,0.35051546391752575
VETO_LOW10,KOSPI_ALL,5,YTD_2026,FLOW,28,-0.0004489999555734556,0.35714285714285715
VETO_LOW10,KOSPI_ALL,5,YTD_2026,MOMENTUM,28,0.0022940798864109833,0.6428571428571429
VETO_LOW10,KOSPI_ALL,5,YTD_2026,REVISION,28,-0.0010926538633087382,0.5357142857142857
VETO_LOW10,KOSPI_ALL,5,YTD_2026,VALUE,28,0.0003687190141224512,0.5
VETO_LOW10,KOSPI_ALL,10,BULL_2025,FLOW,25,0.00037254092582999067,0.52
VETO_LOW10,KOSPI_ALL,10,BULL_2025,MOMENTUM,25,0.001337244129943017,0.52
VETO_LOW10,KOSPI_ALL,10,BULL_2025,REVISION,25,0.0007042990327500035,0.28
VETO_LOW10,KOSPI_ALL,10,BULL_2025,VALUE,25,-0.00042422355306404735,0.32
VETO_LOW10,KOSPI_ALL,10,EARLY_2016_2019,FLOW,96,-0.000433213292655262,0.40625
VETO_LOW10,KOSPI_ALL,10,EARLY_2016_2019,MOMENTUM,96,-9.982067149740372e-05,0.4270833333333333
VETO_LOW10,KOSPI_ALL,10,EARLY_2016_2019,REVISION,96,0.0006342037422028035,0.3020833333333333
VETO_LOW10,KOSPI_ALL,10,EARLY_2016_2019,VALUE,96,0.0009288154068112404,0.4791666666666667
VETO_LOW10,KOSPI_ALL,10,LATE_2020_2022,FLOW,75,-0.0017441587983232788,0.22666666666666666
VETO_LOW10,KOSPI_ALL,10,LATE_2020_2022,MOMENTUM,75,-0.0012981930917184237,0.4666666666666667
VETO_LOW10,KOSPI_ALL,10,LATE_2020_2022,REVISION,75,-0.0005058617297002759,0.26666666666666666
VETO_LOW10,KOSPI_ALL,10,LATE_2020_2022,VALUE,75,-8.205004301564645e-05,0.24
VETO_LOW10,KOSPI_ALL,10,NORMAL_2023_2024,FLOW,48,-0.0008702304341233154,0.3541666666666667
VETO_LOW10,KOSPI_ALL,10,NORMAL_2023_2024,MOMENTUM,48,0.0005910483794206744,0.3958333333333333
VETO_LOW10,KOSPI_ALL,10,NORMAL_2023_2024,REVISION,48,0.00042283024089305546,0.3333333333333333
VETO_LOW10,KOSPI_ALL,10,NORMAL_2023_2024,VALUE,48,-0.0005156254821060865,0.2916666666666667
VETO_LOW10,KOSPI_ALL,10,YTD_2026,FLOW,13,0.0021406863094488838,0.46153846153846156
VETO_LOW10,KOSPI_ALL,10,YTD_2026,MOMENTUM,13,0.007405278032068066,0.6923076923076923
VETO_LOW10,KOSPI_ALL,10,YTD_2026,REVISION,13,-0.001910765658246725,0.46153846153846156
VETO_LOW10,KOSPI_ALL,10,YTD_2026,VALUE,13,-0.00015050924091729567,0.46153846153846156
VETO_LOW10,KOSPI_ALL,20,BULL_2025,FLOW,12,0.0020200039621167745,0.4166666666666667
VETO_LOW10,KOSPI_ALL,20,BULL_2025,MOMENTUM,12,0.0016721086813501539,0.25
VETO_LOW10,KOSPI_ALL,20,BULL_2025,REVISION,12,0.001809587966382898,0.3333333333333333
VETO_LOW10,KOSPI_ALL,20,BULL_2025,VALUE,12,0.001073565312068981,0.25
VETO_LOW10,KOSPI_ALL,20,EARLY_2016_2019,FLOW,48,-0.00017769454275829905,0.3541666666666667
VETO_LOW10,KOSPI_ALL,20,EARLY_2016_2019,MOMENTUM,48,0.0002833025198966821,0.3541666666666667
VETO_LOW10,KOSPI_ALL,20,EARLY_2016_2019,REVISION,48,0.00030489552885756545,0.3333333333333333
VETO_LOW10,KOSPI_ALL,20,EARLY_2016_2019,VALUE,48,0.0016844999384871124,0.5
VETO_LOW10,KOSPI_ALL,20,LATE_2020_2022,FLOW,38,-0.0013486702225340682,0.3157894736842105
VETO_LOW10,KOSPI_ALL,20,LATE_2020_2022,MOMENTUM,38,0.0004020076384524037,0.42105263157894735
VETO_LOW10,KOSPI_ALL,20,LATE_2020_2022,REVISION,38,0.0001379649442311836,0.23684210526315788
VETO_LOW10,KOSPI_ALL,20,LATE_2020_2022,VALUE,38,-7.910780485603146e-05,0.2894736842105263
VETO_LOW10,KOSPI_ALL,20,NORMAL_2023_2024,FLOW,24,-0.0028434940142256057,0.2916666666666667
VETO_LOW10,KOSPI_ALL,20,NORMAL_2023_2024,MOMENTUM,24,-0.0009510578367149169,0.375
VETO_LOW10,KOSPI_ALL,20,NORMAL_2023_2024,REVISION,24,0.001535303832421433,0.375
VETO_LOW10,KOSPI_ALL,20,NORMAL_2023_2024,VALUE,24,0.0018164875520474773,0.5416666666666666
VETO_LOW10,KOSPI_ALL,20,YTD_2026,FLOW,6,0.003606892551010391,0.5
VETO_LOW10,KOSPI_ALL,20,YTD_2026,MOMENTUM,6,0.013825137309830154,0.8333333333333334
VETO_LOW10,KOSPI_ALL,20,YTD_2026,REVISION,6,-0.0026807299199678152,0.16666666666666666
VETO_LOW10,KOSPI_ALL,20,YTD_2026,VALUE,6,0.0029339377287748857,0.5
VETO_LOW10,KOSPI_EX_K200,5,BULL_2025,FLOW,49,0.0003871349976852375,0.4489795918367347
VETO_LOW10,KOSPI_EX_K200,5,BULL_2025,MOMENTUM,49,2.3062225151119473e-05,0.40816326530612246
VETO_LOW10,KOSPI_EX_K200,5,BULL_2025,REVISION,49,-0.0007246223590186381,0.2857142857142857
VETO_LOW10,KOSPI_EX_K200,5,BULL_2025,VALUE,49,0.00018343034708521015,0.30612244897959184
VETO_LOW10,KOSPI_EX_K200,5,EARLY_2016_2019,FLOW,192,9.840978329033931e-05,0.3645833333333333
VETO_LOW10,KOSPI_EX_K200,5,EARLY_2016_2019,MOMENTUM,192,0.00021645699093177258,0.4270833333333333
VETO_LOW10,KOSPI_EX_K200,5,EARLY_2016_2019,REVISION,192,0.00020190671815909964,0.2708333333333333
VETO_LOW10,KOSPI_EX_K200,5,EARLY_2016_2019,VALUE,192,0.0003154950146821178,0.328125
VETO_LOW10,KOSPI_EX_K200,5,LATE_2020_2022,FLOW,149,-0.00017445475286899864,0.3691275167785235
VETO_LOW10,KOSPI_EX_K200,5,LATE_2020_2022,MOMENTUM,149,0.0005673142516993189,0.48322147651006714
VETO_LOW10,KOSPI_EX_K200,5,LATE_2020_2022,REVISION,149,0.00020932167088865005,0.3288590604026846
VETO_LOW10,KOSPI_EX_K200,5,LATE_2020_2022,VALUE,149,0.0002563987183897544,0.31543624161073824
VETO_LOW10,KOSPI_EX_K200,5,NORMAL_2023_2024,FLOW,97,1.8480836104812778e-05,0.44329896907216493
VETO_LOW10,KOSPI_EX_K200,5,NORMAL_2023_2024,MOMENTUM,97,0.002003413916617535,0.5773195876288659
VETO_LOW10,KOSPI_EX_K200,5,NORMAL_2023_2024,REVISION,97,0.00012378050659626996,0.29896907216494845
VETO_LOW10,KOSPI_EX_K200,5,NORMAL_2023_2024,VALUE,97,-0.0001127972925264173,0.3711340206185567
VETO_LOW10,KOSPI_EX_K200,5,YTD_2026,FLOW,28,0.00031546165670242286,0.5714285714285714
VETO_LOW10,KOSPI_EX_K200,5,YTD_2026,MOMENTUM,28,0.001649821861574164,0.6071428571428571
VETO_LOW10,KOSPI_EX_K200,5,YTD_2026,REVISION,28,-0.0010561988406921094,0.32142857142857145
VETO_LOW10,KOSPI_EX_K200,5,YTD_2026,VALUE,28,0.00040776848512433613,0.5357142857142857
VETO_LOW10,KOSPI_EX_K200,10,BULL_2025,FLOW,25,0.0005908826955571378,0.44
VETO_LOW10,KOSPI_EX_K200,10,BULL_2025,MOMENTUM,25,0.0006671666078483751,0.36
VETO_LOW10,KOSPI_EX_K200,10,BULL_2025,REVISION,25,-0.0004275141548788911,0.28
VETO_LOW10,KOSPI_EX_K200,10,BULL_2025,VALUE,25,0.0005211415562569796,0.24
VETO_LOW10,KOSPI_EX_K200,10,EARLY_2016_2019,FLOW,96,0.0003425187037393422,0.40625
VETO_LOW10,KOSPI_EX_K200,10,EARLY_2016_2019,MOMENTUM,96,0.000530574980009301,0.46875
VETO_LOW10,KOSPI_EX_K200,10,EARLY_2016_2019,REVISION,96,0.0006873414569814749,0.3229166666666667
VETO_LOW10,KOSPI_EX_K200,10,EARLY_2016_2019,VALUE,96,0.0005524435231089034,0.3020833333333333
VETO_LOW10,KOSPI_EX_K200,10,LATE_2020_2022,FLOW,75,-0.0007134769618464378,0.37333333333333335
VETO_LOW10,KOSPI_EX_K200,10,LATE_2020_2022,MOMENTUM,75,0.0010672412947017311,0.5733333333333334
VETO_LOW10,KOSPI_EX_K200,10,LATE_2020_2022,REVISION,75,0.000158347635019515,0.3466666666666667
VETO_LOW10,KOSPI_EX_K200,10,LATE_2020_2022,VALUE,75,0.0007256248766198927,0.36
VETO_LOW10,KOSPI_EX_K200,10,NORMAL_2023_2024,FLOW,48,-0.0006001041124457117,0.4791666666666667
VETO_LOW10,KOSPI_EX_K200,10,NORMAL_2023_2024,MOMENTUM,48,0.0025229293167259048,0.6041666666666666
VETO_LOW10,KOSPI_EX_K200,10,NORMAL_2023_2024,REVISION,48,-0.0008471243227497717,0.2708333333333333
VETO_LOW10,KOSPI_EX_K200,10,NORMAL_2023_2024,VALUE,48,-0.00037046892031427514,0.3541666666666667
VETO_LOW10,KOSPI_EX_K200,10,YTD_2026,FLOW,13,0.003228414514998489,0.6153846153846154
VETO_LOW10,KOSPI_EX_K200,10,YTD_2026,MOMENTUM,13,0.010465511845397107,0.6923076923076923
VETO_LOW10,KOSPI_EX_K200,10,YTD_2026,REVISION,13,-0.00203874496292028,0.3076923076923077
VETO_LOW10,KOSPI_EX_K200,10,YTD_2026,VALUE,13,0.0007716633038070743,0.6153846153846154
VETO_LOW10,KOSPI_EX_K200,20,BULL_2025,FLOW,12,0.0018149479463354335,0.5
VETO_LOW10,KOSPI_EX_K200,20,BULL_2025,MOMENTUM,12,0.0017626625077640748,0.5
