strategy,universe,sample,n_dates,gross_delta,turnover_delta,net_delta_0,net_delta_30,net_delta_60,metric,mean,ci025,ci975,p_gt0
VETO_PROMOTE20,KOSPI_ALL,YTD_2026,13,3.330540442840393e-05,0.020192307692307697,3.330540442840393e-05,-2.7271518648519216e-05,-8.784844172544216e-05,net_30,-2.7271518648519216e-05,-0.0011505519145548068,0.0011218713167237824,0.49183333333333334
VETO_PROMOTE20,KOSPI_ALL,YTD_2026,13,3.330540442840393e-05,0.020192307692307697,3.330540442840393e-05,-2.7271518648519216e-05,-8.784844172544216e-05,net_60,-8.784844172544216e-05,-0.0012163298490961189,0.0010261937844161634,0.43516666666666665
VETO_PROMOTE20,KOSPI_EX_K200,BULL_2025,25,0.0013390996704825606,0.06225000000000001,0.0013390996704825606,0.0011523496704825605,0.0009655996704825604,gross_delta,0.0013390996704825606,-0.0009478888631309925,0.0037285874349025586,0.8618333333333333
VETO_PROMOTE20,KOSPI_EX_K200,BULL_2025,25,0.0013390996704825606,0.06225000000000001,0.0013390996704825606,0.0011523496704825605,0.0009655996704825604,net_30,0.0011523496704825605,-0.0010348226163297497,0.0035347318871333843,0.832
VETO_PROMOTE20,KOSPI_EX_K200,BULL_2025,25,0.0013390996704825606,0.06225000000000001,0.0013390996704825606,0.0011523496704825605,0.0009655996704825604,net_60,0.0009655996704825604,-0.0012727583562600869,0.0034294410960349054,0.7863333333333333
VETO_PROMOTE20,KOSPI_EX_K200,EARLY_2016_2019,98,-3.948852341710176e-05,0.054910714285714285,-3.948852341710176e-05,-0.00020422066627424443,-0.0003689528091313875,gross_delta,-3.948852341710176e-05,-0.0008581964451650105,0.0007427505996583578,0.4658333333333333
VETO_PROMOTE20,KOSPI_EX_K200,EARLY_2016_2019,98,-3.948852341710176e-05,0.054910714285714285,-3.948852341710176e-05,-0.00020422066627424443,-0.0003689528091313875,net_30,-0.00020422066627424443,-0.001011196751168285,0.0005550506177513027,0.3105
VETO_PROMOTE20,KOSPI_EX_K200,EARLY_2016_2019,98,-3.948852341710176e-05,0.054910714285714285,-3.948852341710176e-05,-0.00020422066627424443,-0.0003689528091313875,net_60,-0.0003689528091313875,-0.0011902271328975377,0.0004043590436932321,0.188
VETO_PROMOTE20,KOSPI_EX_K200,LATE_2020_2022,75,-0.000679362676127527,0.060750000000000005,-0.000679362676127527,-0.000861612676127527,-0.001043862676127527,gross_delta,-0.000679362676127527,-0.001542656579807486,0.00018455689015302632,0.06066666666666667
VETO_PROMOTE20,KOSPI_EX_K200,LATE_2020_2022,75,-0.000679362676127527,0.060750000000000005,-0.000679362676127527,-0.000861612676127527,-0.001043862676127527,net_30,-0.000861612676127527,-0.0017268178667514107,-2.7429157492326334e-05,0.022
VETO_PROMOTE20,KOSPI_EX_K200,LATE_2020_2022,75,-0.000679362676127527,0.060750000000000005,-0.000679362676127527,-0.000861612676127527,-0.001043862676127527,net_60,-0.001043862676127527,-0.0018918319223420383,-0.00018117906212214668,0.007666666666666666
VETO_PROMOTE20,KOSPI_EX_K200,NORMAL_2023_2024,48,-5.37011766643062e-06,0.05807291666666667,-5.37011766643062e-06,-0.00017958886766643073,-0.00035380761766643046,gross_delta,-5.37011766643062e-06,-0.0013887632368032412,0.0014058824832584988,0.505
VETO_PROMOTE20,KOSPI_EX_K200,NORMAL_2023_2024,48,-5.37011766643062e-06,0.05807291666666667,-5.37011766643062e-06,-0.00017958886766643073,-0.00035380761766643046,net_30,-0.00017958886766643073,-0.0015690713179630307,0.0012577384125642195,0.3978333333333333
VETO_PROMOTE20,KOSPI_EX_K200,NORMAL_2023_2024,48,-5.37011766643062e-06,0.05807291666666667,-5.37011766643062e-06,-0.00017958886766643073,-0.00035380761766643046,net_60,-0.00035380761766643046,-0.0017324890252450082,0.0010959031981014626,0.31466666666666665
VETO_PROMOTE20,KOSPI_EX_K200,YTD_2026,13,0.0009466751598821681,0.06298076923076924,0.0009466751598821681,0.0007577328521898599,0.0005687905444975526,gross_delta,0.0009466751598821681,-0.0015292644046516876,0.0033820019536682094,0.7615
VETO_PROMOTE20,KOSPI_EX_K200,YTD_2026,13,0.0009466751598821681,0.06298076923076924,0.0009466751598821681,0.0007577328521898599,0.0005687905444975526,net_30,0.0007577328521898599,-0.0017583345233541515,0.003155129335125676,0.7273333333333334
VETO_PROMOTE20,KOSPI_EX_K200,YTD_2026,13,0.0009466751598821681,0.06298076923076924,0.0009466751598821681,0.0007577328521898599,0.0005687905444975526,net_60,0.0005687905444975526,-0.0018809925265261115,0.0029373198269239866,0.6675
VETO_PROMOTE20,KOSPI_KOSDAQ_ALL,BULL_2025,25,-0.0017107078851674629,-0.003499999999999998,-0.0017107078851674629,-0.001700207885167463,-0.001689707885167463,gross_delta,-0.0017107078851674629,-0.005253418230037217,0.001174497949248584,0.14516666666666667
VETO_PROMOTE20,KOSPI_KOSDAQ_ALL,BULL_2025,25,-0.0017107078851674629,-0.003499999999999998,-0.0017107078851674629,-0.001700207885167463,-0.001689707885167463,net_30,-0.001700207885167463,-0.005238837065543347,0.001291367507352047,0.16016666666666668
VETO_PROMOTE20,KOSPI_KOSDAQ_ALL,BULL_2025,25,-0.0017107078851674629,-0.003499999999999998,-0.0017107078851674629,-0.001700207885167463,-0.001689707885167463,net_60,-0.001689707885167463,-0.005374009791981019,0.0012445176348269598,0.15783333333333333
VETO_PROMOTE20,KOSPI_KOSDAQ_ALL,EARLY_2016_2019,98,-0.0007900723197910389,0.01160714285714286,-0.0007900723197910389,-0.0008248937483624675,-0.0008597151769338956,gross_delta,-0.0007900723197910389,-0.0016352395738757639,4.3772193023267075e-05,0.03133333333333333
VETO_PROMOTE20,KOSPI_KOSDAQ_ALL,EARLY_2016_2019,98,-0.0007900723197910389,0.01160714285714286,-0.0007900723197910389,-0.0008248937483624675,-0.0008597151769338956,net_30,-0.0008248937483624675,-0.0016936321560981611,-3.142226312003339e-05,0.02033333333333333
VETO_PROMOTE20,KOSPI_KOSDAQ_ALL,EARLY_2016_2019,98,-0.0007900723197910389,0.01160714285714286,-0.0007900723197910389,-0.0008248937483624675,-0.0008597151769338956,net_60,-0.0008597151769338956,-0.0017331929039756083,-2.5482104998012483e-05,0.021666666666666667
VETO_PROMOTE20,KOSPI_KOSDAQ_ALL,LATE_2020_2022,75,-0.0009364191034365099,-0.0017500000000000026,-0.0009364191034365099,-0.0009311691034365099,-0.00092591910343651,gross_delta,-0.0009364191034365099,-0.0028758820607661727,0.001046917488250509,0.18116666666666667
VETO_PROMOTE20,KOSPI_KOSDAQ_ALL,LATE_2020_2022,75,-0.0009364191034365099,-0.0017500000000000026,-0.0009364191034365099,-0.0009311691034365099,-0.00092591910343651,net_30,-0.0009311691034365099,-0.0029515354430316113,0.0010964476523654134,0.18016666666666667
VETO_PROMOTE20,KOSPI_KOSDAQ_ALL,LATE_2020_2022,75,-0.0009364191034365099,-0.0017500000000000026,-0.0009364191034365099,-0.0009311691034365099,-0.00092591910343651,net_60,-0.00092591910343651,-0.0028490514939466275,0.001028876900427941,0.18416666666666667
VETO_PROMOTE20,KOSPI_KOSDAQ_ALL,NORMAL_2023_2024,48,-3.797756359170667e-05,-0.00885416666666667,-3.797756359170667e-05,-1.141506359170656e-05,1.5147436408293405e-05,gross_delta,-3.797756359170667e-05,-0.0020783199051597175,0.002281049989216331,0.47933333333333333
VETO_PROMOTE20,KOSPI_KOSDAQ_ALL,NORMAL_2023_2024,48,-3.797756359170667e-05,-0.00885416666666667,-3.797756359170667e-05,-1.141506359170656e-05,1.5147436408293405e-05,net_30,-1.141506359170656e-05,-0.00209043748392138,0.002276884411588161,0.4805
VETO_PROMOTE20,KOSPI_KOSDAQ_ALL,NORMAL_2023_2024,48,-3.797756359170667e-05,-0.00885416666666667,-3.797756359170667e-05,-1.141506359170656e-05,1.5147436408293405e-05,net_60,1.5147436408293405e-05,-0.002059719399944048,0.0022895470596639477,0.49333333333333335
VETO_PROMOTE20,KOSPI_KOSDAQ_ALL,YTD_2026,13,-0.004065558626396454,-0.017307692307692305,-0.004065558626396454,-0.004013635549473377,-0.0039617124725503,gross_delta,-0.004065558626396454,-0.009408948901785865,0.0028993387642792215,0.11416666666666667
VETO_PROMOTE20,KOSPI_KOSDAQ_ALL,YTD_2026,13,-0.004065558626396454,-0.017307692307692305,-0.004065558626396454,-0.004013635549473377,-0.0039617124725503,net_30,-0.004013635549473377,-0.009319475489014307,0.0030290686543740673,0.12233333333333334
VETO_PROMOTE20,KOSPI_KOSDAQ_ALL,YTD_2026,13,-0.004065558626396454,-0.017307692307692305,-0.004065558626396454,-0.004013635549473377,-0.0039617124725503,net_60,-0.0039617124725503,-0.00931073447877121,0.0029091987797628554,0.12883333333333333
