date,sample,universe,factor,family,strategy,gross,turnover
2016-01-04,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,PROMOTE20,-0.036129116830367694,1.0
2016-01-04,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,VETO_PROMOTE20,-0.038958013626077634,1.0
2016-01-04,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,CF20,-0.03586338582415412,1.0
2016-01-04,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,BASE,-0.016090489724231567,1.0
2016-01-04,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,VETO20,-0.024720021472303157,1.0
2016-01-04,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,PROMOTE20,-0.015194199612063733,1.0
2016-01-04,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,VETO_PROMOTE20,-0.013493871690953946,1.0
2016-01-04,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,CF20,-0.024320290531769834,1.0
2016-01-04,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,BASE,0.024796793342325252,1.0
2016-01-04,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,VETO20,0.02643179576801783,1.0
2016-01-04,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,PROMOTE20,0.016692659335968456,1.0
2016-01-04,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,VETO_PROMOTE20,0.022678761074537153,1.0
2016-01-04,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,CF20,0.04221299027553749,1.0
2016-01-04,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,BASE,0.015599156947665171,1.0
2016-01-04,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,VETO20,-0.0024909184178731622,1.0
2016-01-04,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,PROMOTE20,-0.009009918832168406,1.0
2016-01-04,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,VETO_PROMOTE20,-0.01651971593049039,1.0
2016-01-04,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CF20,-0.0039350035227534216,1.0
2016-01-04,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,BASE,-0.014066083661510784,1.0
2016-01-04,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,VETO20,-0.028539834965199407,1.0
2016-01-04,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,PROMOTE20,-0.029830100678418202,1.0
2016-01-04,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,VETO_PROMOTE20,-0.043030987545595964,1.0
2016-01-04,EARLY_2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CF20,-0.02323823801875095,1.0
2016-01-18,EARLY_2016_2019,K200,OP12_REV,REVISION,BASE,0.01518480642967845,0.4
2016-01-18,EARLY_2016_2019,K200,OP12_REV,REVISION,VETO20,0.030141353477526688,0.55
2016-01-18,EARLY_2016_2019,K200,OP12_REV,REVISION,PROMOTE20,0.007390216894692267,0.44999999999999996
2016-01-18,EARLY_2016_2019,K200,OP12_REV,REVISION,VETO_PROMOTE20,0.00939340099920275,0.4
2016-01-18,EARLY_2016_2019,K200,OP12_REV,REVISION,CF20,0.030920554118670996,0.55
2016-01-18,EARLY_2016_2019,K200,OPFY1_REV,REVISION,BASE,-0.0058007439700993825,0.050000000000000044
2016-01-18,EARLY_2016_2019,K200,OPFY1_REV,REVISION,VETO20,-0.01213882551945299,0.15000000000000002
2016-01-18,EARLY_2016_2019,K200,OPFY1_REV,REVISION,PROMOTE20,0.010809989756060762,0.25
2016-01-18,EARLY_2016_2019,K200,OPFY1_REV,REVISION,VETO_PROMOTE20,-0.002421263844336381,0.30000000000000004
2016-01-18,EARLY_2016_2019,K200,OPFY1_REV,REVISION,CF20,-0.014679035924458638,0.19999999999999996
2016-01-18,EARLY_2016_2019,K200,PBR12MF,VALUE,BASE,0.038136908814412604,0.15000000000000002
2016-01-18,EARLY_2016_2019,K200,PBR12MF,VALUE,VETO20,0.047888213386332326,0.19999999999999996
2016-01-18,EARLY_2016_2019,K200,PBR12MF,VALUE,PROMOTE20,0.038968009626306754,0.25
2016-01-18,EARLY_2016_2019,K200,PBR12MF,VALUE,VETO_PROMOTE20,0.038048311686162496,0.30000000000000004
2016-01-18,EARLY_2016_2019,K200,PBR12MF,VALUE,CF20,0.03746345608649487,0.050000000000000044
2016-01-18,EARLY_2016_2019,K200,PER12MF,VALUE,BASE,0.03898749713299995,0.09999999999999998
2016-01-18,EARLY_2016_2019,K200,PER12MF,VALUE,VETO20,0.04679792806562981,0.19999999999999996
2016-01-18,EARLY_2016_2019,K200,PER12MF,VALUE,PROMOTE20,0.0370648305367999,0.19999999999999996
2016-01-18,EARLY_2016_2019,K200,PER12MF,VALUE,VETO_PROMOTE20,0.048330363705364324,0.30000000000000004
2016-01-18,EARLY_2016_2019,K200,PER12MF,VALUE,CF20,0.045005005854546934,0.19999999999999996
2016-01-18,EARLY_2016_2019,K200,MOM1M,MOMENTUM,BASE,0.0030773024392891416,0.7
2016-01-18,EARLY_2016_2019,K200,MOM1M,MOMENTUM,VETO20,0.009349881873920213,0.65
2016-01-18,EARLY_2016_2019,K200,MOM1M,MOMENTUM,PROMOTE20,0.01236150408614805,0.8
2016-01-18,EARLY_2016_2019,K200,MOM1M,MOMENTUM,VETO_PROMOTE20,0.023429094668154748,0.8
2016-01-18,EARLY_2016_2019,K200,MOM1M,MOMENTUM,CF20,0.0016999976358946282,0.75
2016-01-18,EARLY_2016_2019,K200,MOM12_1,MOMENTUM,BASE,0.025488058320762046,0.30000000000000004
2016-01-18,EARLY_2016_2019,K200,MOM12_1,MOMENTUM,VETO20,0.03469219297368366,0.4
2016-01-18,EARLY_2016_2019,K200,MOM12_1,MOMENTUM,PROMOTE20,0.010926460547439334,0.35
2016-01-18,EARLY_2016_2019,K200,MOM12_1,MOMENTUM,VETO_PROMOTE20,0.01376755480759805,0.55
2016-01-18,EARLY_2016_2019,K200,MOM12_1,MOMENTUM,CF20,0.025488058320762043,0.30000000000000004
2016-01-18,EARLY_2016_2019,K200,PRIVATE_FLOW,FLOW,BASE,0.0495715638997642,0.44999999999999996
2016-01-18,EARLY_2016_2019,K200,PRIVATE_FLOW,FLOW,VETO20,0.04351037074982239,0.55
2016-01-18,EARLY_2016_2019,K200,PRIVATE_FLOW,FLOW,PROMOTE20,0.04769087089265258,0.55
2016-01-18,EARLY_2016_2019,K200,PRIVATE_FLOW,FLOW,VETO_PROMOTE20,0.061478817957249035,0.55
2016-01-18,EARLY_2016_2019,K200,PRIVATE_FLOW,FLOW,CF20,0.03841591589168664,0.55
2016-01-18,EARLY_2016_2019,K200,FOREIGN_FLOW,FLOW,BASE,0.0333958282275691,0.5
2016-01-18,EARLY_2016_2019,K200,FOREIGN_FLOW,FLOW,VETO20,0.03897480044955789,0.44999999999999996
2016-01-18,EARLY_2016_2019,K200,FOREIGN_FLOW,FLOW,PROMOTE20,0.031580925134125935,0.55
2016-01-18,EARLY_2016_2019,K200,FOREIGN_FLOW,FLOW,VETO_PROMOTE20,0.02733056883755437,0.4
2016-01-18,EARLY_2016_2019,K200,FOREIGN_FLOW,FLOW,CF20,0.031730050144321724,0.44999999999999996
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,OP12_REV,REVISION,BASE,0.015621581335750085,0.65
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,OP12_REV,REVISION,VETO20,0.015602075693539746,0.65
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,OP12_REV,REVISION,PROMOTE20,0.012898110204582425,0.6
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,OP12_REV,REVISION,VETO_PROMOTE20,0.02035135276668692,0.6
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,OP12_REV,REVISION,CF20,0.015435364029732734,0.55
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,OPFY1_REV,REVISION,BASE,0.03466325824765531,0.30000000000000004
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,OPFY1_REV,REVISION,VETO20,0.02256881396720471,0.4
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,OPFY1_REV,REVISION,PROMOTE20,0.023881119898630485,0.44999999999999996
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,OPFY1_REV,REVISION,VETO_PROMOTE20,0.021855162108058317,0.35
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,OPFY1_REV,REVISION,CF20,0.032316029498281815,0.30000000000000004
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,PBR12MF,VALUE,BASE,0.0026739741471082414,0.19999999999999996
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,PBR12MF,VALUE,VETO20,-0.0025996065881363968,0.30000000000000004
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,PBR12MF,VALUE,PROMOTE20,0.01949318070340702,0.30000000000000004
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,PBR12MF,VALUE,VETO_PROMOTE20,0.005873053501449075,0.35
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,PBR12MF,VALUE,CF20,0.00615258822975455,0.19999999999999996
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,PER12MF,VALUE,BASE,-0.0012537985055599964,0.30000000000000004
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,PER12MF,VALUE,VETO20,-0.007803570399277154,0.35
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,PER12MF,VALUE,PROMOTE20,-0.004208308013096691,0.4
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,PER12MF,VALUE,VETO_PROMOTE20,-0.005789827704330718,0.4
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,PER12MF,VALUE,CF20,-0.0012537985055599977,0.30000000000000004
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,MOM1M,MOMENTUM,BASE,0.031803809975658105,0.85
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,MOM1M,MOMENTUM,VETO20,0.03321668879915475,0.8
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,MOM1M,MOMENTUM,PROMOTE20,0.026594365419881315,0.8
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,MOM1M,MOMENTUM,VETO_PROMOTE20,0.03194341648888157,0.9
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,MOM1M,MOMENTUM,CF20,0.031611982794460536,0.8
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,MOM12_1,MOMENTUM,BASE,0.01821697548294681,0.55
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,MOM12_1,MOMENTUM,VETO20,0.0033309900837990443,0.65
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,MOM12_1,MOMENTUM,PROMOTE20,0.025225673891422225,0.5
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,MOM12_1,MOMENTUM,VETO_PROMOTE20,0.019961490012515352,0.65
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,MOM12_1,MOMENTUM,CF20,0.0057608428910831235,0.44999999999999996
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,BASE,0.0076610945771635516,0.44999999999999996
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,VETO20,0.0104653168503415,0.5
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,PROMOTE20,-0.002158434437932011,0.6
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,VETO_PROMOTE20,0.006672035148571509,0.55
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CF20,0.006519656090517514,0.6
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,BASE,0.03159166298958675,0.5
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,VETO20,0.034263541518192,0.44999999999999996
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,PROMOTE20,0.02576948214754799,0.5
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,VETO_PROMOTE20,0.023740879927307106,0.35
2016-01-18,EARLY_2016_2019,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CF20,0.030113412324806584,0.4
2016-01-18,EARLY_2016_2019,KOSPI_ALL,OP12_REV,REVISION,BASE,0.01495126817745505,0.4
2016-01-18,EARLY_2016_2019,KOSPI_ALL,OP12_REV,REVISION,VETO20,0.02286380984956213,0.5
2016-01-18,EARLY_2016_2019,KOSPI_ALL,OP12_REV,REVISION,PROMOTE20,0.01143199946946859,0.55
2016-01-18,EARLY_2016_2019,KOSPI_ALL,OP12_REV,REVISION,VETO_PROMOTE20,0.013201645321755676,0.5
2016-01-18,EARLY_2016_2019,KOSPI_ALL,OP12_REV,REVISION,CF20,0.017918758745456106,0.6
2016-01-18,EARLY_2016_2019,KOSPI_ALL,OPFY1_REV,REVISION,BASE,0.0030063628448135484,0.09999999999999998
2016-01-18,EARLY_2016_2019,KOSPI_ALL,OPFY1_REV,REVISION,VETO20,-0.019944446360061874,0.09999999999999998
2016-01-18,EARLY_2016_2019,KOSPI_ALL,OPFY1_REV,REVISION,PROMOTE20,-0.004306495144926134,0.050000000000000044
2016-01-18,EARLY_2016_2019,KOSPI_ALL,OPFY1_REV,REVISION,VETO_PROMOTE20,-0.006427181574088064,0.19999999999999996
2016-01-18,EARLY_2016_2019,KOSPI_ALL,OPFY1_REV,REVISION,CF20,-0.0030656993925602207,0.09999999999999998
2016-01-18,EARLY_2016_2019,KOSPI_ALL,PBR12MF,VALUE,BASE,0.039065550238228816,0.19999999999999996
2016-01-18,EARLY_2016_2019,KOSPI_ALL,PBR12MF,VALUE,VETO20,0.02965090175532984,0.09999999999999998
2016-01-18,EARLY_2016_2019,KOSPI_ALL,PBR12MF,VALUE,PROMOTE20,0.037853145257851294,0.15000000000000002
2016-01-18,EARLY_2016_2019,KOSPI_ALL,PBR12MF,VALUE,VETO_PROMOTE20,0.023247639420283305,0.25
2016-01-18,EARLY_2016_2019,KOSPI_ALL,PBR12MF,VALUE,CF20,0.03673650093265207,0.050000000000000044
2016-01-18,EARLY_2016_2019,KOSPI_ALL,PER12MF,VALUE,BASE,0.018162425765701807,0.15000000000000002
2016-01-18,EARLY_2016_2019,KOSPI_ALL,PER12MF,VALUE,VETO20,0.010721831349713275,0.19999999999999996
2016-01-18,EARLY_2016_2019,KOSPI_ALL,PER12MF,VALUE,PROMOTE20,0.02167067119122948,0.25
2016-01-18,EARLY_2016_2019,KOSPI_ALL,PER12MF,VALUE,VETO_PROMOTE20,0.017085987196363298,0.35
2016-01-18,EARLY_2016_2019,KOSPI_ALL,PER12MF,VALUE,CF20,0.021073145464408746,0.19999999999999996
2016-01-18,EARLY_2016_2019,KOSPI_ALL,MOM1M,MOMENTUM,BASE,-0.013005139784518813,0.75
2016-01-18,EARLY_2016_2019,KOSPI_ALL,MOM1M,MOMENTUM,VETO20,-0.009764478196014921,0.75
2016-01-18,EARLY_2016_2019,KOSPI_ALL,MOM1M,MOMENTUM,PROMOTE20,-0.015547924132860418,0.8
2016-01-18,EARLY_2016_2019,KOSPI_ALL,MOM1M,MOMENTUM,VETO_PROMOTE20,-0.00597545853623135,0.8
2016-01-18,EARLY_2016_2019,KOSPI_ALL,MOM1M,MOMENTUM,CF20,-0.007178808339297432,0.8
2016-01-18,EARLY_2016_2019,KOSPI_ALL,MOM12_1,MOMENTUM,BASE,0.016895338997832573,0.35
2016-01-18,EARLY_2016_2019,KOSPI_ALL,MOM12_1,MOMENTUM,VETO20,0.023838622986592034,0.5
2016-01-18,EARLY_2016_2019,KOSPI_ALL,MOM12_1,MOMENTUM,PROMOTE20,0.012066604345942752,0.30000000000000004
2016-01-18,EARLY_2016_2019,KOSPI_ALL,MOM12_1,MOMENTUM,VETO_PROMOTE20,0.01407369893788257,0.44999999999999996
2016-01-18,EARLY_2016_2019,KOSPI_ALL,MOM12_1,MOMENTUM,CF20,0.0056386571540641955,0.5
2016-01-18,EARLY_2016_2019,KOSPI_ALL,PRIVATE_FLOW,FLOW,BASE,0.03267829998412557,0.65
2016-01-18,EARLY_2016_2019,KOSPI_ALL,PRIVATE_FLOW,FLOW,VETO20,0.03453823585705895,0.6
2016-01-18,EARLY_2016_2019,KOSPI_ALL,PRIVATE_FLOW,FLOW,PROMOTE20,0.028322900710446686,0.65
2016-01-18,EARLY_2016_2019,KOSPI_ALL,PRIVATE_FLOW,FLOW,VETO_PROMOTE20,0.029146024182217695,0.6
2016-01-18,EARLY_2016_2019,KOSPI_ALL,PRIVATE_FLOW,FLOW,CF20,0.034463645127598065,0.6
2016-01-18,EARLY_2016_2019,KOSPI_ALL,FOREIGN_FLOW,FLOW,BASE,0.03754972115430061,0.44999999999999996
2016-01-18,EARLY_2016_2019,KOSPI_ALL,FOREIGN_FLOW,FLOW,VETO20,0.04255880547209698,0.5
2016-01-18,EARLY_2016_2019,KOSPI_ALL,FOREIGN_FLOW,FLOW,PROMOTE20,0.030886037014305097,0.5
2016-01-18,EARLY_2016_2019,KOSPI_ALL,FOREIGN_FLOW,FLOW,VETO_PROMOTE20,0.03203165967277245,0.55
2016-01-18,EARLY_2016_2019,KOSPI_ALL,FOREIGN_FLOW,FLOW,CF20,0.039524684354801436,0.5
2016-01-18,EARLY_2016_2019,KOSDAQ,OP12_REV,REVISION,BASE,0.021431332975958263,0.85
2016-01-18,EARLY_2016_2019,KOSDAQ,OP12_REV,REVISION,VETO20,0.015658937795458718,0.7
2016-01-18,EARLY_2016_2019,KOSDAQ,OP12_REV,REVISION,PROMOTE20,0.015840982863276388,0.8
2016-01-18,EARLY_2016_2019,KOSDAQ,OP12_REV,REVISION,VETO_PROMOTE20,0.001368410429109536,0.75
2016-01-18,EARLY_2016_2019,KOSDAQ,OP12_REV,REVISION,CF20,0.021431332975958263,0.85
2016-01-18,EARLY_2016_2019,KOSDAQ,OPFY1_REV,REVISION,BASE,0.03711179942852165,0.6
2016-01-18,EARLY_2016_2019,KOSDAQ,OPFY1_REV,REVISION,VETO20,0.012716268193303973,0.6
2016-01-18,EARLY_2016_2019,KOSDAQ,OPFY1_REV,REVISION,PROMOTE20,0.040406616486838874,0.75
2016-01-18,EARLY_2016_2019,KOSDAQ,OPFY1_REV,REVISION,VETO_PROMOTE20,0.030450522137891976,0.65
2016-01-18,EARLY_2016_2019,KOSDAQ,OPFY1_REV,REVISION,CF20,0.040806596132806794,0.7
2016-01-18,EARLY_2016_2019,KOSDAQ,PBR12MF,VALUE,BASE,0.01172225834233163,0.4
2016-01-18,EARLY_2016_2019,KOSDAQ,PBR12MF,VALUE,VETO20,0.007086631255881171,0.4
2016-01-18,EARLY_2016_2019,KOSDAQ,PBR12MF,VALUE,PROMOTE20,0.009872344248024011,0.44999999999999996
2016-01-18,EARLY_2016_2019,KOSDAQ,PBR12MF,VALUE,VETO_PROMOTE20,0.00606740554794347,0.6
2016-01-18,EARLY_2016_2019,KOSDAQ,PBR12MF,VALUE,CF20,0.01172225834233163,0.4
2016-01-18,EARLY_2016_2019,KOSDAQ,PER12MF,VALUE,BASE,-0.0076449176387483496,0.44999999999999996
2016-01-18,EARLY_2016_2019,KOSDAQ,PER12MF,VALUE,VETO20,-0.0035124322167268233,0.55
2016-01-18,EARLY_2016_2019,KOSDAQ,PER12MF,VALUE,PROMOTE20,0.00010250299259770531,0.6
2016-01-18,EARLY_2016_2019,KOSDAQ,PER12MF,VALUE,VETO_PROMOTE20,0.0009423533145436199,0.55
2016-01-18,EARLY_2016_2019,KOSDAQ,PER12MF,VALUE,CF20,-0.0056143295657751615,0.5
2016-01-18,EARLY_2016_2019,KOSDAQ,MOM1M,MOMENTUM,BASE,0.02427920241287086,0.9
2016-01-18,EARLY_2016_2019,KOSDAQ,MOM1M,MOMENTUM,VETO20,0.013626596214106357,0.95
2016-01-18,EARLY_2016_2019,KOSDAQ,MOM1M,MOMENTUM,PROMOTE20,0.01916403259250222,0.85
2016-01-18,EARLY_2016_2019,KOSDAQ,MOM1M,MOMENTUM,VETO_PROMOTE20,-0.00010403402430990694,0.9
2016-01-18,EARLY_2016_2019,KOSDAQ,MOM1M,MOMENTUM,CF20,0.02118701360095305,0.85
2016-01-18,EARLY_2016_2019,KOSDAQ,MOM12_1,MOMENTUM,BASE,-0.014022426579530789,0.8
2016-01-18,EARLY_2016_2019,KOSDAQ,MOM12_1,MOMENTUM,VETO20,-0.008685525668723822,0.8
2016-01-18,EARLY_2016_2019,KOSDAQ,MOM12_1,MOMENTUM,PROMOTE20,-0.025067828856060993,0.75
2016-01-18,EARLY_2016_2019,KOSDAQ,MOM12_1,MOMENTUM,VETO_PROMOTE20,-0.020293938854453224,0.8
2016-01-18,EARLY_2016_2019,KOSDAQ,MOM12_1,MOMENTUM,CF20,-0.013477567144476479,0.8
2016-01-18,EARLY_2016_2019,KOSDAQ,PRIVATE_FLOW,FLOW,BASE,0.02249306550048781,0.6
2016-01-18,EARLY_2016_2019,KOSDAQ,PRIVATE_FLOW,FLOW,VETO20,0.020263075699685235,0.65
2016-01-18,EARLY_2016_2019,KOSDAQ,PRIVATE_FLOW,FLOW,PROMOTE20,0.01760204231631852,0.65
2016-01-18,EARLY_2016_2019,KOSDAQ,PRIVATE_FLOW,FLOW,VETO_PROMOTE20,0.007955224391950299,0.65
2016-01-18,EARLY_2016_2019,KOSDAQ,PRIVATE_FLOW,FLOW,CF20,0.020303480990658443,0.6
2016-01-18,EARLY_2016_2019,KOSDAQ,FOREIGN_FLOW,FLOW,BASE,0.00933737371253,0.55
2016-01-18,EARLY_2016_2019,KOSDAQ,FOREIGN_FLOW,FLOW,VETO20,0.011611184256638585,0.7
2016-01-18,EARLY_2016_2019,KOSDAQ,FOREIGN_FLOW,FLOW,PROMOTE20,0.02075753545454938,0.6
2016-01-18,EARLY_2016_2019,KOSDAQ,FOREIGN_FLOW,FLOW,VETO_PROMOTE20,0.008419797920650954,0.6
2016-01-18,EARLY_2016_2019,KOSDAQ,FOREIGN_FLOW,FLOW,CF20,0.02085034891015839,0.65
2016-01-18,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,BASE,0.020133312127884672,0.7
2016-01-18,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,VETO20,0.015407166205608003,0.55
2016-01-18,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,PROMOTE20,0.017186117458952946,0.65
2016-01-18,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,VETO_PROMOTE20,0.018249790441039936,0.7
2016-01-18,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,CF20,0.021096578474663084,0.65
2016-01-18,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,BASE,0.015611322726204867,0.30000000000000004
2016-01-18,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,VETO20,-0.004554863198245429,0.35
2016-01-18,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,PROMOTE20,0.02662211506069817,0.35
2016-01-18,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,VETO_PROMOTE20,0.014456790730522421,0.35
2016-01-18,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,CF20,0.007576469159343499,0.30000000000000004
2016-01-18,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,BASE,0.039065550238228816,0.19999999999999996
2016-01-18,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,VETO20,0.025507136164419537,0.15000000000000002
2016-01-18,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,PROMOTE20,0.026304799528403245,0.19999999999999996
2016-01-18,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,VETO_PROMOTE20,0.01169929369083526,0.35
2016-01-18,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,CF20,0.030601816309896675,0.050000000000000044
2016-01-18,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,BASE,0.00490392506140493,0.19999999999999996
2016-01-18,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,VETO20,0.0017313386379050639,0.30000000000000004
2016-01-18,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,PROMOTE20,0.006490631391013725,0.30000000000000004
2016-01-18,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,VETO_PROMOTE20,0.0023302570682389168,0.30000000000000004
2016-01-18,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,CF20,0.002330257068238916,0.19999999999999996
2016-01-18,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,BASE,-0.005741895314234776,0.75
2016-01-18,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,VETO20,-0.017647616139182618,0.8
2016-01-18,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,PROMOTE20,0.010627226914287784,0.85
2016-01-18,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,VETO_PROMOTE20,-0.020682824112376468,0.8
2016-01-18,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,CF20,-0.017420824681531742,0.8
2016-01-18,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,BASE,-0.030030482643790928,0.6
2016-01-18,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,VETO20,-0.04368870390719808,0.6
2016-01-18,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,PROMOTE20,-0.020589544535551268,0.6
2016-01-18,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,VETO_PROMOTE20,-0.03734241132343412,0.55
2016-01-18,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,CF20,-0.02328174082018078,0.55
2016-01-18,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,BASE,0.04001342931555901,0.65
2016-01-18,EARLY_2016_2019,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,VETO20,0.01777519830165255,0.75
