strategy,universe,horizon,sample,n_dates,gross_delta,turnover_delta,net_delta_0,net_delta_30,net_delta_60,metric,mean,ci025,ci975,p_gt0
NEGLECT_LOW50,KOSPI_KOSDAQ_ALL,5,BULL_2025,49,-0.0035108788318592116,0.2852040816326531,-0.0035108788318592116,-0.004366491076757171,-0.005222103321655131,net_30,-0.004366491076757171,-0.010473320311623038,0.0012935202630365214,0.07583333333333334
NEGLECT_LOW50,KOSPI_KOSDAQ_ALL,5,BULL_2025,49,-0.0035108788318592116,0.2852040816326531,-0.0035108788318592116,-0.004366491076757171,-0.005222103321655131,net_60,-0.005222103321655131,-0.011228850427262207,0.0006054368759289412,0.04016666666666667
NEGLECT_LOW50,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,192,-0.001483138772303661,0.3182291666666667,-0.001483138772303661,-0.002437826272303661,-0.0033925137723036605,gross_delta,-0.001483138772303661,-0.0026219100691403877,-0.0003421058396749554,0.005
NEGLECT_LOW50,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,192,-0.001483138772303661,0.3182291666666667,-0.001483138772303661,-0.002437826272303661,-0.0033925137723036605,net_30,-0.002437826272303661,-0.003596601553159182,-0.001315403251934969,0.0
NEGLECT_LOW50,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,192,-0.001483138772303661,0.3182291666666667,-0.001483138772303661,-0.002437826272303661,-0.0033925137723036605,net_60,-0.0033925137723036605,-0.004545409757521036,-0.002236203361340167,0.0
NEGLECT_LOW50,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,149,-0.0001865308238445094,0.2777684563758389,-0.0001865308238445094,-0.001019836192972026,-0.0018531415620995425,gross_delta,-0.0001865308238445094,-0.002171342117384371,0.0018342425890603901,0.4245
NEGLECT_LOW50,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,149,-0.0001865308238445094,0.2777684563758389,-0.0001865308238445094,-0.001019836192972026,-0.0018531415620995425,net_30,-0.001019836192972026,-0.002962307863364238,0.0009555959868992492,0.151
NEGLECT_LOW50,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,149,-0.0001865308238445094,0.2777684563758389,-0.0001865308238445094,-0.001019836192972026,-0.0018531415620995425,net_60,-0.0018531415620995425,-0.0038568674304294034,0.00015850370061075246,0.036333333333333336
NEGLECT_LOW50,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,97,-0.0023793350340097423,0.28646907216494844,-0.0023793350340097423,-0.0032387422505045873,-0.004098149466999433,gross_delta,-0.0023793350340097423,-0.004765804717546145,6.400429050457652e-05,0.028166666666666666
NEGLECT_LOW50,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,97,-0.0023793350340097423,0.28646907216494844,-0.0023793350340097423,-0.0032387422505045873,-0.004098149466999433,net_30,-0.0032387422505045873,-0.005567812877708188,-0.000800549350815494,0.0055
NEGLECT_LOW50,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,97,-0.0023793350340097423,0.28646907216494844,-0.0023793350340097423,-0.0032387422505045873,-0.004098149466999433,net_60,-0.004098149466999433,-0.006495782137830643,-0.0016998963313131826,0.0005
NEGLECT_LOW50,KOSPI_KOSDAQ_ALL,5,YTD_2026,28,-0.003876776465749373,0.24218750000000003,-0.003876776465749373,-0.004603338965749372,-0.005329901465749373,gross_delta,-0.003876776465749373,-0.010206129955502366,0.0018251491646431063,0.09566666666666666
NEGLECT_LOW50,KOSPI_KOSDAQ_ALL,5,YTD_2026,28,-0.003876776465749373,0.24218750000000003,-0.003876776465749373,-0.004603338965749372,-0.005329901465749373,net_30,-0.004603338965749372,-0.01104635304352992,0.0010131185436520818,0.062
NEGLECT_LOW50,KOSPI_KOSDAQ_ALL,5,YTD_2026,28,-0.003876776465749373,0.24218750000000003,-0.003876776465749373,-0.004603338965749372,-0.005329901465749373,net_60,-0.005329901465749373,-0.01185151176593141,0.00046026315453891653,0.0375
NEGLECT_LOW50,KOSPI_KOSDAQ_ALL,10,BULL_2025,25,-0.009902563023806826,0.2935,-0.009902563023806826,-0.010783063023806827,-0.011663563023806826,gross_delta,-0.009902563023806826,-0.021092943851130218,-0.0003070895356650738,0.020166666666666666
