sample,universe,family_a,family_b,family_pair,state_a,state_b,n,mean_agree_a,mean_agree_b,mkt_1d_mean,mkt_1d_median,mkt_1d_positive_share,mkt_1d_tstat,mkt_5d_mean,mkt_5d_median,mkt_5d_positive_share,mkt_5d_tstat,mkt_20d_mean,mkt_20d_median,mkt_20d_positive_share,mkt_20d_tstat,a_top_fwd_5d_mean,a_top_fwd_5d_positive_share,a_top_fwd_20d_mean,a_top_fwd_20d_positive_share,a_spread_fwd_5d_mean,a_spread_fwd_5d_positive_share,a_spread_fwd_20d_mean,a_spread_fwd_20d_positive_share,b_top_fwd_5d_mean,b_top_fwd_5d_positive_share,b_top_fwd_20d_mean,b_top_fwd_20d_positive_share,b_spread_fwd_5d_mean,b_spread_fwd_5d_positive_share,b_spread_fwd_20d_mean,b_spread_fwd_20d_positive_share
POST_DISCOVERY,KOSDAQ,MOMENTUM,REVISION,MOMENTUM_X_REVISION,R+,W+,8,0.25,0.625,0.006608996678409751,0.01050591001722415,0.75,2.331213644553176,0.004072617788394555,0.006318107335508216,0.625,0.38475637334563473,0.022021054917460692,0.029741326658398688,0.75,1.1438463267556565,0.010460814573870547,0.75,0.0391546763428504,0.875,0.01926800002695174,0.75,0.03878130525280911,0.75,0.0021814765752117826,0.5,0.029077112237100064,0.625,0.004150542850246033,0.5,0.00642569431444448,0.625
POST_DISCOVERY,KOSDAQ,MOMENTUM,REVISION,MOMENTUM_X_REVISION,R-,N-,12,0.6666666666666666,0.3333333333333333,0.00852728312583975,0.009985216576953799,0.5833333333333334,1.328153574499131,0.011615017816049726,0.020648779584742916,0.6666666666666666,0.7992301696001473,0.03652309099065024,0.037124695361777385,0.6363636363636364,1.591147562757847,0.011684442657676689,0.6666666666666666,0.03898120860243192,0.5454545454545454,-0.007259499116566,0.4166666666666667,-0.009519155480160267,0.5454545454545454,0.012553968406554752,0.6666666666666666,0.04804387080910679,0.6363636363636364,0.0011901073699588,0.75,0.011634521949354387,0.7272727272727273
POST_DISCOVERY,KOSDAQ,MOMENTUM,REVISION,MOMENTUM_X_REVISION,R-,W-,9,0.8888888888888888,0.6666666666666666,0.002776860457136634,0.0056719839395154,0.5555555555555556,0.29536701653126146,0.0049649989742185825,-0.006462936536574105,0.4444444444444444,0.33632581896636016,0.005123608078756662,0.016029488993651947,0.6666666666666666,0.20539533527814338,0.005886654632549991,0.5555555555555556,0.0007947524324873396,0.6666666666666666,-0.010483593109002758,0.3333333333333333,-0.02389584317356599,0.1111111111111111,0.011408849529379582,0.5555555555555556,0.036165355249202454,0.6666666666666666,0.0006274246493610525,0.6666666666666666,0.01950965249558032,0.8888888888888888
POST_DISCOVERY,KOSDAQ,MOMENTUM,REVISION,MOMENTUM_X_REVISION,W+,N+,15,0.8,0.4666666666666667,-0.004943682932403254,-0.0073430220471413,0.3333333333333333,-1.18410852151452,-0.006334062485406804,-0.005335534629154033,0.4666666666666667,-0.7473849890940459,0.01889741305518187,0.0024825011222831136,0.6,0.7936162127669655,-0.006868280791312668,0.4,0.023322797645273105,0.6666666666666666,0.002198875651749884,0.6,0.032384362334775846,0.7333333333333333,-0.0037038596210685467,0.5333333333333333,0.03008795441991887,0.6,-0.0027646014866200257,0.3333333333333333,0.01962100706569764,0.5333333333333333
POST_DISCOVERY,KOSDAQ,MOMENTUM,REVISION,MOMENTUM_X_REVISION,W+,R+,10,0.8,0.9,0.0019340903587851004,-0.00040483019451794994,0.4,0.42701717973980574,0.017665928364470392,-0.00037832987668857905,0.5,0.8336138581065005,0.0308050863285395,0.039122617981757465,0.7,1.0868698753548618,0.0239929713366842,0.7,0.07681771631539064,0.7,0.016901878345087884,0.8,0.08257690300280554,0.9,0.024805285244634656,0.6,0.05623491302054563,0.7,0.018386162280275852,0.8,0.038554541163818665,0.9
POST_DISCOVERY,KOSDAQ,MOMENTUM,REVISION,MOMENTUM_X_REVISION,W+,W+,35,0.7714285714285715,1.0,-0.0016429615063883543,0.0063785084469516,0.6857142857142857,-0.32427514789392403,0.0038842455305087746,0.005811653987694576,0.5428571428571428,0.793564634236083,-0.002073880828395864,0.0033706094205539433,0.5714285714285714,-0.17556112356294887,0.011111039437522112,0.7142857142857143,0.014352151696334655,0.5714285714285714,0.010421365286639141,0.7428571428571429,0.023498719107654498,0.7142857142857143,0.012984617241623995,0.6857142857142857,0.023472038596508957,0.6,0.009928235877995543,0.7428571428571429,0.027984353047948756,0.7714285714285715
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,REVISION,MOMENTUM_X_REVISION,N+,N+,20,0.1,0.4,-0.0006374136163060449,-0.0007903860948774,0.4,-0.26818887877945197,0.011040160993987209,0.009901973246663564,0.7,3.315507601918497,0.002537652664471846,-0.004991579723453665,0.45,0.22701398865663658,0.013101437448207192,0.75,0.0033578880378983154,0.6,0.0038783882004101377,0.65,0.014862040558789896,0.6,0.016786086264592437,0.85,0.01604349336557766,0.5,0.008430204519664164,0.75,0.02188011418756111,0.95
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,REVISION,MOMENTUM_X_REVISION,N+,W+,28,0.17857142857142858,0.9642857142857143,-0.0009281536936325489,0.00012646815622419747,0.5714285714285714,-0.4937903403040523,-0.0026806704173469665,-0.001342724657866941,0.4642857142857143,-0.6933281001656053,-0.006390540850123639,-0.0019274903248018812,0.5,-0.8909444851892816,-0.0017175402331469597,0.5357142857142857,-0.01155763577026491,0.39285714285714285,0.005660327779259213,0.6071428571428571,0.0061749462892332985,0.5714285714285714,0.002918520865246295,0.5714285714285714,0.005054822866326973,0.5357142857142857,0.005358840811645191,0.7142857142857143,0.023366011362734567,0.7142857142857143
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,REVISION,MOMENTUM_X_REVISION,N-,N-,14,0.35714285714285715,0.6428571428571429,-0.0032887044992052357,-0.0013444626388710499,0.35714285714285715,-0.8097854724315273,-0.011138073885440072,-0.0029095207238575196,0.35714285714285715,-1.2871555933762033,0.01010776203059881,0.018423494534837957,0.7857142857142857,0.7834418249275835,-0.012114751126541803,0.5,0.005672792203073889,0.5,-0.0019345146134515418,0.5714285714285714,-0.016307903216985435,0.42857142857142855,-0.005790599543566382,0.5714285714285714,0.02517518103485213,0.7857142857142857,0.004895598625039267,0.7142857142857143,0.017957340668307793,0.7857142857142857
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,REVISION,MOMENTUM_X_REVISION,N-,W+,17,0.23529411764705882,1.0,-0.0021898702694132756,0.0015446973758554,0.7058823529411765,-0.5532478742467607,0.0013786849492016446,0.0006495879971118925,0.5294117647058824,0.23429563749998342,-0.0008060150479371214,0.00672268911297349,0.5294117647058824,-0.05185519857189702,-0.004436478948074536,0.35294117647058826,-0.008068171548168595,0.47058823529411764,-0.006505982556119698,0.29411764705882354,-0.011029142538674694,0.35294117647058826,0.0034289796547506348,0.47058823529411764,0.007444102351312739,0.5294117647058824,0.00554585074987472,0.7058823529411765,0.012616758763878048,0.5882352941176471
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,REVISION,MOMENTUM_X_REVISION,N-,W-,23,0.34782608695652173,1.0,0.0015780789536222173,0.0040465894768421,0.6086956521739131,0.5207356117297395,-0.002427030558649109,0.012224176410818917,0.6521739130434783,-0.30613738810806496,0.0016781142591732981,0.004871593158277099,0.5652173913043478,0.09391472705656868,-0.013219861208720367,0.34782608695652173,-0.0211700255568007,0.4782608695652174,-0.013852519311086954,0.21739130434782608,-0.031465686218744036,0.2608695652173913,-0.0029070367559633965,0.6086956521739131,0.002900140520372796,0.5652173913043478,0.0021273791642267017,0.6521739130434783,0.010622502813987886,0.7391304347826086
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,REVISION,MOMENTUM_X_REVISION,R+,N+,25,0.48,0.36,0.001878634250055316,0.0014031585009799,0.56,1.1840313066161348,0.009022938525699343,0.008999425453342208,0.72,2.4346100913806983,0.018665834698279392,0.018307311815020853,0.68,2.1505080690021843,0.00940442199394362,0.68,0.014769766365781454,0.6,-0.00037307377183309675,0.52,-0.004986489786287764,0.4,0.008631476312976031,0.68,0.03423771501924937,0.72,0.0015566335764072737,0.48,0.017966545887959255,0.72
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,REVISION,MOMENTUM_X_REVISION,R+,R+,11,0.9090909090909091,1.0,-0.0009944658742019363,0.0003718062344774,0.6363636363636364,-0.28228872397666716,0.0003391132318502998,0.008806900098290008,0.7272727272727273,0.03827322701705328,0.005761623149859038,0.011576617768751974,0.5454545454545454,0.4421136438860283,-0.007046859371730541,0.7272727272727273,-0.005928909015420799,0.2727272727272727,-0.011815062411189419,0.09090909090909091,-0.025372862679978656,0.18181818181818182,0.00576291248495131,0.8181818181818182,0.03389232775780281,0.8181818181818182,0.004762142447338191,0.45454545454545453,0.0366696713396854,1.0
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,REVISION,MOMENTUM_X_REVISION,R+,W+,14,0.7857142857142857,0.9285714285714286,0.0011693881179676714,-0.0022589586060319,0.42857142857142855,0.5605112184879647,0.0002664635067507421,0.003269654052646177,0.6428571428571429,0.02892424456397819,0.037151255544348345,0.028360595094698536,0.8571428571428571,2.077940012269433,0.0019299693863169226,0.5,0.04201370258633602,0.9285714285714286,-0.0008120397529304269,0.5,0.0020080165772400427,0.42857142857142855,0.0023846461019737053,0.5714285714285714,0.05788643952396735,0.9285714285714286,0.0058243527661934035,0.6428571428571429,0.031779034215094266,0.8571428571428571
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,REVISION,MOMENTUM_X_REVISION,R-,N+,8,1.0,0.5,0.004280447921814987,0.0042663125331328,0.75,1.7235726847953385,0.013942072274029185,0.01556166604252527,0.75,2.394443232302845,0.0036680469708385115,0.017093630896645146,0.625,0.2618356894342253,0.012912062739949243,0.625,0.008510378789565301,0.625,0.0003926581337972551,0.625,0.011652083035136221,0.625,0.013898504674121404,0.75,-0.001420553741069558,0.5,0.006130228716029279,0.875,0.013932996017442772,0.625
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,REVISION,MOMENTUM_X_REVISION,R-,N-,22,0.7272727272727273,0.36363636363636365,0.003827505790527368,0.006975138107645849,0.6818181818181818,1.872521051426471,0.011407098805570554,0.015767314707083088,0.7727272727272727,1.740212295634988,0.036184994295060814,0.04192520125194384,0.7272727272727273,3.6788955669425025,0.010457365086198534,0.6818181818181818,0.03514000883808439,0.6818181818181818,-0.004741537191250241,0.3181818181818182,-0.011485466265122686,0.3181818181818182,0.015806441074479018,0.7727272727272727,0.03844294213882204,0.7727272727272727,0.006665840940446179,0.6818181818181818,0.00731493340229736,0.5909090909090909
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,REVISION,MOMENTUM_X_REVISION,R-,R-,14,0.5714285714285714,1.0,0.00016881384914875532,-0.0014190945525216626,0.5,0.03993744312421721,0.00207982505573445,0.0029090248836010557,0.5714285714285714,0.28474302290613646,0.0038604528898332135,0.02645993477077886,0.5714285714285714,0.18876911750300476,-0.00010362975739849503,0.42857142857142855,-0.004516982581132272,0.5,-0.005048064996175431,0.5,-0.016767974294463757,0.35714285714285715,0.0001360776446489655,0.35714285714285715,-0.0003335971816632747,0.5714285714285714,-0.003950852248743879,0.42857142857142855,-0.01716864091841021,0.35714285714285715
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,REVISION,MOMENTUM_X_REVISION,R-,W+,14,0.9285714285714286,1.0,0.002000271480309942,-0.0005323564679916033,0.5,0.4714402845240937,-0.004100180437978849,-0.008095867104789727,0.42857142857142855,-0.4375835571151311,-0.008588566300203123,-0.014861595438675629,0.35714285714285715,-0.4998936402960948,-0.002072507495176631,0.42857142857142855,-0.009381363821536799,0.42857142857142855,0.005759792523051326,0.5,0.007317242140182835,0.42857142857142855,0.0034241803319362157,0.5,0.015063967759356225,0.5714285714285714,0.009672923467626366,0.7142857142857143,0.026832321816156395,0.8571428571428571
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,REVISION,MOMENTUM_X_REVISION,R-,W-,13,0.9230769230769231,1.0,-0.003361604915160415,-0.0030871055043836,0.46153846153846156,-0.9501830358576705,-0.009973576420798049,-0.011358788892864392,0.46153846153846156,-0.8546937764169438,-0.008783350110589295,-0.014024424671027855,0.46153846153846156,-0.4513435905664027,-0.00978708922129928,0.46153846153846156,0.000283661856042817,0.5384615384615384,-0.0012154231806426907,0.46153846153846156,0.007625201575254857,0.5384615384615384,-0.0062423768383922384,0.46153846153846156,0.0020146892643041992,0.6153846153846154,-0.0026428784836240917,0.46153846153846156,0.018140347361047363,0.9230769230769231
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,REVISION,MOMENTUM_X_REVISION,W+,N+,9,0.7777777777777778,0.3333333333333333,0.002772698436133989,0.0054314041662452,0.5555555555555556,0.809831913255771,-0.008487767811384755,-0.005650500934914356,0.4444444444444444,-0.6310674276234424,-0.0168955351970489,0.0041050019594563395,0.5555555555555556,-1.0160533212017935,-0.0035674671006375508,0.4444444444444444,0.0007268738358243092,0.4444444444444444,0.010934973347707273,0.7777777777777778,0.030137189586090365,0.8888888888888888,0.0022917390168429494,0.5555555555555556,0.00491186158548387,0.5555555555555556,0.010598501112602052,0.7777777777777778,0.01994739417599647,0.7777777777777778
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,REVISION,MOMENTUM_X_REVISION,W+,W+,48,0.8125,0.9375,-0.000949633419587048,0.0003807168117175,0.5208333333333334,-0.7929734418349794,-0.003257101772408137,-0.0006465746167896825,0.4791666666666667,-0.9332593862830922,-0.02446930903050742,-0.012994185807523187,0.25,-2.481751194198546,-0.006010302611048013,0.4791666666666667,-0.027201747480603906,0.3333333333333333,-0.0013547675949885211,0.4791666666666667,0.002552630824829092,0.5625,-0.00304295134967685,0.5,-0.012921075672903438,0.3958333333333333,0.004277152703943248,0.5416666666666666,0.01864327755586242,0.7291666666666666
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,REVISION,MOMENTUM_X_REVISION,W-,N-,9,0.8888888888888888,0.3333333333333333,-0.008990638999004935,-0.005606596680386,0.2222222222222222,-0.9076574645769777,-0.039504522755107935,-0.03957284862022357,0.3333333333333333,-1.6742763236877831,0.007047522887706239,0.014943435543003324,0.5555555555555556,0.1963744609843389,-0.03530499195957093,0.2222222222222222,-0.007210735639683429,0.4444444444444444,0.00942949560855714,0.5555555555555556,-0.019324677624308055,0.4444444444444444,-0.040818081768490985,0.3333333333333333,-0.0016099655940626295,0.5555555555555556,0.0062549501452068895,0.7777777777777778,0.026452687172185407,0.6666666666666666
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,REVISION,MOMENTUM_X_REVISION,W-,W-,16,0.75,0.9375,0.006657530051654519,0.0059102837254251,0.8125,1.4089856999904158,0.031179790513254972,0.023752153468996104,0.6875,2.302032959334897,0.040017251319129,0.011435770360176971,0.6875,1.4481446160291063,0.03415577037467294,0.875,0.03216323872679072,0.625,-0.00418551698449051,0.5,-0.02091340121165787,0.375,0.030013890605661488,0.8125,0.04386531189750038,0.6875,0.004223713729256104,0.625,0.014689226394782345,0.6875
POST_DISCOVERY,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,REVISION,MOMENTUM_X_REVISION,N+,N+,16,0.1875,0.3125,-0.00034772672460560005,0.0035058663835258004,0.625,-0.11931007345961694,0.005957057454523463,0.005046555326019932,0.5625,1.13712192699224,-0.008605018565727603,-0.01194077806064384,0.4375,-0.7623398283610361,0.007174675059704781,0.5625,0.0020003351574734846,0.625,0.0037675374084160107,0.625,0.02583340479417562,0.5625,0.008776385615216722,0.75,0.009475665198370634,0.5625,0.0026289941503107733,0.5625,0.02755136970397566,0.9375
POST_DISCOVERY,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,REVISION,MOMENTUM_X_REVISION,N-,N-,10,0.4,0.5,-0.0026001345617594498,0.00236743376262545,0.6,-0.2919396003391653,-0.026260912391927127,-0.022848216514784563,0.4,-2.152011143504306,-0.009636452442753934,-0.016276860836059642,0.3,-0.30796313995714375,-0.028589516618656642,0.2,-0.018472034166103456,0.3,6.169909853879219e-05,0.4,-0.0036444652997122185,0.4,-0.021184401675745913,0.5,0.008915811716884724,0.5,-0.0007811967038636736,0.5,0.015793252145356308,0.9
POST_DISCOVERY,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,REVISION,MOMENTUM_X_REVISION,R-,N-,9,1.0,0.5555555555555556,0.008526913710344523,0.011216936751632,0.8888888888888888,1.4146907638888893,0.012079610880361897,0.0064597774028028795,0.6666666666666666,1.5497368629488912,0.006250303694888816,0.003171406607173491,0.5555555555555556,0.26210914810674774,0.015347793510180107,0.6666666666666666,0.010957410533974872,0.5555555555555556,-0.0023533656151884705,0.3333333333333333,-0.007688132668616837,0.3333333333333333,0.01650188572211299,0.6666666666666666,0.03047065929576171,0.6666666666666666,0.0030173434265144713,0.6666666666666666,0.012574942476509908,0.6666666666666666
POST_DISCOVERY,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,REVISION,MOMENTUM_X_REVISION,R-,R-,11,0.36363636363636365,0.45454545454545453,0.001848167585731636,-0.0021617970312291,0.36363636363636365,0.19839382134897454,0.004225649745517239,-0.028113542471864858,0.4,0.1944249087880823,0.0011766702055644074,-0.01940428781305021,0.42857142857142855,0.02355324960461594,0.009696294307680098,0.4,0.01695417102795043,0.42857142857142855,-0.0010650164551938347,0.6,0.019192256746720142,0.5714285714285714,0.0021899804573343173,0.4,0.014034844978579828,0.42857142857142855,-0.002635424568190203,0.5,0.016911757757008768,0.7142857142857143
POST_DISCOVERY,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,REVISION,MOMENTUM_X_REVISION,W+,N+,13,0.7692307692307693,0.3076923076923077,-0.011838692389505355,-0.0059739977975614,0.38461538461538464,-1.0997725785275536,0.008109721302524305,0.009002704407770875,0.6153846153846154,0.5581590859760441,0.03749087290579936,0.02637378319445217,0.5384615384615384,1.436988321382195,0.015239560686012236,0.6923076923076923,0.054695500614325966,0.6153846153846154,0.013155706571256745,0.6923076923076923,0.030265344642195435,0.7692307692307693,0.01751030348214908,0.6923076923076923,0.06020928723780593,0.6923076923076923,0.010703602773106122,0.6923076923076923,0.02532046149962852,0.9230769230769231
POST_DISCOVERY,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,REVISION,MOMENTUM_X_REVISION,W+,W+,40,0.775,0.975,0.00043785987543465757,0.0030191947068830497,0.625,0.18415307641234563,0.0028339031648505885,0.002617350844399004,0.55,0.6793522659975423,0.006537224872557562,0.009369100891774909,0.575,0.593281512944209,0.007588650235177583,0.575,0.016769754491093754,0.6,0.008714935816578012,0.7,0.02123108161269207,0.6,0.0064148011882167125,0.7,0.022014661792797065,0.7,0.005626831782398212,0.6,0.021975675773959084,0.825
TRAIN,KOSPI_ALL,MOMENTUM,REVISION,MOMENTUM_X_REVISION,N+,N+,18,0.05555555555555555,0.5,0.0003814800678822223,0.00060249457470535,0.6111111111111112,0.24250093084653537,0.0009355959403045196,0.0024544202724191702,0.5555555555555556,0.1595423858196765,0.0036718869859881723,-0.0040643564121487655,0.4444444444444444,0.2952683394532001,0.004436516051972459,0.5,0.003346136770274572,0.4444444444444444,0.0055467758486367445,0.5,0.005659222601947424,0.5,0.005590175700259202,0.6111111111111112,0.017489614397331543,0.6666666666666666,0.006753796893066772,0.8333333333333334,0.0293396033268088,0.9444444444444444
TRAIN,KOSPI_ALL,MOMENTUM,REVISION,MOMENTUM_X_REVISION,N+,W+,31,0.1935483870967742,0.967741935483871,0.002273979925598232,0.0030374265070445,0.6774193548387096,1.46524781321816,0.002338077952884016,0.0034585192335031575,0.5806451612903226,0.7372114104277566,0.004525819029490484,0.008341038287760458,0.5806451612903226,0.5620432465475381,0.0037079105078502033,0.6129032258064516,0.00012080796149050605,0.5806451612903226,0.0011493933654690568,0.4838709677419355,-0.00014160348892173195,0.5161290322580645,0.006262759989988637,0.5806451612903226,0.00908191809136192,0.6129032258064516,0.002265263270726013,0.6129032258064516,0.009734544237752591,0.6129032258064516
