universe,family_pair,anchor_family,other_family,contrast,outcome,n_blocks,sign_stability,median_train_diff,median_valid_diff,positive_valid_block_share,min_valid_n_left,min_valid_n_right
KOSPI_EX_K200,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,mkt_1d_diff,1,0.0,-0.0015498547967466515,0.001785046556136112,1.0,9,10
KOSPI_EX_K200,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,mkt_5d_diff,1,0.0,0.006636198398899598,-0.00285542179029574,0.0,9,10
KOSPI_EX_K200,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,mkt_20d_diff,1,1.0,0.012599218747487989,0.002756520481084806,1.0,9,10
KOSPI_EX_K200,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,a_top_fwd_5d_diff,1,0.0,0.0030552326371627524,-0.0006010807533835341,0.0,9,10
KOSPI_EX_K200,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,a_top_fwd_20d_diff,1,0.0,-0.0018167888338357242,0.013757990291853015,1.0,9,10
KOSPI_EX_K200,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,a_spread_fwd_5d_diff,1,0.0,-0.010431474652679053,0.00045187435818078283,1.0,9,10
KOSPI_EX_K200,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,a_spread_fwd_20d_diff,1,0.0,-0.04154132645584141,0.006074889397399775,1.0,9,10
KOSPI_EX_K200,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,b_top_fwd_5d_diff,1,1.0,0.004896141999107269,0.006697454563808537,1.0,9,10
KOSPI_EX_K200,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,b_top_fwd_20d_diff,1,1.0,0.02566604165155191,0.030667185035850777,1.0,9,10
KOSPI_EX_K200,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,b_spread_fwd_5d_diff,1,1.0,0.0038573438038648493,0.01625219680623159,1.0,9,10
KOSPI_EX_K200,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,b_spread_fwd_20d_diff,1,1.0,0.00509558651058652,0.034519075555816736,1.0,9,10
KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,mkt_1d_diff,1,0.0,-0.0018586793917246265,0.0014768477587195857,1.0,9,8
KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,mkt_5d_diff,1,0.0,0.01629493458138921,-0.014349806199978107,0.0,9,8
KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,mkt_20d_diff,1,1.0,-0.0008782430110834195,-0.016468955450336574,0.0,9,8
KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,a_top_fwd_5d_diff,1,0.0,0.01899835683161623,-0.01972808209185915,0.0,9,8
KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,a_top_fwd_20d_diff,1,1.0,-0.0006735363708562803,-0.026564106418440384,0.0,9,8
KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,a_spread_fwd_5d_diff,1,0.0,0.004624731551942588,-0.008629637552028295,0.0,9,8
KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,a_spread_fwd_20d_diff,1,1.0,-0.007466595866038945,-0.015800019317825417,0.0,9,8
KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,b_top_fwd_5d_diff,1,0.0,0.013729268718477669,-0.00281277780866933,0.0,9,8
KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,b_top_fwd_20d_diff,1,1.0,0.024494499838962812,0.0032068516594632446,1.0,9,8
KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,b_spread_fwd_5d_diff,1,0.0,-0.0023398977677195074,0.021908182126302387,1.0,9,8
KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,b_spread_fwd_20d_diff,1,1.0,0.013060833478104349,0.03467858870872792,1.0,9,8
KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,mkt_1d_diff,1,0.0,-0.00011528378383691713,0.005109255885818369,1.0,9,8
KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,mkt_5d_diff,1,0.0,0.0017963118337322114,-0.0030510461324006126,0.0,9,8
KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,mkt_20d_diff,1,1.0,0.016146403642540046,0.02918093270570029,1.0,9,8
KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,a_top_fwd_5d_diff,1,1.0,0.00497270170779713,0.003976059007663806,1.0,9,8
KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,a_top_fwd_20d_diff,1,1.0,0.021871255594999153,0.08295746542288024,1.0,9,8
KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,a_spread_fwd_5d_diff,1,0.0,-0.002528337296916182,0.012579450533699967,1.0,9,8
KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,a_spread_fwd_20d_diff,1,1.0,0.0031002963321985714,0.04642053082696425,1.0,9,8
KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,b_top_fwd_5d_diff,1,0.0,0.0034529497618727475,-0.011949475281479029,0.0,9,8
KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,b_top_fwd_20d_diff,1,1.0,0.012452130646982591,0.012845145504225164,1.0,9,8
KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,b_spread_fwd_5d_diff,1,0.0,0.0046972979136992166,-0.011799315316873933,0.0,9,8
KOSPI_EX_K200,MOMENTUM_X_VALUE,VALUE,MOMENTUM,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,b_spread_fwd_20d_diff,1,0.0,0.007860385020958212,-0.04723515697456595,0.0,9,8
KOSPI_EX_K200,REVISION_X_FLOW,FLOW,REVISION,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,mkt_1d_diff,1,1.0,-0.001636321391912987,-0.0008705818988526457,0.0,20,12
KOSPI_EX_K200,REVISION_X_FLOW,FLOW,REVISION,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,mkt_5d_diff,1,1.0,-0.011730494274608434,-0.001539340712307272,0.0,20,12
KOSPI_EX_K200,REVISION_X_FLOW,FLOW,REVISION,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,mkt_20d_diff,1,0.0,-0.006695171896568517,0.006576301134248523,1.0,20,12
KOSPI_EX_K200,REVISION_X_FLOW,FLOW,REVISION,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,a_top_fwd_5d_diff,1,1.0,-0.014221280657129659,-0.00504154915442889,0.0,20,12
KOSPI_EX_K200,REVISION_X_FLOW,FLOW,REVISION,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,a_top_fwd_20d_diff,1,1.0,-0.008958668593565308,-0.0051212801686019264,0.0,20,12
KOSPI_EX_K200,REVISION_X_FLOW,FLOW,REVISION,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,a_spread_fwd_5d_diff,1,0.0,0.0013131551601338054,-0.009612986684302233,0.0,20,12
KOSPI_EX_K200,REVISION_X_FLOW,FLOW,REVISION,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,a_spread_fwd_20d_diff,1,1.0,-0.010100227646686919,-0.02327546152449688,0.0,20,12
KOSPI_EX_K200,REVISION_X_FLOW,FLOW,REVISION,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,b_top_fwd_5d_diff,1,1.0,-0.011437952282843484,-0.005000654195141047,0.0,20,12
KOSPI_EX_K200,REVISION_X_FLOW,FLOW,REVISION,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,b_top_fwd_20d_diff,1,0.0,-0.00989030501260459,0.0004959616727523621,1.0,20,12
KOSPI_EX_K200,REVISION_X_FLOW,FLOW,REVISION,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,b_spread_fwd_5d_diff,1,1.0,0.004890430314872668,0.0007339076504546866,1.0,20,12
KOSPI_EX_K200,REVISION_X_FLOW,FLOW,REVISION,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,b_spread_fwd_20d_diff,1,1.0,-0.009448908314318338,-0.010342518095129594,0.0,20,12
KOSPI_EX_K200,REVISION_X_FLOW,REVISION,FLOW,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,mkt_1d_diff,3,0.6666666666666666,0.0010776766590691444,0.0009382415546781392,1.0,15,8
KOSPI_EX_K200,REVISION_X_FLOW,REVISION,FLOW,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,mkt_5d_diff,3,0.0,-0.0008617016100822251,0.005115532300757054,1.0,15,8
KOSPI_EX_K200,REVISION_X_FLOW,REVISION,FLOW,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,mkt_20d_diff,3,0.3333333333333333,-0.0036034598414025716,0.004119540177733125,0.6666666666666666,15,8
KOSPI_EX_K200,REVISION_X_FLOW,REVISION,FLOW,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,a_top_fwd_5d_diff,3,0.3333333333333333,0.0009147404181305842,0.010299312798810651,0.6666666666666666,15,8
KOSPI_EX_K200,REVISION_X_FLOW,REVISION,FLOW,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,a_top_fwd_20d_diff,3,0.0,0.001367341078641903,-0.002886829333782391,0.3333333333333333,15,8
KOSPI_EX_K200,REVISION_X_FLOW,REVISION,FLOW,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,a_spread_fwd_5d_diff,3,0.6666666666666666,0.006479372219861247,0.00882243434605875,0.6666666666666666,15,8
KOSPI_EX_K200,REVISION_X_FLOW,REVISION,FLOW,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,a_spread_fwd_20d_diff,3,0.0,0.0061540610821558955,-0.008020940690152877,0.3333333333333333,15,8
KOSPI_EX_K200,REVISION_X_FLOW,REVISION,FLOW,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,b_top_fwd_5d_diff,3,0.3333333333333333,-0.0029149011007656832,0.003324778625625513,0.6666666666666666,15,8
KOSPI_EX_K200,REVISION_X_FLOW,REVISION,FLOW,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,b_top_fwd_20d_diff,3,0.6666666666666666,-0.0010019879287013315,-0.009633707274109535,0.3333333333333333,15,8
KOSPI_EX_K200,REVISION_X_FLOW,REVISION,FLOW,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,b_spread_fwd_5d_diff,3,0.3333333333333333,-0.0032576030366664108,0.001842743694282507,0.6666666666666666,15,8
KOSPI_EX_K200,REVISION_X_FLOW,REVISION,FLOW,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,b_spread_fwd_20d_diff,3,0.6666666666666666,-0.0033403809262116954,-0.007762856337200185,0.0,15,8
KOSPI_KOSDAQ_ALL,MOMENTUM_X_FLOW,FLOW,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,mkt_1d_diff,1,1.0,-6.659020155877027e-06,-0.0030829561007532794,0.0,16,8
KOSPI_KOSDAQ_ALL,MOMENTUM_X_FLOW,FLOW,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,mkt_5d_diff,1,1.0,-0.008906377296229612,-0.0026346349766367613,0.0,16,8
KOSPI_KOSDAQ_ALL,MOMENTUM_X_FLOW,FLOW,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,mkt_20d_diff,1,0.0,-0.015165782056738096,0.0030573155213897973,1.0,16,8
KOSPI_KOSDAQ_ALL,MOMENTUM_X_FLOW,FLOW,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,a_top_fwd_5d_diff,1,1.0,-0.015025099545933052,-0.006810573645296298,0.0,16,8
KOSPI_KOSDAQ_ALL,MOMENTUM_X_FLOW,FLOW,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,a_top_fwd_20d_diff,1,1.0,-0.01342219774548059,-0.005704571409556651,0.0,16,8
KOSPI_KOSDAQ_ALL,MOMENTUM_X_FLOW,FLOW,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,a_spread_fwd_5d_diff,1,1.0,-0.0009011112662070977,-0.008098999882186254,0.0,16,8
KOSPI_KOSDAQ_ALL,MOMENTUM_X_FLOW,FLOW,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,a_spread_fwd_20d_diff,1,1.0,-0.009128763133652082,-0.007392676370456638,0.0,16,8
KOSPI_KOSDAQ_ALL,MOMENTUM_X_FLOW,FLOW,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,b_top_fwd_5d_diff,1,1.0,-0.019439356615315765,-0.002377918940085039,0.0,16,8
KOSPI_KOSDAQ_ALL,MOMENTUM_X_FLOW,FLOW,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,b_top_fwd_20d_diff,1,1.0,-0.02515170744327102,-0.0033147567561582006,0.0,16,8
KOSPI_KOSDAQ_ALL,MOMENTUM_X_FLOW,FLOW,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,b_spread_fwd_5d_diff,1,0.0,-0.003460414265582869,0.004017559626141851,1.0,16,8
KOSPI_KOSDAQ_ALL,MOMENTUM_X_FLOW,FLOW,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,b_spread_fwd_20d_diff,1,0.0,-0.012662465122383304,0.004956444993120529,1.0,16,8
KOSPI_KOSDAQ_ALL,MOMENTUM_X_FLOW,MOMENTUM,FLOW,ALT_WMINUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,mkt_1d_diff,1,1.0,-0.003458593354935133,-0.0009187996070945026,0.0,12,10
KOSPI_KOSDAQ_ALL,MOMENTUM_X_FLOW,MOMENTUM,FLOW,ALT_WMINUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,mkt_5d_diff,1,0.0,0.0004732902714498525,-0.005622449693065595,0.0,12,10
KOSPI_KOSDAQ_ALL,MOMENTUM_X_FLOW,MOMENTUM,FLOW,ALT_WMINUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,mkt_20d_diff,1,1.0,0.00915654663271446,0.02634219555566941,1.0,12,10
KOSPI_KOSDAQ_ALL,MOMENTUM_X_FLOW,MOMENTUM,FLOW,ALT_WMINUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,a_top_fwd_5d_diff,1,0.0,-0.002939470434631268,0.0002697183270337429,1.0,12,10
KOSPI_KOSDAQ_ALL,MOMENTUM_X_FLOW,MOMENTUM,FLOW,ALT_WMINUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,a_top_fwd_20d_diff,1,1.0,0.009594225526063073,0.00467728898701783,1.0,12,10
KOSPI_KOSDAQ_ALL,MOMENTUM_X_FLOW,MOMENTUM,FLOW,ALT_WMINUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,a_spread_fwd_5d_diff,1,0.0,-0.004185726155775125,0.0006471341940052628,1.0,12,10
KOSPI_KOSDAQ_ALL,MOMENTUM_X_FLOW,MOMENTUM,FLOW,ALT_WMINUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,a_spread_fwd_20d_diff,1,1.0,-0.007321963539033925,-0.012179968201580614,0.0,12,10
KOSPI_KOSDAQ_ALL,MOMENTUM_X_FLOW,MOMENTUM,FLOW,ALT_WMINUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,b_top_fwd_5d_diff,1,0.0,-0.0016137749953901211,0.00363737692650961,1.0,12,10
KOSPI_KOSDAQ_ALL,MOMENTUM_X_FLOW,MOMENTUM,FLOW,ALT_WMINUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,b_top_fwd_20d_diff,1,1.0,0.009501865728476708,0.00901687179345214,1.0,12,10
KOSPI_KOSDAQ_ALL,MOMENTUM_X_FLOW,MOMENTUM,FLOW,ALT_WMINUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,b_spread_fwd_5d_diff,1,0.0,-0.0017678073038724879,0.0036190949577514253,1.0,12,10
KOSPI_KOSDAQ_ALL,MOMENTUM_X_FLOW,MOMENTUM,FLOW,ALT_WMINUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,b_spread_fwd_20d_diff,1,1.0,-0.005257516560251936,-0.0018572461059293073,0.0,12,10
KOSPI_KOSDAQ_ALL,MOMENTUM_X_REVISION,REVISION,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,mkt_1d_diff,2,0.0,-0.0014938168412346937,0.0035916376164020656,1.0,22,8
KOSPI_KOSDAQ_ALL,MOMENTUM_X_REVISION,REVISION,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,mkt_5d_diff,2,0.5,-0.00440160215349552,0.004179060324072601,0.5,22,8
KOSPI_KOSDAQ_ALL,MOMENTUM_X_REVISION,REVISION,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,mkt_20d_diff,2,0.5,-0.01579964159922503,0.010126841828000277,0.5,22,8
KOSPI_KOSDAQ_ALL,MOMENTUM_X_REVISION,REVISION,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,a_top_fwd_5d_diff,2,0.5,-0.008443317410393579,-0.0013736769136602394,0.5,22,8
KOSPI_KOSDAQ_ALL,MOMENTUM_X_REVISION,REVISION,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,a_top_fwd_20d_diff,2,0.0,-0.021392567266111405,0.006304556053792969,1.0,22,8
KOSPI_KOSDAQ_ALL,MOMENTUM_X_REVISION,REVISION,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,a_spread_fwd_5d_diff,2,0.5,-0.00264653851142551,-0.0018238330015952898,0.0,22,8
KOSPI_KOSDAQ_ALL,MOMENTUM_X_REVISION,REVISION,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,a_spread_fwd_20d_diff,2,0.0,-0.006558031150502004,0.00010562771647123007,0.5,22,8
KOSPI_KOSDAQ_ALL,MOMENTUM_X_REVISION,REVISION,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,b_top_fwd_5d_diff,2,0.5,-0.008637882944640247,-0.001056016766278217,0.5,22,8
KOSPI_KOSDAQ_ALL,MOMENTUM_X_REVISION,REVISION,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,b_top_fwd_20d_diff,2,0.5,-0.024058264257273403,0.006445506336526035,0.5,22,8
KOSPI_KOSDAQ_ALL,MOMENTUM_X_REVISION,REVISION,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,b_spread_fwd_5d_diff,2,0.5,-0.0016814385201894808,-0.000724332735102016,0.5,22,8
KOSPI_KOSDAQ_ALL,MOMENTUM_X_REVISION,REVISION,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,b_spread_fwd_20d_diff,2,0.0,-0.009825790232892094,0.006926722209785729,1.0,22,8
KOSPI_KOSDAQ_ALL,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,mkt_1d_diff,1,0.0,-0.003287734016689853,0.002388617129399709,1.0,9,10
KOSPI_KOSDAQ_ALL,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,mkt_5d_diff,1,1.0,-0.003990931096460358,-0.0017727823740442978,0.0,9,10
KOSPI_KOSDAQ_ALL,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,mkt_20d_diff,1,0.0,-0.0029908811775312266,0.0009477822985421228,1.0,9,10
KOSPI_KOSDAQ_ALL,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,a_top_fwd_5d_diff,1,0.0,-0.011245804283194858,0.01408930373632487,1.0,9,10
KOSPI_KOSDAQ_ALL,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,a_top_fwd_20d_diff,1,0.0,-0.005427628924561594,0.020001983120179707,1.0,9,10
KOSPI_KOSDAQ_ALL,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,a_spread_fwd_5d_diff,1,0.0,-0.00011308076304614211,0.005465056344058321,1.0,9,10
KOSPI_KOSDAQ_ALL,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,a_spread_fwd_20d_diff,1,0.0,0.0012806372482199162,-0.0015387882341173775,0.0,9,10
KOSPI_KOSDAQ_ALL,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,b_top_fwd_5d_diff,1,0.0,-0.006060109985303029,0.010238937354491433,1.0,9,10
KOSPI_KOSDAQ_ALL,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,b_top_fwd_20d_diff,1,0.0,-0.0032854289457196597,0.010345975464801344,1.0,9,10
KOSPI_KOSDAQ_ALL,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,b_spread_fwd_5d_diff,1,1.0,0.0018930921246449717,0.004994773098360571,1.0,9,10
KOSPI_KOSDAQ_ALL,MOMENTUM_X_VALUE,MOMENTUM,VALUE,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,b_spread_fwd_20d_diff,1,1.0,-0.012130010474645311,-0.011451736936275846,0.0,9,10
KOSPI_KOSDAQ_ALL,REVISION_X_FLOW,REVISION,FLOW,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,mkt_1d_diff,1,1.0,0.003779973133159169,0.0028879881423347436,1.0,22,10
KOSPI_KOSDAQ_ALL,REVISION_X_FLOW,REVISION,FLOW,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,mkt_5d_diff,1,0.0,0.006480677181509669,-0.01674081577054749,0.0,22,10
KOSPI_KOSDAQ_ALL,REVISION_X_FLOW,REVISION,FLOW,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,mkt_20d_diff,1,0.0,0.027468454315920335,-0.014180253191176705,0.0,22,10
KOSPI_KOSDAQ_ALL,REVISION_X_FLOW,REVISION,FLOW,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,a_top_fwd_5d_diff,1,1.0,-0.0012689203313597493,-0.020454118130199286,0.0,22,10
KOSPI_KOSDAQ_ALL,REVISION_X_FLOW,REVISION,FLOW,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,a_top_fwd_20d_diff,1,0.0,0.010222283789709075,-0.026567966554197197,0.0,22,10
KOSPI_KOSDAQ_ALL,REVISION_X_FLOW,REVISION,FLOW,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,a_spread_fwd_5d_diff,1,1.0,-0.0034475369720395437,-0.003019582451952628,0.0,22,10
KOSPI_KOSDAQ_ALL,REVISION_X_FLOW,REVISION,FLOW,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,a_spread_fwd_20d_diff,1,1.0,-0.012047633908164615,-0.004641087859336722,0.0,22,10
