eval_block,split,universe,family_pair,anchor_family,other_family,contrast,n_left,n_right,mkt_1d_left,mkt_1d_right,mkt_1d_diff,mkt_5d_left,mkt_5d_right,mkt_5d_diff,mkt_20d_left,mkt_20d_right,mkt_20d_diff,a_top_fwd_5d_left,a_top_fwd_5d_right,a_top_fwd_5d_diff,a_top_fwd_20d_left,a_top_fwd_20d_right,a_top_fwd_20d_diff,a_spread_fwd_5d_left,a_spread_fwd_5d_right,a_spread_fwd_5d_diff,a_spread_fwd_20d_left,a_spread_fwd_20d_right,a_spread_fwd_20d_diff,b_top_fwd_5d_left,b_top_fwd_5d_right,b_top_fwd_5d_diff,b_top_fwd_20d_left,b_top_fwd_20d_right,b_top_fwd_20d_diff,b_spread_fwd_5d_left,b_spread_fwd_5d_right,b_spread_fwd_5d_diff,b_spread_fwd_20d_left,b_spread_fwd_20d_right,b_spread_fwd_20d_diff
2024-2025,VALID,KOSPI_KOSDAQ_ALL,MOMENTUM_X_FLOW,FLOW,MOMENTUM,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,20,8,0.004658068299410345,0.0077410244001636245,-0.0030829561007532794,0.010931346458927094,0.013565981435563855,-0.0026346349766367613,0.05893570935656538,0.05587839383517558,0.0030573155213897973,0.007845114473109155,0.014655688118405452,-0.006810573645296298,0.03784051048552573,0.04354508189508238,-0.005704571409556651,0.005679425326927595,0.013778425209113848,-0.008098999882186254,0.01615044397079915,0.023543120341255788,-0.007392676370456638,0.008497946796278943,0.010875865736363982,-0.002377918940085039,0.03543287611887331,0.03874763287503151,-0.0033147567561582006,0.005480146176593009,0.0014625865504511587,0.004017559626141851,0.011768318615943818,0.006811873622823289,0.004956444993120529
2024-2025,TRAIN,K200,REVISION_X_VALUE,REVISION,VALUE,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,31,39,-0.0016422004989737062,0.0008291503155642743,-0.0024713508145379807,-0.0019084910798715517,0.000754470139971343,-0.002662961219842895,0.002522524284365164,0.008013525404865135,-0.005491001120499971,0.0014079880595225622,0.0026010238492726666,-0.0011930357897501043,0.0008331556278542751,0.011806304493213416,-0.01097314886535914,0.002475889898314731,0.002290167438766322,0.00018572245954840902,-0.00377991119032465,0.01303413207706715,-0.0168140432673918,0.002408679727128266,0.0015820612956800651,0.0008266184314482008,0.004620309641521374,0.0064947900825914305,-0.0018744804410700568,0.003533956987971711,-0.001931225644129793,0.005465182632101504,0.001190880699129412,-0.0015351925516575915,0.0027260732507870034
2024-2025,TRAIN,K200,REVISION_X_VALUE,REVISION,VALUE,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,15,39,-0.00042525377042125316,0.0008291503155642743,-0.0012544040859855275,0.0017669304333797241,0.000754470139971343,0.001012460293408381,-0.013696194036563223,0.008013525404865135,-0.021709719441428358,0.002276390235563371,0.0026010238492726666,-0.0003246336137092956,-0.015724850624687647,0.011806304493213416,-0.027531155117901066,-0.003466851183440922,0.002290167438766322,-0.005757018622207244,0.0013680170689273593,0.01303413207706715,-0.01166611500813979,0.012925050961843635,0.0015820612956800651,0.01134298966616357,0.0003654437947705776,0.0064947900825914305,-0.006129346287820853,0.014381276165650488,-0.001931225644129793,0.01631250180978028,0.029611856607701315,-0.0015351925516575915,0.031147049159358908
2024-2025,TRAIN,K200,REVISION_X_VALUE,REVISION,VALUE,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,18,10,0.0013920557586124946,0.0006315246754110497,0.0007605310832014448,0.005072143374038548,-0.004399020787521261,0.009471164161559808,0.015558845027194648,-0.011778720457305736,0.027337565484500385,0.008770135356028688,-0.0074455917494765985,0.016215727105505284,0.024944030165217155,-0.011537469083180896,0.03648149924839805,0.0013382387114899636,-0.0021505884271526554,0.003488827138642619,0.0069616854427693225,0.006436559985754664,0.0005251254570146583,0.015120852785573272,-0.006002003756356978,0.02112285654193025,0.03744578570602038,-0.017106184391123203,0.05455197009714359,0.01517527269676163,0.0012576332861363281,0.013917639410625302,0.03029324927172239,-0.0005666394932193119,0.030859888764941702
2024-2025,TRAIN,K200,REVISION_X_VALUE,REVISION,VALUE,ALT_WMINUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,12,10,-0.0008886837492342586,0.0006315246754110497,-0.0015202084246453084,0.00022116034006576754,-0.004399020787521261,0.004620181127587029,-0.010317309122212357,-0.011778720457305736,0.0014614113350933794,0.003429537138492903,-0.0074455917494765985,0.010875128887969501,0.0013577040171369736,-0.011537469083180896,0.01289517310031787,-0.00178032726590574,-0.0021505884271526554,0.0003702611612469153,-0.002963126686154699,0.006436559985754664,-0.009399686671909362,0.0049891862412961285,-0.006002003756356978,0.010991189997653106,0.010242864566757631,-0.017106184391123203,0.027349048957880834,-4.178861420065886e-05,0.0012576332861363281,-0.001299421900336987,0.004589173906130052,-0.0005666394932193119,0.005155813399349364
2024-2025,TRAIN,K200,REVISION_X_VALUE,REVISION,VALUE,GENUINE_VS_DEFENSIVE_SUPPORT_WHEN_ANCHOR_RMINUS,18,12,0.0013920557586124946,-0.0008886837492342586,0.0022807395078467533,0.005072143374038548,0.00022116034006576754,0.00485098303397278,0.015558845027194648,-0.010317309122212357,0.025876154149407006,0.008770135356028688,0.003429537138492903,0.005340598217535785,0.024944030165217155,0.0013577040171369736,0.02358632614808018,0.0013382387114899636,-0.00178032726590574,0.0031185659773957037,0.0069616854427693225,-0.002963126686154699,0.009924812128924022,0.015120852785573272,0.0049891862412961285,0.010131666544277143,0.03744578570602038,0.010242864566757631,0.027202921139262752,0.01517527269676163,-4.178861420065886e-05,0.015217061310962288,0.03029324927172239,0.004589173906130052,0.025704075365592337
2024-2025,TRAIN,K200,REVISION_X_VALUE,VALUE,REVISION,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,31,29,-0.0016422004989737062,-0.002343864090601416,0.0007016635916277097,-0.0019084910798715517,-0.0033990598202167984,0.0014905687403452468,0.002522524284365164,-0.0018987241962649761,0.004421248480630141,0.0014079880595225622,-0.0034915446461928346,0.0048995327057153966,0.0008331556278542751,-0.003253601697369921,0.004086757325224196,0.002475889898314731,0.0013939840248583255,0.0010819058734564055,-0.00377991119032465,0.009731449462585294,-0.013511360652909945,0.002408679727128266,-0.0032545407791880142,0.005663220506316281,0.004620309641521374,-0.0014008114181950934,0.006021121059716467,0.003533956987971711,0.003178287307189854,0.00035566968078185697,0.001190880699129412,0.02112649923094419,-0.01993561853181478
2024-2025,TRAIN,K200,REVISION_X_VALUE,VALUE,REVISION,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,18,29,0.0013920557586124946,-0.002343864090601416,0.0037359198492139104,0.005072143374038548,-0.0033990598202167984,0.008471203194255346,0.015558845027194648,-0.0018987241962649761,0.017457569223459625,0.008770135356028688,-0.0034915446461928346,0.012261680002221522,0.024944030165217155,-0.003253601697369921,0.028197631862587075,0.0013382387114899636,0.0013939840248583255,-5.5745313368361915e-05,0.0069616854427693225,0.009731449462585294,-0.002769764019815972,0.015120852785573272,-0.0032545407791880142,0.018375393564761287,0.03744578570602038,-0.0014008114181950934,0.038846597124215475,0.01517527269676163,0.003178287307189854,0.011996985389571776,0.03029324927172239,0.02112649923094419,0.009166750040778198
2024-2025,TRAIN,K200,REVISION_X_VALUE,VALUE,REVISION,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,15,29,-0.00042525377042125316,-0.0076469144591329065,0.007221660688711653,0.0017669304333797241,-0.009022351818354906,0.01078928225173463,-0.013696194036563223,-0.004147501751177216,-0.009548692285386007,0.002276390235563371,-0.009823414474357674,0.012099804709921044,-0.015724850624687647,-0.006049480703587367,-0.00967536992110028,-0.003466851183440922,0.005524237254071516,-0.008991088437512437,0.0013680170689273593,0.010173592573260896,-0.008805575504333536,0.012925050961843635,-0.014518577844748342,0.02744362880659198,0.0003654437947705776,-0.0032481851931808,0.0036136289879513776,0.014381276165650488,-0.0055239638180191826,0.01990523998366967,0.029611856607701315,0.007072923219993762,0.022538933387707554
2024-2025,TRAIN,K200,REVISION_X_VALUE,VALUE,REVISION,ALT_WMINUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,19,29,0.004929591549850174,-0.0076469144591329065,0.01257650600898308,0.014497087693314814,-0.009022351818354906,0.02351943951166972,0.040008012075614344,-0.004147501751177216,0.04415551382679156,0.013738673602405637,-0.009823414474357674,0.023562088076763313,0.03170121567786611,-0.006049480703587367,0.03775069638145347,-0.002397760287957836,0.005524237254071516,-0.007921997542029352,-0.003748294147577906,0.010173592573260896,-0.013921886720838801,0.015497524376878102,-0.014518577844748342,0.030016102221626442,0.04347414921326461,-0.0032481851931808,0.04672233440644541,0.005802080775524185,-0.0055239638180191826,0.011326044593543368,0.023402907681315598,0.007072923219993762,0.016329984461321837
2024-2025,TRAIN,K200,REVISION_X_VALUE,VALUE,REVISION,GENUINE_VS_DEFENSIVE_SUPPORT_WHEN_ANCHOR_RMINUS,15,19,-0.00042525377042125316,0.004929591549850174,-0.005354845320271427,0.0017669304333797241,0.014497087693314814,-0.01273015725993509,-0.013696194036563223,0.040008012075614344,-0.05370420611217756,0.002276390235563371,0.013738673602405637,-0.011462283366842267,-0.015724850624687647,0.03170121567786611,-0.047426066302553756,-0.003466851183440922,-0.002397760287957836,-0.001069090895483086,0.0013680170689273593,-0.003748294147577906,0.005116311216505265,0.012925050961843635,0.015497524376878102,-0.0025724734150344673,0.0003654437947705776,0.04347414921326461,-0.043108705418494035,0.014381276165650488,0.005802080775524185,0.008579195390126304,0.029611856607701315,0.023402907681315598,0.006208948926385717
2024-2025,TRAIN,KOSDAQ,REVISION_X_VALUE,REVISION,VALUE,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,30,42,0.00167105765318592,-0.004069892900868871,0.0057409505540547915,-0.0020399724786241006,0.0006259628321554724,-0.002665935310779573,-0.020684028912105645,0.001665728820358829,-0.022349757732464472,-0.0005909375148960801,0.0015797617096852466,-0.0021706992245813265,-0.009613257656482525,0.010786345658605857,-0.02039960331508838,0.004157189749975602,0.0022869060575393687,0.0018702836924362333,0.016447772565225463,0.014636269960309523,0.0018115026049159398,0.0008078431986966783,0.0014822655849260453,-0.000674422386229367,-0.014528744030613099,-0.0012778868074843023,-0.013250857223128796,0.0076545723135064215,0.003837121883253583,0.0038174504302528386,0.00846409548258568,0.004618362511713035,0.0038457329708726446
2024-2025,TRAIN,KOSDAQ,REVISION_X_VALUE,REVISION,VALUE,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,18,42,-0.00011542924780408303,-0.004069892900868871,0.003954463653064788,0.0057700927282088805,0.0006259628321554724,0.005144129896053408,0.009069574948300204,0.001665728820358829,0.007403846127941375,0.00908935585748223,0.0015797617096852466,0.007509594147796983,0.021008438986452098,0.010786345658605857,0.010222093327846241,-0.0010452318390480391,0.0022869060575393687,-0.003332137896587408,0.017535925097104665,0.014636269960309523,0.002899655136795142,0.006748469447310878,0.0014822655849260453,0.0052662038623848325,0.01597780274515222,-0.0012778868074843023,0.017255689552636524,4.6699197640331924e-05,0.003837121883253583,-0.003790422685613251,0.024869578223466964,0.004618362511713035,0.02025121571175393
2024-2025,TRAIN,KOSDAQ,REVISION_X_VALUE,REVISION,VALUE,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,8,8,-0.003908866471632075,0.0007830923276634127,-0.004691958799295488,-0.012049446585674294,0.0014106189993128172,-0.013460065584987111,-0.0052036601966566,0.018294480322325123,-0.023498140518981723,-0.004352468209012195,0.0035793237000922434,-0.007931791909104438,-0.00468307177235934,-0.0033919542041002115,-0.0012911175682591286,0.007736129767913449,-0.007746032933764524,0.015482162701677973,-0.0038976230206512613,-0.027103587592231332,0.02320596457158007,-0.002189195640006164,0.010808977694811747,-0.012998173334817911,0.0017103517858785972,0.013707916647990051,-0.011997564862111454,0.014752157204298622,0.008588861135625347,0.006163296068673274,0.019463591138848962,-0.004933455919140822,0.024397047057989785
2024-2025,TRAIN,KOSDAQ,REVISION_X_VALUE,REVISION,VALUE,ALT_WMINUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,14,8,0.00019567467229372154,0.0007830923276634127,-0.0005874176553696912,-0.002744757367215818,0.0014106189993128172,-0.004155376366528635,0.013706390676185749,0.018294480322325123,-0.004588089646139375,-0.004000267331718511,0.0035793237000922434,-0.007579591031810755,0.01733675462561993,-0.0033919542041002115,0.020728708829720142,-0.0026385236749266183,-0.007746032933764524,0.005107509258837906,-0.006130808089431196,-0.027103587592231332,0.020972779502800135,-0.0011827093502153052,0.010808977694811747,-0.011991687045027052,0.021374473370217147,0.013707916647990051,0.0076665567222270956,-0.0003536087613107657,0.008588861135625347,-0.008942469896936114,0.012619200654647889,-0.004933455919140822,0.01755265657378871
2024-2025,TRAIN,KOSDAQ,REVISION_X_VALUE,REVISION,VALUE,GENUINE_VS_DEFENSIVE_SUPPORT_WHEN_ANCHOR_RMINUS,8,14,-0.003908866471632075,0.00019567467229372154,-0.004104541143925796,-0.012049446585674294,-0.002744757367215818,-0.009304689218458475,-0.0052036601966566,0.013706390676185749,-0.018910050872842348,-0.004352468209012195,-0.004000267331718511,-0.00035220087729368344,-0.00468307177235934,0.01733675462561993,-0.02201982639797927,0.007736129767913449,-0.0026385236749266183,0.010374653442840068,-0.0038976230206512613,-0.006130808089431196,0.0022331850687799344,-0.002189195640006164,-0.0011827093502153052,-0.0010064862897908589,0.0017103517858785972,0.021374473370217147,-0.01966412158433855,0.014752157204298622,-0.0003536087613107657,0.015105765965609388,0.019463591138848962,0.012619200654647889,0.006844390484201074
2024-2025,TRAIN,KOSDAQ,REVISION_X_VALUE,VALUE,REVISION,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,30,22,0.00167105765318592,-0.0033169361100037,0.0049879937631896205,-0.0020399724786241006,0.0030048928718857406,-0.005044865350509841,-0.020684028912105645,-0.0065969418731533025,-0.014087087038952343,-0.0005909375148960801,0.004069041842400387,-0.0046599793572964674,-0.009613257656482525,0.0007930024243413623,-0.010406260080823886,0.004157189749975602,0.0032227511231738533,0.0009344386268017486,0.016447772565225463,0.00813390411226264,0.008313868452962824,0.0008078431986966783,0.003114920775468458,-0.0023070775767717795,-0.014528744030613099,0.002619855021071245,-0.017148599051684345,0.0076545723135064215,0.004464013193948144,0.0031905591195582773,0.00846409548258568,0.017042377135527306,-0.008578281652941626
2024-2025,TRAIN,KOSDAQ,REVISION_X_VALUE,VALUE,REVISION,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,8,22,-0.003908866471632075,-0.0033169361100037,-0.0005919303616283749,-0.012049446585674294,0.0030048928718857406,-0.015054339457560035,-0.0052036601966566,-0.0065969418731533025,0.001393281676496703,-0.004352468209012195,0.004069041842400387,-0.008421510051412583,-0.00468307177235934,0.0007930024243413623,-0.005476074196700703,0.007736129767913449,0.0032227511231738533,0.004513378644739596,-0.0038976230206512613,0.00813390411226264,-0.0120315271329139,-0.002189195640006164,0.003114920775468458,-0.005304116415474622,0.0017103517858785972,0.002619855021071245,-0.0009095032351926478,0.014752157204298622,0.004464013193948144,0.010288144010350476,0.019463591138848962,0.017042377135527306,0.002421214003321657
2024-2025,TRAIN,KOSDAQ,REVISION_X_VALUE,VALUE,REVISION,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,18,13,-0.00011542924780408303,0.0013201573397592847,-0.0014355865875633677,0.0057700927282088805,-0.02371942980068881,0.02948952252889769,0.009069574948300204,-0.04470084019746679,0.053770415145767,0.00908935585748223,-0.014635404101046245,0.023724759958528477,0.021008438986452098,-0.03648442265122306,0.057492861637675155,-0.0010452318390480391,0.017485671381243146,-0.018530903220291186,0.017535925097104665,0.028297296612923205,-0.01076137151581854,0.006748469447310878,-0.026158111547866507,0.03290658099517738,0.01597780274515222,-0.04419804442825815,0.060175847173410374,4.6699197640331924e-05,-0.008772407896939671,0.008819107094580003,0.024869578223466964,-2.0641613454864558e-05,0.02489021983692183
2024-2025,TRAIN,KOSDAQ,REVISION_X_VALUE,VALUE,REVISION,ALT_WMINUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,11,13,-0.0008994628004467179,0.0013201573397592847,-0.0022196201402060025,0.006777468832495615,-0.02371942980068881,0.030496898633184426,0.07013911772047621,-0.04470084019746679,0.11483995791794299,0.00256085344869989,-0.014635404101046245,0.017196257549746137,0.05115805283998302,-0.03648442265122306,0.08764247549120607,0.003415708918669269,0.017485671381243146,-0.014069962462573877,-0.003548205476771765,0.028297296612923205,-0.03184550208969497,0.00598426989626576,-0.026158111547866507,0.03214238144413227,0.07486791320945753,-0.04419804442825815,0.11906595763771569,0.002242304553818787,-0.008772407896939671,0.011014712450758458,0.017517821069160708,-2.0641613454864558e-05,0.017538462682615573
2024-2025,TRAIN,KOSDAQ,REVISION_X_VALUE,VALUE,REVISION,GENUINE_VS_DEFENSIVE_SUPPORT_WHEN_ANCHOR_RMINUS,18,11,-0.00011542924780408303,-0.0008994628004467179,0.0007840335526426348,0.0057700927282088805,0.006777468832495615,-0.0010073761042867346,0.009069574948300204,0.07013911772047621,-0.061069542772176,0.00908935585748223,0.00256085344869989,0.00652850240878234,0.021008438986452098,0.05115805283998302,-0.030149613853530925,-0.0010452318390480391,0.003415708918669269,-0.004460940757717308,0.017535925097104665,-0.003548205476771765,0.021084130573876432,0.006748469447310878,0.00598426989626576,0.0007641995510451177,0.01597780274515222,0.07486791320945753,-0.05889011046430531,4.6699197640331924e-05,0.002242304553818787,-0.002195605356178455,0.024869578223466964,0.017517821069160708,0.007351757154306256
2024-2025,TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION_X_VALUE,REVISION,VALUE,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,38,47,-0.0012258538011809968,-0.0017638373798119621,0.0005379835786309653,-0.0007086369477168276,-0.0011994083916208557,0.0004907714439040281,-0.005272230408271882,-0.006758220479009027,0.0014859900707371448,0.004000246791402008,0.0008396796401692697,0.0031605671512327385,0.011033131106257196,0.0029076445742176626,0.008125486532039533,0.009575954084419943,0.0038566731200632286,0.0057192809643567145,0.030676785491125257,0.01389239780141671,0.016784387689708545,0.004166979474253193,0.003011849668897342,0.0011551298053558505,0.0012848473528377427,0.008969182389686678,-0.007684335036848935,0.009597250786024709,0.007726568365626694,0.0018706824203980144,0.01048854595979771,0.0252976170855713,-0.014809071125773591
2024-2025,TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION_X_VALUE,REVISION,VALUE,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,30,47,-0.0017362898350723767,-0.0017638373798119621,2.7547544739585416e-05,-0.0026061567557194346,-0.0011994083916208557,-0.001406748364098579,-0.00780350905970265,-0.006758220479009027,-0.0010452885806936235,-0.0015671100492182122,0.0008396796401692697,-0.002406789689387482,0.006470384963516692,0.0029076445742176626,0.003562740389299029,0.004632601942283136,0.0038566731200632286,0.0007759288222199076,0.019406517204968336,0.01389239780141671,0.005514119403551626,-0.004333286705516548,0.003011849668897342,-0.007345136374413891,-0.006794830301947034,0.008969182389686678,-0.015764012691633713,-0.0013526216982374846,0.007726568365626694,-0.009079190063864179,0.008189278744561464,0.0252976170855713,-0.01710833834100984
2024-2025,TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION_X_VALUE,REVISION,VALUE,GENUINE_VS_DEFENSIVE_SUPPORT_WHEN_ANCHOR_RMINUS,8,9,0.0059563218820369,-0.004103897440913725,0.010060219322950625,0.018218392328247145,-0.021048227030089333,0.039266619358336474,0.04942484679882144,-0.04086500599713623,0.09028985279595766,0.022106915747666614,-0.020584119709095326,0.042691035456761936,0.057970283040699,-0.033953211254191804,0.0919234942948908,0.006542539762043997,-0.006889303910991419,0.013431843673035416,0.004550230583255613,-0.016905357856324743,0.021455588439580356,0.016757323613478564,-0.012174209292212974,0.02893153290569154,0.046332229722641366,-0.010099300497271837,0.056431530219913206,-0.003657044803933751,0.008382060985580154,-0.012039105789513905,4.049433750398512e-05,0.02414873500639863,-0.024108240668894644
2024-2025,TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION_X_VALUE,VALUE,REVISION,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,38,25,-0.0012258538011809968,-0.0005425408734177562,-0.0006833129277632406,-0.0007086369477168276,0.005484678951908609,-0.006193315899625436,-0.005272230408271882,0.01454513319832244,-0.01981736360659432,0.004000246791402008,0.009057805840625623,-0.005057559049223615,0.011033131106257196,0.02460898190346417,-0.013575850797206974,0.009575954084419943,0.003367502146596797,0.006208451937823146,0.030676785491125257,0.012822499743436975,0.017854285747688284,0.004166979474253193,0.009205237790930899,-0.005038258316677706,0.0012848473528377427,0.023021187811041708,-0.021736340458203964,0.009597250786024709,0.004374498658025416,0.005222752127999292,0.01048854595979771,0.013678996671613479,-0.0031904507118157687
2024-2025,TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION_X_VALUE,VALUE,REVISION,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,8,25,0.0059563218820369,-0.0005425408734177562,0.006498862755454656,0.018218392328247145,0.005484678951908609,0.012733713376338536,0.04942484679882144,0.01454513319832244,0.034879713600499004,0.022106915747666614,0.009057805840625623,0.01304910990704099,0.057970283040699,0.02460898190346417,0.03336130113723483,0.006542539762043997,0.003367502146596797,0.0031750376154472005,0.004550230583255613,0.012822499743436975,-0.008272269160181362,0.016757323613478564,0.009205237790930899,0.0075520858225476654,0.046332229722641366,0.023021187811041708,0.023311041911599658,-0.003657044803933751,0.004374498658025416,-0.008031543461959167,4.049433750398512e-05,0.013678996671613479,-0.013638502334109494
2024-2025,TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION_X_VALUE,VALUE,REVISION,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,30,14,-0.0017362898350723767,-0.0030666215434242933,0.0013303317083519165,-0.0026061567557194346,-0.017891854693099514,0.015285697937380079,-0.00780350905970265,-0.012233466908740836,0.004429957849038186,-0.0015671100492182122,-0.011924934861079825,0.010357824811861613,0.006470384963516692,-0.008807829755035643,0.015278214718552334,0.004632601942283136,0.010474935939574428,-0.005842333997291292,0.019406517204968336,0.026023489716228865,-0.006616972511260529,-0.004333286705516548,-0.02733155546104788,0.022998268755531334,-0.006794830301947034,-0.019229940694506904,0.01243511039255987,-0.0013526216982374846,-0.01937812136934294,0.018025499671105456,0.008189278744561464,-0.017852029805123713,0.02604130854968518
2024-2025,TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION_X_VALUE,VALUE,REVISION,ALT_WMINUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,11,14,0.006142177052245518,-0.0030666215434242933,0.009208798595669811,0.024338179667171733,-0.017891854693099514,0.04223003436027124,0.05364431041570545,-0.012233466908740836,0.06587777732444629,0.024529679284503548,-0.011924934861079825,0.036454614145583375,0.06744515861266792,-0.008807829755035643,0.07625298836770357,0.00445738310006088,0.010474935939574428,-0.006017552839513548,0.022130559935353955,0.026023489716228865,-0.0038929297808749097,0.02953975974859511,-0.02733155546104788,0.05687131520964299,0.08025434715999256,-0.019229940694506904,0.09948428785449948,0.0019366458060230609,-0.01937812136934294,0.021314767175366,0.021314033430275423,-0.017852029805123713,0.03916606323539913
2024-2025,TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION_X_VALUE,VALUE,REVISION,GENUINE_VS_DEFENSIVE_SUPPORT_WHEN_ANCHOR_RMINUS,30,11,-0.0017362898350723767,0.006142177052245518,-0.007878466887317895,-0.0026061567557194346,0.024338179667171733,-0.026944336422891166,-0.00780350905970265,0.05364431041570545,-0.0614478194754081,-0.0015671100492182122,0.024529679284503548,-0.02609678933372176,0.006470384963516692,0.06744515861266792,-0.06097477364915123,0.004632601942283136,0.00445738310006088,0.0001752188422222559,0.019406517204968336,0.022130559935353955,-0.0027240427303856195,-0.004333286705516548,0.02953975974859511,-0.033873046454111655,-0.006794830301947034,0.08025434715999256,-0.0870491774619396,-0.0013526216982374846,0.0019366458060230609,-0.0032892675042605454,0.008189278744561464,0.021314033430275423,-0.013124754685713958
2024-2025,TRAIN,KOSPI_ALL,REVISION_X_VALUE,REVISION,VALUE,CONFIRM_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,49,35,-0.0014159660009878817,0.0004105934494279,-0.0018265594504157817,-0.0005734139074789403,-0.005575453183529597,0.005002039276050657,0.0025478177488793574,-0.008038139549462375,0.010585957298341732,0.0017445466558096026,0.0023774276490081555,-0.0006328809931985529,0.007432285121452834,0.002251720320239024,0.00518056480121381,0.003983275871468954,0.007039852346950456,-0.0030565764754815023,0.008622589902382575,0.017850930700869665,-0.00922834079848709,0.0016569394576456654,-0.0035797034628009586,0.005236642920446624,0.006628579067759373,-0.0038014243381452825,0.010430003405904656,0.003547425791299809,-0.0022071360217429488,0.005754561813042758,0.005859093592780854,0.008778940052573323,-0.002919846459792469
2024-2025,TRAIN,KOSPI_ALL,REVISION_X_VALUE,REVISION,VALUE,CONFLICT_RMINUS_VS_NEUTRAL_WHEN_ANCHOR_WPLUS,17,35,-0.0012401537473876048,0.0004105934494279,-0.0016507471968155048,0.0012134485411209178,-0.005575453183529597,0.006788901724650515,-0.011387156264740586,-0.008038139549462375,-0.0033490167152782115,0.0017326291722471138,0.0023774276490081555,-0.0006447984767610417,-0.009391712486947819,0.002251720320239024,-0.011643432807186844,-0.0010025329881950557,0.007039852346950456,-0.008042385335145511,0.006765925439815814,0.017850930700869665,-0.01108500526105385,0.00964362054956136,-0.0035797034628009586,0.01322332401236232,0.0005757319857774409,-0.0038014243381452825,0.004377156323922724,0.009924534604431323,-0.0022071360217429488,0.012131670626174273,0.021435657699777916,0.008778940052573323,0.012656717647204593
2024-2025,TRAIN,KOSPI_ALL,REVISION_X_VALUE,REVISION,VALUE,ALT_WPLUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,11,12,-0.00015384556258685492,0.0021187126125582416,-0.0022725581751450964,0.00564688393019104,0.002478863261447021,0.0031680206687440186,0.012252709728123307,-0.002843480690307971,0.015096190418431278,0.009320671835385803,0.001966345578734282,0.007354326256651521,0.030085260749268396,-0.0048323448753877325,0.03491760562465613,-0.0015390495261938303,-0.0032033224392717294,0.0016642729130778992,0.013342663235484426,-0.006318795732826492,0.019661458968310917,0.01351987832617918,0.008169220662913654,0.005350657663265526,0.035320468959721435,0.013669650537309693,0.02165081842241174,0.0064415478053762125,0.010797651865065214,-0.0043561040596890015,0.029312439432119374,0.024515931513365136,0.004796507918754238
2024-2025,TRAIN,KOSPI_ALL,REVISION_X_VALUE,REVISION,VALUE,ALT_WMINUS_VS_NEUTRAL_WHEN_ANCHOR_RMINUS,11,12,-0.006551494763025603,0.0021187126125582416,-0.008670207375583844,-0.002135958374434264,0.002478863261447021,-0.004614821635881285,-0.00763768071666877,-0.002843480690307971,-0.004794200026360799,-0.00041543310135410734,0.001966345578734282,-0.002381778680088389,0.01612989466129183,-0.0048323448753877325,0.020962239536679562,-0.00823796201264731,-0.0032033224392717294,-0.00503463957337558,-0.026015024334149595,-0.006318795732826492,-0.019696228601323102,0.005386503203679182,0.008169220662913654,-0.002782717459234472,0.03427126498579474,0.013669650537309693,0.020601614448485045,0.009752608717305393,0.010797651865065214,-0.0010450431477598207,0.02067987268323486,0.024515931513365136,-0.003836058830130277
