date,phase,universe,pair_no,removed_code,added_code,removed_wmom,added_wmom,wmom_sacrifice,removed_r1m,added_r1m,removed_legacy_rank,added_legacy_rank,removed_fwd10,added_fwd10,pair_delta_fwd10,added_wins
2023-08-11,7,KOSPI_EX_K200,2,A006110,A058430,0.3722377478137105,0.2849397206068989,-0.08729802720681157,-0.10177399641427605,0.1271401664352653,16,22,0.00876114756895352,-0.006479708473063672,-0.015240856042017192,0
2023-08-11,7,KOSPI_EX_K200,3,A200880,A077500,0.3052685448943636,0.27295148797236746,-0.03231705692199616,-0.02352495234194342,0.02764614772487403,20,23,-0.3403351928271289,-0.015947850552845422,0.32438734227428345,1
2023-08-11,7,KOSPI_ALL,1,A001470,A042660,0.5465785105145791,0.38640277528864125,-0.1601757352259378,-0.2940091621406763,0.03340996135799841,16,21,0.0015060641401292152,-0.18851308125821442,-0.19001914539834364,0
2023-08-11,7,KOSDAQ,1,A328130,A336570,0.8615342361344248,0.8121784564349539,-0.049355779699470914,-0.051955739139807215,0.33088354387656177,18,21,-0.032019007153904266,0.011832285595966052,0.04385129274987032,1
2023-08-11,7,KOSDAQ,2,A094170,A338220,0.82221197687297,0.7887793246110102,-0.033432652261959794,-0.06112947289771431,0.16978274105727714,19,22,-0.02638001736052331,0.13964331050277856,0.16602332786330187,1
2023-08-14,8,KOSPI_EX_K200,1,A007660,A226320,0.8774551357949655,0.25698807217947595,-0.6204670636154895,-0.21511872106719393,0.31606265759398805,7,21,0.058522442704919575,-0.03036221753437729,-0.08888466023929686,0
2023-08-14,8,KOSPI_EX_K200,2,A042700,A096760,0.6498032103228512,0.25158139904363275,-0.3982218112792184,-0.0258631989840332,0.17366427123009345,10,22,0.2128246137344283,-0.024345539929905402,-0.2371701536643337,0
2023-08-14,8,KOSPI_EX_K200,3,A002710,A033270,0.6068766121712499,0.24020205032386233,-0.36667456184738756,-0.05471573496657239,0.17819528894661388,12,23,0.025938631740455298,-0.07294003809391669,-0.09887866983437199,0
2023-08-14,8,KOSPI_EX_K200,4,A001470,A005180,0.4476819541832019,0.23202833525240643,-0.21565361893079546,-0.34115187957174464,0.21176867077891812,14,25,0.0649139631381137,0.03750096329470476,-0.027412999843408947,0
2023-08-14,8,KOSPI_EX_K200,5,A006110,A170900,0.2836779004164802,0.2146981730264321,-0.06897972739004812,-0.19110586302790827,0.20708328632532144,18,26,0.005871601570801799,-0.11232648600048567,-0.11819808757128747,0
2023-08-14,8,KOSPI_ALL,1,A007660,A002240,0.8774551357949655,0.4160637275683103,-0.4613914082266552,-0.21511872106719393,0.3938931732458487,9,21,0.058522442704919575,-0.14610678133708488,-0.20462922404200445,0
2023-08-14,8,KOSPI_ALL,2,A042700,A010120,0.6498032103228512,0.40874734481075436,-0.2410558655120968,-0.0258631989840332,0.13894351503516197,13,22,0.2128246137344283,-0.06434716009975283,-0.2771717738341811,0
2023-08-14,8,KOSPI_ALL,3,A002710,A267260,0.6068766121712499,0.40598849672280746,-0.20088811544844243,-0.05471573496657239,0.10770986037509882,15,23,0.025938631740455298,-0.07317546305502975,-0.09911409479548505,0
2023-08-14,8,KOSPI_ALL,4,A001470,A003670,0.4476819541832019,0.36872922242496786,-0.07895273175823403,-0.34115187957174464,0.08208596658057936,19,24,0.0649139631381137,0.04848758042957746,-0.016426382708536247,0
2023-08-14,8,KOSDAQ,1,A094170,A383310,0.7700433571177411,0.7231340559991878,-0.04690930111855329,-0.21293562672039218,0.6222176843685073,17,21,0.008801698921717671,-0.08346497439525025,-0.09226667331696792,0
2023-08-14,8,KOSDAQ,2,A328130,A079810,0.7632036304474745,0.7231273164838217,-0.040076313963652854,-0.10402103643410361,0.2739022877784161,18,22,0.056674831088155964,0.1700548289178323,0.11337999782967634,1
2023-08-16,9,KOSPI_EX_K200,1,A007660,A170900,0.8354832461617556,0.20688337389487363,-0.628599872266882,-0.21378442289300825,0.19996149493600202,8,21,0.12837203186614032,-0.09214599971501258,-0.2205180315811529,0
2023-08-16,9,KOSPI_EX_K200,2,A002710,A003220,0.5504022797206569,0.19973049599897258,-0.35067178372168434,-0.09526842993650655,0.2270490629767174,13,23,0.11780253388250639,0.004150050232080593,-0.1136524836504258,0
2023-08-16,9,KOSPI_EX_K200,3,A001470,A005180,0.3808421002724069,0.19856868823408586,-0.18227341203832104,-0.36928469431403116,0.2003780452735963,14,24,0.10084493671939576,0.034044721442420434,-0.06680021527697533,0
2023-08-16,9,KOSPI_EX_K200,4,A006110,A002030,0.25140901445057523,0.19562139867246903,-0.0557876157781062,-0.20817352931801947,0.1573016635213949,18,25,0.020360098436823515,0.004535939307442449,-0.015824159129381066,0
2023-08-16,9,KOSPI_ALL,1,A007660,A010120,0.8354832461617556,0.3854159340854741,-0.45006731207628153,-0.21378442289300825,0.11787306000701149,10,21,0.12837203186614032,-0.04270750705264581,-0.17107953891878613,0
2023-08-16,9,KOSPI_ALL,2,A002710,A267260,0.5504022797206569,0.3716173185473321,-0.17878496117332482,-0.09526842993650655,0.07525396146610842,16,23,0.11780253388250639,-0.042430897185422256,-0.16023343106792864,0
2023-08-17,0,K200,1,A010140,A008770,0.20440152108841458,0.1725359370180872,-0.031865584070327385,-0.0023523396530397817,0.17897615323673682,19,21,0.04247950614563778,-0.007886686604825166,-0.050366192750462946,0
2023-08-17,0,KOSPI_EX_K200,1,A007660,A096760,1.0173956272389648,0.21983024340163607,-0.7975653838373288,-0.15458073317577323,0.1362290629380971,5,22,0.06350138194275035,-0.011615516051979857,-0.0751168979947302,0
2023-08-17,0,KOSPI_EX_K200,2,A042700,A108670,0.74208720352436,0.1856730619391901,-0.5564141415851699,-0.015365003030000378,0.08107511271924749,9,23,0.2267084144920184,-0.015471874687059572,-0.24218028917907797,0
2023-08-17,0,KOSPI_EX_K200,3,A002710,A170900,0.5825028422394862,0.1836612389224607,-0.39884160331702556,-0.10653608513424623,0.19363873057586806,12,24,0.12741897957432968,-0.04782824108041073,-0.1752472206547404,0
2023-08-17,0,KOSPI_EX_K200,4,A001470,A033270,0.37252787331582154,0.16844866036732026,-0.2040792129485013,-0.39131868039513545,0.12586417983731113,13,25,0.14091337783573232,-0.01791261064338301,-0.15882598847911533,0
2023-08-17,0,KOSPI_EX_K200,5,A006110,A192650,0.26034474819506676,0.1639418663975894,-0.09640288179747736,-0.1913244423324225,0.08493026730234285,17,26,0.017206757488609004,0.10475601384938282,0.08754925636077382,1
2023-08-17,0,KOSPI_ALL,1,A007660,A032350,1.0173956272389648,0.36546867990093784,-0.6519269473380269,-0.15458073317577323,0.3957075422791275,7,21,0.06350138194275035,0.14819037893876041,0.08468899699601007,1
2023-08-17,0,KOSPI_ALL,2,A042700,A161890,0.74208720352436,0.3239240942605808,-0.4181631092637792,-0.015365003030000378,0.21118688519168916,11,22,0.2267084144920184,0.028466950822197967,-0.19824146366982043,0
2023-08-17,0,KOSPI_ALL,3,A002710,A003670,0.5825028422394862,0.3239131247131574,-0.2585897175263288,-0.10653608513424623,0.04931892954987664,15,23,0.12741897957432968,0.05896420054338747,-0.06845477903094221,0
2023-08-17,0,KOSPI_ALL,4,A001470,A002030,0.37252787331582154,0.31639642933379203,-0.056131443982029516,-0.39131868039513545,0.26369893847289716,19,24,0.14091337783573232,-0.07746699451357308,-0.2183803723493054,0
2023-08-17,0,KOSDAQ,1,A328130,A039030,0.6803372320277777,0.6406866857977045,-0.03965054623007325,-0.1351890027368925,0.2862097457657539,17,21,0.12733456243770536,0.03855799666580628,-0.08877656577189907,0
2023-08-17,0,KOSDAQ,2,A094170,A060370,0.6458467600269568,0.63221680253125,-0.013629957495706835,-0.3491802409156468,0.41515084713018624,20,22,0.07332393264236425,0.025559615258956336,-0.04776431738340792,0
2023-08-17,0,KOSPI_KOSDAQ_ALL,1,A007660,A229640,1.0173956272389648,0.8182319107772307,-0.19916371646173414,-0.15458073317577323,0.7436293753916396,17,21,0.06350138194275035,-0.09300299140630186,-0.1565043733490522,0
2023-08-17,0,KOSDAQ_PLUS_KOSPI_EX_K200,1,A007660,A095340,1.0173956272389648,0.7862119127543263,-0.23118371448463848,-0.15458073317577323,0.14910496211162869,15,21,0.06350138194275035,-0.0031579595269234373,-0.06665934146967378,0
2023-08-18,1,K200,1,A003670,A028050,0.20620896253693305,0.18406425419496114,-0.022144708341971908,-0.08857620134919766,0.09222804621522508,16,21,0.03236896337671591,-0.06355931543208326,-0.09592827880879917,0
2023-08-18,1,KOSPI_EX_K200,1,A007660,A096760,1.2063639973191855,0.19733482592671325,-1.0090291713924722,-0.05846558297040437,0.11292353221790426,3,21,-0.0619977803154379,-0.035112769843359204,0.026885010472078696,1
2023-08-18,1,KOSPI_EX_K200,2,A001470,A002240,0.5516321059675188,0.1797021743553479,-0.37192993161217086,-0.2838547651672721,0.17892055739721172,11,22,0.1572283668571861,-0.015912778130646843,-0.17314114498783295,0
2023-08-18,1,KOSPI_EX_K200,3,A002710,A006120,0.5400624393489272,0.17913216925887163,-0.3609302700900555,-0.14121172025044065,0.14774773875038225,12,23,0.1314221919396643,-0.0038513402799873475,-0.13527353221965166,0
2023-08-18,1,KOSPI_EX_K200,4,A006110,A001340,0.23098990181958662,0.16387454002779145,-0.06711536179179517,-0.219090464300777,0.0,17,25,0.03073126312806229,0.0,-0.03073126312806229,0
2023-08-18,1,KOSPI_EX_K200,5,A077500,A108670,0.22479794080073687,0.15776741287300294,-0.06703052792773392,-0.014417942229530469,0.056434920214250416,18,26,0.11182618934073929,-0.02730132207319025,-0.13912751141392954,0
2023-08-18,1,KOSPI_ALL,1,A007660,A005490,1.2063639973191855,0.3424194490664655,-0.86394454825272,-0.05846558297040437,0.12519163979905512,5,21,-0.0619977803154379,0.019886277458592838,0.08188405777403074,1
2023-08-18,1,KOSPI_ALL,2,A001470,A009240,0.5516321059675188,0.33409968082109204,-0.21753242514642673,-0.2838547651672721,0.33775241112778487,15,22,0.1572283668571861,-0.02032196438722278,-0.1775503312444089,0
2023-08-18,1,KOSPI_ALL,3,A002710,A000100,0.5400624393489272,0.3243595897093272,-0.21570284963959996,-0.14121172025044065,0.2682617841249353,16,23,0.1314221919396643,-0.03816950837436672,-0.16959170031403104,0
2023-08-18,1,KOSDAQ,1,A086520,A220100,1.1209971784466528,0.6430478447601785,-0.4779493336864743,-0.037610970170267405,0.6149929714141837,7,21,0.09561258036640408,-0.09268535790696597,-0.18829793827337005,0
2023-08-18,1,KOSDAQ,2,A328130,A304100,0.7145724715573315,0.617653021503104,-0.09691945005422753,-0.1352755357564306,0.39067408607158544,15,22,0.09416770950498399,0.059915030724989604,-0.03425267877999438,0
2023-08-18,1,KOSDAQ,3,A338220,A056080,0.6933885479852668,0.600000879428601,-0.0933876685566658,-0.0321780328145078,0.5470032302299795,16,23,0.4464491075689698,0.19837471904232729,-0.24807438852664254,0
2023-08-18,1,KOSPI_KOSDAQ_ALL,1,A007660,A352480,1.2063639973191855,0.8095346454575704,-0.39682935186161516,-0.05846558297040437,0.49120442362173017,11,21,-0.0619977803154379,-0.034413744399574564,0.027584035915863336,1
2023-08-18,1,KOSPI_KOSDAQ_ALL,2,A086520,A095340,1.1209971784466528,0.7843539479977168,-0.33664323044893596,-0.037610970170267405,0.1800158855924314,13,22,0.09561258036640408,-0.055480275216375774,-0.15109285558277985,0
2023-08-18,1,KOSDAQ_PLUS_KOSPI_EX_K200,1,A007660,A041020,1.2063639973191855,0.7824021613537293,-0.4239618359654562,-0.05846558297040437,0.11015292540174591,9,21,-0.0619977803154379,0.27761493219896916,0.33961271251440706,1
2023-08-18,1,KOSDAQ_PLUS_KOSPI_EX_K200,2,A086520,A071970,1.1209971784466528,0.7106633998264618,-0.41033377862019105,-0.037610970170267405,0.35353921049094683,11,23,0.09561258036640408,-0.05940824240171938,-0.15502082276812346,0
2023-08-21,2,K200,1,A003670,A028050,0.20178627062070242,0.13389110606987806,-0.06789516455082437,-0.13158988666457663,0.04618489034849806,14,21,0.03520180647496618,-0.04446766540691316,-0.07966947188187934,0
2023-08-21,2,K200,2,A010140,A326030,0.14300302922674912,0.11969182888314175,-0.02331120034360737,-0.04417486761028584,0.02918440012549588,20,22,0.03160977067928594,-0.06800138495571029,-0.09961115563499623,0
2023-08-21,2,KOSPI_EX_K200,1,A007660,A001390,1.2281578041015584,0.2204010481996154,-1.007756755901943,-0.019317194389472096,0.0011228948535902117,3,21,-0.10190287276334342,-0.166486498578733,-0.06458362581538957,0
2023-08-21,2,KOSPI_EX_K200,2,A002710,A226320,0.7131510065460264,0.18858092226075682,-0.5245700842852695,-0.07983342068576715,0.2516832324658842,10,23,0.036951971452998444,0.014589071489802263,-0.02236289996319618,0
2023-08-21,2,KOSPI_EX_K200,3,A006110,A002030,0.371558671633129,0.18431706389372843,-0.18724160773940057,-0.15316354503162177,0.13600851669867864,16,24,-0.0522666292594377,-0.011621802752655341,0.04064482650678236,1
2023-08-21,2,KOSPI_EX_K200,4,A001470,A248070,0.3438371801493593,0.17839036516886725,-0.16544681498049207,-0.30102737007197455,0.07239386900578927,17,25,0.3353602689628261,-0.04262233326277143,-0.37798260222559754,0
2023-08-21,2,KOSPI_EX_K200,5,A267260,A001340,0.2866412351242483,0.17404147859545518,-0.11259975652879309,-0.012714821702382494,0.0,19,26,-0.06909530501241246,0.0,0.06909530501241246,1
2023-08-21,2,KOSPI_ALL,1,A007660,A032350,1.2281578041015584,0.35180764613083726,-0.8763501579707211,-0.019317194389472096,0.39241673574907887,4,21,-0.10190287276334342,0.08423922370400883,0.18614209646735225,1
2023-08-21,2,KOSPI_ALL,2,A002710,A161890,0.7131510065460264,0.3287476146934646,-0.3844033918525618,-0.07983342068576715,0.21197907982943928,12,23,0.036951971452998444,-0.06184517146594726,-0.0987971429189457,0
2023-08-21,2,KOSPI_ALL,3,A006110,A010120,0.371558671633129,0.3206153890975355,-0.05094328253559349,-0.15316354503162177,0.0652502004069568,20,24,-0.0522666292594377,-0.0011233322708734672,0.051143296988564235,1
2023-08-21,2,KOSDAQ,1,A322510,A204620,1.6602321695310147,0.6392689619589575,-1.0209632075720572,-0.03621666218800368,0.5984018848674413,2,21,0.02469123512306015,0.2398115995831991,0.21512036446013894,1
2023-08-21,2,KOSDAQ,2,A328130,A060590,0.6900091001231106,0.6117473198445834,-0.07826178027852715,-0.12061498672911958,0.5660256370664077,18,23,0.18928353616475424,-0.15128012425223392,-0.34056366041698816,0
2023-08-21,2,KOSPI_KOSDAQ_ALL,1,A322510,A007460,1.6602321695310147,0.7812573286567728,-0.8789748408742419,-0.03621666218800368,0.7857186279912012,4,21,0.02469123512306015,-0.26095138158715314,-0.2856426167102133,0
2023-08-21,2,KOSPI_KOSDAQ_ALL,2,A007660,A053080,1.2281578041015584,0.7709551927939522,-0.4572026113076062,-0.019317194389472096,0.22805224735029295,8,22,-0.10190287276334342,0.12297145450666336,0.22487432727000678,1
2023-08-21,2,KOSDAQ_PLUS_KOSPI_EX_K200,1,A322510,A091120,1.6602321695310147,0.7639327834870687,-0.896299386043946,-0.03621666218800368,0.38128637119716435,4,21,0.02469123512306015,0.009263548702622915,-0.015427686420437237,0
2023-08-21,2,KOSDAQ_PLUS_KOSPI_EX_K200,2,A007660,A071970,1.2281578041015584,0.7354713607816171,-0.49268644331994127,-0.019317194389472096,0.32983462920960743,7,22,-0.10190287276334342,-0.06105471246267147,0.040848160300671954,1
2023-08-22,3,K200,1,A003670,A138040,0.22732724063116222,0.1191716676679231,-0.10815557296323912,-0.10710072146851787,0.041452712655747,12,22,0.03187933423088207,0.08004626373294954,0.04816692950206747,1
2023-08-22,3,KOSPI_EX_K200,1,A007660,A002240,1.1992619353996568,0.18398009571547713,-1.0152818396841796,-0.015198326605907947,0.18470939086694124,3,22,-0.0625518733624143,-0.0382615015452098,0.024290371817204504,1
2023-08-22,3,KOSPI_EX_K200,2,A002710,A226320,0.7385292254610898,0.17387472287806696,-0.5646545025830229,-0.07302418799884203,0.23390933056486854,8,23,0.03479036817718795,0.010575176806488784,-0.024215191370699163,0
2023-08-22,3,KOSPI_EX_K200,3,A006110,A001340,0.39689392391304934,0.1735195913945875,-0.22337433251846184,-0.1475744244288304,0.0,13,24,-0.012346209113004325,0.0,0.012346209113004325,1
2023-08-22,3,KOSPI_EX_K200,4,A001470,A009970,0.214688720047242,0.16839942602635122,-0.04628929402089077,-0.29767230144832,0.08088061783380032,19,25,0.26798092418136177,-0.1123012105939385,-0.38028213477530026,0
2023-08-22,3,KOSPI_EX_K200,5,A103590,A096760,0.20198852975139356,0.16557027647379047,-0.03641825327760309,-0.04310345083673029,0.0737639303578047,20,26,0.16667469192702566,-0.041557796683409864,-0.20823248861043553,0
2023-08-22,3,KOSPI_ALL,1,A007660,A003060,1.1992619353996568,0.33102958669776367,-0.868232348701893,-0.015198326605907947,0.31973918513588817,4,21,-0.0625518733624143,-0.11262585351978305,-0.05007398015736875,0
2023-08-22,3,KOSPI_ALL,2,A002710,A267260,0.7385292254610898,0.30576141555256797,-0.4327678099085218,-0.07302418799884203,0.02282744471633173,10,22,0.03479036817718795,-0.10009550962348546,-0.1348858778006734,0
2023-08-22,3,KOSPI_ALL,3,A006110,A161890,0.39689392391304934,0.30383326301182795,-0.09306066090122139,-0.1475744244288304,0.1884666856807482,18,23,-0.012346209113004325,-0.04692041588249696,-0.03457420676949263,0
2023-08-22,3,KOSDAQ,1,A322510,A056080,1.7080633377087788,0.6595979345542549,-1.048465403154524,-0.02667520714366495,0.6211812461114121,2,22,0.08942566506746186,0.18989373460315218,0.10046806953569032,1
2023-08-22,3,KOSDAQ,2,A328130,A039030,0.7246437782970476,0.6360211995004942,-0.08862257879655344,-0.12061498672911958,0.3192652761090317,15,23,0.5451171701852486,0.022468188300319936,-0.5226489818849287,0
2023-08-22,3,KOSDAQ,3,A338220,A214680,0.7150182226505111,0.6318586915126526,-0.08315953113785846,-0.042388109893005656,0.36179463694194297,16,24,0.7665373603284624,0.36078325924067545,-0.405754101087787,0
2023-08-22,3,KOSPI_KOSDAQ_ALL,1,A322510,A352480,1.7080633377087788,0.8293063306712412,-0.8787570070375377,-0.02667520714366495,0.5522869704440954,4,21,0.08942566506746186,0.010481344878734866,-0.07894432018872699,0
2023-08-22,3,KOSPI_KOSDAQ_ALL,2,A007660,A091120,1.1992619353996568,0.7864947814633633,-0.4127671539362935,-0.015198326605907947,0.3913697617069035,10,22,-0.0625518733624143,-0.003561402576433559,0.05899047078598074,1
2023-08-22,3,KOSDAQ_PLUS_KOSPI_EX_K200,1,A322510,A031980,1.7080633377087788,0.7527628291099832,-0.9553005085987957,-0.02667520714366495,0.05763929190112947,4,21,0.08942566506746186,0.04675476302929149,-0.042670902038170366,0
2023-08-22,3,KOSDAQ_PLUS_KOSPI_EX_K200,2,A007660,A336570,1.1992619353996568,0.7055725049848253,-0.4936894304148315,-0.015198326605907947,0.264336335808618,9,25,-0.0625518733624143,0.00609094130820953,0.06864281467062383,1
2023-08-23,4,K200,1,A003670,A005830,0.17159659961490747,0.1371975654031443,-0.034399034211763185,-0.13969154513491686,0.1374791493025056,17,21,0.037769667742318935,0.010930257756029071,-0.026839409986289864,0
2023-08-23,4,KOSPI_EX_K200,1,A007660,A011930,1.1921491397893664,0.19050149340105613,-1.0016476463883104,-0.0138196042631562,0.03653731786898845,4,21,-0.09306995697374387,-0.05994978606160539,0.03312017091213848,1
2023-08-23,4,KOSPI_EX_K200,2,A002710,A248070,0.6664936088128268,0.1841501970891487,-0.4823434117236781,-0.10871275676088674,0.07066624248282093,8,22,0.043830658445194626,-0.06092248679233403,-0.10475314523752866,0
2023-08-23,4,KOSPI_EX_K200,3,A006110,A001340,0.29392457879842504,0.16686098764377455,-0.1270635911546505,-0.17971086862786337,0.0,15,24,0.008693905937586344,0.0,-0.008693905937586344,0
2023-08-23,4,KOSPI_EX_K200,4,A267260,A003220,0.2362383112506243,0.1609198162228173,-0.07531849502780699,-0.025552293418750757,0.148186968112707,16,25,-0.05976180358897587,0.02325520439820239,0.08301700798717826,1
2023-08-23,4,KOSPI_EX_K200,5,A103590,A096760,0.22065446872774008,0.15777524379872904,-0.06287922492901105,-0.03162069224677109,0.06227465630297622,18,26,0.09865709625143837,-0.028769525093619963,-0.12742662134505833,0
2023-08-23,4,KOSPI_EX_K200,6,A077500,A307950,0.20564642104222564,0.14520707805939018,-0.06043934298283546,-0.02828847667466039,0.05053067617091084,19,27,0.10074571286885559,0.285215308183544,0.18446959531468843,1
2023-08-23,4,KOSPI_ALL,1,A007660,A001740,1.1921491397893664,0.3232857442266995,-0.868863395562667,-0.0138196042631562,0.15766713538779806,5,21,-0.09306995697374387,0.017537633361398353,0.11060759033514223,1
2023-08-23,4,KOSPI_ALL,2,A002710,A161890,0.6664936088128268,0.3112362143432929,-0.3552573944695339,-0.10871275676088674,0.20130212588610022,11,22,0.043830658445194626,-0.05710369596606357,-0.1009343544112582,0
2023-08-23,4,KOSDAQ,1,A322510,A095340,1.4093196136249353,0.6623749094156243,-0.746944704209311,-0.09159597082718254,0.1659241240373304,4,21,0.2996534185000663,-0.023951472803282137,-0.32360489130334846,0
2023-08-23,4,KOSDAQ,2,A094170,A257720,0.7517136979732004,0.6341035687384612,-0.11761012923473924,-0.37824102986314545,0.2138477063969482,13,22,-0.10923237382610551,0.06713230354710209,0.1763646773732076,1
2023-08-23,4,KOSPI_KOSDAQ_ALL,1,A322510,A083310,1.4093196136249353,0.7754040785288641,-0.6339155350960712,-0.09159597082718254,0.49214312469195753,6,21,0.2996534185000663,0.08509113027889548,-0.21456228822117085,0
2023-08-23,4,KOSPI_KOSDAQ_ALL,2,A007660,A041020,1.1921491397893664,0.7484463714568278,-0.44370276833253863,-0.0138196042631562,0.1520107054306938,11,23,-0.09306995697374387,0.12725270694653212,0.220322663920276,1
2023-08-23,4,KOSDAQ_PLUS_KOSPI_EX_K200,1,A322510,A041020,1.4093196136249353,0.7484463714568278,-0.6608732421681075,-0.09159597082718254,0.1520107054306938,6,21,0.2996534185000663,0.12725270694653212,-0.1724007115535342,0
2023-08-23,4,KOSDAQ_PLUS_KOSPI_EX_K200,2,A007660,A228760,1.1921491397893664,0.7470519882911013,-0.4450971514982651,-0.0138196042631562,0.4823755988639093,10,22,-0.09306995697374387,-0.042059887118880424,0.05101006985486345,1
2023-08-23,4,KOSDAQ_PLUS_KOSPI_EX_K200,3,A094170,A310210,0.7517136979732004,0.7047243253519596,-0.04698937262124081,-0.37824102986314545,0.36264511329379745,20,23,-0.10923237382610551,0.08955739702056076,0.19878977084666627,1
2023-08-24,5,K200,1,A001570,A000660,1.078007761444088,0.15460537310199565,-0.9234023883420923,-0.13138456879471114,0.060540327950435346,1,21,0.045779569510057794,-0.02006656436219678,-0.06584613387225458,0
2023-08-24,5,K200,2,A003670,A138040,0.2461277625434739,0.13447383648680838,-0.11165392605666552,-0.13470876313388847,0.06051826262679726,12,22,-0.12059431970513201,0.06901479940930777,0.18960911911443978,1
2023-08-24,5,K200,3,A005490,A018260,0.2363641173332666,0.13110612352053155,-0.10525799381273504,-0.09812515644336448,0.10900028206909283,16,23,-0.018997615971428128,0.07147964431367981,0.09047726028510794,1
2023-08-24,5,KOSPI_EX_K200,1,A007660,A248070,0.9836618944205642,0.2095493710545136,-0.7741125233660506,-0.17095823874869723,0.09565775064736684,4,21,-0.07067662257803364,-0.09034048035341624,-0.0196638577753826,0
2023-08-24,5,KOSPI_EX_K200,2,A002710,A011930,0.5593633439100911,0.20611038515192584,-0.3532529587581653,-0.22700277636635355,0.0513093270156561,9,22,-0.013254641559265812,-0.0715771635346214,-0.05832252197535559,0
2023-08-24,5,KOSPI_EX_K200,3,A006110,A096760,0.28232260388362407,0.19784021620630157,-0.0844823876773225,-0.20383241268577995,0.10171368501953595,15,23,-0.04240557877201978,-0.0491377022400179,-0.006732123467998119,0
2023-08-24,5,KOSPI_EX_K200,4,A267260,A307950,0.23187919968804338,0.1887123786067455,-0.04316682108129788,-0.023548631239351348,0.09954012560593825,19,25,-0.10698502353770267,0.3743402778187972,0.48132530135649987,1
2023-08-24,5,KOSPI_EX_K200,5,A103590,A026890,0.21332189686542286,0.1768137992536602,-0.03650809761176266,-0.06179916378530404,0.1253928641338291,20,26,0.08228013453424476,-0.07933584920439662,-0.1616159837386414,0
2023-08-24,5,KOSPI_ALL,1,A001570,A006260,1.078007761444088,0.3030112818310823,-0.7749964796130057,-0.13138456879471114,0.18276837832089202,4,21,0.045779569510057794,-0.12174649169503193,-0.16752606120508973,0
2023-08-24,5,KOSPI_ALL,2,A007660,A010120,0.9836618944205642,0.28672513504715985,-0.6969367593734044,-0.17095823874869723,0.046623051133152835,5,22,-0.07067662257803364,-0.04253469356970874,0.028141929008324906,1
2023-08-24,5,KOSPI_ALL,3,A002710,A005180,0.5593633439100911,0.28261937544004595,-0.2767439684700452,-0.22700277636635355,0.2802370330462086,14,23,-0.013254641559265812,-0.06694956705318211,-0.0536949254939163,0
2023-08-24,5,KOSDAQ,1,A322510,A336570,1.2110725570091503,0.6914400905795812,-0.5196324664295691,-0.20796850851265758,0.25673921265128635,6,21,0.1979369838461773,0.025936824659684055,-0.17200015918649325,0
2023-08-24,5,KOSDAQ,2,A094170,A018290,0.8101941625677318,0.6903953908213893,-0.11979877174634246,-0.21915400626234993,0.36028264452295394,15,22,-0.09071951668509215,0.18710322905562005,0.2778227457407122,1
2023-08-24,5,KOSPI_KOSDAQ_ALL,1,A322510,A091120,1.2110725570091503,0.8541092236757528,-0.35696333333339747,-0.20796850851265758,0.4626247117988463,9,21,0.1979369838461773,-0.11003315667932001,-0.3079701405254973,0
2023-08-24,5,KOSPI_KOSDAQ_ALL,2,A001570,A314930,1.078007761444088,0.8376061150251344,-0.24040164641895356,-0.13138456879471114,0.4233786040193155,11,22,0.045779569510057794,-0.08088734079975002,-0.1266669103098078,0
2023-08-24,5,KOSPI_KOSDAQ_ALL,3,A007660,A007460,0.9836618944205642,0.8257458997123087,-0.15791599470825546,-0.17095823874869723,0.8645151196918328,13,23,-0.07067662257803364,-0.2946422101807967,-0.22396558760276308,0
2023-08-24,5,KOSDAQ_PLUS_KOSPI_EX_K200,1,A322510,A007460,1.2110725570091503,0.8257458997123087,-0.38532665729684157,-0.20796850851265758,0.8645151196918328,9,21,0.1979369838461773,-0.2946422101807967,-0.49257919402697403,0
2023-08-24,5,KOSDAQ_PLUS_KOSPI_EX_K200,2,A007660,A352480,0.9836618944205642,0.8170216532659884,-0.16664024115457576,-0.17095823874869723,0.5666741062547496,12,22,-0.07067662257803364,-0.03883254661980362,0.03184407595823002,1
2023-08-25,6,K200,1,A001570,A138040,1.0941057411371182,0.14097866823399327,-0.9531270729031249,-0.16180012147214065,0.051923104361195724,1,21,0.07663155799004762,0.06796241232581757,-0.008669145664230049,0
2023-08-25,6,K200,2,A005490,A280360,0.21947462169550025,0.1364656913992618,-0.08300893029623846,-0.1231161268375575,0.18935305447840686,12,22,0.010437377789188407,-0.0035058869803181736,-0.01394326476950658,0
2023-08-25,6,K200,3,A003670,A073240,0.1767759991341788,0.12845139283682244,-0.048324606297356354,-0.2266258599894203,0.08181518556152384,18,24,-0.09633731280520264,-0.042492648715235504,0.05384466408996713,1
2023-08-25,6,KOSPI_EX_K200,1,A007660,A096760,0.7321028668202157,0.2112407921033232,-0.5208620747168926,-0.20483026891058437,0.1277850329444584,6,22,-0.05032647562718762,-0.03061191751685255,0.019714558110335068,1
2023-08-25,6,KOSPI_EX_K200,2,A002710,A248070,0.4986909870875461,0.20611919718804306,-0.29257178989950305,-0.29416968452101033,0.09039859344425948,11,23,0.0328870374346375,-0.05021381946868442,-0.08310085690332192,0
