era,universe,factor,sector,n_obs,mean_top_weight,mean_bottom_weight,mean_allocation_contribution,mean_within_selection_contribution,mean_abs_top_bottom_weight
2016-19,KOSDAQ,PER12MF,자동차와부품,161,0.05108269637953962,0.0,-0.0001417178583084743,-9.701425179020246e-05,0.05108269637953962
2016-19,KOSDAQ,PER12MF,자본재,196,0.16551427559611154,0.08275438325860211,3.789180562012416e-05,0.00032956648760453536,0.0842421694588843
2016-19,KOSDAQ,PER12MF,전자와 전기제품,196,0.06106123409707887,0.028225116822546643,0.00016977448446736814,6.354932397034893e-05,0.033704943065718265
2016-19,KOSDAQ,PER12MF,제약과생물공학,196,0.002032721050023623,0.3392637796455811,0.00030969779813192145,-3.6970322653143915e-05,0.33723105859555746
2016-19,KOSDAQ,PER12MF,증권,9,0.049282296650717705,0.0,-0.00016732705109655948,0.0,0.049282296650717705
2016-19,KOSDAQ,PER12MF,"호텔,레스토랑,레저등",196,0.0002685284640171858,0.07859972789949014,-5.288990310563993e-05,-0.00010921765708609573,0.07833119943547295
2016-19,KOSDAQ,PRIVATE_FLOW,UNKNOWN,129,0.006893280984244623,0.004716348271325137,3.3063382038447086e-05,5.38546038735999e-05,0.01160962925556976
2016-19,KOSDAQ,PRIVATE_FLOW,건강관리장비와서비스,196,0.0741660823489364,0.08159401065251416,7.614932429780854e-05,0.0002474198629511385,0.05702207014609418
2016-19,KOSDAQ,PRIVATE_FLOW,교육서비스,98,0.007099423029479262,0.003459425768631709,-0.00022082560906618297,-3.3641361292333235e-05,0.01055884879811097
2016-19,KOSDAQ,PRIVATE_FLOW,기술하드웨어와장비,196,0.09164000218215089,0.10244017856606683,-0.00010000472560528916,-3.9810827132408755e-05,0.05386411267561073
2016-19,KOSDAQ,PRIVATE_FLOW,내구소비재와의류,196,0.03602268647547341,0.034086839774390365,-0.00028073082525080696,9.906596170251621e-05,0.03253974284043904
2016-19,KOSDAQ,PRIVATE_FLOW,다각화된금융,166,0.007020205398951362,0.0058850218650196295,0.00024211627313234423,4.8686950918102366e-05,0.010586637774178256
2016-19,KOSDAQ,PRIVATE_FLOW,디스플레이,196,0.05922250662606584,0.06289106219526985,-0.0001190470313469386,0.00042696748561952055,0.0416725406710088
2016-19,KOSDAQ,PRIVATE_FLOW,미디어와엔터테인먼트,196,0.12142601392026223,0.11859804211161244,-3.647857495985573e-05,3.9845950291557876e-05,0.07087103609582412
2016-19,KOSDAQ,PRIVATE_FLOW,반도체와반도체장비,196,0.143069863362537,0.11404929722582842,0.0002897575337331773,0.00046122183482912114,0.07817699187744889
2016-19,KOSDAQ,PRIVATE_FLOW,부동산,36,0.014901658594110082,0.020370650233385787,0.0006046636561810276,-7.246501937111107e-05,0.022888388983898608
2016-19,KOSDAQ,PRIVATE_FLOW,상업서비스와공급품,196,0.013083186778104309,0.008832133954831864,-1.080499439544248e-05,0.0001413639516972158,0.018074616300429065
2016-19,KOSDAQ,PRIVATE_FLOW,소매(유통),195,0.007138131395873939,0.009439038210554118,3.621299667205811e-05,-4.051910837170109e-05,0.012902429404162143
2016-19,KOSDAQ,PRIVATE_FLOW,소재,196,0.04408760998405027,0.03287906008930021,-7.684282431571418e-05,0.00024482803935792067,0.04282245318455083
2016-19,KOSDAQ,PRIVATE_FLOW,소프트웨어와서비스,196,0.0368728266242647,0.03592894533125208,-3.3688980113356394e-05,-7.103230723672908e-05,0.03273599584245291
2016-19,KOSDAQ,PRIVATE_FLOW,"식품,음료,담배",196,0.025473364000317876,0.028467743249497815,-1.5103824848293573e-05,0.00020195945120048586,0.029087536721377736
2016-19,KOSDAQ,PRIVATE_FLOW,식품과기본식료품소매,196,0.004242655513720588,0.004444782338867548,2.344835191821047e-05,0.0,0.008687437852588136
2016-19,KOSDAQ,PRIVATE_FLOW,에너지,134,0.012150146779641052,0.009919163660850383,4.360966757512631e-06,3.443963979167935e-05,0.01891978380137999
2016-19,KOSDAQ,PRIVATE_FLOW,운송,194,0.004272848770166229,0.006446161386636616,0.0001021638759188994,0.00011783118180630294,0.010189981399342182
2016-19,KOSDAQ,PRIVATE_FLOW,자동차와부품,196,0.016788301354994404,0.009450851612689687,-0.00018763794144690236,7.385583758771792e-05,0.019546908676028218
2016-19,KOSDAQ,PRIVATE_FLOW,자본재,196,0.0657388288865211,0.061361715659096906,-0.0002461044053363633,-0.00014506360260022343,0.04631058231512289
2016-19,KOSDAQ,PRIVATE_FLOW,전기통신서비스,156,0.0,0.0014500674365802285,5.261550681007003e-05,0.0,0.0014500674365802285
2016-19,KOSDAQ,PRIVATE_FLOW,전자와 전기제품,196,0.021713569313243992,0.02329768584465059,2.5227156225742516e-06,-4.827849086296448e-05,0.027527752290144317
2016-19,KOSDAQ,PRIVATE_FLOW,제약과생물공학,196,0.17645060633774,0.2147618458040856,-0.00016374465805934447,-0.001243913555916654,0.09569032227580855
