sample,universe,target,definition,metric,horizon,outcome,n_high,n_low,high_mean,low_mean,high_minus_low,nw_t
TRAIN_2017_2022,KOSDAQ,REVISION,B,FH_B_NET_BREADTH,20,spread,100,77,0.017379294011252988,0.01041165778063849,0.006967636230614497,0.7757895759094277
TRAIN_2017_2022,KOSDAQ,REVISION,B,FH_B_INCLUSIVE,5,top,126,73,0.003408512221756971,0.0063244943725727434,-0.0029159821508157723,-0.4693499133466648
TRAIN_2017_2022,KOSDAQ,REVISION,B,FH_B_INCLUSIVE,5,spread,126,73,0.0010809999258120707,-0.00014043180884941661,0.0012214317346614873,0.3867733232224682
TRAIN_2017_2022,KOSDAQ,REVISION,B,FH_B_INCLUSIVE,20,top,126,73,0.010421990417029252,0.021012762975577852,-0.0105907725585486,-0.6650665841245822
TRAIN_2017_2022,KOSDAQ,REVISION,B,FH_B_INCLUSIVE,20,spread,126,73,0.015132498096910535,0.0009805654053641466,0.014151932691546389,1.5708913734758467
TRAIN_2017_2022,KOSDAQ,REVISION,C,FH_C_CONTINUOUS,5,top,97,97,0.0015326997904792782,0.0036925674409433945,-0.0021598676504641164,-0.38568540040261395
TRAIN_2017_2022,KOSDAQ,REVISION,C,FH_C_CONTINUOUS,5,spread,97,97,0.0015213032440636394,3.702253941472102e-05,0.0014842807046489184,0.46390283951195066
TRAIN_2017_2022,KOSDAQ,REVISION,C,FH_C_CONTINUOUS,20,top,97,97,0.010056370841125845,0.02523238540988562,-0.015176014568759777,-1.1355797920580493
TRAIN_2017_2022,KOSDAQ,REVISION,C,FH_C_CONTINUOUS,20,spread,97,97,0.01549856224896721,0.0017995294897465803,0.01369903275922063,1.5251309664766495
TRAIN_2017_2022,KOSDAQ,REVISION,C,FH_C_INCLUSIVE,5,top,97,97,0.0019218139569169028,0.001760778228358556,0.0001610357285583468,0.028108803062583794
TRAIN_2017_2022,KOSDAQ,REVISION,C,FH_C_INCLUSIVE,5,spread,97,97,0.0007506402018532983,0.0010685139889368752,-0.0003178737870835769,-0.09513964586805582
TRAIN_2017_2022,KOSDAQ,REVISION,C,FH_C_INCLUSIVE,20,top,97,97,0.01471322939721384,0.01953463522596974,-0.0048214058287559015,-0.3300791608207816
TRAIN_2017_2022,KOSDAQ,REVISION,C,FH_C_INCLUSIVE,20,spread,97,97,0.015657450915786617,0.001498879232937641,0.014158571682848975,1.555607184857001
TRAIN_2017_2022,KOSDAQ,VALUE,A,FH_A_HEALTHY_BREADTH,5,top,53,238,0.0024362209514047347,0.0032553705812280874,-0.0008191496298233527,-0.15753322984585993
TRAIN_2017_2022,KOSDAQ,VALUE,A,FH_A_HEALTHY_BREADTH,5,spread,53,238,0.0027281175723229975,0.0014095198864693733,0.0013185976858536242,0.3235415799233052
TRAIN_2017_2022,KOSDAQ,VALUE,A,FH_A_HEALTHY_BREADTH,20,top,53,238,0.016209344149484613,0.011985860268787934,0.004223483880696679,0.41121732636770214
TRAIN_2017_2022,KOSDAQ,VALUE,A,FH_A_HEALTHY_BREADTH,20,spread,53,238,0.02329064982347567,0.0027419857534615637,0.020548664070014107,2.06835033233385
TRAIN_2017_2022,KOSDAQ,VALUE,A,FH_A_INCLUSIVE,5,top,16,208,0.0077961468461747434,0.002758119952451149,0.005038026893723594,0.9549413232972573
TRAIN_2017_2022,KOSDAQ,VALUE,A,FH_A_INCLUSIVE,5,spread,16,208,0.003935429845317081,0.0008086837345789513,0.0031267461107381297,0.5428484605473285
TRAIN_2017_2022,KOSDAQ,VALUE,A,FH_A_INCLUSIVE,20,top,16,208,0.008954403722283543,0.013424269427257603,-0.00446986570497406,-0.3704736734396444
TRAIN_2017_2022,KOSDAQ,VALUE,A,FH_A_INCLUSIVE,20,spread,16,208,0.033996662558502075,0.0036057879632225244,0.03039087459527955,2.456420115294887
TRAIN_2017_2022,KOSDAQ,VALUE,B,FH_B_NET_BREADTH,5,top,107,75,0.0009710493686648864,0.008760256402857679,-0.007789207034192792,-1.5156821943434637
TRAIN_2017_2022,KOSDAQ,VALUE,B,FH_B_NET_BREADTH,5,spread,107,75,0.001964421687905479,0.004347712408360793,-0.002383290720455314,-0.6265841205898932
TRAIN_2017_2022,KOSDAQ,VALUE,B,FH_B_NET_BREADTH,20,top,107,75,0.0017414276964155247,0.020817019326379332,-0.019075591629963806,-1.314141053294139
TRAIN_2017_2022,KOSDAQ,VALUE,B,FH_B_NET_BREADTH,20,spread,107,75,0.012510519572969676,0.004896709204925939,0.007613810368043737,0.6528177736492025
TRAIN_2017_2022,KOSDAQ,VALUE,B,FH_B_INCLUSIVE,5,top,126,73,0.004910138367727343,0.007095488789692715,-0.0021853504219653723,-0.3714689966624798
TRAIN_2017_2022,KOSDAQ,VALUE,B,FH_B_INCLUSIVE,5,spread,126,73,0.0011508373316604131,0.0016235744510852811,-0.000472737119424868,-0.13088495635597563
TRAIN_2017_2022,KOSDAQ,VALUE,B,FH_B_INCLUSIVE,20,top,126,73,0.010618208221660494,0.02674304523930998,-0.01612483701764949,-1.0138102830358717
TRAIN_2017_2022,KOSDAQ,VALUE,B,FH_B_INCLUSIVE,20,spread,126,73,0.007935065252882508,0.001782480543805439,0.006152584709077069,0.558478581312581
TRAIN_2017_2022,KOSDAQ,VALUE,C,FH_C_CONTINUOUS,5,top,97,97,0.0033873272712775,0.0036764807161228062,-0.0002891534448453063,-0.05481467088131241
TRAIN_2017_2022,KOSDAQ,VALUE,C,FH_C_CONTINUOUS,5,spread,97,97,0.001068447627677081,0.0033609811267450024,-0.0022925334990679213,-0.6305186309253397
TRAIN_2017_2022,KOSDAQ,VALUE,C,FH_C_CONTINUOUS,20,top,97,97,0.011150051968797411,0.02168740450675769,-0.010537352537960277,-0.7470660712152986
TRAIN_2017_2022,KOSDAQ,VALUE,C,FH_C_CONTINUOUS,20,spread,97,97,0.0070250489165504465,0.006138091523757349,0.0008869573927930974,0.08036924315451598
TRAIN_2017_2022,KOSDAQ,VALUE,C,FH_C_INCLUSIVE,5,top,97,97,0.0037600657531200923,0.002974680017634792,0.0007853857354853003,0.13991120357223938
TRAIN_2017_2022,KOSDAQ,VALUE,C,FH_C_INCLUSIVE,5,spread,97,97,0.00036504067840337017,0.003583730159106817,-0.003218689480703447,-0.8648304438233485
TRAIN_2017_2022,KOSDAQ,VALUE,C,FH_C_INCLUSIVE,20,top,97,97,0.01517202817085672,0.02512832699035361,-0.009956298819496891,-0.6905590927546131
TRAIN_2017_2022,KOSDAQ,VALUE,C,FH_C_INCLUSIVE,20,spread,97,97,0.006803456543442052,0.0066571405189747085,0.00014631602446734358,0.01257524209816171
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,A,FH_A_HEALTHY_BREADTH,5,top,61,230,0.0009033061886225578,0.0009885089979009666,-8.520280927840887e-05,-0.02019495579322437
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,A,FH_A_HEALTHY_BREADTH,5,spread,61,230,0.0017891209218745313,-0.00026690235277984143,0.0020560232746543727,1.182816925835564
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,A,FH_A_HEALTHY_BREADTH,20,top,61,230,-0.0031475317785866126,0.0064355823970516654,-0.009583114175638278,-0.8355800352879572
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,A,FH_A_HEALTHY_BREADTH,20,spread,61,230,0.0025934844850517727,0.0004202262447994615,0.002173258240252311,0.4344130858992914
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,A,FH_A_INCLUSIVE,5,top,17,206,0.004302173916496017,0.000983931955930468,0.0033182419605655494,0.4981082690816941
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,A,FH_A_INCLUSIVE,5,spread,17,206,0.004170136129838977,0.0003823362093939927,0.0037877999204449842,1.6962910036438286
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,A,FH_A_INCLUSIVE,20,top,17,206,-0.010799372541153252,0.005751116246834197,-0.016550488787987448,-0.9531737412109519
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,A,FH_A_INCLUSIVE,20,spread,17,206,0.009012255911778176,0.0014137871155440454,0.00759846879623413,1.1828529288783605
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,B,FH_B_NET_BREADTH,5,top,119,72,0.0005095822637645278,0.004863633652771156,-0.004354051389006628,-0.7118063993545883
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,B,FH_B_NET_BREADTH,5,spread,119,72,0.0005542110954370664,-0.0009821064893947638,0.0015363175848318303,0.739508343242725
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,B,FH_B_NET_BREADTH,20,top,119,72,-0.003305241113238361,0.02809961627771841,-0.031404857390956775,-2.1340578783275044
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,B,FH_B_NET_BREADTH,20,spread,119,72,0.001768804469659976,9.033494359918661e-06,0.0017597709753000572,0.37833991792588695
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,B,FH_B_INCLUSIVE,5,top,126,79,0.001140379844362272,0.0002942050010110024,0.0008461748433512696,0.1397437645784007
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,B,FH_B_INCLUSIVE,5,spread,126,79,-0.0003208693688214911,0.0002897814598580336,-0.0006106508286795246,-0.3036275625423024
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,B,FH_B_INCLUSIVE,20,top,126,79,-0.0009082406938088087,0.022963182247135932,-0.023871422940944742,-1.5804326882201332
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,B,FH_B_INCLUSIVE,20,spread,126,79,9.12548715915477e-05,0.0015779955626115923,-0.0014867406910200446,-0.29178435117519635
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,C,FH_C_CONTINUOUS,5,top,97,97,0.0030631609226033133,0.0026330748217163065,0.00043008610088700674,0.07902501080276324
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,C,FH_C_CONTINUOUS,5,spread,97,97,0.0016539801166172983,-0.0008273200049518949,0.002481300121569193,1.2773821109047658
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,C,FH_C_CONTINUOUS,20,top,97,97,-0.002010978096729226,0.018886113183209045,-0.02089709127993827,-1.433129768620007
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,C,FH_C_CONTINUOUS,20,spread,97,97,0.0033392805485126863,0.0035591050241757538,-0.0002198244756630675,-0.04425836287977886
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,C,FH_C_INCLUSIVE,5,top,97,97,0.002682057154815825,0.002253752908992161,0.00042830424582366395,0.07693836186513926
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,C,FH_C_INCLUSIVE,5,spread,97,97,0.0009312150464812432,-0.0003781104395270566,0.0013093254860082999,0.6369854109798155
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,C,FH_C_INCLUSIVE,20,top,97,97,0.0016122278595902385,0.023309731723480002,-0.021697503863889762,-1.4824944840668304
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,C,FH_C_INCLUSIVE,20,spread,97,97,0.003015410320892896,0.0034248283781245542,-0.00040941805723165815,-0.07644893295420584
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,A,FH_A_HEALTHY_BREADTH,5,top,53,238,-0.0023894141338968626,-6.194113489470849e-05,-0.002327472999002154,-0.4789032354183116
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,A,FH_A_HEALTHY_BREADTH,5,spread,53,238,-0.0030923546260215448,-0.0018004816996597857,-0.0012918729263617591,-0.27613687032264245
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,A,FH_A_HEALTHY_BREADTH,20,top,53,238,-0.011700346900215708,0.0005437965745511294,-0.012244143474766838,-0.9523833710472399
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,A,FH_A_HEALTHY_BREADTH,20,spread,53,238,-0.01556968624179327,-0.006380185561252526,-0.009189500680540745,-0.9200742981053117
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,A,FH_A_INCLUSIVE,5,top,17,206,-0.00502476301784079,-0.0002673989660973128,-0.004757364051743478,-0.5531605399065146
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,A,FH_A_INCLUSIVE,5,spread,17,206,-0.01144600592261301,-0.002349011985693324,-0.009096993936919687,-1.2447356063743245
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,A,FH_A_INCLUSIVE,20,top,17,206,-0.04334663197891018,0.0006820349785546563,-0.04402866695746484,-2.2820994436713593
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,A,FH_A_INCLUSIVE,20,spread,17,206,-0.044819007068767944,-0.008561140716471306,-0.036257866352296636,-2.201327804547281
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,B,FH_B_NET_BREADTH,5,top,133,63,0.0008447122121443574,-0.00307599646052417,0.003920708672668528,0.5505342867087628
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,B,FH_B_NET_BREADTH,5,spread,133,63,-5.1975807945318995e-05,-0.003836976431486861,0.0037850006235415424,0.7446456489369775
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,B,FH_B_NET_BREADTH,20,top,133,63,-0.003208221457383863,0.009768709962281148,-0.01297693141966501,-0.7263318518253337
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,B,FH_B_NET_BREADTH,20,spread,133,63,-0.004531825611511011,-0.013462396223897222,0.00893057061238621,0.655499082848056
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,B,FH_B_INCLUSIVE,5,top,126,79,-0.0011226506204618154,-0.0017628730711272019,0.0006402224506653865,0.0999582726128776
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,B,FH_B_INCLUSIVE,5,spread,126,79,-0.0020734877210078027,-0.0040335788899857426,0.00196009116897794,0.4478529701736177
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,B,FH_B_INCLUSIVE,20,top,126,79,-0.009349830716484424,0.01724635641346124,-0.026596187129945662,-1.762564853930675
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,B,FH_B_INCLUSIVE,20,spread,126,79,-0.007298063740389264,-0.013399161461275951,0.006101097720886687,0.5110673310421141
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,C,FH_C_CONTINUOUS,5,top,97,97,-0.0006849979678657222,-0.002313537944799785,0.0016285399769340628,0.2776596299516788
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,C,FH_C_CONTINUOUS,5,spread,97,97,-0.002561616919580521,-0.0044049565646029475,0.0018433396450224264,0.41804665902114135
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,C,FH_C_CONTINUOUS,20,top,97,97,-0.010385699105831073,0.006159223488561902,-0.016544922594392976,-1.101745334400211
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,C,FH_C_CONTINUOUS,20,spread,97,97,-0.008805009668805553,-0.016846823957294813,0.00804181428848926,0.6695055007768215
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,C,FH_C_INCLUSIVE,5,top,97,97,-7.985460544510318e-05,0.0010689362393480257,-0.001148790844793129,-0.1905519588641624
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,C,FH_C_INCLUSIVE,5,spread,97,97,-0.002323883906870525,-0.0037530302357122024,0.0014291463288416775,0.3163614957667394
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,C,FH_C_INCLUSIVE,20,top,97,97,-0.00888522777244724,0.014669206954998753,-0.02355443472744599,-1.544219573307429
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,C,FH_C_INCLUSIVE,20,spread,97,97,-0.006805467914823828,-0.01678231553221393,0.009976847617390105,0.8132758355635895
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,A,FH_A_HEALTHY_BREADTH,5,top,29,262,0.007605804819405632,0.0035148679509316,0.004090936868474032,0.7815883164151386
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,A,FH_A_HEALTHY_BREADTH,5,spread,29,262,0.003996475932693762,0.004380564372829966,-0.00038408844013620384,-0.13781835921459404
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,A,FH_A_HEALTHY_BREADTH,20,top,29,262,0.0159716621974761,0.016711376670717988,-0.0007397144732418891,-0.05609814826800199
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,A,FH_A_HEALTHY_BREADTH,20,spread,29,262,0.015324744736511403,0.018243749460574367,-0.0029190047240629634,-0.36410231945742755
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,A,FH_A_INCLUSIVE,5,top,17,206,0.0034805542432200646,0.0036617315794023335,-0.0001811773361822689,-0.026474714603886364
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,A,FH_A_INCLUSIVE,5,spread,17,206,0.004800977996551941,0.0036102512562246297,0.0011907267403273116,0.3595468549565587
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,A,FH_A_INCLUSIVE,20,top,17,206,0.003918087879156565,0.015203485963624743,-0.011285398084468178,-0.6511279267041581
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,A,FH_A_INCLUSIVE,20,spread,17,206,0.015342019857477721,0.01462070997111911,0.0007213098863586113,0.07329186420344379
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,B,FH_B_NET_BREADTH,5,top,101,84,0.006947629051883735,0.0026165343430419505,0.0043310947088417845,0.7709445899820666
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,B,FH_B_NET_BREADTH,5,spread,101,84,0.005573699931030119,0.003432483746887505,0.002141216184142614,0.8047248916848196
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,B,FH_B_NET_BREADTH,20,top,101,84,0.01969362308497641,0.024832766115830903,-0.005139143030854491,-0.3256047091079665
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,B,FH_B_NET_BREADTH,20,spread,101,84,0.023913116486966833,0.012235881053791415,0.011677235433175418,1.4553863197991062
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,B,FH_B_INCLUSIVE,5,top,126,79,0.004285030565551628,0.0018919307935852572,0.0023930997719663703,0.42104331783081195
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,B,FH_B_INCLUSIVE,5,spread,126,79,0.004272677543231618,0.0022233922771145082,0.0020492852661171093,0.7735117776601873
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,B,FH_B_INCLUSIVE,20,top,126,79,0.015669705519464644,0.02589401525009754,-0.010224309730632895,-0.6301717878873265
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,B,FH_B_INCLUSIVE,20,spread,126,79,0.02308280998820438,0.0066958762864408996,0.01638693370176348,1.9402698833680625
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,C,FH_C_CONTINUOUS,5,top,97,97,0.003518864724804994,0.003244247502320478,0.0002746172224845156,0.05035352016783139
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,C,FH_C_CONTINUOUS,5,spread,97,97,0.005125032221782166,0.0019796497823235102,0.003145382439458656,1.201333897876912
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,C,FH_C_CONTINUOUS,20,top,97,97,0.01517888832048307,0.026523723706566936,-0.011344835386083866,-0.7041114017152993
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,C,FH_C_CONTINUOUS,20,spread,97,97,0.022362262222897222,0.010828464240367814,0.011533797982529409,1.428345164579684
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,C,FH_C_INCLUSIVE,5,top,97,97,0.004425007074986472,0.0033308416041943254,0.0010941654707921464,0.20527862055748816
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,C,FH_C_INCLUSIVE,5,spread,97,97,0.005490799123543172,0.0017248528404556797,0.0037659462830874927,1.4110293209005689
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,C,FH_C_INCLUSIVE,20,top,97,97,0.015462111423374742,0.025197742524473696,-0.009735631101098954,-0.6306630118940256
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,C,FH_C_INCLUSIVE,20,spread,97,97,0.025062103047997997,0.007521584568334209,0.017540518479663786,2.069939346998021
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,A,FH_A_HEALTHY_BREADTH,5,top,61,230,0.004990698112345738,0.0006468776413553542,0.004343820470990384,1.0412679133282834
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,A,FH_A_HEALTHY_BREADTH,5,spread,61,230,0.003057499180163646,-0.0011598245966883771,0.004217323776852023,0.9333014761398056
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,A,FH_A_HEALTHY_BREADTH,20,top,61,230,0.016600745897201973,0.003861236359651918,0.012739509537550054,1.162819917382189
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,A,FH_A_HEALTHY_BREADTH,20,spread,61,230,0.021923727614319946,-0.0072594302947622865,0.029183157909082234,2.1355036031308248
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,A,FH_A_INCLUSIVE,5,top,17,206,0.012194444553886031,0.000440978799918482,0.01175346575396755,1.773419798808743
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,A,FH_A_INCLUSIVE,5,spread,17,206,0.014697856892012912,-0.0017274704764294613,0.016425327368442374,2.1873701702113992
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,A,FH_A_INCLUSIVE,20,top,17,206,0.03233069579588411,0.0025486245571841454,0.029782071238699963,2.1320114734807847
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,A,FH_A_INCLUSIVE,20,spread,17,206,0.06512222022852433,-0.007476420540010196,0.07259864076853453,3.746178560075381
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,B,FH_B_NET_BREADTH,5,top,115,83,0.005104240305720414,-0.003258677727571941,0.008362918033292355,1.7200500166403578
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,B,FH_B_NET_BREADTH,5,spread,115,83,0.0017508765435855082,-0.0010749373036199215,0.00282581384720543,0.6299490516705198
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,B,FH_B_NET_BREADTH,20,top,115,83,0.01331019847919096,0.014436097656744825,-0.0011258991775538654,-0.09782929609430144
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,B,FH_B_NET_BREADTH,20,spread,115,83,0.010917180908900785,-0.005869740141652478,0.016786921050553263,1.199148162226717
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,B,FH_B_INCLUSIVE,5,top,126,79,0.0047354822374805405,-0.00019959352055162508,0.004935075758032165,0.8821978528355786
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,B,FH_B_INCLUSIVE,5,spread,126,79,0.003405412735404899,-0.0005967945530599342,0.004002207288464833,0.9433667112094838
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,B,FH_B_INCLUSIVE,20,top,126,79,0.011901752954972648,0.016603167318354272,-0.004701414363381624,-0.29454846168808957
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,B,FH_B_INCLUSIVE,20,spread,126,79,0.011498883184410362,-0.009914561580068038,0.0214134447644784,1.5413824492892292
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,C,FH_C_CONTINUOUS,5,top,97,97,0.005938382167018235,0.0019436380531350638,0.003994744113883172,0.7788415552603941
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,C,FH_C_CONTINUOUS,5,spread,97,97,-7.828866408063646e-05,-0.0017830171690348484,0.0017047285049542119,0.3883355849316905
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,C,FH_C_CONTINUOUS,20,top,97,97,0.014815850940016102,0.014004823145446361,0.0008110277945697405,0.06958277174485786
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,C,FH_C_CONTINUOUS,20,spread,97,97,0.007858053742975192,-0.011659573058720814,0.019517626801696004,1.2806473148847393
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,C,FH_C_INCLUSIVE,5,top,97,97,0.004630237793996928,0.0006416004331467131,0.003988637360850215,0.7710878062728017
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,C,FH_C_INCLUSIVE,5,spread,97,97,0.0016669927917843863,-0.001528683489659956,0.0031956762814443424,0.7584866982494075
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,C,FH_C_INCLUSIVE,20,top,97,97,0.012668046382365995,0.011414797856268824,0.0012532485260971712,0.08678968426258869
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,C,FH_C_INCLUSIVE,20,spread,97,97,0.009762894573777,-0.013225061282222278,0.022987955855999276,1.4989882497368234
TRAIN_2017_2022,KOSPI_ALL,FLOW,A,FH_A_HEALTHY_BREADTH,5,top,60,231,0.005155314212114238,0.00045342484877288055,0.004701889363341358,1.1662240594171953
TRAIN_2017_2022,KOSPI_ALL,FLOW,A,FH_A_HEALTHY_BREADTH,5,spread,60,231,0.0014571394748919902,0.000855767142955267,0.0006013723319367232,0.3091556879636849
TRAIN_2017_2022,KOSPI_ALL,FLOW,A,FH_A_HEALTHY_BREADTH,20,top,60,231,0.008743536099537706,0.0054895305660195935,0.0032540055335181124,0.2862153066978212
TRAIN_2017_2022,KOSPI_ALL,FLOW,A,FH_A_HEALTHY_BREADTH,20,spread,60,231,0.01033304859362077,0.002329662270760853,0.008003386322859917,1.2151789426720458
TRAIN_2017_2022,KOSPI_ALL,FLOW,A,FH_A_INCLUSIVE,5,top,30,207,0.00357414516320742,-0.0003870629386896491,0.00396120810189707,0.7445100171213752
