date,universe,factor,family,cut_name,spread_20d,strength_vs_cut,state
2017-05-30,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.04037957260253644,2.6209072875587625,WORKING
2017-06-07,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.00794306538000178,-0.5155586500361989,NEUTRAL
2017-06-14,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.0005204045730744511,-0.03377777549740732,NEUTRAL
2017-06-21,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.02903746807135954,-1.8847280140776081,REVERSE
2017-06-28,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.03378951086745108,-2.193167722384107,REVERSE
2017-07-05,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.03908042063106176,-2.536583540420576,REVERSE
2017-07-12,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.03498722758447392,-2.270907635655971,REVERSE
2017-07-19,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.032909290082599796,-2.1360354418524277,REVERSE
2017-07-26,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.02496228686346602,-1.6202211994309434,REVERSE
2017-08-02,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.023473301307722738,-1.5235759691178279,REVERSE
2017-08-09,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.017537206114817683,-1.1382832543120718,REVERSE
2017-08-17,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.0249548695979106,-1.6197397687447075,REVERSE
2017-08-24,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.022079533657814787,-1.433111024707348,REVERSE
2017-08-31,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.012752570553918985,-0.8277280551942758,NEUTRAL
2017-09-07,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.01573957457896258,-1.0216048129862183,REVERSE
2017-09-14,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.0021419799677059315,-0.13902898285785026,NEUTRAL
2017-09-21,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.016879724192998324,1.0956082320354306,WORKING
2017-09-28,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.01705210689060377,1.1067970346721074,WORKING
2017-10-13,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.027032747631653864,1.7546081026644653,WORKING
2017-10-20,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.008371712524174457,0.5433807479819027,NEUTRAL
2017-10-27,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.009364843247882448,-0.6078416469836242,NEUTRAL
2017-11-03,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.019086183079000896,-1.2388223326636199,REVERSE
2017-11-10,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.04651006115836076,-3.018817446004726,REVERSE
2017-11-17,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.035844518894362465,-2.326551638225393,REVERSE
2017-11-24,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.0424911348132746,-2.757961952320363,REVERSE
2017-12-01,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.07289183973479285,-4.731173255471347,REVERSE
2017-12-08,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.09071841869201536,-5.888238763844047,REVERSE
2017-12-15,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.08234273666308367,-5.3446003681636745,REVERSE
2017-12-22,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.05740664413757757,-3.72607935837881,REVERSE
2018-01-03,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.02645162946746571,-1.7168896045900741,REVERSE
2018-01-10,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.009395653632077394,0.6098414492416586,NEUTRAL
2018-01-17,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.01145275082872299,0.743360966324573,NEUTRAL
2018-01-24,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.015155072822251814,0.9836666968790182,NEUTRAL
2018-01-31,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.04757992628886054,3.088258926845356,WORKING
2018-02-07,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.024321839505694776,1.578651835539881,WORKING
2018-02-14,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.027224752855811163,1.7670705399516695,WORKING
2018-02-23,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.017934714916871597,-1.1640842633130044,REVERSE
2018-03-05,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.026098769737182392,-1.6939866222408388,REVERSE
2018-03-12,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.04698560357596493,-3.0496833642775654,REVERSE
2018-03-19,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.02882022651292193,-1.870627568060654,REVERSE
2018-03-26,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.03147990728103611,2.0432588332883714,WORKING
2018-04-02,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.015085411350268751,0.9791451963326996,NEUTRAL
2018-04-09,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.0644035862197252,4.18022820919095,WORKING
2018-04-16,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.019255458655357494,1.2498094621225098,WORKING
2018-04-23,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.04533322165525111,-2.9424326050766827,REVERSE
2018-04-30,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.02163635955770926,-1.404346029097887,REVERSE
2018-05-09,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.03769138050034149,-2.4464254439704005,REVERSE
2018-05-16,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.03420322188983349,-2.2200203650353405,REVERSE
2018-05-24,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.0170421483244817,-1.106150656396144,REVERSE
2018-05-31,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.0054502580874532525,-0.3537586016842839,NEUTRAL
2018-06-08,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.018771569442431524,1.2184017803965996,WORKING
2018-06-18,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.027982124509218442,1.8162290812107436,WORKING
2018-06-25,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.04843606481289675,3.1438281058184234,WORKING
2018-07-02,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.019457749194078833,1.2629394858688643,WORKING
2018-07-09,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.003619214732533571,-0.2349115073878081,NEUTRAL
2018-07-16,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.001650065030842196,0.10710037738261083,NEUTRAL
2018-07-23,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.013349975948315551,0.8665037046349666,NEUTRAL
2018-07-30,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.036001536543423196,2.3367431453210563,WORKING
2018-08-06,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.04303318890425967,2.7931449279129414,WORKING
2018-08-13,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.032201676904216825,2.090106562063342,WORKING
2018-08-21,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.022544523838976316,1.4632920314863294,WORKING
2018-08-28,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.013335335804069315,0.8655534602843501,NEUTRAL
2018-09-04,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.008767672716175845,0.5690812417195312,NEUTRAL
2018-09-11,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.016056529380503726,1.0421773226896456,WORKING
2018-09-18,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.005567310119164226,-0.36135606998724407,NEUTRAL
2018-09-28,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.01066273125774031,-0.6920833544666285,NEUTRAL
2018-10-08,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.009592872828999677,-0.6226423086154804,NEUTRAL
2018-10-16,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.011433988248109261,-0.742143147979937,NEUTRAL
2018-10-23,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.0017156170051482178,0.11135514374340498,NEUTRAL
2018-10-30,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.03332845746595958,-2.163242239224166,REVERSE
2018-11-06,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.04475853615755798,-2.9051316305521615,REVERSE
2018-11-13,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.018292953460857797,-1.1873363670402959,REVERSE
2018-11-20,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.026446936823421696,-1.7165850202624011,REVERSE
2018-11-27,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.01536569017528755,-0.9973371871759615,NEUTRAL
2018-12-04,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.029485551640126784,-1.9138116673984864,REVERSE
2018-12-11,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.04177417394733218,-2.711426344404471,REVERSE
2018-12-18,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.001172070110678547,0.07607527511111518,NEUTRAL
2018-12-26,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.0018894166991150207,0.122635919024926,NEUTRAL
2019-01-04,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.03241070262337309,-2.103673744559708,REVERSE
2019-01-11,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.03905882561706142,-2.5351818779977084,REVERSE
2019-01-18,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.06501778183423323,-4.220093657443606,REVERSE
2019-01-25,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.059228605342140694,-3.8443369597083716,REVERSE
2019-02-01,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.012763472140958854,-0.8284356419040211,NEUTRAL
2019-02-13,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.008464590473840072,0.5494091549075579,NEUTRAL
2019-02-20,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.03397901505050982,-2.2054678251932764,REVERSE
2019-02-27,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.025902362354322306,-1.6812384550887176,REVERSE
2019-03-07,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.033425679038149525,-2.1695525766209647,REVERSE
2019-03-14,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.07560119572469337,-4.907028778470994,REVERSE
2019-03-21,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.052577418348253024,-3.4126299519402594,REVERSE
2019-03-28,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.03830431281560187,-2.486208895560111,REVERSE
2019-04-04,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.03834701211212077,-2.4889803686146075,REVERSE
2019-04-11,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.015884024900761684,-1.030980615568876,REVERSE
2019-04-18,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.005009824200501445,-0.3251714644363945,NEUTRAL
2019-04-25,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.021089481776954244,-1.3688499634239588,REVERSE
2019-05-03,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.00929330288064767,0.6031981934313574,NEUTRAL
2019-05-13,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.00839965924699082,0.5451946792538793,NEUTRAL
2019-05-20,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.027294911464886162,1.771624308056637,WORKING
2019-05-27,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.017000399046622316,1.103440845976182,WORKING
2019-06-03,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.01457102570591795,0.9457580900063206,NEUTRAL
2019-06-11,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.01472100729518111,0.9554929092469474,NEUTRAL
2019-06-18,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.015879163799773943,1.030665097246537,WORKING
2019-06-25,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.047406833383826674,3.0770240269445215,WORKING
2019-07-02,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.043378967220218057,2.815588278591651,WORKING
2019-07-09,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.03674776460284823,2.3851783919835,WORKING
2019-07-16,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.025531927786878184,1.657194746975844,WORKING
2019-07-23,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.02912314134926386,1.8902887890917144,WORKING
2019-07-30,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.01179128288013942,0.7653339854390399,NEUTRAL
2019-08-06,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.07183708882527151,4.662712789766713,WORKING
2019-08-13,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.05988979446958309,3.887252604696143,WORKING
2019-08-21,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.020200803417832036,1.3111687291363812,WORKING
2019-08-28,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.05334351689216499,3.462354927399779,WORKING
2019-09-04,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.00516478528986164,-0.33522948690210697,NEUTRAL
2019-09-11,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.00824020581448548,-0.5348450733431606,NEUTRAL
2019-09-20,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.012203646372112686,-0.7920991642554206,NEUTRAL
2019-09-27,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.004757089410249105,0.30876726768790325,NEUTRAL
2019-10-07,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.07299130038544277,4.737628924199682,WORKING
2019-10-15,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.08935385486010228,5.799669344682452,WORKING
2019-10-22,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.1178688615658321,7.650486083518855,WORKING
2019-10-29,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.07196156602009518,4.6707922013607766,WORKING
2019-11-05,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.0020819671876923795,0.13513374765978628,NEUTRAL
2019-11-12,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.006084270411326198,-0.3949102883649966,NEUTRAL
2019-11-19,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.029481100583594433,1.9135227637338093,WORKING
2019-11-26,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.026515930417981393,1.7210631710481037,WORKING
2019-12-03,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.016545592572176027,1.0739208306199441,WORKING
2019-12-10,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.024037368209100407,1.5601877249440539,WORKING
2019-12-17,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.015488765773114643,-1.0053256256480771,REVERSE
2019-12-24,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.03023100344104268,1.9621965296350312,WORKING
2020-01-03,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.07024852240139046,4.559604087797454,WORKING
2020-01-10,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.08727014391279231,5.664422415233089,WORKING
2020-01-17,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.09384271899007435,6.09102697808063,WORKING
2020-01-28,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.031514144929156274,2.0454810881485272,WORKING
2020-02-04,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.015208795506695294,0.987153662344232,NEUTRAL
2020-02-11,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.045931679207659504,-2.9812765466864857,REVERSE
2020-02-18,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.057587977810091395,-3.737849139808875,REVERSE
2020-02-25,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.026862234054173095,-1.7435406185618973,REVERSE
2020-03-03,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.02314626928998098,-1.5023493799460896,REVERSE
2020-03-10,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.014629192302727967,0.9495334954315452,NEUTRAL
2020-03-17,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.005603537114443391,-0.3637074469289494,NEUTRAL
2020-03-24,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.012024527399521645,0.7804731318249929,NEUTRAL
2020-03-31,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.06800441474617025,-4.413946327485657,REVERSE
2020-04-07,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.058921744427206546,-3.824419611495346,REVERSE
2020-04-14,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.023607418315024442,-1.53228106972111,REVERSE
2020-04-22,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.032581705082930346,-2.1147729604146064,REVERSE
2020-04-29,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.04937190820871362,3.2045706698929153,WORKING
2020-05-11,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.026289601076224134,1.706372866446843,WORKING
2020-05-18,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.04030661809792235,2.6161720469289174,WORKING
2020-05-25,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.002477956904002321,0.16083615772466794,NEUTRAL
2020-06-01,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.013846549864067081,-0.8987347093416144,NEUTRAL
2020-06-08,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.008601234440917094,-0.5582782722862448,NEUTRAL
2020-06-15,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.03682458714079273,-2.390164694130117,REVERSE
2020-06-22,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.07894676950119894,-5.124179137594859,REVERSE
2020-06-29,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.05643007768385799,-3.6626935924983095,REVERSE
2020-07-06,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.04940134812793895,-3.206481519708051,REVERSE
2020-07-13,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.03917252219403533,-2.5425615546003946,REVERSE
2020-07-20,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.054766573490367065,3.5547209225911724,WORKING
2020-07-27,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.007393558042403159,-0.4798919083434261,NEUTRAL
2020-08-03,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.0007901502694143137,0.051286095069872285,NEUTRAL
2020-08-10,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.021078663262378505,1.3681477686788284,WORKING
2020-08-18,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.02174119694405141,-1.4111506843273358,REVERSE
2020-08-25,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.01709227911866451,1.109404483896948,WORKING
2020-09-01,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.014563267955864712,0.9452545595739972,NEUTRAL
2020-09-08,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.02120860158029436,1.3765816440868461,WORKING
2020-09-15,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.03450655575224881,2.2397087836918006,WORKING
2020-09-22,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.054153386010214355,3.514920909074658,WORKING
2020-09-29,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.05416836116616608,3.5158928979501356,WORKING
2020-10-12,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.01243724929260348,0.8072615732966414,NEUTRAL
2020-10-19,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.019542612877521792,1.268447712728372,WORKING
2020-10-26,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.03536428552490589,2.295381245459557,WORKING
2020-11-02,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.013005477884010519,0.8441434509449554,NEUTRAL
2020-11-09,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.009840494304767855,-0.6387146166803783,NEUTRAL
2020-11-16,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.0017341600765390375,-0.11255871445526706,NEUTRAL
2020-11-23,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.01033620517812428,-0.6708896041001402,NEUTRAL
2020-11-30,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.008136673520972248,0.5281251274626672,NEUTRAL
2020-12-07,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.04755198065207544,3.086445066064152,WORKING
2020-12-14,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.015116818960607903,0.9811837626056253,NEUTRAL
2020-12-21,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.00922559567148662,0.5988035377558956,NEUTRAL
2020-12-29,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.012092279886931068,-0.7848707263649221,NEUTRAL
2021-01-07,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.03356093731416954,-2.1783317532807303,REVERSE
2021-01-14,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.00021034124590912917,0.013652569077533957,NEUTRAL
2021-01-21,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.0018550583861269843,0.120405832198972,NEUTRAL
2021-01-28,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.025594864269232964,1.6612797502244072,WORKING
2021-02-04,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.049334724393479634,3.2021571888666234,WORKING
2021-02-15,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.024401367404975893,1.5838137339294898,WORKING
2021-02-22,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.0445999906584158,2.8948409556556847,WORKING
2021-03-02,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.04527251991212422,2.938492651514153,WORKING
2021-03-09,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.040901105806570026,2.654758318836633,WORKING
2021-03-16,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.032107066406185325,2.083965701034151,WORKING
2021-03-23,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.0019148578793382054,0.12428722364143034,NEUTRAL
2021-03-30,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.005362039236251004,-0.3480326017513002,NEUTRAL
2021-04-06,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.003988913485525769,-0.25890745616755756,NEUTRAL
2021-04-13,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.0018004835113476503,0.11686355381889378,NEUTRAL
2021-04-20,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.010773174998589319,0.6992519000108237,NEUTRAL
2021-04-27,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.02260459625829836,1.4671911376787643,WORKING
2021-05-04,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.0217223680580243,1.4099285623130486,WORKING
2021-05-12,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.021756996009863583,1.4121761505236061,WORKING
2021-05-20,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.04234129500064299,2.748236335341743,WORKING
2021-05-27,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.040807765864724566,2.6486999254947547,WORKING
2021-06-03,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.05711589166167452,3.707207556775784,WORKING
2021-06-10,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.07549939987031706,4.900421539231385,WORKING
2021-06-17,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.04637280572389235,3.0099086402579136,WORKING
2021-06-24,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.06278051912596516,4.074880180470971,WORKING
2021-07-01,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.029762709152050704,1.9318010639171963,WORKING
2021-07-08,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.01836170743314014,1.1917989647199971,WORKING
2021-07-15,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.007519348705215423,0.48805657289093546,NEUTRAL
2021-07-22,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.03322270184719511,-2.156377984501899,REVERSE
2021-07-29,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.04404055602243817,-2.8585298651748894,REVERSE
2021-08-05,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.05099515843366109,-3.309930585065197,REVERSE
2021-08-12,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.08172739067031365,-5.304660252583558,REVERSE
2021-08-20,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.07204027084101838,-4.675900676399729,REVERSE
2021-08-27,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.03932162814738138,-2.552239539149407,REVERSE
2021-09-03,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.0055421579706611546,0.35972352548365716,NEUTRAL
2021-09-10,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.04346938104294784,2.821456747018027,WORKING
2021-09-17,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.03342820247070066,2.169716364455671,WORKING
2021-09-29,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.05127312560274366,3.3279725338079835,WORKING
2021-10-07,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.031173187762494114,2.0233506626572453,WORKING
2021-10-15,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.018279822782589994,1.186484097237903,WORKING
2021-10-22,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.05126115860761704,3.327195794909673,WORKING
2021-10-29,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.026536773114574252,1.7224160029844469,WORKING
2021-11-05,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.018379859356600026,1.1929771472864028,WORKING
2021-11-12,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.05031179937802088,3.2655759618358715,WORKING
2021-11-19,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.015292814414550104,0.9926070575561359,NEUTRAL
2021-11-26,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.03921511372908215,2.5453260332067265,WORKING
2021-12-03,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.04650827438669336,3.018701472442291,WORKING
2021-12-10,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.02566942067935707,1.6661189653531034,WORKING
2021-12-17,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.06403938244853213,4.156588921884172,WORKING
2021-12-24,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.026084166554432242,1.6930387769412325,WORKING
2022-01-03,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.006484584474088617,0.4208933777536241,NEUTRAL
2022-01-10,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,0.008702663697516932,0.564861716851418,NEUTRAL
2022-01-17,KOSDAQ,PRIVATE_FLOW,FLOW,Q33,-0.010071998328076481,-0.6537407931028261,NEUTRAL
