universe,cut_name,factor_a,factor_b,family_pair,contrast,outcome,train_diff,oos_diff,same_sign,signed_oos_confirmation
KOSPI_EX_K200,Q33,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,0.00040273508218372465,-0.0062015707851043505,False,-0.0062015707851043505
KOSPI_EX_K200,Q33,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,0.0008636880776475434,0.009662797723874727,True,0.009662797723874727
KOSPI_EX_K200,Q33,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,b_fwd_5d_diff,0.0009476097927041995,-0.0024266889308277237,False,-0.0024266889308277237
KOSPI_EX_K200,Q33,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,b_fwd_5d_diff,0.005023786057493657,-0.004708777714918349,False,-0.004708777714918349
KOSPI_EX_K200,Q33,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,-0.0020371347020747307,0.004550979468850533,False,-0.004550979468850533
KOSPI_EX_K200,Q33,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,-0.0037099481052731108,0.0027930245970970635,False,-0.0027930245970970635
KOSPI_EX_K200,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,b_fwd_5d_diff,0.005060827880289358,-0.015159164653030441,False,-0.015159164653030441
KOSPI_EX_K200,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,b_fwd_5d_diff,-0.001962711155177433,-0.008966455063632202,True,0.008966455063632202
KOSPI_EX_K200,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,-0.009124633586861261,-0.011729645553033886,True,0.011729645553033886
KOSPI_EX_K200,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,-0.009865631821425675,-0.010088208843398026,True,0.010088208843398026
KOSPI_EX_K200,Q33,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_N,b_fwd_5d_diff,-0.0045806861343415176,-0.007230247240828388,True,0.007230247240828388
KOSPI_EX_K200,Q33,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_W,b_fwd_5d_diff,-0.01066137434767652,-0.007031960161490984,True,0.007031960161490984
KOSPI_EX_K200,Q33,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,-0.0021373630096686025,-0.0038097995968531207,True,0.0038097995968531207
KOSPI_EX_K200,Q33,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,-0.00668253489962287,-0.002134770202319093,True,0.002134770202319093
KOSPI_EX_K200,Q33,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,-0.0018379408543775918,-0.002699432064489778,True,0.002699432064489778
KOSPI_EX_K200,Q33,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,-0.0009914621951512244,-0.007195022378510335,True,0.007195022378510335
KOSPI_EX_K200,Q33,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,b_fwd_5d_diff,-0.005476471945674817,-0.015676085776322797,True,0.015676085776322797
KOSPI_EX_K200,Q33,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,b_fwd_5d_diff,-0.003730784426852982,0.00686292474449737,False,-0.00686292474449737
KOSPI_EX_K200,Q33,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,-0.005291452443543491,-0.0025100886049679964,True,0.0025100886049679964
KOSPI_EX_K200,Q33,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,0.00016227896957031544,0.02079926265330053,True,0.02079926265330053
KOSPI_EX_K200,Q33,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,b_fwd_5d_diff,-0.00914554506500468,-0.004707233230302558,True,0.004707233230302558
KOSPI_EX_K200,Q33,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,b_fwd_5d_diff,-0.007425243068882097,0.014159290599980907,False,-0.014159290599980907
KOSPI_EX_K200,Q33,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,-0.010411827378887413,-0.010159940295808,True,0.010159940295808
KOSPI_EX_K200,Q33,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,0.0003812952514121006,0.016111739955524756,True,0.016111739955524756
KOSPI_EX_K200,Q33,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,0.0029247522174638105,-0.002171651797612396,False,-0.002171651797612396
KOSPI_EX_K200,Q33,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,0.004150049363312968,-0.0059034434678396155,False,-0.0059034434678396155
KOSPI_EX_K200,Q50,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,b_fwd_5d_diff,-0.0019644577696316507,0.005066438079425251,False,-0.005066438079425251
KOSPI_EX_K200,Q50,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,b_fwd_5d_diff,-0.0014761475973274242,0.019380575734654945,False,-0.019380575734654945
KOSPI_EX_K200,Q50,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,0.00977730055338968,0.0067923405754392215,True,0.0067923405754392215
KOSPI_EX_K200,Q50,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,0.009493419247600159,0.0320175892336342,True,0.0320175892336342
KOSPI_EX_K200,Q50,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,b_fwd_5d_diff,-0.006928224838855037,-0.0030363995854348516,True,0.0030363995854348516
KOSPI_EX_K200,Q50,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,b_fwd_5d_diff,-0.007129435215645205,0.024338923216350134,False,-0.024338923216350134
KOSPI_EX_K200,Q50,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,0.004577498207750381,0.0210308310180121,True,0.0210308310180121
KOSPI_EX_K200,Q50,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,0.010386427055006763,0.043677996417575284,True,0.043677996417575284
KOSPI_EX_K200,Q50,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,b_fwd_5d_diff,-0.0013428023120915862,-0.003669047886349236,True,0.003669047886349236
KOSPI_EX_K200,Q50,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,b_fwd_5d_diff,0.0024620663980828962,-0.008899511680477434,False,-0.008899511680477434
KOSPI_EX_K200,Q50,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,-0.0011177563655533607,0.008816336540730892,False,-0.008816336540730892
KOSPI_EX_K200,Q50,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,-0.004890867043159014,0.0042120343312937,False,-0.0042120343312937
KOSPI_EX_K200,Q50,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,-0.0035152367570324148,-0.0020112715608167258,True,0.0020112715608167258
KOSPI_EX_K200,Q50,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,-0.004653653686843632,-0.010519371151041016,True,0.010519371151041016
KOSPI_EX_K200,Q50,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,b_fwd_5d_diff,0.004790824029188366,0.02590117993403926,True,0.02590117993403926
KOSPI_EX_K200,Q50,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,b_fwd_5d_diff,-0.0024401563103274952,0.008171729173438162,False,-0.008171729173438162
KOSPI_EX_K200,Q50,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,-0.002464031843815292,-0.008958766659590047,True,0.008958766659590047
KOSPI_EX_K200,Q50,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,-0.00395406771528673,0.007450806141675486,False,-0.007450806141675486
KOSPI_EX_K200,Q50,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,b_fwd_5d_diff,-0.00831053782501172,0.0032471292963042538,False,-0.0032471292963042538
KOSPI_EX_K200,Q50,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,b_fwd_5d_diff,0.010327605251801625,0.013602288057618483,True,0.013602288057618483
KOSPI_EX_K200,Q50,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,-0.005456610354153668,-0.01812339318902121,True,0.01812339318902121
KOSPI_EX_K200,Q50,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,0.01033070431810253,-0.002860273953883658,False,-0.002860273953883658
KOSPI_EX_K200,Q50,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,0.00173185883119934,-0.0038359268855843592,False,-0.0038359268855843592
KOSPI_EX_K200,Q50,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,0.0017763170379025022,-0.009240221061070274,False,-0.009240221061070274
KOSPI_KOSDAQ_ALL,Q25,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,b_fwd_5d_diff,0.002882039747212861,0.0012974153888374324,True,0.0012974153888374324
KOSPI_KOSDAQ_ALL,Q25,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,b_fwd_5d_diff,0.0030734256860881675,-0.0014260884284540724,False,-0.0014260884284540724
KOSPI_KOSDAQ_ALL,Q25,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,0.0014303592299967243,-0.004256628762974594,False,-0.004256628762974594
KOSPI_KOSDAQ_ALL,Q25,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,0.0033001732648192013,-0.009737515193071786,False,-0.009737515193071786
KOSPI_KOSDAQ_ALL,Q25,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,0.001658140096270524,-0.003887433965238292,False,-0.003887433965238292
KOSPI_KOSDAQ_ALL,Q25,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,0.0013964619490265825,-0.002539407884140127,False,-0.002539407884140127
KOSPI_KOSDAQ_ALL,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_N,b_fwd_5d_diff,-0.012062992700155536,0.005751087831589683,False,-0.005751087831589683
KOSPI_KOSDAQ_ALL,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_W,b_fwd_5d_diff,-0.0072559952855570506,0.011160089776306305,False,-0.011160089776306305
KOSPI_KOSDAQ_ALL,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,0.002923856114065593,-0.008551482425832108,False,-0.008551482425832108
KOSPI_KOSDAQ_ALL,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,0.0036310424659178843,-0.005222989871924282,False,-0.005222989871924282
KOSPI_KOSDAQ_ALL,Q25,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,b_fwd_5d_diff,-0.0021800603110789523,-0.013120075954275579,True,0.013120075954275579
KOSPI_KOSDAQ_ALL,Q25,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,b_fwd_5d_diff,-0.003047082219864187,0.0015692865845793457,False,-0.0015692865845793457
KOSPI_KOSDAQ_ALL,Q25,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,-0.0021347091519689654,-0.001151225038517062,True,0.001151225038517062
KOSPI_KOSDAQ_ALL,Q25,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,0.0004147730574050887,0.005037019173568977,True,0.005037019173568977
KOSPI_KOSDAQ_ALL,Q25,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,b_fwd_5d_diff,-0.0018814789775012447,-0.0035818661253739096,True,0.0035818661253739096
KOSPI_KOSDAQ_ALL,Q25,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,b_fwd_5d_diff,-0.002728694480978168,0.0034084366343167406,False,-0.0034084366343167406
KOSPI_KOSDAQ_ALL,Q25,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,0.0015361392145587759,0.004038770043959264,True,0.004038770043959264
KOSPI_KOSDAQ_ALL,Q25,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,0.0030195069636667848,0.0027715945489061953,True,0.0027715945489061953
KOSPI_KOSDAQ_ALL,Q25,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,b_fwd_5d_diff,0.0005498772920722657,0.00011541654518982267,True,0.00011541654518982267
KOSPI_KOSDAQ_ALL,Q25,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,b_fwd_5d_diff,7.832784878625352e-06,-0.002264393191345731,False,-0.002264393191345731
KOSPI_KOSDAQ_ALL,Q25,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,-0.0021962899458015024,-0.0030374678314411454,True,0.0030374678314411454
KOSPI_KOSDAQ_ALL,Q25,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,-0.0006188216880785227,-0.007876856845566407,True,0.007876856845566407
KOSPI_KOSDAQ_ALL,Q25,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,b_fwd_5d_diff,0.0024461319649329016,0.0018298516836339489,True,0.0018298516836339489
KOSPI_KOSDAQ_ALL,Q25,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,b_fwd_5d_diff,0.004873819150775593,0.004579511630981221,True,0.004579511630981221
KOSPI_KOSDAQ_ALL,Q25,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,-0.0013493637850200445,-0.005896959393045305,True,0.005896959393045305
KOSPI_KOSDAQ_ALL,Q25,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,0.004642781795375744,0.001922481096190106,True,0.001922481096190106
KOSPI_KOSDAQ_ALL,Q25,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_N,b_fwd_5d_diff,-0.002688410861647118,-0.017009095405155522,True,0.017009095405155522
KOSPI_KOSDAQ_ALL,Q25,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_W,b_fwd_5d_diff,6.29139722115599e-06,-0.015223191984022869,False,-0.015223191984022869
KOSPI_KOSDAQ_ALL,Q25,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,-0.0008700061430257965,0.002163996403766303,False,-0.002163996403766303
KOSPI_KOSDAQ_ALL,Q25,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,0.0025449303237202446,-0.0015286944219989025,False,-0.0015286944219989025
KOSPI_KOSDAQ_ALL,Q25,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,0.0018377476877122247,-0.0013244274495528112,False,-0.0013244274495528112
KOSPI_KOSDAQ_ALL,Q25,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,0.0011344484140712232,0.00021065664521091642,True,0.00021065664521091642
KOSPI_KOSDAQ_ALL,Q25,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,b_fwd_5d_diff,-0.0040160503371158875,-0.009996524704727852,True,0.009996524704727852
KOSPI_KOSDAQ_ALL,Q25,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,-0.0022702478065953578,0.0008314875173744711,False,-0.0008314875173744711
KOSPI_KOSDAQ_ALL,Q25,MOM1M,PBR12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,-0.0004984265324916651,-0.009915644743281136,True,0.009915644743281136
KOSPI_KOSDAQ_ALL,Q25,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,b_fwd_5d_diff,-0.0029682319151120044,-0.014101523718756273,True,0.014101523718756273
KOSPI_KOSDAQ_ALL,Q25,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,b_fwd_5d_diff,-0.0011770591071459044,-0.008402456935414606,True,0.008402456935414606
KOSPI_KOSDAQ_ALL,Q25,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,0.0019384634940818454,0.015318539048910087,True,0.015318539048910087
KOSPI_KOSDAQ_ALL,Q25,MOM1M,PER12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,0.0021530301224923585,-0.0020705879315821903,False,-0.0020705879315821903
KOSPI_KOSDAQ_ALL,Q25,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,b_fwd_5d_diff,-0.0035103612133982427,0.0020851924249196715,False,-0.0020851924249196715
KOSPI_KOSDAQ_ALL,Q25,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,b_fwd_5d_diff,-0.002131465335330451,0.0016644929417166526,False,-0.0016644929417166526
KOSPI_KOSDAQ_ALL,Q25,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,-0.0003169713812208792,-0.0018470261736967687,True,0.0018470261736967687
KOSPI_KOSDAQ_ALL,Q25,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,0.0009497607509366797,-0.004442050434079387,False,-0.004442050434079387
KOSPI_KOSDAQ_ALL,Q33,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,b_fwd_5d_diff,0.0035912087471922853,0.0007821687790272205,True,0.0007821687790272205
KOSPI_KOSDAQ_ALL,Q33,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,b_fwd_5d_diff,0.00446879297824272,-0.00213586058351766,False,-0.00213586058351766
KOSPI_KOSDAQ_ALL,Q33,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,0.0006679547112389463,-0.0035779013404896877,False,-0.0035779013404896877
KOSPI_KOSDAQ_ALL,Q33,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,0.0027381166054550876,-0.01015921495259903,False,-0.01015921495259903
KOSPI_KOSDAQ_ALL,Q33,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,0.005307377298548884,-0.0010333766807849743,False,-0.0010333766807849743
KOSPI_KOSDAQ_ALL,Q33,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,0.0023776898515278947,-0.002828239346674612,False,-0.002828239346674612
KOSPI_KOSDAQ_ALL,Q33,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_N,b_fwd_5d_diff,-0.021077351756183728,0.011734126068607135,False,-0.011734126068607135
KOSPI_KOSDAQ_ALL,Q33,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_W_OTHER_R_MINUS_W,b_fwd_5d_diff,-0.012002701483067577,0.01514205796248403,False,-0.01514205796248403
KOSPI_KOSDAQ_ALL,Q33,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,0.003103649891427282,-0.00663371964071137,False,-0.00663371964071137
KOSPI_KOSDAQ_ALL,Q33,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,0.004010361734112838,-0.005518983418082142,False,-0.005518983418082142
KOSPI_KOSDAQ_ALL,Q33,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,b_fwd_5d_diff,-0.005387154890102603,-0.005205445132881765,True,0.005205445132881765
KOSPI_KOSDAQ_ALL,Q33,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,b_fwd_5d_diff,-0.00036121873454919443,0.0033193322834507966,False,-0.0033193322834507966
KOSPI_KOSDAQ_ALL,Q33,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,-0.0016951754273069556,-0.011566713839270298,True,0.011566713839270298
KOSPI_KOSDAQ_ALL,Q33,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,0.005301779955611736,0.0030951663261083702,True,0.0030951663261083702
KOSPI_KOSDAQ_ALL,Q33,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_N,b_fwd_5d_diff,-0.005959027436118779,-0.00042063930196744887,True,0.00042063930196744887
KOSPI_KOSDAQ_ALL,Q33,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_W_OTHER_R_MINUS_W,b_fwd_5d_diff,-0.001475739590824425,0.0029235016603023313,False,-0.0029235016603023313
KOSPI_KOSDAQ_ALL,Q33,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,-3.517293648378286e-05,0.0020976769461759494,False,-0.0020976769461759494
KOSPI_KOSDAQ_ALL,Q33,MOM12_1,PER12MF,MOMENTUM_X_VALUE,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,0.007136985909748148,-0.001415169616282172,False,-0.001415169616282172
KOSPI_KOSDAQ_ALL,Q33,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,b_fwd_5d_diff,0.0013740572469750937,0.0034716061543128944,True,0.0034716061543128944
KOSPI_KOSDAQ_ALL,Q33,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,b_fwd_5d_diff,0.0010963889400486028,0.0006151465762480931,True,0.0006151465762480931
KOSPI_KOSDAQ_ALL,Q33,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,-0.0018133744840415729,-0.00342254079988601,True,0.00342254079988601
KOSPI_KOSDAQ_ALL,Q33,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,-0.0010391851652379542,-0.007562493119438108,True,0.007562493119438108
KOSPI_KOSDAQ_ALL,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_N,b_fwd_5d_diff,0.0037903492521622673,0.0024384963110701263,True,0.0024384963110701263
KOSPI_KOSDAQ_ALL,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_W_OTHER_R_MINUS_W,b_fwd_5d_diff,0.005156818084779176,0.00512312096060305,True,0.00512312096060305
KOSPI_KOSDAQ_ALL,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,-0.0016785493186282272,-0.003543752263848901,True,0.003543752263848901
KOSPI_KOSDAQ_ALL,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,0.0032815898436189153,0.004124953278376434,True,0.004124953278376434
KOSPI_KOSDAQ_ALL,Q33,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_R_MINUS_N_OTHER_W,b_fwd_5d_diff,-0.0008820256562945923,-0.002178126654990621,True,0.002178126654990621
KOSPI_KOSDAQ_ALL,Q33,MOM1M,OP12_REV,MOMENTUM_X_REVISION,MOM_R_OTHER_W_MINUS_BOTH_W,b_fwd_5d_diff,0.002934408884619966,-0.002060429939915087,False,-0.002060429939915087
