date,universe,base_state,factor_substate,TARGET_NEXT_B_DOWN,p_down_b,p_down_bf,exp_b,exp_bf,bf_minus_b
2021-06-03,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2021-06-10,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2021-06-17,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2021-06-24,KOSPI_ALL,B4,F_LOW,1.0,0.30303030303030304,0.2909090909090909,0.696969696969697,0.7090909090909092,-0.012121212121212144
2021-07-01,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2021-07-08,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2021-07-15,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2021-07-22,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2021-07-29,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2021-08-05,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2021-08-12,KOSPI_ALL,B3,F_LOW,1.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2021-08-20,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2021-08-27,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2021-09-03,KOSPI_ALL,B3,F_LOW,1.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2021-09-10,KOSPI_ALL,B2,F_HIGH,0.0,0.010752688172043012,0.0,0.989247311827957,1.0,-0.010752688172043012
2021-09-17,KOSPI_ALL,B3,F_HIGH,1.0,0.11764705882352941,0.06666666666666667,0.8823529411764706,0.9333333333333336,-0.050980392156862744
2021-09-29,KOSPI_ALL,B2,F_HIGH,0.0,0.010752688172043012,0.0,0.989247311827957,1.0,-0.010752688172043012
2021-10-07,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2021-10-15,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2021-10-22,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2021-10-29,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2021-11-05,KOSPI_ALL,B2,F_HIGH,0.0,0.010752688172043012,0.0,0.989247311827957,1.0,-0.010752688172043012
2021-11-12,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2021-11-19,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2021-11-26,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2021-12-03,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2021-12-10,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2021-12-17,KOSPI_ALL,B3,F_HIGH,0.0,0.11764705882352941,0.06666666666666667,0.8823529411764706,0.9333333333333336,-0.050980392156862744
2021-12-24,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2022-01-03,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2022-01-10,KOSPI_ALL,B4,F_HIGH,1.0,0.30303030303030304,0.3181818181818182,0.696969696969697,0.681818181818182,0.015151515151515138
2022-01-17,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2022-01-24,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2022-02-03,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2022-02-10,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2022-02-17,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2022-02-24,KOSPI_ALL,B2,F_HIGH,0.0,0.010752688172043012,0.0,0.989247311827957,1.0,-0.010752688172043012
2022-03-04,KOSPI_ALL,B2,F_HIGH,0.0,0.010752688172043012,0.0,0.989247311827957,1.0,-0.010752688172043012
2022-03-14,KOSPI_ALL,B2,F_HIGH,0.0,0.010752688172043012,0.0,0.989247311827957,1.0,-0.010752688172043012
2022-03-21,KOSPI_ALL,B2,F_HIGH,0.0,0.010752688172043012,0.0,0.989247311827957,1.0,-0.010752688172043012
2022-03-28,KOSPI_ALL,B2,F_HIGH,0.0,0.010752688172043012,0.0,0.989247311827957,1.0,-0.010752688172043012
2022-04-04,KOSPI_ALL,B2,F_HIGH,0.0,0.010752688172043012,0.0,0.989247311827957,1.0,-0.010752688172043012
2022-04-11,KOSPI_ALL,B2,F_HIGH,0.0,0.010752688172043012,0.0,0.989247311827957,1.0,-0.010752688172043012
2022-04-18,KOSPI_ALL,B2,F_HIGH,0.0,0.010752688172043012,0.0,0.989247311827957,1.0,-0.010752688172043012
2022-04-25,KOSPI_ALL,B2,F_HIGH,0.0,0.010752688172043012,0.0,0.989247311827957,1.0,-0.010752688172043012
2022-05-02,KOSPI_ALL,B3,F_HIGH,1.0,0.11764705882352941,0.06666666666666667,0.8823529411764706,0.9333333333333336,-0.050980392156862744
2022-05-10,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2022-05-17,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2022-05-24,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2022-05-31,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2022-06-09,KOSPI_ALL,B3,F_LOW,1.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2022-06-16,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2022-06-23,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2022-06-30,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2022-07-07,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2022-07-14,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2022-07-21,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2022-07-28,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2022-08-04,KOSPI_ALL,B4,F_LOW,0.0,0.30303030303030304,0.2909090909090909,0.696969696969697,0.7090909090909092,-0.012121212121212144
2022-08-11,KOSPI_ALL,B4,F_LOW,0.0,0.30303030303030304,0.2909090909090909,0.696969696969697,0.7090909090909092,-0.012121212121212144
2022-08-19,KOSPI_ALL,B4,F_LOW,1.0,0.30303030303030304,0.2909090909090909,0.696969696969697,0.7090909090909092,-0.012121212121212144
2022-08-26,KOSPI_ALL,B2,F_HIGH,0.0,0.010752688172043012,0.0,0.989247311827957,1.0,-0.010752688172043012
2022-09-02,KOSPI_ALL,B2,F_HIGH,0.0,0.010752688172043012,0.0,0.989247311827957,1.0,-0.010752688172043012
2022-09-13,KOSPI_ALL,B3,F_LOW,1.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2022-09-20,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2022-09-27,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2022-10-05,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2022-10-13,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2022-10-20,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2022-10-27,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2022-11-03,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2022-11-10,KOSPI_ALL,B4,F_LOW,0.0,0.30303030303030304,0.2909090909090909,0.696969696969697,0.7090909090909092,-0.012121212121212144
2022-11-17,KOSPI_ALL,B4,F_LOW,1.0,0.30303030303030304,0.2909090909090909,0.696969696969697,0.7090909090909092,-0.012121212121212144
2022-11-24,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2022-12-01,KOSPI_ALL,B4,F_HIGH,1.0,0.30303030303030304,0.3181818181818182,0.696969696969697,0.681818181818182,0.015151515151515138
2022-12-08,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2022-12-15,KOSPI_ALL,B3,F_HIGH,0.0,0.11764705882352941,0.06666666666666667,0.8823529411764706,0.9333333333333336,-0.050980392156862744
2022-12-22,KOSPI_ALL,B3,F_LOW,1.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2022-12-29,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2023-01-06,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2023-01-13,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2023-01-20,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2023-01-31,KOSPI_ALL,B4,F_LOW,0.0,0.30303030303030304,0.2909090909090909,0.696969696969697,0.7090909090909092,-0.012121212121212144
2023-02-07,KOSPI_ALL,B4,F_LOW,0.0,0.30303030303030304,0.2909090909090909,0.696969696969697,0.7090909090909092,-0.012121212121212144
2023-02-14,KOSPI_ALL,B4,F_HIGH,0.0,0.30303030303030304,0.3181818181818182,0.696969696969697,0.681818181818182,0.015151515151515138
2023-02-21,KOSPI_ALL,B4,F_LOW,1.0,0.30303030303030304,0.2909090909090909,0.696969696969697,0.7090909090909092,-0.012121212121212144
2023-02-28,KOSPI_ALL,B3,F_HIGH,0.0,0.11764705882352941,0.06666666666666667,0.8823529411764706,0.9333333333333336,-0.050980392156862744
2023-03-08,KOSPI_ALL,B3,F_HIGH,0.0,0.11764705882352941,0.06666666666666667,0.8823529411764706,0.9333333333333336,-0.050980392156862744
2023-03-15,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2023-03-22,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2023-03-29,KOSPI_ALL,B3,F_HIGH,0.0,0.11764705882352941,0.06666666666666667,0.8823529411764706,0.9333333333333336,-0.050980392156862744
2023-04-05,KOSPI_ALL,B4,F_HIGH,0.0,0.30303030303030304,0.3181818181818182,0.696969696969697,0.681818181818182,0.015151515151515138
2023-04-12,KOSPI_ALL,B4,F_HIGH,0.0,0.30303030303030304,0.3181818181818182,0.696969696969697,0.681818181818182,0.015151515151515138
2023-04-19,KOSPI_ALL,B4,F_HIGH,0.0,0.30303030303030304,0.3181818181818182,0.696969696969697,0.681818181818182,0.015151515151515138
2023-04-26,KOSPI_ALL,B4,F_LOW,1.0,0.30303030303030304,0.2909090909090909,0.696969696969697,0.7090909090909092,-0.012121212121212144
2023-05-04,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2023-05-12,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2023-05-19,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2023-05-26,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2023-06-05,KOSPI_ALL,B4,F_LOW,0.0,0.30303030303030304,0.2909090909090909,0.696969696969697,0.7090909090909092,-0.012121212121212144
2023-06-13,KOSPI_ALL,B4,F_LOW,0.0,0.30303030303030304,0.2909090909090909,0.696969696969697,0.7090909090909092,-0.012121212121212144
2023-06-20,KOSPI_ALL,B4,F_LOW,1.0,0.30303030303030304,0.2909090909090909,0.696969696969697,0.7090909090909092,-0.012121212121212144
2023-06-27,KOSPI_ALL,B3,F_HIGH,0.0,0.11764705882352941,0.06666666666666667,0.8823529411764706,0.9333333333333336,-0.050980392156862744
2023-07-04,KOSPI_ALL,B3,F_HIGH,0.0,0.11764705882352941,0.06666666666666667,0.8823529411764706,0.9333333333333336,-0.050980392156862744
2023-07-11,KOSPI_ALL,B3,F_HIGH,0.0,0.11764705882352941,0.06666666666666667,0.8823529411764706,0.9333333333333336,-0.050980392156862744
2023-07-18,KOSPI_ALL,B3,F_HIGH,0.0,0.11764705882352941,0.06666666666666667,0.8823529411764706,0.9333333333333336,-0.050980392156862744
2023-07-25,KOSPI_ALL,B4,F_HIGH,0.0,0.30303030303030304,0.3181818181818182,0.696969696969697,0.681818181818182,0.015151515151515138
2023-08-01,KOSPI_ALL,B4,F_HIGH,1.0,0.30303030303030304,0.3181818181818182,0.696969696969697,0.681818181818182,0.015151515151515138
2023-08-08,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2023-08-16,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2023-08-23,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2023-08-30,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2023-09-06,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2023-09-13,KOSPI_ALL,B3,F_HIGH,0.0,0.11764705882352941,0.06666666666666667,0.8823529411764706,0.9333333333333336,-0.050980392156862744
2023-09-20,KOSPI_ALL,B3,F_LOW,1.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2023-09-27,KOSPI_ALL,B2,F_HIGH,0.0,0.010752688172043012,0.0,0.989247311827957,1.0,-0.010752688172043012
2023-10-11,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2023-10-18,KOSPI_ALL,B2,F_HIGH,0.0,0.010752688172043012,0.0,0.989247311827957,1.0,-0.010752688172043012
2023-10-25,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2023-11-01,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2023-11-08,KOSPI_ALL,B2,F_HIGH,0.0,0.010752688172043012,0.0,0.989247311827957,1.0,-0.010752688172043012
2023-11-15,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2023-11-22,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2023-11-29,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2023-12-06,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2023-12-13,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2023-12-20,KOSPI_ALL,B4,F_LOW,0.0,0.30303030303030304,0.2909090909090909,0.696969696969697,0.7090909090909092,-0.012121212121212144
2023-12-28,KOSPI_ALL,B4,F_LOW,1.0,0.30303030303030304,0.2909090909090909,0.696969696969697,0.7090909090909092,-0.012121212121212144
2024-01-08,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2024-01-15,KOSPI_ALL,B3,F_LOW,1.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2024-01-22,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2024-01-29,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2024-02-05,KOSPI_ALL,B4,F_HIGH,0.0,0.30303030303030304,0.3181818181818182,0.696969696969697,0.681818181818182,0.015151515151515138
2024-02-14,KOSPI_ALL,B4,F_HIGH,0.0,0.30303030303030304,0.3181818181818182,0.696969696969697,0.681818181818182,0.015151515151515138
2024-02-21,KOSPI_ALL,B4,F_HIGH,1.0,0.30303030303030304,0.3181818181818182,0.696969696969697,0.681818181818182,0.015151515151515138
2024-02-28,KOSPI_ALL,B3,F_HIGH,0.0,0.11764705882352941,0.06666666666666667,0.8823529411764706,0.9333333333333336,-0.050980392156862744
2024-03-07,KOSPI_ALL,B3,F_HIGH,0.0,0.11764705882352941,0.06666666666666667,0.8823529411764706,0.9333333333333336,-0.050980392156862744
2024-03-14,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2024-03-21,KOSPI_ALL,B4,F_LOW,1.0,0.30303030303030304,0.2909090909090909,0.696969696969697,0.7090909090909092,-0.012121212121212144
2024-03-28,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2024-04-04,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2024-04-12,KOSPI_ALL,B3,F_HIGH,0.0,0.11764705882352941,0.06666666666666667,0.8823529411764706,0.9333333333333336,-0.050980392156862744
2024-04-19,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2024-04-26,KOSPI_ALL,B3,F_HIGH,0.0,0.11764705882352941,0.06666666666666667,0.8823529411764706,0.9333333333333336,-0.050980392156862744
2024-05-07,KOSPI_ALL,B3,F_HIGH,0.0,0.11764705882352941,0.06666666666666667,0.8823529411764706,0.9333333333333336,-0.050980392156862744
2024-05-14,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2024-05-22,KOSPI_ALL,B4,F_HIGH,1.0,0.30303030303030304,0.3181818181818182,0.696969696969697,0.681818181818182,0.015151515151515138
2024-05-29,KOSPI_ALL,B3,F_HIGH,0.0,0.11764705882352941,0.06666666666666667,0.8823529411764706,0.9333333333333336,-0.050980392156862744
2024-06-05,KOSPI_ALL,B3,F_HIGH,0.0,0.11764705882352941,0.06666666666666667,0.8823529411764706,0.9333333333333336,-0.050980392156862744
2024-06-13,KOSPI_ALL,B3,F_HIGH,0.0,0.11764705882352941,0.06666666666666667,0.8823529411764706,0.9333333333333336,-0.050980392156862744
2024-06-20,KOSPI_ALL,B4,F_HIGH,1.0,0.30303030303030304,0.3181818181818182,0.696969696969697,0.681818181818182,0.015151515151515138
2024-06-27,KOSPI_ALL,B3,F_HIGH,0.0,0.11764705882352941,0.06666666666666667,0.8823529411764706,0.9333333333333336,-0.050980392156862744
2024-07-04,KOSPI_ALL,B3,F_HIGH,0.0,0.11764705882352941,0.06666666666666667,0.8823529411764706,0.9333333333333336,-0.050980392156862744
2024-07-11,KOSPI_ALL,B3,F_HIGH,0.0,0.11764705882352941,0.06666666666666667,0.8823529411764706,0.9333333333333336,-0.050980392156862744
2024-07-18,KOSPI_ALL,B3,F_HIGH,0.0,0.11764705882352941,0.06666666666666667,0.8823529411764706,0.9333333333333336,-0.050980392156862744
2024-07-25,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2024-08-01,KOSPI_ALL,B3,F_LOW,1.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2024-08-08,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2024-08-16,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2024-08-23,KOSPI_ALL,B2,F_HIGH,0.0,0.010752688172043012,0.0,0.989247311827957,1.0,-0.010752688172043012
2024-08-30,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2024-09-06,KOSPI_ALL,B2,F_HIGH,0.0,0.010752688172043012,0.0,0.989247311827957,1.0,-0.010752688172043012
2024-09-13,KOSPI_ALL,B2,F_HIGH,0.0,0.010752688172043012,0.0,0.989247311827957,1.0,-0.010752688172043012
2024-09-25,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2024-10-04,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2024-10-14,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2024-10-21,KOSPI_ALL,B2,F_HIGH,0.0,0.010752688172043012,0.0,0.989247311827957,1.0,-0.010752688172043012
2024-10-28,KOSPI_ALL,B3,F_HIGH,0.0,0.11764705882352941,0.06666666666666667,0.8823529411764706,0.9333333333333336,-0.050980392156862744
2024-11-04,KOSPI_ALL,B3,F_LOW,1.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2024-11-11,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2024-11-18,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2024-11-25,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2024-12-02,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2024-12-09,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2024-12-16,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2024-12-23,KOSPI_ALL,B2,F_HIGH,0.0,0.010752688172043012,0.0,0.989247311827957,1.0,-0.010752688172043012
2025-01-02,KOSPI_ALL,B2,F_LOW,0.0,0.010752688172043012,0.014705882352941176,0.989247311827957,0.9852941176470591,0.003953194180898165
2025-01-09,KOSPI_ALL,B3,F_HIGH,0.0,0.11764705882352941,0.06666666666666667,0.8823529411764706,0.9333333333333336,-0.050980392156862744
2025-01-16,KOSPI_ALL,B3,F_HIGH,0.0,0.11764705882352941,0.06666666666666667,0.8823529411764706,0.9333333333333336,-0.050980392156862744
2025-01-23,KOSPI_ALL,B3,F_HIGH,0.0,0.11764705882352941,0.06666666666666667,0.8823529411764706,0.9333333333333336,-0.050980392156862744
2025-02-05,KOSPI_ALL,B4,F_LOW,0.0,0.30303030303030304,0.2909090909090909,0.696969696969697,0.7090909090909092,-0.012121212121212144
2025-02-12,KOSPI_ALL,B4,F_LOW,0.0,0.30303030303030304,0.2909090909090909,0.696969696969697,0.7090909090909092,-0.012121212121212144
2025-02-19,KOSPI_ALL,B4,F_LOW,0.0,0.30303030303030304,0.2909090909090909,0.696969696969697,0.7090909090909092,-0.012121212121212144
2025-02-26,KOSPI_ALL,B4,F_HIGH,0.0,0.30303030303030304,0.3181818181818182,0.696969696969697,0.681818181818182,0.015151515151515138
2025-03-06,KOSPI_ALL,B4,F_HIGH,1.0,0.30303030303030304,0.3181818181818182,0.696969696969697,0.681818181818182,0.015151515151515138
2025-03-13,KOSPI_ALL,B3,F_HIGH,0.0,0.11764705882352941,0.06666666666666667,0.8823529411764706,0.9333333333333336,-0.050980392156862744
2025-03-20,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
2025-03-27,KOSPI_ALL,B3,F_LOW,0.0,0.11764705882352941,0.14285714285714285,0.8823529411764706,0.8571428571428574,0.02521008403361344
