predictor_type,definition,universe,forward_horizon,high_minus_low_train,diff_tstat_train,high_minus_low_oos,diff_tstat_oos,same_sign,oos_confirmed,abs_oos_hl
LIQUIDITY_BREADTH,LIQ_10D_VS_20D,KOSPI_ALL,20,0.0017781791878731389,0.2545489954649021,0.023785673568437967,1.3519107555883763,True,0.023785673568437967,0.023785673568437967
LIQUIDITY_BREADTH,LIQ_10D_VS_20D,KOSPI_EX_K200,1,0.0023882809520847557,1.5362568870558289,0.0007610379492114421,0.21936605826775193,True,0.0007610379492114421,0.0007610379492114421
LIQUIDITY_BREADTH,LIQ_10D_VS_20D,KOSPI_EX_K200,5,0.006763368163587669,1.6176315947152493,0.008362178212633119,1.3711841614524127,True,0.008362178212633119,0.008362178212633119
LIQUIDITY_BREADTH,LIQ_10D_VS_20D,KOSPI_EX_K200,20,0.009104508482676845,1.0117748275753455,0.008770402595639906,0.7173265477711778,True,0.008770402595639906,0.008770402595639906
LIQUIDITY_BREADTH,LIQ_10D_VS_20D,KOSPI_KOSDAQ_ALL,1,0.001493512851142587,0.9921687093131363,-0.0023968779447332404,-0.49044575357039216,False,-0.0023968779447332404,0.0023968779447332404
LIQUIDITY_BREADTH,LIQ_10D_VS_20D,KOSPI_KOSDAQ_ALL,5,0.002866305469899905,0.8707929049125777,0.01583149610914508,1.967365025521332,True,0.01583149610914508,0.01583149610914508
LIQUIDITY_BREADTH,LIQ_10D_VS_20D,KOSPI_KOSDAQ_ALL,20,0.0021202319303089906,0.2907907288425296,0.028695982817276422,1.6107820244754762,True,0.028695982817276422,0.028695982817276422
LIQUIDITY_BREADTH,LIQ_1D_VS_20D,K200,1,-0.00023559364902369712,-0.1543031011739368,-0.0034505669604941815,-0.7840891812265656,True,0.0034505669604941815,0.0034505669604941815
LIQUIDITY_BREADTH,LIQ_1D_VS_20D,K200,5,-0.0008241847138998677,-0.2426211855453487,0.0021461354658544925,0.2833606336961252,False,-0.0021461354658544925,0.0021461354658544925
LIQUIDITY_BREADTH,LIQ_1D_VS_20D,K200,20,0.004001760593276648,0.5661388592508123,0.02407005170566573,1.3704000571418304,True,0.02407005170566573,0.02407005170566573
LIQUIDITY_BREADTH,LIQ_1D_VS_20D,KOSDAQ,1,0.0005826859489379523,0.30220145794059877,-0.0006524230374113156,-0.11462217160766822,False,-0.0006524230374113156,0.0006524230374113156
LIQUIDITY_BREADTH,LIQ_1D_VS_20D,KOSDAQ,5,0.004082266529835925,0.844049268981462,0.01433894918936315,1.544584366280061,True,0.01433894918936315,0.01433894918936315
LIQUIDITY_BREADTH,LIQ_1D_VS_20D,KOSDAQ,20,0.011323225180809067,1.2484073646650677,0.014417338115721722,0.7828061967209694,True,0.014417338115721722,0.014417338115721722
LIQUIDITY_BREADTH,LIQ_1D_VS_20D,KOSDAQ_PLUS_KOSPI_EX_K200,1,0.00017624842300661443,0.09802486730309301,-0.001120594135377611,-0.2299555960918811,False,-0.001120594135377611,0.001120594135377611
LIQUIDITY_BREADTH,LIQ_1D_VS_20D,KOSDAQ_PLUS_KOSPI_EX_K200,5,0.004472075156643291,0.9825047475190749,0.0151318884649527,1.9499756247566042,True,0.0151318884649527,0.0151318884649527
LIQUIDITY_BREADTH,LIQ_1D_VS_20D,KOSDAQ_PLUS_KOSPI_EX_K200,20,0.015085793078070207,1.8049290713168953,0.0137500535511717,0.8712978513559632,True,0.0137500535511717,0.0137500535511717
LIQUIDITY_BREADTH,LIQ_1D_VS_20D,KOSPI_ALL,1,-0.0010835046870440975,-0.7697593417863515,-0.005327497655419466,-1.2112031785433508,True,0.005327497655419466,0.005327497655419466
LIQUIDITY_BREADTH,LIQ_1D_VS_20D,KOSPI_ALL,5,-0.0008806142185730172,-0.27335273773336866,0.010585046255957254,1.4582789895840955,False,-0.010585046255957254,0.010585046255957254
LIQUIDITY_BREADTH,LIQ_1D_VS_20D,KOSPI_ALL,20,0.0008769500935765862,0.13055191444934885,0.028462134336893166,1.6256128076958163,True,0.028462134336893166,0.028462134336893166
LIQUIDITY_BREADTH,LIQ_1D_VS_20D,KOSPI_EX_K200,1,0.0009512021542289325,0.6041320594252467,-0.003631639627833542,-1.0586886167467704,False,-0.003631639627833542,0.003631639627833542
LIQUIDITY_BREADTH,LIQ_1D_VS_20D,KOSPI_EX_K200,5,0.003312910466890696,0.8130232939375417,0.009267775349965148,1.59993994926815,True,0.009267775349965148,0.009267775349965148
LIQUIDITY_BREADTH,LIQ_1D_VS_20D,KOSPI_EX_K200,20,0.014674663861957189,1.8370935991861748,0.0031642164738507547,0.26086078356612313,True,0.0031642164738507547,0.0031642164738507547
LIQUIDITY_BREADTH,LIQ_1D_VS_20D,KOSPI_KOSDAQ_ALL,1,-0.0002750594209841999,-0.19380654026472238,-0.002694657788470812,-0.5908311323322436,True,0.002694657788470812,0.002694657788470812
LIQUIDITY_BREADTH,LIQ_1D_VS_20D,KOSPI_KOSDAQ_ALL,5,0.0019768746201950767,0.6185482283629711,0.01691253717007645,2.257188818495707,True,0.01691253717007645,0.01691253717007645
LIQUIDITY_BREADTH,LIQ_1D_VS_20D,KOSPI_KOSDAQ_ALL,20,0.009021822566330131,1.5241811074065807,0.04119908987747869,2.245155970855189,True,0.04119908987747869,0.04119908987747869
LIQUIDITY_BREADTH,LIQ_20D_VS_60D,K200,1,-0.00021530000179136797,-0.1397455010361419,-0.004713747263893757,-1.0903269673764868,True,0.004713747263893757,0.004713747263893757
LIQUIDITY_BREADTH,LIQ_20D_VS_60D,K200,5,-0.00012776050366260954,-0.037928683667949714,-0.007437418832191284,-1.0077388709451243,True,0.007437418832191284,0.007437418832191284
LIQUIDITY_BREADTH,LIQ_20D_VS_60D,K200,20,0.005252832286626315,0.732378212437371,-0.04819008482865325,-2.681229108868031,False,-0.04819008482865325,0.04819008482865325
LIQUIDITY_BREADTH,LIQ_20D_VS_60D,KOSDAQ,1,-0.0011487206707761894,-0.6159526967695782,-0.0014294371066319556,-0.2791029300382046,True,0.0014294371066319556,0.0014294371066319556
LIQUIDITY_BREADTH,LIQ_20D_VS_60D,KOSDAQ,5,-0.002961702540220745,-0.5846807754407677,0.008303159758696946,0.9511233068330797,False,-0.008303159758696946,0.008303159758696946
LIQUIDITY_BREADTH,LIQ_20D_VS_60D,KOSDAQ,20,-0.007101175265534274,-0.7275147125090551,0.019769878904508147,1.2079656106136403,False,-0.019769878904508147,0.019769878904508147
LIQUIDITY_BREADTH,LIQ_20D_VS_60D,KOSDAQ_PLUS_KOSPI_EX_K200,1,-0.0006557254253327139,-0.3901157893185794,-0.0001576799526922094,-0.030398517625534714,True,0.0001576799526922094,0.0001576799526922094
LIQUIDITY_BREADTH,LIQ_20D_VS_60D,KOSDAQ_PLUS_KOSPI_EX_K200,5,-0.000342451640631106,-0.07142185765073782,0.010102951950655827,1.1627979097468102,False,-0.010102951950655827,0.010102951950655827
LIQUIDITY_BREADTH,LIQ_20D_VS_60D,KOSDAQ_PLUS_KOSPI_EX_K200,20,-0.001405540489097969,-0.15250317987606057,0.025268919492256826,1.4794683356324287,False,-0.025268919492256826,0.025268919492256826
LIQUIDITY_BREADTH,LIQ_20D_VS_60D,KOSPI_ALL,1,0.00013704768294569138,0.08974252715202986,0.0005105773283542867,0.10469043824407388,True,0.0005105773283542867,0.0005105773283542867
LIQUIDITY_BREADTH,LIQ_20D_VS_60D,KOSPI_ALL,5,-0.0008407988813765055,-0.24312473028459858,0.0032152641563639476,0.3958660545059755,False,-0.0032152641563639476,0.0032152641563639476
LIQUIDITY_BREADTH,LIQ_20D_VS_60D,KOSPI_ALL,20,0.0035385055461220703,0.48873006203264496,0.010887772691372356,0.5231803029517812,True,0.010887772691372356,0.010887772691372356
