variant,top_n,weighting,cost_bps,year,n_periods,return,excess_return,sharpe,mdd,avg_turnover,avg_rank_ic
MOM12_1_PLUS_1M_RANK_W20,20,equal,100,2024,24,-0.022260786901497354,-0.011263722107230256,-0.03735911489316142,-0.1711318229174461,0.3020833333333333,0.056213583894173115
MOM12_1_PLUS_1M_RANK_W20,20,equal,100,2025,25,1.0883437227055026,0.35768304428494635,2.05728968071071,-0.13056936297136568,0.274,0.05002431147016063
MOM12_1_PLUS_1M_RANK_W20,20,equal,100,2026,13,0.014111333469288168,0.024038602224116357,0.3550597804359377,-0.4344561403914834,0.25384615384615383,-0.04687775122741057
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,0,2016,25,-0.09488305909020267,-0.0973790869883463,-0.33407216398639894,-0.18287434989072915,0.373904761904762,-0.022072312126357397
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,0,2017,24,0.11096937777163762,-0.020675537397427224,0.9303649120853748,-0.08112775815066686,0.3617063492063492,0.0007017505992147644
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,0,2018,25,-0.3093783675256675,-0.1968886939284219,-1.4533956804970412,-0.3749342996513305,0.36476190476190473,-0.045519715664108944
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,0,2019,24,-0.14541992411062277,-0.10323428444200178,-1.2650983155930835,-0.22548636442883008,0.3936507936507936,-0.029597621871753244
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,0,2020,25,0.4193219609794683,0.09767707534178349,1.1099715365291931,-0.2808332401252248,0.33504761904761904,-0.010871312700133934
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,0,2021,25,0.09541107942282512,0.05854206280072494,0.5094475042496845,-0.12178414433807805,0.38666666666666666,-0.060793668622666476
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,0,2022,25,-0.2939550253168529,-0.19272143522102514,-1.3251613685833972,-0.3095028978074392,0.38723809523809527,-0.00015457523600411526
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,0,2023,24,0.1165471681006025,0.07678907668466817,0.5204196958464179,-0.2305856587990618,0.39087301587301587,-0.007015998311341527
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,0,2024,24,0.17932599429927665,0.18783497760826062,0.9519765585808866,-0.12905673327043166,0.3609126984126984,0.056213583894173115
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,0,2025,25,1.2495741332009107,0.46699039795393227,2.1120237731882607,-0.12699144186310007,0.34838095238095235,0.05002431147016063
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,0,2026,13,0.18120373749398344,0.18944734871297308,0.7924999568018638,-0.40833191445611783,0.3065934065934066,-0.04687775122741057
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,30,2016,25,-0.11999444742204612,-0.12241204879894729,-0.46022332242461766,-0.2002934748267855,0.373904761904762,-0.022072312126357397
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,30,2017,24,0.08256644838490756,-0.045865763089588674,0.7185788900012199,-0.08202775815066687,0.3617063492063492,0.0007017505992147644
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,30,2018,25,-0.3283585606212276,-0.21879521399223112,-1.56887063057764,-0.38759389137681344,0.36476190476190473,-0.045519715664108944
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,30,2019,24,-0.1695170222685085,-0.12842481963861352,-1.4998932365796487,-0.24027183133533458,0.3936507936507936,-0.029597621871753244
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,30,2020,25,0.3846496235446697,0.07049601616620627,1.0452154495457138,-0.28331645364541247,0.33504761904761904,-0.010871312700133934
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,30,2021,25,0.06419999396513587,0.02838921283757667,0.3830645374281234,-0.12425331636942505,0.38666666666666666,-0.060793668622666476
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,30,2022,25,-0.3144837260745249,-0.21603181236996916,-1.446604865964779,-0.3264140822038851,0.38723809523809527,-0.00015457523600411526
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,30,2023,24,0.08552315667978538,0.04689085105445234,0.4224178359518605,-0.23839684789302573,0.39087301587301587,-0.007015998311341527
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,30,2024,24,0.14921054087290586,0.1574974366872921,0.8169243571980077,-0.135309687454637,0.3609126984126984,0.056213583894173115
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,30,2025,25,1.1934580298085553,0.4298531651983557,2.0531866486609682,-0.13137534642350268,0.34838095238095235,0.05002431147016063
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,30,2026,13,0.16723199867071892,0.17539399691628388,0.7590731913684534,-0.41089571313263584,0.3065934065934066,-0.04687775122741057
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,60,2016,25,-0.14443758133052087,-0.14677907126528233,-0.5866528308558313,-0.21736121443749012,0.373904761904762,-0.022072312126357397
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,60,2017,24,0.054859076630637826,-0.07043537156506041,0.5052646682577399,-0.08292775815066689,0.3617063492063492,0.0007017505992147644
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,60,2018,25,-0.3468384434745655,-0.24012856127272075,-1.6840806620507804,-0.40054050174133426,0.36476190476190473,-0.045519715664108944
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,60,2019,24,-0.19296364628695772,-0.15293786355146521,-1.7329482460904821,-0.25479317456915385,0.3936507936507936,-0.029597621871753244
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,60,2020,25,0.3507884645374679,0.04395939613838662,0.9803309413100579,-0.28579329235036277,0.33504761904761904,-0.010871312700133934
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,60,2021,25,0.033842594396850556,-0.0009390034863931973,0.2564926318459765,-0.126719043910976,0.38666666666666666,-0.060793668622666476
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,60,2022,25,-0.33443992782322696,-0.23869652951734355,-1.5680085011766445,-0.3429314043888516,0.38723809523809527,-0.00015457523600411526
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,60,2023,24,0.055323385540885006,0.017786576953041866,0.3246793837451042,-0.24915359615700006,0.39087301587301587,-0.007015998311341527
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,60,2024,24,0.11983100512463829,0.1279012677359741,0.6820245085879565,-0.1415255377564426,0.3609126984126984,0.056213583894173115
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,60,2025,25,1.1386814480651037,0.3936157914038745,1.994206025382424,-0.13574337674249493,0.34838095238095235,0.05002431147016063
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,60,2026,13,0.153412365152656,0.16149349417619874,0.7256345265582002,-0.41345120392867396,0.3065934065934066,-0.04687775122741057
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,100,2016,25,-0.17601829089922483,-0.1782617891615661,-0.7556389135063338,-0.23958314159447658,0.373904761904762,-0.022072312126357397
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,100,2017,24,0.01896979867098958,-0.1022546623692131,0.2185113144182861,-0.08412775815066686,0.3617063492063492,0.0007017505992147644
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,100,2018,25,-0.37072180737583016,-0.26770619254228856,-1.8372692970627382,-0.420128179396128,0.36476190476190473,-0.045519715664108944
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,100,2019,24,-0.22324290094975963,-0.18459808000608902,-2.040889566643937,-0.2737516936402362,0.3936507936507936,-0.029597621871753244
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,100,2020,25,0.30687078130570855,0.009554500890236683,0.8936226126577799,-0.28908584626830114,0.33504761904761904,-0.010871312700133934
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,100,2021,25,-0.005344576138414658,-0.038797808551572444,0.087447233227221,-0.13000132253780605,0.38666666666666666,-0.060793668622666476
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,100,2022,25,-0.3601840076395838,-0.2679413280773033,-1.7297990629313291,-0.36435683877247393,0.38723809523809527,-0.00015457523600411526
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,100,2023,24,0.016303128280831913,-0.019818799906397233,0.19478258727469996,-0.26328233291891034,0.39087301587301587,-0.007015998311341527
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,100,2024,24,0.08177341960704165,0.08956310490900998,0.5024237996245162,-0.15041597450394817,0.3609126984126984,0.056213583894173115
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,100,2025,25,1.0676770065103356,0.3466631295521343,1.9153460581546,-0.14154278751605287,0.34838095238095235,0.05002431147016063
MOM12_1_PLUS_1M_RANK_W20,20,rank_linear,100,2026,13,0.13522018164768101,0.14319463125202825,0.6810314048333272,-0.41684563254552665,0.3065934065934066,-0.04687775122741057
MOM12_1_PLUS_1M_RANK_W30,5,equal,0,2016,25,-0.053150706886686994,-0.05103217381621328,0.016225328472745135,-0.2777644109485652,0.5320000000000001,-0.020540234665007383
MOM12_1_PLUS_1M_RANK_W30,5,equal,0,2017,24,0.12594144073719926,-0.008648971675924821,0.867572967264967,-0.10726454073780578,0.5583333333333333,-0.0009333151168029371
MOM12_1_PLUS_1M_RANK_W30,5,equal,0,2018,25,-0.3413562305039005,-0.2370907240031226,-1.3788098970535008,-0.4061040193170363,0.5920000000000001,-0.04611111428070275
MOM12_1_PLUS_1M_RANK_W30,5,equal,0,2019,24,-0.09836038109506262,-0.053851287935509085,-0.5397726565905606,-0.27631036283523724,0.5166666666666667,-0.0333396440377751
MOM12_1_PLUS_1M_RANK_W30,5,equal,0,2020,25,0.31701716628819065,0.009979502364982684,0.7894243131105806,-0.25513884614101867,0.504,-0.015899496771606812
MOM12_1_PLUS_1M_RANK_W30,5,equal,0,2021,25,0.31604475597912773,0.27430756866794925,0.8818740261949362,-0.14241972728998165,0.512,-0.0578363121299946
MOM12_1_PLUS_1M_RANK_W30,5,equal,0,2022,25,-0.4262044645117784,-0.34815689550989715,-1.7429338338308848,-0.41587329762518066,0.568,-0.00990874597683357
MOM12_1_PLUS_1M_RANK_W30,5,equal,0,2023,24,0.325324193748985,0.2716225227645295,0.851229688228347,-0.22497319000447658,0.5,-0.009357065262045225
MOM12_1_PLUS_1M_RANK_W30,5,equal,0,2024,24,0.49361420932442446,0.5008937635803463,1.5225223981295657,-0.14235640118111126,0.4916666666666667,0.05254431129264933
MOM12_1_PLUS_1M_RANK_W30,5,equal,0,2025,25,1.1949580045328703,0.4341740651787831,1.7799833420830782,-0.17222154670230483,0.4960000000000001,0.04287275732425267
MOM12_1_PLUS_1M_RANK_W30,5,equal,0,2026,13,0.9335137182166229,0.9523181040723914,1.957171371321547,-0.3407773182530671,0.4000000000000001,-0.04442090334974492
MOM12_1_PLUS_1M_RANK_W30,5,equal,30,2016,25,-0.0902453098439383,-0.08825398930158224,-0.09723713393856892,-0.2896864006642318,0.5320000000000001,-0.020540234665007383
MOM12_1_PLUS_1M_RANK_W30,5,equal,30,2017,24,0.08171320915088498,-0.04776912980757353,0.5995569091886537,-0.11702043864576994,0.5583333333333333,-0.0009333151168029371
MOM12_1_PLUS_1M_RANK_W30,5,equal,30,2018,25,-0.3705338274887562,-0.2706525605874539,-1.5402098139037355,-0.42600704173805237,0.5920000000000001,-0.04611111428070275
MOM12_1_PLUS_1M_RANK_W30,5,equal,30,2019,24,-0.13154461736181378,-0.08849046650527259,-0.761624324489168,-0.2926237930665365,0.5166666666666667,-0.0333396440377751
MOM12_1_PLUS_1M_RANK_W30,5,equal,30,2020,25,0.26818244838468175,-0.027804513016183585,0.7118256968652972,-0.2595404918739457,0.504,-0.015899496771606812
MOM12_1_PLUS_1M_RANK_W30,5,equal,30,2021,25,0.26720288568024464,0.2269844599194648,0.7864525323898178,-0.14629479052386052,0.512,-0.0578363121299946
MOM12_1_PLUS_1M_RANK_W30,5,equal,30,2022,25,-0.45055121756914274,-0.37574672205727333,-1.896916573945921,-0.43832547064689176,0.568,-0.00990874597683357
MOM12_1_PLUS_1M_RANK_W30,5,equal,30,2023,24,0.27821833708528154,0.22645617617588232,0.7653587656182644,-0.2405548437408639,0.5,-0.009357065262045225
MOM12_1_PLUS_1M_RANK_W30,5,equal,30,2024,24,0.44249351623527255,0.44948854041896436,1.4029073701481038,-0.15283996615467366,0.4916666666666667,0.05254431129264933
MOM12_1_PLUS_1M_RANK_W30,5,equal,30,2025,25,1.1179016484591142,0.3830203328687296,1.7115652100934708,-0.1779249871671783,0.4960000000000001,0.04287275732425267
MOM12_1_PLUS_1M_RANK_W30,5,equal,30,2026,13,0.9044545938446718,0.9229318408489127,1.920288240475795,-0.34361035698514564,0.4000000000000001,-0.04442090334974492
MOM12_1_PLUS_1M_RANK_W30,5,equal,60,2016,25,-0.12595058119384117,-0.12408000245385342,-0.21092477362469877,-0.3014329917825741,0.5320000000000001,-0.020540234665007383
MOM12_1_PLUS_1M_RANK_W30,5,equal,60,2017,24,0.03914723030444689,-0.0854122002583162,0.3319363784359456,-0.126689223288747,0.5583333333333333,-0.0009333151168029371
MOM12_1_PLUS_1M_RANK_W30,5,equal,60,2018,25,-0.3984735716900907,-0.3028002499303293,-1.7011671819734153,-0.445280871665097,0.5920000000000001,-0.04611111428070275
MOM12_1_PLUS_1M_RANK_W30,5,equal,60,2019,24,-0.16356421302506596,-0.12192018556031181,-0.9818122541536065,-0.3085997437572009,0.5166666666666667,-0.0333396440377751
MOM12_1_PLUS_1M_RANK_W30,5,equal,60,2020,25,0.22107516403451077,-0.06424040376727214,0.6343104158558379,-0.2639236650681671,0.504,-0.015899496771606812
MOM12_1_PLUS_1M_RANK_W30,5,equal,60,2021,25,0.22009355846776302,0.18134132877857856,0.6905900096094979,-0.1501612137577395,0.512,-0.0578363121299946
MOM12_1_PLUS_1M_RANK_W30,5,equal,60,2022,25,-0.4739095841230304,-0.4022192587119018,-2.0519137717351787,-0.4602655253299184,0.568,-0.00990874597683357
MOM12_1_PLUS_1M_RANK_W30,5,equal,60,2023,24,0.23270537490661036,0.18281628015252283,0.6799636939246018,-0.2558529022743262,0.5,-0.009357065262045225
MOM12_1_PLUS_1M_RANK_W30,5,equal,60,2024,24,0.39303931940094405,0.39976018326082796,1.2829131839558359,-0.16348365409940324,0.4916666666666667,0.05254431129264933
MOM12_1_PLUS_1M_RANK_W30,5,equal,60,2025,25,1.0434299904572453,0.3336100711334664,1.642780678950215,-0.1835991233908969,0.4960000000000001,0.04287275732425267
MOM12_1_PLUS_1M_RANK_W30,5,equal,60,2026,13,0.8757872454308449,0.8939427459222251,1.883381535310614,-0.346799437877492,0.4000000000000001,-0.04442090334974492
MOM12_1_PLUS_1M_RANK_W30,5,equal,100,2016,25,-0.17148200107843659,-0.16976285156940596,-0.3628151029151556,-0.31682619074420215,0.5320000000000001,-0.020540234665007383
MOM12_1_PLUS_1M_RANK_W30,5,equal,100,2017,24,-0.015124507095475415,-0.13339706663940487,-0.023974034491163858,-0.13944648332258602,0.5583333333333333,-0.0009333151168029371
MOM12_1_PLUS_1M_RANK_W30,5,equal,100,2018,25,-0.43388749346927846,-0.3435621871315706,-1.9149970173016753,-0.471523737746951,0.5920000000000001,-0.04611111428070275
MOM12_1_PLUS_1M_RANK_W30,5,equal,100,2019,24,-0.20451238721628395,-0.16468103843138115,-1.2725076851202972,-0.329387020034589,0.5166666666666667,-0.0333396440377751
MOM12_1_PLUS_1M_RANK_W30,5,equal,100,2020,25,0.16085226609229974,-0.11080345078221976,0.5311021620937505,-0.2697392438526517,0.504,-0.015899496771606812
MOM12_1_PLUS_1M_RANK_W30,5,equal,100,2021,25,0.15987512635984347,0.12299903263589762,0.5621088699139837,-0.15790989445622294,0.512,-0.0578363121299946
MOM12_1_PLUS_1M_RANK_W30,5,equal,100,2022,25,-0.5035826005844144,-0.43585241467261204,-2.2600845769201734,-0.48983598367799,0.568,-0.00990874597683357
MOM12_1_PLUS_1M_RANK_W30,5,equal,100,2023,24,0.1744111059380351,0.1269197888227953,0.5668581633870995,-0.2758171499193961,0.5,-0.009357065262045225
MOM12_1_PLUS_1M_RANK_W30,5,equal,100,2024,24,0.329603704222037,0.3359745422346849,1.1223960787519174,-0.18431879019283948,0.4916666666666667,0.05254431129264933
MOM12_1_PLUS_1M_RANK_W30,5,equal,100,2025,25,0.9480125328881277,0.2703440758333191,1.5505045719130623,-0.19489249972205303,0.4960000000000001,0.04287275732425267
MOM12_1_PLUS_1M_RANK_W30,5,equal,100,2026,13,0.838165452105059,0.8559002051277327,1.8341397770740846,-0.35103581588723287,0.4000000000000001,-0.04442090334974492
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,0,2016,25,-0.14774460271222212,-0.144713509135877,-0.15333029834072093,-0.3578696696232878,0.5853333333333333,-0.020540234665007383
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,0,2017,24,0.004963722577640439,-0.11435504406404362,0.1164904228276877,-0.1337164369701892,0.5972222222222222,-0.0009333151168029371
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,0,2018,25,-0.3506726297144479,-0.24608619576875734,-1.3790194742298778,-0.43775523558967344,0.5866666666666667,-0.04611111428070275
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,0,2019,24,-0.012148441101026086,0.03848743270890864,0.02504111931810098,-0.2385813081175352,0.5777777777777778,-0.0333396440377751
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,0,2020,25,0.3861964682800767,0.06525010339407333,0.8647162782444573,-0.2421210187996845,0.536,-0.015899496771606812
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,0,2021,25,0.49971482993246275,0.44584557293999016,1.1467998431150992,-0.1450721142348741,0.5173333333333333,-0.0578363121299946
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,0,2022,25,-0.491948227088718,-0.42478691815003955,-2.082325462700692,-0.4750588460483147,0.6266666666666666,-0.00990874597683357
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,0,2023,24,0.158421241381963,0.11067600806875233,0.5429392120139721,-0.28139287082177744,0.5222222222222223,-0.009357065262045225
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,0,2024,24,0.4315426602376753,0.43872028684506215,1.3113999576606508,-0.1712078991378463,0.5305555555555556,0.05254431129264933
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,0,2025,25,1.281019596612217,0.4824141817263148,1.9593004578309994,-0.1622187519801902,0.5493333333333333,0.04287275732425267
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,0,2026,13,0.9200654875711021,0.9336105123333531,1.904767637125255,-0.35212642282830475,0.47179487179487184,-0.04442090334974492
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,30,2016,25,-0.18469397338112314,-0.18182267538064145,-0.25311731877546356,-0.36996790058078166,0.5853333333333333,-0.020540234665007383
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,30,2017,24,-0.037357641437290146,-0.15182546850885503,-0.1397708992480032,-0.1441188398176465,0.5972222222222222,-0.0009333151168029371
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,30,2018,25,-0.37925235080364095,-0.2789636663866145,-1.5328376109563748,-0.45647395687714387,0.5866666666666667,-0.04611111428070275
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,30,2019,24,-0.05249683315411624,-0.0037081193424427505,-0.2004730708944673,-0.2558795198602063,0.5777777777777778,-0.0333396440377751
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,30,2020,25,0.3321024995156301,0.023127207552445128,0.788497379114576,-0.2464305149138707,0.536,-0.015899496771606812
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,30,2021,25,0.44383849338265713,0.3919314701749188,1.0585425722899486,-0.1488175302156628,0.5173333333333333,-0.0578363121299946
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,30,2022,25,-0.5157823037879514,-0.4517699013378552,-2.248644205040388,-0.49906414267306853,0.6266666666666666,-0.00990874597683357
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,30,2023,24,0.11558816082198686,0.06957488801869172,0.4553710679458863,-0.29562306460924115,0.5222222222222223,-0.009357065262045225
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,30,2024,24,0.37843316037625896,0.3853225279963066,1.1875579542320382,-0.18202872647344825,0.5305555555555556,0.05254431129264933
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,30,2025,25,1.1925602748701323,0.42398289534943867,1.878466106174914,-0.16848678561968422,0.5493333333333333,0.04287275732425267
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,30,2026,13,0.8863680358007995,0.8997280216336085,1.8638305098892087,-0.35514912838317436,0.47179487179487184,-0.04442090334974492
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,60,2016,25,-0.22011238534332067,-0.21739311679284268,-0.35292867745212775,-0.38186106874303716,0.5853333333333333,-0.020540234665007383
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,60,2017,24,-0.07797456271592929,-0.18777974864923852,-0.39645474304339723,-0.1544185184210325,0.5972222222222222,-0.0009333151168029371
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,60,2018,25,-0.40662667016056053,-0.3104667810230003,-1.6860198994047846,-0.47460455955055303,0.5866666666666667,-0.04611111428070275
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,60,2019,24,-0.09126901771167106,-0.044263506291247756,-0.4257955436787102,-0.27281933092594823,0.5777777777777778,-0.0333396440377751
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,60,2020,25,0.28002656107097335,-0.01740412179451467,0.7121867898439782,-0.25291068735008915,0.536,-0.015899496771606812
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,60,2021,25,0.3899522361507468,0.3399394062259318,0.9698759513148818,-0.15255287752327995,0.5173333333333333,-0.0578363121299946
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,60,2022,25,-0.538544485740142,-0.4775397635244726,-2.416164548854368,-0.5220188337788644,0.6266666666666666,-0.00990874597683357
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,60,2023,24,0.0742650339782196,0.02992407586377821,0.3679430668348342,-0.30959827462074163,0.5222222222222223,-0.009357065262045225
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,60,2024,24,0.3272068680277094,0.3338188398304929,1.063857273777076,-0.1969369619255702,0.5305555555555556,0.05254431129264933
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,60,2025,25,1.1073762747969775,0.3677510227458769,1.7971203372346374,-0.17472090530699103,0.5493333333333333,0.04287275732425267
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,60,2026,13,0.8532095550954537,0.8663873007083629,1.8228390263043759,-0.358164793938044,0.47179487179487184,-0.04442090334974492
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,100,2016,25,-0.2650596945852225,-0.26253165530735967,-0.48601598703037535,-0.39740498621253173,0.5853333333333333,-0.020540234665007383
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,100,2017,24,-0.12959200000896554,-0.23346123884109882,-0.7390220144706717,-0.16799301389099563,0.5972222222222222,-0.0009333151168029371
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,100,2018,25,-0.4413344734108725,-0.3504277556453276,-1.8892172417731101,-0.4978938175769225,0.5866666666666667,-0.04611111428070275
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,100,2019,24,-0.14061466764360508,-0.09589088181922645,-0.7257164776993964,-0.2948598181922405,0.5777777777777778,-0.0333396440377751
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,100,2020,25,0.21360731410976874,-0.06906898112978876,0.610309174385279,-0.261483869651286,0.536,-0.015899496771606812
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,100,2021,25,0.3210829935741042,0.2734937774789843,0.8510327303374154,-0.15751770012183597,0.5173333333333333,-0.0578363121299946
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,100,2022,25,-0.5673061263603445,-0.5101023753864253,-2.6413470654652875,-0.5510664695225862,0.6266666666666666,-0.00990874597683357
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,100,2023,24,0.021429041714227992,-0.020771591575642012,0.25161034359354706,-0.32784231236452155,0.5222222222222223,-0.009357065262045225
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,100,2024,24,0.2617247787423047,0.267983124227678,0.8991806010216528,-0.2190591713157436,0.5305555555555556,0.05254431129264933
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,100,2025,25,0.9986933526530823,0.29606049763762066,1.6878775408418003,-0.18298051237238078,0.5493333333333333,0.04287275732425267
MOM12_1_PLUS_1M_RANK_W30,5,rank_linear,100,2026,13,0.809823182894108,0.8227622150628813,1.76810119002638,-0.36329491293593297,0.47179487179487184,-0.04442090334974492
MOM12_1_PLUS_1M_RANK_W30,10,equal,0,2016,25,-0.16221611348677611,-0.16460774735482397,-0.6010099141642499,-0.2360486856535544,0.4640000000000001,-0.020540234665007383
MOM12_1_PLUS_1M_RANK_W30,10,equal,0,2017,24,0.1265367475067425,-0.008541849140388469,1.0181259843385753,-0.09112745687225543,0.4375,-0.0009333151168029371
MOM12_1_PLUS_1M_RANK_W30,10,equal,0,2018,25,-0.3402454961484095,-0.2355541940451833,-1.6818975034489516,-0.40400179612557363,0.4760000000000001,-0.04611111428070275
MOM12_1_PLUS_1M_RANK_W30,10,equal,0,2019,24,-0.08243288689995698,-0.03702737868175621,-0.6274743630015107,-0.20920121143052728,0.47500000000000003,-0.0333396440377751
MOM12_1_PLUS_1M_RANK_W30,10,equal,0,2020,25,0.3688933880659122,0.056564375136736844,0.9782882859395572,-0.27181763306302,0.38400000000000006,-0.015899496771606812
MOM12_1_PLUS_1M_RANK_W30,10,equal,0,2021,25,0.15895207808608536,0.11706328618784934,0.6840390085735396,-0.14455431449891698,0.49200000000000005,-0.0578363121299946
MOM12_1_PLUS_1M_RANK_W30,10,equal,0,2022,25,-0.33127234833738184,-0.2384688039620969,-1.664644986067448,-0.3329722370775039,0.44800000000000006,-0.00990874597683357
MOM12_1_PLUS_1M_RANK_W30,10,equal,0,2023,24,0.18457283395414614,0.14322965227365092,0.727681130776862,-0.21608113613168622,0.4791666666666667,-0.009357065262045225
MOM12_1_PLUS_1M_RANK_W30,10,equal,0,2024,24,0.14073831898904854,0.14156738419962767,0.7554368733721522,-0.13419250603047672,0.4208333333333334,0.05254431129264933
MOM12_1_PLUS_1M_RANK_W30,10,equal,0,2025,25,1.3037807041152298,0.5072179989307246,2.0663956597839466,-0.1530962309545627,0.43200000000000005,0.04287275732425267
MOM12_1_PLUS_1M_RANK_W30,10,equal,0,2026,13,0.3242254156222317,0.3367103549548205,1.0846058631161684,-0.4012078177934193,0.37692307692307686,-0.04442090334974492
MOM12_1_PLUS_1M_RANK_W30,10,equal,30,2016,25,-0.19101257463820498,-0.1933469058197419,-0.7453608684930231,-0.2568657963209704,0.4640000000000001,-0.020540234665007383
MOM12_1_PLUS_1M_RANK_W30,10,equal,30,2017,24,0.09179183280183878,-0.03930640620835002,0.7691069039811301,-0.09232745687225541,0.4375,-0.0009333151168029371
MOM12_1_PLUS_1M_RANK_W30,10,equal,30,2018,25,-0.36377572095210786,-0.26271269650867646,-1.8389088864354521,-0.4229141439083488,0.4760000000000001,-0.04611111428070275
MOM12_1_PLUS_1M_RANK_W30,10,equal,30,2019,24,-0.1135098090813117,-0.06952214500631893,-0.8968408473140461,-0.22804849815484218,0.47500000000000003,-0.0333396440377751
MOM12_1_PLUS_1M_RANK_W30,10,equal,30,2020,25,0.3306890148006256,0.026639471801483516,0.9083751850842594,-0.27416487640521436,0.38400000000000006,-0.015899496771606812
