sample,universe,family,current_abs_sign,horizon,metric,n,mean,positive_share,tstat
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,STATE_R-,20,top,10,0.03285644552895058,0.6,1.378434989521523
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,STATE_W+,5,top,18,0.017581574370371673,0.6111111111111112,2.0511947224362137
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,STATE_W+,20,top,18,0.05989730858525063,0.7222222222222222,2.9766780401323043
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,POS,5,top,41,0.012579384046723426,0.7073170731707317,3.142179843312086
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,POS,5,spread,41,0.008359176691971329,0.7804878048780488,3.094926496364693
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,POS,20,top,41,0.053346331632768675,0.8292682926829268,5.857994537457991
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,POS,20,spread,41,0.02998071551806613,0.8048780487804879,5.949427545404909
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,NEG,5,top,8,0.015391874132982524,0.625,1.2028430749848975
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,NEG,5,spread,8,0.005901550683563963,0.625,0.7923338168925417
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,NEG,20,top,8,0.05241176723794924,0.75,2.3319306631585928
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,NEG,20,spread,8,0.039288461056696034,0.875,5.0989456277878045
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,STATE_N,5,top,14,0.024938722457810956,0.8571428571428571,3.862042329878234
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,STATE_N,20,top,14,0.061197834645133516,0.9285714285714286,4.289753423580912
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,STATE_W+,5,top,31,0.0103826118390231,0.6774193548387096,2.195862939785538
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,STATE_W+,20,top,31,0.04920681442602356,0.7741935483870968,4.351192459407162
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,POS,5,top,33,0.0059950377595805095,0.5757575757575758,1.4869929755881246
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,POS,5,spread,33,-0.0016683489734008613,0.3939393939393939,-0.33809959434067727
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,POS,20,top,33,0.018365331888147693,0.5757575757575758,1.8043980058590188
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,POS,20,spread,33,-0.015358953968917581,0.3939393939393939,-1.2790674573983483
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,NEG,5,top,16,0.0038022475047051504,0.5,0.6804523178035501
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,NEG,5,spread,16,-0.01284790855821315,0.3125,-1.9686343840442013
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,NEG,20,top,16,0.031049478897366638,0.75,3.346808966468174
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,NEG,20,spread,16,-0.030425027976357516,0.125,-4.647115176594767
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,STATE_N,5,top,14,0.016224715693919377,0.7142857142857143,2.434558638256585
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,STATE_N,20,top,14,0.05279006411246932,0.7857142857142857,3.6970119894779154
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,STATE_R+,5,top,13,0.002050006250847001,0.6153846153846154,0.3701837615485275
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,STATE_R+,20,top,13,0.011262562659459189,0.6153846153846154,0.8235969600458599
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,STATE_R-,5,top,11,0.0030584256870978825,0.45454545454545453,0.5033639019635499
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,STATE_R-,20,top,11,0.017258659499968784,0.6363636363636364,1.920367846111323
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,STATE_W+,5,top,8,-0.001063143596426013,0.375,-0.14812729151211698
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,STATE_W+,20,top,8,-0.01657392628100457,0.25,-0.8328044142619875
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,POS,5,top,35,0.012332166711229628,0.7428571428571429,2.735095036006555
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,POS,5,spread,35,0.0031029360509129515,0.5428571428571428,1.0046155061203685
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,POS,20,top,35,0.04158682289099774,0.6857142857142857,3.756357368424639
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,POS,20,spread,35,0.001581436993759303,0.4,0.23267644790268227
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,NEG,5,top,14,0.006397962607128293,0.5,0.7572309995782153
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,NEG,5,spread,14,0.0029467938749871067,0.5714285714285714,0.6957424796568963
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,NEG,20,top,14,0.053187428928729116,0.7142857142857143,2.66263870183123
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,NEG,20,spread,14,0.04045977788395445,0.8571428571428571,3.8392914233457773
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,STATE_N,5,top,8,0.0028882120749842,0.625,0.22823582581589064
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,STATE_N,20,top,8,0.05473825406506802,0.625,2.0417623050946645
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,STATE_R+,5,top,11,0.004121383700524091,0.6363636363636364,0.6674711204081635
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,STATE_R+,20,top,11,-0.003157375718815974,0.45454545454545453,-0.1934495676715847
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,STATE_R-,5,top,9,-0.003863435400451422,0.3333333333333333,-0.4339517198509865
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,STATE_R-,20,top,9,0.04162688256940571,0.6666666666666666,1.5065572349142056
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,STATE_W+,5,top,18,0.01975728068876987,0.8333333333333334,3.430449449646248
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,STATE_W+,20,top,18,0.06340912130129038,0.8333333333333334,4.795901012624316
BULL_2025,KOSPI_ALL,MOMENTUM,POS,5,top,32,0.005481731006940878,0.5625,0.9266727479449927
BULL_2025,KOSPI_ALL,MOMENTUM,POS,5,spread,32,0.00016332660694339494,0.4375,0.026517966280317443
BULL_2025,KOSPI_ALL,MOMENTUM,POS,20,top,32,0.03513327174727,0.625,2.320574360172568
BULL_2025,KOSPI_ALL,MOMENTUM,POS,20,spread,32,0.007788449831986014,0.4375,0.669114974078752
BULL_2025,KOSPI_ALL,MOMENTUM,NEG,5,top,17,0.013269906821809537,0.6470588235294118,1.5833741404741255
BULL_2025,KOSPI_ALL,MOMENTUM,NEG,5,spread,17,0.0072073453784620226,0.47058823529411764,1.0115715692786869
BULL_2025,KOSPI_ALL,MOMENTUM,NEG,20,top,17,0.03862745511420764,0.7058823529411765,2.8486242093060943
BULL_2025,KOSPI_ALL,MOMENTUM,NEG,20,spread,17,0.02577912769803097,0.7647058823529411,2.992095242179246
BULL_2025,KOSPI_ALL,MOMENTUM,STATE_N,5,top,14,0.018825437608382487,0.7142857142857143,2.1724989053128727
BULL_2025,KOSPI_ALL,MOMENTUM,STATE_N,20,top,14,0.07750246750873456,0.7857142857142857,4.043772358589146
BULL_2025,KOSPI_ALL,MOMENTUM,STATE_R-,5,top,10,0.0009686859624518706,0.5,0.09313480556088491
BULL_2025,KOSPI_ALL,MOMENTUM,STATE_R-,20,top,10,0.012867666668540955,0.6,0.9137496845360511
BULL_2025,KOSPI_ALL,MOMENTUM,STATE_W+,5,top,18,0.005683997386430794,0.6111111111111112,0.6814195688585521
BULL_2025,KOSPI_ALL,MOMENTUM,STATE_W+,20,top,18,0.04467203216590618,0.7222222222222222,2.5275895474313264
BULL_2025,KOSPI_ALL,REVISION,POS,5,top,38,0.011973846916509124,0.7631578947368421,2.774850424952004
BULL_2025,KOSPI_ALL,REVISION,POS,5,spread,38,0.0066900491872212255,0.7105263157894737,2.612975953465869
BULL_2025,KOSPI_ALL,REVISION,POS,20,top,38,0.05334862325602329,0.7368421052631579,5.130704039725573
BULL_2025,KOSPI_ALL,REVISION,POS,20,spread,38,0.03165385240232701,0.8947368421052632,6.562171504492681
BULL_2025,KOSPI_ALL,REVISION,NEG,5,top,11,0.015735987091676153,0.6363636363636364,1.497924570476252
BULL_2025,KOSPI_ALL,REVISION,NEG,5,spread,11,0.016168363583997564,0.7272727272727273,2.9472060399619595
BULL_2025,KOSPI_ALL,REVISION,NEG,20,top,11,0.05058024715146687,0.9090909090909091,3.5679251404554857
BULL_2025,KOSPI_ALL,REVISION,NEG,20,spread,11,0.040857442327567266,1.0,8.168182142191512
BULL_2025,KOSPI_ALL,REVISION,STATE_N,5,top,12,0.014439301143025699,0.8333333333333334,2.1953122877591356
BULL_2025,KOSPI_ALL,REVISION,STATE_N,20,top,12,0.023084235394725133,0.5833333333333334,1.252005734922594
BULL_2025,KOSPI_ALL,REVISION,STATE_W+,5,top,28,0.011391850044400648,0.7142857142857143,2.064308459338225
BULL_2025,KOSPI_ALL,REVISION,STATE_W+,20,top,28,0.0651237147717081,0.8214285714285714,5.8425106206216
BULL_2025,KOSPI_ALL,VALUE,POS,5,top,35,0.011037108482072523,0.5714285714285714,2.424739912993093
BULL_2025,KOSPI_ALL,VALUE,POS,5,spread,35,0.001856480188225034,0.5714285714285714,0.33485016897192094
BULL_2025,KOSPI_ALL,VALUE,POS,20,top,35,0.03916059009100931,0.6571428571428571,3.1950880196172826
BULL_2025,KOSPI_ALL,VALUE,POS,20,spread,35,-0.006169634881372768,0.5142857142857142,-0.5134740247783004
BULL_2025,KOSPI_ALL,VALUE,NEG,5,top,14,0.005339504613825535,0.6428571428571429,0.836150152884926
BULL_2025,KOSPI_ALL,VALUE,NEG,5,spread,14,-0.012134849775234421,0.2857142857142857,-2.12708037979424
BULL_2025,KOSPI_ALL,VALUE,NEG,20,top,14,0.04332160786808729,0.8571428571428571,3.565908417642587
BULL_2025,KOSPI_ALL,VALUE,NEG,20,spread,14,-0.016669502644812945,0.21428571428571427,-2.1384619456598095
BULL_2025,KOSPI_ALL,VALUE,STATE_N,5,top,10,0.012836188143630278,0.6,1.8110600128745258
BULL_2025,KOSPI_ALL,VALUE,STATE_N,20,top,10,0.07040442214859609,0.8,3.6298778554070577
BULL_2025,KOSPI_ALL,VALUE,STATE_R+,5,top,12,0.01643787887156403,0.75,2.1847140892494608
BULL_2025,KOSPI_ALL,VALUE,STATE_R+,20,top,12,0.045700309476664196,0.75,2.5339731173338254
BULL_2025,KOSPI_ALL,VALUE,STATE_R-,5,top,9,0.003777825330625122,0.6666666666666666,0.6111138063942133
BULL_2025,KOSPI_ALL,VALUE,STATE_R-,20,top,9,0.03321273305729913,0.8888888888888888,3.167777420594557
BULL_2025,KOSPI_ALL,VALUE,STATE_W+,5,top,15,0.008735360286891305,0.4666666666666667,1.0947845582322997
BULL_2025,KOSPI_ALL,VALUE,STATE_W+,20,top,15,0.014927313219724351,0.4666666666666667,0.715466490619054
BULL_2025,KOSPI_ALL,FLOW,POS,5,top,34,0.010269788882670185,0.6470588235294118,2.37580520779207
BULL_2025,KOSPI_ALL,FLOW,POS,5,spread,34,0.004361596219709355,0.5588235294117647,1.6504946725078598
BULL_2025,KOSPI_ALL,FLOW,POS,20,top,34,0.038931625285149804,0.6470588235294118,3.341691716953341
BULL_2025,KOSPI_ALL,FLOW,POS,20,spread,34,0.015302527658103034,0.6764705882352942,2.911165532844395
BULL_2025,KOSPI_ALL,FLOW,NEG,5,top,15,0.007646357899021413,0.6,1.1015231930596199
BULL_2025,KOSPI_ALL,FLOW,NEG,5,spread,15,0.004193826009560594,0.6,1.2567527846863749
BULL_2025,KOSPI_ALL,FLOW,NEG,20,top,15,0.045008603799196016,0.7333333333333333,3.528835468156528
BULL_2025,KOSPI_ALL,FLOW,NEG,20,spread,15,0.024197542575535674,0.7333333333333333,2.7453856476351226
BULL_2025,KOSPI_ALL,FLOW,STATE_N,5,top,10,0.005280169038039219,0.4,0.5928887177293769
BULL_2025,KOSPI_ALL,FLOW,STATE_N,20,top,10,0.051996234108945195,0.9,4.8938722597481865
BULL_2025,KOSPI_ALL,FLOW,STATE_W+,5,top,24,0.015357204205634517,0.7916666666666666,2.9117378463811585
BULL_2025,KOSPI_ALL,FLOW,STATE_W+,20,top,24,0.045880398623285,0.6666666666666666,2.984770145003392
BULL_2025,KOSPI_EX_K200,MOMENTUM,POS,5,top,36,0.0030363305599084528,0.5,0.512725542259658
BULL_2025,KOSPI_EX_K200,MOMENTUM,POS,5,spread,36,-0.0032081925566408744,0.3611111111111111,-0.596282653988899
BULL_2025,KOSPI_EX_K200,MOMENTUM,POS,20,top,36,0.016466347724705645,0.6111111111111112,1.4054961238287884
BULL_2025,KOSPI_EX_K200,MOMENTUM,POS,20,spread,36,-0.0010698944966124643,0.4444444444444444,-0.16065059771241458
BULL_2025,KOSPI_EX_K200,MOMENTUM,NEG,5,top,13,0.01625451690367659,0.6153846153846154,1.6295003889660093
BULL_2025,KOSPI_EX_K200,MOMENTUM,NEG,5,spread,13,0.01673153665636479,0.6923076923076923,1.8359628465822408
BULL_2025,KOSPI_EX_K200,MOMENTUM,NEG,20,top,13,0.049460517400063346,0.9230769230769231,4.935765372706061
BULL_2025,KOSPI_EX_K200,MOMENTUM,NEG,20,spread,13,0.0338332748666631,0.8461538461538461,2.451529228996553
BULL_2025,KOSPI_EX_K200,MOMENTUM,STATE_N,5,top,19,0.013862221526927005,0.631578947368421,1.5369438331861351
BULL_2025,KOSPI_EX_K200,MOMENTUM,STATE_N,20,top,19,0.03240394185807545,0.7368421052631579,2.0439310269421873
BULL_2025,KOSPI_EX_K200,MOMENTUM,STATE_R+,5,top,8,0.01869454349811145,0.625,1.3952977866777005
BULL_2025,KOSPI_EX_K200,MOMENTUM,STATE_R+,20,top,8,0.02682228990322559,0.5,0.8654507594130041
BULL_2025,KOSPI_EX_K200,MOMENTUM,STATE_W+,5,top,18,-0.0062326954841901115,0.4444444444444444,-0.8812934039667698
BULL_2025,KOSPI_EX_K200,MOMENTUM,STATE_W+,20,top,18,0.012246882216349335,0.6666666666666666,0.9512994805320402
BULL_2025,KOSPI_EX_K200,REVISION,POS,5,top,39,0.010197515978555203,0.6923076923076923,2.596839100443005
BULL_2025,KOSPI_EX_K200,REVISION,POS,5,spread,39,0.007244359815587238,0.6410256410256411,2.121002851305735
BULL_2025,KOSPI_EX_K200,REVISION,POS,20,top,39,0.04830926462867337,0.7692307692307693,5.208942457793975
BULL_2025,KOSPI_EX_K200,REVISION,POS,20,spread,39,0.03981977023380382,0.8974358974358975,7.422280342550073
BULL_2025,KOSPI_EX_K200,REVISION,NEG,5,top,10,0.01640154998333587,0.7,1.5421829051249378
BULL_2025,KOSPI_EX_K200,REVISION,NEG,5,spread,10,0.01713880858474277,0.9,2.900951280447143
BULL_2025,KOSPI_EX_K200,REVISION,NEG,20,top,10,0.05320129162074737,0.9,3.58559460039142
BULL_2025,KOSPI_EX_K200,REVISION,NEG,20,spread,10,0.03565775091653398,0.9,4.1718226292578455
BULL_2025,KOSPI_EX_K200,REVISION,STATE_N,5,top,12,0.010694725057638533,0.6666666666666666,1.4733597996613612
BULL_2025,KOSPI_EX_K200,REVISION,STATE_N,20,top,12,0.029734823089982914,0.8333333333333334,2.1790414431003575
BULL_2025,KOSPI_EX_K200,REVISION,STATE_W+,5,top,28,0.010550074561018101,0.7142857142857143,2.0786457490789627
BULL_2025,KOSPI_EX_K200,REVISION,STATE_W+,20,top,28,0.05500253461051462,0.7857142857142857,4.929335336470817
BULL_2025,KOSPI_EX_K200,VALUE,POS,5,top,32,0.008745750053961509,0.59375,1.7361606326042835
BULL_2025,KOSPI_EX_K200,VALUE,POS,5,spread,32,0.005135947015310112,0.5625,0.7904386645957878
BULL_2025,KOSPI_EX_K200,VALUE,POS,20,top,32,0.02990298489187247,0.59375,2.3006666113662044
BULL_2025,KOSPI_EX_K200,VALUE,POS,20,spread,32,0.004688372482737936,0.4375,0.36197167025923105
BULL_2025,KOSPI_EX_K200,VALUE,NEG,5,top,17,0.002118329693612342,0.5294117647058824,0.4312153846379646
BULL_2025,KOSPI_EX_K200,VALUE,NEG,5,spread,17,-0.01869940619262034,0.23529411764705882,-3.1011534164427306
BULL_2025,KOSPI_EX_K200,VALUE,NEG,20,top,17,0.025473057091291086,0.7647058823529411,2.4303777745653026
BULL_2025,KOSPI_EX_K200,VALUE,NEG,20,spread,17,-0.037661384020872005,0.17647058823529413,-3.073733206124052
BULL_2025,KOSPI_EX_K200,VALUE,STATE_N,5,top,12,0.013193391647815522,0.5833333333333334,1.2884623486196964
BULL_2025,KOSPI_EX_K200,VALUE,STATE_N,20,top,12,0.014496047386784477,0.5833333333333334,0.8097391239631075
BULL_2025,KOSPI_EX_K200,VALUE,STATE_R+,5,top,12,0.006078965743667751,0.5833333333333334,0.8478268628023586
BULL_2025,KOSPI_EX_K200,VALUE,STATE_R+,20,top,12,0.07029496124089708,0.8333333333333334,3.2356610685178167
BULL_2025,KOSPI_EX_K200,VALUE,STATE_R-,5,top,10,0.0014323452075475909,0.5,0.250436977873549
BULL_2025,KOSPI_EX_K200,VALUE,STATE_R-,20,top,10,0.012584903507992407,0.6,1.019209203070701
BULL_2025,KOSPI_EX_K200,VALUE,STATE_W+,5,top,12,0.007663925383682816,0.6666666666666666,1.2604532264412802
BULL_2025,KOSPI_EX_K200,VALUE,STATE_W+,20,top,12,0.006506800657616792,0.5,0.37227295034189584
BULL_2025,KOSPI_EX_K200,FLOW,POS,5,top,38,0.010091238410037937,0.631578947368421,2.352183091266328
BULL_2025,KOSPI_EX_K200,FLOW,POS,5,spread,38,0.003828851953379768,0.5789473684210527,1.3769920757009029
BULL_2025,KOSPI_EX_K200,FLOW,POS,20,top,38,0.030230495769894065,0.6578947368421053,2.9091782818855623
BULL_2025,KOSPI_EX_K200,FLOW,POS,20,spread,38,0.008420270403111373,0.5789473684210527,1.412888903500535
BULL_2025,KOSPI_EX_K200,FLOW,NEG,5,top,11,0.0026648204927917914,0.5454545454545454,0.2865082418591345
BULL_2025,KOSPI_EX_K200,FLOW,NEG,5,spread,11,0.005018937126641536,0.7272727272727273,1.4923628961004791
BULL_2025,KOSPI_EX_K200,FLOW,NEG,20,top,11,0.04781354236739352,0.9090909090909091,3.0581287545392657
BULL_2025,KOSPI_EX_K200,FLOW,NEG,20,spread,11,0.04570154255992839,1.0,7.132026696182035
BULL_2025,KOSPI_EX_K200,FLOW,STATE_N,5,top,13,0.003048203154710431,0.5384615384615384,0.45868597215596585
BULL_2025,KOSPI_EX_K200,FLOW,STATE_N,20,top,13,0.0025962515380747197,0.6153846153846154,0.13902722637056084
BULL_2025,KOSPI_EX_K200,FLOW,STATE_R+,5,top,9,0.002488199418897601,0.3333333333333333,0.3567523023691172
BULL_2025,KOSPI_EX_K200,FLOW,STATE_R+,20,top,9,0.00914554353298728,0.4444444444444444,0.8420832059636042
BULL_2025,KOSPI_EX_K200,FLOW,STATE_W+,5,top,21,0.01804125180665596,0.8095238095238095,2.9059795929509487
BULL_2025,KOSPI_EX_K200,FLOW,STATE_W+,20,top,21,0.06235398165147328,0.8571428571428571,4.9391715534203575
BULL_2025,KOSPI_KOSDAQ_ALL,MOMENTUM,POS,5,top,32,0.009061346468004055,0.5625,1.5543012610901288
BULL_2025,KOSPI_KOSDAQ_ALL,MOMENTUM,POS,5,spread,32,0.0038191988157260438,0.53125,0.5871528258807107
BULL_2025,KOSPI_KOSDAQ_ALL,MOMENTUM,POS,20,top,32,0.04246768785223838,0.6875,2.8131059681476893
BULL_2025,KOSPI_KOSDAQ_ALL,MOMENTUM,POS,20,spread,32,0.010264579437781536,0.53125,0.8264135592613736
BULL_2025,KOSPI_KOSDAQ_ALL,MOMENTUM,NEG,5,top,17,0.009036916959969672,0.5294117647058824,1.1556282287633148
BULL_2025,KOSPI_KOSDAQ_ALL,MOMENTUM,NEG,5,spread,17,-0.0006303923021645528,0.47058823529411764,-0.08812835610258361
BULL_2025,KOSPI_KOSDAQ_ALL,MOMENTUM,NEG,20,top,17,0.03723793864461488,0.7058823529411765,2.478550288942148
BULL_2025,KOSPI_KOSDAQ_ALL,MOMENTUM,NEG,20,spread,17,0.02001673250506027,0.5882352941176471,1.6890682100537928
BULL_2025,KOSPI_KOSDAQ_ALL,MOMENTUM,STATE_N,5,top,10,0.008317022313009032,0.6,0.7359524196414583
BULL_2025,KOSPI_KOSDAQ_ALL,MOMENTUM,STATE_N,20,top,10,0.04030481277913774,0.8,2.355767431789624
BULL_2025,KOSPI_KOSDAQ_ALL,MOMENTUM,STATE_R-,5,top,12,0.003135020180450591,0.4166666666666667,0.34183732077649986
BULL_2025,KOSPI_KOSDAQ_ALL,MOMENTUM,STATE_R-,20,top,12,0.020918389901257373,0.5833333333333334,1.1081442507809427
BULL_2025,KOSPI_KOSDAQ_ALL,MOMENTUM,STATE_W+,5,top,19,0.01584164020497527,0.631578947368421,2.0152453186491037
BULL_2025,KOSPI_KOSDAQ_ALL,MOMENTUM,STATE_W+,20,top,19,0.05877703160825189,0.7368421052631579,3.0426936622485905
BULL_2025,KOSPI_KOSDAQ_ALL,REVISION,POS,5,top,42,0.013498009405249898,0.7142857142857143,3.2819698971164035
BULL_2025,KOSPI_KOSDAQ_ALL,REVISION,POS,5,spread,42,0.007641797082853038,0.7142857142857143,2.972935447547788
BULL_2025,KOSPI_KOSDAQ_ALL,REVISION,POS,20,top,42,0.054292053929489895,0.8571428571428571,5.841498077555389
BULL_2025,KOSPI_KOSDAQ_ALL,REVISION,POS,20,spread,42,0.02990894676085038,0.8333333333333334,6.167619809255241
BULL_2025,KOSPI_KOSDAQ_ALL,REVISION,STATE_N,5,top,14,0.012785171901323543,0.6428571428571429,1.4557547978797052
BULL_2025,KOSPI_KOSDAQ_ALL,REVISION,STATE_N,20,top,14,0.04202769974832623,0.8571428571428571,2.830904460301992
BULL_2025,KOSPI_KOSDAQ_ALL,REVISION,STATE_W+,5,top,31,0.01055390915609685,0.6774193548387096,2.31526241398281
BULL_2025,KOSPI_KOSDAQ_ALL,REVISION,STATE_W+,20,top,31,0.05716631030849539,0.8387096774193549,5.158992646136478
BULL_2025,KOSPI_KOSDAQ_ALL,VALUE,POS,5,top,33,0.009488168760373169,0.5151515151515151,2.1402180210157042
BULL_2025,KOSPI_KOSDAQ_ALL,VALUE,POS,5,spread,33,0.001997291947686682,0.5757575757575758,0.3817794116646752
BULL_2025,KOSPI_KOSDAQ_ALL,VALUE,POS,20,top,33,0.031814990851142456,0.6363636363636364,2.7605996507755846
BULL_2025,KOSPI_KOSDAQ_ALL,VALUE,POS,20,spread,33,-0.004581616894728146,0.45454545454545453,-0.4081391891414865
BULL_2025,KOSPI_KOSDAQ_ALL,VALUE,NEG,5,top,16,0.005913273282343,0.6875,1.052775008080911
BULL_2025,KOSPI_KOSDAQ_ALL,VALUE,NEG,5,spread,16,-0.00988548448471797,0.3125,-2.3282600682896275
BULL_2025,KOSPI_KOSDAQ_ALL,VALUE,NEG,20,top,16,0.04436938208544551,0.8125,4.573451748266003
BULL_2025,KOSPI_KOSDAQ_ALL,VALUE,NEG,20,spread,16,-0.013231215170704504,0.1875,-1.673506600952876
BULL_2025,KOSPI_KOSDAQ_ALL,VALUE,STATE_N,5,top,13,0.004188638945341385,0.38461538461538464,0.6706261852509188
BULL_2025,KOSPI_KOSDAQ_ALL,VALUE,STATE_N,20,top,13,0.04879375472008211,0.7692307692307693,3.0672646253163394
BULL_2025,KOSPI_KOSDAQ_ALL,VALUE,STATE_R+,5,top,9,0.012537479891504812,0.6666666666666666,1.4246422516809467
BULL_2025,KOSPI_KOSDAQ_ALL,VALUE,STATE_R+,20,top,9,0.04154508630537779,0.7777777777777778,2.2607138534691598
BULL_2025,KOSPI_KOSDAQ_ALL,VALUE,STATE_R-,5,top,12,0.00792249917032109,0.75,1.508937033946991
BULL_2025,KOSPI_KOSDAQ_ALL,VALUE,STATE_R-,20,top,12,0.03643126365120922,0.8333333333333334,3.920569126601313
BULL_2025,KOSPI_KOSDAQ_ALL,VALUE,STATE_W+,5,top,12,0.01511632454008154,0.5833333333333334,1.8363727448777913
BULL_2025,KOSPI_KOSDAQ_ALL,VALUE,STATE_W+,20,top,12,0.011610317125199027,0.4166666666666667,0.499561565387449
BULL_2025,KOSPI_KOSDAQ_ALL,FLOW,POS,5,top,37,0.01258921077149106,0.7297297297297297,3.035540239808017
BULL_2025,KOSPI_KOSDAQ_ALL,FLOW,POS,5,spread,37,0.0038429000159821438,0.5945945945945946,1.4834784599597461
BULL_2025,KOSPI_KOSDAQ_ALL,FLOW,POS,20,top,37,0.04316494127845146,0.7567567567567568,4.07275200068302
BULL_2025,KOSPI_KOSDAQ_ALL,FLOW,POS,20,spread,37,0.0054904718560016,0.4594594594594595,1.0212924958062128
BULL_2025,KOSPI_KOSDAQ_ALL,FLOW,NEG,5,top,12,0.00328889629756945,0.5,0.38753963062749863
BULL_2025,KOSPI_KOSDAQ_ALL,FLOW,NEG,5,spread,12,0.000898961767183008,0.5,0.21571872811266188
BULL_2025,KOSPI_KOSDAQ_ALL,FLOW,NEG,20,top,12,0.04912478596850715,0.75,2.514246856920779
BULL_2025,KOSPI_KOSDAQ_ALL,FLOW,NEG,20,spread,12,0.03713032195806248,0.75,3.9263708882256783
BULL_2025,KOSPI_KOSDAQ_ALL,FLOW,STATE_N,5,top,9,0.0017926463227069989,0.5555555555555556,0.16571523710286454
BULL_2025,KOSPI_KOSDAQ_ALL,FLOW,STATE_N,20,top,9,0.01622208452982199,0.6666666666666666,0.7262765586708033
BULL_2025,KOSPI_KOSDAQ_ALL,FLOW,STATE_R+,5,top,12,0.005302351182312492,0.6666666666666666,0.9946471895501737
BULL_2025,KOSPI_KOSDAQ_ALL,FLOW,STATE_R+,20,top,12,0.018921011615208705,0.5,0.975079442537101
BULL_2025,KOSPI_KOSDAQ_ALL,FLOW,STATE_W+,5,top,19,0.01998625722346149,0.8421052631578947,3.7918090480916677
BULL_2025,KOSPI_KOSDAQ_ALL,FLOW,STATE_W+,20,top,19,0.0639911445626007,0.8947368421052632,4.747228848738779
YTD_2026,K200,MOMENTUM,POS,5,top,16,0.019086524619619828,0.5625,1.2244759540020984
YTD_2026,K200,MOMENTUM,POS,5,spread,16,0.022382987414734316,0.6875,1.9657533599375279
YTD_2026,K200,MOMENTUM,POS,20,top,16,0.04867976048188234,0.5625,1.4167442849584664
YTD_2026,K200,MOMENTUM,POS,20,spread,16,0.06768694929383759,0.6875,2.464178216897442
YTD_2026,K200,MOMENTUM,NEG,5,top,12,-0.004555262226442226,0.4166666666666667,-0.23227988252990095
YTD_2026,K200,MOMENTUM,NEG,5,spread,12,-0.006101934238415925,0.3333333333333333,-0.4536087181365001
