model,date,universe,state,MKT_RET_20D,MKT_RET_60D,MKT_VOL_20D,MKT_DD_60D,LIQ_5D_20D,MKT_FWD_5D,MKT_FWD_20D,MKT_FWD_DD20,MKT_FWD_VOL20
BASE,2018-08-21,KOSDAQ,S2,0.04205260333671745,-0.10940545828728865,0.23140351192630634,-0.12203199852082647,0.3915827996340347,0.018109400241072427,0.0590968728811429,-0.003095951007733855,0.10204394700362035
BASE,2018-08-28,KOSDAQ,S2,0.04041893215814962,-0.09663011604875338,0.210102722843204,-0.10613252458318545,0.4316939890710382,0.03577085200904319,0.035002357667425286,0.00667933684645905,0.11133325258473759
BASE,2018-09-04,KOSDAQ,S2,0.0627257948084321,-0.0642229754901259,0.19310536327495534,-0.06210472715161819,0.4476797088262056,-0.0069397670237425916,-0.07124938325546107,-0.0712493832554606,0.15232397950521925
BASE,2018-09-11,KOSDAQ,S4,0.08979880901376314,-0.014433397684156857,0.1284693152827515,-0.014139116903715276,0.4455535390199637,0.01135112579663487,-0.1051383674453399,-0.139826146780068,0.30670616911843257
BASE,2018-09-18,KOSDAQ,S4,0.05909687288114274,0.0007837456192298919,0.10204394700362018,-0.0028038663329159608,0.4088848594741613,-0.00505264759559455,-0.12836389124982195,-0.1494805006101333,0.32767124524299607
BASE,2018-09-28,KOSDAQ,S4,0.03500235766742521,0.05852763658090954,0.11133325258473745,-0.009003938140353829,0.3709386281588447,-0.0705597813541177,-0.21872432447862114,-0.23611594609729736,0.3908867634406166
BASE,2018-10-08,KOSDAQ,S2,-0.0712493832554606,-0.04573768254159727,0.15232397950521917,-0.07892840358796183,0.2678088367899008,-0.04317533115493344,-0.09611797015189454,-0.178124597388718,0.4518671384591799
BASE,2018-10-16,KOSDAQ,S2,-0.10513836744533966,-0.10504961528909906,0.30670616911843257,-0.1186959747804548,0.3832281334535617,-0.014897803414714104,-0.08040129704196598,-0.14103865695339413,0.3768505589827298
BASE,2018-10-23,KOSDAQ,S2,-0.12836389124982184,-0.038032185079024505,0.32767124524299596,-0.13182546889677182,0.1704238052299369,-0.10819646288798783,-0.04521818107339057,-0.128048494842392,0.37054792930937125
BASE,2018-10-30,KOSDAQ,S1,-0.21872432447862122,-0.15869418937185487,0.3908867634406166,-0.2257588823315786,0.5179533213644524,0.07529817934171477,0.084574346720909,0.00924890938184908,0.2582964880972915
BASE,2018-11-06,KOSDAQ,S1,-0.09611797015189472,-0.10786189482148201,0.45186713845917986,-0.1674599357996519,0.2526881720430107,-0.026538093056195415,0.02294330162159513,-0.027025362788953733,0.19754674645740836
BASE,2018-11-13,KOSDAQ,S1,-0.08040129704196597,-0.10318974247774237,0.3768505589827298,-0.1895539614964118,0.2479856759176365,0.022791424192798254,-0.0190215654971998,-0.01902156549719969,0.22436124493464357
BASE,2018-11-20,KOSDAQ,S1,-0.04521818107339026,-0.11859595462061256,0.37054792930937114,-0.17108274204750373,0.3172043010752688,0.01303483109265588,-0.04229052754766673,-0.0422905275476666,0.23163072027291315
BASE,2018-11-27,KOSDAQ,S2,0.08457434672090969,-0.12298914240073977,0.2582964880972914,-0.1602779456003055,0.2479856759176365,0.014194253376118529,-0.0509275626915758,-0.05461348113830289,0.22804868899253566
BASE,2018-12-04,KOSDAQ,S2,0.022943301621594747,-0.14125854169348084,0.19754674645740825,-0.1483587179946414,0.35625,-0.06647305279966031,-0.06001121905462322,-0.06964772366849681,0.23668043902075073
BASE,2018-12-11,KOSDAQ,S1,-0.01902156549719969,-0.19273950825254882,0.2243612449346435,-0.20496991389975416,0.3511586452762923,-0.001469348519445617,0.03981689781143012,-0.003400727615155974,0.19851884094539235
BASE,2018-12-18,KOSDAQ,S1,-0.0422905275476666,-0.20297281114493648,0.2316307202729131,-0.20613809017968,0.3017857142857142,0.003898848114700399,0.058781188928823634,-0.0019342211406798704,0.166879438459886
BASE,2018-12-26,KOSDAQ,S1,-0.05092756269157572,-0.19580199407126642,0.22804868899253555,-0.19027871535132002,0.3650088809946714,0.004487310343220961,0.07694926974248452,-0.0058104153285313265,0.14914978580168156
BASE,2019-01-04,KOSDAQ,S2,-0.06001121905462292,-0.13086750954715232,0.23668043902075062,-0.10823309259098302,0.3130511463844797,0.032668808328723695,0.08009765720541151,0.00635942125963429,0.11095432673526098
BASE,2019-01-11,KOSDAQ,S2,0.03981689781143016,-0.06197442183521973,0.19851884094539213,-0.07910013041893926,0.3899647887323944,0.016741959648535257,0.08308313168397001,-0.0040827364539107736,0.11067201151522947
BASE,2019-01-18,KOSDAQ,S4,0.05878118892882367,-0.0318466775836288,0.1668794384598857,-0.013362466039822718,0.4894551845342706,0.02112517928869998,0.08249758544840004,-0.0008094744348625671,0.09295404580716943
BASE,2019-01-25,KOSDAQ,S5,0.0769492697424845,0.10854655065939411,0.14914978580168123,0.0,0.4899563318777292,0.007423860228537345,0.06651135217621569,-0.0008065278087566741,0.10133638017044996
BASE,2019-02-01,KOSDAQ,S4,0.08009765720541151,0.038573548029247284,0.11095432673526053,0.0,0.4360313315926893,0.035523185756081176,0.035105565304286025,0.017129596170417205,0.18001015246579502
BASE,2019-02-13,KOSDAQ,S4,0.08308313168397086,0.10478590012185052,0.11067201151522901,0.0,0.456369982547993,0.016192279379678542,0.022120625499717668,-0.007621620431439435,0.17745789341190496
BASE,2019-02-20,KOSDAQ,S4,0.0824975854483998,0.09765771937067536,0.0929540458071689,0.0,0.4764397905759162,0.006045288547467135,-0.009462231829487392,-0.0234344427667319,0.1802530678441826
BASE,2019-02-27,KOSDAQ,S4,0.06651135217621484,0.09008431212531809,0.10133638017044946,0.0,0.4022687609075043,-0.022241964686945146,-0.04588463482134809,-0.04588463482134797,0.2050630534236468
BASE,2019-03-07,KOSDAQ,S4,0.035105565304285324,0.05092164721028358,0.18001015246579471,-0.02224196468694517,0.4131004366812227,0.022533007088338396,0.015063850197412057,-0.024180491778657,0.16696495586732257
BASE,2019-03-14,KOSDAQ,S5,0.022120625499717494,0.1511205706047456,0.1774578934119047,-0.00021013594655627799,0.3231441048034934,-0.015207395940440457,0.011263422339444816,-0.045684098746124335,0.15453379512895005
BASE,2019-03-21,KOSDAQ,S3,-0.009462231829487688,0.13528315092934284,0.18025306784418235,-0.015414336266456385,0.3633975481611208,-0.03094733112337707,0.009131621015338303,-0.030947331123376998,0.15943040650726592
BASE,2019-03-28,KOSDAQ,S3,-0.04588463482134797,0.09587651126883578,0.2050630534236466,-0.04588463482134819,0.2946350043975373,0.04021680407640214,0.0336101825710243,0.012897093063551024,0.1157627085913933
BASE,2019-04-04,KOSDAQ,S3,0.015063850197411854,0.13485670797071592,0.16696495586732232,-0.007513164113673754,0.2996485061511423,0.01870461449503132,0.009404484617605931,-0.020219679730544504,0.12106921656305467
BASE,2019-04-11,KOSDAQ,S4,0.011263422339444773,0.1195106852035368,0.15453379512894974,0.0,0.4,-0.017283395260625285,-0.08183185442833134,-0.0818318544283313,0.17302315780791397
BASE,2019-04-18,KOSDAQ,S4,0.009131621015338043,0.08204616627897443,0.15943040650726564,-0.01978533131297333,0.4586267605633803,-0.0074409669268698615,-0.07492912746447812,-0.07492912746447822,0.21160063636007523
BASE,2019-04-25,KOSDAQ,S4,0.03361018257102355,0.051775745350314484,0.11576270859139291,-0.027079076243906486,0.3212709620476611,0.015856388331549127,-0.07800604131890973,-0.07918364887559992,0.21600494458980216
BASE,2019-05-03,KOSDAQ,S4,0.009404484617606013,0.060579515918862015,0.12106921656305429,-0.011652064260940231,0.2624113475177305,-0.07337232890287639,-0.08274080205778879,-0.09372740307467098,0.22220458298936685
BASE,2019-05-13,KOSDAQ,S2,-0.0818318544283313,-0.050950919914311776,0.1730231578079137,-0.08416945407246523,0.3127208480565371,-0.009895397279996953,0.03554769690222931,-0.021966831777961104,0.19372831629754167
BASE,2019-05-20,KOSDAQ,S2,-0.07492912746447822,-0.07531489712396999,0.211600636360075,-0.09323196116557464,0.3265666372462489,-0.010742355751093887,0.024532344597640882,-0.012192079972966341,0.14738237315549216
BASE,2019-05-27,KOSDAQ,S2,-0.07800604131890942,-0.09074490288213344,0.21600494458980196,-0.10297278602245563,0.2770448548812665,0.010639611259937759,0.030367661272822314,-0.0014654667874445249,0.1481285315971139
BASE,2019-06-03,KOSDAQ,S2,-0.08274080205778889,-0.06016705084597218,0.22220458298936663,-0.09342876517614973,0.2447183098591549,0.04612431561679152,-0.0009897687414692183,-0.009284644776025086,0.13784548995301146
BASE,2019-06-11,KOSDAQ,S3,0.03554769690222925,-0.03848375171039342,0.19372831629754142,-0.05161378741203004,0.3210526315789473,-0.020427361234898307,-0.09843515993039316,-0.0984351599303932,0.17051614916289934
BASE,2019-06-18,KOSDAQ,S3,0.024532344597641087,-0.04358033897703162,0.14738237315549182,-0.07098681516676153,0.381993006993007,-0.0051079493236390406,-0.05469795954545487,-0.07963452183988629,0.19956508530071787
BASE,2019-06-25,KOSDAQ,S3,0.03036766127282209,-0.018077811017847112,0.1481285315971136,-0.07573216743588229,0.4162303664921466,-0.020117430202918365,-0.058614023599874596,-0.07490920493894981,0.1992774385292455
BASE,2019-07-02,KOSDAQ,S2,-0.0009897687414691658,-0.07503086461393227,0.13784548995301119,-0.0943260610462936,0.3426086956521739,-0.05591667453313103,-0.10194079150232534,-0.11322911575555794,0.2445546427520737
BASE,2019-07-09,KOSDAQ,S2,-0.0984351599303932,-0.1427859215869367,0.17051614916289912,-0.144968335923907,0.3709817549956559,0.027094195606165078,-0.16215579603165262,-0.1621557960316523,0.34891029512642474
BASE,2019-07-16,KOSDAQ,S2,-0.05469795954545453,-0.10407578330942524,0.19956508530071765,-0.1118080603535071,0.2432667245873153,-0.009229447882774931,-0.12322779436267037,-0.18425767806635018,0.3898269749600257
BASE,2019-07-23,KOSDAQ,S2,-0.058614023599874665,-0.10569013907678293,0.1992774385292453,-0.11964932130609696,0.262380538662033,-0.0652159824838906,-0.07554969951489962,-0.17665869237791632,0.40737819247906665
BASE,2019-07-30,KOSDAQ,S1,-0.10194079150232516,-0.1770622557474798,0.2445546427520735,-0.16592413912032244,0.38207136640557,-0.11921760300325772,-0.0325593075033957,-0.11921760300325768,0.4127607491105246
BASE,2019-08-06,KOSDAQ,S1,-0.1621557960316523,-0.217777429305956,0.3489102951264246,-0.24462912424602978,0.4535186794092093,0.07481514941999523,0.14810072444479336,0.024470781574194467,0.26897350161132383
BASE,2019-08-13,KOSDAQ,S1,-0.12322779436267017,-0.1508526807263304,0.3898269749600256,-0.18811593930898396,0.2744588744588744,0.0446477759303199,0.06905127693315952,-0.010316726706813273,0.23822766626916433
BASE,2019-08-21,KOSDAQ,S1,-0.07554969951489954,-0.10330755221009025,0.4073781924790665,-0.15186712168585326,0.2929991356957649,-0.02174503403158508,0.05223162129532663,-0.05261534452431482,0.2210019542045532
BASE,2019-08-28,KOSDAQ,S1,-0.03255930750339575,-0.13204090733859253,0.4127607491105245,-0.1703097999881007,0.2428694900605013,0.04525984477723505,0.040126217281893195,-0.00626791842530483,0.1612349215233074
BASE,2019-09-04,KOSDAQ,S2,0.1481007244447936,-0.13275815032236904,0.2689735016113237,-0.13008138464414898,0.2742906276870163,0.0008115869016699325,-0.004897461399579607,-0.012865053539634963,0.14756399600435527
BASE,2019-09-11,KOSDAQ,S2,0.06905127693315927,-0.1139547416334683,0.23822766626916417,-0.12937537009040734,0.382960413080895,0.028212066780444807,0.0269943902047097,-0.013665549660196619,0.15442575403966596
BASE,2019-09-20,KOSDAQ,S2,0.052231621295326214,-0.08428012290709574,0.221001954204553,-0.08397299852194273,0.4061696658097686,-0.03299937323935115,0.012824979002233207,-0.04072857904864868,0.15337705808310323
BASE,2019-09-27,KOSDAQ,S2,0.04012621728189347,-0.09631855654969323,0.16123492152330712,-0.09282920990497845,0.3505154639175257,1.3948069737815922e-05,0.05059366205179847,-0.007992968768996245,0.12652396620979922
BASE,2019-10-07,KOSDAQ,S3,-0.004897461399578917,-0.04278147523132525,0.147563996004355,-0.07759733662082968,0.2555746140651801,0.0328864067068858,0.07493051086978082,0.010334126887928674,0.10327702512969679
BASE,2019-10-15,KOSDAQ,S3,0.026994390204710506,-0.03738332208364048,0.1544257540396657,-0.037674610283265575,0.3087478559176672,0.014025855330296287,0.030574193559703096,-0.00019099024274149556,0.09478465882618867
BASE,2019-10-22,KOSDAQ,S4,0.01282497900223345,-0.014788844810303514,0.15337705808310295,-0.0012919904419542716,0.3912671232876712,0.0030604998266086352,0.01238177321863449,-0.0062957670311419855,0.0976485322190217
BASE,2019-10-29,KOSDAQ,S4,0.050593662051798605,0.05717082795791062,0.1265239662097989,-0.002452489512817735,0.4452991452991452,0.023179125196845726,-0.006662590877284902,-0.0342527904608273,0.15666531828742924
BASE,2019-11-05,KOSDAQ,S5,0.07493051086978086,0.22808440157507093,0.10327702512969635,0.0,0.4192176870748299,-0.009734987641745489,-0.06102610057146131,-0.06102610057146107,0.15447111310279726
BASE,2019-11-12,KOSDAQ,S4,0.030574193559703033,0.13147736683743183,0.09478465882618822,-0.009734987641745518,0.4180118946474087,-0.003874442107931453,-0.053578516771547374,-0.06897689941280982,0.17174271731515264
BASE,2019-11-19,KOSDAQ,S4,0.012381773218634873,0.07892205320538959,0.09764853221902128,-0.013571712103637501,0.4357021996615905,-0.015808517647106207,-0.016504241905093135,-0.06535567408052811,0.18133531474831494
BASE,2019-11-26,KOSDAQ,S3,-0.006662590877284824,0.08546946535176136,0.156665318287429,-0.0291656811004517,0.3294018534119629,-0.0328175661395278,-0.020277980918225896,-0.05034300471181741,0.13360802609389186
BASE,2019-12-03,KOSDAQ,S3,-0.06102610057146107,0.004388530398281798,0.15447111310279701,-0.06102610057146085,0.2253994953742641,-0.0018805822443756666,0.06604887785923691,-0.01812009602194431,0.1518681976884156
BASE,2019-12-10,KOSDAQ,S3,-0.053578516771547235,0.001686739324347375,0.17174271731515242,-0.06279191821465846,0.2199832073887489,0.0351468960476777,0.07417857468587694,0.003407251537305145,0.2501912997027693
BASE,2019-12-17,KOSDAQ,S3,-0.016504241905093253,0.008442667153726768,0.1813353147483147,-0.02985196318910588,0.3430962343096234,-0.01958492620075618,0.06036840776572135,-0.01958492620075647,0.24927741729413747
BASE,2019-12-24,KOSDAQ,S3,-0.020277980918226413,0.022432007362645612,0.13360802609389158,-0.04885224089385598,0.3684210526315789,0.05240438432573658,0.04597985814151889,0.006841627173715503,0.27923378864802334
BASE,2020-01-03,KOSDAQ,S4,0.06604887785923652,0.07599691914334605,0.1518681976884153,-0.005552393958999979,0.508347245409015,0.005731084004390026,-0.012729190128151309,-0.044079384373116315,0.2991134440531815
BASE,2020-01-10,KOSDAQ,S5,0.07417857468587652,0.04770819022165629,0.25019129970276915,0.0,0.6003316749585407,0.021838539543285643,0.011382335504595107,-0.049526627117044586,0.21860718030547463
BASE,2020-01-17,KOSDAQ,S5,0.060368407765721166,0.05578038403657559,0.2492774172941373,0.0,0.5194697597348799,-0.03288855806904294,-0.013575585248254399,-0.06983996384813151,0.22143637387870255
BASE,2020-01-28,KOSDAQ,S3,0.04597985814151917,0.017941878625002294,0.2792337886480233,-0.033322778177042656,0.4090534979423868,-0.0066652615356780345,-0.018572864028026548,-0.04430253343384216,0.26838780580129235
BASE,2020-02-04,KOSDAQ,S3,-0.012729190128151324,-0.01174974657412542,0.29911344405318147,-0.03976593468107548,0.35831960461285,0.03029345389231306,-0.05816626516926266,-0.08439299790564903,0.3068461223352996
BASE,2020-02-11,KOSDAQ,S3,0.01138233550459522,0.028197254477715372,0.21860718030547455,-0.01067712829750822,0.2912541254125412,-0.0033774093583776844,-0.09849453266031298,-0.11131435550200963,0.3527803763772722
BASE,2020-02-18,KOSDAQ,S3,-0.013575585248254862,0.028710289912281528,0.22143637387870246,-0.014948143916533763,0.423490488006617,-0.037787996296808964,-0.2561279929920054,-0.2705982018444286,0.4845288059890976
BASE,2020-02-25,KOSDAQ,S3,-0.01857286402802627,0.005736593980873783,0.26838780580129235,-0.052171279806380255,0.4110835401157982,-0.04673904727688043,-0.28257736744830236,-0.3584720244817021,0.8230780937552938
BASE,2020-03-03,KOSDAQ,S2,-0.058166265169262155,-0.008739830044284802,0.30684612233529956,-0.09647189116989496,0.3661157024793388,-0.013822559864950042,-0.11176262212883911,-0.3270174618128584,0.8828592903210721
BASE,2020-03-10,KOSDAQ,S2,-0.09849453266031283,-0.0205997403467979,0.3527803763772723,-0.10896096254386434,0.2640728476821192,-0.17764265044579422,-0.029514914245770192,-0.31758473597309067,0.8917810500973087
BASE,2020-03-17,KOSDAQ,S1,-0.2561279929920054,-0.22192975242809243,0.48452880598909764,-0.2672474988082417,0.5846407927332783,-0.07200074439396387,0.18743639621469024,-0.17017186701518272,0.7933165318965898
BASE,2020-03-24,KOSDAQ,S1,-0.2825773674483022,-0.2635276324772363,0.823078093755294,-0.3200062243505871,0.4069478908188585,0.18022762407447948,0.3329640687392222,0.058097766865751854,0.35145178826919937
BASE,2020-03-31,KOSDAQ,S1,-0.11176262212883914,-0.1740769560982126,0.882859290321072,-0.1974525617798587,0.503305785123967,0.07749405891042588,0.1474698781574633,-0.024423943065697507,0.29801244295176005
BASE,2020-04-07,KOSDAQ,S1,-0.029514914245769797,-0.11514401108288075,0.8917810500973088,-0.13525990332401583,0.4797353184449958,0.006194800815932471,0.1323632600145965,-0.018262455039715797,0.24423677983003428
BASE,2020-04-14,KOSDAQ,S1,0.18743639621469077,-0.12869062864160008,0.7933165318965899,-0.12990301066755772,0.3945409429280397,0.04173130239469414,0.13581548148283762,0.022407489962993354,0.19933554167008768
BASE,2020-04-22,KOSDAQ,S2,0.33296406873922235,-0.061462612414538875,0.3514517882691992,-0.0935927300930125,0.420049710024855,0.015988112324550986,0.13943357330015785,-0.004542495118293521,0.18654158990113123
BASE,2020-04-29,KOSDAQ,S2,0.14746987815746437,-0.04005891283624219,0.2980124429517598,-0.07910098884994987,0.3471760797342192,0.0633086832338944,0.1466883027140123,-0.004550561057624969,0.2063544845326944
BASE,2020-05-11,KOSDAQ,S5,0.13236326001459697,-0.009298089279237587,0.24423677983003408,-0.020800085062644524,0.4019933554817276,0.00926237410735541,0.10464175581484472,-0.001980405562516885,0.18767696538367168
BASE,2020-05-18,KOSDAQ,S5,0.13581548148283829,0.0032666044655997872,0.19933554167008746,-0.0012635597083032746,0.4,0.04504969306860882,0.0003343249557082416,0.00033432495570839826,0.3370543460592233
BASE,2020-05-25,KOSDAQ,S5,0.1394335733001577,0.08963872101742654,0.18654158990113098,0.0,0.4900497512437811,0.022456869271267475,0.036448781026716684,-0.04278779125000398,0.38533828981044443
BASE,2020-06-01,KOSDAQ,S5,0.14668830271401267,0.16873411435307673,0.20635448453269414,0.0,0.426094137076796,0.024319484240524634,-0.010098854929768957,-0.06381165062519778,0.3703588105802849
BASE,2020-06-08,KOSDAQ,S5,0.10464175581484492,0.21393683986981982,0.18767696538367143,0.0,0.4057851239669421,-0.08603871762828638,0.005302750361189401,-0.08603871762828641,0.38105691104867995
BASE,2020-06-15,KOSDAQ,S3,0.00033432495570839826,0.3491595490538675,0.33705434605922324,-0.09133168875008768,0.3704620462046205,0.08277848062572701,0.1358868182003081,0.04993084200925302,0.25540068210250977
BASE,2020-06-22,KOSDAQ,S5,0.03644878102671689,0.5741832957529966,0.3853382898104443,-0.016113506552074663,0.2225886232481451,-0.02346238019217531,0.050608422144352724,-0.030336434648656208,0.16917222873493765
BASE,2020-06-29,KOSDAQ,S3,-0.010098854929768919,0.3025023117734271,0.37035881058028486,-0.03919782552729645,0.2466996699669967,0.04025659520021679,0.10808969223673727,-0.00703921110364758,0.13791142105422427
BASE,2020-07-06,KOSDAQ,S5,0.005302750361189323,0.2574887154885681,0.38105691104867995,-0.0005192013220605141,0.25,0.03268052595945434,0.10633414507388135,0.000758177863541043,0.10541010985924683
BASE,2020-07-13,KOSDAQ,S5,0.1358868182003079,0.2905891652846748,0.25540068210250966,0.0,0.328665568369028,0.0014872721777185662,0.10941685354836465,-0.006006644188735866,0.10212231838666186
BASE,2020-07-20,KOSDAQ,S5,0.050608422144352794,0.24073128998993854,0.16917222873493762,-0.0007769104802481941,0.3848684210526316,0.029966301223663682,0.02955616925091643,0.013037307545058496,0.21986257001423073
BASE,2020-07-27,KOSDAQ,S5,0.10808969223673781,0.25780154517711606,0.1379114210542242,0.0,0.4295081967213114,0.03860851605360945,0.04071058514303601,-0.012076098274974578,0.2874009588804187
BASE,2020-08-03,KOSDAQ,S5,0.10633414507388128,0.22858339908711378,0.1054101098592467,0.0,0.4044117647058823,0.035558004723879974,0.025402891709071306,-0.04880049946169274,0.2848135046311405
BASE,2020-08-10,KOSDAQ,S5,0.10941685354836439,0.26059328677619176,0.1021223183866617,0.0,0.4587755102040816,-0.07060416812760098,0.018977114452881968,-0.08146188219371264,0.2934109272316468
BASE,2020-08-18,KOSDAQ,S3,0.029556169250915865,0.12108558491218391,0.2198625700142307,-0.07060416812760106,0.5016339869281046,0.041125160566982254,0.12729252400226884,-0.011682550850521056,0.2217912308045511
BASE,2020-08-25,KOSDAQ,S3,0.04071058514303583,0.1415546657072344,0.2874009588804186,-0.03238261531156472,0.2612244897959184,0.023331741714402984,0.01633614040052946,0.0009638643710070394,0.193888592552921
BASE,2020-09-01,KOSDAQ,S5,0.02540289170907095,0.14045387429736844,0.28481350463114047,-0.009806416413648211,0.3262642740619902,0.029068589560315675,0.00010728190435965042,-0.049190384991900094,0.28245882838435027
BASE,2020-09-08,KOSDAQ,S5,0.018977114452881638,0.28408640772648885,0.2934109272316468,-0.0013647870202194712,0.3851791530944625,0.02818891440085551,0.001120784585748583,-0.07604835610195171,0.27269889173775497
BASE,2020-09-15,KOSDAQ,S5,0.1272925240022691,0.2193476626855526,0.22179123080455096,0.0,0.3798701298701298,-0.06135000025743221,-0.08601590685492916,-0.10137949266215174,0.2763459771162506
BASE,2020-09-22,KOSDAQ,S3,0.01633614040052933,0.17203952008641732,0.19388859255292093,-0.0613500002574322,0.3433441558441558,0.006991177435760713,-0.07819476967379838,-0.07819476967379824,0.29128131591529643
BASE,2020-09-29,KOSDAQ,S3,0.0001072819043599349,0.13455993624910056,0.2824588283843502,-0.05478773155915517,0.1766612641815235,0.030111441456030865,-0.055047320591214456,-0.08459453172815246,0.2561787467467641
BASE,2020-10-12,KOSDAQ,S3,0.001120784585748602,0.13173739793531292,0.2726988917377549,-0.02632602767447656,0.2346278317152103,-0.06130376376179521,-0.0277120659006743,-0.11135297460831028,0.28547761924252724
BASE,2020-10-19,KOSDAQ,S3,-0.08601590685492921,0.06077996731982149,0.2763459771162506,-0.0860159068549291,0.2725806451612903,-0.05331779218278932,0.028915220998202786,-0.0533177921827892,0.26725809483725194
BASE,2020-10-26,KOSDAQ,S2,-0.07819476967379824,-0.024995749591496086,0.29128131591529643,-0.13474752079161312,0.2094703049759229,0.032277730646200826,0.11890280425993788,0.007723408835466072,0.20858833330157617
BASE,2020-11-02,KOSDAQ,S2,-0.0550473205912142,-0.03093883843126477,0.2561787467467641,-0.10681913432676715,0.1958266452648475,0.05991013849709061,0.09000712745254971,0.018639452999867467,0.16917572437014233
BASE,2020-11-09,KOSDAQ,S3,-0.0277120659006741,-0.008150441322368418,0.2854776192425273,-0.05330854496133253,0.3405448717948718,-0.006632900104932547,0.05562166204669051,-0.016385610802007733,0.1273779083360857
BASE,2020-11-16,KOSDAQ,S3,0.028915220998202873,0.06011958075046997,0.26725809483725194,-0.05958785481279727,0.4556354916067146,0.029477798998870597,0.0703074033145978,-0.009817831391945031,0.12048423885397525
BASE,2020-11-23,KOSDAQ,S5,0.11890280425993804,0.04825972323275174,0.20858833330157614,-0.0318665746208725,0.4952076677316294,0.005619147285203961,0.06159277099123311,-0.014126407002222896,0.09993018604479136
BASE,2020-11-30,KOSDAQ,S4,0.09000712745254957,0.03011565657556048,0.16917572437014236,-0.02642649031193789,0.5091487669053302,0.026474115481545987,0.06267534487060086,0.004429756247424921,0.167180918379527
BASE,2020-12-07,KOSDAQ,S4,0.05562166204669006,0.027518542645319277,0.12737790833608573,-0.000651992786682376,0.471803018268467,0.007186759662967444,0.07723127298984375,-0.010361057366644166,0.17889044947986055
BASE,2020-12-14,KOSDAQ,S4,0.07030740331459806,0.0065300811608255405,0.12048423885397526,-3.313636070922943e-05,0.3965107057890563,0.021095608540729033,0.060650323170163015,-0.01153564467354451,0.18955894591291333
BASE,2020-12-21,KOSDAQ,S4,0.061592770991233614,0.09493788528134472,0.09993018604479138,0.0,0.4394299287410926,0.006644641289299842,0.04415964711547654,-0.03195709876855446,0.22565812117732323
BASE,2020-12-29,KOSDAQ,S4,0.06267534487060078,0.09456108401050844,0.16718091837952703,0.0,0.4115323854660347,0.040534179557872294,0.008404943541737288,-0.0014860208414007037,0.20891489344168648
BASE,2021-01-07,KOSDAQ,S5,0.07723127298984389,0.10563592800892474,0.17889044947986055,0.0,0.5476003147128246,-0.008316051608624727,-0.025347493729180905,-0.06155061735575029,0.24734823183755975
BASE,2021-01-14,KOSDAQ,S5,0.0606503231701625,0.16804708514141575,0.18955894591291333,-0.008316051608624586,0.4599686028257457,0.0052199174355026115,0.002774933163700019,-0.053680979543410556,0.24926387725744162
BASE,2021-01-21,KOSDAQ,S5,0.04415964711547682,0.2402728019932765,0.22565812117732326,-0.003139543275908263,0.3719655442443226,-0.02782545229535628,-0.028650745974907074,-0.058595035730270584,0.2209475089213158
BASE,2021-01-28,KOSDAQ,S3,0.008404943541737042,0.16805934537925515,0.20891489344168654,-0.04001165283496888,0.3677621283255086,0.005706340951268107,-0.03221065672083719,-0.047794003899640614,0.2657667483594902
BASE,2021-02-04,KOSDAQ,S3,-0.02534749372918066,0.10832479810129603,0.24734823183755977,-0.03453363201680082,0.2134480062548866,0.020297797081085384,-0.06659296007151873,-0.06659296007151849,0.225101387178717
BASE,2021-02-15,KOSDAQ,S3,0.0027749331636997,0.13837205809669295,0.24926387725744167,-0.01493679159086525,0.2184808144087705,-0.02628238437154534,-0.03981629057842018,-0.0910220305311511,0.24424720467299343
BASE,2021-02-22,KOSDAQ,S3,-0.02865074597490702,0.07671377390158218,0.22094750892131584,-0.04082660146454187,0.3630672926447574,-0.03138838767102304,-0.0072372004334548224,-0.0664870852909667,0.2440858978332129
BASE,2021-03-02,KOSDAQ,S3,-0.03221065672083645,0.03708990363908238,0.2657667483594902,-0.07093350794150544,0.2437694704049844,-0.030023025916038,0.03596954630710641,-0.03623609006250772,0.1538518579508985
BASE,2021-03-09,KOSDAQ,S2,-0.06659296007151849,-0.01999153080158622,0.22510138717871708,-0.0988268953103002,0.2268842268842268,0.04956710374827105,0.08492513332236944,-0.006405372820666555,0.11984731282370742
BASE,2021-03-16,KOSDAQ,S3,-0.03981629057842029,0.02124520680707498,0.24424720467299352,-0.0541583545349944,0.2368012422360248,0.006755912012810305,0.07924468617235952,0.0040561367280991245,0.08490323434567587
BASE,2021-03-23,KOSDAQ,S3,-0.007237200433454993,0.006903409404643401,0.24408589783321294,-0.047768331600181124,0.2939346811819596,0.010767257808579293,0.09878551541862261,0.00444859707334988,0.07267330418532751
BASE,2021-03-30,KOSDAQ,S3,0.03596954630710658,0.011027085683904314,0.15385185795089854,-0.03751540773302653,0.3491446345256609,0.015814028200890732,0.08120577698719535,-0.0014103227287104447,0.0883187938629335
BASE,2021-04-06,KOSDAQ,S4,0.0849251333223695,-0.01299206051534263,0.11984731282370742,-0.02229464924799407,0.4533437013996889,0.04407178404360759,0.008666912199525608,0.005539383155186206,0.15046772092280128
BASE,2021-04-13,KOSDAQ,S4,0.07924468617235947,0.03914875491788594,0.08490323434567587,0.0,0.533852140077821,0.024984257837777708,-0.03254238981829334,-0.0366099888877498,0.1571193971915101
