date,universe,MKT_RET_20D,MKT_RET_60D,MKT_VOL_20D,MKT_DD_60D,MKT_FWD_5D,MKT_FWD_20D,MKT_FWD_DD20,MKT_FWD_VOL20,LIQ_5D_20D,LIQ_1D_20D,n_factors,RELATIVE_WORKING_BREADTH,ABS_CONFIRMED_BREADTH,DEFENSIVE_WORKING_BREADTH,REVERSE_BREADTH,BULLISH_REVERSE_BREADTH,BEARISH_REVERSE_BREADTH,POSITIVE_ABS_BREADTH,WPLUS_FAMILY_SHARE,WMINUS_FAMILY_SHARE,RMINUS_FAMILY_SHARE,WPLUS_PAIR_SHARE,CONFLICT_PAIR_SHARE,LEADER_FAMILY,LEADER_STATE,LEADER_STRENGTH_60D,SPREAD_DISPERSION_20D,LEADER_RMINUS,GENUINE_ROTATION,DEFENSIVE_ROTATION,FAMILY_MEMBER_AGREEMENT
2024-06-20,K200,0.031026288243168665,0.013631932994708995,0.17310756200920976,0.0,-0.00857410692667512,0.00861002842290199,-0.016131763038017777,0.11941111183931252,0.3838383838383838,0.2727272727272727,8.0,0.625,0.625,0.0,0.125,0.0,0.125,0.875,0.5,0.0,0.0,0.16666666666666666,0.0,REVISION,W+,0.0804613628123515,0.010372009824641747,0.0,0.0,0.0,0.25
2024-06-27,K200,0.04176225488784424,0.010455737637682594,0.15030561135303344,-0.00857410692667504,0.017743070488651574,-0.024654603131808818,-0.024654603131809005,0.13897405872540752,0.2474747474747475,0.2588832487309644,8.0,0.625,0.625,0.0,0.125,0.0,0.125,0.875,0.75,0.0,0.0,0.5,0.0,REVISION,W+,0.039305413248499746,0.008263050566454013,0.0,0.0,0.0,0.25
2024-07-04,K200,0.05462042738826667,0.029406713910628657,0.11970288852979305,0.0,0.024866192034798437,-0.01808769243591834,-0.04165852350151977,0.14850098405117618,0.3045685279187817,0.3045685279187817,8.0,0.625,0.625,0.0,0.25,0.125,0.125,0.875,0.75,0.0,0.0,0.5,0.0,REVISION,W+,0.0638085860537231,0.016348197957323903,0.0,0.0,0.0,0.5
2024-07-11,K200,0.056025721301126596,0.08024217573721426,0.11206827653818208,0.0,-0.024656253743826368,-0.11902033691868252,-0.15768116474172666,0.38221223068945936,0.3705583756345177,0.4873096446700508,8.0,0.625,0.625,0.0,0.25,0.0,0.25,0.75,0.5,0.0,0.0,0.16666666666666666,0.0,REVISION,W+,0.08163838508657739,0.02643734097036275,0.0,0.0,0.0,0.5
2024-07-18,K200,0.008610028422902039,0.0920069365856293,0.11941111183931287,-0.024656253743826295,-0.04127199423447043,-0.04510356405859657,-0.13638772126084997,0.40225900709113077,0.4263959390862944,0.4467005076142132,8.0,0.5,0.5,0.0,0.125,0.0,0.125,0.625,0.5,0.0,0.0,0.16666666666666666,0.0,REVISION,W+,0.04447956928174855,0.018360875815714814,0.0,0.0,0.0,0.5
2024-07-25,K200,-0.024654603131809005,0.02125391662067244,0.13897405872540788,-0.06491063521593798,0.024595440814815683,-0.002479335814981557,-0.09921033541774027,0.3963225141148033,0.2538071065989847,0.3604060913705584,8.0,0.625,0.25,0.375,0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.0,0.0,REVISION,W-,0.050979668709716895,0.015136162012946658,0.0,0.0,0.0,1.0
2024-08-01,K200,-0.018087692435918235,0.014883650143724392,0.1485009840511765,-0.041911700087828074,-0.08048176440305461,-0.035758315746650185,-0.1208338152803985,0.38994542967180873,0.3807106598984771,0.3096446700507614,8.0,0.625,0.5,0.125,0.0,0.0,0.0,0.75,1.0,0.0,0.0,1.0,0.0,REVISION,W+,0.04156097025542091,0.007182826350651499,0.0,0.0,0.0,1.0
2024-08-08,K200,-0.11902033691868286,-0.06343959200777682,0.3822122306894596,-0.11902033691868286,0.05717794195186742,-0.002297912565728538,-0.0022979125657278665,0.17627395785197644,0.7309644670050761,0.4060913705583756,8.0,0.75,0.0,0.75,0.125,0.0,0.125,0.0,0.0,1.0,0.0,0.0,0.0,REVISION,W-,0.010723680748980557,0.01663621172629476,0.0,0.0,0.0,0.75
2024-08-16,K200,-0.045103564058596834,-0.006999898157569073,0.40225900709113094,-0.06864773288224335,0.0015232658619903643,-0.04631917681279169,-0.06926920549883486,0.16510041834604922,0.233502538071066,0.2842639593908629,8.0,0.625,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,REVISION,W-,0.020182463608456255,0.01920350581984168,0.0,0.0,0.0,0.75
2024-08-23,K200,-0.002479335814981276,0.013558821310243996,0.3963225141148034,-0.06722903576825567,-0.009586799550914812,-0.04025378179780165,-0.07068479961860463,0.17434329876986965,0.1878172588832487,0.1767676767676767,8.0,0.625,0.625,0.0,0.125,0.0,0.125,0.625,0.75,0.0,0.0,0.5,0.0,VALUE,W+,0.0371472631606761,0.02101074656590342,0.0,0.0,0.0,0.75
2024-08-30,K200,-0.035758315746650116,-0.0014845596612158563,0.38994542967180884,-0.07617132402925897,-0.04857332132520952,-0.04054028558510154,-0.061689404018429816,0.22494232802195574,0.2842639593908629,0.4263959390862944,8.0,0.25,0.125,0.125,0.125,0.0,0.125,0.125,0.0,0.5,0.25,0.0,0.0,MOMENTUM,W-,0.009602073951872347,0.0194842509649148,0.0,0.0,0.0,0.75
2024-09-06,K200,-0.0022979125657278665,-0.07180064934876751,0.17627395785197675,-0.1210447511566285,0.010532445139778726,0.030056929410284126,-0.01378569992538925,0.20079837742295392,0.3299492385786802,0.3248730964467005,8.0,0.375,0.375,0.0,0.375,0.0,0.375,0.375,0.5,0.0,0.25,0.16666666666666666,0.3333333333333333,VALUE,W+,0.04684972475661555,0.02645577603930194,0.0,0.0,0.0,0.75
2024-09-13,K200,-0.04631917681279152,-0.08149271716074857,0.16510041834604966,-0.11178720321786506,0.00789293805887317,0.011586307147184744,-0.005219349119562011,0.18587223579418366,0.3756345177664975,0.299492385786802,8.0,0.375,0.25,0.125,0.5,0.0,0.5,0.375,0.0,0.0,0.5,0.0,0.0,VALUE,N+,0.01623383348686775,0.018455841564608205,0.0,0.0,0.0,0.25
2024-09-25,K200,-0.04025378179780137,-0.06623681064091658,0.17434329876987006,-0.10477659462976507,-0.009882458056818604,0.007911102158454914,-0.013009603186315055,0.19121285616814762,0.6751269035532995,0.6446700507614214,8.0,0.0,0.0,0.0,0.875,0.375,0.5,0.5,0.0,0.0,0.75,0.0,0.0,FLOW,R-,0.0140713887674897,0.013460942045935727,1.0,0.0,0.0,0.75
2024-10-04,K200,-0.04054028558510103,-0.09158279666660663,0.22494232802195605,-0.11362360238481861,0.02143282148372603,0.007685115329659297,-0.01159903519318839,0.15724684666379807,0.5025380710659898,0.233502538071066,8.0,0.0,0.0,0.0,0.625,0.0,0.625,0.25,0.0,0.0,0.75,0.0,0.0,FLOW,R-,0.018328173602846547,0.01376055206950769,1.0,0.0,0.0,0.5
2024-10-14,K200,0.030056929410284816,-0.09462605528734458,0.20079837742295414,-0.08551601147215326,-0.00758807086846658,-0.037151895700879387,-0.037151895700879956,0.14498148840939595,0.350253807106599,0.2030456852791878,8.0,0.25,0.25,0.0,0.625,0.625,0.0,1.0,0.25,0.0,0.0,0.0,0.0,MOMENTUM,R+,0.016581928681675403,0.0319523512122128,0.0,0.0,0.0,0.75
2024-10-21,K200,0.011586307147184671,-0.0787823200727008,0.18587223579418394,-0.06903441969496982,0.0042311514887228415,-0.05301594245270379,-0.07478205907836455,0.19896715632686157,0.3045685279187817,0.1878172588832487,8.0,0.375,0.375,0.0,0.5,0.375,0.125,0.875,0.5,0.0,0.0,0.16666666666666666,0.0,MOMENTUM,W+,0.036684009817858604,0.035035829248186,0.0,0.0,0.0,0.5
2024-10-28,K200,0.007911102158454364,-0.035059489321508486,0.19121285616814787,-0.05822291195135887,-0.0101044553370941,-0.031112549220621028,-0.07868030228892409,0.1939895701035397,0.2284263959390862,0.2060301507537688,8.0,0.625,0.625,0.0,0.0,0.0,0.0,0.875,0.75,0.0,0.0,0.5,0.0,MOMENTUM,W+,0.0361311401729579,0.023771137158906556,0.0,0.0,0.0,1.0
2024-11-04,K200,0.007685115329658654,-0.06773905647504497,0.1572468466637984,-0.044937965400030255,-0.024015894575593236,-0.05266786203940844,-0.06927584159920885,0.18160356563099692,0.3165829145728643,0.3618090452261306,8.0,0.5,0.5,0.0,0.25,0.0,0.25,0.75,0.5,0.0,0.0,0.16666666666666666,0.0,MOMENTUM,W+,0.010885175354723501,0.01675289764902473,0.0,0.0,0.0,0.75
2024-11-11,K200,-0.037151895700879956,-0.010490681136265168,0.1449814884093964,-0.06787463453613463,-0.02393921615349686,-0.06478008459733882,-0.06478008459733853,0.21796631019432278,0.457286432160804,0.507537688442211,8.0,0.875,0.125,0.75,0.0,0.0,0.0,0.125,0.0,0.75,0.0,0.0,0.0,REVISION,W-,0.04091807350890375,0.029232448935434738,0.0,0.0,0.0,0.75
2024-11-18,K200,-0.053015942452704135,-0.08641563253735618,0.19896715632686193,-0.09018898514213147,0.02745864896522203,0.006287802092576747,-0.041842546201779185,0.20161943165340723,0.6331658291457286,0.4472361809045226,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,REVISION,W-,0.04652440834594979,0.020616804350952006,0.0,0.0,0.0,1.0
2024-11-25,K200,-0.031112549220621122,-0.0627575095811469,0.19398957010354007,-0.061827317915512436,-0.032127145491630475,-0.04157995325709504,-0.06744913309824763,0.22827928622678728,0.3316582914572864,0.6030150753768844,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,REVISION,W-,0.04365474724338545,0.015103486131618554,0.0,0.0,0.0,1.0
2024-12-02,K200,-0.05266786203940865,-0.08408776846178345,0.1816035656309973,-0.08679982033617839,-0.03649445011510219,-0.02727355437335916,-0.03649445011510222,0.2180951056377556,0.3181818181818182,0.2575757575757575,8.0,0.875,0.0,0.875,0.125,0.0,0.125,0.0,0.0,1.0,0.0,0.0,0.0,REVISION,W-,0.046571455273376194,0.016027547587209836,0.0,0.0,0.0,0.75
2024-12-09,K200,-0.06478008459733853,-0.07245977217738031,0.21796631019432314,-0.11626849819139984,0.05023219107001966,0.06446549589882825,0.009570153221063249,0.19895487396096023,0.5151515151515151,0.51010101010101,8.0,0.75,0.0,0.75,0.125,0.0,0.125,0.0,0.0,0.75,0.0,0.0,0.0,REVISION,W-,0.0631943892284402,0.022886073412406525,0.0,0.0,0.0,0.75
2024-12-16,K200,0.006287802092576733,-0.036020455892446845,0.2016194316534075,-0.07187672853795446,-0.021416175054603352,0.015622792240258749,-0.038717188631904986,0.1852045283071076,0.4314720812182741,0.233502538071066,8.0,0.375,0.375,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.75,0.0,0.0,REVISION,R-,0.04941194001364804,0.019599042542424467,1.0,0.0,0.0,0.25
2024-12-23,K200,-0.04157995325709485,-0.06405258552691007,0.2282792862267876,-0.091753578991837,-0.017679643926535208,0.032828499338240724,-0.017679643926535205,0.1467407166083334,0.3045685279187817,0.1472081218274111,8.0,0.5,0.375,0.125,0.25,0.0,0.25,0.375,0.0,0.25,0.25,0.0,0.0,REVISION,N-,0.011642031820178436,0.021860027667418454,0.0,0.0,0.0,0.25
2025-01-02,K200,-0.027273554373359543,-0.07142318108327717,0.21809510563775594,-0.09443087679632867,0.05437496592249688,0.04861262211995949,0.019359160768011474,0.18161546826747518,0.1675126903553299,0.248730964467005,8.0,0.125,0.125,0.0,0.5,0.0,0.5,0.125,0.0,0.0,0.5,0.0,0.0,MOMENTUM,N-,0.03122765865190129,0.011011364664780861,0.0,0.0,0.0,0.75
2025-01-09,K200,0.06446549589882844,-0.04147572781188602,0.19895487396096037,-0.04519058658166386,0.0020425786506815184,0.010986466657236979,-0.02745745021408108,0.1588107172997314,0.4365482233502538,0.5939086294416244,8.0,0.375,0.375,0.0,0.5,0.5,0.0,1.0,0.25,0.0,0.0,0.0,0.0,REVISION,W+,0.09235939117056201,0.048773872561960044,0.0,0.0,0.0,0.5
2025-01-16,K200,0.01562279224025831,-0.032173933818822054,0.18520452830710787,-0.03792227521030156,-0.004837946610464332,0.060047750258362634,-0.029439895562607954,0.1651789052910474,0.4010152284263959,0.398989898989899,8.0,0.5,0.5,0.0,0.25,0.25,0.0,1.0,0.75,0.0,0.0,0.5,0.0,REVISION,W+,0.08366267039247455,0.04499324172771688,0.0,0.0,0.0,0.75
2025-01-23,K200,0.032828499338240835,-0.040914261704623645,0.14674071660833368,-0.04257675587795129,-0.0026674079927090605,0.05195532747636608,-0.024721550493559397,0.15906577358893076,0.4292929292929293,0.398989898989899,8.0,0.625,0.625,0.0,0.25,0.25,0.0,1.0,0.75,0.0,0.0,0.5,0.0,REVISION,W+,0.05582909809484249,0.04279050035858288,0.0,0.0,0.0,1.0
2025-02-05,K200,0.0486126221199592,-0.0337086872564063,0.18161546826747538,-0.02837283513437372,0.01654204693321525,0.027105863810078,0.004830790073253599,0.1792902850876124,0.5707070707070707,0.3282828282828283,8.0,0.5,0.5,0.0,0.125,0.125,0.0,1.0,0.75,0.0,0.0,0.5,0.0,REVISION,W+,0.06312844629217386,0.027529575588439065,0.0,0.0,0.0,0.75
2025-02-12,K200,0.010986466657236793,0.0064464610958125945,0.1588107172997317,0.0,0.05066983208379,0.010974973103267107,-0.0077571184314918495,0.18833448152590174,0.5303030303030303,0.3787878787878788,8.0,0.5,0.5,0.0,0.0,0.0,0.0,0.875,0.5,0.0,0.0,0.16666666666666666,0.0,REVISION,W+,0.046819023471225296,0.030721343839698,0.0,0.0,0.0,0.25
2025-02-19,K200,0.06004775025836295,0.08337815818564587,0.16517890529104762,0.0,-0.012435030865079402,-0.012125963070934703,-0.05560923967846687,0.18081290082118753,0.7474747474747475,0.6565656565656566,8.0,0.375,0.375,0.0,0.125,0.125,0.0,1.0,0.5,0.0,0.0,0.16666666666666666,0.0,MOMENTUM,W+,0.015153400187231252,0.016401469071742773,0.0,0.0,0.0,0.75
2025-02-26,K200,0.05195532747636644,0.041313262025271635,0.159065773588931,-0.012435030865079466,-0.026226564318999817,-0.009593384176712414,-0.043717841522069145,0.191366267433005,0.51010101010101,0.4191919191919191,8.0,0.25,0.25,0.0,0.25,0.25,0.0,1.0,0.25,0.0,0.0,0.0,0.0,REVISION,N+,0.06994863690141775,0.03038114257508783,0.0,0.0,0.0,0.5
2025-03-06,K200,0.027105863810078512,0.04766156841706337,0.1792902850876127,-0.03833546704728752,0.0005770629566564006,-0.032304976837951395,-0.033834255433948024,0.19839682676832693,0.5656565656565656,0.3232323232323232,8.0,0.625,0.625,0.0,0.125,0.125,0.0,1.0,0.75,0.0,0.0,0.5,0.0,REVISION,W+,0.0660445458045037,0.020099813064027975,0.0,0.0,0.0,1.0
2025-03-13,K200,0.01097497310326756,0.08797103994319322,0.18833448152590204,-0.03778052606858995,0.026661862176657853,-0.050055694699991465,-0.11086231727121121,0.37757764779210473,0.3535353535353535,0.5303030303030303,8.0,0.625,0.625,0.0,0.375,0.375,0.0,1.0,0.5,0.0,0.0,0.16666666666666666,0.0,REVISION,N+,0.067789409050849,0.03669254158362349,0.0,0.0,0.0,0.75
2025-03-20,K200,-0.01212596307093472,0.06355373922058982,0.1808129008211879,-0.012125963070934387,-0.009903244317394295,-0.06831152014870231,-0.13395274969725646,0.37605791067796823,0.1919191919191919,0.2373737373737373,8.0,0.625,0.375,0.25,0.125,0.0,0.125,0.5,0.75,0.0,0.25,0.5,0.5,REVISION,W+,0.07165039875608126,0.030533852024663535,0.0,0.0,0.0,1.0
2025-03-27,K200,-0.009593384176712405,0.0760663316248531,0.19136626743300536,-0.021909121013453547,-0.04855673180999333,-0.03913526628784856,-0.12529028568964296,0.37712514582352,0.1919191919191919,0.1464646464646464,8.0,0.625,0.0,0.625,0.125,0.0,0.125,0.0,0.0,0.75,0.0,0.0,0.0,REVISION,W-,0.061184180505184003,0.02338604621208987,0.0,0.0,0.0,0.75
2025-04-03,K200,-0.03230497683795164,0.04224254442082853,0.1983968267683273,-0.06940201751020392,-0.017776819949278613,0.02467391849400565,-0.0806496366573961,0.34866745087489953,0.2272727272727272,0.398989898989899,8.0,0.625,0.0,0.625,0.125,0.0,0.125,0.0,0.0,0.75,0.0,0.0,0.0,REVISION,W-,0.05478224915881554,0.018911615915500307,0.0,0.0,0.0,0.25
2025-04-10,K200,-0.05005569469999149,-0.02907900941150554,0.37757764779210495,-0.08594509029008712,0.00693169521194695,0.06250062690083368,-0.006954214538436143,0.10960015866230499,0.4898989898989899,0.6040609137055838,8.0,0.625,0.0,0.625,0.25,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.0,VALUE,W-,0.019968299495948597,0.012723135285386458,0.0,0.0,0.0,0.5
2025-04-17,K200,-0.06831152014870234,-0.02434173976258569,0.3760579106779685,-0.07960914024899446,0.021102091602626896,0.052017496106568875,0.005040147202945988,0.10432278215450198,0.1269035532994923,0.1472081218274111,8.0,0.5,0.0,0.5,0.125,0.0,0.125,0.0,0.0,0.5,0.0,0.0,0.0,REVISION,W-,0.01971074470684965,0.021929828899071288,0.0,0.0,0.0,0.5
2025-04-24,K200,-0.03913526628784869,0.0010899097534651236,0.37712514582352025,-0.06018696801630807,0.014626791509507221,0.04386147472371988,0.00983191707975406,0.12959596351967348,0.1624365482233502,0.2436548223350254,8.0,0.5,0.5,0.0,0.25,0.0,0.25,0.5,0.5,0.0,0.25,0.16666666666666666,0.3333333333333333,REVISION,W+,0.037176241808057696,0.02784396480332606,0.0,0.0,0.0,0.5
2025-05-02,K200,0.02467391849400613,0.018449262849594694,0.34866745087489986,-0.04644051873956445,0.01848278337585796,0.08170516336016026,0.005401322368126182,0.1724113519305002,0.3857868020304568,0.3096446700507614,8.0,0.375,0.375,0.0,0.125,0.125,0.0,1.0,0.75,0.0,0.0,0.5,0.0,REVISION,W+,0.0385200007995021,0.025561318241124648,0.0,0.0,0.0,0.75
2025-05-13,K200,0.06250062690083369,0.020393640463248763,0.1096001586623055,-0.028816085411432546,-0.003003166372640922,0.12130827728299884,-0.008182514733325208,0.17947884352524943,0.6751269035532995,0.5685279187817259,8.0,0.875,0.875,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,VALUE,W+,0.03781559844692435,0.014996340151235035,0.0,0.0,0.0,1.0
2025-05-20,K200,0.05201749610656847,-0.031732712285374776,0.10432278215450258,-0.025547468893958203,0.01318574940869516,0.14644364388071823,-0.005194949658807513,0.17450213920336996,0.6192893401015228,0.4720812182741117,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,MOMENTUM,W+,0.014823275882182796,0.02612640649187031,0.0,0.0,0.0,1.0
2025-05-27,K200,0.043861474723720484,-0.006612579230684368,0.12959596351967398,-0.011166601587319636,0.05141061897113372,0.17368875232224193,0.013837510393151398,0.1824651002343674,0.4923857868020304,0.3959390862944162,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,MOMENTUM,W+,0.11722445877219789,0.0545635968213416,0.0,0.0,0.0,1.0
2025-06-04,K200,0.08170516336016065,0.0725883913836387,0.1724113519305005,0.0,0.05577121562590722,0.12976685155290493,0.016228810859697518,0.16627834834955252,0.817258883248731,0.7171717171717171,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,MOMENTUM,W+,0.07389191964218647,0.035396161221601496,0.0,0.0,0.0,1.0
2025-06-12,K200,0.12130827728299876,0.13175485603390835,0.17947884352524962,0.0,0.01934562157237521,0.09117191721562655,-0.008582501541111398,0.19054447042414152,0.8585858585858586,0.8787878787878788,8.0,0.75,0.75,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.5,0.0,MOMENTUM,W+,0.0947696615674749,0.046952529764260814,0.0,0.0,0.0,0.75
2025-06-19,K200,0.1464436438807173,0.12368969735132618,0.17450213920337015,0.0,0.03726399848913444,0.07444802536794405,0.012824302418634081,0.18549510748024714,0.6616161616161617,0.3535353535353535,8.0,0.75,0.75,0.0,0.25,0.25,0.0,1.0,0.75,0.0,0.0,0.5,0.0,MOMENTUM,W+,0.1650423715175276,0.06624897483821363,0.0,0.0,0.0,1.0
2025-06-26,K200,0.17368875232224146,0.177221177471796,0.18246510023436754,-0.0090135332782606,0.012064623039157401,0.03700777290893126,-0.008277830374960105,0.15312087523002277,0.6548223350253807,0.365482233502538,8.0,0.625,0.625,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.5,0.0,MOMENTUM,W+,0.1400700109795176,0.031155611625341337,0.0,0.0,0.0,1.0
2025-07-03,K200,0.12976685155290513,0.2522280066978977,0.16627834834955268,0.0,0.019704109668371234,0.044211252553286375,-0.0199442389963721,0.14240874016853386,0.3686868686868687,0.3535353535353535,8.0,0.375,0.375,0.0,0.125,0.125,0.0,1.0,0.5,0.0,0.0,0.16666666666666666,0.0,MOMENTUM,N+,0.0369612904184127,0.03670886989064801,0.0,0.0,0.0,0.5
2025-07-10,K200,0.0911719172156269,0.3000121261704909,0.19054447042414177,0.0,0.0037225784371692997,0.01683757891686257,-0.016259007784344193,0.18414626815227192,0.3282828282828283,0.4242424242424242,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,MOMENTUM,W+,0.09954586752973826,0.030939370612998986,0.0,0.0,0.0,1.0
2025-07-17,K200,0.0744480253679447,0.2958689546511659,0.18549510748024745,-0.006978904346504944,0.001119461896236784,0.013765026877209692,-0.019907479069191658,0.1848329007428534,0.3434343434343434,0.1969696969696969,8.0,0.5,0.5,0.0,0.25,0.25,0.0,1.0,0.75,0.0,0.0,0.5,0.0,MOMENTUM,R+,0.03821487727903991,0.06558698251829849,0.0,0.0,0.0,1.0
2025-07-24,K200,0.03700777290893109,0.27050922844772796,0.1531208752300232,-0.005867255067761423,0.019094837374373137,-0.0048671222961244745,-0.02100342842761338,0.19109112480964618,0.2777777777777778,0.3585858585858585,8.0,0.5,0.5,0.0,0.375,0.125,0.25,0.75,0.5,0.0,0.25,0.16666666666666666,0.3333333333333333,MOMENTUM,R-,0.0251311092240685,0.04604806017338971,1.0,1.0,0.0,0.75
2025-07-31,K200,0.044211252553286506,0.27610408712083134,0.1424087401685343,-0.0031177087991522967,-0.007027116829647852,-0.020340690157659335,-0.03934694233688485,0.1960702676940942,0.3181818181818182,0.398989898989899,8.0,0.5,0.5,0.0,0.5,0.25,0.25,0.75,0.25,0.0,0.0,0.0,0.0,FLOW,N+,0.012238641908369069,0.03350851855510842,0.0,0.0,0.0,0.5
2025-08-07,K200,0.016837578916861995,0.24414155575001195,0.1841462681522723,-0.01012291712482749,0.000689655658186406,-0.006918831240731423,-0.028747972064543048,0.13081632486538716,0.2727272727272727,0.2272727272727272,8.0,0.125,0.0,0.125,0.625,0.0,0.625,0.125,0.0,0.0,0.5,0.0,0.0,MOMENTUM,R-,0.01189250998102745,0.04000565909948488,1.0,0.0,0.0,0.25
2025-08-14,K200,0.013765026877209374,0.24874978838584094,0.1848329007428538,-0.009440242793713582,-0.01728027242073529,0.053501854518146146,-0.02941733988782691,0.154081305891684,0.2878787878787879,0.3585858585858585,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,FLOW,R-,0.0389225014861011,0.03118923916079179,1.0,0.0,0.0,1.0
2025-08-22,K200,-0.004867122296124626,0.21120046602845277,0.1910911248096466,-0.026557385247255594,0.003248679060483491,0.08916329972650157,-0.010374066710656327,0.1502419023004207,0.2474747474747475,0.2171717171717171,8.0,0.0,0.0,0.0,0.625,0.0,0.625,0.0,0.0,0.0,0.75,0.0,0.0,REVISION,N-,0.04111192393899185,0.028076011754298337,0.0,0.0,0.0,0.75
2025-08-29,K200,-0.02034069015765927,0.15571903659254316,0.19607026769409455,-0.02339498260812589,0.006577145195272267,0.06930515978651793,-0.013578633149955666,0.17381003300253783,0.2828282828282828,0.2222222222222222,8.0,0.125,0.0,0.125,0.375,0.0,0.375,0.0,0.0,0.0,0.5,0.0,0.0,FLOW,R-,0.0498854936363813,0.015651523185337694,1.0,0.0,0.0,0.75
2025-09-05,K200,-0.006918831240731005,0.10186785856961045,0.13081632486538775,-0.016971709610308028,0.06157325422870696,0.1388767368908778,0.004030216249031104,0.19384587208356235,0.1818181818181818,0.207070707070707,8.0,0.375,0.0,0.375,0.375,0.0,0.375,0.0,0.0,0.25,0.5,0.0,0.0,FLOW,R-,0.017961400203760254,0.018731036971223046,1.0,0.0,1.0,0.5
2025-09-12,K200,0.053501854518146486,0.14751407530199234,0.1540813058916844,0.0,0.0159851704163511,0.11804467964005266,0.0007016801809358597,0.2232340928737968,0.5909090909090909,0.5707070707070707,8.0,0.75,0.75,0.0,0.25,0.25,0.0,1.0,0.75,0.0,0.0,0.5,0.0,VALUE,W+,0.036582409542568646,0.013812684504786654,0.0,0.0,0.0,0.5
2025-09-19,K200,0.08916329972650217,0.12397353523213672,0.150241902300421,-0.004746963968563556,-0.0150430249185154,0.1587874481283269,-0.01504302491851539,0.23318350549025213,0.6565656565656566,0.6666666666666666,8.0,0.625,0.625,0.0,0.125,0.125,0.0,1.0,1.0,0.0,0.0,1.0,0.0,REVISION,W+,0.025474131645271347,0.005582982361076166,0.0,0.0,0.0,0.5
2025-09-26,K200,0.06930515978651819,0.09386846267726567,0.17381003300253817,-0.028617936350063045,0.07206748612135584,0.22921773093739245,0.01189748659055434,0.2144353988010322,0.3636363636363636,0.3838383838383838,8.0,0.25,0.25,0.0,0.0,0.0,0.0,0.875,0.5,0.0,0.0,0.16666666666666666,0.0,REVISION,W+,0.0831585428439579,0.008983317185864537,0.0,0.0,0.0,0.25
2025-10-10,K200,0.13887673689087832,0.15004029287597276,0.19384587208356252,0.0,0.04215521354731574,0.10438724285770526,-0.01317470803782994,0.2882932716421503,0.494949494949495,0.702020202020202,8.0,0.625,0.625,0.0,0.25,0.125,0.125,0.875,0.75,0.0,0.25,0.5,0.5,REVISION,W+,0.08716746681758245,0.044301845198947566,0.0,0.0,0.0,0.75
2025-10-17,K200,0.11804467964005294,0.19407544749697214,0.223234092873797,0.0,0.0530087789890602,0.07374631783150842,0.018203513542857097,0.3184152888733923,0.5959595959595959,0.4848484848484848,8.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.25,0.0,0.25,0.0,0.16666666666666666,REVISION,W+,0.14473600925644145,0.05776626632022794,0.0,0.0,0.0,0.5
2025-10-24,K200,0.15878744812832646,0.25596592299583687,0.23318350549025227,0.0,0.04482196449071435,-0.022382181782192406,-0.022382181782192312,0.3637502450275103,0.5757575757575758,0.4494949494949495,8.0,0.5,0.5,0.0,0.375,0.375,0.0,1.0,0.5,0.0,0.0,0.16666666666666666,0.0,REVISION,W+,0.14705529615230137,0.06993189804427083,0.0,0.0,0.0,0.5
2025-10-31,K200,0.2292177309373924,0.28767287878609205,0.2144353988010322,0.0,-0.036803956405621736,-0.04610784902371258,-0.06607600298595018,0.36109861939871074,0.7157360406091371,0.5126903553299492,8.0,0.5,0.5,0.0,0.25,0.25,0.0,1.0,0.5,0.0,0.0,0.16666666666666666,0.0,REVISION,W+,0.1580744629082294,0.10337402377252454,0.0,0.0,0.0,0.5
2025-11-07,K200,0.10438724285770529,0.24905870372873795,0.28829327164215046,-0.06439038365282435,0.01324089932422232,0.035181253590020015,-0.030390538639562426,0.3255963567355327,0.7208121827411168,0.4263959390862944,8.0,0.375,0.375,0.0,0.375,0.375,0.0,1.0,0.25,0.0,0.0,0.0,0.0,REVISION,W+,0.17261510606924935,0.047187534067318564,0.0,0.0,0.0,0.75
