date,era,universe,signal,ic_future_payoff,ic_future_rank
2016-05-02,2016_2019,KOSPI_ALL,GLOBAL_MEAN_RANK20,-0.523809523809524,-0.523809523809524
2016-05-02,2016_2019,KOSPI_ALL,GLOBAL_TOP2_SHARE,-0.8455943246644705,-0.8455943246644705
2016-05-02,2016_2019,KOSPI_ALL,GLOBAL_POSITIVE_SHARE,-0.530158961983068,-0.530158961983068
2016-05-02,2016_2019,KOSPI_ALL,GLOBAL_MEAN_PAYOFF20,-0.5476190476190477,-0.5476190476190477
2016-05-02,2016_2019,KOSPI_ALL,NEG_GLOBAL_RANK_DISPERSION20,0.38095238095238104,0.38095238095238104
2016-05-02,2016_2019,KOSPI_EX_K200,LOCAL_RANK20,0.0,0.0
2016-05-02,2016_2019,KOSPI_EX_K200,GLOBAL_MEAN_RANK20,-0.5476190476190477,-0.5476190476190477
2016-05-02,2016_2019,KOSPI_EX_K200,GLOBAL_TOP2_SHARE,-0.7637626158259734,-0.7637626158259734
2016-05-02,2016_2019,KOSPI_EX_K200,GLOBAL_POSITIVE_SHARE,-0.5904042985720529,-0.5904042985720529
2016-05-02,2016_2019,KOSPI_EX_K200,GLOBAL_MEAN_PAYOFF20,-0.5952380952380953,-0.5952380952380953
2016-05-02,2016_2019,KOSPI_EX_K200,NEG_GLOBAL_RANK_DISPERSION20,0.3333333333333334,0.3333333333333334
2016-05-02,2016_2019,KOSPI_KOSDAQ_ALL,LOCAL_RANK20,-0.5714285714285715,-0.5714285714285715
2016-05-02,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_MEAN_RANK20,-0.523809523809524,-0.523809523809524
2016-05-02,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_TOP2_SHARE,-0.8455943246644705,-0.8455943246644705
2016-05-02,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_POSITIVE_SHARE,-0.530158961983068,-0.530158961983068
2016-05-02,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_MEAN_PAYOFF20,-0.5476190476190477,-0.5476190476190477
2016-05-02,2016_2019,KOSPI_KOSDAQ_ALL,NEG_GLOBAL_RANK_DISPERSION20,0.38095238095238104,0.38095238095238104
2016-05-11,2016_2019,K200,LOCAL_RANK20,-0.38095238095238104,-0.38095238095238104
2016-05-11,2016_2019,K200,GLOBAL_MEAN_RANK20,0.09523809523809526,0.09523809523809526
2016-05-11,2016_2019,K200,GLOBAL_TOP2_SHARE,0.10997147984564301,0.10997147984564301
2016-05-11,2016_2019,K200,GLOBAL_POSITIVE_SHARE,0.3459163477751806,0.3459163477751806
2016-05-11,2016_2019,K200,GLOBAL_MEAN_PAYOFF20,0.30952380952380953,0.30952380952380953
2016-05-11,2016_2019,K200,NEG_GLOBAL_RANK_DISPERSION20,-0.04761904761904763,-0.04761904761904763
2016-05-11,2016_2019,KOSDAQ,LOCAL_RANK20,0.0,0.0
2016-05-11,2016_2019,KOSDAQ,GLOBAL_MEAN_RANK20,-0.09523809523809526,-0.09523809523809526
2016-05-11,2016_2019,KOSDAQ,GLOBAL_TOP2_SHARE,0.3849001794597506,0.3849001794597506
2016-05-11,2016_2019,KOSDAQ,GLOBAL_POSITIVE_SHARE,0.012354155277685021,0.012354155277685021
2016-05-11,2016_2019,KOSDAQ,GLOBAL_MEAN_PAYOFF20,-0.09523809523809526,-0.09523809523809526
2016-05-11,2016_2019,KOSDAQ,NEG_GLOBAL_RANK_DISPERSION20,-0.5714285714285715,-0.5714285714285715
2016-05-11,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,LOCAL_RANK20,-0.28571428571428575,-0.28571428571428575
2016-05-11,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_MEAN_RANK20,-0.14285714285714288,-0.14285714285714288
2016-05-11,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_TOP2_SHARE,0.2886751345948129,0.2886751345948129
2016-05-11,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_POSITIVE_SHARE,0.07412493166611013,0.07412493166611013
2016-05-11,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_MEAN_PAYOFF20,-0.14285714285714288,-0.14285714285714288
2016-05-11,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,NEG_GLOBAL_RANK_DISPERSION20,-0.5476190476190477,-0.5476190476190477
2016-05-11,2016_2019,KOSPI_ALL,LOCAL_RANK20,-0.07142857142857144,-0.07142857142857144
2016-05-11,2016_2019,KOSPI_ALL,GLOBAL_MEAN_RANK20,-0.1666666666666667,-0.1666666666666667
2016-05-11,2016_2019,KOSPI_ALL,GLOBAL_TOP2_SHARE,0.054985739922821505,0.054985739922821505
2016-05-11,2016_2019,KOSPI_ALL,GLOBAL_POSITIVE_SHARE,0.11118739749916519,0.11118739749916519
2016-05-11,2016_2019,KOSPI_ALL,GLOBAL_MEAN_PAYOFF20,0.09523809523809526,0.09523809523809526
2016-05-11,2016_2019,KOSPI_ALL,NEG_GLOBAL_RANK_DISPERSION20,-0.261904761904762,-0.261904761904762
2016-05-11,2016_2019,KOSPI_EX_K200,LOCAL_RANK20,0.6190476190476191,0.6190476190476191
2016-05-11,2016_2019,KOSPI_EX_K200,GLOBAL_MEAN_RANK20,-0.14285714285714288,-0.14285714285714288
2016-05-11,2016_2019,KOSPI_EX_K200,GLOBAL_TOP2_SHARE,0.054985739922821505,0.054985739922821505
2016-05-11,2016_2019,KOSPI_EX_K200,GLOBAL_POSITIVE_SHARE,0.11118739749916519,0.11118739749916519
2016-05-11,2016_2019,KOSPI_EX_K200,GLOBAL_MEAN_PAYOFF20,0.04761904761904763,0.04761904761904763
2016-05-11,2016_2019,KOSPI_EX_K200,NEG_GLOBAL_RANK_DISPERSION20,-0.2380952380952381,-0.2380952380952381
2016-05-11,2016_2019,KOSPI_KOSDAQ_ALL,LOCAL_RANK20,-0.14285714285714288,-0.14285714285714288
2016-05-11,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_MEAN_RANK20,-0.11904761904761905,-0.11904761904761905
2016-05-11,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_TOP2_SHARE,0.1924500897298753,0.1924500897298753
2016-05-11,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_POSITIVE_SHARE,0.1729581738875903,0.1729581738875903
2016-05-11,2016_2019,KOSPI_KOSDAQ_ALL,GLOBAL_MEAN_PAYOFF20,-0.09523809523809526,-0.09523809523809526
2016-05-11,2016_2019,KOSPI_KOSDAQ_ALL,NEG_GLOBAL_RANK_DISPERSION20,-0.4285714285714286,-0.4285714285714286
2016-05-18,2016_2019,K200,LOCAL_RANK20,0.5476190476190477,0.5476190476190477
2016-05-18,2016_2019,K200,GLOBAL_MEAN_RANK20,0.8333333333333335,0.8333333333333335
2016-05-18,2016_2019,K200,GLOBAL_TOP2_SHARE,0.7715167498104596,0.7715167498104596
2016-05-18,2016_2019,K200,GLOBAL_POSITIVE_SHARE,0.7534439302522256,0.7534439302522256
2016-05-18,2016_2019,K200,GLOBAL_MEAN_PAYOFF20,0.8333333333333335,0.8333333333333335
2016-05-18,2016_2019,K200,NEG_GLOBAL_RANK_DISPERSION20,0.047905050476530354,0.047905050476530354
2016-05-18,2016_2019,KOSDAQ,LOCAL_RANK20,0.0,0.0
2016-05-18,2016_2019,KOSDAQ,GLOBAL_MEAN_RANK20,0.11904761904761905,0.11904761904761905
2016-05-18,2016_2019,KOSDAQ,GLOBAL_TOP2_SHARE,-0.05143444998736397,-0.05143444998736397
2016-05-18,2016_2019,KOSDAQ,GLOBAL_POSITIVE_SHARE,0.24263448601342855,0.24263448601342855
2016-05-18,2016_2019,KOSDAQ,GLOBAL_MEAN_PAYOFF20,0.11904761904761905,0.11904761904761905
2016-05-18,2016_2019,KOSDAQ,NEG_GLOBAL_RANK_DISPERSION20,-0.7425282823862205,-0.7425282823862205
2016-05-18,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,LOCAL_RANK20,0.30952380952380953,0.30952380952380953
2016-05-18,2016_2019,KOSDAQ_PLUS_KOSPI_EX_K200,GLOBAL_MEAN_RANK20,0.6428571428571429,0.6428571428571429
