sample,factor,overlay,top_n,cost_bps,n_periods,annualized_return,annualized_excess,sharpe,excess_sharpe,mdd,avg_turnover,hit_rate,avg_eligible
OOS_2023_PLUS,MOM1M,ACT5_W10,10,60,86,0.10468336580587745,-0.04108361116712955,0.49374887207524626,-0.1421641763311969,-0.4007940244478476,0.7837209302325582,0.5232558139534884,197.4418604651163
OOS_2023_PLUS,MOM1M,ACT5_W10,20,0,86,0.14127482519373213,-0.006274564705068375,0.626801731181255,0.023649165581410433,-0.37858098541122365,0.6895348837209303,0.5465116279069767,197.4418604651163
OOS_2023_PLUS,MOM1M,ACT5_W10,20,30,86,0.08340115501974954,-0.05686793619624353,0.43150036556633187,-0.34905173005347984,-0.38739589073870007,0.6895348837209303,0.5,197.4418604651163
OOS_2023_PLUS,MOM1M,ACT5_W10,20,60,86,0.028346864734062338,-0.10498643032569477,0.23651450671941363,-0.7200931191050503,-0.39610667376999587,0.6895348837209303,0.4883720930232558,197.4418604651163
OOS_2023_PLUS,MOM1M,ACT5_W20,10,0,86,0.17034363014151266,0.014341845397726871,0.7228017479510367,0.16898439045865934,-0.3693440247161991,0.8255813953488373,0.5116279069767442,197.4418604651163
OOS_2023_PLUS,MOM1M,ACT5_W20,10,30,86,0.09968750080040256,-0.04714681219750361,0.48807279229322964,-0.2026162995169605,-0.3796982995452426,0.8255813953488373,0.4883720930232558,197.4418604651163
OOS_2023_PLUS,MOM1M,ACT5_W20,10,60,86,0.03313268123772728,-0.10505129058528606,0.2538909142901956,-0.5729708132560511,-0.3899108985288291,0.8255813953488373,0.47674418604651164,197.4418604651163
OOS_2023_PLUS,MOM1M,ACT5_W20,20,0,86,0.121537545855402,-0.025188140763244937,0.5704449102735751,-0.11736802958008663,-0.37324691639049257,0.7209302325581396,0.4883720930232558,197.4418604651163
OOS_2023_PLUS,MOM1M,ACT5_W20,20,30,86,0.062161466611569294,-0.07703101311388383,0.3606065531356732,-0.5137842774853006,-0.382144791066067,0.7209302325581396,0.4883720930232558,197.4418604651163
OOS_2023_PLUS,MOM1M,ACT5_W20,20,60,86,0.005807017601281439,-0.1262233587534466,0.15080190160059614,-0.9095843195978174,-0.3909372442823673,0.7209302325581396,0.47674418604651164,197.4418604651163
OOS_2023_PLUS,MOM1M,BASE,10,0,86,0.14636492904963072,-0.00196021127872259,0.6166707673909286,0.07765977939359087,-0.41321725671665877,0.7616279069767442,0.5465116279069767,197.91860465116278
OOS_2023_PLUS,MOM1M,BASE,10,30,86,0.08231130258588992,-0.05788316039447661,0.4172886020522272,-0.23978462859784871,-0.4226113958266762,0.7616279069767442,0.5232558139534884,197.91860465116278
OOS_2023_PLUS,MOM1M,BASE,10,60,86,0.02169653394783122,-0.11079473847702903,0.21823455923750185,-0.557579178340292,-0.4318803255121755,0.7616279069767442,0.5232558139534884,197.91860465116278
OOS_2023_PLUS,MOM1M,BASE,20,0,86,0.12182723224565817,-0.024444812745902156,0.5677059097793492,-0.10633963116564928,-0.38878016293856477,0.6936046511627907,0.5232558139534884,197.91860465116278
OOS_2023_PLUS,MOM1M,BASE,20,30,86,0.06457202541309992,-0.07442874511551711,0.36801851976112787,-0.4778350492905323,-0.3975827390003486,0.6936046511627907,0.5116279069767442,197.91860465116278
OOS_2023_PLUS,MOM1M,BASE,20,60,86,0.010123611564019086,-0.12195249123111573,0.16869749742639575,-0.8478815270303626,-0.40627975822649764,0.6936046511627907,0.5,197.91860465116278
OOS_2023_PLUS,MOM1M,RAW_TA_W10,10,0,86,0.15692974852354658,0.011971235105560307,0.6168092603806198,0.157950861824951,-0.45049874564727366,0.7465116279069768,0.5697674418604651,197.6860465116279
OOS_2023_PLUS,MOM1M,RAW_TA_W10,10,30,86,0.09359473067509683,-0.04359895971718375,0.4395734162081628,-0.11940524781987097,-0.45919825004557924,0.7465116279069768,0.5465116279069767,197.6860465116279
OOS_2023_PLUS,MOM1M,RAW_TA_W10,10,60,86,0.033590063110330304,-0.09623762908454614,0.2623658055831458,-0.39727726507639916,-0.46778287183246436,0.7465116279069768,0.5,197.6860465116279
OOS_2023_PLUS,MOM1M,RAW_TA_W10,20,0,86,0.138151598198631,-0.008334281248206787,0.612989967443935,0.009776928473666967,-0.3961805553473705,0.6738372093023255,0.5116279069767442,197.6860465116279
OOS_2023_PLUS,MOM1M,RAW_TA_W10,20,30,86,0.0817208495236732,-0.057692007990065686,0.424218513791704,-0.3516431543491163,-0.40438475524166073,0.6738372093023255,0.5,197.6860465116279
OOS_2023_PLUS,MOM1M,RAW_TA_W10,20,60,86,0.02797740180648378,-0.10468988410314706,0.23570404267025052,-0.7119760694587157,-0.41249627418559776,0.6738372093023255,0.5,197.6860465116279
OOS_2023_PLUS,MOM1M,TURNOVER_W10,10,0,86,0.15548636443610775,0.01048224961274613,0.6129357569273761,0.15198159868716293,-0.4456131642251362,0.7383720930232558,0.5232558139534884,197.6860465116279
OOS_2023_PLUS,MOM1M,TURNOVER_W10,10,30,86,0.09285385904605414,-0.04442324321898561,0.43786793018505277,-0.11829953359389667,-0.4538575503830895,0.7383720930232558,0.5232558139534884,197.6860465116279
OOS_2023_PLUS,MOM1M,TURNOVER_W10,10,60,86,0.033481735587611805,-0.09646307123327369,0.26298246095976424,-0.3889905603924756,-0.46200001118739364,0.7383720930232558,0.5,197.6860465116279
OOS_2023_PLUS,MOM1M,TURNOVER_W10,20,0,86,0.13250426304478524,-0.012507759432549337,0.5889376326938587,-0.014385440134161018,-0.39771666406406947,0.669767441860465,0.5232558139534884,197.6860465116279
OOS_2023_PLUS,MOM1M,TURNOVER_W10,20,30,86,0.0766453334735453,-0.06138824576809154,0.40472543893722074,-0.3607901480253282,-0.40574938295322294,0.669767441860465,0.5232558139534884,197.6860465116279
OOS_2023_PLUS,MOM1M,TURNOVER_W10,20,60,86,0.023433229965467817,-0.10794396891893876,0.22084653266739093,-0.7059285748530089,-0.41369287827717305,0.669767441860465,0.5116279069767442,197.6860465116279
OOS_2023_PLUS,MOM1M,TURNOVER_W20,10,0,86,0.14419394017585496,0.003466557819511218,0.5734485825790857,0.11779812406396595,-0.4606489693689878,0.7104651162790698,0.5116279069767442,197.6860465116279
OOS_2023_PLUS,MOM1M,TURNOVER_W20,10,30,86,0.0844022092111063,-0.04912710051590219,0.4097495689186443,-0.14365123125940488,-0.4680113260482517,0.7104651162790698,0.5116279069767442,197.6860465116279
OOS_2023_PLUS,MOM1M,TURNOVER_W20,10,60,86,0.027610790734997392,-0.09907340148916977,0.24628023704707822,-0.4046676489117063,-0.4752903782696475,0.7104651162790698,0.4883720930232558,197.6860465116279
OOS_2023_PLUS,MOM1M,TURNOVER_W20,20,0,86,0.11127944636640485,-0.028744806955167013,0.5072466817561996,-0.10579960776499804,-0.4152862648771447,0.6587209302325582,0.5348837209302325,197.6860465116279
OOS_2023_PLUS,MOM1M,TURNOVER_W20,20,30,86,0.05734729345966505,-0.07607118900583065,0.3359382804465365,-0.41966962907424166,-0.4229270774914674,0.6587209302325582,0.5232558139534884,197.6860465116279
OOS_2023_PLUS,MOM1M,TURNOVER_W20,20,60,86,0.00592961741278164,-0.12118199204964852,0.1647316467537328,-0.7328386655376814,-0.4304846273587112,0.6587209302325582,0.5116279069767442,197.6860465116279
OOS_2023_PLUS,OP12_REV,ACT1_W10,10,0,86,0.25121722216736897,0.08509231153431385,0.911163309988629,0.4978535001581298,-0.2931214492006131,0.5476744186046512,0.5232558139534884,176.17441860465115
OOS_2023_PLUS,OP12_REV,ACT1_W10,10,30,86,0.20075930320054902,0.041196105490617585,0.7695679937412592,0.2972950820002462,-0.29926626090300845,0.5476744186046512,0.5232558139534884,176.17441860465115
OOS_2023_PLUS,OP12_REV,ACT1_W10,10,60,86,0.15225362124744124,-0.0009960008026735911,0.6280410813866303,0.09631654474535715,-0.30960200357040035,0.5476744186046512,0.5232558139534884,176.17441860465115
OOS_2023_PLUS,OP12_REV,ACT1_W10,20,0,86,0.18696874292532595,0.03210750857622102,0.7785230877309128,0.2904898029309642,-0.3528040334673225,0.4360465116279071,0.5232558139534884,176.17441860465115
OOS_2023_PLUS,OP12_REV,ACT1_W10,20,30,86,0.14858905985716553,-0.0013434650176875618,0.6534219968040642,0.0620216210283158,-0.357238339373532,0.4360465116279071,0.5232558139534884,176.17441860465115
OOS_2023_PLUS,OP12_REV,ACT1_W10,20,60,86,0.11139966741196838,-0.03375431529966466,0.5285517432047347,-0.16666530289920925,-0.36164838828954937,0.4360465116279071,0.5232558139534884,176.17441860465115
OOS_2023_PLUS,OP12_REV,ACT1_W20,10,0,86,0.14144829424365013,-0.009363274974474645,0.5976606396500219,0.048581700382158796,-0.3454859481144601,0.6953488372093024,0.5232558139534884,176.17441860465115
OOS_2023_PLUS,OP12_REV,ACT1_W20,10,30,86,0.08306982306200061,-0.060215339140920476,0.41650875731371617,-0.21950643767646316,-0.3533476103802472,0.6953488372093024,0.5116279069767442,176.17441860465115
OOS_2023_PLUS,OP12_REV,ACT1_W20,10,60,86,0.027560702559691785,-0.10855845101161776,0.23571068346533977,-0.48727767603085553,-0.3722556793557701,0.6953488372093024,0.46511627906976744,176.17441860465115
OOS_2023_PLUS,OP12_REV,ACT1_W20,20,0,86,0.22529751538977627,0.0648302315369762,0.9104087426762085,0.5158023683012447,-0.32585737245467494,0.536046511627907,0.5581395348837209,176.17441860465115
OOS_2023_PLUS,OP12_REV,ACT1_W20,20,30,86,0.1768963263703145,0.022634212045100854,0.7544342193828487,0.22856383825962243,-0.33142721568618616,0.536046511627907,0.5465116279069767,176.17441860465115
OOS_2023_PLUS,OP12_REV,ACT1_W20,20,60,86,0.130331143239925,-0.017955831021877255,0.5985558673822756,-0.059773094445692516,-0.33696039873322814,0.536046511627907,0.5465116279069767,176.17441860465115
OOS_2023_PLUS,OP12_REV,ACT5_GT1,10,0,86,0.27936385101864336,0.10916695335280102,0.9986380139694591,0.6091025927927587,-0.32328724590315505,0.7709302325581396,0.5465116279069767,74.65116279069767
OOS_2023_PLUS,OP12_REV,ACT5_GT1,10,30,86,0.2074281189470899,0.04650236998773538,0.7969189995001399,0.32324461728300247,-0.3311931806871091,0.7709302325581396,0.5116279069767442,74.65116279069767
OOS_2023_PLUS,OP12_REV,ACT5_GT1,10,60,86,0.13938002361256796,-0.012759220345779032,0.5951503219931913,0.037313473741442296,-0.33902557555181323,0.7709302325581396,0.5,74.65116279069767
OOS_2023_PLUS,OP12_REV,ACT5_GT1,20,0,83,0.34477031926387025,0.16611753811644614,1.356938252454718,1.0813352457358059,-0.18896082836707784,0.7427710843373495,0.5903614457831325,76.72289156626506
OOS_2023_PLUS,OP12_REV,ACT5_GT1,20,30,83,0.2719630952253036,0.10268423804900007,1.121831044498271,0.713063102401549,-0.1969033622867954,0.7427710843373495,0.5662650602409639,76.72289156626506
OOS_2023_PLUS,OP12_REV,ACT5_GT1,20,60,83,0.20294529756479296,0.042568364721202956,0.8870357391813445,0.34587354664827213,-0.2047877405528684,0.7427710843373495,0.5180722891566265,76.72289156626506
OOS_2023_PLUS,OP12_REV,ACT5_KEEP_TOP50,10,0,86,0.2272812729930882,0.06034264865227046,0.8864107794890702,0.38980061751713985,-0.306831926203209,0.7093023255813954,0.5348837209302325,89.31395348837209
OOS_2023_PLUS,OP12_REV,ACT5_KEEP_TOP50,10,30,86,0.16357284639638214,0.005051864273367235,0.690474481582487,0.12242128806385821,-0.31232049926980465,0.7093023255813954,0.4883720930232558,89.31395348837209
OOS_2023_PLUS,OP12_REV,ACT5_KEEP_TOP50,10,60,86,0.10304314064936082,-0.047467493129595306,0.49445205035544776,-0.14554534792339985,-0.3177769523873911,0.7093023255813954,0.4883720930232558,89.31395348837209
OOS_2023_PLUS,OP12_REV,ACT5_KEEP_TOP50,20,0,86,0.25872313155025806,0.08842781013128631,1.038482757566417,0.6039878404370999,-0.2810491064400279,0.6790697674418604,0.5465116279069767,89.31395348837209
OOS_2023_PLUS,OP12_REV,ACT5_KEEP_TOP50,20,30,86,0.19616522273967152,0.03407836843098888,0.8349524482877273,0.2867229505579252,-0.28619776568264155,0.6790697674418604,0.5348837209302325,89.31395348837209
OOS_2023_PLUS,OP12_REV,ACT5_KEEP_TOP50,20,60,86,0.13659580026794038,-0.017662269080799042,0.631413561983919,-0.030960014060403537,-0.2913192902170777,0.6790697674418604,0.5116279069767442,89.31395348837209
OOS_2023_PLUS,OP12_REV,ACT5_KEEP_TOP70,10,0,86,0.2136437489052656,0.04940432651524418,0.850397482334746,0.34708321323631114,-0.31917693877271425,0.5802325581395349,0.5465116279069767,124.82558139534883
OOS_2023_PLUS,OP12_REV,ACT5_KEEP_TOP70,10,30,86,0.1617724085103036,0.004372712062306494,0.6878418036251239,0.11627322781213502,-0.3248980642348681,0.5802325581395349,0.5232558139534884,124.82558139534883
OOS_2023_PLUS,OP12_REV,ACT5_KEEP_TOP70,10,60,86,0.11202907047502442,-0.03880390349357499,0.5255274065021034,-0.1143786927858109,-0.3305807357660433,0.5802325581395349,0.5,124.82558139534883
OOS_2023_PLUS,OP12_REV,ACT5_KEEP_TOP70,20,0,86,0.2913987812885348,0.11835804403702,1.1223807924529206,0.7667396482419453,-0.2859078637850334,0.5726744186046511,0.5930232558139535,124.82558139534883
OOS_2023_PLUS,OP12_REV,ACT5_KEEP_TOP70,20,30,86,0.23703304262425218,0.07108719085228388,0.9535631129595866,0.5011661303753463,-0.28984688282581705,0.5726744186046511,0.5813953488372093,124.82558139534883
OOS_2023_PLUS,OP12_REV,ACT5_KEEP_TOP70,20,60,86,0.18486598968690848,0.025736025987759037,0.7850756578779549,0.23613862678146683,-0.29377151286243397,0.5726744186046511,0.5465116279069767,124.82558139534883
OOS_2023_PLUS,OP12_REV,ACT5_MULTIPLY,10,0,86,0.33590594302454324,0.1547201957042832,1.1199618853881435,0.7386441350644298,-0.3055944056631038,0.7732558139534884,0.5116279069767442,176.13953488372093
OOS_2023_PLUS,OP12_REV,ACT5_MULTIPLY,10,30,86,0.2607728677549417,0.08945736124293835,0.9246442026816286,0.48484145142716595,-0.3115083602963238,0.7732558139534884,0.5116279069767442,176.13953488372093
OOS_2023_PLUS,OP12_REV,ACT5_MULTIPLY,10,60,86,0.18970278492653136,0.027741425844386214,0.729001331905144,0.23031893569801953,-0.3173845287373601,0.7732558139534884,0.5116279069767442,176.13953488372093
OOS_2023_PLUS,OP12_REV,ACT5_MULTIPLY,20,0,86,0.3497938530658584,0.16652130420331113,1.2857760314772655,0.9516965409047038,-0.2698781957230062,0.6633720930232558,0.5697674418604651,176.13953488372093
OOS_2023_PLUS,OP12_REV,ACT5_MULTIPLY,20,30,86,0.2843322100130685,0.10968048287342458,1.0919074573199126,0.6700809197743934,-0.27507779207857463,0.6633720930232558,0.5697674418604651,176.13953488372093
OOS_2023_PLUS,OP12_REV,ACT5_MULTIPLY,20,60,86,0.22192188237401345,0.05550184673003855,0.8983378221798413,0.3890262367265758,-0.28024960828284473,0.6633720930232558,0.5465116279069767,176.13953488372093
OOS_2023_PLUS,OP12_REV,ACT5_W10,10,0,86,0.2586394788890307,0.09147197166277565,0.9227496216922692,0.5177588364131779,-0.2958433046689346,0.55,0.5465116279069767,176.13953488372093
OOS_2023_PLUS,OP12_REV,ACT5_W10,10,30,86,0.20774703981853393,0.04712373039297857,0.7827387327973472,0.3209590615536801,-0.30130836034689257,0.55,0.5116279069767442,176.13953488372093
OOS_2023_PLUS,OP12_REV,ACT5_W10,10,60,86,0.1588291210139816,0.004504621999812164,0.6426203618252616,0.12393576928573524,-0.3067398054092365,0.55,0.5,176.13953488372093
OOS_2023_PLUS,OP12_REV,ACT5_W10,20,0,86,0.18397636344163026,0.026161839339263526,0.7780798025015498,0.24184518600574997,-0.2986766246078888,0.44244186046511624,0.5581395348837209,176.13953488372093
OOS_2023_PLUS,OP12_REV,ACT5_W10,20,30,86,0.14517929004402697,-0.0076013173472629925,0.6492630281888517,0.030452782589282985,-0.30199295147910155,0.44244186046511624,0.5465116279069767,176.13953488372093
OOS_2023_PLUS,OP12_REV,ACT5_W10,20,60,86,0.10760211114447915,-0.040298404075221894,0.5205670719929132,-0.18084186625949455,-0.3052975643136715,0.44244186046511624,0.5116279069767442,176.13953488372093
OOS_2023_PLUS,OP12_REV,ACT5_W20,10,0,86,0.34480661092719855,0.16008582601334664,1.1377443215802907,0.7313042332569599,-0.2779576548915582,0.6813953488372093,0.5581395348837209,176.13953488372093
OOS_2023_PLUS,OP12_REV,ACT5_W20,10,30,86,0.2778957816491072,0.10209653418552267,0.9659742472466841,0.5185386905738831,-0.28334522709950616,0.6813953488372093,0.5465116279069767,176.13953488372093
OOS_2023_PLUS,OP12_REV,ACT5_W20,10,60,86,0.21418419883464712,0.046893121469052446,0.7941583474413368,0.3054953557338418,-0.28870279695865064,0.6813953488372093,0.5,176.13953488372093
OOS_2023_PLUS,OP12_REV,ACT5_W20,20,0,86,0.2795894824039491,0.1083429015896149,1.0666504831766292,0.687329008245339,-0.29595474618217466,0.5517441860465117,0.5930232558139535,176.13953488372093
OOS_2023_PLUS,OP12_REV,ACT5_W20,20,30,86,0.22768353699557853,0.06318135454170593,0.9083354417254718,0.4429600170704948,-0.299873005110465,0.5517441860465117,0.5930232558139535,176.13953488372093
OOS_2023_PLUS,OP12_REV,ACT5_W20,20,60,86,0.1778004152997883,0.019787853405255795,0.7501239596986307,0.1986518722010059,-0.30377492140626783,0.5517441860465117,0.5581395348837209,176.13953488372093
OOS_2023_PLUS,OP12_REV,BASE,10,0,86,0.24981254790742913,0.08620988770770732,0.9051675600700153,0.5178733378701337,-0.3313194905949487,0.4313953488372093,0.5465116279069767,176.40697674418604
OOS_2023_PLUS,OP12_REV,BASE,10,30,86,0.20989713518755693,0.05142665231851984,0.7935651741797123,0.3517144037065171,-0.33521427905246803,0.4313953488372093,0.5348837209302325,176.40697674418604
OOS_2023_PLUS,OP12_REV,BASE,10,60,86,0.17120036026882368,0.017708520245636183,0.6820827717913076,0.1854709872519056,-0.3390917922773279,0.4313953488372093,0.5232558139534884,176.40697674418604
OOS_2023_PLUS,OP12_REV,BASE,20,0,86,0.1573193194088578,0.0072543033129062184,0.6602934647765402,0.12364042303249174,-0.3547055591941516,0.4087209302325581,0.5232558139534884,176.40697674418604
OOS_2023_PLUS,OP12_REV,BASE,20,30,86,0.12225252551964849,-0.023392222939087826,0.5495457188667661,-0.06914726642336892,-0.3584606913650884,0.4087209302325581,0.5,176.40697674418604
OOS_2023_PLUS,OP12_REV,BASE,20,60,86,0.08820411446496967,-0.05314491423093115,0.4387600253402575,-0.2622816110317857,-0.3621984525953539,0.4087209302325581,0.5,176.40697674418604
OOS_2023_PLUS,OP12_REV,RAW_TA_W10,10,0,86,0.22642887017386593,0.06743200608854316,0.7923411252109734,0.3950139545677713,-0.3666693842397418,0.42906976744186043,0.5232558139534884,176.25581395348837
OOS_2023_PLUS,OP12_REV,RAW_TA_W10,10,30,86,0.18756276852489995,0.03346424484546584,0.692486485336068,0.25646235990892635,-0.3703788785221406,0.42906976744186043,0.5232558139534884,176.25581395348837
OOS_2023_PLUS,OP12_REV,RAW_TA_W10,10,60,86,0.1498761144301748,0.0005316496888743139,0.5925158614586871,0.11754566858382036,-0.37407134848752954,0.42906976744186043,0.5232558139534884,176.25581395348837
OOS_2023_PLUS,OP12_REV,RAW_TA_W10,20,0,86,0.21823744507535303,0.05891258530405041,0.8318842569361481,0.40556086444053396,-0.3212738594590625,0.40058139534883713,0.5465116279069767,176.25581395348837
OOS_2023_PLUS,OP12_REV,RAW_TA_W10,20,30,86,0.1820889778833119,0.027355240550843707,0.7256954204423351,0.23797050035911002,-0.3243811157153863,0.40058139534883713,0.4883720930232558,176.25581395348837
OOS_2023_PLUS,OP12_REV,RAW_TA_W10,20,60,86,0.14696878727083518,-0.003300452238200413,0.6195361160927203,0.07043776693305125,-0.3274778103240541,0.40058139534883713,0.4883720930232558,176.25581395348837
OOS_2023_PLUS,OP12_REV,TURNOVER_W10,10,0,86,0.108001958014464,-0.03908574507858531,0.4835256182592935,-0.05527006965932804,-0.406172970758657,0.4848837209302326,0.5581395348837209,176.25581395348837
OOS_2023_PLUS,OP12_REV,TURNOVER_W10,10,30,86,0.06822349375621517,-0.07371446059080877,0.3666143037093747,-0.21318257474849114,-0.4100792047465456,0.4848837209302326,0.5348837209302325,176.25581395348837
OOS_2023_PLUS,OP12_REV,TURNOVER_W10,10,60,86,0.029813039862128132,-0.10714753637465235,0.24961606148791443,-0.37151507725673105,-0.41396567933313766,0.4848837209302326,0.5232558139534884,176.25581395348837
OOS_2023_PLUS,OP12_REV,TURNOVER_W10,20,0,86,0.1870410616882867,0.0326594205589299,0.7499694288771764,0.2753495000435846,-0.32923480376428915,0.4139534883720929,0.5232558139534884,176.25581395348837
OOS_2023_PLUS,OP12_REV,TURNOVER_W10,20,30,86,0.15060649297917994,0.0008494154555906963,0.6379142366792405,0.08662656790862636,-0.3333742531513585,0.4139534883720929,0.5116279069767442,176.25581395348837
OOS_2023_PLUS,OP12_REV,TURNOVER_W10,20,60,86,0.11524458724763376,-0.030020570098697186,0.5259417238664021,-0.1020964054872998,-0.33749345450625345,0.4139534883720929,0.5116279069767442,176.25581395348837
OOS_2023_PLUS,OP12_REV,TURNOVER_W20,10,0,86,0.08385940448307805,-0.057041492110399106,0.4055299300605584,-0.11630038426681033,-0.4318870332671534,0.5279069767441861,0.5697674418604651,176.25581395348837
OOS_2023_PLUS,OP12_REV,TURNOVER_W20,10,30,86,0.04145647528135177,-0.09408426974270534,0.28629461645198334,-0.2789320715445078,-0.43689759433635245,0.5279069767441861,0.5348837209302325,176.25581395348837
OOS_2023_PLUS,OP12_REV,TURNOVER_W20,10,60,86,0.0006445402629993158,-0.12973127665661843,0.1670732269880082,-0.4415925536116398,-0.441873489634366,0.5279069767441861,0.5116279069767442,176.25581395348837
OOS_2023_PLUS,OP12_REV,TURNOVER_W20,20,0,86,0.24096471546786913,0.0799613184314083,0.8733432644676612,0.49378345763853776,-0.3509889841486915,0.43081395348837204,0.5465116279069767,176.25581395348837
OOS_2023_PLUS,OP12_REV,TURNOVER_W20,20,30,86,0.20142173557727228,0.045423487413913444,0.7635299486063429,0.32536122863044287,-0.3543138685606493,0.43081395348837204,0.5348837209302325,176.25581395348837
OOS_2023_PLUS,OP12_REV,TURNOVER_W20,20,60,86,0.16308762993704984,0.011945481481088649,0.6537926967714378,0.15690218176753165,-0.35762622319587467,0.43081395348837204,0.5232558139534884,176.25581395348837
OOS_2023_PLUS,OPFY1_REV,ACT1_W10,10,0,86,0.4750184126789996,0.28089288116863353,1.4887244228810403,1.3844034972900636,-0.21469443241078245,0.6104651162790699,0.5581395348837209,176.37209302325581
OOS_2023_PLUS,OPFY1_REV,ACT1_W10,10,30,86,0.4093236156296258,0.22361547400350057,1.328954703907069,1.1454663763001027,-0.2211005780301709,0.6104651162790699,0.5348837209302325,176.37209302325581
OOS_2023_PLUS,OPFY1_REV,ACT1_W10,10,60,86,0.3464346840446706,0.16879438005627168,1.1691631986164683,0.9060399061108131,-0.2274650567304699,0.6104651162790699,0.5116279069767442,176.37209302325581
OOS_2023_PLUS,OPFY1_REV,ACT1_W10,20,0,86,0.2783023862689116,0.10797629234315531,1.1367334250594248,0.8849746614197312,-0.2570760048314372,0.5046511627906975,0.5348837209302325,176.37209302325581
OOS_2023_PLUS,OPFY1_REV,ACT1_W10,20,30,86,0.23084891575123856,0.06667732985594221,0.9791766849274076,0.5807896791508932,-0.2622793092102037,0.5046511627906975,0.5348837209302325,176.37209302325581
OOS_2023_PLUS,OPFY1_REV,ACT1_W10,20,60,86,0.1850827243573796,0.026852835456127266,0.8214225449169985,0.27456774832602554,-0.26745396216107076,0.5046511627906975,0.5232558139534884,176.37209302325581
OOS_2023_PLUS,OPFY1_REV,ACT1_W20,10,0,86,0.32697805206774144,0.14842983326420134,1.2132950957446378,0.9038735455930565,-0.17730219216464438,0.7232558139534884,0.5465116279069767,176.37209302325581
OOS_2023_PLUS,OPFY1_REV,ACT1_W20,10,30,86,0.2570034142637583,0.08762537607923448,1.0042142734413575,0.5813359756555887,-0.2056128287918204,0.7232558139534884,0.5116279069767442,176.37209302325581
OOS_2023_PLUS,OPFY1_REV,ACT1_W20,10,60,86,0.19057430239209383,0.029914549501889542,0.7949554729910919,0.25711017949462817,-0.24529365865267694,0.7232558139534884,0.4883720930232558,176.37209302325581
OOS_2023_PLUS,OPFY1_REV,ACT1_W20,20,0,86,0.26697341513490525,0.09637098829435575,1.0949444741386851,0.7329381671404471,-0.2451785254593073,0.588953488372093,0.5465116279069767,176.37209302325581
OOS_2023_PLUS,OPFY1_REV,ACT1_W20,20,30,86,0.21226240498416016,0.04878483280728285,0.9123167862758172,0.4122872459774679,-0.25115625164160926,0.588953488372093,0.5348837209302325,176.37209302325581
OOS_2023_PLUS,OPFY1_REV,ACT1_W20,20,60,86,0.1598189754416579,0.003181080960772631,0.7293118826169108,0.09012527828272053,-0.2570965782936241,0.588953488372093,0.5232558139534884,176.37209302325581
OOS_2023_PLUS,OPFY1_REV,ACT5_GT1,10,0,86,0.3044730671067952,0.1281517279107134,1.1929876251237652,0.8531020204997652,-0.2104880483138306,0.7895348837209303,0.5465116279069767,74.74418604651163
OOS_2023_PLUS,OPFY1_REV,ACT5_GT1,10,30,86,0.2294552439781825,0.06297763947611967,0.9527441690248881,0.4692535878773026,-0.22011092576086133,0.7895348837209303,0.5116279069767442,74.74418604651163
OOS_2023_PLUS,OPFY1_REV,ACT5_GT1,10,60,86,0.15858324088191011,0.001422011439603299,0.7126844393392744,0.08555631435898768,-0.2551020920235192,0.7895348837209303,0.5116279069767442,74.74418604651163
OOS_2023_PLUS,OPFY1_REV,ACT5_GT1,20,0,83,0.33536293290969654,0.15855914022096784,1.377067216460305,1.1796001251475168,-0.18299769772125318,0.7566265060240963,0.5180722891566265,76.81927710843374
OOS_2023_PLUS,OPFY1_REV,ACT5_GT1,20,30,83,0.2617648218543729,0.09441358455807025,1.1273129301391203,0.7470284880202042,-0.19230846449897898,0.7566265060240963,0.5060240963855421,76.81927710843374
OOS_2023_PLUS,OPFY1_REV,ACT5_GT1,20,60,83,0.19206640948674325,0.03368264571722057,0.8777290614215377,0.31484715500395094,-0.2015348077643463,0.7566265060240963,0.4819277108433735,76.81927710843374
OOS_2023_PLUS,OPFY1_REV,ACT5_KEEP_TOP50,10,0,86,0.40122566924830805,0.21205339579237847,1.4385322023417741,1.2277617424701783,-0.17479859147446897,0.7406976744186047,0.5348837209302325,89.3953488372093
OOS_2023_PLUS,OPFY1_REV,ACT5_KEEP_TOP50,10,30,86,0.3257184097547654,0.14646597440815246,1.2212218515196422,0.8962577354434281,-0.1840392934994899,0.7406976744186047,0.5348837209302325,89.3953488372093
OOS_2023_PLUS,OPFY1_REV,ACT5_KEEP_TOP50,10,60,86,0.2541203986748233,0.08428877060844697,1.003896797850193,0.563792417407424,-0.19319734531559185,0.7406976744186047,0.4883720930232558,89.3953488372093
OOS_2023_PLUS,OPFY1_REV,ACT5_KEEP_TOP50,20,0,86,0.3704638104525284,0.18363095479187197,1.4449724591941129,1.2111198106673056,-0.18450188022530545,0.6965116279069767,0.5116279069767442,89.3953488372093
OOS_2023_PLUS,OPFY1_REV,ACT5_KEEP_TOP50,20,30,86,0.30086537732664786,0.12324082848076756,1.2236720892854869,0.8568444646196632,-0.19119577283350064,0.6965116279069767,0.5116279069767442,89.3953488372093
OOS_2023_PLUS,OPFY1_REV,ACT5_KEEP_TOP50,20,60,86,0.23466379668573878,0.06581209134630783,1.002374680171011,0.5021013189144244,-0.1978488215905635,0.6965116279069767,0.5,89.3953488372093
