sample,factor,direction,overlay,top_n,cost_bps,n_periods,annualized_return,sharpe,mdd,avg_turnover
FULL,PBR12MF,LOW,ACT5_KEEP_TOP50,20,0,257,0.10903184775274744,0.5635713025026438,-0.46508168415979,0.5505836575875487
OOS_2023_PLUS,PBR12MF,LOW,ACT5_KEEP_TOP50,20,0,86,0.23934579672096779,0.9349978707936084,-0.1683954514320899,0.5581395348837208
FULL,PBR12MF,LOW,ACT5_KEEP_TOP50,20,30,257,0.06394215856954855,0.3838361938773928,-0.5105021191302861,0.5505836575875487
OOS_2023_PLUS,PBR12MF,LOW,ACT5_KEEP_TOP50,20,30,86,0.18849163931481905,0.7771590033335828,-0.18588157037680986,0.5581395348837208
FULL,PBR12MF,LOW,ACT5_KEEP_TOP50,20,60,257,0.020612772712314875,0.20390038265379581,-0.5521360776403454,0.5505836575875487
OOS_2023_PLUS,PBR12MF,LOW,ACT5_KEEP_TOP50,20,60,86,0.139641974103085,0.6191712323419096,-0.20433693655218754,0.5581395348837208
FULL,PBR12MF,LOW,ACT5_KEEP_TOP70,10,0,257,0.13350113472856173,0.6159353219755622,-0.5874860940383302,0.37626459143968866
OOS_2023_PLUS,PBR12MF,LOW,ACT5_KEEP_TOP70,10,0,86,0.29912873168675036,1.0421016168701014,-0.18105062491872903,0.3802325581395348
FULL,PBR12MF,LOW,ACT5_KEEP_TOP70,10,30,257,0.10181182143191592,0.5056668961695567,-0.6121031859546947,0.37626459143968866
OOS_2023_PLUS,PBR12MF,LOW,ACT5_KEEP_TOP70,10,30,86,0.26264980953143824,0.9437603060011198,-0.19031190022423716,0.3802325581395348
FULL,PBR12MF,LOW,ACT5_KEEP_TOP70,10,60,257,0.0709692833377622,0.39534231419349514,-0.6352803578790498,0.37626459143968866
OOS_2023_PLUS,PBR12MF,LOW,ACT5_KEEP_TOP70,10,60,86,0.22714842202446062,0.8452754350778118,-0.1994800888694831,0.3802325581395348
FULL,PBR12MF,LOW,ACT5_KEEP_TOP70,20,0,257,0.12565892394189926,0.6282428908224424,-0.5326851434673346,0.34280155642023347
OOS_2023_PLUS,PBR12MF,LOW,ACT5_KEEP_TOP70,20,0,86,0.2989316253991401,1.1326133944687984,-0.14455094505688093,0.3651162790697674
FULL,PBR12MF,LOW,ACT5_KEEP_TOP70,20,30,257,0.09698746307241146,0.5167291719724152,-0.5575088843940361,0.34280155642023347
OOS_2023_PLUS,PBR12MF,LOW,ACT5_KEEP_TOP70,20,30,86,0.2638713645644719,1.026825786309328,-0.15400241034294304,0.3651162790697674
FULL,PBR12MF,LOW,ACT5_KEEP_TOP70,20,60,257,0.0690151180592582,0.4050365054157244,-0.5810397468903366,0.34280155642023347
OOS_2023_PLUS,PBR12MF,LOW,ACT5_KEEP_TOP70,20,60,86,0.2297176967707788,0.9209945142451991,-0.16563380069959677,0.3651162790697674
FULL,PBR12MF,LOW,ACT5_W10,10,0,257,0.11388776809851664,0.5312654436215771,-0.5791079371368033,0.3178988326848249
OOS_2023_PLUS,PBR12MF,LOW,ACT5_W10,10,0,86,0.2492653750388687,0.8446438228771734,-0.25623626441830194,0.3220930232558139
FULL,PBR12MF,LOW,ACT5_W10,10,30,257,0.08749698765846214,0.4433442904804118,-0.6002134852246267,0.3178988326848249
OOS_2023_PLUS,PBR12MF,LOW,ACT5_W10,10,30,86,0.21942907525275457,0.7693462887232698,-0.2590934865128184,0.3220930232558139
FULL,PBR12MF,LOW,ACT5_W10,10,60,257,0.06170388266045013,0.35540843649181325,-0.6202821980515927,0.3178988326848249
OOS_2023_PLUS,PBR12MF,LOW,ACT5_W10,10,60,86,0.19027466314786134,0.6939904525741862,-0.2619420452186161,0.3220930232558139
FULL,PBR12MF,LOW,ACT5_W10,20,0,257,0.12201695648232169,0.5889278257371784,-0.5426086468878779,0.1630350194552529
OOS_2023_PLUS,PBR12MF,LOW,ACT5_W10,20,0,86,0.23831348474134328,0.8880547514325321,-0.20767497829247272,0.16046511627906976
FULL,PBR12MF,LOW,ACT5_W10,20,30,257,0.10832404448192379,0.5393317862564173,-0.5550371065201689,0.1630350194552529
OOS_2023_PLUS,PBR12MF,LOW,ACT5_W10,20,30,86,0.2235272291452124,0.8459312720750545,-0.20917523205877053,0.16046511627906976
FULL,PBR12MF,LOW,ACT5_W10,20,60,257,0.09479024711757167,0.4897079099220129,-0.5676860189460728,0.1630350194552529
OOS_2023_PLUS,PBR12MF,LOW,ACT5_W10,20,60,86,0.2089096858263666,0.8037597028321888,-0.2106734036702591,0.16046511627906976
FULL,PBR12MF,LOW,BASE,10,0,259,0.11811820065414258,0.5389936087415512,-0.5973289012729321,0.09343629343629342
OOS_2023_PLUS,PBR12MF,LOW,BASE,10,0,86,0.21229704899656432,0.7413387827828851,-0.3001244879875262,0.07209302325581392
FULL,PBR12MF,LOW,BASE,10,30,259,0.11023228731703538,0.513634204242763,-0.602633826170091,0.09343629343629342
OOS_2023_PLUS,PBR12MF,LOW,BASE,10,30,86,0.2057325492152322,0.7247912826747395,-0.3012761904236383,0.07209302325581392
FULL,PBR12MF,LOW,BASE,10,60,259,0.10239750234491907,0.4882824588234096,-0.6078710604806512,0.09343629343629342
OOS_2023_PLUS,PBR12MF,LOW,BASE,10,60,86,0.19920104998922206,0.7082405819040087,-0.3024265488642123,0.07209302325581392
FULL,PBR12MF,LOW,BASE,20,0,259,0.11167216462698093,0.5496088506316503,-0.5880632933079005,0.0723938223938224
OOS_2023_PLUS,PBR12MF,LOW,BASE,20,0,86,0.2308139559912672,0.8691984262386342,-0.20505494243710032,0.06453488372093022
FULL,PBR12MF,LOW,BASE,20,30,259,0.10561014517890599,0.5276404364626113,-0.5922743445533578,0.0723938223938224
OOS_2023_PLUS,PBR12MF,LOW,BASE,20,30,86,0.22485643609198358,0.8519827492998332,-0.20606086907997967,0.06453488372093022
FULL,PBR12MF,LOW,BASE,20,60,259,0.0995785253300352,0.5056690860777328,-0.5964434115918683,0.0723938223938224
OOS_2023_PLUS,PBR12MF,LOW,BASE,20,60,86,0.21892620544384367,0.8347659194395239,-0.20706584232998637,0.06453488372093022
FULL,PBR12MF,LOW,RAW_TA_W10,10,0,259,0.12276822607947091,0.5558822638282277,-0.5745876494202372,0.13667953667953664
OOS_2023_PLUS,PBR12MF,LOW,RAW_TA_W10,10,0,86,0.2449726522709179,0.8240795796846319,-0.30919459321305387,0.13255813953488368
FULL,PBR12MF,LOW,RAW_TA_W10,10,30,259,0.11121440498518487,0.5184867720766407,-0.5819369597654147,0.13667953667953664
OOS_2023_PLUS,PBR12MF,LOW,RAW_TA_W10,10,30,86,0.2325435192558123,0.7930008567033494,-0.310564588305554,0.13255813953488368
FULL,PBR12MF,LOW,RAW_TA_W10,10,60,259,0.09977245824608172,0.4811218462347142,-0.5891629321178735,0.13667953667953664
OOS_2023_PLUS,PBR12MF,LOW,RAW_TA_W10,10,60,86,0.2202313506402398,0.7619605477949832,-0.31193262207298245,0.13255813953488368
FULL,PBR12MF,LOW,RAW_TA_W10,20,0,259,0.12249405201941821,0.5913257091560686,-0.5662309289073808,0.08416988416988419
OOS_2023_PLUS,PBR12MF,LOW,RAW_TA_W10,20,0,86,0.2647247805663755,0.9711598222497432,-0.196499665839017,0.08430232558139537
FULL,PBR12MF,LOW,RAW_TA_W10,20,30,259,0.11538907334454085,0.5656253550779295,-0.571904561604492,0.08416988416988419
OOS_2023_PLUS,PBR12MF,LOW,RAW_TA_W10,20,30,86,0.2567777195614269,0.9488369601608129,-0.1977830741101525,0.08430232558139537
FULL,PBR12MF,LOW,RAW_TA_W10,20,60,259,0.1083259602655613,0.5399195401017574,-0.5775056796614486,0.08416988416988419
OOS_2023_PLUS,PBR12MF,LOW,RAW_TA_W10,20,60,86,0.24887810148738954,0.9264955705449059,-0.19906493399340652,0.08430232558139537
FULL,PBR12MF,LOW,TURNOVER_W10,10,0,259,0.14090335905536944,0.6071258788680722,-0.5566280197680684,0.20270270270270271
OOS_2023_PLUS,PBR12MF,LOW,TURNOVER_W10,10,0,86,0.2559593098094355,0.8602540204785957,-0.3090395942864962,0.19186046511627902
FULL,PBR12MF,LOW,TURNOVER_W10,10,30,259,0.12360994503790379,0.5531406681147862,-0.5682981165240663,0.20270270270270271
OOS_2023_PLUS,PBR12MF,LOW,TURNOVER_W10,10,30,86,0.23803784853318222,0.8157287926465058,-0.30946660237841894,0.19186046511627902
FULL,PBR12MF,LOW,TURNOVER_W10,10,60,259,0.1065655089959543,0.4991391529450402,-0.5796689658575689,0.20270270270270271
OOS_2023_PLUS,PBR12MF,LOW,TURNOVER_W10,10,60,86,0.22035910888817156,0.7711630628570907,-0.3098936104703416,0.19186046511627902
FULL,PBR12MF,LOW,TURNOVER_W10,20,0,259,0.11815765656146415,0.5695232367005442,-0.5612778550268029,0.11930501930501931
OOS_2023_PLUS,PBR12MF,LOW,TURNOVER_W10,20,0,86,0.22505386886108636,0.8521904274719367,-0.23806224947317023,0.11860465116279072
FULL,PBR12MF,LOW,TURNOVER_W10,20,30,259,0.10813908608275868,0.5338142115810339,-0.5683290030753012,0.11930501930501931
OOS_2023_PLUS,PBR12MF,LOW,TURNOVER_W10,20,30,86,0.21417683992381842,0.8206403803911845,-0.2398856989954593,0.11860465116279072
FULL,PBR12MF,LOW,TURNOVER_W10,20,60,259,0.09820521443705954,0.49810230832310304,-0.5757594507745043,0.11930501930501931
OOS_2023_PLUS,PBR12MF,LOW,TURNOVER_W10,20,60,86,0.2033918561387611,0.78908977927035,-0.2417057987505894,0.11860465116279072
FULL,PER12MF,HIGH,ACT1_W10,10,0,257,-0.06075999610771754,-0.04711833475549476,-0.5186485768588632,0.3852140077821012
OOS_2023_PLUS,PER12MF,HIGH,ACT1_W10,10,0,86,-0.05464200680434694,0.021202355453961885,-0.4468722717427783,0.3790697674418604
FULL,PER12MF,HIGH,ACT1_W10,10,30,257,-0.08790810165536622,-0.14135951678102898,-0.6138792806076603,0.3852140077821012
OOS_2023_PLUS,PER12MF,HIGH,ACT1_W10,10,30,86,-0.081516967017495,-0.05845130552472801,-0.4576734537760997,0.3790697674418604
FULL,PER12MF,HIGH,ACT1_W10,10,60,257,-0.1143051314665271,-0.23548651048841332,-0.7025517452134777,0.3852140077821012
OOS_2023_PLUS,PER12MF,HIGH,ACT1_W10,10,60,86,-0.10766017568210118,-0.13807277342470595,-0.4788834253564588,0.3790697674418604
FULL,PER12MF,HIGH,ACT1_W10,20,0,257,-0.025567688947821576,0.030890532143041157,-0.45601938367348305,0.22120622568093384
OOS_2023_PLUS,PER12MF,HIGH,ACT1_W10,20,0,86,0.02492479240469181,0.23022562882177097,-0.3682639899169706,0.22093023255813948
FULL,PER12MF,HIGH,ACT1_W10,20,30,257,-0.04178405323265333,-0.03350496148976261,-0.48972409508312265,0.22120622568093384
OOS_2023_PLUS,PER12MF,HIGH,ACT1_W10,20,30,86,0.007927979231538096,0.17473723732308516,-0.3698688520454998,0.22093023255813948
FULL,PER12MF,HIGH,ACT1_W10,20,60,257,-0.057742587747301566,-0.09788043864953133,-0.5288647360436761,0.22120622568093384
OOS_2023_PLUS,PER12MF,HIGH,ACT1_W10,20,60,86,-0.008798814956704426,0.11925090275188661,-0.3714707551584532,0.22093023255813948
FULL,PER12MF,HIGH,ACT5_KEEP_TOP50,10,0,257,-0.0316082223571198,0.025089168051090044,-0.5531031237988686,0.6217898832684825
OOS_2023_PLUS,PER12MF,HIGH,ACT5_KEEP_TOP50,10,0,86,0.04458488676286021,0.2929837427425353,-0.4236628584012666,0.6209302325581396
FULL,PER12MF,HIGH,ACT5_KEEP_TOP50,10,30,257,-0.07628760169800464,-0.1427577858276658,-0.6306710316477535,0.6217898832684825
OOS_2023_PLUS,PER12MF,HIGH,ACT5_KEEP_TOP50,10,30,86,-0.0034361645869949164,0.14201012440232563,-0.42920047986541154,0.6209302325581396
FULL,PER12MF,HIGH,ACT5_KEEP_TOP50,10,60,257,-0.11898906935877462,-0.3103581309936627,-0.7029005477338632,0.6217898832684825
OOS_2023_PLUS,PER12MF,HIGH,ACT5_KEEP_TOP50,10,60,86,-0.04933922021161019,-0.008755736305312178,-0.4346981063265738,0.6209302325581396
FULL,PER12MF,HIGH,ACT5_KEEP_TOP50,20,0,257,0.02352917472997773,0.21603228811870093,-0.45097064765408534,0.5891050583657587
OOS_2023_PLUS,PER12MF,HIGH,ACT5_KEEP_TOP50,20,0,86,0.16147131608381304,0.6800716818405155,-0.3451440948368396,0.5906976744186047
FULL,PER12MF,HIGH,ACT5_KEEP_TOP50,20,30,257,-0.021127514635706723,0.03038376762211295,-0.5409749358276754,0.5891050583657587
OOS_2023_PLUS,PER12MF,HIGH,ACT5_KEEP_TOP50,20,30,86,0.11083524074925188,0.5168724558224995,-0.35082996494467933,0.5906976744186047
FULL,PER12MF,HIGH,ACT5_KEEP_TOP50,20,60,257,-0.06391321620940082,-0.15508745501755383,-0.6297480075328117,0.5891050583657587
OOS_2023_PLUS,PER12MF,HIGH,ACT5_KEEP_TOP50,20,60,86,0.06231893767045893,0.3540060547826131,-0.3564790852998696,0.5906976744186047
FULL,PER12MF,HIGH,ACT5_KEEP_TOP70,10,0,257,-0.07587287717150326,-0.13032777088515837,-0.607402574433624,0.46653696498054475
OOS_2023_PLUS,PER12MF,HIGH,ACT5_KEEP_TOP70,10,0,86,-0.04580557888551273,0.012853262234822421,-0.4351728572129594,0.46046511627906994
FULL,PER12MF,HIGH,ACT5_KEEP_TOP70,10,30,257,-0.10810176533935645,-0.2533177371917175,-0.6590788095450901,0.46653696498054475
OOS_2023_PLUS,PER12MF,HIGH,ACT5_KEEP_TOP70,10,30,86,-0.07871643958639207,-0.09617921796380484,-0.4390768870452917,0.46046511627906994
FULL,PER12MF,HIGH,ACT5_KEEP_TOP70,10,60,257,-0.13925441135848193,-0.37618860276175115,-0.7480852990853999,0.46653696498054475
OOS_2023_PLUS,PER12MF,HIGH,ACT5_KEEP_TOP70,10,60,86,-0.11054087765590415,-0.20494604150677237,-0.44296155917098634,0.46046511627906994
FULL,PER12MF,HIGH,ACT5_KEEP_TOP70,20,0,257,0.00958281249571491,0.1627876599793114,-0.4066541398679512,0.4200389105058366
OOS_2023_PLUS,PER12MF,HIGH,ACT5_KEEP_TOP70,20,0,86,0.11967076987844316,0.5311580849247618,-0.3403417530004327,0.4180232558139535
FULL,PER12MF,HIGH,ACT5_KEEP_TOP70,20,30,257,-0.022065152742024474,0.03600539787768489,-0.46460516492912796,0.4200389105058366
OOS_2023_PLUS,PER12MF,HIGH,ACT5_KEEP_TOP70,20,30,86,0.08483654809470731,0.4215223425614415,-0.34484298678659475,0.4180232558139535
FULL,PER12MF,HIGH,ACT5_KEEP_TOP70,20,60,257,-0.05276265616257547,-0.09057389976700418,-0.5532909381449557,0.4200389105058366
OOS_2023_PLUS,PER12MF,HIGH,ACT5_KEEP_TOP70,20,60,86,0.05104079323744437,0.31209255939425634,-0.34932010036153205,0.4180232558139535
FULL,PER12MF,HIGH,ACT5_W10,10,0,257,-0.08833751105373044,-0.16591787146452078,-0.6361248109102644,0.40739299610894936
OOS_2023_PLUS,PER12MF,HIGH,ACT5_W10,10,0,86,-0.05810103460040272,-0.020141923346021353,-0.4341450415740712,0.3906976744186046
FULL,PER12MF,HIGH,ACT5_W10,10,30,257,-0.11621284793159181,-0.27047513640246035,-0.7254736762532215,0.40739299610894936
OOS_2023_PLUS,PER12MF,HIGH,ACT5_W10,10,30,86,-0.0856995135405636,-0.1099926202047016,-0.43900737011616997,0.3906976744186046
FULL,PER12MF,HIGH,ACT5_W10,10,60,257,-0.14327193864544696,-0.3748642292188721,-0.7929620189330753,0.40739299610894936
OOS_2023_PLUS,PER12MF,HIGH,ACT5_W10,10,60,86,-0.11252289645616209,-0.1997530260510834,-0.46220879749262234,0.3906976744186046
FULL,PER12MF,HIGH,ACT5_W10,20,0,257,-0.009112800163865509,0.09655686882156526,-0.4503116671308147,0.22587548638132296
OOS_2023_PLUS,PER12MF,HIGH,ACT5_W10,20,0,86,0.04318305993474847,0.28916916775399054,-0.39058027519324523,0.22441860465116276
FULL,PER12MF,HIGH,ACT5_W10,20,30,257,-0.025965047795785012,0.03132342034878964,-0.48592340649151744,0.22587548638132296
OOS_2023_PLUS,PER12MF,HIGH,ACT5_W10,20,30,86,0.02557601733472592,0.23285258271321455,-0.3926399994916331,0.22441860465116276
FULL,PER12MF,HIGH,ACT5_W10,20,60,257,-0.04254347813478121,-0.033837908606172425,-0.5192514216657227,0.22587548638132296
OOS_2023_PLUS,PER12MF,HIGH,ACT5_W10,20,60,86,0.00825356297870461,0.17659496979568315,-0.39469455630253514,0.22441860465116276
FULL,PER12MF,HIGH,BASE,10,0,259,-0.05223174071422987,-0.021052483512612977,-0.5743815916976529,0.1494208494208494
OOS_2023_PLUS,PER12MF,HIGH,BASE,10,0,86,-0.06822784267633553,-0.0122645632827344,-0.5222818004249892,0.127906976744186
FULL,PER12MF,HIGH,BASE,10,30,259,-0.06289528618351625,-0.057943999432392264,-0.6152501153296553,0.1494208494208494
OOS_2023_PLUS,PER12MF,HIGH,BASE,10,30,86,-0.07728044808887469,-0.03862449457470746,-0.5292309314584605,0.127906976744186
FULL,PER12MF,HIGH,BASE,10,60,259,-0.07344600619596486,-0.09485274944368384,-0.6522162649675397,0.1494208494208494
OOS_2023_PLUS,PER12MF,HIGH,BASE,10,60,86,-0.08625008486142816,-0.06496505819305702,-0.5360827510477264,0.127906976744186
FULL,PER12MF,HIGH,BASE,20,0,259,-0.021862357364961893,0.05033687024787451,-0.5184332327692276,0.1137065637065637
OOS_2023_PLUS,PER12MF,HIGH,BASE,20,0,86,0.014505638344648908,0.2004715548809801,-0.36119771764472985,0.10406976744186046
FULL,PER12MF,HIGH,BASE,20,30,259,-0.030247320586765825,0.01788403187300424,-0.5347187893126413,0.1137065637065637
OOS_2023_PLUS,PER12MF,HIGH,BASE,20,30,86,0.00654834483241773,0.1751449070189049,-0.3621424882196479,0.10406976744186046
FULL,PER12MF,HIGH,BASE,20,60,259,-0.03856448454129968,-0.014575660371394539,-0.5504600574094289,0.1137065637065637
OOS_2023_PLUS,PER12MF,HIGH,BASE,20,60,86,-0.0013496435651199068,0.14981559966149918,-0.3650874676532099,0.10406976744186046
FULL,PER12MF,HIGH,RAW_TA_W10,10,0,259,-0.0599724273781046,-0.041037880365095564,-0.5378256894129364,0.18957528957528955
OOS_2023_PLUS,PER12MF,HIGH,RAW_TA_W10,10,0,86,-0.07768566092857232,-0.03561696181577806,-0.514597024983465,0.18837209302325586
FULL,PER12MF,HIGH,RAW_TA_W10,10,30,259,-0.07341605544281882,-0.086958756277106,-0.5932208827507055,0.18957528957528955
OOS_2023_PLUS,PER12MF,HIGH,RAW_TA_W10,10,30,86,-0.09087594162785695,-0.0741506210850851,-0.5168607504906667,0.18837209302325586
FULL,PER12MF,HIGH,RAW_TA_W10,10,60,259,-0.08667752412787566,-0.13287485735893856,-0.6420096910174109,0.18957528957528955
OOS_2023_PLUS,PER12MF,HIGH,RAW_TA_W10,10,60,86,-0.10388695132685832,-0.11264318040269249,-0.5191160500735532,0.18837209302325586
FULL,PER12MF,HIGH,RAW_TA_W10,20,0,259,-0.016890863170809567,0.07511394260295932,-0.5413226315304283,0.13320463320463322
OOS_2023_PLUS,PER12MF,HIGH,RAW_TA_W10,20,0,86,0.03806920538043723,0.27430377680360796,-0.39393854199790135,0.12790697674418608
FULL,PER12MF,HIGH,RAW_TA_W10,20,30,259,-0.02676407118422297,0.038175797637229725,-0.5586337538509625,0.13320463320463322
OOS_2023_PLUS,PER12MF,HIGH,RAW_TA_W10,20,30,86,0.028035782937815723,0.2435467827929214,-0.3946529812409383,0.12790697674418608
FULL,PER12MF,HIGH,RAW_TA_W10,20,60,259,-0.036543307030340255,0.0012380248036637685,-0.5752988238873148,0.13320463320463322
OOS_2023_PLUS,PER12MF,HIGH,RAW_TA_W10,20,60,86,0.018094616470186953,0.21281253937162847,-0.39536683008079476,0.12790697674418608
FULL,PER12MF,HIGH,TURNOVER_W10,10,0,259,-0.05176703449428488,0.0013669258321267867,-0.574256497706181,0.25212355212355214
OOS_2023_PLUS,PER12MF,HIGH,TURNOVER_W10,10,0,86,-0.10263012253959702,-0.09169148978747649,-0.49460977844712584,0.2546511627906976
FULL,PER12MF,HIGH,TURNOVER_W10,10,30,259,-0.0697256262101682,-0.05707762657984833,-0.6034221067431775,0.25212355212355214
OOS_2023_PLUS,PER12MF,HIGH,TURNOVER_W10,10,30,86,-0.11987071140158478,-0.1417956903073505,-0.5077444369502649,0.2546511627906976
FULL,PER12MF,HIGH,TURNOVER_W10,10,60,259,-0.08736023562457718,-0.11555119329812055,-0.6620262143751388,0.25212355212355214
OOS_2023_PLUS,PER12MF,HIGH,TURNOVER_W10,10,60,86,-0.1367951953947859,-0.19189950074078302,-0.5214548360632809,0.2546511627906976
FULL,PER12MF,HIGH,TURNOVER_W10,20,0,259,-0.004952007234445999,0.11930827897319368,-0.4962441991475659,0.1552123552123552
OOS_2023_PLUS,PER12MF,HIGH,TURNOVER_W10,20,0,86,0.03959837991353776,0.2790442298885376,-0.38863114584051006,0.15406976744186046
FULL,PER12MF,HIGH,TURNOVER_W10,20,30,259,-0.016577637823966485,0.07646668621516692,-0.5192448450256886,0.1552123552123552
OOS_2023_PLUS,PER12MF,HIGH,TURNOVER_W10,20,30,86,0.027525687938931842,0.24289233417793077,-0.3898642750228032,0.15406976744186046
FULL,PER12MF,HIGH,TURNOVER_W10,20,60,259,-0.02807402240622292,0.0336201011405676,-0.5412064906945115,0.1552123552123552
OOS_2023_PLUS,PER12MF,HIGH,TURNOVER_W10,20,60,86,0.01558683945169359,0.20675841683965596,-0.3910955608400625,0.15406976744186046
FULL,PER12MF,LOW,ACT1_W10,10,0,257,0.1638430074402355,0.7362522817356334,-0.515819155006022,0.31945525291828797
OOS_2023_PLUS,PER12MF,LOW,ACT1_W10,10,0,86,0.3617186297813062,1.3474217812529348,-0.15023326349339194,0.3244186046511628
FULL,PER12MF,LOW,ACT1_W10,10,30,257,0.13616319905086693,0.638748305765854,-0.5413450027669984,0.31945525291828797
OOS_2023_PLUS,PER12MF,LOW,ACT1_W10,10,30,86,0.3290633946634016,1.2502498334517953,-0.1540030667650536,0.3244186046511628
FULL,PER12MF,LOW,ACT1_W10,10,60,257,0.1091128944164017,0.541281001163248,-0.5668761607254859,0.31945525291828797
OOS_2023_PLUS,PER12MF,LOW,ACT1_W10,10,60,86,0.29715787740793664,1.1530578782032388,-0.15776212777720922,0.3244186046511628
FULL,PER12MF,LOW,ACT1_W10,20,0,257,0.1423484255075007,0.6894126980249285,-0.5416973744777434,0.1772373540856031
OOS_2023_PLUS,PER12MF,LOW,ACT1_W10,20,0,86,0.3526262721379303,1.3674775145427265,-0.11317654903748187,0.18023255813953487
FULL,PER12MF,LOW,ACT1_W10,20,30,257,0.12723294703058396,0.6321692943089742,-0.555382056714703,0.1772373540856031
OOS_2023_PLUS,PER12MF,LOW,ACT1_W10,20,30,86,0.3345537114550139,1.3120346085180858,-0.11469658917563219,0.18023255813953487
FULL,PER12MF,LOW,ACT1_W10,20,60,257,0.11230822403641749,0.5748520179148909,-0.5686661754917436,0.1772373540856031
OOS_2023_PLUS,PER12MF,LOW,ACT1_W10,20,60,86,0.31671214863620145,1.2565109769753187,-0.11621490390300449,0.18023255813953487
FULL,PER12MF,LOW,ACT5_KEEP_TOP50,10,0,257,0.1526489432727549,0.7082705644586715,-0.5137894276088366,0.5754863813229572
OOS_2023_PLUS,PER12MF,LOW,ACT5_KEEP_TOP50,10,0,86,0.42038628926316757,1.5388130127082136,-0.10891958515730549,0.5918604651162791
FULL,PER12MF,LOW,ACT5_KEEP_TOP50,10,30,257,0.10375299323887965,0.5293798068703561,-0.5555651389348378,0.5754863813229572
OOS_2023_PLUS,PER12MF,LOW,ACT5_KEEP_TOP50,10,30,86,0.3589339586045033,1.358702047843299,-0.11934809130476465,0.5918604651162791
FULL,PER12MF,LOW,ACT5_KEEP_TOP50,10,60,257,0.056846048426711926,0.3504008000995217,-0.5944246048533691,0.5754863813229572
OOS_2023_PLUS,PER12MF,LOW,ACT5_KEEP_TOP50,10,60,86,0.3000321665573573,1.1785380735226154,-0.13786767292537694,0.5918604651162791
FULL,PER12MF,LOW,ACT5_KEEP_TOP50,20,0,257,0.15012285989639396,0.7397623767774962,-0.4932591704320791,0.5484435797665369
OOS_2023_PLUS,PER12MF,LOW,ACT5_KEEP_TOP50,20,0,86,0.3604445448219573,1.4487007583610794,-0.11531940711187172,0.5546511627906978
FULL,PER12MF,LOW,ACT5_KEEP_TOP50,20,30,257,0.1035993929374095,0.5544472713798654,-0.5350597747551531,0.5484435797665369
OOS_2023_PLUS,PER12MF,LOW,ACT5_KEEP_TOP50,20,30,86,0.30520510619684305,1.268651430460371,-0.12656858832525564,0.5546511627906978
FULL,PER12MF,LOW,ACT5_KEEP_TOP50,20,60,257,0.05888292237484016,0.36897042600022073,-0.5734756338891357,0.5484435797665369
OOS_2023_PLUS,PER12MF,LOW,ACT5_KEEP_TOP50,20,60,86,0.2521193525308967,1.0881939787585366,-0.14235914605458977,0.5546511627906978
FULL,PER12MF,LOW,ACT5_KEEP_TOP70,10,0,257,0.16050605359317172,0.7352196409301321,-0.5585951348678035,0.37859922178988326
OOS_2023_PLUS,PER12MF,LOW,ACT5_KEEP_TOP70,10,0,86,0.43250471728635365,1.5144788512701313,-0.11232686180979079,0.38953488372093026
FULL,PER12MF,LOW,ACT5_KEEP_TOP70,10,30,257,0.1279049089152029,0.6176241512500078,-0.5852056725391555,0.37859922178988326
OOS_2023_PLUS,PER12MF,LOW,ACT5_KEEP_TOP70,10,30,86,0.3915109261818881,1.4023911730466372,-0.12284758214741576,0.38953488372093026
FULL,PER12MF,LOW,ACT5_KEEP_TOP70,10,60,257,0.0961790993359517,0.4999381785328763,-0.6149027870920063,0.37859922178988326
OOS_2023_PLUS,PER12MF,LOW,ACT5_KEEP_TOP70,10,60,86,0.3516391103083414,1.2900267393598395,-0.13658909563961485,0.38953488372093026
FULL,PER12MF,LOW,ACT5_KEEP_TOP70,20,0,257,0.15451032649285557,0.7487593891310323,-0.5090807105238158,0.3342412451361868
OOS_2023_PLUS,PER12MF,LOW,ACT5_KEEP_TOP70,20,0,86,0.40548012442284254,1.5691370607666262,-0.1067524477789239,0.3447674418604652
FULL,PER12MF,LOW,ACT5_KEEP_TOP70,20,30,257,0.12585188772044176,0.6378031237339404,-0.536044901516308,0.3342412451361868
OOS_2023_PLUS,PER12MF,LOW,ACT5_KEEP_TOP70,20,30,86,0.3698072790081921,1.4595354844625807,-0.10901463436797731,0.3447674418604652
FULL,PER12MF,LOW,ACT5_KEEP_TOP70,20,60,257,0.09787465044879173,0.5266933324336397,-0.5652361043911733,0.3342412451361868
OOS_2023_PLUS,PER12MF,LOW,ACT5_KEEP_TOP70,20,60,86,0.33500189623533805,1.3496871898893754,-0.11127412095703115,0.3447674418604652
FULL,PER12MF,LOW,ACT5_W10,10,0,257,0.16425258600701298,0.7473172949242978,-0.5427987620558177,0.3042801556420234
OOS_2023_PLUS,PER12MF,LOW,ACT5_W10,10,0,86,0.4041373703986191,1.4701084114605083,-0.11471129475187991,0.3081395348837209
FULL,PER12MF,LOW,ACT5_W10,10,30,257,0.13792750524815278,0.6532347704261431,-0.5656721916207855,0.3042801556420234
OOS_2023_PLUS,PER12MF,LOW,ACT5_W10,10,30,86,0.37221034065619385,1.37846438044766,-0.11774173873688876,0.3081395348837209
FULL,PER12MF,LOW,ACT5_W10,10,60,257,0.1121712986441108,0.5590156033847494,-0.5874246832486039,0.3042801556420234
OOS_2023_PLUS,PER12MF,LOW,ACT5_W10,10,60,86,0.34097812315320364,1.2867110438639537,-0.12361770117175852,0.3081395348837209
