date,signal,top_n,cost_bps,gross,net,benchmark,excess,turnover
2026-01-14,RAW_LOW,10,30,0.04814726588902215,0.04694726588902215,0.074508340601714,-0.027561074712691855,0.4
2026-01-14,RAW_LOW,10,60,0.04814726588902215,0.04574726588902215,0.074508340601714,-0.028761074712691855,0.4
2026-01-14,RAW_LOW,20,0,0.05986549733036487,0.05986549733036487,0.074508340601714,-0.014642843271349133,0.35
2026-01-14,RAW_LOW,20,30,0.05986549733036487,0.05881549733036487,0.074508340601714,-0.015692843271349136,0.35
2026-01-14,RAW_LOW,20,60,0.05986549733036487,0.05776549733036487,0.074508340601714,-0.01674284327134913,0.35
2026-01-14,TURNOVER_HIGH,10,0,0.02147449505353747,0.02147449505353747,0.074508340601714,-0.053033845548176535,0.7
2026-01-14,TURNOVER_HIGH,10,30,0.02147449505353747,0.019374495053537468,0.074508340601714,-0.05513384554817653,0.7
2026-01-14,TURNOVER_HIGH,10,60,0.02147449505353747,0.01727449505353747,0.074508340601714,-0.05723384554817654,0.7
2026-01-14,TURNOVER_HIGH,20,0,0.05873049878623965,0.05873049878623965,0.074508340601714,-0.015777841815474355,0.65
2026-01-14,TURNOVER_HIGH,20,30,0.05873049878623965,0.05678049878623965,0.074508340601714,-0.017727841815474356,0.65
2026-01-14,TURNOVER_HIGH,20,60,0.05873049878623965,0.05483049878623965,0.074508340601714,-0.019677841815474356,0.65
2026-01-14,TURNOVER_LOW,10,0,0.049476363501071915,0.049476363501071915,0.074508340601714,-0.02503197710064209,0.5
2026-01-14,TURNOVER_LOW,10,30,0.049476363501071915,0.047976363501071914,0.074508340601714,-0.02653197710064209,0.5
2026-01-14,TURNOVER_LOW,10,60,0.049476363501071915,0.04647636350107191,0.074508340601714,-0.02803197710064209,0.5
2026-01-14,TURNOVER_LOW,20,0,0.04140663847971867,0.04140663847971867,0.074508340601714,-0.033101702121995334,0.5
2026-01-14,TURNOVER_LOW,20,30,0.04140663847971867,0.03990663847971867,0.074508340601714,-0.034601702121995336,0.5
2026-01-14,TURNOVER_LOW,20,60,0.04140663847971867,0.03840663847971867,0.074508340601714,-0.03610170212199534,0.5
2026-01-14,ACT1_HIGH,10,0,0.020430454153020687,0.020430454153020687,0.074508340601714,-0.05407788644869332,1.0
2026-01-14,ACT1_HIGH,10,30,0.020430454153020687,0.017430454153020688,0.074508340601714,-0.05707788644869331,1.0
2026-01-14,ACT1_HIGH,10,60,0.020430454153020687,0.014430454153020687,0.074508340601714,-0.060077886448693316,1.0
2026-01-14,ACT1_HIGH,20,0,0.05482132374201656,0.05482132374201656,0.074508340601714,-0.019687016859697447,0.95
2026-01-14,ACT1_HIGH,20,30,0.05482132374201656,0.05197132374201656,0.074508340601714,-0.022537016859697445,0.95
2026-01-14,ACT1_HIGH,20,60,0.05482132374201656,0.049121323742016554,0.074508340601714,-0.02538701685969745,0.95
2026-01-14,ACT1_LOW,10,0,0.010301954183955603,0.010301954183955603,0.074508340601714,-0.0642063864177584,0.8
2026-01-14,ACT1_LOW,10,30,0.010301954183955603,0.007901954183955603,0.074508340601714,-0.0666063864177584,0.8
2026-01-14,ACT1_LOW,10,60,0.010301954183955603,0.005501954183955603,0.074508340601714,-0.0690063864177584,0.8
2026-01-14,ACT1_LOW,20,0,0.027419307152063276,0.027419307152063276,0.074508340601714,-0.04708903344965073,0.85
2026-01-14,ACT1_LOW,20,30,0.027419307152063276,0.024869307152063275,0.074508340601714,-0.04963903344965073,0.85
2026-01-14,ACT1_LOW,20,60,0.027419307152063276,0.022319307152063275,0.074508340601714,-0.05218903344965073,0.85
2026-01-14,ACT5_HIGH,10,0,0.03685829936962336,0.03685829936962336,0.074508340601714,-0.03765004123209065,0.9
2026-01-14,ACT5_HIGH,10,30,0.03685829936962336,0.034158299369623356,0.074508340601714,-0.04035004123209065,0.9
2026-01-14,ACT5_HIGH,10,60,0.03685829936962336,0.031458299369623355,0.074508340601714,-0.04305004123209065,0.9
2026-01-14,ACT5_HIGH,20,0,0.04400421028538841,0.04400421028538841,0.074508340601714,-0.030504130316325595,0.75
2026-01-14,ACT5_HIGH,20,30,0.04400421028538841,0.04175421028538841,0.074508340601714,-0.0327541303163256,0.75
2026-01-14,ACT5_HIGH,20,60,0.04400421028538841,0.03950421028538841,0.074508340601714,-0.03500413031632559,0.75
2026-01-14,ACT5_LOW,10,0,0.10170590673578794,0.10170590673578794,0.074508340601714,0.02719756613407394,0.9
2026-01-14,ACT5_LOW,10,30,0.10170590673578794,0.09900590673578795,0.074508340601714,0.024497566134073945,0.9
2026-01-14,ACT5_LOW,10,60,0.10170590673578794,0.09630590673578794,0.074508340601714,0.021797566134073937,0.9
2026-01-14,ACT5_LOW,20,0,0.0960003601493838,0.0960003601493838,0.074508340601714,0.0214920195476698,0.75
2026-01-14,ACT5_LOW,20,30,0.0960003601493838,0.0937503601493838,0.074508340601714,0.019242019547669797,0.75
2026-01-14,ACT5_LOW,20,60,0.0960003601493838,0.0915003601493838,0.074508340601714,0.016992019547669795,0.75
2026-01-28,RAW_HIGH,10,0,-0.02057874709195833,-0.02057874709195833,0.06913120926556508,-0.08970995635752341,0.6
2026-01-28,RAW_HIGH,10,30,-0.02057874709195833,-0.02237874709195833,0.06913120926556508,-0.09150995635752342,0.6
2026-01-28,RAW_HIGH,10,60,-0.02057874709195833,-0.02417874709195833,0.06913120926556508,-0.09330995635752341,0.6
2026-01-28,RAW_HIGH,20,0,0.005621620166293877,0.005621620166293877,0.06913120926556508,-0.06350958909927121,0.4
2026-01-28,RAW_HIGH,20,30,0.005621620166293877,0.004421620166293877,0.06913120926556508,-0.0647095890992712,0.4
2026-01-28,RAW_HIGH,20,60,0.005621620166293877,0.0032216201662938772,0.06913120926556508,-0.0659095890992712,0.4
2026-01-28,RAW_LOW,10,0,0.058008497423017356,0.058008497423017356,0.06913120926556508,-0.011122711842547726,0.4
2026-01-28,RAW_LOW,10,30,0.058008497423017356,0.05680849742301736,0.06913120926556508,-0.012322711842547726,0.4
2026-01-28,RAW_LOW,10,60,0.058008497423017356,0.05560849742301736,0.06913120926556508,-0.013522711842547726,0.4
2026-01-28,RAW_LOW,20,0,0.07475925973822851,0.07475925973822851,0.06913120926556508,0.005628050472663432,0.5
2026-01-28,RAW_LOW,20,30,0.07475925973822851,0.07325925973822851,0.06913120926556508,0.00412805047266343,0.5
2026-01-28,RAW_LOW,20,60,0.07475925973822851,0.07175925973822851,0.06913120926556508,0.002628050472663429,0.5
2026-01-28,TURNOVER_HIGH,10,0,0.003678985460635759,0.003678985460635759,0.06913120926556508,-0.06545222380492932,1.0
2026-01-28,TURNOVER_HIGH,10,30,0.003678985460635759,0.0006789854606357591,0.06913120926556508,-0.06845222380492932,1.0
2026-01-28,TURNOVER_HIGH,10,60,0.003678985460635759,-0.002321014539364241,0.06913120926556508,-0.07145222380492933,1.0
2026-01-28,TURNOVER_HIGH,20,0,-0.00041491179308932453,-0.00041491179308932453,0.06913120926556508,-0.0695461210586544,0.65
2026-01-28,TURNOVER_HIGH,20,30,-0.00041491179308932453,-0.0023649117930893246,0.06913120926556508,-0.07149612105865441,0.65
2026-01-28,TURNOVER_HIGH,20,60,-0.00041491179308932453,-0.0043149117930893245,0.06913120926556508,-0.0734461210586544,0.65
2026-01-28,TURNOVER_LOW,10,0,0.09569983870797652,0.09569983870797652,0.06913120926556508,0.026568629442411437,0.6
2026-01-28,TURNOVER_LOW,10,30,0.09569983870797652,0.09389983870797652,0.06913120926556508,0.02476862944241144,0.6
2026-01-28,TURNOVER_LOW,10,60,0.09569983870797652,0.09209983870797651,0.06913120926556508,0.02296862944241143,0.6
2026-01-28,TURNOVER_LOW,20,0,0.10821829356284025,0.10821829356284025,0.06913120926556508,0.03908708429727517,0.44999999999999996
2026-01-28,TURNOVER_LOW,20,30,0.10821829356284025,0.10686829356284025,0.06913120926556508,0.03773708429727517,0.44999999999999996
2026-01-28,TURNOVER_LOW,20,60,0.10821829356284025,0.10551829356284026,0.06913120926556508,0.03638708429727518,0.44999999999999996
2026-01-28,ACT1_HIGH,10,0,-0.007102157592668417,-0.007102157592668417,0.06913120926556508,-0.0762333668582335,1.0
2026-01-28,ACT1_HIGH,10,30,-0.007102157592668417,-0.010102157592668418,0.06913120926556508,-0.0792333668582335,1.0
2026-01-28,ACT1_HIGH,10,60,-0.007102157592668417,-0.013102157592668418,0.06913120926556508,-0.0822333668582335,1.0
2026-01-28,ACT1_HIGH,20,0,0.024174234251878916,0.024174234251878916,0.06913120926556508,-0.044956975013686166,0.9
2026-01-28,ACT1_HIGH,20,30,0.024174234251878916,0.021474234251878915,0.06913120926556508,-0.04765697501368617,0.9
2026-01-28,ACT1_HIGH,20,60,0.024174234251878916,0.018774234251878914,0.06913120926556508,-0.05035697501368617,0.9
2026-01-28,ACT1_LOW,10,0,0.07588486969980801,0.07588486969980801,0.06913120926556508,0.006753660434242928,0.8
2026-01-28,ACT1_LOW,10,30,0.07588486969980801,0.07348486969980801,0.06913120926556508,0.004353660434242929,0.8
2026-01-28,ACT1_LOW,10,60,0.07588486969980801,0.07108486969980801,0.06913120926556508,0.0019536604342429292,0.8
2026-01-28,ACT1_LOW,20,0,0.012615120743421748,0.012615120743421748,0.06913120926556508,-0.056516088522143335,0.8
2026-01-28,ACT1_LOW,20,30,0.012615120743421748,0.010215120743421749,0.06913120926556508,-0.058916088522143334,0.8
2026-01-28,ACT1_LOW,20,60,0.012615120743421748,0.00781512074342175,0.06913120926556508,-0.06131608852214333,0.8
2026-01-28,ACT5_HIGH,10,0,-0.007085850123051863,-0.007085850123051863,0.06913120926556508,-0.07621705938861695,1.0
2026-01-28,ACT5_HIGH,10,30,-0.007085850123051863,-0.010085850123051864,0.06913120926556508,-0.07921705938861695,1.0
2026-01-28,ACT5_HIGH,10,60,-0.007085850123051863,-0.013085850123051863,0.06913120926556508,-0.08221705938861695,1.0
2026-01-28,ACT5_HIGH,20,0,0.015519577706762905,0.015519577706762905,0.06913120926556508,-0.05361163155880218,1.0
2026-01-28,ACT5_HIGH,20,30,0.015519577706762905,0.012519577706762906,0.06913120926556508,-0.05661163155880218,1.0
2026-01-28,ACT5_HIGH,20,60,0.015519577706762905,0.009519577706762905,0.06913120926556508,-0.059611631558802176,1.0
2026-01-28,ACT5_LOW,10,0,-0.0009294797071693714,-0.0009294797071693714,0.06913120926556508,-0.07006068897273446,0.9
2026-01-28,ACT5_LOW,10,30,-0.0009294797071693714,-0.0036294797071693714,0.06913120926556508,-0.07276068897273445,0.9
2026-01-28,ACT5_LOW,10,60,-0.0009294797071693714,-0.0063294797071693715,0.06913120926556508,-0.07546068897273446,0.9
2026-01-28,ACT5_LOW,20,0,-0.01330361461424622,-0.01330361461424622,0.06913120926556508,-0.0824348238798113,0.85
2026-01-28,ACT5_LOW,20,30,-0.01330361461424622,-0.01585361461424622,0.06913120926556508,-0.0849848238798113,0.85
2026-01-28,ACT5_LOW,20,60,-0.01330361461424622,-0.018403614614246222,0.06913120926556508,-0.0875348238798113,0.85
2026-02-11,RAW_HIGH,10,0,0.002223001325406071,0.002223001325406071,0.02188170838760977,-0.019658707062203698,0.5
2026-02-11,RAW_HIGH,10,30,0.002223001325406071,0.000723001325406071,0.02188170838760977,-0.0211587070622037,0.5
2026-02-11,RAW_HIGH,10,60,0.002223001325406071,-0.000776998674593929,0.02188170838760977,-0.0226587070622037,0.5
2026-02-11,RAW_HIGH,20,0,0.05410012213969432,0.05410012213969432,0.02188170838760977,0.03221841375208455,0.55
2026-02-11,RAW_HIGH,20,30,0.05410012213969432,0.05245012213969432,0.02188170838760977,0.03056841375208455,0.55
2026-02-11,RAW_HIGH,20,60,0.05410012213969432,0.05080012213969432,0.02188170838760977,0.02891841375208455,0.55
2026-02-11,RAW_LOW,10,0,-0.052942037495226836,-0.052942037495226836,0.02188170838760977,-0.0748237458828366,0.4
2026-02-11,RAW_LOW,10,30,-0.052942037495226836,-0.054142037495226836,0.02188170838760977,-0.07602374588283661,0.4
2026-02-11,RAW_LOW,10,60,-0.052942037495226836,-0.055342037495226835,0.02188170838760977,-0.0772237458828366,0.4
2026-02-11,RAW_LOW,20,0,-0.020151013916382486,-0.020151013916382486,0.02188170838760977,-0.042032722303992257,0.55
2026-02-11,RAW_LOW,20,30,-0.020151013916382486,-0.021801013916382485,0.02188170838760977,-0.043682722303992255,0.55
2026-02-11,RAW_LOW,20,60,-0.020151013916382486,-0.023451013916382487,0.02188170838760977,-0.045332722303992254,0.55
2026-02-11,TURNOVER_HIGH,10,0,-0.025573805416719907,-0.025573805416719907,0.02188170838760977,-0.04745551380432968,0.7
2026-02-11,TURNOVER_HIGH,10,30,-0.025573805416719907,-0.027673805416719908,0.02188170838760977,-0.04955551380432968,0.7
2026-02-11,TURNOVER_HIGH,10,60,-0.025573805416719907,-0.029773805416719906,0.02188170838760977,-0.05165551380432967,0.7
2026-02-11,TURNOVER_HIGH,20,0,-0.019400141970515157,-0.019400141970515157,0.02188170838760977,-0.04128185035812493,0.75
2026-02-11,TURNOVER_HIGH,20,30,-0.019400141970515157,-0.021650141970515156,0.02188170838760977,-0.04353185035812493,0.75
2026-02-11,TURNOVER_HIGH,20,60,-0.019400141970515157,-0.023900141970515158,0.02188170838760977,-0.04578185035812493,0.75
2026-02-11,TURNOVER_LOW,10,0,-0.013687836604161157,-0.013687836604161157,0.02188170838760977,-0.035569544991770924,0.4
2026-02-11,TURNOVER_LOW,10,30,-0.013687836604161157,-0.014887836604161157,0.02188170838760977,-0.03676954499177093,0.4
2026-02-11,TURNOVER_LOW,10,60,-0.013687836604161157,-0.016087836604161156,0.02188170838760977,-0.03796954499177092,0.4
2026-02-11,TURNOVER_LOW,20,0,-0.0060004660500719955,-0.0060004660500719955,0.02188170838760977,-0.027882174437681765,0.55
2026-02-11,TURNOVER_LOW,20,30,-0.0060004660500719955,-0.007650466050071995,0.02188170838760977,-0.029532174437681767,0.55
2026-02-11,TURNOVER_LOW,20,60,-0.0060004660500719955,-0.009300466050071995,0.02188170838760977,-0.031182174437681766,0.55
2026-02-11,ACT1_HIGH,10,0,-0.07173694711102636,-0.07173694711102636,0.02188170838760977,-0.09361865549863613,1.0
2026-02-11,ACT1_HIGH,10,30,-0.07173694711102636,-0.07473694711102637,0.02188170838760977,-0.09661865549863613,1.0
2026-02-11,ACT1_HIGH,10,60,-0.07173694711102636,-0.07773694711102637,0.02188170838760977,-0.09961865549863613,1.0
2026-02-11,ACT1_HIGH,20,0,-0.03697775921522532,-0.03697775921522532,0.02188170838760977,-0.05885946760283509,0.95
2026-02-11,ACT1_HIGH,20,30,-0.03697775921522532,-0.03982775921522532,0.02188170838760977,-0.06170946760283509,0.95
2026-02-11,ACT1_HIGH,20,60,-0.03697775921522532,-0.04267775921522532,0.02188170838760977,-0.0645594676028351,0.95
2026-02-11,ACT1_LOW,10,0,0.07794826999735036,0.07794826999735036,0.02188170838760977,0.056066561609740585,0.7
2026-02-11,ACT1_LOW,10,30,0.07794826999735036,0.07584826999735035,0.02188170838760977,0.05396656160974058,0.7
2026-02-11,ACT1_LOW,10,60,0.07794826999735036,0.07374826999735036,0.02188170838760977,0.05186656160974059,0.7
2026-02-11,ACT1_LOW,20,0,0.08684422026655324,0.08684422026655324,0.02188170838760977,0.06496251187894347,0.65
2026-02-11,ACT1_LOW,20,30,0.08684422026655324,0.08489422026655324,0.02188170838760977,0.06301251187894347,0.65
2026-02-11,ACT1_LOW,20,60,0.08684422026655324,0.08294422026655324,0.02188170838760977,0.061062511878943466,0.65
2026-02-11,ACT5_HIGH,10,0,-0.09547804728397542,-0.09547804728397542,0.02188170838760977,-0.11735975567158519,0.9
2026-02-11,ACT5_HIGH,10,30,-0.09547804728397542,-0.09817804728397542,0.02188170838760977,-0.1200597556715852,0.9
2026-02-11,ACT5_HIGH,10,60,-0.09547804728397542,-0.10087804728397542,0.02188170838760977,-0.1227597556715852,0.9
2026-02-11,ACT5_HIGH,20,0,-0.07628240390921961,-0.07628240390921961,0.02188170838760977,-0.09816411229682939,0.9
2026-02-11,ACT5_HIGH,20,30,-0.07628240390921961,-0.07898240390921961,0.02188170838760977,-0.10086411229682937,0.9
2026-02-11,ACT5_HIGH,20,60,-0.07628240390921961,-0.08168240390921962,0.02188170838760977,-0.10356411229682938,0.9
2026-02-11,ACT5_LOW,10,0,0.0678189513708263,0.0678189513708263,0.02188170838760977,0.04593724298321653,0.6
2026-02-11,ACT5_LOW,10,30,0.0678189513708263,0.0660189513708263,0.02188170838760977,0.044137242983216536,0.6
2026-02-11,ACT5_LOW,10,60,0.0678189513708263,0.0642189513708263,0.02188170838760977,0.042337242983216526,0.6
2026-02-11,ACT5_LOW,20,0,0.05790698141525462,0.05790698141525462,0.02188170838760977,0.03602527302764485,0.6
2026-02-11,ACT5_LOW,20,30,0.05790698141525462,0.056106981415254616,0.02188170838760977,0.034225273027644845,0.6
2026-02-11,ACT5_LOW,20,60,0.05790698141525462,0.05430698141525462,0.02188170838760977,0.03242527302764485,0.6
2026-03-03,RAW_HIGH,10,0,-0.0208467888437094,-0.0208467888437094,-0.046460212676669006,0.025613423832959607,0.6
2026-03-03,RAW_HIGH,10,30,-0.0208467888437094,-0.0226467888437094,-0.046460212676669006,0.023813423832959608,0.6
2026-03-03,RAW_HIGH,10,60,-0.0208467888437094,-0.024446788843709398,-0.046460212676669006,0.022013423832959608,0.6
2026-03-03,RAW_HIGH,20,0,-0.046249281037883457,-0.046249281037883457,-0.046460212676669006,0.00021093163878554977,0.65
2026-03-03,RAW_HIGH,20,30,-0.046249281037883457,-0.04819928103788346,-0.046460212676669006,-0.0017390683612144506,0.65
2026-03-03,RAW_HIGH,20,60,-0.046249281037883457,-0.05014928103788346,-0.046460212676669006,-0.003689068361214451,0.65
2026-03-03,RAW_LOW,10,0,-0.038848704328913033,-0.038848704328913033,-0.046460212676669006,0.007611508347755973,0.19999999999999996
2026-03-03,RAW_LOW,10,30,-0.038848704328913033,-0.03944870432891304,-0.046460212676669006,0.0070115083477559695,0.19999999999999996
2026-03-03,RAW_LOW,10,60,-0.038848704328913033,-0.04004870432891303,-0.046460212676669006,0.006411508347755973,0.19999999999999996
2026-03-03,RAW_LOW,20,0,-0.025744981366387733,-0.025744981366387733,-0.046460212676669006,0.020715231310281274,0.30000000000000004
2026-03-03,RAW_LOW,20,30,-0.025744981366387733,-0.026644981366387734,-0.046460212676669006,0.019815231310281272,0.30000000000000004
2026-03-03,RAW_LOW,20,60,-0.025744981366387733,-0.027544981366387732,-0.046460212676669006,0.018915231310281274,0.30000000000000004
2026-03-03,TURNOVER_HIGH,10,0,-0.07664716286737472,-0.07664716286737472,-0.046460212676669006,-0.030186950190705712,0.9
2026-03-03,TURNOVER_HIGH,10,30,-0.07664716286737472,-0.07934716286737471,-0.046460212676669006,-0.032886950190705706,0.9
2026-03-03,TURNOVER_HIGH,10,60,-0.07664716286737472,-0.08204716286737472,-0.046460212676669006,-0.035586950190705714,0.9
2026-03-03,TURNOVER_HIGH,20,0,-0.05198499004737776,-0.05198499004737776,-0.046460212676669006,-0.005524777370708757,0.75
2026-03-03,TURNOVER_HIGH,20,30,-0.05198499004737776,-0.054234990047377765,-0.046460212676669006,-0.007774777370708759,0.75
2026-03-03,TURNOVER_HIGH,20,60,-0.05198499004737776,-0.05648499004737776,-0.046460212676669006,-0.010024777370708754,0.75
2026-03-03,TURNOVER_LOW,10,0,-0.06153810022181756,-0.06153810022181756,-0.046460212676669006,-0.015077887545148556,0.6
2026-03-03,TURNOVER_LOW,10,30,-0.06153810022181756,-0.06333810022181756,-0.046460212676669006,-0.016877887545148552,0.6
2026-03-03,TURNOVER_LOW,10,60,-0.06153810022181756,-0.06513810022181757,-0.046460212676669006,-0.018677887545148562,0.6
2026-03-03,TURNOVER_LOW,20,0,-0.052014441549133886,-0.052014441549133886,-0.046460212676669006,-0.0055542288724648795,0.44999999999999996
2026-03-03,TURNOVER_LOW,20,30,-0.052014441549133886,-0.05336444154913388,-0.046460212676669006,-0.0069042288724648765,0.44999999999999996
2026-03-03,TURNOVER_LOW,20,60,-0.052014441549133886,-0.05471444154913389,-0.046460212676669006,-0.00825422887246488,0.44999999999999996
2026-03-03,ACT1_HIGH,10,0,-0.1289122921996723,-0.1289122921996723,-0.046460212676669006,-0.08245207952300329,1.0
2026-03-03,ACT1_HIGH,10,30,-0.1289122921996723,-0.1319122921996723,-0.046460212676669006,-0.0854520795230033,1.0
2026-03-03,ACT1_HIGH,10,60,-0.1289122921996723,-0.1349122921996723,-0.046460212676669006,-0.0884520795230033,1.0
2026-03-03,ACT1_HIGH,20,0,-0.11149521970818588,-0.11149521970818588,-0.046460212676669006,-0.06503500703151688,0.95
2026-03-03,ACT1_HIGH,20,30,-0.11149521970818588,-0.11434521970818588,-0.046460212676669006,-0.06788500703151687,0.95
2026-03-03,ACT1_HIGH,20,60,-0.11149521970818588,-0.11719521970818587,-0.046460212676669006,-0.07073500703151686,0.95
2026-03-03,ACT1_LOW,10,0,-0.05235288387555823,-0.05235288387555823,-0.046460212676669006,-0.005892671198889227,0.9
2026-03-03,ACT1_LOW,10,30,-0.05235288387555823,-0.055052883875558234,-0.046460212676669006,-0.008592671198889228,0.9
2026-03-03,ACT1_LOW,10,60,-0.05235288387555823,-0.057752883875558235,-0.046460212676669006,-0.011292671198889229,0.9
2026-03-03,ACT1_LOW,20,0,-0.030159003810810568,-0.030159003810810568,-0.046460212676669006,0.016301208865858438,0.95
2026-03-03,ACT1_LOW,20,30,-0.030159003810810568,-0.03300900381081057,-0.046460212676669006,0.01345120886585844,0.95
2026-03-03,ACT1_LOW,20,60,-0.030159003810810568,-0.03585900381081057,-0.046460212676669006,0.010601208865858434,0.95
2026-03-03,ACT5_HIGH,10,0,-0.06852791528908854,-0.06852791528908854,-0.046460212676669006,-0.022067702612419533,1.0
2026-03-03,ACT5_HIGH,10,30,-0.06852791528908854,-0.07152791528908854,-0.046460212676669006,-0.025067702612419536,1.0
2026-03-03,ACT5_HIGH,10,60,-0.06852791528908854,-0.07452791528908854,-0.046460212676669006,-0.02806770261241954,1.0
2026-03-03,ACT5_HIGH,20,0,-0.0556528683799686,-0.0556528683799686,-0.046460212676669006,-0.009192655703299593,0.9
2026-03-03,ACT5_HIGH,20,30,-0.0556528683799686,-0.0583528683799686,-0.046460212676669006,-0.011892655703299594,0.9
2026-03-03,ACT5_HIGH,20,60,-0.0556528683799686,-0.0610528683799686,-0.046460212676669006,-0.014592655703299595,0.9
2026-03-03,ACT5_LOW,10,0,-0.031386070939498294,-0.031386070939498294,-0.046460212676669006,0.015074141737170713,0.9
2026-03-03,ACT5_LOW,10,30,-0.031386070939498294,-0.034086070939498295,-0.046460212676669006,0.012374141737170712,0.9
2026-03-03,ACT5_LOW,10,60,-0.031386070939498294,-0.036786070939498296,-0.046460212676669006,0.00967414173717071,0.9
2026-03-03,ACT5_LOW,20,0,-0.03546977064723574,-0.03546977064723574,-0.046460212676669006,0.010990442029433264,0.95
2026-03-03,ACT5_LOW,20,30,-0.03546977064723574,-0.03831977064723574,-0.046460212676669006,0.008140442029433266,0.95
2026-03-03,ACT5_LOW,20,60,-0.03546977064723574,-0.041169770647235746,-0.046460212676669006,0.005290442029433261,0.95
2026-03-17,RAW_HIGH,10,0,-0.15131309903809523,-0.15131309903809523,-0.04006531521400131,-0.11124778382409392,0.5
2026-03-17,RAW_HIGH,10,30,-0.15131309903809523,-0.15281309903809523,-0.04006531521400131,-0.11274778382409392,0.5
2026-03-17,RAW_HIGH,10,60,-0.15131309903809523,-0.15431309903809523,-0.04006531521400131,-0.11424778382409392,0.5
2026-03-17,RAW_HIGH,20,0,-0.11266315299757479,-0.11266315299757479,-0.04006531521400131,-0.07259783778357348,0.35
2026-03-17,RAW_HIGH,20,30,-0.11266315299757479,-0.11371315299757478,-0.04006531521400131,-0.07364783778357348,0.35
2026-03-17,RAW_HIGH,20,60,-0.11266315299757479,-0.1147631529975748,-0.04006531521400131,-0.07469783778357349,0.35
2026-03-17,RAW_LOW,10,0,-0.0333880390198296,-0.0333880390198296,-0.04006531521400131,0.006677276194171709,0.30000000000000004
2026-03-17,RAW_LOW,10,30,-0.0333880390198296,-0.034288039019829596,-0.04006531521400131,0.005777276194171711,0.30000000000000004
2026-03-17,RAW_LOW,10,60,-0.0333880390198296,-0.0351880390198296,-0.04006531521400131,0.004877276194171706,0.30000000000000004
2026-03-17,RAW_LOW,20,0,-0.024660638678757153,-0.024660638678757153,-0.04006531521400131,0.015404676535244154,0.35
2026-03-17,RAW_LOW,20,30,-0.024660638678757153,-0.025710638678757152,-0.04006531521400131,0.014354676535244155,0.35
2026-03-17,RAW_LOW,20,60,-0.024660638678757153,-0.026760638678757154,-0.04006531521400131,0.013304676535244152,0.35
2026-03-17,TURNOVER_HIGH,10,0,-0.007350594397478908,-0.007350594397478908,-0.04006531521400131,0.0327147208165224,0.9
2026-03-17,TURNOVER_HIGH,10,30,-0.007350594397478908,-0.010050594397478907,-0.04006531521400131,0.0300147208165224,0.9
2026-03-17,TURNOVER_HIGH,10,60,-0.007350594397478908,-0.012750594397478908,-0.04006531521400131,0.0273147208165224,0.9
2026-03-17,TURNOVER_HIGH,20,0,-0.04011585871332894,-0.04011585871332894,-0.04006531521400131,-5.054349932763491e-05,0.6
2026-03-17,TURNOVER_HIGH,20,30,-0.04011585871332894,-0.041915858713328945,-0.04006531521400131,-0.001850543499327638,0.6
2026-03-17,TURNOVER_HIGH,20,60,-0.04011585871332894,-0.04371585871332894,-0.04006531521400131,-0.003650543499327634,0.6
2026-03-17,TURNOVER_LOW,10,0,-0.02120143914684653,-0.02120143914684653,-0.04006531521400131,0.018863876067154776,0.30000000000000004
2026-03-17,TURNOVER_LOW,10,30,-0.02120143914684653,-0.022101439146846532,-0.04006531521400131,0.017963876067154775,0.30000000000000004
2026-03-17,TURNOVER_LOW,10,60,-0.02120143914684653,-0.02300143914684653,-0.04006531521400131,0.017063876067154777,0.30000000000000004
2026-03-17,TURNOVER_LOW,20,0,-0.03143439368738977,-0.03143439368738977,-0.04006531521400131,0.008630921526611539,0.35
2026-03-17,TURNOVER_LOW,20,30,-0.03143439368738977,-0.03248439368738977,-0.04006531521400131,0.0075809215266115365,0.35
2026-03-17,TURNOVER_LOW,20,60,-0.03143439368738977,-0.033534393687389766,-0.04006531521400131,0.006530921526611541,0.35
2026-03-17,ACT1_HIGH,10,0,-0.04937014566926299,-0.04937014566926299,-0.04006531521400131,-0.009304830455261683,1.0
2026-03-17,ACT1_HIGH,10,30,-0.04937014566926299,-0.05237014566926299,-0.04006531521400131,-0.012304830455261685,1.0
2026-03-17,ACT1_HIGH,10,60,-0.04937014566926299,-0.05537014566926299,-0.04006531521400131,-0.015304830455261681,1.0
2026-03-17,ACT1_HIGH,20,0,-0.045651638431550776,-0.045651638431550776,-0.04006531521400131,-0.005586323217549469,0.95
2026-03-17,ACT1_HIGH,20,30,-0.045651638431550776,-0.048501638431550774,-0.04006531521400131,-0.008436323217549467,0.95
2026-03-17,ACT1_HIGH,20,60,-0.045651638431550776,-0.05135163843155077,-0.04006531521400131,-0.011286323217549465,0.95
2026-03-17,ACT1_LOW,10,0,-0.019556888132549112,-0.019556888132549112,-0.04006531521400131,0.020508427081452195,0.6
2026-03-17,ACT1_LOW,10,30,-0.019556888132549112,-0.02135688813254911,-0.04006531521400131,0.018708427081452195,0.6
2026-03-17,ACT1_LOW,10,60,-0.019556888132549112,-0.02315688813254911,-0.04006531521400131,0.016908427081452196,0.6
2026-03-17,ACT1_LOW,20,0,-0.04847257227602938,-0.04847257227602938,-0.04006531521400131,-0.008407257062028071,0.75
2026-03-17,ACT1_LOW,20,30,-0.04847257227602938,-0.05072257227602938,-0.04006531521400131,-0.010657257062028073,0.75
