year,factor,direction,overlay,top_n,cost_bps,return_delta,turnover_delta
2024,MOM1M,LOW,RAW_TA_W10,20,0,-0.011399714486437174,-0.010416666666666519
2024,MOM1M,LOW,TURNOVER_W10,20,0,-0.033035999815923534,-0.02499999999999991
2024,MOM1M,LOW,ACT1_W10,20,30,0.013347499764113091,0.004166666666666763
2024,MOM1M,LOW,ACT5_KEEP_TOP50,20,30,0.02131582032752244,0.1312500000000001
2024,MOM1M,LOW,ACT5_KEEP_TOP70,20,30,-0.05053297623632347,0.08958333333333346
2024,MOM1M,LOW,ACT5_W10,20,30,0.058698517814782525,-0.002083333333333215
2024,MOM1M,LOW,RAW_TA_W10,20,30,-0.010202701334396047,-0.010416666666666519
2024,MOM1M,LOW,TURNOVER_W10,20,30,-0.030047805235346337,-0.02499999999999991
2024,MOM1M,LOW,ACT1_W10,20,60,0.01249280581450396,0.004166666666666763
2024,MOM1M,LOW,ACT5_KEEP_TOP50,20,60,0.011882748917700914,0.1312500000000001
2024,MOM1M,LOW,ACT5_KEEP_TOP70,20,60,-0.0537116629165072,0.08958333333333346
2024,MOM1M,LOW,ACT5_W10,20,60,0.05627786917697386,-0.002083333333333215
2024,MOM1M,LOW,RAW_TA_W10,20,60,-0.009086868229373657,-0.010416666666666519
2024,MOM1M,LOW,TURNOVER_W10,20,60,-0.027252528198816628,-0.02499999999999991
2024,OP12_REV,HIGH,ACT1_W10,10,0,-0.0025718600627746557,0.11666666666666664
2024,OP12_REV,HIGH,ACT5_KEEP_TOP50,10,0,0.20068371435771193,0.22499999999999992
2024,OP12_REV,HIGH,ACT5_KEEP_TOP70,10,0,0.05914434201294494,0.12499999999999994
2024,OP12_REV,HIGH,ACT5_W10,10,0,-0.00046650093988942487,0.13333333333333325
2024,OP12_REV,HIGH,RAW_TA_W10,10,0,-0.04427908547096049,-0.004166666666666763
2024,OP12_REV,HIGH,TURNOVER_W10,10,0,-0.11937949923110225,0.04583333333333334
2024,OP12_REV,HIGH,ACT1_W10,10,30,-0.00914418632415892,0.11666666666666664
2024,OP12_REV,HIGH,ACT5_KEEP_TOP50,10,30,0.17831708957649894,0.22499999999999992
2024,OP12_REV,HIGH,ACT5_KEEP_TOP70,10,30,0.04949321524333006,0.12499999999999994
2024,OP12_REV,HIGH,ACT5_W10,10,30,-0.00797546960156248,0.13333333333333325
2024,OP12_REV,HIGH,RAW_TA_W10,10,30,-0.04254690775473091,-0.004166666666666763
2024,OP12_REV,HIGH,TURNOVER_W10,10,30,-0.11770075235136102,0.04583333333333334
2024,OP12_REV,HIGH,ACT1_W10,10,60,-0.015228473293313116,0.11666666666666664
2024,OP12_REV,HIGH,ACT5_KEEP_TOP50,10,60,0.15742231934374695,0.22499999999999992
2024,OP12_REV,HIGH,ACT5_KEEP_TOP70,10,60,0.04047576080298221,0.12499999999999994
2024,OP12_REV,HIGH,ACT5_W10,10,60,-0.014923858810741097,0.13333333333333325
2024,OP12_REV,HIGH,RAW_TA_W10,10,60,-0.0408769567861601,-0.004166666666666763
2024,OP12_REV,HIGH,TURNOVER_W10,10,60,-0.11598833889314575,0.04583333333333334
2024,OP12_REV,HIGH,ACT1_W10,20,0,0.0648315073375656,0.016666666666666552
2024,OP12_REV,HIGH,ACT5_KEEP_TOP50,20,0,0.23109317669664853,0.24374999999999997
2024,OP12_REV,HIGH,ACT5_KEEP_TOP70,20,0,0.27119660218098807,0.16249999999999992
2024,OP12_REV,HIGH,ACT5_W10,20,0,0.03051792279894361,0.04166666666666663
2024,OP12_REV,HIGH,RAW_TA_W10,20,0,0.0353085921372327,0.006249999999999978
2024,OP12_REV,HIGH,TURNOVER_W10,20,0,0.017938672761687924,0.0124999999999999
2024,OP12_REV,HIGH,ACT1_W10,20,30,0.061813789117893814,0.016666666666666552
2024,OP12_REV,HIGH,ACT5_KEEP_TOP50,20,30,0.206229507367944,0.24374999999999997
2024,OP12_REV,HIGH,ACT5_KEEP_TOP70,20,30,0.2505912503619766,0.16249999999999992
2024,OP12_REV,HIGH,ACT5_W10,20,30,0.027020467302995566,0.04166666666666663
2024,OP12_REV,HIGH,RAW_TA_W10,20,30,0.03382900061502769,0.006249999999999978
2024,OP12_REV,HIGH,TURNOVER_W10,20,30,0.016625817595496195,0.0124999999999999
2024,OP12_REV,HIGH,ACT1_W10,20,60,0.0589184893191641,0.016666666666666552
2024,OP12_REV,HIGH,ACT5_KEEP_TOP50,20,60,0.18293036022306097,0.24374999999999997
2024,OP12_REV,HIGH,ACT5_KEEP_TOP70,20,60,0.23110174635474856,0.16249999999999992
2024,OP12_REV,HIGH,ACT5_W10,20,60,0.023714042886096798,0.04166666666666663
2024,OP12_REV,HIGH,RAW_TA_W10,20,60,0.03240659679968361,0.006249999999999978
2024,OP12_REV,HIGH,TURNOVER_W10,20,60,0.015377291955169348,0.0124999999999999
2024,OP12_REV,LOW,ACT1_W10,10,0,-0.0017966492110994547,0.0708333333333333
2024,OP12_REV,LOW,ACT5_KEEP_TOP50,10,0,0.05307350516515852,0.2333333333333334
2024,OP12_REV,LOW,ACT5_KEEP_TOP70,10,0,0.03609973732069072,0.125
2024,OP12_REV,LOW,ACT5_W10,10,0,0.010450615440528055,0.06666666666666665
2024,OP12_REV,LOW,RAW_TA_W10,10,0,-0.055403136764061944,-0.02083333333333326
2024,OP12_REV,LOW,TURNOVER_W10,10,0,-0.08134102921758524,0.0
2024,OP12_REV,LOW,ACT1_W10,10,30,-0.005711840014510305,0.0708333333333333
2024,OP12_REV,LOW,ACT5_KEEP_TOP50,10,30,0.03709126319507006,0.2333333333333334
2024,OP12_REV,LOW,ACT5_KEEP_TOP70,10,30,0.027354181765810615,0.125
2024,OP12_REV,LOW,ACT5_W10,10,30,0.006170806790396277,0.06666666666666665
2024,OP12_REV,LOW,RAW_TA_W10,10,30,-0.05216501327045109,-0.02083333333333326
2024,OP12_REV,LOW,TURNOVER_W10,10,30,-0.07833558320055511,0.0
2024,OP12_REV,LOW,ACT1_W10,10,60,-0.009305774702233038,0.0708333333333333
2024,OP12_REV,LOW,ACT5_KEEP_TOP50,10,60,0.022456661539553724,0.2333333333333334
2024,OP12_REV,LOW,ACT5_KEEP_TOP70,10,60,0.019279038281741823,0.125
2024,OP12_REV,LOW,ACT5_W10,10,60,0.0022188293759819455,0.06666666666666665
2024,OP12_REV,LOW,RAW_TA_W10,10,60,-0.0490865364702332,-0.02083333333333326
2024,OP12_REV,LOW,TURNOVER_W10,10,60,-0.07543552548637178,0.0
2024,OP12_REV,LOW,ACT1_W10,20,0,0.0252211616890885,0.037500000000000144
2024,OP12_REV,LOW,ACT5_KEEP_TOP50,20,0,0.03079217668776646,0.23958333333333354
2024,OP12_REV,LOW,ACT5_KEEP_TOP70,20,0,0.03900010421979039,0.14583333333333331
2024,OP12_REV,LOW,ACT5_W10,20,0,0.0057451279997298155,0.041666666666666796
2024,OP12_REV,LOW,RAW_TA_W10,20,0,0.02156635571700216,0.022916666666666696
2024,OP12_REV,LOW,TURNOVER_W10,20,0,0.013433108852681563,0.018750000000000044
2024,OP12_REV,LOW,ACT1_W10,20,30,0.022136671765754623,0.037500000000000144
2024,OP12_REV,LOW,ACT5_KEEP_TOP50,20,30,0.015200947985101854,0.23958333333333354
2024,OP12_REV,LOW,ACT5_KEEP_TOP70,20,30,0.028756317175949953,0.14583333333333331
2024,OP12_REV,LOW,ACT5_W10,20,30,0.0031192354722643367,0.041666666666666796
2024,OP12_REV,LOW,RAW_TA_W10,20,30,0.019484921689385204,0.022916666666666696
2024,OP12_REV,LOW,TURNOVER_W10,20,30,0.011901788344584774,0.018750000000000044
2024,OP12_REV,LOW,ACT1_W10,20,60,0.01923191460393836,0.037500000000000144
2024,OP12_REV,LOW,ACT5_KEEP_TOP50,20,60,0.0008265602512250725,0.23958333333333354
2024,OP12_REV,LOW,ACT5_KEEP_TOP70,20,60,0.019225090259514688,0.14583333333333331
2024,OP12_REV,LOW,ACT5_W10,20,60,0.0006654982377010121,0.041666666666666796
2024,OP12_REV,LOW,RAW_TA_W10,20,60,0.01751684085461147,0.022916666666666696
2024,OP12_REV,LOW,TURNOVER_W10,20,60,0.010457255991534353,0.018750000000000044
2024,OPFY1_REV,HIGH,ACT1_W10,10,0,0.1992018997536349,0.05833333333333335
2024,OPFY1_REV,HIGH,ACT5_KEEP_TOP50,10,0,0.12657804436887377,0.17500000000000004
2024,OPFY1_REV,HIGH,ACT5_KEEP_TOP70,10,0,0.18280258227133084,0.10833333333333328
2024,OPFY1_REV,HIGH,ACT5_W10,10,0,0.04053689401856553,0.08333333333333337
2024,OPFY1_REV,HIGH,RAW_TA_W10,10,0,0.2691120777946563,-0.04583333333333339
2024,OPFY1_REV,HIGH,TURNOVER_W10,10,0,0.08180878414292181,-0.004166666666666652
2024,OPFY1_REV,HIGH,ACT1_W10,10,30,0.18629938940419588,0.05833333333333335
2024,OPFY1_REV,HIGH,ACT5_KEEP_TOP50,10,30,0.10762036334845926,0.17500000000000004
2024,OPFY1_REV,HIGH,ACT5_KEEP_TOP70,10,30,0.1665271566176597,0.10833333333333328
2024,OPFY1_REV,HIGH,ACT5_W10,10,30,0.0327330399186031,0.08333333333333337
2024,OPFY1_REV,HIGH,RAW_TA_W10,10,30,0.2625685924851472,-0.04583333333333339
2024,OPFY1_REV,HIGH,TURNOVER_W10,10,30,0.07880703148830259,-0.004166666666666652
2024,OPFY1_REV,HIGH,ACT1_W10,10,60,0.17411317045459185,0.05833333333333335
2024,OPFY1_REV,HIGH,ACT5_KEEP_TOP50,10,60,0.09012336460353321,0.17500000000000004
2024,OPFY1_REV,HIGH,ACT5_KEEP_TOP70,10,60,0.15130786066162838,0.10833333333333328
2024,OPFY1_REV,HIGH,ACT5_W10,10,60,0.025520665962500466,0.08333333333333337
2024,OPFY1_REV,HIGH,RAW_TA_W10,10,60,0.256117952452385,-0.04583333333333339
2024,OPFY1_REV,HIGH,TURNOVER_W10,10,60,0.07590987255752901,-0.004166666666666652
2024,OPFY1_REV,HIGH,ACT1_W10,20,0,0.029006109316356943,0.016666666666666607
2024,OPFY1_REV,HIGH,ACT5_KEEP_TOP50,20,0,0.0361398050554107,0.18958333333333333
2024,OPFY1_REV,HIGH,ACT5_KEEP_TOP70,20,0,0.06737471159673114,0.11041666666666672
2024,OPFY1_REV,HIGH,ACT5_W10,20,0,-0.00508394442621829,0.03541666666666665
2024,OPFY1_REV,HIGH,RAW_TA_W10,20,0,0.07666738280775642,0.006250000000000089
2024,OPFY1_REV,HIGH,TURNOVER_W10,20,0,0.0499091968944716,0.01666666666666672
2024,OPFY1_REV,HIGH,ACT1_W10,20,30,0.026716268590949,0.016666666666666607
2024,OPFY1_REV,HIGH,ACT5_KEEP_TOP50,20,30,0.020121299855020425,0.18958333333333333
2024,OPFY1_REV,HIGH,ACT5_KEEP_TOP70,20,30,0.056218509446223086,0.11041666666666672
2024,OPFY1_REV,HIGH,ACT5_W10,20,30,-0.007591860950349361,0.03541666666666665
2024,OPFY1_REV,HIGH,RAW_TA_W10,20,30,0.07355234725811233,0.006250000000000089
2024,OPFY1_REV,HIGH,TURNOVER_W10,20,30,0.046808307935995774,0.01666666666666672
2024,OPFY1_REV,HIGH,ACT1_W10,20,60,0.024548609216552775,0.016666666666666607
2024,OPFY1_REV,HIGH,ACT5_KEEP_TOP50,20,60,0.005343457658731454,0.18958333333333333
2024,OPFY1_REV,HIGH,ACT5_KEEP_TOP70,20,60,0.04580887453074345,0.11041666666666672
2024,OPFY1_REV,HIGH,ACT5_W10,20,60,-0.00991465741917219,0.03541666666666665
2024,OPFY1_REV,HIGH,RAW_TA_W10,20,60,0.07055619635270727,0.006250000000000089
2024,OPFY1_REV,HIGH,TURNOVER_W10,20,60,0.0438594074560521,0.01666666666666672
2024,OPFY1_REV,LOW,ACT1_W10,10,0,0.041990573604996584,0.10833333333333334
2024,OPFY1_REV,LOW,ACT5_KEEP_TOP50,10,0,0.12220963991519895,0.2791666666666665
2024,OPFY1_REV,LOW,ACT5_KEEP_TOP70,10,0,0.004799681644094944,0.16666666666666657
2024,OPFY1_REV,LOW,ACT5_W10,10,0,0.012090439995281588,0.0749999999999999
2024,OPFY1_REV,LOW,RAW_TA_W10,10,0,0.07907237961298319,-0.04583333333333334
2024,OPFY1_REV,LOW,TURNOVER_W10,10,0,0.06788847225007655,-0.004166666666666652
2024,OPFY1_REV,LOW,ACT1_W10,10,30,0.03396091856488437,0.10833333333333334
2024,OPFY1_REV,LOW,ACT5_KEEP_TOP50,10,30,0.09946063145955253,0.2791666666666665
2024,OPFY1_REV,LOW,ACT5_KEEP_TOP70,10,30,-0.005202299147284983,0.16666666666666657
2024,OPFY1_REV,LOW,ACT5_W10,10,30,0.00722531564206641,0.0749999999999999
2024,OPFY1_REV,LOW,RAW_TA_W10,10,30,0.07970854231775482,-0.04583333333333334
2024,OPFY1_REV,LOW,TURNOVER_W10,10,30,0.06601638010305144,-0.004166666666666652
2024,OPFY1_REV,LOW,ACT1_W10,10,60,0.02645676878886649,0.10833333333333334
2024,OPFY1_REV,LOW,ACT5_KEEP_TOP50,10,60,0.07840644762064908,0.2791666666666665
2024,OPFY1_REV,LOW,ACT5_KEEP_TOP70,10,60,-0.014445667410827312,0.16666666666666657
2024,OPFY1_REV,LOW,ACT5_W10,10,60,0.002688535420106275,0.0749999999999999
2024,OPFY1_REV,LOW,RAW_TA_W10,10,60,0.08022479432834106,-0.04583333333333334
2024,OPFY1_REV,LOW,TURNOVER_W10,10,60,0.06419065154623826,-0.004166666666666652
2024,OPFY1_REV,LOW,ACT1_W10,20,0,-0.04332972991489126,0.02499999999999991
2024,OPFY1_REV,LOW,ACT5_KEEP_TOP50,20,0,0.07657551854299394,0.29375
2024,OPFY1_REV,LOW,ACT5_KEEP_TOP70,20,0,0.04147827182642794,0.14999999999999997
2024,OPFY1_REV,LOW,ACT5_W10,20,0,0.046032273239528076,0.039583333333333304
2024,OPFY1_REV,LOW,RAW_TA_W10,20,0,0.02064375471182922,-0.01041666666666663
2024,OPFY1_REV,LOW,TURNOVER_W10,20,0,0.01819103887873852,0.01666666666666672
2024,OPFY1_REV,LOW,ACT1_W10,20,30,-0.04352974270793697,0.02499999999999991
2024,OPFY1_REV,LOW,ACT5_KEEP_TOP50,20,30,0.054428482010524415,0.29375
2024,OPFY1_REV,LOW,ACT5_KEEP_TOP70,20,30,0.030442069177852193,0.14999999999999997
2024,OPFY1_REV,LOW,ACT5_W10,20,30,0.042007800246114946,0.039583333333333304
2024,OPFY1_REV,LOW,RAW_TA_W10,20,30,0.020649319500924745,-0.01041666666666663
2024,OPFY1_REV,LOW,TURNOVER_W10,20,30,0.016545126887558714,0.01666666666666672
2024,OPFY1_REV,LOW,ACT1_W10,20,60,-0.04367373691993204,0.02499999999999991
2024,OPFY1_REV,LOW,ACT5_KEEP_TOP50,20,60,0.03390167089070906,0.29375
2024,OPFY1_REV,LOW,ACT5_KEEP_TOP70,20,60,0.02011600133857694,0.14999999999999997
2024,OPFY1_REV,LOW,ACT5_W10,20,60,0.0381868462145355,0.039583333333333304
2024,OPFY1_REV,LOW,RAW_TA_W10,20,60,0.020636275547027627,-0.01041666666666663
2024,OPFY1_REV,LOW,TURNOVER_W10,20,60,0.014981510043110546,0.01666666666666672
2024,PBR12MF,HIGH,ACT1_W10,10,0,0.07907377770442925,0.2458333333333334
2024,PBR12MF,HIGH,ACT5_KEEP_TOP50,10,0,0.2464127552062142,0.5125000000000001
2024,PBR12MF,HIGH,ACT5_KEEP_TOP70,10,0,0.19189765821735205,0.3208333333333334
2024,PBR12MF,HIGH,ACT5_W10,10,0,0.08048203006018917,0.2750000000000001
2024,PBR12MF,HIGH,RAW_TA_W10,10,0,0.06490775137284999,0.06666666666666667
2024,PBR12MF,HIGH,TURNOVER_W10,10,0,0.07449380366986957,0.0833333333333333
2024,PBR12MF,HIGH,ACT1_W10,10,30,0.06281262385962583,0.2458333333333334
2024,PBR12MF,HIGH,ACT5_KEEP_TOP50,10,30,0.20666938153081904,0.5125000000000001
2024,PBR12MF,HIGH,ACT5_KEEP_TOP70,10,30,0.16761608770989045,0.3208333333333334
2024,PBR12MF,HIGH,ACT5_W10,10,30,0.062366587767376025,0.2750000000000001
2024,PBR12MF,HIGH,RAW_TA_W10,10,30,0.06024937865259483,0.06666666666666667
2024,PBR12MF,HIGH,TURNOVER_W10,10,30,0.0685590276637994,0.0833333333333333
2024,PBR12MF,HIGH,ACT1_W10,10,60,0.0470533902229332,0.2458333333333334
2024,PBR12MF,HIGH,ACT5_KEEP_TOP50,10,60,0.16880552944367355,0.5125000000000001
2024,PBR12MF,HIGH,ACT5_KEEP_TOP70,10,60,0.14418434908888378,0.3208333333333334
2024,PBR12MF,HIGH,ACT5_W10,10,60,0.044847498489435256,0.2750000000000001
2024,PBR12MF,HIGH,RAW_TA_W10,10,60,0.05567542784920909,0.06666666666666667
2024,PBR12MF,HIGH,TURNOVER_W10,10,60,0.06274007667040327,0.0833333333333333
2024,PBR12MF,HIGH,ACT1_W10,20,0,0.002730127688261863,0.09374999999999999
2024,PBR12MF,HIGH,ACT5_KEEP_TOP50,20,0,0.10225643230797787,0.5
2024,PBR12MF,HIGH,ACT5_KEEP_TOP70,20,0,0.11657044533066085,0.3
2024,PBR12MF,HIGH,ACT5_W10,20,0,0.06266061726794592,0.10416666666666664
2024,PBR12MF,HIGH,RAW_TA_W10,20,0,0.03872377223280765,0.01666666666666662
2024,PBR12MF,HIGH,TURNOVER_W10,20,0,0.01987231038640047,0.03333333333333331
2024,PBR12MF,HIGH,ACT1_W10,20,30,-0.0030967600822718877,0.09374999999999999
2024,PBR12MF,HIGH,ACT5_KEEP_TOP50,20,30,0.06779641522661428,0.5
2024,PBR12MF,HIGH,ACT5_KEEP_TOP70,20,30,0.09505406022739482,0.3
2024,PBR12MF,HIGH,ACT5_W10,20,30,0.05530786442694491,0.10416666666666664
2024,PBR12MF,HIGH,RAW_TA_W10,20,30,0.03736786366802958,0.01666666666666662
2024,PBR12MF,HIGH,TURNOVER_W10,20,30,0.01763554826285807,0.03333333333333331
2024,PBR12MF,HIGH,ACT1_W10,20,60,-0.008805609233513811,0.09374999999999999
2024,PBR12MF,HIGH,ACT5_KEEP_TOP50,20,60,0.03494542432479497,0.5
2024,PBR12MF,HIGH,ACT5_KEEP_TOP70,20,60,0.07424991429509287,0.3
2024,PBR12MF,HIGH,ACT5_W10,20,60,0.048102684760389036,0.10416666666666664
2024,PBR12MF,HIGH,RAW_TA_W10,20,60,0.03602999799879836,0.01666666666666662
2024,PBR12MF,HIGH,TURNOVER_W10,20,60,0.015433515541337872,0.03333333333333331
2024,PBR12MF,LOW,ACT1_W10,10,0,0.05513641526829871,0.23333333333333334
2024,PBR12MF,LOW,ACT5_KEEP_TOP50,10,0,0.09850805396338935,0.4833333333333335
2024,PBR12MF,LOW,ACT5_KEEP_TOP70,10,0,0.1641149072512711,0.25833333333333336
2024,PBR12MF,LOW,ACT5_W10,10,0,0.038394269549038684,0.2541666666666667
2024,PBR12MF,LOW,RAW_TA_W10,10,0,0.08007468384412131,0.058333333333333334
2024,PBR12MF,LOW,TURNOVER_W10,10,0,0.04784265908086338,0.15000000000000002
2024,PBR12MF,LOW,ACT1_W10,10,30,0.03716968160865308,0.23333333333333334
2024,PBR12MF,LOW,ACT5_KEEP_TOP50,10,30,0.06030531958072971,0.4833333333333335
2024,PBR12MF,LOW,ACT5_KEEP_TOP70,10,30,0.1417084732305427,0.25833333333333336
2024,PBR12MF,LOW,ACT5_W10,10,30,0.019173642954927184,0.2541666666666667
2024,PBR12MF,LOW,RAW_TA_W10,10,30,0.07504836978918217,0.058333333333333334
2024,PBR12MF,LOW,TURNOVER_W10,10,30,0.03621016708031766,0.15000000000000002
2024,PBR12MF,LOW,ACT1_W10,10,60,0.01967424578373933,0.23333333333333334
2024,PBR12MF,LOW,ACT5_KEEP_TOP50,10,60,0.02373904551920125,0.4833333333333335
2024,PBR12MF,LOW,ACT5_KEEP_TOP70,10,60,0.11991262697168459,0.25833333333333336
2024,PBR12MF,LOW,ACT5_W10,10,60,0.0004885653864240558,0.2541666666666667
2024,PBR12MF,LOW,RAW_TA_W10,10,60,0.07009061832735397,0.058333333333333334
2024,PBR12MF,LOW,TURNOVER_W10,10,60,0.024817141886187777,0.15000000000000002
2024,PBR12MF,LOW,ACT1_W10,20,0,0.01710659550211524,0.10416666666666666
2024,PBR12MF,LOW,ACT5_KEEP_TOP50,20,0,-0.023374154175625828,0.4958333333333334
2024,PBR12MF,LOW,ACT5_KEEP_TOP70,20,0,0.04980088152618167,0.28750000000000003
2024,PBR12MF,LOW,ACT5_W10,20,0,-0.02160690881801708,0.10208333333333333
2024,PBR12MF,LOW,RAW_TA_W10,20,0,0.06482289886906267,0.02708333333333332
2024,PBR12MF,LOW,TURNOVER_W10,20,0,0.033019901359458315,0.06041666666666663
2024,PBR12MF,LOW,ACT1_W10,20,30,0.009194347234708244,0.10416666666666666
2024,PBR12MF,LOW,ACT5_KEEP_TOP50,20,30,-0.058793771197418354,0.4958333333333334
2024,PBR12MF,LOW,ACT5_KEEP_TOP70,20,30,0.027401424741804847,0.28750000000000003
2024,PBR12MF,LOW,ACT5_W10,20,30,-0.02895333816933432,0.10208333333333333
2024,PBR12MF,LOW,RAW_TA_W10,20,30,0.06245555064023689,0.02708333333333332
2024,PBR12MF,LOW,TURNOVER_W10,20,30,0.0282494610494326,0.06041666666666663
2024,PBR12MF,LOW,ACT1_W10,20,60,0.0013986259307621207,0.10416666666666666
2024,PBR12MF,LOW,ACT5_KEEP_TOP50,20,60,-0.09274826702703387,0.4958333333333334
2024,PBR12MF,LOW,ACT5_KEEP_TOP70,20,60,0.00560751193806297,0.28750000000000003
2024,PBR12MF,LOW,ACT5_W10,20,60,-0.036190666128645854,0.10208333333333333
2024,PBR12MF,LOW,RAW_TA_W10,20,60,0.060109370915457205,0.02708333333333332
2024,PBR12MF,LOW,TURNOVER_W10,20,60,0.023534590341445005,0.06041666666666663
2024,PER12MF,HIGH,ACT1_W10,10,0,0.08749041704700056,0.2458333333333334
2024,PER12MF,HIGH,ACT5_KEEP_TOP50,10,0,0.3652757675335163,0.4458333333333334
2024,PER12MF,HIGH,ACT5_KEEP_TOP70,10,0,0.23067152139181135,0.28333333333333344
2024,PER12MF,HIGH,ACT5_W10,10,0,0.0731928341628083,0.2458333333333334
2024,PER12MF,HIGH,RAW_TA_W10,10,0,0.07101076263598494,0.0625
2024,PER12MF,HIGH,TURNOVER_W10,10,0,-0.001218860373985775,0.12083333333333335
2024,PER12MF,HIGH,ACT1_W10,10,30,0.07484806826644508,0.2458333333333334
2024,PER12MF,HIGH,ACT5_KEEP_TOP50,10,30,0.33209332143982917,0.4458333333333334
2024,PER12MF,HIGH,ACT5_KEEP_TOP70,10,30,0.2119569145997965,0.28333333333333344
2024,PER12MF,HIGH,ACT5_W10,10,30,0.06092723603609851,0.2458333333333334
2024,PER12MF,HIGH,RAW_TA_W10,10,30,0.06732373333802999,0.0625
2024,PER12MF,HIGH,TURNOVER_W10,10,30,-0.006266722276101699,0.12083333333333335
2024,PER12MF,HIGH,ACT1_W10,10,60,0.06265246033023497,0.2458333333333334
2024,PER12MF,HIGH,ACT5_KEEP_TOP50,10,60,0.3004243381945708,0.4458333333333334
2024,PER12MF,HIGH,ACT5_KEEP_TOP70,10,60,0.1939128454430472,0.28333333333333344
2024,PER12MF,HIGH,ACT5_W10,10,60,0.04909964184704185,0.2458333333333334
2024,PER12MF,HIGH,RAW_TA_W10,10,60,0.06371666864372083,0.0625
2024,PER12MF,HIGH,TURNOVER_W10,10,60,-0.011169177621400461,0.12083333333333335
2024,PER12MF,HIGH,ACT1_W10,20,0,0.026603620327964927,0.1125
2024,PER12MF,HIGH,ACT5_KEEP_TOP50,20,0,0.3084693739554999,0.4604166666666667
2024,PER12MF,HIGH,ACT5_KEEP_TOP70,20,0,0.13456884439041117,0.31250000000000006
2024,PER12MF,HIGH,ACT5_W10,20,0,0.05082168106780183,0.12291666666666666
2024,PER12MF,HIGH,RAW_TA_W10,20,0,-0.014369741458183372,0.03333333333333331
2024,PER12MF,HIGH,TURNOVER_W10,20,0,-0.028212311717956462,0.058333333333333334
2024,PER12MF,HIGH,ACT1_W10,20,30,0.020378537298490262,0.1125
2024,PER12MF,HIGH,ACT5_KEEP_TOP50,20,30,0.27309075162452334,0.4604166666666667
2024,PER12MF,HIGH,ACT5_KEEP_TOP70,20,30,0.11468942933839832,0.31250000000000006
2024,PER12MF,HIGH,ACT5_W10,20,30,0.04364891585969766,0.12291666666666666
2024,PER12MF,HIGH,RAW_TA_W10,20,30,-0.01602080498140923,0.03333333333333331
2024,PER12MF,HIGH,TURNOVER_W10,20,30,-0.03092119093740009,0.058333333333333334
2024,PER12MF,HIGH,ACT1_W10,20,60,0.014295449322566767,0.1125
2024,PER12MF,HIGH,ACT5_KEEP_TOP50,20,60,0.23926142830602404,0.4604166666666667
2024,PER12MF,HIGH,ACT5_KEEP_TOP70,20,60,0.095511256669219,0.31250000000000006
2024,PER12MF,HIGH,ACT5_W10,20,60,0.03664206574865403,0.12291666666666666
2024,PER12MF,HIGH,RAW_TA_W10,20,60,-0.01764114151203422,0.03333333333333331
2024,PER12MF,HIGH,TURNOVER_W10,20,60,-0.03357426642008632,0.058333333333333334
2024,PER12MF,LOW,ACT1_W10,10,0,-0.05009783123962874,0.20000000000000007
2024,PER12MF,LOW,ACT5_KEEP_TOP50,10,0,-0.006424271090608835,0.46666666666666673
2024,PER12MF,LOW,ACT5_KEEP_TOP70,10,0,0.03223934720768362,0.2458333333333334
2024,PER12MF,LOW,ACT5_W10,10,0,-0.019182836127811465,0.17500000000000004
2024,PER12MF,LOW,RAW_TA_W10,10,0,-0.05513391452762195,0.020833333333333343
2024,PER12MF,LOW,TURNOVER_W10,10,0,-0.01835596251792282,0.08333333333333334
2024,PER12MF,LOW,ACT1_W10,10,30,-0.06597606259675515,0.20000000000000007
2024,PER12MF,LOW,ACT5_KEEP_TOP50,10,30,-0.045471539780742365,0.46666666666666673
2024,PER12MF,LOW,ACT5_KEEP_TOP70,10,30,0.010731991275907182,0.2458333333333334
2024,PER12MF,LOW,ACT5_W10,10,30,-0.0335273341716642,0.17500000000000004
2024,PER12MF,LOW,RAW_TA_W10,10,30,-0.0561409322989177,0.020833333333333343
2024,PER12MF,LOW,TURNOVER_W10,10,30,-0.025156848543595567,0.08333333333333334
2024,PER12MF,LOW,ACT1_W10,10,60,-0.08133840644388624,0.20000000000000007
2024,PER12MF,LOW,ACT5_KEEP_TOP50,10,60,-0.08258983304380463,0.46666666666666673
2024,PER12MF,LOW,ACT5_KEEP_TOP70,10,60,-0.010039629160083496,0.2458333333333334
2024,PER12MF,LOW,ACT5_W10,10,60,-0.04743899955817765,0.17500000000000004
2024,PER12MF,LOW,RAW_TA_W10,10,60,-0.05712358100926007,0.020833333333333343
2024,PER12MF,LOW,TURNOVER_W10,10,60,-0.03179341765337229,0.08333333333333334
2024,PER12MF,LOW,ACT1_W10,20,0,0.040048181501122215,0.1
2024,PER12MF,LOW,ACT5_KEEP_TOP50,20,0,0.015078464566357086,0.4729166666666668
2024,PER12MF,LOW,ACT5_KEEP_TOP70,20,0,-0.008188190608130252,0.24791666666666679
2024,PER12MF,LOW,ACT5_W10,20,0,0.030444778905432957,0.08541666666666667
2024,PER12MF,LOW,RAW_TA_W10,20,0,0.05555169470357102,0.03125000000000003
2024,PER12MF,LOW,TURNOVER_W10,20,0,-0.006810816061185054,0.05000000000000002
2024,PER12MF,LOW,ACT1_W10,20,30,0.03128492469023514,0.1
2024,PER12MF,LOW,ACT5_KEEP_TOP50,20,30,-0.023790796315023233,0.4729166666666668
