sample,factor,direction,overlay,top_n,cost_bps,return_delta,sharpe_delta,mdd_delta,turnover_delta
OOS_2023_PLUS,MOM1M,LOW,ACT5_KEEP_TOP50,20,0,-0.04480919349850998,-0.13741379390462943,0.050918992685007436,0.09825581395348848
OOS_2023_PLUS,MOM1M,LOW,ACT5_KEEP_TOP70,20,0,0.004226930840833587,0.04216446185807865,0.08186949553649159,0.051162790697674376
OOS_2023_PLUS,MOM1M,LOW,ACT5_W10,20,0,0.019447592948073966,0.059095821401905835,0.010199177527341119,-0.0040697674418603835
OOS_2023_PLUS,MOM1M,LOW,RAW_TA_W10,20,0,0.01632436595297282,0.045284057664585764,-0.007400392408805745,-0.019767441860465196
OOS_2023_PLUS,MOM1M,LOW,TURNOVER_W10,20,0,0.010677030799127074,0.021231722914509477,-0.008936501125504703,-0.02383720930232569
OOS_2023_PLUS,MOM1M,LOW,ACT1_W10,20,30,-0.0018288527840217839,-0.008224872798033522,-0.00788822899485242,0.0005813953488371659
OOS_2023_PLUS,MOM1M,LOW,ACT5_KEEP_TOP50,20,30,-0.05003667831142522,-0.1911050381129867,0.04987134888921596,0.09825581395348848
OOS_2023_PLUS,MOM1M,LOW,ACT5_KEEP_TOP70,20,30,-4.7167133956138585e-05,0.009163994010591758,0.08099440100386035,0.051162790697674376
OOS_2023_PLUS,MOM1M,LOW,ACT5_W10,20,30,0.01882912960664962,0.063481845805204,0.010186848261648507,-0.0040697674418603835
OOS_2023_PLUS,MOM1M,LOW,RAW_TA_W10,20,30,0.01714882411057328,0.05619999403057613,-0.006802016241312159,-0.019767441860465196
OOS_2023_PLUS,MOM1M,LOW,TURNOVER_W10,20,30,0.012073308060445376,0.03670691917609287,-0.008166643952874364,-0.02383720930232569
OOS_2023_PLUS,MOM1M,LOW,ACT1_W10,20,60,-0.0017698403852646205,-0.004434334994426609,-0.007497828085000213,0.0005813953488371659
OOS_2023_PLUS,MOM1M,LOW,ACT5_KEEP_TOP50,20,60,-0.05458390486636555,-0.24574243524569464,0.048840187036863436,0.09825581395348848
OOS_2023_PLUS,MOM1M,LOW,ACT5_KEEP_TOP70,20,60,-0.0038955692231348316,-0.024014614191444933,0.08012558511663403,0.051162790697674376
OOS_2023_PLUS,MOM1M,LOW,ACT5_W10,20,60,0.018223253170043252,0.06781700929301787,0.01017308445650178,-0.0040697674418603835
OOS_2023_PLUS,MOM1M,LOW,RAW_TA_W10,20,60,0.017853790242464695,0.06700654524385477,-0.006216515959100111,-0.019767441860465196
OOS_2023_PLUS,MOM1M,LOW,TURNOVER_W10,20,60,0.01330961840144873,0.05214903524099518,-0.007413120050675404,-0.02383720930232569
OOS_2023_PLUS,OP12_REV,HIGH,ACT1_W10,10,0,0.001404674259939842,0.005995749918613735,0.03819804139433558,0.11627906976744184
OOS_2023_PLUS,OP12_REV,HIGH,ACT5_KEEP_TOP50,10,0,-0.022531274914340926,-0.018756780580945098,0.024487564391739713,0.2779069767441861
OOS_2023_PLUS,OP12_REV,HIGH,ACT5_KEEP_TOP70,10,0,-0.03616879900216352,-0.05477007773526932,0.012142551822234449,0.14883720930232558
OOS_2023_PLUS,OP12_REV,HIGH,ACT5_W10,10,0,0.008826930981601588,0.01758206162225384,0.03547618592601409,0.11860465116279073
OOS_2023_PLUS,OP12_REV,HIGH,RAW_TA_W10,10,0,-0.023383677733563202,-0.11282643485904187,-0.03534989364479313,-0.0023255813953488857
OOS_2023_PLUS,OP12_REV,HIGH,TURNOVER_W10,10,0,-0.14181058989296513,-0.4216419418107218,-0.0748534801637083,0.05348837209302326
OOS_2023_PLUS,OP12_REV,HIGH,ACT1_W10,10,30,-0.009137831987007905,-0.023997180438453114,0.03594801814945958,0.11627906976744184
OOS_2023_PLUS,OP12_REV,HIGH,ACT5_KEEP_TOP50,10,30,-0.046324288791174784,-0.10309069259722525,0.02289377978266338,0.2779069767441861
OOS_2023_PLUS,OP12_REV,HIGH,ACT5_KEEP_TOP70,10,30,-0.048124726677253316,-0.10572337055458836,0.010316214817599922,0.14883720930232558
OOS_2023_PLUS,OP12_REV,HIGH,ACT5_W10,10,30,-0.0021500953690229974,-0.010826441382365104,0.033905918705575466,0.11860465116279073
OOS_2023_PLUS,OP12_REV,HIGH,RAW_TA_W10,10,30,-0.02233436666265698,-0.10107868884364424,-0.03516459946967254,-0.0023255813953488857
OOS_2023_PLUS,OP12_REV,HIGH,TURNOVER_W10,10,30,-0.14167364143134176,-0.4269508704703376,-0.07486492569407754,0.05348837209302326
OOS_2023_PLUS,OP12_REV,HIGH,ACT1_W10,10,60,-0.01894673902138244,-0.05404169040467732,0.029489788706927533,0.11627906976744184
OOS_2023_PLUS,OP12_REV,HIGH,ACT5_KEEP_TOP50,10,60,-0.06815721961946286,-0.18763072143585985,0.021314839889936765,0.2779069767441861
OOS_2023_PLUS,OP12_REV,HIGH,ACT5_KEEP_TOP70,10,60,-0.059171289793799264,-0.15655536528920422,0.008511056511284587,0.14883720930232558
OOS_2023_PLUS,OP12_REV,HIGH,ACT5_W10,10,60,-0.01237123925484207,-0.039462409966046,0.032351986868091376,0.11860465116279073
OOS_2023_PLUS,OP12_REV,HIGH,RAW_TA_W10,10,60,-0.021324245838648892,-0.08956691033262054,-0.03497955621020166,-0.0023255813953488857
OOS_2023_PLUS,OP12_REV,HIGH,TURNOVER_W10,10,60,-0.14138732040669555,-0.4324667103033932,-0.07487388705580977,0.05348837209302326
OOS_2023_PLUS,OP12_REV,HIGH,ACT1_W10,20,0,0.029649423516468154,0.11822962295437267,0.001901525726829112,0.027325581395348963
OOS_2023_PLUS,OP12_REV,HIGH,ACT5_KEEP_TOP50,20,0,0.10140381214140026,0.3781892927898769,0.07365645275412369,0.2703488372093023
OOS_2023_PLUS,OP12_REV,HIGH,ACT5_KEEP_TOP70,20,0,0.134079461879677,0.4620873276763804,0.06879769540911818,0.16395348837209295
OOS_2023_PLUS,OP12_REV,HIGH,ACT5_W10,20,0,0.02665704403277247,0.11778633772500968,0.05602893458626279,0.03372093023255812
OOS_2023_PLUS,OP12_REV,HIGH,RAW_TA_W10,20,0,0.06091812566649524,0.17159079215960793,0.03343169973508908,-0.008139534883720989
OOS_2023_PLUS,OP12_REV,HIGH,TURNOVER_W10,20,0,0.02972174227942892,0.08967596410063627,0.025470755429862435,0.005232558139534771
OOS_2023_PLUS,OP12_REV,HIGH,ACT1_W10,20,30,0.026336534337517037,0.10387627793729814,0.001222351991556403,0.027325581395348963
OOS_2023_PLUS,OP12_REV,HIGH,ACT5_KEEP_TOP50,20,30,0.07391269722002303,0.28540672942096124,0.07226292568244685,0.2703488372093023
OOS_2023_PLUS,OP12_REV,HIGH,ACT5_KEEP_TOP70,20,30,0.11478051710460369,0.40401739409282056,0.06861380853927135,0.16395348837209295
OOS_2023_PLUS,OP12_REV,HIGH,ACT5_W10,20,30,0.022926764524378473,0.09971730932208567,0.056467739885986856,0.03372093023255812
OOS_2023_PLUS,OP12_REV,HIGH,RAW_TA_W10,20,30,0.05983645236366342,0.17614970157556908,0.0340795756497021,-0.008139534883720989
OOS_2023_PLUS,OP12_REV,HIGH,TURNOVER_W10,20,30,0.02835396745953145,0.08836851781247446,0.02508643821372991,0.005232558139534771
OOS_2023_PLUS,OP12_REV,HIGH,ACT1_W10,20,60,0.02319555294699871,0.08979171786447726,0.0005500643058045096,0.027325581395348963
OOS_2023_PLUS,OP12_REV,HIGH,ACT5_KEEP_TOP50,20,60,0.04839168580297071,0.19265353664366147,0.07087916237827618,0.2703488372093023
OOS_2023_PLUS,OP12_REV,HIGH,ACT5_KEEP_TOP70,20,60,0.09666187522193881,0.34631563253769737,0.06842693973291991,0.16395348837209295
OOS_2023_PLUS,OP12_REV,HIGH,ACT5_W10,20,60,0.019397996679509477,0.0818070466526557,0.05690088828168238,0.03372093023255812
OOS_2023_PLUS,OP12_REV,HIGH,RAW_TA_W10,20,60,0.0587646728058655,0.18077609075246281,0.034720642271299784,-0.008139534883720989
OOS_2023_PLUS,OP12_REV,HIGH,TURNOVER_W10,20,60,0.027040472782664082,0.08718169852614466,0.024704998089100427,0.005232558139534771
OOS_2023_PLUS,OP12_REV,LOW,ACT1_W10,10,0,-0.0024735741866555028,0.0037984938104764325,0.016782123464621268,0.07558139534883723
OOS_2023_PLUS,OP12_REV,LOW,ACT5_KEEP_TOP50,10,0,0.09385499656711527,0.36057291764886024,0.038247982914518475,0.1930232558139534
OOS_2023_PLUS,OP12_REV,LOW,ACT5_KEEP_TOP70,10,0,0.08819745954543834,0.34323299899644694,0.03290809768405212,0.10232558139534886
OOS_2023_PLUS,OP12_REV,LOW,ACT5_W10,10,0,0.04659151742876355,0.18783887246810993,0.05010039055257365,0.05697674418604648
OOS_2023_PLUS,OP12_REV,LOW,RAW_TA_W10,10,0,0.081457330250298,0.31068542643598446,-0.03149628041677843,-0.013953488372093092
OOS_2023_PLUS,OP12_REV,LOW,TURNOVER_W10,10,0,-0.026604035168912965,-0.06582540767553949,-0.09584329225053001,0.008139534883720989
OOS_2023_PLUS,OP12_REV,LOW,ACT1_W10,10,30,-0.0077057856210662745,-0.008435705582797076,-0.01847715520061055,0.07558139534883723
OOS_2023_PLUS,OP12_REV,LOW,ACT5_KEEP_TOP50,10,30,0.07516738995526573,0.3092994301461531,0.02813023971964801,0.1930232558139534
OOS_2023_PLUS,OP12_REV,LOW,ACT5_KEEP_TOP70,10,30,0.07672477209090733,0.3174942268192702,0.028369981238562714,0.10232558139534886
OOS_2023_PLUS,OP12_REV,LOW,ACT5_W10,10,30,0.040437223641197506,0.17857266039605174,0.04424404646336111,0.05697674418604648
OOS_2023_PLUS,OP12_REV,LOW,RAW_TA_W10,10,30,0.07909293366581915,0.3360400759542316,-0.032452635940018126,-0.013953488372093092
OOS_2023_PLUS,OP12_REV,LOW,TURNOVER_W10,10,30,-0.0260844655007636,-0.04695854023032431,-0.11304097734145024,0.008139534883720989
OOS_2023_PLUS,OP12_REV,LOW,ACT1_W10,10,60,-0.01247514096996083,-0.020706492546855748,-0.04694386557650465,0.07558139534883723
OOS_2023_PLUS,OP12_REV,LOW,ACT5_KEEP_TOP50,10,60,0.058043325890581476,0.25826766674565715,0.020402500498455045,0.1930232558139534
OOS_2023_PLUS,OP12_REV,LOW,ACT5_KEEP_TOP70,10,60,0.0660933397636837,0.29187571357757797,0.02605610227192312,0.10232558139534886
OOS_2023_PLUS,OP12_REV,LOW,ACT5_W10,10,60,0.03472492338198496,0.16945650697920542,0.013674511569837677,0.05697674418604648
OOS_2023_PLUS,OP12_REV,LOW,RAW_TA_W10,10,60,0.07678080210023186,0.3615607520696792,-0.038089365321052226,-0.013953488372093092
OOS_2023_PLUS,OP12_REV,LOW,TURNOVER_W10,10,60,-0.02555949205125796,-0.02825822741139772,-0.12584174647130852,0.008139534883720989
OOS_2023_PLUS,OP12_REV,LOW,ACT1_W10,20,0,-0.00937944566762483,-0.038340401203982716,0.005253268059020932,0.020930232558139417
OOS_2023_PLUS,OP12_REV,LOW,ACT5_KEEP_TOP50,20,0,0.03333461928815229,0.14253977301088921,-0.0031854214609468023,0.21337209302325577
OOS_2023_PLUS,OP12_REV,LOW,ACT5_KEEP_TOP70,20,0,0.0348507861384717,0.14743235525113185,0.01443594887116717,0.12383720930232545
OOS_2023_PLUS,OP12_REV,LOW,ACT5_W10,20,0,-0.018824362906678216,-0.07839000280729938,-0.02152932882864722,0.018023255813953365
OOS_2023_PLUS,OP12_REV,LOW,RAW_TA_W10,20,0,0.002371075251831556,0.009964346755116593,0.004627246396387896,0.0029069767441859407
OOS_2023_PLUS,OP12_REV,LOW,TURNOVER_W10,20,0,0.0227519888504073,0.09330577927486444,0.0016082956365525147,0.0023255813953488302
OOS_2023_PLUS,OP12_REV,LOW,ACT1_W10,20,30,-0.010574788444445482,-0.04684366963171385,0.011978958576946974,0.020930232558139417
OOS_2023_PLUS,OP12_REV,LOW,ACT5_KEEP_TOP50,20,30,0.015680456136912158,0.0641408378434633,0.004328496835715456,0.21337209302325577
OOS_2023_PLUS,OP12_REV,LOW,ACT5_KEEP_TOP70,20,30,0.024004927132378118,0.1007570634224016,0.014720927206823498,0.12383720930232545
OOS_2023_PLUS,OP12_REV,LOW,ACT5_W10,20,30,-0.0194700680014791,-0.08767285859838972,-0.013837022252356501,0.018023255813953365
OOS_2023_PLUS,OP12_REV,LOW,RAW_TA_W10,20,30,0.002085306390909869,0.00905997141247128,0.015676571587955768,0.0029069767441859407
OOS_2023_PLUS,OP12_REV,LOW,TURNOVER_W10,20,30,0.021776667202949573,0.0919741444945496,0.009652674433673902,0.0023255813953488302
OOS_2023_PLUS,OP12_REV,LOW,ACT1_W10,20,60,-0.011670006197579741,-0.05558858340720682,0.009002103606359668,0.020930232558139417
OOS_2023_PLUS,OP12_REV,LOW,ACT5_KEEP_TOP50,20,60,-0.0005201052141766693,-0.0144775302137274,0.018474655747103608,0.21337209302325577
OOS_2023_PLUS,OP12_REV,LOW,ACT5_KEEP_TOP70,20,60,0.013966093294095927,0.05404459423079132,0.031246557321395696,0.12383720930232545
OOS_2023_PLUS,OP12_REV,LOW,ACT5_W10,20,60,-0.020043467203157528,-0.09709782149466886,-0.00959150396643782,0.018023255813953365
OOS_2023_PLUS,OP12_REV,LOW,RAW_TA_W10,20,60,0.0018165591725729513,0.008041876372356593,0.028295717092917894,0.0029069767441859407
OOS_2023_PLUS,OP12_REV,LOW,TURNOVER_W10,20,60,0.02084096383563505,0.09058694069515508,0.03213256946670773,0.0023255813953488302
OOS_2023_PLUS,OPFY1_REV,HIGH,ACT1_W10,10,0,0.12650948256732097,0.21715147340098606,0.05234541696776396,0.0686046511627908
OOS_2023_PLUS,OPFY1_REV,HIGH,ACT5_KEEP_TOP50,10,0,0.05271673913662944,0.16695925286171986,0.09224125790407744,0.19883720930232562
OOS_2023_PLUS,OPFY1_REV,HIGH,ACT5_KEEP_TOP70,10,0,0.046774408693716296,0.11603575096324903,0.042506112336134216,0.11976744186046528
OOS_2023_PLUS,OPFY1_REV,HIGH,ACT5_W10,10,0,0.03481443594686673,0.09359519014570838,0.12151069248490276,0.07558139534883734
OOS_2023_PLUS,OPFY1_REV,HIGH,RAW_TA_W10,10,0,0.12204522407118912,0.24028118939137388,-0.005460198380032311,-0.02674418604651163
OOS_2023_PLUS,OPFY1_REV,HIGH,TURNOVER_W10,10,0,0.008373873408252352,-0.10136159643343268,-0.048518649870395,0.020930232558139528
OOS_2023_PLUS,OPFY1_REV,HIGH,ACT1_W10,10,30,0.11435068958904271,0.21249818442030888,0.05105737480609229,0.0686046511627908
OOS_2023_PLUS,OPFY1_REV,HIGH,ACT5_KEEP_TOP50,10,30,0.030745483714182287,0.10476533203288207,0.08811865933677332,0.19883720930232562
OOS_2023_PLUS,OPFY1_REV,HIGH,ACT5_KEEP_TOP70,10,30,0.032877660875733294,0.08190552777935367,0.03982382108788074,0.11976744186046528
OOS_2023_PLUS,OPFY1_REV,HIGH,ACT5_W10,10,30,0.025933843188461703,0.0714600826182854,0.1200203271718625,0.07558139534883734
OOS_2023_PLUS,OPFY1_REV,HIGH,RAW_TA_W10,10,30,0.1202370271235278,0.2587470716754843,-0.005654474221049144,-0.02674418604651163
OOS_2023_PLUS,OPFY1_REV,HIGH,TURNOVER_W10,10,30,0.0059493704330022545,-0.08858457730498692,-0.04846206719578883,0.020930232558139528
OOS_2023_PLUS,OPFY1_REV,HIGH,ACT1_W10,10,60,0.10296584079962279,0.20824106469959147,0.04978270782310379,0.0686046511627908
OOS_2023_PLUS,OPFY1_REV,HIGH,ACT5_KEEP_TOP50,10,60,0.010651555429775472,0.04297466393331606,0.08405041923798184,0.19883720930232562
OOS_2023_PLUS,OPFY1_REV,HIGH,ACT5_KEEP_TOP70,10,60,0.020075587224047453,0.04842739861811196,0.037176048945244955,0.11976744186046528
OOS_2023_PLUS,OPFY1_REV,HIGH,ACT5_W10,10,60,0.017720406870875394,0.04957191727873178,0.11854224687002624,0.07558139534883734
OOS_2023_PLUS,OPFY1_REV,HIGH,RAW_TA_W10,10,60,0.11839023677654592,0.27724348686636524,-0.005846153891267081,-0.02674418604651163
OOS_2023_PLUS,OPFY1_REV,HIGH,TURNOVER_W10,10,60,0.003702126233278147,-0.07552111177725163,-0.04840410771895187,0.020930232558139528
OOS_2023_PLUS,OPFY1_REV,HIGH,ACT1_W10,20,0,-0.03989902609194007,-0.07241822873672943,0.0036325009261682917,0.025581395348837077
OOS_2023_PLUS,OPFY1_REV,HIGH,ACT5_KEEP_TOP50,20,0,0.052262398091676765,0.2358208053979587,0.07620662553230007,0.21744186046511627
OOS_2023_PLUS,OPFY1_REV,HIGH,ACT5_KEEP_TOP70,20,0,0.02975219682814423,0.15484204310688376,0.06861762321084464,0.12151162790697678
OOS_2023_PLUS,OPFY1_REV,HIGH,ACT5_W10,20,0,0.00758971585558843,0.06924005920750864,0.030847425214747592,0.023255813953488413
OOS_2023_PLUS,OPFY1_REV,HIGH,RAW_TA_W10,20,0,0.03863382895057499,0.10369843470604678,-0.027279087505963973,-0.010465116279069875
OOS_2023_PLUS,OPFY1_REV,HIGH,TURNOVER_W10,20,0,-0.03383973795396189,-0.1407533772971028,-0.052563643224301404,-0.003488372093023273
OOS_2023_PLUS,OPFY1_REV,HIGH,ACT1_W10,20,30,-0.04092471602024261,-0.08872340552856939,0.003357366102500703,0.025581395348837077
OOS_2023_PLUS,OPFY1_REV,HIGH,ACT5_KEEP_TOP50,20,30,0.029091745555166693,0.15577199882950987,0.07444090247920376,0.21744186046511627
OOS_2023_PLUS,OPFY1_REV,HIGH,ACT5_KEEP_TOP70,20,30,0.016901730231779766,0.10685457065388371,0.06900669969668016,0.12151162790697678
OOS_2023_PLUS,OPFY1_REV,HIGH,ACT5_W10,20,30,0.005118372992648279,0.05577385616309738,0.030658854358285192,0.023255813953488413
OOS_2023_PLUS,OPFY1_REV,HIGH,RAW_TA_W10,20,30,0.03839017091490615,0.10893894144492333,-0.02690509082971626,-0.010465116279069875
OOS_2023_PLUS,OPFY1_REV,HIGH,TURNOVER_W10,20,30,-0.032397173006091906,-0.13375030781867292,-0.052507836400461305,-0.003488372093023273
OOS_2023_PLUS,OPFY1_REV,HIGH,ACT1_W10,20,60,-0.04182754146916445,-0.10498426166318087,0.0030849506058032716,0.025581395348837077
OOS_2023_PLUS,OPFY1_REV,HIGH,ACT5_KEEP_TOP50,20,60,0.007753530859194724,0.07596787359083157,0.07269009117631053,0.21744186046511627
OOS_2023_PLUS,OPFY1_REV,HIGH,ACT5_KEEP_TOP70,20,60,0.004988916602539639,0.059146373297556676,0.0693866375172052,0.12151162790697678
OOS_2023_PLUS,OPFY1_REV,HIGH,ACT5_W10,20,60,0.002810561499604569,0.04222354729268085,0.030471321500950332,0.023255813953488413
OOS_2023_PLUS,OPFY1_REV,HIGH,RAW_TA_W10,20,60,0.038118301568587754,0.11404724298981739,-0.026534002467631823,-0.010465116279069875
OOS_2023_PLUS,OPFY1_REV,HIGH,TURNOVER_W10,20,60,-0.031010937598837218,-0.1266330835443863,-0.05245054128432136,-0.003488372093023273
OOS_2023_PLUS,OPFY1_REV,LOW,ACT1_W10,10,0,0.010071766569831553,0.043884120603734506,0.013084301628139672,0.10581395348837225
OOS_2023_PLUS,OPFY1_REV,LOW,ACT5_KEEP_TOP50,10,0,0.09219862447053795,0.3418359376238324,0.0737765922867839,0.2767441860465117
OOS_2023_PLUS,OPFY1_REV,LOW,ACT5_KEEP_TOP70,10,0,0.08784932389950106,0.3240060145835421,0.015101083131278004,0.16046511627906995
OOS_2023_PLUS,OPFY1_REV,LOW,ACT5_W10,10,0,0.007214075271894771,0.026496657658944767,0.03091778464322048,0.11046511627906991
OOS_2023_PLUS,OPFY1_REV,LOW,RAW_TA_W10,10,0,0.03988962485606051,0.15092697193891857,0.017998563628689124,-0.018604651162790697
OOS_2023_PLUS,OPFY1_REV,LOW,TURNOVER_W10,10,0,0.001856840517785896,0.020711017985057367,-0.000416626326912084,0.013953488372093148
OOS_2023_PLUS,OPFY1_REV,LOW,ACT1_W10,10,30,0.0019352419291589484,0.021898953621992664,0.011059187560039763,0.10581395348837225
OOS_2023_PLUS,OPFY1_REV,LOW,ACT5_KEEP_TOP50,10,30,0.06703395818255409,0.26313263452567226,0.061455505956584555,0.2767441860465117
OOS_2023_PLUS,OPFY1_REV,LOW,ACT5_KEEP_TOP70,10,30,0.07210246575831869,0.28347682093484505,0.011249274842973778,0.16046511627906995
OOS_2023_PLUS,OPFY1_REV,LOW,ACT5_W10,10,30,-0.001194530283184947,-0.008713254919631486,0.03120298514625519,0.11046511627906991
OOS_2023_PLUS,OPFY1_REV,LOW,RAW_TA_W10,10,30,0.03999830669339621,0.1740036588085428,0.024940692811889043,-0.018604651162790697
OOS_2023_PLUS,OPFY1_REV,LOW,TURNOVER_W10,10,30,0.0008010318865050436,0.032374498212459364,0.002789737013685678,0.013953488372093148
OOS_2023_PLUS,OPFY1_REV,LOW,ACT1_W10,10,60,-0.005598942494406067,-0.00015350376587319747,0.02290916159282652,0.10581395348837225
OOS_2023_PLUS,OPFY1_REV,LOW,ACT5_KEEP_TOP50,10,60,0.043897570427109844,0.1852347619139315,0.06930431082838273,0.2767441860465117
OOS_2023_PLUS,OPFY1_REV,LOW,ACT5_KEEP_TOP70,10,60,0.05746554766209455,0.24324295212006156,0.025962608120158936,0.16046511627906995
OOS_2023_PLUS,OPFY1_REV,LOW,ACT5_W10,10,60,-0.008972640057670844,-0.043834507758640284,0.035752159044415754,0.11046511627906991
OOS_2023_PLUS,OPFY1_REV,LOW,RAW_TA_W10,10,60,0.0400538418010693,0.19711130009654287,0.05072019802413952,-0.018604651162790697
OOS_2023_PLUS,OPFY1_REV,LOW,TURNOVER_W10,10,60,-0.00018316457657052698,0.04405645631626408,0.024690567805663477,0.013953488372093148
OOS_2023_PLUS,OPFY1_REV,LOW,ACT1_W10,20,0,-0.03358770310488368,-0.12838303013272317,-0.04061658512001187,0.032558139534883845
OOS_2023_PLUS,OPFY1_REV,LOW,ACT5_KEEP_TOP50,20,0,0.10048707475525442,0.38097515490452444,0.07296090233407648,0.27558139534883735
OOS_2023_PLUS,OPFY1_REV,LOW,ACT5_KEEP_TOP70,20,0,0.08860701624462619,0.3297486167529659,0.04039583295312188,0.16162790697674428
OOS_2023_PLUS,OPFY1_REV,LOW,ACT5_W10,20,0,0.027737904237709943,0.10793596931390742,0.01786598116396443,0.041279069767442
OOS_2023_PLUS,OPFY1_REV,LOW,RAW_TA_W10,20,0,0.02903332931433522,0.10688940831383675,0.015858023272689925,0.005232558139534882
OOS_2023_PLUS,OPFY1_REV,LOW,TURNOVER_W10,20,0,0.026014861770937703,0.09879420759109525,0.026014117162005412,0.02383720930232569
OOS_2023_PLUS,OPFY1_REV,LOW,ACT1_W10,20,30,-0.03492028429951721,-0.13102658372924025,-0.038198423830227424,0.032558139534883845
OOS_2023_PLUS,OPFY1_REV,LOW,ACT5_KEEP_TOP50,20,30,0.07463646489371256,0.2927677489661981,0.06913487607546742,0.27558139534883735
OOS_2023_PLUS,OPFY1_REV,LOW,ACT5_KEEP_TOP70,20,30,0.07260438300728844,0.2816268431489345,0.033073661132235865,0.16162790697674428
OOS_2023_PLUS,OPFY1_REV,LOW,ACT5_W10,20,30,0.02362841020982942,0.09440278657015075,0.01836415535737823,0.041279069767442
OOS_2023_PLUS,OPFY1_REV,LOW,RAW_TA_W10,20,30,0.027711745830566903,0.1104947911543317,0.017401506327517358,0.005232558139534882
OOS_2023_PLUS,OPFY1_REV,LOW,TURNOVER_W10,20,30,0.023350710686065534,0.09392140215475969,0.03500553009626706,0.02383720930232569
OOS_2023_PLUS,OPFY1_REV,LOW,ACT1_W10,20,60,-0.036129075037642844,-0.1337728853217072,-0.035620795383550674,0.032558139534883845
OOS_2023_PLUS,OPFY1_REV,LOW,ACT5_KEEP_TOP50,20,60,0.050723724812746784,0.2048523936026907,0.05152895381606315,0.27558139534883735
OOS_2023_PLUS,OPFY1_REV,LOW,ACT5_KEEP_TOP70,20,60,0.05765513247802212,0.23361955709056048,0.02540550013193199,0.16162790697674428
OOS_2023_PLUS,OPFY1_REV,LOW,ACT5_W10,20,60,0.019756600895109222,0.0810055348536623,0.017452486822360447,0.041279069767442
OOS_2023_PLUS,OPFY1_REV,LOW,RAW_TA_W10,20,60,0.026442890186211265,0.11414583082755662,0.01910045719312292,0.005232558139534882
OOS_2023_PLUS,OPFY1_REV,LOW,TURNOVER_W10,20,60,0.020829044163838573,0.08902886814091637,0.035565187994467284,0.02383720930232569
OOS_2023_PLUS,PBR12MF,HIGH,ACT1_W10,10,0,-0.03705046067555395,-0.11401825843758634,-0.008212671110973568,0.23720930232558138
OOS_2023_PLUS,PBR12MF,HIGH,ACT5_KEEP_TOP50,10,0,0.07481587058289607,0.2137602978556541,0.06462565080373539,0.5127906976744186
OOS_2023_PLUS,PBR12MF,HIGH,ACT5_KEEP_TOP70,10,0,0.06292908292270583,0.177816521666058,0.054236571270246614,0.344186046511628
OOS_2023_PLUS,PBR12MF,HIGH,ACT5_W10,10,0,-0.03874960540434724,-0.1168907197860326,0.05427545947401635,0.2906976744186047
OOS_2023_PLUS,PBR12MF,HIGH,RAW_TA_W10,10,0,-0.05714786585326648,-0.17636307138098145,-0.029581063302684063,0.0697674418604651
OOS_2023_PLUS,PBR12MF,HIGH,TURNOVER_W10,10,0,0.020986096046298197,0.03891098793489789,0.008275275595966747,0.10348837209302325
OOS_2023_PLUS,PBR12MF,HIGH,ACT1_W10,10,30,-0.055851771730335065,-0.17073887294438722,-0.009630177658770611,0.23720930232558138
OOS_2023_PLUS,PBR12MF,HIGH,ACT5_KEEP_TOP50,10,30,0.029499362424812103,0.08481574336091163,0.0610672179835452,0.5127906976744186
OOS_2023_PLUS,PBR12MF,HIGH,ACT5_KEEP_TOP70,10,30,0.032452753707455706,0.09206130751950276,0.050548907846486246,0.344186046511628
OOS_2023_PLUS,PBR12MF,HIGH,ACT5_W10,10,30,-0.06175174136343364,-0.18975797403401817,0.053723313988471855,0.2906976744186047
OOS_2023_PLUS,PBR12MF,HIGH,RAW_TA_W10,10,30,-0.06221346536190353,-0.19009098331756885,-0.029891511066477583,0.0697674418604651
OOS_2023_PLUS,PBR12MF,HIGH,TURNOVER_W10,10,30,0.011970466156009607,0.01685861740070832,0.0064814603373043456,0.10348837209302325
OOS_2023_PLUS,PBR12MF,HIGH,ACT1_W10,10,60,-0.07405943951408345,-0.22737500658827572,-0.011038142108325766,0.23720930232558138
OOS_2023_PLUS,PBR12MF,HIGH,ACT5_KEEP_TOP50,10,60,-0.013558536208702954,-0.04395395271476199,0.057536383139764946,0.5127906976744186
OOS_2023_PLUS,PBR12MF,HIGH,ACT5_KEEP_TOP70,10,60,0.0031396295577650335,0.006542239896031976,0.046893931807236666,0.344186046511628
OOS_2023_PLUS,PBR12MF,HIGH,ACT5_W10,10,60,-0.08393946578072953,-0.2624849645584811,0.053172744641946657,0.2906976744186047
OOS_2023_PLUS,PBR12MF,HIGH,RAW_TA_W10,10,60,-0.06717681545876997,-0.20385223821316018,-0.030200013736443765,0.0697674418604651
OOS_2023_PLUS,PBR12MF,HIGH,TURNOVER_W10,10,60,0.003147530715638336,-0.0051200535582198725,0.0047000810337682886,0.10348837209302325
OOS_2023_PLUS,PBR12MF,HIGH,ACT1_W10,20,0,-0.009619826125083941,-0.02312976592262661,0.022135871803064644,0.11627906976744182
OOS_2023_PLUS,PBR12MF,HIGH,ACT5_KEEP_TOP50,20,0,-0.03305886204200159,-0.06423416477176458,-0.011338167895480478,0.516860465116279
OOS_2023_PLUS,PBR12MF,HIGH,ACT5_KEEP_TOP70,20,0,0.03487577156061494,0.12323711052969821,0.011839800372822507,0.32151162790697674
