sample,factor,overlay,top_n,cost_bps,return_delta,sharpe_delta,mdd_delta,turnover_delta
OOS_2023_PLUS,MOM12_1,ACT5_W10,10,30,0.009129842367281649,-0.0071618293520333,0.006200025086619876,0.172093023255814
OOS_2023_PLUS,MOM12_1,ACT5_W10,10,60,-0.0021855463002035114,-0.05528311316683471,-0.010063022458112414,0.172093023255814
OOS_2023_PLUS,MOM12_1,ACT5_W10,20,0,0.06136215509479814,0.23194721035134838,0.09786228975431577,0.06569767441860475
OOS_2023_PLUS,MOM12_1,ACT5_W10,20,30,0.05556366154464454,0.2117468995791097,0.0988363590561101,0.06569767441860475
OOS_2023_PLUS,MOM12_1,ACT5_W10,20,60,0.04996024364908758,0.19152240059100187,0.08822995779933296,0.06569767441860475
OOS_2023_PLUS,MOM12_1,ACT5_W20,10,0,0.04196776485279441,0.07511487577872783,0.08386393618403187,0.36162790697674424
OOS_2023_PLUS,MOM12_1,ACT5_W20,10,30,0.01659196501549476,-0.03830340208134442,0.04047686702918907,0.36162790697674424
OOS_2023_PLUS,MOM12_1,ACT5_W20,10,60,-0.007152863167421142,-0.15126897137015494,0.009326923958106415,0.36162790697674424
OOS_2023_PLUS,MOM12_1,ACT5_W20,20,0,0.09359896729007244,0.3521259329177704,0.11200149654951319,0.2383720930232559
OOS_2023_PLUS,MOM12_1,ACT5_W20,20,30,0.07421564417638526,0.2802300774067187,0.10829708222987178,0.2383720930232559
OOS_2023_PLUS,MOM12_1,ACT5_W20,20,60,0.05574104765117227,0.20830972770569295,0.080463538165229,0.2383720930232559
OOS_2023_PLUS,MOM12_1,RAW_TA_W10,10,0,0.010026910000723532,0.06780702455907128,-0.06936241717042146,0.0244186046511628
OOS_2023_PLUS,MOM12_1,RAW_TA_W10,10,30,0.008113680826252634,0.06661293900399592,-0.07459548021841289,0.0244186046511628
OOS_2023_PLUS,MOM12_1,RAW_TA_W10,10,60,0.006275034100713062,0.06553731381481431,-0.07230791846752838,0.0244186046511628
OOS_2023_PLUS,MOM12_1,RAW_TA_W10,20,0,-0.009636645239873731,-0.03389761707190636,-0.05372630026254943,0.0
OOS_2023_PLUS,MOM12_1,RAW_TA_W10,20,30,-0.009483381267108015,-0.033277136499231114,-0.050803706602215004,0.0
OOS_2023_PLUS,MOM12_1,RAW_TA_W10,20,60,-0.00933263749723745,-0.032651896942052394,-0.04786514849726475,0.0
OOS_2023_PLUS,MOM12_1,TURNOVER_W10,10,0,0.04302484359740366,0.16017389153402822,0.03684283800259336,0.06279069767441864
OOS_2023_PLUS,MOM12_1,TURNOVER_W10,10,30,0.037798488508185346,0.1474832106761819,0.023463784697306367,0.06279069767441864
OOS_2023_PLUS,MOM12_1,TURNOVER_W10,10,60,0.032782964828084626,0.13488865291501653,0.018141715900669486,0.06279069767441864
OOS_2023_PLUS,MOM12_1,TURNOVER_W10,20,0,0.0263814619136975,0.11294784674904504,0.004025544190102925,0.015697674418604673
OOS_2023_PLUS,MOM12_1,TURNOVER_W10,20,30,0.024836018575441376,0.1104135476549821,0.004749822941854331,0.015697674418604673
OOS_2023_PLUS,MOM12_1,TURNOVER_W10,20,60,0.02333515267257713,0.10787929825823422,0.004796991469227185,0.015697674418604673
OOS_2023_PLUS,MOM12_1,TURNOVER_W20,10,0,-0.0022233655572758693,0.005089139684807703,-0.05675991377693801,0.13837209302325582
OOS_2023_PLUS,MOM12_1,TURNOVER_W20,10,30,-0.011187372933093576,-0.025637432288186823,-0.07145074195872625,0.13837209302325582
OOS_2023_PLUS,MOM12_1,TURNOVER_W20,10,60,-0.019700817787485003,-0.05637698437849925,-0.07761825113999732,0.13837209302325582
OOS_2023_PLUS,MOM12_1,TURNOVER_W20,20,0,0.030798193030196264,0.13884299862789237,-0.05202052000413393,0.08197674418604667
OOS_2023_PLUS,MOM12_1,TURNOVER_W20,20,30,0.024494525794039657,0.12079159881951468,-0.05530442227720589,0.08197674418604667
OOS_2023_PLUS,MOM12_1,TURNOVER_W20,20,60,0.018421994967662503,0.10271764301003278,-0.05808998388716091,0.08197674418604667
OOS_2023_PLUS,MOM1M,ACT1_W10,10,0,0.08998755304215367,0.24507205642738028,0.01465061659812028,0.027906976744186296
OOS_2023_PLUS,MOM1M,ACT1_W10,10,30,0.08275800302431002,0.24422769426371793,0.014477588169603872,0.027906976744186296
OOS_2023_PLUS,MOM1M,ACT1_W10,10,60,0.07604043317522446,0.24317173233203293,0.014305892877686022,0.027906976744186296
OOS_2023_PLUS,MOM1M,ACT1_W10,20,0,-0.0018876901862350248,-0.012118900625402329,-0.008286651200821837,0.0005813953488371659
OOS_2023_PLUS,MOM1M,ACT1_W10,20,30,-0.0018288527840217839,-0.008224872798033522,-0.00788822899485242,0.0005813953488371659
OOS_2023_PLUS,MOM1M,ACT1_W10,20,60,-0.0017698403852646205,-0.004434334994426609,-0.007497828085000213,0.0005813953488371659
OOS_2023_PLUS,MOM1M,ACT1_W20,10,0,-0.02594103443687734,-0.07927828962256622,-0.02202522612826563,0.0523255813953486
OOS_2023_PLUS,MOM1M,ACT1_W20,10,30,-0.028679016643302635,-0.09254508647210746,-0.021343018030429484,0.0523255813953486
OOS_2023_PLUS,MOM1M,ACT1_W20,10,60,-0.03102688224233008,-0.10599278833866377,-0.020674056903868032,0.0523255813953486
OOS_2023_PLUS,MOM1M,ACT1_W20,20,0,-0.033333886546141,-0.11038653185546543,0.011779131707370438,0.02383720930232558
OOS_2023_PLUS,MOM1M,ACT1_W20,20,30,-0.03345765810951118,-0.12103237840674205,0.012152112414468452,0.02383720930232558
OOS_2023_PLUS,MOM1M,ACT1_W20,20,60,-0.033480148496253914,-0.13223598921941615,0.012514372728814394,0.02383720930232558
OOS_2023_PLUS,MOM1M,ACT5_GT1,10,0,-0.020118195642515824,0.0027748454366868236,0.2241549179891701,0.10581395348837219
OOS_2023_PLUS,MOM1M,ACT5_GT1,10,30,-0.027382873644487438,-0.07629126166534411,0.2112918764538384,0.10581395348837219
OOS_2023_PLUS,MOM1M,ACT5_GT1,10,60,-0.0337417104477693,-0.15580949196013283,0.15322500168081332,0.10581395348837219
OOS_2023_PLUS,MOM1M,ACT5_GT1,20,0,-0.010721979387962932,0.024226945034588776,0.17245407333949758,0.12992476060191505
OOS_2023_PLUS,MOM1M,ACT5_GT1,20,30,-0.020388547057385464,-0.06253251847898939,0.16970439386812586,0.12992476060191505
OOS_2023_PLUS,MOM1M,ACT5_GT1,20,60,-0.028984160415620575,-0.1498384125440368,0.10860112529717603,0.12992476060191505
OOS_2023_PLUS,MOM1M,ACT5_KEEP_TOP50,10,0,-0.0048785685410444035,0.019159538084509764,0.042428709888939986,0.09767441860465143
OOS_2023_PLUS,MOM1M,ACT5_KEEP_TOP50,10,30,-0.012412512385652663,-0.030453639443678016,0.042086214067370564,0.09767441860465143
OOS_2023_PLUS,MOM1M,ACT5_KEEP_TOP50,10,60,-0.019066443776745823,-0.08058359067435458,0.04174381903561719,0.09767441860465143
OOS_2023_PLUS,MOM1M,ACT5_KEEP_TOP50,20,0,-0.04480919349850998,-0.13741379390462943,0.050918992685007436,0.09825581395348848
OOS_2023_PLUS,MOM1M,ACT5_KEEP_TOP50,20,30,-0.05003667831142522,-0.1911050381129867,0.04987134888921596,0.09825581395348848
OOS_2023_PLUS,MOM1M,ACT5_KEEP_TOP50,20,60,-0.05458390486636555,-0.24574243524569464,0.048840187036863436,0.09825581395348848
OOS_2023_PLUS,MOM1M,ACT5_KEEP_TOP70,10,0,0.10235118802080678,0.3871883376053882,0.12107867006493989,0.06395348837209336
OOS_2023_PLUS,MOM1M,ACT5_KEEP_TOP70,10,30,0.09113994491511224,0.33852366857872074,0.11840576149083526,0.06395348837209336
OOS_2023_PLUS,MOM1M,ACT5_KEEP_TOP70,10,60,0.08085200856665309,0.2906876480549779,0.11577938293664669,0.06395348837209336
OOS_2023_PLUS,MOM1M,ACT5_KEEP_TOP70,20,0,0.004226930840833587,0.04216446185807865,0.08186949553649159,0.051162790697674376
OOS_2023_PLUS,MOM1M,ACT5_KEEP_TOP70,20,30,-4.7167133956138585e-05,0.009163994010591758,0.08099440100386035,0.051162790697674376
OOS_2023_PLUS,MOM1M,ACT5_KEEP_TOP70,20,60,-0.0038955692231348316,-0.024014614191444933,0.08012558511663403,0.051162790697674376
OOS_2023_PLUS,MOM1M,ACT5_MULTIPLY,10,0,-0.044063594575236786,-0.11558325904974276,0.05340313865347879,0.09418604651162799
OOS_2023_PLUS,MOM1M,ACT5_MULTIPLY,10,30,-0.04894101683805463,-0.16413993250950643,0.053129793562328165,0.09418604651162799
OOS_2023_PLUS,MOM1M,ACT5_MULTIPLY,10,60,-0.05311012482293298,-0.21333190275354358,0.05285298404909655,0.09418604651162799
OOS_2023_PLUS,MOM1M,ACT5_MULTIPLY,20,0,-0.02557793574532452,-0.06009238341323275,0.0724600707607046,0.07034883720930218
OOS_2023_PLUS,MOM1M,ACT5_MULTIPLY,20,30,-0.029750721762151988,-0.1066645546592751,0.07127195499241967,0.07034883720930218
OOS_2023_PLUS,MOM1M,ACT5_MULTIPLY,20,60,-0.03341961228712964,-0.15369080081662273,0.0701001136918139,0.07034883720930218
OOS_2023_PLUS,MOM1M,ACT5_W10,10,0,0.09668686997461018,0.3001816565516846,0.0314892773843396,0.02209302325581397
OOS_2023_PLUS,MOM1M,ACT5_W10,10,30,0.08959967766934107,0.2879159754611438,0.03128828456412658,0.02209302325581397
OOS_2023_PLUS,MOM1M,ACT5_W10,10,60,0.08298683185804623,0.2755143128377444,0.03108630106432786,0.02209302325581397
OOS_2023_PLUS,MOM1M,ACT5_W10,20,0,0.019447592948073966,0.059095821401905835,0.010199177527341119,-0.0040697674418603835
OOS_2023_PLUS,MOM1M,ACT5_W10,20,30,0.01882912960664962,0.063481845805204,0.010186848261648507,-0.0040697674418603835
OOS_2023_PLUS,MOM1M,ACT5_W10,20,60,0.018223253170043252,0.06781700929301787,0.01017308445650178,-0.0040697674418603835
OOS_2023_PLUS,MOM1M,ACT5_W20,10,0,0.023978701091881938,0.10613098056010806,0.04387323200045967,0.06395348837209314
OOS_2023_PLUS,MOM1M,ACT5_W20,10,30,0.01737619821451264,0.07078419024100246,0.04291309628143358,0.06395348837209314
OOS_2023_PLUS,MOM1M,ACT5_W20,10,60,0.01143614728989606,0.03565635505269377,0.04196942698334638,0.06395348837209314
OOS_2023_PLUS,MOM1M,ACT5_W20,20,0,-0.00028968639025617193,0.0027390004942259294,0.0155332465480722,0.027325581395348908
OOS_2023_PLUS,MOM1M,ACT5_W20,20,30,-0.0024105588015306267,-0.00741196662545468,0.015437947934281548,0.027325581395348908
OOS_2023_PLUS,MOM1M,ACT5_W20,20,60,-0.004316593962737647,-0.01789559582579961,0.015342513944130332,0.027325581395348908
OOS_2023_PLUS,MOM1M,RAW_TA_W10,10,0,0.010564819473915854,0.00013849298969115242,-0.03728148893061489,-0.015116279069767424
OOS_2023_PLUS,MOM1M,RAW_TA_W10,10,30,0.011283428089206904,0.02228481415593564,-0.036586854218903064,-0.015116279069767424
OOS_2023_PLUS,MOM1M,RAW_TA_W10,10,60,0.011893529162499084,0.04413124634564397,-0.035902546320288886,-0.015116279069767424
OOS_2023_PLUS,MOM1M,RAW_TA_W10,20,0,0.01632436595297282,0.045284057664585764,-0.007400392408805745,-0.019767441860465196
OOS_2023_PLUS,MOM1M,RAW_TA_W10,20,30,0.01714882411057328,0.05619999403057613,-0.006802016241312159,-0.019767441860465196
OOS_2023_PLUS,MOM1M,RAW_TA_W10,20,60,0.017853790242464695,0.06700654524385477,-0.006216515959100111,-0.019767441860465196
OOS_2023_PLUS,MOM1M,TURNOVER_W10,10,0,0.009121435386477028,-0.0037350104635525128,-0.03239590750847743,-0.023255813953488413
OOS_2023_PLUS,MOM1M,TURNOVER_W10,10,30,0.01054255646016422,0.02057932813282559,-0.03124615455641333,-0.023255813953488413
OOS_2023_PLUS,MOM1M,TURNOVER_W10,10,60,0.011785201639780585,0.044747901722262395,-0.030119685675218166,-0.023255813953488413
OOS_2023_PLUS,MOM1M,TURNOVER_W10,20,0,0.010677030799127074,0.021231722914509477,-0.008936501125504703,-0.02383720930232569
OOS_2023_PLUS,MOM1M,TURNOVER_W10,20,30,0.012073308060445376,0.03670691917609287,-0.008166643952874364,-0.02383720930232569
OOS_2023_PLUS,MOM1M,TURNOVER_W10,20,60,0.01330961840144873,0.05214903524099518,-0.007413120050675404,-0.02383720930232569
OOS_2023_PLUS,MOM1M,TURNOVER_W20,10,0,-0.0021709888737757588,-0.04322218481184292,-0.04743171265232904,-0.051162790697674376
OOS_2023_PLUS,MOM1M,TURNOVER_W20,10,30,0.002090906625216382,-0.007539033133582895,-0.04539993022157551,-0.051162790697674376
OOS_2023_PLUS,MOM1M,TURNOVER_W20,10,60,0.005914256787166172,0.02804567780957637,-0.043410052757472006,-0.051162790697674376
OOS_2023_PLUS,MOM1M,TURNOVER_W20,20,0,-0.010547785879253313,-0.060459228023149625,-0.02650610193857994,-0.03488372093023251
OOS_2023_PLUS,MOM1M,TURNOVER_W20,20,30,-0.007224731953434871,-0.03208023931459136,-0.025344338491118834,-0.03488372093023251
OOS_2023_PLUS,MOM1M,TURNOVER_W20,20,60,-0.004193994151237446,-0.003965850672662946,-0.024204869132213536,-0.03488372093023251
OOS_2023_PLUS,OP12_REV,ACT1_W10,10,0,0.001404674259939842,0.005995749918613735,0.03819804139433558,0.11627906976744184
OOS_2023_PLUS,OP12_REV,ACT1_W10,10,30,-0.009137831987007905,-0.023997180438453114,0.03594801814945958,0.11627906976744184
OOS_2023_PLUS,OP12_REV,ACT1_W10,10,60,-0.01894673902138244,-0.05404169040467732,0.029489788706927533,0.11627906976744184
OOS_2023_PLUS,OP12_REV,ACT1_W10,20,0,0.029649423516468154,0.11822962295437267,0.001901525726829112,0.027325581395348963
OOS_2023_PLUS,OP12_REV,ACT1_W10,20,30,0.026336534337517037,0.10387627793729814,0.001222351991556403,0.027325581395348963
OOS_2023_PLUS,OP12_REV,ACT1_W10,20,60,0.02319555294699871,0.08979171786447726,0.0005500643058045096,0.027325581395348963
OOS_2023_PLUS,OP12_REV,ACT1_W20,10,0,-0.108364253663779,-0.3075069204199934,-0.0141664575195114,0.2639534883720931
OOS_2023_PLUS,OP12_REV,ACT1_W20,10,30,-0.1268273121255563,-0.3770564168659961,-0.018133331327779167,0.2639534883720931
OOS_2023_PLUS,OP12_REV,ACT1_W20,10,60,-0.1436396577091319,-0.44637208832596786,-0.0331638870784422,0.2639534883720931
OOS_2023_PLUS,OP12_REV,ACT1_W20,20,0,0.06797819598091848,0.25011527789966836,0.028848186739476644,0.12732558139534883
OOS_2023_PLUS,OP12_REV,ACT1_W20,20,30,0.054643800850666,0.20488850051608265,0.02703347567890224,0.12732558139534883
OOS_2023_PLUS,OP12_REV,ACT1_W20,20,60,0.04212702877495533,0.15979584204201813,0.025238053862125742,0.12732558139534883
OOS_2023_PLUS,OP12_REV,ACT5_GT1,10,0,0.029551303111214233,0.09347045389944375,0.008032244691793644,0.3395348837209303
OOS_2023_PLUS,OP12_REV,ACT5_GT1,10,30,-0.0024690162404670257,0.003353825320427606,0.0040210983653589105,0.3395348837209303
OOS_2023_PLUS,OP12_REV,ACT5_GT1,10,60,-0.03182033665625572,-0.08693244979811632,6.621672551465618e-05,0.3395348837209303
OOS_2023_PLUS,OP12_REV,ACT5_GT1,20,0,0.18745099985501246,0.6966447876781778,0.16574473082707375,0.3340501541047914
OOS_2023_PLUS,OP12_REV,ACT5_GT1,20,30,0.1497105697056551,0.572285325631505,0.161557329078293,0.3340501541047914
OOS_2023_PLUS,OP12_REV,ACT5_GT1,20,60,0.11474118309982329,0.448275713841087,0.15741071204248547,0.3340501541047914
OOS_2023_PLUS,OP12_REV,ACT5_KEEP_TOP50,10,0,-0.022531274914340926,-0.018756780580945098,0.024487564391739713,0.2779069767441861
OOS_2023_PLUS,OP12_REV,ACT5_KEEP_TOP50,10,30,-0.046324288791174784,-0.10309069259722525,0.02289377978266338,0.2779069767441861
OOS_2023_PLUS,OP12_REV,ACT5_KEEP_TOP50,10,60,-0.06815721961946286,-0.18763072143585985,0.021314839889936765,0.2779069767441861
OOS_2023_PLUS,OP12_REV,ACT5_KEEP_TOP50,20,0,0.10140381214140026,0.3781892927898769,0.07365645275412369,0.2703488372093023
OOS_2023_PLUS,OP12_REV,ACT5_KEEP_TOP50,20,30,0.07391269722002303,0.28540672942096124,0.07226292568244685,0.2703488372093023
OOS_2023_PLUS,OP12_REV,ACT5_KEEP_TOP50,20,60,0.04839168580297071,0.19265353664366147,0.07087916237827618,0.2703488372093023
OOS_2023_PLUS,OP12_REV,ACT5_KEEP_TOP70,10,0,-0.03616879900216352,-0.05477007773526932,0.012142551822234449,0.14883720930232558
OOS_2023_PLUS,OP12_REV,ACT5_KEEP_TOP70,10,30,-0.048124726677253316,-0.10572337055458836,0.010316214817599922,0.14883720930232558
OOS_2023_PLUS,OP12_REV,ACT5_KEEP_TOP70,10,60,-0.059171289793799264,-0.15655536528920422,0.008511056511284587,0.14883720930232558
OOS_2023_PLUS,OP12_REV,ACT5_KEEP_TOP70,20,0,0.134079461879677,0.4620873276763804,0.06879769540911818,0.16395348837209295
OOS_2023_PLUS,OP12_REV,ACT5_KEEP_TOP70,20,30,0.11478051710460369,0.40401739409282056,0.06861380853927135,0.16395348837209295
OOS_2023_PLUS,OP12_REV,ACT5_KEEP_TOP70,20,60,0.09666187522193881,0.34631563253769737,0.06842693973291991,0.16395348837209295
OOS_2023_PLUS,OP12_REV,ACT5_MULTIPLY,10,0,0.08609339511711411,0.21479432531812814,0.025725084931844888,0.3418604651162791
OOS_2023_PLUS,OP12_REV,ACT5_MULTIPLY,10,30,0.05087573256738476,0.13107902850191633,0.02370591875614425,0.3418604651162791
OOS_2023_PLUS,OP12_REV,ACT5_MULTIPLY,10,60,0.018502424657707683,0.04691856011383644,0.02170726353996777,0.3418604651162791
OOS_2023_PLUS,OP12_REV,ACT5_MULTIPLY,20,0,0.19247453365700062,0.6254825667007253,0.08482736347114539,0.2546511627906977
OOS_2023_PLUS,OP12_REV,ACT5_MULTIPLY,20,30,0.16207968449342003,0.5423617384531465,0.08338289928651377,0.2546511627906977
OOS_2023_PLUS,OP12_REV,ACT5_MULTIPLY,20,60,0.13371776790904377,0.4595777968395838,0.08194884431250915,0.2546511627906977
OOS_2023_PLUS,OP12_REV,ACT5_W10,10,0,0.008826930981601588,0.01758206162225384,0.03547618592601409,0.11860465116279073
OOS_2023_PLUS,OP12_REV,ACT5_W10,10,30,-0.0021500953690229974,-0.010826441382365104,0.033905918705575466,0.11860465116279073
OOS_2023_PLUS,OP12_REV,ACT5_W10,10,60,-0.01237123925484207,-0.039462409966046,0.032351986868091376,0.11860465116279073
OOS_2023_PLUS,OP12_REV,ACT5_W10,20,0,0.02665704403277247,0.11778633772500968,0.05602893458626279,0.03372093023255812
OOS_2023_PLUS,OP12_REV,ACT5_W10,20,30,0.022926764524378473,0.09971730932208567,0.056467739885986856,0.03372093023255812
OOS_2023_PLUS,OP12_REV,ACT5_W10,20,60,0.019397996679509477,0.0818070466526557,0.05690088828168238,0.03372093023255812
OOS_2023_PLUS,OP12_REV,ACT5_W20,10,0,0.09499406301976943,0.2325767615102754,0.05336183570339048,0.25
OOS_2023_PLUS,OP12_REV,ACT5_W20,10,30,0.0679986464615503,0.17240907306697184,0.051869051952961875,0.25
OOS_2023_PLUS,OP12_REV,ACT5_W20,10,60,0.04298383856582344,0.11207557565002924,0.05038899531867724,0.25
OOS_2023_PLUS,OP12_REV,ACT5_W20,20,0,0.1222701629950913,0.4063570184000891,0.05875081301197693,0.14302325581395353
OOS_2023_PLUS,OP12_REV,ACT5_W20,20,30,0.10543101147593004,0.3587897228587057,0.058587686254623406,0.14302325581395353
OOS_2023_PLUS,OP12_REV,ACT5_W20,20,60,0.08959630083481862,0.3113639343583732,0.05842353118908605,0.14302325581395353
OOS_2023_PLUS,OP12_REV,RAW_TA_W10,10,0,-0.023383677733563202,-0.11282643485904187,-0.03534989364479313,-0.0023255813953488857
OOS_2023_PLUS,OP12_REV,RAW_TA_W10,10,30,-0.02233436666265698,-0.10107868884364424,-0.03516459946967254,-0.0023255813953488857
OOS_2023_PLUS,OP12_REV,RAW_TA_W10,10,60,-0.021324245838648892,-0.08956691033262054,-0.03497955621020166,-0.0023255813953488857
OOS_2023_PLUS,OP12_REV,RAW_TA_W10,20,0,0.06091812566649524,0.17159079215960793,0.03343169973508908,-0.008139534883720989
OOS_2023_PLUS,OP12_REV,RAW_TA_W10,20,30,0.05983645236366342,0.17614970157556908,0.0340795756497021,-0.008139534883720989
OOS_2023_PLUS,OP12_REV,RAW_TA_W10,20,60,0.0587646728058655,0.18077609075246281,0.034720642271299784,-0.008139534883720989
OOS_2023_PLUS,OP12_REV,TURNOVER_W10,10,0,-0.14181058989296513,-0.4216419418107218,-0.0748534801637083,0.05348837209302326
OOS_2023_PLUS,OP12_REV,TURNOVER_W10,10,30,-0.14167364143134176,-0.4269508704703376,-0.07486492569407754,0.05348837209302326
OOS_2023_PLUS,OP12_REV,TURNOVER_W10,10,60,-0.14138732040669555,-0.4324667103033932,-0.07487388705580977,0.05348837209302326
OOS_2023_PLUS,OP12_REV,TURNOVER_W10,20,0,0.02972174227942892,0.08967596410063627,0.025470755429862435,0.005232558139534771
OOS_2023_PLUS,OP12_REV,TURNOVER_W10,20,30,0.02835396745953145,0.08836851781247446,0.02508643821372991,0.005232558139534771
OOS_2023_PLUS,OP12_REV,TURNOVER_W10,20,60,0.027040472782664082,0.08718169852614466,0.024704998089100427,0.005232558139534771
OOS_2023_PLUS,OP12_REV,TURNOVER_W20,10,0,-0.16595314342435108,-0.49963763000945693,-0.10056754267220469,0.09651162790697676
OOS_2023_PLUS,OP12_REV,TURNOVER_W20,10,30,-0.16844065990620516,-0.507270557727729,-0.10168331528388441,0.09651162790697676
OOS_2023_PLUS,OP12_REV,TURNOVER_W20,10,60,-0.17055582000582437,-0.5150095448032994,-0.10278169735703813,0.09651162790697676
OOS_2023_PLUS,OP12_REV,TURNOVER_W20,20,0,0.08364539605901133,0.21304979969112103,0.00371657504546008,0.022093023255813915
OOS_2023_PLUS,OP12_REV,TURNOVER_W20,20,30,0.07916921005762378,0.21398422973957687,0.004146822804439121,0.022093023255813915
OOS_2023_PLUS,OP12_REV,TURNOVER_W20,20,60,0.07488351547208016,0.21503267143118032,0.004572229399479211,0.022093023255813915
OOS_2023_PLUS,OPFY1_REV,ACT1_W10,10,0,0.12650948256732097,0.21715147340098606,0.05234541696776396,0.0686046511627908
OOS_2023_PLUS,OPFY1_REV,ACT1_W10,10,30,0.11435068958904271,0.21249818442030888,0.05105737480609229,0.0686046511627908
OOS_2023_PLUS,OPFY1_REV,ACT1_W10,10,60,0.10296584079962279,0.20824106469959147,0.04978270782310379,0.0686046511627908
OOS_2023_PLUS,OPFY1_REV,ACT1_W10,20,0,-0.03989902609194007,-0.07241822873672943,0.0036325009261682917,0.025581395348837077
OOS_2023_PLUS,OPFY1_REV,ACT1_W10,20,30,-0.04092471602024261,-0.08872340552856939,0.003357366102500703,0.025581395348837077
OOS_2023_PLUS,OPFY1_REV,ACT1_W10,20,60,-0.04182754146916445,-0.10498426166318087,0.0030849506058032716,0.025581395348837077
OOS_2023_PLUS,OPFY1_REV,ACT1_W20,10,0,-0.021530878043937163,-0.058277853735416496,0.08973765721390203,0.1813953488372093
OOS_2023_PLUS,OPFY1_REV,ACT1_W20,10,30,-0.03796951177682484,-0.11224224604540267,0.0665451240444428,0.1813953488372093
OOS_2023_PLUS,OPFY1_REV,ACT1_W20,10,60,-0.052894540852953975,-0.16596666092578494,0.031954105900896757,0.1813953488372093
OOS_2023_PLUS,OPFY1_REV,ACT1_W20,20,0,-0.0512279972259464,-0.11420717965746907,0.015529980298298218,0.10988372093023258
OOS_2023_PLUS,OPFY1_REV,ACT1_W20,20,30,-0.059511226787321014,-0.15558330418015975,0.014480423671095144,0.10988372093023258
OOS_2023_PLUS,OPFY1_REV,ACT1_W20,20,60,-0.06709129038488615,-0.19709492396326855,0.01344233447324994,0.10988372093023258
OOS_2023_PLUS,OPFY1_REV,ACT5_GT1,10,0,-0.04403586300488338,-0.07858532435628907,0.0565518010647158,0.24767441860465123
OOS_2023_PLUS,OPFY1_REV,ACT5_GT1,10,30,-0.0655176820624006,-0.16371235046187205,0.052047027075401875,0.24767441860465123
OOS_2023_PLUS,OPFY1_REV,ACT5_GT1,10,60,-0.08488560236313769,-0.24823769457760247,0.022145672530054505,0.24767441860465123
OOS_2023_PLUS,OPFY1_REV,ACT5_GT1,20,0,0.0171615205488449,0.16791556266415086,0.07771080803635233,0.27755673858223584
OOS_2023_PLUS,OPFY1_REV,ACT5_GT1,20,30,-0.010008809917108286,0.05941283968314326,0.07332821081372543,0.27755673858223584
OOS_2023_PLUS,OPFY1_REV,ACT5_GT1,20,60,-0.034843856339800805,-0.04867774515864165,0.06900410500252774,0.27755673858223584
OOS_2023_PLUS,OPFY1_REV,ACT5_KEEP_TOP50,10,0,0.05271673913662944,0.16695925286171986,0.09224125790407744,0.19883720930232562
OOS_2023_PLUS,OPFY1_REV,ACT5_KEEP_TOP50,10,30,0.030745483714182287,0.10476533203288207,0.08811865933677332,0.19883720930232562
OOS_2023_PLUS,OPFY1_REV,ACT5_KEEP_TOP50,10,60,0.010651555429775472,0.04297466393331606,0.08405041923798184,0.19883720930232562
OOS_2023_PLUS,OPFY1_REV,ACT5_KEEP_TOP50,20,0,0.052262398091676765,0.2358208053979587,0.07620662553230007,0.21744186046511627
OOS_2023_PLUS,OPFY1_REV,ACT5_KEEP_TOP50,20,30,0.029091745555166693,0.15577199882950987,0.07444090247920376,0.21744186046511627
OOS_2023_PLUS,OPFY1_REV,ACT5_KEEP_TOP50,20,60,0.007753530859194724,0.07596787359083157,0.07269009117631053,0.21744186046511627
OOS_2023_PLUS,OPFY1_REV,ACT5_KEEP_TOP70,10,0,0.046774408693716296,0.11603575096324903,0.042506112336134216,0.11976744186046528
OOS_2023_PLUS,OPFY1_REV,ACT5_KEEP_TOP70,10,30,0.032877660875733294,0.08190552777935367,0.03982382108788074,0.11976744186046528
OOS_2023_PLUS,OPFY1_REV,ACT5_KEEP_TOP70,10,60,0.020075587224047453,0.04842739861811196,0.037176048945244955,0.11976744186046528
OOS_2023_PLUS,OPFY1_REV,ACT5_KEEP_TOP70,20,0,0.02975219682814423,0.15484204310688376,0.06861762321084464,0.12151162790697678
OOS_2023_PLUS,OPFY1_REV,ACT5_KEEP_TOP70,20,30,0.016901730231779766,0.10685457065388371,0.06900669969668016,0.12151162790697678
OOS_2023_PLUS,OPFY1_REV,ACT5_KEEP_TOP70,20,60,0.004988916602539639,0.059146373297556676,0.0693866375172052,0.12151162790697678
OOS_2023_PLUS,OPFY1_REV,ACT5_MULTIPLY,10,0,-0.032754475392109184,-0.04506372010592119,0.066186142737504,0.26511627906976754
OOS_2023_PLUS,OPFY1_REV,ACT5_MULTIPLY,10,30,-0.056444088661693925,-0.13519770347399862,0.05990481762459532,0.26511627906976754
OOS_2023_PLUS,OPFY1_REV,ACT5_MULTIPLY,10,60,-0.07780715862681098,-0.22498266964638747,0.027647566662185707,0.26511627906976754
OOS_2023_PLUS,OPFY1_REV,ACT5_MULTIPLY,20,0,0.022495114430114427,0.10298351999976996,0.07768385850190374,0.21802325581395354
OOS_2023_PLUS,OPFY1_REV,ACT5_MULTIPLY,20,30,0.0007213911598094036,0.030383318533402592,0.07618530878689533,0.21802325581395354
OOS_2023_PLUS,OPFY1_REV,ACT5_MULTIPLY,20,60,-0.019282093364032082,-0.041937421499125604,0.07469871312226162,0.21802325581395354
