sample,factor,direction,overlay,top_n,cost_bps,return,sharpe,mdd,turnover
OOS_2023_PLUS,OPFY1_REV,LOW,TURNOVER_W10,10,60,-0.06847600959052391,-0.10931427116548613,-0.37348615189739753,0.48953488372093024
FULL,OPFY1_REV,LOW,TURNOVER_W10,20,0,0.011136774605506883,0.1655210227087408,-0.46438545173013324,0.44073359073359075
OOS_2023_PLUS,OPFY1_REV,LOW,TURNOVER_W10,20,0,0.06345418832133021,0.37141616544560824,-0.24538528350105537,0.4575581395348837
FULL,OPFY1_REV,LOW,TURNOVER_W10,20,30,-0.022014408105676897,0.023784652797928022,-0.5082604392568015,0.44073359073359075
OOS_2023_PLUS,OPFY1_REV,LOW,TURNOVER_W10,20,30,0.027350649858072673,0.23241733393261088,-0.2624924210862202,0.4575581395348837
FULL,OPFY1_REV,LOW,TURNOVER_W10,20,60,-0.05412670315129253,-0.11808594447381898,-0.6090337779564001,0.44073359073359075
OOS_2023_PLUS,OPFY1_REV,LOW,TURNOVER_W10,20,60,-0.007581305983467623,0.09323531469589845,-0.28683247711143867,0.4575581395348837
FULL,PBR12MF,HIGH,BASE,10,0,-0.016462163054028922,0.0743315182852001,-0.4918262331852128,0.09420849420849418
OOS_2023_PLUS,PBR12MF,HIGH,BASE,10,0,0.11557733714472529,0.5103261549658805,-0.3969627701595311,0.09883720930232556
FULL,PBR12MF,HIGH,BASE,10,30,-0.023453590636946187,0.04787549743393702,-0.5112319114070581,0.09420849420849418
OOS_2023_PLUS,PBR12MF,HIGH,BASE,10,30,0.1072723443860435,0.4856554157487388,-0.39868869210356495,0.09883720930232556
FULL,PBR12MF,HIGH,BASE,10,60,-0.030399293765548396,0.021416380336684283,-0.5399380502387691,0.09420849420849418
OOS_2023_PLUS,PBR12MF,HIGH,BASE,10,60,0.09902523883634107,0.46098981963818986,-0.4004110051073022,0.09883720930232556
FULL,PBR12MF,HIGH,BASE,20,0,0.0033878381138785496,0.137384149913513,-0.46332560541958434,0.07799227799227801
OOS_2023_PLUS,PBR12MF,HIGH,BASE,20,0,0.13487615160213462,0.5698276463666223,-0.32826927597684086,0.08197674418604653
FULL,PBR12MF,HIGH,BASE,20,30,-0.0025001841834745298,0.11373986175459126,-0.4819919711260686,0.07799227799227801
OOS_2023_PLUS,PBR12MF,HIGH,BASE,20,30,0.12791855482439218,0.5491268040532796,-0.32942202391880815,0.08197674418604653
FULL,PBR12MF,HIGH,BASE,20,60,-0.00835627751646395,0.09008084024721633,-0.5062553955545896,0.07799227799227801
OOS_2023_PLUS,PBR12MF,HIGH,BASE,20,60,0.12100134612052438,0.5284103852365142,-0.33057325646186275,0.08197674418604653
FULL,PBR12MF,HIGH,MCAP_W10,10,0,-0.015301788677953398,0.0815244852521529,-0.6262174557250253,0.1023166023166023
OOS_2023_PLUS,PBR12MF,HIGH,MCAP_W10,10,0,0.06361563386588953,0.35082055853548194,-0.3728064376907051,0.13023255813953488
FULL,PBR12MF,HIGH,MCAP_W10,10,30,-0.022893419351377342,0.05329423392089306,-0.6392526583439826,0.1023166023166023
OOS_2023_PLUS,PBR12MF,HIGH,MCAP_W10,10,30,0.05319044366012604,0.3196051478465466,-0.37475887624579207,0.13023255813953488
FULL,PBR12MF,HIGH,MCAP_W10,10,60,-0.030430957320677465,0.025054248046092315,-0.651839951959487,0.1023166023166023
OOS_2023_PLUS,PBR12MF,HIGH,MCAP_W10,10,60,0.04286145047930168,0.2883904423356953,-0.3767069949072388,0.13023255813953488
FULL,PBR12MF,HIGH,MCAP_W10,20,0,-0.009621374215022405,0.08411438372621707,-0.5121748355635587,0.08764478764478766
OOS_2023_PLUS,PBR12MF,HIGH,MCAP_W10,20,0,0.12893803462258968,0.5592071037449792,-0.3387665513586612,0.08604651162790698
FULL,PBR12MF,HIGH,MCAP_W10,20,30,-0.016154832490375637,0.057302568258762614,-0.5286940338902104,0.08764478764478766
OOS_2023_PLUS,PBR12MF,HIGH,MCAP_W10,20,30,0.12166543836206656,0.5369520132119707,-0.34002610833777624,0.08604651162790698
FULL,PBR12MF,HIGH,MCAP_W10,20,60,-0.022648061338873093,0.03047499349999057,-0.5480723815322148,0.08764478764478766
OOS_2023_PLUS,PBR12MF,HIGH,MCAP_W10,20,60,0.1144373115236006,0.5146826156941803,-0.34128372358293735,0.08604651162790698
FULL,PBR12MF,HIGH,RAW_TA_W10,10,0,-0.023260313197950744,0.05835929801567761,-0.5779322390407002,0.144015444015444
OOS_2023_PLUS,PBR12MF,HIGH,RAW_TA_W10,10,0,0.05842947129145881,0.33396308358489907,-0.42654383346221514,0.16860465116279066
FULL,PBR12MF,HIGH,RAW_TA_W10,10,30,-0.033874698644937085,0.019738384909734633,-0.5949653064399262,0.144015444015444
OOS_2023_PLUS,PBR12MF,HIGH,RAW_TA_W10,10,30,0.045058879024139964,0.2955644324311699,-0.42858020317004253,0.16860465116279066
FULL,PBR12MF,HIGH,RAW_TA_W10,10,60,-0.0443806532390687,-0.018872654728952772,-0.6113203086322392,0.144015444015444
OOS_2023_PLUS,PBR12MF,HIGH,RAW_TA_W10,10,60,0.0318484233775711,0.2571375814250297,-0.430611018843746,0.16860465116279066
FULL,PBR12MF,HIGH,RAW_TA_W10,20,0,0.006958564030195458,0.15426034563760596,-0.43260635823365745,0.1032818532818533
OOS_2023_PLUS,PBR12MF,HIGH,RAW_TA_W10,20,0,0.12771957918903576,0.5445223112733883,-0.3369643839567402,0.10813953488372094
FULL,PBR12MF,HIGH,RAW_TA_W10,20,30,-0.0008751993700136795,0.12359788121762787,-0.4580013338239096,0.1032818532818533
OOS_2023_PLUS,PBR12MF,HIGH,RAW_TA_W10,20,30,0.1185389604856244,0.5174124244005649,-0.3389640388887877,0.10813953488372094
FULL,PBR12MF,HIGH,RAW_TA_W10,20,60,-0.0086516018134013,0.09292660488840992,-0.49150150418580607,0.1032818532818533
OOS_2023_PLUS,PBR12MF,HIGH,RAW_TA_W10,20,60,0.10942950738892021,0.49031308526365347,-0.3409588541600481,0.10813953488372094
FULL,PBR12MF,HIGH,RESID_TA_W10,10,0,-0.0020275793115858143,0.13712530917292218,-0.4973357268642432,0.2081081081081081
OOS_2023_PLUS,PBR12MF,HIGH,RESID_TA_W10,10,0,0.15625532419274824,0.6040305263082597,-0.36350714777996873,0.20116279069767443
FULL,PBR12MF,HIGH,RESID_TA_W10,10,30,-0.017674215186292197,0.08241324521874066,-0.5283765471549751,0.2081081081081081
OOS_2023_PLUS,PBR12MF,HIGH,RESID_TA_W10,10,30,0.13876334013045355,0.5571027498620863,-0.36694989247537824,0.20116279069767443
FULL,PBR12MF,HIGH,RESID_TA_W10,10,60,-0.03308777762322146,0.027747359439712883,-0.5871470481000236,0.2081081081081081
OOS_2023_PLUS,PBR12MF,HIGH,RESID_TA_W10,10,60,0.12152263640424832,0.5102427741216249,-0.37037771044674994,0.20116279069767443
FULL,PBR12MF,HIGH,RESID_TA_W10,20,0,0.016986102491247657,0.19444224433670224,-0.4384347616102292,0.11891891891891891
OOS_2023_PLUS,PBR12MF,HIGH,RESID_TA_W10,20,0,0.13909554556706394,0.5778329349783909,-0.33669253185213466,0.1296511627906977
FULL,PBR12MF,HIGH,RESID_TA_W10,20,30,0.007891886491669942,0.15978044862855978,-0.4549384833948523,0.11891891891891891
OOS_2023_PLUS,PBR12MF,HIGH,RESID_TA_W10,20,30,0.1280255390356042,0.5453960647740316,-0.3379584297663585,0.1296511627906977
FULL,PBR12MF,HIGH,RESID_TA_W10,20,60,-0.0011254749794080698,0.1251011163296926,-0.4715034345627268,0.11891891891891891
OOS_2023_PLUS,PBR12MF,HIGH,RESID_TA_W10,20,60,0.11705814161897532,0.5129567403264029,-0.33922246300541925,0.1296511627906977
FULL,PBR12MF,HIGH,TURNOVER_W10,10,0,-0.008643806638348628,0.1144442470587231,-0.5136833583934639,0.20965250965250964
OOS_2023_PLUS,PBR12MF,HIGH,TURNOVER_W10,10,0,0.1365634331910235,0.5492371429007785,-0.38868749456356433,0.2023255813953488
FULL,PBR12MF,HIGH,TURNOVER_W10,10,30,-0.024318660335745812,0.05941668113292197,-0.5528014425627542,0.20965250965250964
OOS_2023_PLUS,PBR12MF,HIGH,TURNOVER_W10,10,30,0.1192428105420531,0.5025140331494471,-0.3922072317662606,0.2023255813953488
FULL,PBR12MF,HIGH,TURNOVER_W10,10,60,-0.039758130251397295,0.0044549519783380585,-0.609550972423095,0.20965250965250964
OOS_2023_PLUS,PBR12MF,HIGH,TURNOVER_W10,10,60,0.1021727695519794,0.45586976607997,-0.3957109240735339,0.2023255813953488
FULL,PBR12MF,HIGH,TURNOVER_W10,20,0,0.016594465514635948,0.1931359869992903,-0.4400377725076363,0.11795366795366798
OOS_2023_PLUS,PBR12MF,HIGH,TURNOVER_W10,20,0,0.12025678064399359,0.5209851956916165,-0.3589895406735586,0.12732558139534883
FULL,PBR12MF,HIGH,TURNOVER_W10,20,30,0.007578153939502119,0.15879426516976036,-0.45654457547695393,0.11795366795366798
OOS_2023_PLUS,PBR12MF,HIGH,TURNOVER_W10,20,30,0.10956892535229956,0.4894300462571609,-0.36049816734585405,0.12732558139534883
FULL,PBR12MF,HIGH,TURNOVER_W10,20,60,-0.0013625672198500638,0.12443403789981874,-0.4741561509070359,0.11795366795366798
OOS_2023_PLUS,PBR12MF,HIGH,TURNOVER_W10,20,60,0.09897838013428228,0.4578657606622309,-0.36200396079046493,0.12732558139534883
FULL,PBR12MF,LOW,BASE,10,0,0.11811820065414258,0.5389936087415512,-0.5973289012729321,0.09343629343629342
OOS_2023_PLUS,PBR12MF,LOW,BASE,10,0,0.21229704899656432,0.7413387827828851,-0.3001244879875262,0.07209302325581392
FULL,PBR12MF,LOW,BASE,10,30,0.11023228731703538,0.513634204242763,-0.602633826170091,0.09343629343629342
OOS_2023_PLUS,PBR12MF,LOW,BASE,10,30,0.2057325492152322,0.7247912826747395,-0.3012761904236383,0.07209302325581392
FULL,PBR12MF,LOW,BASE,10,60,0.10239750234491907,0.4882824588234096,-0.6078710604806512,0.09343629343629342
OOS_2023_PLUS,PBR12MF,LOW,BASE,10,60,0.19920104998922206,0.7082405819040087,-0.3024265488642123,0.07209302325581392
FULL,PBR12MF,LOW,BASE,20,0,0.11167216462698093,0.5496088506316503,-0.5880632933079005,0.0723938223938224
OOS_2023_PLUS,PBR12MF,LOW,BASE,20,0,0.2308139559912672,0.8691984262386342,-0.20505494243710032,0.06453488372093022
FULL,PBR12MF,LOW,BASE,20,30,0.10561014517890599,0.5276404364626113,-0.5922743445533578,0.0723938223938224
OOS_2023_PLUS,PBR12MF,LOW,BASE,20,30,0.22485643609198358,0.8519827492998332,-0.20606086907997967,0.06453488372093022
FULL,PBR12MF,LOW,BASE,20,60,0.0995785253300352,0.5056690860777328,-0.5964434115918683,0.0723938223938224
OOS_2023_PLUS,PBR12MF,LOW,BASE,20,60,0.21892620544384367,0.8347659194395239,-0.20706584232998637,0.06453488372093022
FULL,PBR12MF,LOW,MCAP_W10,10,0,0.11384582867915327,0.5345814139452842,-0.6000142669454854,0.09227799227799226
OOS_2023_PLUS,PBR12MF,LOW,MCAP_W10,10,0,0.25732354409851044,0.8647383683456524,-0.2528947409504131,0.06976744186046509
FULL,PBR12MF,LOW,MCAP_W10,10,30,0.10609926578555329,0.508616997343994,-0.6038250038231239,0.09227799227799226
OOS_2023_PLUS,PBR12MF,LOW,MCAP_W10,10,30,0.25071101310290156,0.8480571591535969,-0.2545373808345861,0.06976744186046509
FULL,PBR12MF,LOW,MCAP_W10,10,60,0.09840237754827474,0.48265715451734903,-0.6076008828832997,0.09227799227799226
OOS_2023_PLUS,PBR12MF,LOW,MCAP_W10,10,60,0.244130890440726,0.8313828757142525,-0.2561772017801909,0.06976744186046509
FULL,PBR12MF,LOW,MCAP_W10,20,0,0.12867843259063272,0.6158104844758359,-0.5702541818258429,0.07664092664092664
OOS_2023_PLUS,PBR12MF,LOW,MCAP_W10,20,0,0.2907076810062146,1.0613107219085416,-0.1790555293295052,0.08255813953488372
FULL,PBR12MF,LOW,MCAP_W10,20,30,0.12216153327021728,0.5921915955458522,-0.57517439311606,0.07664092664092664
OOS_2023_PLUS,PBR12MF,LOW,MCAP_W10,20,30,0.2827300868671627,1.0385430594402294,-0.18046595133691934,0.08255813953488372
FULL,PBR12MF,LOW,MCAP_W10,20,60,0.115679458285048,0.5685743539853493,-0.5800396979492446,0.07664092664092664
OOS_2023_PLUS,PBR12MF,LOW,MCAP_W10,20,60,0.27479938376175683,1.015776224544765,-0.18187445127885815,0.08255813953488372
FULL,PBR12MF,LOW,RAW_TA_W10,10,0,0.12212403384610337,0.5538615806765298,-0.5745876494202375,0.1359073359073359
OOS_2023_PLUS,PBR12MF,LOW,RAW_TA_W10,10,0,0.2449726522709179,0.8240795796846319,-0.30919459321305387,0.13255813953488368
FULL,PBR12MF,LOW,RAW_TA_W10,10,30,0.1106434270579082,0.516683228365046,-0.5819369597654148,0.1359073359073359
OOS_2023_PLUS,PBR12MF,LOW,RAW_TA_W10,10,30,0.2325435192558123,0.7930008567033494,-0.310564588305554,0.13255813953488368
FULL,PBR12MF,LOW,RAW_TA_W10,10,60,0.09927330283720548,0.4795332132714942,-0.5891629321178735,0.1359073359073359
OOS_2023_PLUS,PBR12MF,LOW,RAW_TA_W10,10,60,0.2202313506402398,0.7619605477949832,-0.31193262207298245,0.13255813953488368
FULL,PBR12MF,LOW,RAW_TA_W10,20,0,0.12233228304347898,0.590471457589179,-0.5672276468031366,0.08281853281853283
OOS_2023_PLUS,PBR12MF,LOW,RAW_TA_W10,20,0,0.2647247805663755,0.9711598222497432,-0.196499665839017,0.08430232558139537
FULL,PBR12MF,LOW,RAW_TA_W10,20,30,0.1153422441614369,0.5652091741563987,-0.572762348400341,0.08281853281853283
OOS_2023_PLUS,PBR12MF,LOW,RAW_TA_W10,20,30,0.2567777195614269,0.9488369601608129,-0.1977830741101525,0.08430232558139537
FULL,PBR12MF,LOW,RAW_TA_W10,20,60,0.10839270445174853,0.5399410675045996,-0.5782278852649274,0.08281853281853283
OOS_2023_PLUS,PBR12MF,LOW,RAW_TA_W10,20,60,0.24887810148738954,0.9264955705449059,-0.19906493399340652,0.08430232558139537
FULL,PBR12MF,LOW,RESID_TA_W10,10,0,0.12724319005874585,0.5678179918101246,-0.5630722060859468,0.2023166023166023
OOS_2023_PLUS,PBR12MF,LOW,RESID_TA_W10,10,0,0.25172874742706863,0.8520382867797532,-0.32575672349560836,0.19302325581395346
FULL,PBR12MF,LOW,RESID_TA_W10,10,30,0.11017351605202563,0.5133325965548954,-0.5747148026892579,0.2023166023166023
OOS_2023_PLUS,PBR12MF,LOW,RESID_TA_W10,10,30,0.2337762879365115,0.8071855722875465,-0.3261837315875311,0.19302325581395346
FULL,PBR12MF,LOW,RESID_TA_W10,10,60,0.09334931891753895,0.4588430061772883,-0.5864257313550888,0.2023166023166023
OOS_2023_PLUS,PBR12MF,LOW,RESID_TA_W10,10,60,0.2160682847163813,0.762280355692652,-0.32661073967945387,0.19302325581395346
FULL,PBR12MF,LOW,RESID_TA_W10,20,0,0.1143133724458476,0.5563296555148776,-0.5610182612051966,0.11833976833976834
OOS_2023_PLUS,PBR12MF,LOW,RESID_TA_W10,20,0,0.22352742866864794,0.8463197333251188,-0.24009564789002025,0.11918604651162792
FULL,PBR12MF,LOW,RESID_TA_W10,20,30,0.10440735805856294,0.5208372587316579,-0.5690461904506559,0.11833976833976834
OOS_2023_PLUS,PBR12MF,LOW,RESID_TA_W10,20,30,0.21262096879036063,0.8147860841322966,-0.2416669762580117,0.11918604651162792
FULL,PBR12MF,LOW,RESID_TA_W10,20,60,0.09458443986305243,0.4853423959914522,-0.5770534731881793,0.11833976833976834
OOS_2023_PLUS,PBR12MF,LOW,RESID_TA_W10,20,60,0.2018071170697311,0.783244590647736,-0.24323581486867363,0.11918604651162792
FULL,PBR12MF,LOW,TURNOVER_W10,10,0,0.13864753123883267,0.6002651523526421,-0.5554937940360224,0.2019305019305019
OOS_2023_PLUS,PBR12MF,LOW,TURNOVER_W10,10,0,0.2559593098094355,0.8602540204785957,-0.3090395942864962,0.19186046511627902
FULL,PBR12MF,LOW,TURNOVER_W10,10,30,0.12144602189862197,0.5464225375161247,-0.5673392074107276,0.2019305019305019
OOS_2023_PLUS,PBR12MF,LOW,TURNOVER_W10,10,30,0.23803784853318222,0.8157287926465058,-0.30946660237841894,0.19186046511627902
FULL,PBR12MF,LOW,TURNOVER_W10,10,60,0.10449136315569163,0.49257091920610013,-0.5788771369973745,0.2019305019305019
OOS_2023_PLUS,PBR12MF,LOW,TURNOVER_W10,10,60,0.22035910888817156,0.7711630628570907,-0.3098936104703416,0.19186046511627902
FULL,PBR12MF,LOW,TURNOVER_W10,20,0,0.1157584987159006,0.5612514972296403,-0.5655710544153136,0.11853281853281854
OOS_2023_PLUS,PBR12MF,LOW,TURNOVER_W10,20,0,0.22505386886108636,0.8521904274719367,-0.23806224947317023,0.11860465116279072
FULL,PBR12MF,LOW,TURNOVER_W10,20,30,0.105826026214626,0.5257523892873058,-0.5722950885560174,0.11853281853281854
OOS_2023_PLUS,PBR12MF,LOW,TURNOVER_W10,20,30,0.21417683992381842,0.8206403803911845,-0.2398856989954593,0.11860465116279072
FULL,PBR12MF,LOW,TURNOVER_W10,20,60,0.09597698514409037,0.4902496775559524,-0.5794031736926375,0.11853281853281854
OOS_2023_PLUS,PBR12MF,LOW,TURNOVER_W10,20,60,0.2033918561387611,0.78908977927035,-0.2417057987505894,0.11860465116279072
FULL,PER12MF,HIGH,BASE,10,0,-0.05223174071422987,-0.021052483512612977,-0.5743815916976529,0.1494208494208494
OOS_2023_PLUS,PER12MF,HIGH,BASE,10,0,-0.06822784267633553,-0.0122645632827344,-0.5222818004249892,0.127906976744186
FULL,PER12MF,HIGH,BASE,10,30,-0.06289528618351625,-0.057943999432392264,-0.6152501153296553,0.1494208494208494
OOS_2023_PLUS,PER12MF,HIGH,BASE,10,30,-0.07728044808887469,-0.03862449457470746,-0.5292309314584605,0.127906976744186
FULL,PER12MF,HIGH,BASE,10,60,-0.07344600619596486,-0.09485274944368384,-0.6522162649675397,0.1494208494208494
OOS_2023_PLUS,PER12MF,HIGH,BASE,10,60,-0.08625008486142816,-0.06496505819305702,-0.5360827510477264,0.127906976744186
FULL,PER12MF,HIGH,BASE,20,0,-0.021862357364961893,0.05033687024787451,-0.5184332327692276,0.1137065637065637
OOS_2023_PLUS,PER12MF,HIGH,BASE,20,0,0.014505638344648908,0.2004715548809801,-0.36119771764472985,0.10406976744186046
FULL,PER12MF,HIGH,BASE,20,30,-0.030247320586765825,0.01788403187300424,-0.5347187893126413,0.1137065637065637
OOS_2023_PLUS,PER12MF,HIGH,BASE,20,30,0.00654834483241773,0.1751449070189049,-0.3621424882196479,0.10406976744186046
FULL,PER12MF,HIGH,BASE,20,60,-0.03856448454129968,-0.014575660371394539,-0.5504600574094289,0.1137065637065637
OOS_2023_PLUS,PER12MF,HIGH,BASE,20,60,-0.0013496435651199068,0.14981559966149918,-0.3650874676532099,0.10406976744186046
FULL,PER12MF,HIGH,MCAP_W10,10,0,-0.06693674230707503,-0.10050547084722371,-0.5686481589983909,0.15328185328185323
OOS_2023_PLUS,PER12MF,HIGH,MCAP_W10,10,0,-0.07631055199733394,-0.07209309101005963,-0.4716188133493312,0.14534883720930228
FULL,PER12MF,HIGH,MCAP_W10,10,30,-0.07772003089223878,-0.14135088707698026,-0.6108624525317398,0.15328185328185323
OOS_2023_PLUS,PER12MF,HIGH,MCAP_W10,10,30,-0.08650825930283246,-0.10499878625608736,-0.47351437582749434,0.14534883720930228
FULL,PER12MF,HIGH,MCAP_W10,10,60,-0.0883856192918192,-0.1822057323465353,-0.6489667866615325,0.15328185328185323
OOS_2023_PLUS,PER12MF,HIGH,MCAP_W10,10,60,-0.09659909512707276,-0.1378712930489568,-0.47540471632397974,0.14534883720930228
FULL,PER12MF,HIGH,MCAP_W10,20,0,-0.008169029823163476,0.10438535456648936,-0.5294030155507273,0.111003861003861
OOS_2023_PLUS,PER12MF,HIGH,MCAP_W10,20,0,0.07677756775419864,0.3915764217672967,-0.3751428259982432,0.10930232558139533
FULL,PER12MF,HIGH,MCAP_W10,20,30,-0.01646456387156281,0.07308308825426858,-0.5439394267095606,0.111003861003861
OOS_2023_PLUS,PER12MF,HIGH,MCAP_W10,20,30,0.06791707103225497,0.3649305899816958,-0.37619848598204,0.10930232558139533
FULL,PER12MF,HIGH,MCAP_W10,20,60,-0.024694722080888742,0.04177091723707341,-0.5580323639889349,0.111003861003861
OOS_2023_PLUS,PER12MF,HIGH,MCAP_W10,20,60,0.05912594128704751,0.3382846335918411,-0.3772528277665542,0.10930232558139533
FULL,PER12MF,HIGH,RAW_TA_W10,10,0,-0.059982852029953015,-0.04107307328154129,-0.5378783643045928,0.18880308880308877
OOS_2023_PLUS,PER12MF,HIGH,RAW_TA_W10,10,0,-0.07768566092857232,-0.03561696181577806,-0.514597024983465,0.18837209302325586
FULL,PER12MF,HIGH,RAW_TA_W10,10,30,-0.07337294957324869,-0.08680608174457889,-0.5930263452919551,0.18880308880308877
OOS_2023_PLUS,PER12MF,HIGH,RAW_TA_W10,10,30,-0.09087594162785695,-0.0741506210850851,-0.5168607504906667,0.18837209302325586
FULL,PER12MF,HIGH,RAW_TA_W10,10,60,-0.08658239914769528,-0.13253344808534945,-0.6416262922011712,0.18880308880308877
OOS_2023_PLUS,PER12MF,HIGH,RAW_TA_W10,10,60,-0.10388695132685832,-0.11264318040269249,-0.5191160500735532,0.18837209302325586
FULL,PER12MF,HIGH,RAW_TA_W10,20,0,-0.01650892987931074,0.07655191524480498,-0.5387990442168912,0.13378378378378375
OOS_2023_PLUS,PER12MF,HIGH,RAW_TA_W10,20,0,0.037614647711233795,0.27291189567772584,-0.39393854199790124,0.12848837209302327
FULL,PER12MF,HIGH,RAW_TA_W10,20,30,-0.026428666659441102,0.039455127554372624,-0.556340469430301,0.13378378378378375
OOS_2023_PLUS,PER12MF,HIGH,RAW_TA_W10,20,30,0.027541562736196346,0.24202019994070967,-0.3946529812409383,0.12848837209302327
FULL,PER12MF,HIGH,RAW_TA_W10,20,60,-0.03625354598184338,0.0023588648334376973,-0.5732220539272981,0.13378378378378375
OOS_2023_PLUS,PER12MF,HIGH,RAW_TA_W10,20,60,0.017561515440826847,0.21115065026497268,-0.39536683008079465,0.12848837209302327
FULL,PER12MF,HIGH,RESID_TA_W10,10,0,-0.06269642197168823,-0.03323588914185774,-0.5867534107692105,0.2505791505791506
OOS_2023_PLUS,PER12MF,HIGH,RESID_TA_W10,10,0,-0.10881238421708639,-0.10392278436140089,-0.5143000337583382,0.25
FULL,PER12MF,HIGH,RESID_TA_W10,10,30,-0.0803255531575311,-0.09121007528387706,-0.6514607624546414,0.2505791505791506
OOS_2023_PLUS,PER12MF,HIGH,RESID_TA_W10,10,30,-0.12558848764033603,-0.1525839083271293,-0.5271074600457453,0.25
FULL,PER12MF,HIGH,RESID_TA_W10,10,60,-0.09763887442539665,-0.14923458315426205,-0.7060804872685358,0.2505791505791506
OOS_2023_PLUS,PER12MF,HIGH,RESID_TA_W10,10,60,-0.14206347603716463,-0.2012726908067131,-0.5395888741974453,0.25
FULL,PER12MF,HIGH,RESID_TA_W10,20,0,-0.012864213462307483,0.09045148252138765,-0.5250832329095405,0.15405405405405403
OOS_2023_PLUS,PER12MF,HIGH,RESID_TA_W10,20,0,0.027186494438256492,0.2422006900833775,-0.38649178202897827,0.15523255813953488
FULL,PER12MF,HIGH,RESID_TA_W10,20,30,-0.02431532245883683,0.04797763645768887,-0.5465041155490457,0.15405405405405403
OOS_2023_PLUS,PER12MF,HIGH,RESID_TA_W10,20,30,0.015166992347814157,0.20583947225079843,-0.3877165714735302,0.15523255813953488
FULL,PER12MF,HIGH,RESID_TA_W10,20,60,-0.03564007975481698,0.005499800505738847,-0.5669691271017736,0.15405405405405403
OOS_2023_PLUS,PER12MF,HIGH,RESID_TA_W10,20,60,0.003281751098725749,0.1694941420078844,-0.3889395989175767,0.15523255813953488
FULL,PER12MF,HIGH,TURNOVER_W10,10,0,-0.05118082842088534,0.002775134378541352,-0.5715436318165059,0.25135135135135134
OOS_2023_PLUS,PER12MF,HIGH,TURNOVER_W10,10,0,-0.10263012253959702,-0.09169148978747649,-0.49460977844712584,0.2546511627906976
FULL,PER12MF,HIGH,TURNOVER_W10,10,30,-0.0690929552011933,-0.05557135332825596,-0.6006413362194529,0.25135135135135134
OOS_2023_PLUS,PER12MF,HIGH,TURNOVER_W10,10,30,-0.11987071140158478,-0.1417956903073505,-0.5077444369502649,0.2546511627906976
FULL,PER12MF,HIGH,TURNOVER_W10,10,60,-0.08668298891606374,-0.11394965609169423,-0.6594396382864864,0.25135135135135134
OOS_2023_PLUS,PER12MF,HIGH,TURNOVER_W10,10,60,-0.1367951953947859,-0.19189950074078302,-0.5214548360632809,0.2546511627906976
FULL,PER12MF,HIGH,TURNOVER_W10,20,0,-0.0034438219698378347,0.12482755053036172,-0.4896778808986946,0.15482625482625484
OOS_2023_PLUS,PER12MF,HIGH,TURNOVER_W10,20,0,0.04039547781308639,0.2814338468363892,-0.38863114584050995,0.15406976744186046
FULL,PER12MF,HIGH,TURNOVER_W10,20,30,-0.01505737521469841,0.08208840965853159,-0.5128277505579127,0.15482625482625484
OOS_2023_PLUS,PER12MF,HIGH,TURNOVER_W10,20,30,0.028313757689412578,0.2452898740846025,-0.3898642750228031,0.15406976744186046
FULL,PER12MF,HIGH,TURNOVER_W10,20,60,-0.02654214895328111,0.039343870026748384,-0.5349386378929311,0.15482625482625484
OOS_2023_PLUS,PER12MF,HIGH,TURNOVER_W10,20,60,0.016365978498623646,0.20916393830053862,-0.3910955608400625,0.15406976744186046
FULL,PER12MF,LOW,BASE,10,0,0.16630226160833406,0.760104422502454,-0.571403158106673,0.1297297297297297
OOS_2023_PLUS,PER12MF,LOW,BASE,10,0,0.40539499192321515,1.4792902300447215,-0.15322402317245265,0.12209302325581393
FULL,PER12MF,LOW,BASE,10,30,0.15497194095663946,0.7193806340945889,-0.580162473039862,0.1297297297297297
OOS_2023_PLUS,PER12MF,LOW,BASE,10,30,0.3926023056303658,1.4420159944440345,-0.15482504502982453,0.12209302325581393
FULL,PER12MF,LOW,BASE,10,60,0.14374480489879615,0.6786341697914,-0.588747505998783,0.1297297297297297
OOS_2023_PLUS,PER12MF,LOW,BASE,10,60,0.3799194603012126,1.4047416032420033,-0.1564242042024505,0.12209302325581393
FULL,PER12MF,LOW,BASE,20,0,0.14155636150679496,0.6914241948024183,-0.5574107346345969,0.10135135135135136
OOS_2023_PLUS,PER12MF,LOW,BASE,20,0,0.36636047421808793,1.4554224883547278,-0.10367326929532827,0.10523255813953487
FULL,PER12MF,LOW,BASE,20,30,0.13287571399492548,0.6581503021901168,-0.5642391195070462,0.10135135135135136
OOS_2023_PLUS,PER12MF,LOW,BASE,20,30,0.35564305896582704,1.4211583367943326,-0.10375114280039088,0.10523255813953487
FULL,PER12MF,LOW,BASE,20,60,0.1242569216314735,0.6248619778957483,-0.5709647910900082,0.10135135135135136
OOS_2023_PLUS,PER12MF,LOW,BASE,20,60,0.3450055835545527,1.3868884438814666,-0.10701777556125947,0.10523255813953487
FULL,PER12MF,LOW,MCAP_W10,10,0,0.17857250084019416,0.8046631344745468,-0.52423829361304,0.12586872586872586
OOS_2023_PLUS,PER12MF,LOW,MCAP_W10,10,0,0.43912009600383106,1.4800545871859399,-0.16133238085772872,0.11744186046511626
FULL,PER12MF,LOW,MCAP_W10,10,30,0.16743925364077272,0.7647627559176994,-0.5353206620990707,0.12586872586872586
